available_time,close,atr14,bias,D1_HTF_BIAS,D2_TREND_PRESSURE,D14_CONCORDANCE,resolution,target_dir,touch_time,time_to_touch_min,close_ret_atr_24h,D14_signed24,full_8h_available
2026-07-29 00:00:00,4027.39,27.12103068854537,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,1.4228810270215402,-1.4228810270215402,True
2026-07-29 04:00:00,4021.73,26.320957067934994,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,1.9106448093889716,-1.9106448093889716,True
2026-07-29 08:00:00,4027.16,26.403031563082514,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,0.7090094921590406,-0.7090094921590406,True
2026-07-29 12:00:00,4037.44,26.02138645143376,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-07-29 15:30:00,210.0,0.9165537756611655,-0.9165537756611655,True
2026-07-29 16:00:00,4022.44,26.244858847759893,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-07-29 17:13:00,73.0,1.7664412016434656,-1.7664412016434656,True
2026-07-29 20:00:00,4027.11,27.001654644348484,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-07-29 21:00:00,60.0,3.0909216897738516,-3.0909216897738516,True
