period,window_min,bucket,flow_q,price_q,N,EV_R,PF,SumR,MaxDD_R,WR,mean_mfe60,mean_mae60,mean_ret60,impulse60_rate,mean_oi_ch15,mean_oi_ch30,mean_signed_flow,mean_price_response_atr
historical,5,CELL,Q4,Q4,223,0.06021406824670499,1.0959285884222754,13.427737219015214,17.213645649072916,0.35874439461883406,1.2463424933856344,1.1929541480289425,-0.12273039960903608,0.3004484304932735,7.958098734515569e-05,0.00012865592371662406,0.2909846823673675,0.5857827399628556
historical,5,CELL,Q4,Q5,268,0.20635666440171607,1.3578883730988,55.30358605965991,12.572766723710993,0.41044776119402987,1.8219219683019652,1.3734047330789285,0.03146684347379358,0.3582089552238806,-0.0008601458518976797,-0.00042500324195984774,0.29410483598183124,1.0969161893461785
historical,5,CELL,Q5,Q1,116,0.1760220355273831,1.3308682536074767,20.41855612117644,16.687387129158434,0.4224137931034483,0.9536351487474348,0.884626019534847,0.0261107517907074,0.31896551724137934,-6.487159398362461e-05,-3.379249951037551e-05,0.4166742411293119,0.21123961692272422
historical,5,CELL,Q5,Q2,175,0.017575600217863842,1.0282730234247364,3.0757300381261725,21.111780767501376,0.3485714285714286,1.1275554204386724,1.1757944412471815,-0.06561054519238521,0.2342857142857143,0.00032170456916471007,0.0003108716359132543,0.42083968554790396,0.34589560360979255
historical,5,CELL,Q5,Q3,208,0.1868704861858048,1.3154302348163898,38.869061126647395,18.27222599887012,0.3942307692307692,1.1468441455794502,0.9934800867841143,0.04839507320056018,0.25,0.00011131075749114208,0.00017117207038991707,0.43754390864702164,0.4437631962589361
historical,5,CELL,Q5,Q4,260,0.06872534807384842,1.112645080847177,17.86859049920059,20.041663503258675,0.3730769230769231,1.2757361613179898,1.0144464932724644,0.16383796277559576,0.31153846153846154,3.2533203373434734e-06,-4.561909391448874e-05,0.44864953787650297,0.5943266820282677
historical,5,CELL,Q5,Q5,301,0.18375056767457235,1.2953434479962451,55.30892087004627,16.263049901709092,0.3687707641196013,1.7283473014401058,1.3555384718077597,0.21629671124437,0.2857142857142857,0.0003859122251905848,0.0009695927559665126,0.4355705355729675,1.0640678935479608
historical,15,CELL,Q1,Q1,712,0.09660113101386007,1.1629957995592992,68.78000528186837,21.965374158169833,0.39185393258426965,1.2531377032009734,1.184890828538766,0.1578420012928667,0.31320224719101125,-0.0018133405777337507,-0.001829626953990308,-0.13608852424036513,-0.6370304365920589
historical,15,CELL,Q1,Q2,202,0.12980300660172955,1.2346414283613922,26.22020733354937,12.073029860620942,0.400990099009901,1.0865037973259413,1.0810141162111169,-0.024518395897042886,0.2623762376237624,0.0003239494136472495,0.0005238010991316735,-0.10901369484438385,0.21693354372347193
historical,15,CELL,Q1,Q3,91,0.1547219068483679,1.2605692446325232,14.079693523201477,7.460470155841091,0.3956043956043956,1.0994399954193184,1.1092587915052616,-0.08893284514582424,0.24175824175824176,0.00048705617275484253,0.0009134340702777695,-0.09925466906767653,0.44832398946642044
historical,15,CELL,Q1,Q4,46,0.09593821685669349,1.1563789540810914,4.4131579754079,9.61803273720909,0.391304347826087,1.1888049656732311,1.1912264728038797,-0.043219809405316695,0.21739130434782608,0.00019827405079393256,2.638012666781851e-05,-0.09791935930376298,0.6910393226515228
historical,15,CELL,Q1,Q5,9,-0.24763381732410425,0.6901924143628866,-2.228704355916938,4.613005218952674,0.2222222222222222,1.145394340554189,1.986758922550271,-0.6952578490786845,0.1111111111111111,-0.0006193828554074132,-0.0013766755812103886,-0.1043325329888377,1.120982216846206
historical,15,CELL,Q2,Q1,260,0.08952264285368318,1.1465154992734394,23.275887141957625,19.7143966563821,0.36923076923076925,1.3381768150603364,1.262387493073836,0.07594376988670352,0.3038461538461538,0.0003208920578978732,-0.0007893216516967581,-0.008900770809851181,-0.2966979970900517
historical,15,CELL,Q2,Q2,334,0.1231007413635151,1.2135306309854845,41.11564761541405,16.181320341827977,0.38622754491017963,1.160348491827532,1.0658274824080805,0.011575351584143748,0.32335329341317365,0.0009559576647392407,0.0006779631614296491,0.000929944235456675,0.23903209805862766
historical,15,CELL,Q2,Q3,223,0.14734068428420272,1.2665870969538249,32.85697259537721,11.047058448145307,0.42152466367713004,1.1565646716973659,1.05037148628508,0.08584295560773221,0.273542600896861,0.0005650920774806161,0.0008070289073601679,0.005145367502144066,0.4576314588652458
historical,15,CELL,Q2,Q4,164,0.04656742257261595,1.0755004559350536,7.6370573019090155,17.432757376053683,0.3719512195121951,1.3196278483915402,1.3931148550440144,-0.08142891567586395,0.31097560975609756,-0.0004126218408727859,-0.0025140915116991683,0.011263778403948422,0.7015729798635638
historical,15,CELL,Q2,Q5,78,0.18375033570612492,1.3120656835588567,14.332526185077745,8.546494094622897,0.41025641025641024,1.7599266724584173,1.549203111930975,0.1305923412957862,0.3974358974358974,-0.006427895537022264,-0.007556978272660015,0.01208867126837142,1.2212896149653985
historical,15,CELL,Q3,Q1,64,0.005831574822089625,1.0096433763291868,0.373220788613736,11.494724692252895,0.375,1.0557021506049693,1.071676064924466,0.0012642363099362036,0.3125,0.0009855992924736427,0.0006159989875234965,0.07250679098448166,-0.07558375539996641
historical,15,CELL,Q3,Q2,259,0.056812135332221333,1.0932443999288202,14.714343051045326,31.781249075111262,0.3745173745173745,1.2410782044758601,1.1343475076962402,-0.03651689542774593,0.3166023166023166,0.0006231649184160619,0.0007958634531907972,0.0748444755991387,0.2507995401654682
historical,15,CELL,Q3,Q3,304,0.13907911480489832,1.2509144719310037,42.28005090068909,19.247226088292436,0.40789473684210525,1.2589757555911054,0.9646167908804264,0.15225569677545506,0.3256578947368421,0.0008349753354064364,0.0006386473211526285,0.08173806382223196,0.4645972468424707
historical,15,CELL,Q3,Q4,243,0.08428694339620621,1.1434704481098268,20.48172724527811,14.503535571906463,0.38271604938271603,1.2843404555431073,1.1358449132301367,0.07458646555115932,0.3497942386831276,0.0005279586469211626,0.0009581645657982247,0.08122926504113441,0.7100643655026755
historical,15,CELL,Q3,Q5,189,0.2967650070644361,1.5238670691338223,56.08858633517842,12.463177043448319,0.42328042328042326,1.5433339540059312,1.2922585228993417,-0.04497118195401307,0.3439153439153439,-0.00024284348240140535,-0.0008549105757416416,0.08317442328655268,1.353705729827006
historical,15,CELL,Q4,Q1,17,-0.13247902288815586,0.8204181130866283,-2.2521433890986495,5.085471379939569,0.23529411764705882,1.0778368140767667,1.5526778088353372,-0.2671707927103175,0.17647058823529413,-0.0004040188486505741,0.00027086507540801893,0.14397803497320102,-0.06261002957817684
historical,15,CELL,Q4,Q2,171,0.09901501524486613,1.17304521286257,16.931567606872107,20.152813234515264,0.38596491228070173,1.2279251693474198,0.9634966776333914,0.14719024878624676,0.2631578947368421,0.0008828275823287216,0.001089283863481209,0.14904817429914563,0.27620844942724004
historical,15,CELL,Q4,Q3,257,0.27318610193422976,1.4979596337418706,70.20882819709705,9.873998781140017,0.41245136186770426,1.173031064369049,1.0083569056548811,0.057113662424215506,0.26848249027237353,0.0003037121226940364,0.0007238556168324801,0.1504202149822605,0.47109783330066735
historical,15,CELL,Q4,Q4,290,0.10156294014658887,1.171448046655831,29.453252642510773,25.290637821028895,0.3620689655172414,1.3737966511884916,0.9841953264331954,0.22758689765860704,0.32413793103448274,0.0003914761104257247,0.0010479640311591926,0.149139403292364,0.7209034025129623
historical,15,CELL,Q4,Q5,324,0.24610685285961523,1.4321731347454791,79.73862032651533,22.470558603159787,0.42901234567901236,1.9297415740716357,1.2938190769945561,0.1981002366454415,0.35802469135802467,-0.0002593328968381339,0.00019450385979954347,0.15192488820962521,1.477089963272833
historical,15,CELL,Q5,Q1,7,1.2232776332497486,3.3803667480089175,8.56294343274824,1.0378129183002598,0.42857142857142855,1.3394497196136779,1.5961806443760957,-0.02331717872114439,0.2857142857142857,0.0007218904759490766,0.0006834247722462074,0.2708699798770474,-0.06628492622307762
historical,15,CELL,Q5,Q2,93,0.15742965369659886,1.298562667250559,14.640957793783695,7.929425048805541,0.44086021505376344,0.9318675053229923,0.7991837535135305,0.04519522903572218,0.24731182795698925,-7.184130699702419e-05,-0.0005055537037656506,0.2515170437388125,0.28149512294427304
historical,15,CELL,Q5,Q3,184,0.08422104481990635,1.15214168897625,15.496672246862767,15.023010704908044,0.391304347826087,1.1267264268885442,0.8521445059181267,0.10114447890858137,0.29891304347826086,8.707660852704995e-05,0.0002674957537134055,0.26364925888354285,0.4757521234988591
historical,15,CELL,Q5,Q4,316,0.0555146943610245,1.0890141242284817,17.542643418083742,31.45838017700313,0.36075949367088606,1.2801653911944646,1.15866270638335,0.017007017050609564,0.2911392405063291,5.511933829377389e-05,0.00010701791935107421,0.26775932879334285,0.7255618964802002
historical,15,CELL,Q5,Q5,460,0.18614497735942975,1.3007697336662751,85.62668958533769,20.700460322531896,0.3717391304347826,1.6749559746147462,1.2405873236412415,0.19022469373004477,0.3239130434782609,-0.00041297802177759334,-0.0002960326217353511,0.2751314216573529,1.5394771470214155
historical,30,CELL,Q1,Q1,638,0.12754019829944552,1.217648873351948,81.37064651504625,11.25781644137524,0.4043887147335423,1.1955690269024863,1.2034845170326678,0.09409327995747102,0.32445141065830724,-0.0019290256750957191,-0.0035257103215523356,-0.1479235516544317,-1.3787198631876165
historical,30,CELL,Q1,Q2,277,0.0630067409568876,1.109003399804069,17.452867245057867,13.278332728961225,0.3935018050541516,1.0368477203977051,1.015983573333061,0.007019287747390242,0.2851985559566787,7.680475549525952e-05,-8.995560357827337e-06,-0.13621462253744235,-0.23188863990047337
historical,30,CELL,Q1,Q3,112,0.1610613576637195,1.273548746190387,18.038872058336587,8.81230456004803,0.4107142857142857,1.286152351392726,1.0147458109927152,0.1135827350098497,0.26785714285714285,-5.988711202419898e-05,-0.0006607201497575343,-0.12113147528717838,0.2826993168739999
historical,30,CELL,Q1,Q4,31,0.03149673685257042,1.0505433474420527,0.976398842429683,7.524405282965307,0.3548387096774194,1.2052836924047206,1.3269151526623637,-0.21791249821247788,0.3548387096774194,0.0008054750800183986,0.0008430862416391335,-0.11487018263512265,0.7335212825473852
historical,30,CELL,Q1,Q5,2,-1.0287009833710838,0.0,-2.0574019667421677,2.0574019667421677,0.0,-0.06155113878627172,4.792653996269223,-3.5397619646697804,0.0,0.00023603911064529193,-0.0005685270473565485,-0.1099161662092624,1.2240349055708335
historical,30,CELL,Q2,Q1,327,0.1517533544116061,1.2650470119290536,49.623346892595194,11.545223435000931,0.40672782874617736,1.2337869409979543,1.2007351917996083,0.07219156733031175,0.3119266055045872,-0.001054169793424209,-0.00151505117069063,-0.04882626891135448,-1.034689652090747
historical,30,CELL,Q2,Q2,393,0.08478837720906988,1.1478219341006828,33.321832243164465,15.439691207561504,0.39185750636132316,1.1837285329019092,1.144042698928795,-0.008603181840498386,0.30788804071246817,0.0003617610186796324,0.00016411305286244944,-0.04149638494234768,-0.16019032493094168
historical,30,CELL,Q2,Q3,215,0.09757535828557008,1.168823340140079,20.978702031397567,8.890839434406185,0.3767441860465116,1.1481316643699873,0.9910797277303511,0.023971804028169157,0.3023255813953488,8.685163192764683e-05,1.925356757352741e-05,-0.03966388589423326,0.3071514963807148
historical,30,CELL,Q2,Q4,99,0.013992870204472794,1.021866821963543,1.3852941502428067,11.5336622963807,0.3434343434343434,1.3001980756120048,1.218573833207098,0.0800897556333806,0.24242424242424243,0.00048198400661770283,0.0014367313638216465,-0.039128447840960645,0.7266512983476489
historical,30,CELL,Q2,Q5,25,0.43074484512527145,1.8184659685443703,10.768621128131786,3.560561774259991,0.48,1.5346491156879025,1.1708867016514595,0.42587751359766585,0.32,-0.0029900308101735453,-0.0022826207097834273,-0.03309504932254536,1.3487072270389047
historical,30,CELL,Q3,Q1,78,0.2706801778623058,1.4875422332111317,21.113053873259854,13.052649556358501,0.4358974358974359,1.2426936349217055,1.1313813034878812,0.06998343345945578,0.2692307692307692,5.650841255353334e-05,-5.82123591602761e-05,0.010008522332604457,-0.7840680997694504
historical,30,CELL,Q3,Q2,267,0.055390891310910184,1.0912533123230985,14.789367980013019,16.566230429014233,0.3782771535580524,1.1381921860788602,1.0555287263224307,0.032724185399169756,0.2958801498127341,0.00034645163873706596,0.0010598333816818851,0.016867139699224567,-0.1441268179805171
historical,30,CELL,Q3,Q3,345,0.04578332722738344,1.0770815985651443,15.795247893447286,20.30547223983051,0.3739130434782609,1.1913391687583053,1.0289459156319316,0.04541688561743675,0.32753623188405795,0.0005767547354490416,0.0009244530850951549,0.020223012368899184,0.32452542530175543
historical,30,CELL,Q3,Q4,269,0.07906320419540394,1.1329471085651965,21.26800192856366,40.89872034180696,0.37174721189591076,1.2312921976462687,1.1224396409716606,-0.006229944774038249,0.2379182156133829,-0.002372240593433685,-0.0013158020882229659,0.023388418701273193,0.7265754076087524
historical,30,CELL,Q3,Q5,100,0.07809575404383653,1.1225695059455503,7.809575404383653,13.114681172408734,0.33,1.602918574227607,1.4122231474992017,-0.12128615653232275,0.41,-0.00014199249566311468,6.21163955045756e-05,0.025448319465623873,1.7020574851255463
historical,30,CELL,Q4,Q1,13,0.3077390781993868,1.5637751653127423,4.000608016592028,2.0464582653391963,0.46153846153846156,1.5541776156417784,1.573833581272167,-0.5620547106322408,0.3076923076923077,-0.00019644921518709063,6.346091330377258e-05,0.07360108123590549,-0.7627067779201523
historical,30,CELL,Q4,Q2,94,0.09230143457534623,1.157468976240246,8.676334850082545,10.16678715297937,0.39361702127659576,1.1081597963386296,0.9280840814434952,0.23927589367792337,0.2553191489361702,-0.0003574030531429377,-0.00042791650313099886,0.07892194769198049,-0.10971297980405356
historical,30,CELL,Q4,Q3,269,0.08286049053484026,1.15436615337753,22.28947195387203,28.07395394478308,0.3940520446096654,1.1124059084439497,0.9705109006616572,0.09766087473818388,0.26022304832713755,0.00030910137091248697,0.0006803796622222435,0.08013835623700602,0.35589281229881237
historical,30,CELL,Q4,Q4,350,0.1656860207465635,1.278213988121039,57.990107261297226,18.974222091501268,0.38,1.4217596461010558,1.1343142503626342,0.08466082617926796,0.3142857142857143,0.0006405685948114668,0.0016891485354432498,0.08526490657448837,0.7760260752000843
historical,30,CELL,Q4,Q5,333,0.3009431787625013,1.5450764526574696,100.21407852791293,17.676398933871553,0.4264264264264264,1.6553916125112085,1.3205653000659836,0.13571421594776434,0.35135135135135137,0.0022744782965376663,0.00224449505435268,0.0910676110617746,2.002798384871697
historical,30,CELL,Q5,Q1,4,0.5697730633663352,2.1080439508874504,2.2790922534653406,1.0378129183002598,0.5,1.6762146442160597,1.7050758296293675,0.38434379323678725,0.25,0.000847204869863255,0.001680643343275029,0.14358618896282443,-0.8094283298951725
historical,30,CELL,Q5,Q2,28,0.26954496299571395,1.4473462212220403,7.54725896387999,6.714842423845882,0.39285714285714285,1.0967920546397638,0.9352768858800002,0.06266626756204455,0.21428571428571427,-0.0009503386629817993,-0.002101940827409467,0.16186026914752535,-0.07843062807706473
historical,30,CELL,Q5,Q3,118,-0.03618557762835175,0.9416350436063694,-4.269898160145506,29.126775014340822,0.3474576271186441,1.3586761184541836,0.9325166287589985,0.15890450220767235,0.3559322033898305,0.00018277098781884244,0.00022305737987074047,0.16885783964218523,0.38084595553746925
historical,30,CELL,Q5,Q4,310,0.21655866255834993,1.379881157212954,67.13318539308848,11.133573709478835,0.4032258064516129,1.3857519160081961,0.9715664816651637,0.24846285504063234,0.3064516129032258,7.529947738362403e-05,0.00028850101871889865,0.17990537597997924,0.8111883265387133
historical,30,CELL,Q5,Q5,600,0.20312624249998446,1.3318054444986536,121.87574549999067,19.36799281243158,0.38166666666666665,1.8568897406142608,1.2940421671884528,0.20334457006937512,0.34,0.0002397776182843375,0.0001348661997967656,0.1901487448847198,2.2342385229014665
forward_2026,5,CELL,Q1,Q1,35,-0.16569862558489176,0.7462053451151209,-5.799451895471211,8.788930420155358,0.3142857142857143,1.006110890051587,1.219879733578332,-0.22952360054916565,0.37142857142857144,0.0002911498225230862,0.0005462088145316806,-0.07805140249650326,0.18693294247717251
forward_2026,5,CELL,Q1,Q2,24,-0.12988469106001124,0.8191869927103205,-3.1172325854402696,8.887874489210702,0.2916666666666667,1.3246866659281205,1.156990513996041,-0.08997250227038946,0.20833333333333334,-4.8530594985320606e-05,9.289268304833269e-05,-0.01876439408374241,0.3565418655643431
forward_2026,5,CELL,Q1,Q3,25,-0.2431840221515689,0.6683749261576124,-6.079600553789223,8.974393271314733,0.28,1.264364053118642,1.3563179721056011,-0.22529587265896162,0.28,0.00014075737969560632,0.0004934991906856823,-0.06733804312343857,0.46685420103852204
forward_2026,5,CELL,Q1,Q4,19,0.28744322924635035,1.5347683040941358,5.461421355680657,7.711840931560925,0.47368421052631576,1.9154893242890239,0.997067246214808,0.5804280378887485,0.3684210526315789,-0.00011837744771429246,-0.00028024982469300247,-0.06803978953720344,0.5682747166327369
forward_2026,5,CELL,Q1,Q5,6,1.3104854745984993,4.875724503506839,7.862912847590996,2.02875948496248,0.6666666666666666,3.1670232055956897,1.5432646674933377,1.4578631964337594,0.5,0.0014408903516174854,0.003180453612012968,-0.0423689090977454,0.8291132613541237
forward_2026,5,CELL,Q2,Q1,22,0.1144355308514089,1.2164105421958493,2.5175816787309957,5.496500481467203,0.36363636363636365,1.1197548330880027,1.1780649236443757,0.26942767170165627,0.22727272727272727,0.0001755148155839467,0.0004499807400504011,0.09451976488983443,0.18837440169736427
forward_2026,5,CELL,Q2,Q2,27,0.26381657479343656,1.467429406801407,7.123047519422787,4.593044682357737,0.4074074074074074,1.3383689828775789,1.2916225661107048,-0.279727812475283,0.3333333333333333,-0.0002816839529179109,-0.0006116074911077096,0.09815652189519393,0.350721526214661
forward_2026,5,CELL,Q2,Q3,18,-0.2124791791550891,0.693811696722028,-3.8246252247916037,8.12822519039439,0.2777777777777778,1.0491161900846662,1.1757424712001034,-0.12290119812507062,0.2777777777777778,0.00016776340320572784,0.0002704068735682679,0.08673225191136148,0.45887298333255355
forward_2026,5,CELL,Q2,Q4,28,0.09149168917586989,1.1560540829618118,2.561767296924357,4.363875897907119,0.39285714285714285,1.2532803649260162,1.2862059613029626,0.1843043360800451,0.17857142857142858,2.3475132948139583e-05,-0.001303487377076176,0.08900031950047863,0.5943851851842977
forward_2026,5,CELL,Q2,Q5,14,0.2854779207321137,1.4362097718885691,3.9966908902495915,4.0500269579991155,0.2857142857142857,1.8988744109731537,1.6527180601119582,-0.03425517350542183,0.42857142857142855,-0.002013931697317744,-0.0019103781000961043,0.10295318361369009,1.1467193766251198
forward_2026,5,CELL,Q3,Q1,21,0.7993068760970498,3.6892402338604096,16.785444398038045,2.0482114708463968,0.6666666666666666,1.0377500191422793,1.287575707676115,-0.15049553981676939,0.23809523809523808,0.00032920117509967667,0.0010981319008586915,0.20225720857774046,0.23681184558056398
forward_2026,5,CELL,Q3,Q2,21,0.0005237329554974685,1.0007710804089416,0.010998392065446838,5.617801990526136,0.3333333333333333,1.1501360338829347,1.2439268267088175,-0.27606188045912794,0.3333333333333333,8.263108778587085e-05,0.0003740912987165089,0.19633887339339096,0.34965932278186584
forward_2026,5,CELL,Q3,Q3,20,0.40774664937766225,1.7840535677615001,8.154932987553245,3.041138167507823,0.45,1.478599145658036,0.9639774947683739,0.5683956447915708,0.35,0.0006757552330958538,0.00035575521260840514,0.19729438706407482,0.4682527453196233
forward_2026,5,CELL,Q3,Q4,23,-0.4544400216138041,0.4270768299092895,-10.452120497117495,11.940208938115518,0.21739130434782608,0.7658896404616246,1.2275719511274668,-0.5025156978568929,0.30434782608695654,0.0001259777646725589,-0.0005922816884079599,0.1997486818197711,0.6041083404145559
forward_2026,5,CELL,Q3,Q5,23,0.23797635670792044,1.468260286577871,5.47345620428217,4.038478738210236,0.43478260869565216,1.3546185572179763,1.4677249707953417,-0.40223481054283955,0.34782608695652173,-0.0009574839240344099,0.00050055933095457,0.20856316164720282,1.0429192484386771
forward_2026,5,CELL,Q4,Q1,17,0.05262316581240095,1.0880447040215675,0.8945938188108162,6.0910727814435965,0.4117647058823529,1.0295215834254592,1.4909344701801153,-0.4727029162368313,0.23529411764705882,0.00013540411825168207,-0.000482170220443762,0.3031313041748059,0.23531619735783865
forward_2026,5,CELL,Q4,Q2,22,0.032256068123908695,1.0538333602325798,0.7096334987259914,6.666229021117068,0.4090909090909091,1.1273214283581066,1.6114508497879854,-0.46065933363653305,0.2727272727272727,-7.058815524379026e-05,0.0010406206165003227,0.32024939442729816,0.3634115352398318
forward_2026,5,CELL,Q4,Q3,19,0.3643916832094288,1.6637144664425711,6.923441980979147,4.348917028939168,0.42105263157894735,2.3531752835767,0.9163266658199253,1.0866000328956111,0.3684210526315789,0.0003455671910185254,0.001050794931480274,0.31271437914872324,0.4549362469108238
forward_2026,5,CELL,Q4,Q4,20,-0.40759113033382927,0.4654203424539826,-8.151822606676586,11.24327842651018,0.25,1.2410310906562667,0.906839020950813,0.2154443516005593,0.35,0.0004638532299839737,0.00038148435086331477,0.30431266341962576,0.6214793213732428
forward_2026,5,CELL,Q4,Q5,31,-0.1387206889842953,0.7904182339411956,-4.300341358513154,11.455066334670395,0.3225806451612903,0.9024913490368633,1.2912277103227605,-0.20935198772531088,0.12903225806451613,-8.42025395781e-05,0.0002131504964471081,0.3120724242734357,0.9402772291234601
forward_2026,5,CELL,Q5,Q1,14,0.18445116972715073,1.2824590665891686,2.5823163761801102,6.087064391737906,0.35714285714285715,1.2111231202819341,0.8109257917820616,0.1083128127702637,0.42857142857142855,0.0001394442087251527,0.00019349008326901323,0.49665993933319397,0.2235188188320031
forward_2026,5,CELL,Q5,Q2,15,0.24185569888734584,1.3942262954501097,3.6278354833101876,4.531069307772798,0.4,1.494218672120648,1.0010223963202736,0.24394123410346577,0.4666666666666667,0.0001349410569947344,0.000423915210850249,0.4692141536578477,0.35929485798348837
forward_2026,5,CELL,Q5,Q3,26,-0.2717730927729037,0.6371263006704416,-7.066100412095495,10.099964885489044,0.2692307692307692,1.0919883715469008,1.0512849529735335,-0.08011178343504578,0.34615384615384615,-8.59695831302085e-05,6.086488485870149e-05,0.4589169931874285,0.46483792422412484
forward_2026,5,CELL,Q5,Q4,19,0.3537069016632549,1.6564365594108825,6.720431131601844,4.064474674163856,0.47368421052631576,1.2096307220264015,0.9011411531394079,0.42952023502385606,0.3684210526315789,0.0005038800081202885,0.0012479058808750304,0.493065148875548,0.613493706908537
forward_2026,5,CELL,Q5,Q5,35,0.0823608587232507,1.128347472486129,2.8826300553137747,7.673610323151357,0.37142857142857144,1.5994821585981551,1.195047992584294,0.3069745504489392,0.2571428571428571,-0.00019724825619288504,-0.00012730232352956719,0.4936232629272842,1.0638999911113307
