R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,taker_delta_ratio_5m,signed_flow_5m,price_response_atr_5m,abs_price_response_atr_5m,flow_to_price_impact_5m,total_volume_5m,taker_buy_volume_5m,taker_sell_volume_5m,taker_delta_5m,taker_delta_ratio_15m,signed_flow_15m,price_response_atr_15m,abs_price_response_atr_15m,flow_to_price_impact_15m,total_volume_15m,taker_buy_volume_15m,taker_sell_volume_15m,taker_delta_15m,taker_delta_ratio_30m,signed_flow_30m,price_response_atr_30m,abs_price_response_atr_30m,flow_to_price_impact_30m,total_volume_30m,taker_buy_volume_30m,taker_sell_volume_30m,taker_delta_30m,oi_ch15,oi_ch30,period,entry_time
-1.0029360504930813,1609746300,1609746600,886,1,-2.5403059852601118,-3.5070174977039468,5.0,0.5668391682513927,0.21653365339651728,2.6177878437935314,0.4775306294229543,0.5314321788197139,1.0086354708981562,0,0.2782094647254985,0.9616080057361979,1.0086354708981562,0,-0.5650933690806489,0.9616080057361979,2.029982542008292,0,-2.7791486111544073,0.9616080057361979,5.156054182124261,0,0.11839581952969706,0.11839581952969706,0.5400520622252689,0.5400520622252689,4.561373053520323,1999.775,1118.27,881.5050000000001,236.76499999999996,-0.06777597526742804,-0.06777597526742804,-0.5287316457274628,0.5287316457274628,-7.8010510743691786,5884.386,2742.783,3141.6030000000005,-398.8199999999999,-0.06697788521257611,-0.06697788521257611,-1.107300402157309,1.107300402157309,-16.532081694745788,27001.390000000003,12596.446999999998,14404.943000000005,-1808.4960000000008,0.004250030848473418,-0.04358091275872655,historical,2021-01-04 07:50:00+00:00
-0.26920933720275475,1609764600,1609765500,949,-1,2.1253982251803514,1.5010574454122851,15.0,0.455336474542026,0.06718459840108618,6.777393608075374,0.21509790040906404,0.40367019682990746,0.16381274228203604,0,-0.2507209848715598,0.40367019682990746,0.3747859867928015,0,-0.9357043327144964,0.40367019682990746,1.0219386878614791,0,-1.1735168874367297,0.40367019682990746,1.4147221168696749,0,-0.2460629996205454,0.2460629996205454,0.29994962442393797,0.29994962442393797,1.2189902825544958,2363.919,891.123,1472.7959999999998,-581.673,-0.17841394914105313,0.17841394914105313,0.31917865403431894,0.31917865403431894,1.7889681081711342,5887.617000000001,2418.5919999999996,3469.0250000000015,-1050.433,-0.054150049960631864,0.054150049960631864,0.2551128719970716,0.2551128719970716,4.711134358106448,11876.351,5616.6230000000005,6259.728,-643.1050000000002,-0.000909052622202422,0.0008456859659515814,historical,2021-01-04 13:05:00+00:00
-1.0032970883115309,1609806000,1609806300,1085,-1,3.622289403983752,2.7278257534649635,5.0,0.6710881761382613,0.06857634528829794,9.786000748960545,-1.2444023209648996,0.07655602701822418,1.5548761445951498,0,-0.6716690725094132,0.07655602701822418,1.6741433416391358,0,-0.6711798966179233,0.10550912509581013,1.6741433416391358,0,-0.4095625151502658,0.10550912509581013,1.6741433416391358,0,-0.2119104651400458,0.2119104651400458,0.3821380917335871,0.3821380917335871,1.803291254114277,1516.683,597.641,919.042,-321.40100000000007,-0.012842416667622219,0.012842416667622219,-0.07728979085546454,0.07728979085546454,-6.017852792264326,6453.614000000001,3185.367,3268.247000000001,-82.88000000000011,0.0845171234177106,-0.0845171234177106,-1.1405747379960738,1.1405747379960738,-13.495031501812411,11587.64,6283.496999999999,5304.143,979.354,-0.008761170521232597,-0.011129961425215162,historical,2021-01-05 00:25:00+00:00
2.396488791251151,1609807500,1609807800,1090,-1,3.623172564631244,3.5191530996253952,5.0,0.4519728284434181,0.10469721057956682,4.316951919010106,0.45477670183553015,1.0568579274461696,-0.17621043503397232,1,0.650151756034114,1.2232114467408632,-0.17621043503397232,1,0.32640554993496695,1.2232114467408632,0.08032952738835339,1,1.1088018499783203,1.3693597340656247,0.4037577684636514,1,-0.007529685369703137,0.007529685369703137,0.34305535482006133,0.34305535482006133,45.55433376624852,1675.2359999999999,831.3109999999999,843.925,-12.614000000000004,0.035234582665837136,-0.035234582665837136,-0.2289926289926322,0.2289926289926322,-6.498902860904109,6294.668000000001,3258.2289999999994,3036.439000000001,221.78999999999974,0.036490712081794385,-0.036490712081794385,-0.7621621621621671,0.7621621621621671,-20.885897610224973,10952.239000000001,5675.946999999999,5276.292000000002,399.65499999999975,0.003969480283697813,0.002368392376282946,historical,2021-01-05 00:50:00+00:00
-0.13066473997565595,1609832700,1609834200,1178,1,-1.0549371525679947,-1.5223354940225982,25.0,0.44717154078952087,0.5854631483539271,0.7637910964729131,-0.07390687366433074,0.42058650595326175,0.10942570585375089,0,-0.32835626816223357,0.42058650595326175,0.4043606327525159,0,-0.17145998937120072,0.42058650595326175,0.5685981297843684,0,0.44611257476905136,1.014413889799752,0.5685981297843684,0,0.24417316311150594,0.24417316311150594,0.8115311118397973,0.8115311118397973,3.3235748676210224,2404.392,1495.7399999999998,908.652,587.088,0.10331570766818579,0.10331570766818579,0.8345837243749867,0.8345837243749867,8.077916372009783,4699.2080000000005,2592.355,2106.8530000000005,485.50200000000007,0.03430007636899492,0.03430007636899492,0.7529200918146972,0.7529200918146972,21.950334261092433,6972.725,3605.945,3366.78,239.16500000000008,-0.006088239966934306,-0.0027230321600468788,historical,2021-01-05 08:10:00+00:00
3.1707566997562457,1609892700,1609893000,1374,1,-2.046257339463418,-2.4760838270370447,5.0,0.7247383434469143,0.023148176961779256,31.30865611295863,0.5482575260302096,0.7279187267022692,-0.0916713337388241,0,0.8552244108950547,1.144064989732439,-0.0916713337388241,1,0.20790451471481575,1.144064989732439,-0.0916713337388241,1,0.7822414391845343,1.430292008165865,0.34482135652215046,1,0.11910054192385715,0.11910054192385715,0.5708802800644752,0.5708802800644752,4.793223251714448,1638.0529999999999,916.573,721.4799999999999,195.09299999999996,-0.1640045918017374,-0.1640045918017374,-0.5199580063873569,0.5199580063873569,-3.1703675507352345,7930.656000000001,3314.996,4615.660000000001,-1300.6639999999998,-0.14048077159558534,-0.14048077159558534,-0.9018469561656448,0.9018469561656448,-6.419672430967446,13783.801000000001,5923.7210000000005,7860.080000000001,-1936.3590000000008,-0.004845224148274707,-0.015776855479241125,historical,2021-01-06 00:30:00+00:00
1.4970481880378292,1609907700,1609908300,1425,-1,3.191677454419829,2.663698461765491,10.0,0.6010506914753426,0.1873440575748811,3.208271967883645,-0.5578119106594324,0.4852565871436161,0.7677285886196705,0,-0.2926672359713442,0.4852565871436161,0.9191712534880742,0,1.1323339478122803,1.6067781001660557,0.9191712534880742,0,0.6885440767548944,1.6067781001660557,0.9191712534880742,0,-0.00774433340918005,0.00774433340918005,0.11399918033187303,0.11399918033187303,14.718434224762625,2258.942,1120.724,1138.218,-17.494,-0.03625785270595866,0.03625785270595866,0.7281820512276127,0.7281820512276127,20.082876232538535,14041.179,6766.0380000000005,7275.141,-509.10299999999995,0.06179207113143142,-0.06179207113143142,-1.424475420569751,1.424475420569751,-23.052348661226887,36786.888,19530.013000000003,17256.874999999996,2273.138000000001,0.002472035397793171,-0.0029512042060799715,historical,2021-01-06 04:45:00+00:00
-0.7514752085754136,1609935000,1609936500,1519,-1,1.5387614536971084,0.842038749315131,25.0,0.568522525470066,0.48758497751079394,1.1659968016374818,-0.13455648083576807,0.5221691211661242,0.15515991850242244,0,-0.5398531402551549,0.5221691211661242,1.1528113932532027,0,0.3276209815262929,0.87051318866144,1.1528113932532027,0,0.7954458437598189,1.4364975181523456,1.1528113932532027,0,-0.33438566020003624,0.33438566020003624,0.5901054272469913,0.5901054272469913,1.7647397384033785,1344.956,447.611,897.3449999999999,-449.7339999999999,-0.18494775610379724,0.18494775610379724,0.4289391639660333,0.4289391639660333,2.3192324890539053,2612.554,1064.6840000000002,1547.87,-483.1859999999999,-0.07433013979132783,0.07433013979132783,0.2541808535368065,0.2541808535368065,3.419574276008366,5449.122,2522.044,2927.0780000000004,-405.0339999999999,-0.005160903992752819,-0.010227890210472101,historical,2021-01-06 12:35:00+00:00
-0.2769192674760663,1609977600,1609979400,1662,1,-1.4956414409214378,-1.1630175049586802,30.0,0.7713022078490545,0.6634117204415986,1.1626297560329641,0.13582763138738743,0.7380571095813415,-0.0493313645155124,0,0.15934945822846983,0.7380571095813415,0.3282449098433986,0,-0.004284258469739705,0.7380571095813415,0.4672545390262774,0,-0.8798535865066736,0.7380571095813415,1.1502402096374982,0,0.15233646207564144,0.15233646207564144,0.5873801551483884,0.5873801551483884,3.855782728326742,2218.996,1278.515,940.481,338.03400000000005,0.08228648823749973,0.08228648823749973,0.8109310983091831,0.8109310983091831,9.85485297556608,4704.612,2545.869,2158.743,387.1260000000001,0.005715319775860784,0.005715319775860784,0.5437264729738196,0.5437264729738196,95.11827439568727,13483.584999999997,6780.3240000000005,6703.260999999997,77.06299999999982,0.0094728802674664,0.004889285945392174,historical,2021-01-07 00:30:00+00:00
-1.0039238666269323,1610021400,1610022000,1804,-1,2.683032791155792,1.984964881100255,10.0,1.3068858613220118,0.3719459307988925,3.513644725192564,-0.646447202093766,-0.023305499670635072,0.9635017002866615,0,-0.5651583670126795,0.019940534477522056,0.9635017002866615,0,-1.6616073495112877,0.019940534477522056,1.983086153791382,0,-1.824932789716385,0.019940534477522056,2.8467605533498324,0,-0.03802733805238747,0.03802733805238747,0.38151850730857556,0.38151850730857556,10.032479115521676,4123.849,1983.5149999999999,2140.3340000000003,-156.81900000000002,-0.05778480507349906,0.05778480507349906,0.9958115975572863,0.9958115975572863,17.23280650482746,8955.555,4219.03,4736.525000000001,-517.4949999999999,0.018730299614487626,-0.018730299614487626,-0.37248295262341297,0.37248295262341297,-19.88559044431268,16812.171000000002,8563.534000000001,8248.637,314.8970000000001,-0.003997565149938764,0.0006359537586702046,historical,2021-01-07 12:20:00+00:00
-1.003686305611901,1610025000,1610026800,1820,-1,2.207134150791058,1.4338179186969289,30.0,0.6186412322842533,0.3856712669412372,1.604063573588563,0.06452555036557917,0.5341001610338142,0.1732443813200787,0,-0.866641994818903,0.5341001610338142,1.103431720661338,0,-0.6525090268956418,0.5341001610338142,1.3308394762900115,0,-0.7868252332989839,0.5341001610338142,1.3308394762900115,0,-0.2606529236313926,0.2606529236313926,0.20721551525819834,0.20721551525819834,0.7949832957482547,1029.952,380.746,649.206,-268.46000000000004,-0.15220047046670523,0.15220047046670523,0.5358085197891544,0.5358085197891544,3.520389902582216,3562.4199999999996,1510.109,2052.3109999999997,-542.202,-0.028683162809997356,0.028683162809997356,0.3303293691675167,0.3303293691675167,11.516088907861946,8637.332,4194.793000000001,4442.539,-247.7460000000001,-0.00813040920425534,-0.005291364389660602,historical,2021-01-07 13:40:00+00:00
-1.0022687012785378,1610104500,1610105700,2083,-1,1.5400175065224548,0.785957661065709,20.0,1.3696187858466105,0.4014654515413712,3.411548309266961,0.08709808050538072,0.2627682837936241,0.5044788207661817,0,-0.755973110877143,0.34831133068761444,0.8241840123106906,0,-0.8707540293188707,0.34831133068761444,1.4318457925002093,0,-0.4404470721632841,0.3817769498663562,1.4318457925002093,0,-0.13707745273509142,0.13707745273509142,0.3912529359358562,0.3912529359358562,2.85422638007131,4963.143,2141.404,2821.739,-680.3349999999998,-0.052276889438161625,0.052276889438161625,0.3503199157690192,0.3503199157690192,6.7011105370541975,8933.832999999999,4233.4,4700.432999999999,-467.03299999999973,0.007453555795732457,-0.007453555795732457,0.10431683809832581,0.10431683809832581,13.993702771403836,22532.467,11350.207000000004,11182.259999999997,167.94700000000034,-0.006136642078647059,-0.023885638710353208,historical,2021-01-08 11:35:00+00:00
-1.0020929939289438,1610132100,1610132400,2172,-1,1.358039633266048,1.3667588314522874,5.0,0.8139195010854301,0.10715752940304128,7.595541797427705,-0.8787529162051909,-0.24199936646958878,1.197000210406083,0,-0.8645100428442267,-0.24199936646958878,1.197000210406083,0,-0.5879393383075404,-0.24199936646958878,1.3429411071059416,0,1.6115325655438106,1.725265146347846,1.3429411071059416,0,-0.051657383583360764,0.051657383583360764,0.5850260233018942,0.5850260233018942,11.324899904346443,4487.374,2127.784,2359.5899999999997,-231.80599999999993,-0.04359152180576659,0.04359152180576659,0.7988147894667406,0.7988147894667406,18.32458312519718,7395.773,3536.6900000000005,3859.0829999999996,-322.3929999999998,-0.006180267308703631,0.006180267308703631,0.559097519751574,0.559097519751574,90.4503060342218,15523.924000000003,7713.991,7809.933000000003,-95.94199999999972,-0.006589969656032091,-0.008934129950406988,historical,2021-01-08 19:00:00+00:00
1.3343492762093103,1610148600,1610150400,2232,-1,1.5001114798608968,1.1662103229481726,30.0,0.39154187358106196,0.22558318096700372,1.7356873423229449,-0.45781305610062006,-0.005288112111243336,0.7450319973054808,0,-0.3353273979570161,-0.005288112111243336,0.7802351696273045,0,0.6974580789616942,1.1885270603251143,0.7802351696273045,0,0.682395550240483,1.585288193928357,0.7802351696273045,0,-0.3118320225199212,0.3118320225199212,0.17007866714483566,0.17007866714483566,0.5454158311086836,772.294,265.73400000000004,506.55999999999995,-240.82600000000002,-0.23877448440993795,0.23877448440993795,0.23693414950438033,0.23693414950438033,0.9922884256308476,1818.402,692.1070000000001,1126.295,-434.188,-0.06782439372424592,0.06782439372424592,0.41411454121740826,0.41411454121740826,6.105597306239778,4451.481,2074.781,2376.7,-301.919,-0.004382836984233807,-0.003793235545521134,historical,2021-01-09 00:00:00+00:00
-1.0030375747858686,1610172600,1610173200,2308,-1,1.6968708922754836,1.505619449205204,10.0,1.0060282357783676,0.3395563138798903,2.962772864743291,-0.38018662166759004,0.7403204183313361,0.42552141346905553,0,-0.45316116295046854,0.7403204183313361,0.6705907462865792,0,-0.5090476158715231,1.1295179718399988,0.6705907462865792,0,-1.0828758945901102,1.1295179718399988,1.4864535880316656,0,-0.322321366852618,0.322321366852618,0.6691900833061052,0.6691900833061052,2.076151555477044,1359.854,460.77200000000005,899.082,-438.31,0.03942255795360129,-0.03942255795360129,0.558724462912453,0.558724462912453,14.172350034211314,4018.689,2088.558,1930.1309999999999,158.42700000000002,-0.07191254450966496,0.07191254450966496,1.1205303843819387,1.1205303843819387,15.581631972421313,10508.111,4876.223,5631.888000000001,-755.665,0.008324833690328548,0.014753953443711332,historical,2021-01-09 06:20:00+00:00
1.0170062473973727,1610181900,1610182500,2339,1,-1.9095747371277905,-1.1456371266218666,10.0,0.5317896685240519,0.004263755564388383,124.72327171903976,0.830459536457038,1.0672635530212176,0.17110906432445563,1,0.7120885749387578,1.284942763073284,0.17110906432445563,1,0.1539505528541681,1.284942763073284,0.17110906432445563,1,0.2645805212603837,1.284942763073284,0.18145798559725465,1,0.24469950080578595,0.24469950080578595,0.12573939346450827,0.12573939346450827,0.5138501680644503,1017.64,633.328,384.312,249.01600000000002,0.20209459002776733,0.20209459002776733,0.5163490779850375,0.5163490779850375,2.5549744945651347,3580.462,2152.027,1428.435,723.5919999999999,0.1815141692153497,0.1815141692153497,1.2887925617867513,1.2887925617867513,7.100192052035755,6201.896,3663.8140000000008,2538.081999999999,1125.7320000000004,0.0021547165584456796,-0.00022705619280849465,historical,2021-01-09 08:55:00+00:00
-1.00436215126268,1610242500,1610243100,2541,1,-2.351315934755114,-2.3447751630039457,10.0,0.41275192808737243,0.06494824161595156,6.355090014183061,-0.8261946594125474,0.14809785725099583,0.9792697863673243,0,-0.5330495295677344,0.14809785725099583,1.1062383309402681,0,-0.8290525755650472,0.14809785725099583,1.3840020918294793,0,-2.336651513135858,0.14809785725099583,3.455702299636235,0,0.17958902809852498,0.17958902809852498,0.34086269616636017,0.34086269616636017,1.8980045817430315,1085.5729999999999,640.265,445.3079999999999,194.95700000000002,0.11420377847286824,0.11420377847286824,0.17982393768550078,0.17982393768550078,1.5745745501202628,3298.0519999999997,1837.3509999999999,1460.7009999999998,376.65,0.15417639223476168,0.15417639223476168,2.162864521929814,2.162864521929814,14.02841551916042,11216.140000000001,6472.701999999998,4743.438000000003,1729.264,0.011775138640244043,0.02598294723068051,historical,2021-01-10 01:45:00+00:00
-1.0042247419862809,1610251800,1610253000,2574,-1,1.3503425823312916,1.2153568131832344,20.0,0.604797139727269,0.23023313642077234,2.6268900580629553,0.3588539670371699,0.9508258127460898,0.3333042963169437,0,0.03865988361963917,0.9508258127460898,0.3504695285549928,0,-0.4821814348932059,0.9508258127460898,0.878506219728908,0,-0.8923786543085189,0.9508258127460898,1.1833948918080743,0,-0.2815577170073852,0.2815577170073852,0.461967315934343,0.461967315934343,1.6407494708189971,597.952,214.797,383.155,-168.358,-0.054996929208863926,0.054996929208863926,0.7260618836893248,0.7260618836893248,13.20162220893776,1276.5439999999999,603.169,673.3749999999999,-70.20599999999999,0.09333923997279338,-0.09333923997279338,-0.0559775601937367,0.0559775601937367,-0.5997151947547267,3255.0940000000005,1779.461,1475.6330000000005,303.8279999999999,-0.004871163898905073,-0.013524586546396433,historical,2021-01-10 04:30:00+00:00
-1.0051926442049997,1610268000,1610268600,2626,1,-1.014693775380026,-1.0084730311922832,10.0,0.6682761267354455,0.5315191978465742,1.2572944273426836,0.11472963408291195,0.4607889119132733,0.3468949775583291,0,0.8401567931870692,1.0658355149644345,0.3468949775583291,1,0.444950412306978,1.0658355149644345,0.3468949775583291,1,-1.5515362378162574,1.0658355149644345,3.51061537630649,1,-0.014157526288249905,-0.014157526288249905,0.24804363830689105,0.24804363830689105,17.519029400167256,1412.3230000000003,696.164,716.1590000000003,-19.994999999999976,-0.01430576737763006,-0.01430576737763006,0.2146554444131574,0.2146554444131574,15.003769806783247,1976.895,974.307,1002.588,-28.280999999999977,-0.03214687349442426,-0.03214687349442426,0.21298404495722192,0.21298404495722192,6.625136340484914,3210.9809999999998,1553.8790000000001,1657.1019999999996,-103.2229999999999,0.004999724895840885,0.00869742968298537,historical,2021-01-10 08:50:00+00:00
