state,n,accept_rate,residual_mean,hit,pressure,response,elasticity
THIN_BOOK,264,0.7196969696969697,0.3816565414517095,0.4583333333333333,0.6817238749831173,1.4953352347879802,2.9987464709741127
DRIVEN_MOVE,700,0.6885714285714286,0.5667426059095615,0.5171428571428571,4.362483963096719,2.367599453293086,0.683338527013484
ABSORPTION,272,0.6323529411764706,-0.09189607649097083,0.43014705882352944,2.715242789479325,0.2170598596428734,0.09294234830028524
WEAK,690,0.7159420289855073,0.153902265438526,0.4753623188405797,0.5865865903513862,0.33678653238098427,0.7780813372913397
