flow_id,signal_time,side,origin,entry,atr14,reaccept_time,state,class_time,class_close,residual_atr,class_delay_h,post_class_mae_atr,post_class_mfe_atr,audit_first_passage,plus05_time,second_fail_time
709,2022-03-13 12:15:00+00:00,-1,38460.6,38383.55357142857,154.0928571428563,2022-03-13 22:45:00+00:00,PERSIST2,2022-03-13 23:15:00+00:00,37796.5,0.2790525193528963,0.5,0.47503824224723723,1.7807444490798876,PLUS05_FIRST,2022-03-13 23:00:00+00:00,
721,2022-03-21 09:15:00+00:00,1,41185.4,41262.31785714286,153.8357142857141,2022-03-21 13:00:00+00:00,SECOND_FAIL,2022-03-21 14:00:00+00:00,40937.9,1.6010586432650524,1.0,1.3663927195059966,2.1997492687003883,PLUS05_FIRST,2022-03-21 13:15:00+00:00,2022-03-21 14:00:00+00:00
722,2022-03-21 21:45:00+00:00,1,41278.0,41345.62142857143,135.24285714285776,2022-03-22 02:00:00+00:00,PERSIST2,2022-03-22 02:30:00+00:00,41944.7,3.721453469948246,0.5,1.239991549593297,11.630928488433453,PLUS05_FIRST,2022-03-22 02:15:00+00:00,
732,2022-03-30 07:30:00+00:00,-1,47412.3,47342.83214285714,138.9357142857147,2022-03-30 09:00:00+00:00,PERSIST2,2022-03-30 09:30:00+00:00,47276.2,2.2996246979589667,0.5,2.968279265847516,3.0676057786231765,PLUS05_FIRST,2022-03-30 09:30:00+00:00,2022-03-30 17:45:00+00:00
746,2022-04-07 03:30:00+00:00,1,43296.6,43416.43571428571,239.67142857142863,2022-04-07 06:30:00+00:00,SECOND_FAIL,2022-04-07 15:15:00+00:00,43146.6,0.2878941407879835,8.75,0.6283602551111579,0.8282172021219525,PLUS05_FIRST,2022-04-07 11:00:00+00:00,2022-04-07 15:15:00+00:00
748,2022-04-08 03:30:00+00:00,1,43556.1,43615.078571428574,117.95714285714348,2022-04-08 05:30:00+00:00,SECOND_FAIL,2022-04-08 06:30:00+00:00,43495.9,1.205522586895936,1.0,6.509991522344655,4.003148843405549,SECOND_FAIL_FIRST,2022-04-08 07:45:00+00:00,2022-04-08 06:30:00+00:00
750,2022-04-09 04:00:00+00:00,1,42388.4,42459.19642857143,141.59285714285735,2022-04-09 07:45:00+00:00,SECOND_FAIL,2022-04-09 15:30:00+00:00,42298.9,-0.1405438127427836,7.75,1.0516067194672942,0.43151894264237417,PLUS05_FIRST,2022-04-09 11:15:00+00:00,2022-04-09 15:30:00+00:00
752,2022-04-10 05:45:00+00:00,1,42636.3,42671.15,69.69999999999916,2022-04-10 08:15:00+00:00,SECOND_FAIL,2022-04-10 08:45:00+00:00,42628.5,6.39311334289819,0.5,2.992826398852239,10.179340028694527,PLUS05_FIRST,2022-04-10 08:30:00+00:00,2022-04-10 08:45:00+00:00
753,2022-04-10 18:00:00+00:00,-1,43203.8,43125.93571428572,155.72857142857123,2022-04-10 20:45:00+00:00,UNRESOLVED,2022-04-10 21:00:00+00:00,43157.9,5.775433446472817,0.25,0.19778002018160692,9.682873130905444,PLUS05_FIRST,2022-04-10 21:30:00+00:00,
759,2022-04-13 22:00:00+00:00,1,41204.9,41288.35,166.8999999999999,2022-04-14 01:15:00+00:00,PERSIST2,2022-04-14 01:45:00+00:00,41444.1,-1.682444577591347,0.5,3.0401437986818562,0.18394248052728812,PLUS05_FIRST,2022-04-14 01:45:00+00:00,2022-04-14 06:45:00+00:00
765,2022-04-17 09:45:00+00:00,1,40406.5,40438.203571428574,63.40714285714265,2022-04-17 11:45:00+00:00,SECOND_FAIL,2022-04-17 14:00:00+00:00,40340.0,-2.3814351695392664,2.25,9.021065675340797,2.0975554804551155,PLUS05_FIRST,2022-04-17 12:00:00+00:00,2022-04-17 14:00:00+00:00
766,2022-04-17 23:15:00+00:00,-1,39628.0,39550.275,155.45000000000124,2022-04-18 04:15:00+00:00,PERSIST2,2022-04-18 04:45:00+00:00,38798.4,-1.4203924091347306,0.5,1.9337407526535615,2.1402380186555274,PLUS05_FIRST,2022-04-18 04:30:00+00:00,
770,2022-04-20 07:00:00+00:00,-1,41446.6,41406.235714285714,80.72857142857174,2022-04-20 15:00:00+00:00,PERSIST2,2022-04-20 15:30:00+00:00,41244.3,1.4542558839143638,0.5,2.4737214652273476,5.503627676517445,PLUS05_FIRST,2022-04-20 15:15:00+00:00,
775,2022-04-22 20:00:00+00:00,-1,39470.1,39379.97142857143,180.25714285714275,2022-04-23 04:15:00+00:00,SECOND_FAIL,2022-04-23 04:45:00+00:00,39511.4,-0.11594547471866402,0.5,0.8060706926612538,0.4510223490252185,SECOND_FAIL_FIRST,,2022-04-23 04:45:00+00:00
776,2022-04-23 15:30:00+00:00,1,39738.7,39788.267857142855,99.13571428571493,2022-04-23 17:45:00+00:00,SECOND_FAIL,2022-04-23 18:45:00+00:00,39659.3,0.9945961524605308,1.0,3.871460479861666,2.8042366164709094,SECOND_FAIL_FIRST,2022-04-23 21:15:00+00:00,2022-04-23 18:45:00+00:00
783,2022-04-27 09:30:00+00:00,1,38976.7,39077.76071428571,202.1214285714273,2022-04-27 13:30:00+00:00,SECOND_FAIL,2022-04-27 14:15:00+00:00,38556.6,3.6735342969219587,0.75,0.7648867371099386,4.142559281902716,PLUS05_FIRST,2022-04-27 13:45:00+00:00,2022-04-27 14:15:00+00:00
786,2022-04-28 22:45:00+00:00,-1,39790.1,39703.45,173.30000000000032,2022-04-29 02:15:00+00:00,PERSIST2,2022-04-29 02:45:00+00:00,39516.5,4.195037507212918,0.5,1.2412002308136072,5.005193306405077,PLUS05_FIRST,2022-04-29 02:45:00+00:00,
791,2022-05-01 16:15:00+00:00,-1,38543.6,38469.110714285714,148.97857142857123,2022-05-02 02:00:00+00:00,SECOND_FAIL,2022-05-02 03:00:00+00:00,38626.5,0.0570551853094885,1.0,0.8289782806731564,0.3604545236611019,SECOND_FAIL_FIRST,,2022-05-02 03:00:00+00:00
792,2022-05-02 04:15:00+00:00,1,38618.0,38669.43928571429,102.8785714285706,2022-05-02 13:00:00+00:00,PERSIST2,2022-05-02 13:30:00+00:00,38897.9,-1.0867180448518041,0.5,6.60876206345907,3.1503159064083985,PLUS05_FIRST,2022-05-02 13:15:00+00:00,
807,2022-05-10 10:00:00+00:00,1,31367.2,31521.664285714287,308.928571428572,2022-05-10 17:30:00+00:00,PERSIST2,2022-05-10 18:00:00+00:00,31690.3,-3.436393063583804,0.5,5.0519768786127095,0.29003468208093136,PLUS05_FIRST,2022-05-10 17:45:00+00:00,2022-05-10 19:45:00+00:00
816,2022-05-15 02:30:00+00:00,1,29765.0,29849.617857142857,169.23571428571475,2022-05-15 06:45:00+00:00,PERSIST2,2022-05-15 07:15:00+00:00,29867.0,0.48275862068965814,0.5,2.0202591482716445,4.065335753176033,PLUS05_FIRST,2022-05-15 07:00:00+00:00,2022-05-15 08:15:00+00:00
820,2022-05-17 06:30:00+00:00,1,30421.9,30490.032142857144,136.26428571428576,2022-05-17 08:00:00+00:00,PERSIST2,2022-05-17 08:30:00+00:00,30687.9,-6.759658227184581,0.5,9.304712480998068,0.7786339571211297,PLUS05_FIRST,2022-05-17 08:15:00+00:00,2022-05-17 11:30:00+00:00
822,2022-05-18 06:30:00+00:00,-1,29948.6,29880.175,136.8499999999996,2022-05-18 11:00:00+00:00,PERSIST2,2022-05-18 11:30:00+00:00,29793.4,4.719766167336524,0.5,0.705882352941168,7.794665692363931,PLUS05_FIRST,2022-05-18 11:15:00+00:00,
832,2022-05-24 06:30:00+00:00,1,29266.9,29304.96071428572,76.12142857142862,2022-05-24 09:45:00+00:00,SECOND_FAIL,2022-05-24 12:15:00+00:00,29185.2,1.0351881392511861,2.5,7.193769353476612,6.395045509993418,PLUS05_FIRST,2022-05-24 10:15:00+00:00,2022-05-24 12:15:00+00:00
835,2022-05-25 21:15:00+00:00,-1,29823.0,29743.132142857143,159.73571428571424,2022-05-26 05:15:00+00:00,PERSIST2,2022-05-26 05:45:00+00:00,29714.0,3.8645083396681987,0.5,0.23351070965433526,5.471537807986408,PLUS05_FIRST,2022-05-26 05:30:00+00:00,
838,2022-05-27 09:15:00+00:00,-1,28997.6,28903.89642857143,187.4071428571429,2022-05-27 14:45:00+00:00,PERSIST2,2022-05-27 15:15:00+00:00,28806.1,0.13766817852650445,0.5,1.2667606814803596,2.916110835842512,PLUS05_FIRST,2022-05-27 15:00:00+00:00,
841,2022-05-28 22:45:00+00:00,1,28981.4,29006.33571428572,49.87142857142914,2022-05-29 05:45:00+00:00,UNRESOLVED,2022-05-29 06:00:00+00:00,29005.1,2.787167000859321,0.25,1.28530507018042,4.461472357490639,PLUS05_FIRST,2022-05-29 06:00:00+00:00,
842,2022-05-29 12:30:00+00:00,1,29335.2,29385.985714285714,101.5714285714291,2022-05-29 22:15:00+00:00,PERSIST2,2022-05-29 22:45:00+00:00,29415.8,-0.9628691983122242,0.5,1.1292545710267243,0.7403656821378374,PLUS05_FIRST,2022-05-29 22:30:00+00:00,
844,2022-05-30 12:30:00+00:00,1,30424.7,30491.464285714286,133.52857142857152,2022-05-30 13:45:00+00:00,PERSIST2,2022-05-30 14:15:00+00:00,30654.8,6.962554830426876,0.5,1.7000106986198769,12.377875254092208,PLUS05_FIRST,2022-05-30 14:00:00+00:00,
849,2022-06-02 15:00:00+00:00,1,30186.6,30311.10714285714,249.01428571428525,2022-06-02 21:45:00+00:00,PERSIST2,2022-06-02 22:15:00+00:00,30420.1,0.33411737708680295,0.5,0.36022029717169457,1.096724226951993,PLUS05_FIRST,2022-06-02 22:00:00+00:00,
872,2022-06-15 11:45:00+00:00,1,21163.8,21298.50357142857,269.4071428571427,2022-06-15 18:30:00+00:00,PERSIST2,2022-06-15 19:00:00+00:00,21616.2,3.5310867778455335,0.5,0.6956014529257423,4.394092849378265,PLUS05_FIRST,2022-06-15 18:45:00+00:00,
889,2022-06-25 23:00:00+00:00,1,21464.3,21507.967857142856,87.3357142857146,2022-06-26 01:00:00+00:00,SECOND_FAIL,2022-06-26 01:30:00+00:00,21366.0,0.6412038930236339,0.5,1.1713421117199514,1.7633107058149933,SECOND_FAIL_FIRST,,2022-06-26 01:30:00+00:00
890,2022-06-26 13:00:00+00:00,-1,21376.4,21307.975,136.8500000000001,2022-06-26 15:00:00+00:00,PERSIST2,2022-06-26 15:30:00+00:00,21299.5,2.562659846547318,0.5,0.9623675557179439,2.854950675922546,PLUS05_FIRST,2022-06-26 15:15:00+00:00,
894,2022-06-29 09:30:00+00:00,-1,20103.5,20042.91071428572,121.17857142857144,2022-06-29 16:15:00+00:00,PERSIST2,2022-06-29 16:45:00+00:00,20012.8,-2.5631594459180844,0.5,3.4428529325081105,0.7658119658119596,PLUS05_FIRST,2022-06-29 16:30:00+00:00,2022-06-29 19:30:00+00:00
896,2022-06-30 09:30:00+00:00,1,18994.4,19085.132142857143,181.464285714286,2022-06-30 14:45:00+00:00,PERSIST2,2022-06-30 15:15:00+00:00,19186.3,-1.8455422160991781,0.5,3.434835662271197,0.6265695729187198,PLUS05_FIRST,2022-06-30 15:15:00+00:00,2022-06-30 18:45:00+00:00
898,2022-07-01 09:30:00+00:00,-1,19436.4,19368.807142857146,135.18571428571445,2022-07-01 14:00:00+00:00,SECOND_FAIL,2022-07-01 17:45:00+00:00,19474.0,0.022931417098161034,3.75,1.5741308253196586,1.5563774701468966,PLUS05_FIRST,2022-07-01 14:30:00+00:00,2022-07-01 17:45:00+00:00
899,2022-07-02 05:15:00+00:00,-1,19242.8,19207.15,71.30000000000005,2022-07-02 15:15:00+00:00,SECOND_FAIL,2022-07-02 16:30:00+00:00,19285.8,-0.46143057503508317,1.25,0.5680224403927064,0.47405329593266826,PLUS05_FIRST,2022-07-02 15:30:00+00:00,2022-07-02 16:30:00+00:00
909,2022-07-10 17:00:00+00:00,-1,20892.1,20829.27142857143,125.65714285714265,2022-07-10 22:00:00+00:00,PERSIST2,2022-07-10 22:30:00+00:00,20823.3,2.7447703501591505,0.5,0.4090495679854602,3.35516143701682,PLUS05_FIRST,2022-07-10 22:15:00+00:00,
910,2022-07-11 09:15:00+00:00,-1,20551.7,20513.664285714287,76.0714285714291,2022-07-11 11:30:00+00:00,PERSIST2,2022-07-11 12:00:00+00:00,20448.3,1.3447887323943473,0.5,4.335399061032825,2.4753051643192223,PLUS05_FIRST,2022-07-11 11:45:00+00:00,2022-07-11 12:45:00+00:00
911,2022-07-12 01:30:00+00:00,-1,19928.2,19875.83571428572,104.7285714285712,2022-07-12 06:15:00+00:00,UNRESOLVED,2022-07-12 06:30:00+00:00,19888.8,-0.01527758832357837,0.25,1.0570181421361435,3.2121129450279495,PLUS05_FIRST,2022-07-12 06:45:00+00:00,
915,2022-07-14 05:00:00+00:00,1,20106.7,20148.685714285715,83.97142857142846,2022-07-14 15:30:00+00:00,PERSIST2,2022-07-14 16:00:00+00:00,20320.8,-0.6692752636951439,0.5,2.272201429057497,1.814903028240918,PLUS05_FIRST,2022-07-14 15:45:00+00:00,
919,2022-07-18 18:15:00+00:00,-1,21931.4,21825.92142857143,210.95714285714297,2022-07-19 04:00:00+00:00,SECOND_FAIL,2022-07-19 05:15:00+00:00,22000.9,-0.3541003589083628,1.25,0.5863750253944465,0.580212636283612,SECOND_FAIL_FIRST,,2022-07-19 05:15:00+00:00
927,2022-07-25 03:45:00+00:00,-1,21858.0,21798.310714285715,119.3785714285719,2022-07-25 14:00:00+00:00,SECOND_FAIL,2022-07-25 15:45:00+00:00,21884.3,-0.0,1.75,0.17758631005804404,0.3342308382695909,PLUS05_FIRST,2022-07-25 14:15:00+00:00,2022-07-25 15:45:00+00:00
931,2022-07-28 04:00:00+00:00,-1,23113.7,23054.042857142857,119.3142857142853,2022-07-28 07:00:00+00:00,PERSIST2,2022-07-28 07:30:00+00:00,22935.5,-7.011733716475107,0.5,8.918462643678179,2.953544061302704,PLUS05_FIRST,2022-07-28 07:15:00+00:00,2022-07-28 15:00:00+00:00
937,2022-08-02 05:30:00+00:00,-1,22884.5,22841.425,86.15000000000016,2022-08-02 07:00:00+00:00,PERSIST2,2022-08-02 07:30:00+00:00,22808.1,-4.292513058618714,0.5,7.43586767266397,2.3807312826465252,PLUS05_FIRST,2022-08-02 07:15:00+00:00,2022-08-02 11:30:00+00:00
940,2022-08-03 22:45:00+00:00,-1,22920.1,22869.842857142856,100.51428571428576,2022-08-04 06:15:00+00:00,SECOND_FAIL,2022-08-04 06:45:00+00:00,22928.3,0.7571063104036236,0.5,0.8804718590108012,1.773877202956217,PLUS05_FIRST,2022-08-04 06:30:00+00:00,2022-08-04 06:45:00+00:00
941,2022-08-04 10:45:00+00:00,-1,22852.2,22812.128571428573,80.14285714285741,2022-08-04 15:30:00+00:00,SECOND_FAIL,2022-08-04 16:00:00+00:00,22930.1,4.030303030303017,0.5,0.4479500891265764,6.9887700534758945,SECOND_FAIL_FIRST,2022-08-04 16:45:00+00:00,2022-08-04 16:00:00+00:00
946,2022-08-07 13:30:00+00:00,1,23127.5,23152.15357142857,49.307142857143326,2022-08-07 17:00:00+00:00,PERSIST2,2022-08-07 17:30:00+00:00,23227.1,-0.7929885557003831,0.5,3.7499637838620092,3.506591337099808,PLUS05_FIRST,2022-08-07 17:15:00+00:00,2022-08-07 23:15:00+00:00
957,2022-08-13 10:45:00+00:00,-1,24486.9,24437.41071428572,98.97857142857174,2022-08-13 18:30:00+00:00,UNRESOLVED,2022-08-13 18:45:00+00:00,24443.7,0.7102547448942677,0.25,0.9365663563541936,1.3538283899833976,PLUS05_FIRST,2022-08-13 18:45:00+00:00,
962,2022-08-16 13:45:00+00:00,-1,23890.0,23851.475,77.05000000000005,2022-08-16 18:30:00+00:00,SECOND_FAIL,2022-08-16 19:30:00+00:00,23891.1,-0.503569110966942,1.0,2.0622972096041705,1.2407527579493638,PLUS05_FIRST,2022-08-16 18:45:00+00:00,2022-08-16 19:30:00+00:00
968,2022-08-19 18:45:00+00:00,-1,21365.1,21319.72142857143,90.7571428571425,2022-08-19 19:45:00+00:00,UNRESOLVED,2022-08-19 20:00:00+00:00,21347.4,0.5211711002676243,0.25,0.25893278765937455,6.472217849834766,PLUS05_FIRST,2022-08-19 20:15:00+00:00,
979,2022-08-25 15:30:00+00:00,-1,21562.1,21519.792857142857,84.61428571428483,2022-08-26 00:00:00+00:00,PERSIST2,2022-08-26 00:30:00+00:00,21510.7,-0.5625527604254488,0.5,1.0991051831842087,1.0341043390174005,PLUS05_FIRST,2022-08-26 00:15:00+00:00,2022-08-26 02:15:00+00:00
981,2022-08-27 00:00:00+00:00,1,20183.6,20239.18571428571,111.17142857142817,2022-08-27 07:45:00+00:00,SECOND_FAIL,2022-08-27 09:15:00+00:00,20136.7,0.7402981238756066,1.5,0.09444872783346218,0.9498843484965208,SECOND_FAIL_FIRST,,2022-08-27 09:15:00+00:00
991,2022-09-01 06:15:00+00:00,-1,20022.9,19988.66071428572,68.47857142857174,2022-09-01 12:15:00+00:00,PERSIST2,2022-09-01 12:45:00+00:00,19988.2,1.8429122770418298,0.5,0.6834254719933106,6.326066548451009,PLUS05_FIRST,2022-09-01 12:30:00+00:00,
993,2022-09-02 08:15:00+00:00,-1,20093.1,20069.60357142857,46.99285714285698,2022-09-02 10:30:00+00:00,PERSIST2,2022-09-02 11:00:00+00:00,20027.1,2.3109895120838804,0.5,8.665146678826616,6.194558443532443,PLUS05_FIRST,2022-09-02 10:45:00+00:00,2022-09-02 12:30:00+00:00
995,2022-09-03 08:15:00+00:00,-1,19833.8,19810.65357142857,46.29285714285704,2022-09-03 11:45:00+00:00,SECOND_FAIL,2022-09-03 13:45:00+00:00,19850.4,3.1797562104613717,2.0,0.9418299645116202,4.7890757599136204,PLUS05_FIRST,2022-09-03 12:00:00+00:00,2022-09-03 13:45:00+00:00
996,2022-09-03 20:15:00+00:00,-1,19703.2,19676.37142857143,53.65714285714239,2022-09-04 07:45:00+00:00,PERSIST2,2022-09-04 08:15:00+00:00,19647.4,-0.0,0.5,0.39882854100102777,0.37832800851975934,PLUS05_FIRST,2022-09-04 08:00:00+00:00,
999,2022-09-05 09:15:00+00:00,1,19738.8,19760.275,42.94999999999891,2022-09-05 14:00:00+00:00,PERSIST2,2022-09-05 14:30:00+00:00,19767.6,-0.9848661233993096,0.5,2.505238649592579,4.107101280558927,PLUS05_FIRST,2022-09-05 14:15:00+00:00,2022-09-05 18:15:00+00:00
1005,2022-09-08 11:30:00+00:00,1,19282.0,19311.492857142857,58.98571428571476,2022-09-08 13:30:00+00:00,SECOND_FAIL,2022-09-08 14:00:00+00:00,19156.5,2.375151368370022,0.5,1.296924194720261,4.9757810607894974,PLUS05_FIRST,2022-09-08 13:45:00+00:00,2022-09-08 14:00:00+00:00
1019,2022-09-18 22:00:00+00:00,-1,19398.7,19351.85357142857,93.69285714285668,2022-09-19 02:15:00+00:00,PERSIST2,2022-09-19 02:45:00+00:00,18754.9,3.241442402988512,0.5,1.163375771899068,5.762445681177143,PLUS05_FIRST,2022-09-19 02:30:00+00:00,
1024,2022-09-21 13:45:00+00:00,1,19263.6,19302.38928571429,77.57857142857107,2022-09-21 17:30:00+00:00,SECOND_FAIL,2022-09-21 18:15:00+00:00,19048.5,-7.054783169137304,0.75,12.428689807568432,9.532271429886794,PLUS05_FIRST,2022-09-21 17:45:00+00:00,2022-09-21 18:15:00+00:00
1026,2022-09-22 13:45:00+00:00,1,18893.2,18951.492857142857,116.58571428571408,2022-09-22 15:45:00+00:00,UNRESOLVED,2022-09-22 16:00:00+00:00,18820.7,4.515132949393446,0.25,0.45545888984195065,5.867785810562429,PLUS05_FIRST,2022-09-22 16:30:00+00:00,
1028,2022-09-23 13:45:00+00:00,-1,18627.3,18570.55,113.50000000000026,2022-09-23 16:15:00+00:00,SECOND_FAIL,2022-09-23 16:45:00+00:00,18757.7,-3.1048458149779474,0.5,5.641409691629937,1.2845814977973475,SECOND_FAIL_FIRST,,2022-09-23 16:45:00+00:00
1029,2022-09-24 01:45:00+00:00,1,19110.1,19159.057142857146,97.9142857142867,2022-09-24 12:30:00+00:00,UNRESOLVED,2022-09-24 12:45:00+00:00,19146.1,-0.3819667347534025,0.25,0.4697986577181161,0.7241027137438067,PLUS05_FIRST,2022-09-24 13:00:00+00:00,
1031,2022-09-25 06:15:00+00:00,1,19017.1,19038.08571428572,41.971428571428206,2022-09-25 16:00:00+00:00,SECOND_FAIL,2022-09-25 17:00:00+00:00,18932.4,0.9887678692988514,1.0,1.6058543226685307,2.2539142273655397,PLUS05_FIRST,2022-09-25 16:15:00+00:00,2022-09-25 17:00:00+00:00
1042,2022-09-30 21:00:00+00:00,-1,19381.3,19323.14642857143,116.30714285714306,2022-10-01 05:15:00+00:00,PERSIST2,2022-10-01 05:45:00+00:00,19312.8,-0.1470245040840325,0.5,0.38002825032242776,0.4978198120739225,PLUS05_FIRST,2022-10-01 06:15:00+00:00,
1043,2022-10-01 09:00:00+00:00,-1,19329.9,19314.089285714286,31.621428571428105,2022-10-01 14:30:00+00:00,UNRESOLVED,2022-10-01 14:45:00+00:00,19311.3,1.7519765077930447,0.25,1.4926586853400043,3.8233566749491628,PLUS05_FIRST,2022-10-01 14:45:00+00:00,
1058,2022-10-10 11:45:00+00:00,1,19323.2,19348.76071428572,51.121428571428886,2022-10-10 14:15:00+00:00,SECOND_FAIL,2022-10-10 14:45:00+00:00,19252.1,-2.50579851893247,0.5,4.931395836244177,2.022635182338985,PLUS05_FIRST,2022-10-10 14:30:00+00:00,2022-10-10 14:45:00+00:00
1062,2022-10-12 11:45:00+00:00,1,19107.2,19122.839285714286,31.27857142857179,2022-10-12 13:30:00+00:00,SECOND_FAIL,2022-10-12 14:15:00+00:00,19095.0,1.694450787851088,0.75,2.058917561087029,4.63576158940392,PLUS05_FIRST,2022-10-12 13:45:00+00:00,2022-10-12 14:15:00+00:00
1075,2022-10-21 00:45:00+00:00,-1,19039.6,19019.08571428572,41.02857142857101,2022-10-21 07:00:00+00:00,SECOND_FAIL,2022-10-21 07:30:00+00:00,19045.8,4.282381615598947,0.5,0.2461699164345961,10.865598885793965,SECOND_FAIL_FIRST,2022-10-21 08:15:00+00:00,2022-10-21 07:30:00+00:00
1078,2022-10-23 15:45:00+00:00,1,19180.6,19193.05357142857,24.90714285714395,2022-10-23 17:00:00+00:00,UNRESOLVED,2022-10-23 17:15:00+00:00,19190.5,7.7688557499279645,0.25,0.08431316317745437,20.05448809865126,PLUS05_FIRST,2022-10-23 17:15:00+00:00,
1090,2022-11-04 06:00:00+00:00,1,20563.0,20586.757142857143,47.51428571428551,2022-11-04 12:30:00+00:00,PERSIST2,2022-11-04 13:00:00+00:00,20767.0,-0.5661455201443505,0.5,2.251954299458819,11.154539987973589,PLUS05_FIRST,2022-11-04 12:45:00+00:00,
1092,2022-11-07 01:30:00+00:00,-1,20968.2,20927.88928571429,80.62142857142759,2022-11-07 03:00:00+00:00,PERSIST2,2022-11-07 03:30:00+00:00,20911.5,2.5390271994330162,0.5,0.1711703729954746,4.320191370603393,PLUS05_FIRST,2022-11-07 03:15:00+00:00,
1093,2022-11-07 17:30:00+00:00,-1,20689.9,20658.66071428572,62.47857142857148,2022-11-07 21:30:00+00:00,UNRESOLVED,2022-11-07 21:45:00+00:00,20673.4,15.898250828855641,0.25,0.2640905453298272,21.421744598147942,PLUS05_FIRST,2022-11-07 22:00:00+00:00,
1097,2022-11-09 18:30:00+00:00,1,16502.3,16665.55,326.5,2022-11-10 05:45:00+00:00,UNRESOLVED,2022-11-10 06:00:00+00:00,16621.8,0.2287901990811661,0.25,0.12159264931087513,0.777947932618683,PLUS05_FIRST,2022-11-10 06:30:00+00:00,
1098,2022-11-10 06:45:00+00:00,1,16674.0,16767.382142857143,186.7642857142859,2022-11-10 08:45:00+00:00,SECOND_FAIL,2022-11-10 10:15:00+00:00,16541.4,4.307033311660978,1.5,1.5591846100891138,7.740237885799503,SECOND_FAIL_FIRST,2022-11-10 12:15:00+00:00,2022-11-10 10:15:00+00:00
1102,2022-11-13 07:00:00+00:00,-1,16742.4,16716.139285714286,52.52142857142878,2022-11-13 08:15:00+00:00,PERSIST2,2022-11-13 08:45:00+00:00,16643.7,2.5665714674282367,0.5,1.507955936352517,4.377260981912155,PLUS05_FIRST,2022-11-13 08:45:00+00:00,
1106,2022-11-15 08:00:00+00:00,1,16816.2,16850.06428571429,67.72857142857174,2022-11-15 10:45:00+00:00,SECOND_FAIL,2022-11-15 11:30:00+00:00,16778.5,0.7677705125500914,0.75,2.5469310272094376,5.148491879350335,PLUS05_FIRST,2022-11-15 11:00:00+00:00,2022-11-15 11:30:00+00:00
1107,2022-11-15 22:15:00+00:00,1,16858.0,16899.057142857142,82.11428571428534,2022-11-16 02:30:00+00:00,PERSIST2,2022-11-16 03:00:00+00:00,16932.3,-2.7096381350034915,0.5,3.3161099512874106,0.4761656228253593,PLUS05_FIRST,2022-11-16 02:45:00+00:00,2022-11-16 06:15:00+00:00
1117,2022-11-22 15:15:00+00:00,1,16197.7,16249.842857142858,104.28571428571442,2022-11-23 02:15:00+00:00,PERSIST2,2022-11-23 02:45:00+00:00,16503.9,0.5331506849314922,0.5,0.5168493150685064,0.7584931506849166,PLUS05_FIRST,2022-11-23 02:30:00+00:00,
1131,2022-12-05 15:30:00+00:00,-1,17072.0,17046.47142857143,51.05714285714281,2022-12-05 18:45:00+00:00,PERSIST2,2022-12-05 19:15:00+00:00,16918.4,-1.8763290430889634,0.5,3.4510352546166225,1.1320649132625091,PLUS05_FIRST,2022-12-05 19:00:00+00:00,
1133,2022-12-07 07:15:00+00:00,-1,16807.2,16786.100000000002,42.20000000000021,2022-12-07 18:45:00+00:00,UNRESOLVED,2022-12-07 19:00:00+00:00,16800.0,0.26066350710900343,0.25,0.0,0.5876777251184633,NONE,,
1141,2022-12-16 12:30:00+00:00,-1,17005.5,16977.714285714286,55.57142857142883,2022-12-16 15:00:00+00:00,PERSIST2,2022-12-16 15:30:00+00:00,16962.4,5.0781491002570585,0.5,0.22493573264781386,7.941131105398473,PLUS05_FIRST,2022-12-16 15:15:00+00:00,
1142,2022-12-17 05:00:00+00:00,-1,16707.0,16686.032142857144,41.9357142857147,2022-12-17 09:30:00+00:00,SECOND_FAIL,2022-12-17 11:00:00+00:00,16717.1,1.006302163174848,1.5,0.6414580139669845,2.003065917220215,PLUS05_FIRST,2022-12-17 10:30:00+00:00,2022-12-17 11:00:00+00:00
1144,2022-12-18 11:00:00+00:00,1,16702.9,16715.535714285717,25.27142857142852,2022-12-18 12:30:00+00:00,PERSIST2,2022-12-18 13:00:00+00:00,16716.6,3.272470322215977,0.5,2.109101187111338,6.149236856981416,SECOND_FAIL_FIRST,2022-12-18 18:00:00+00:00,2022-12-18 14:30:00+00:00
1157,2022-12-30 07:30:00+00:00,-1,16480.7,16464.489285714288,32.421428571428415,2022-12-30 13:45:00+00:00,SECOND_FAIL,2022-12-30 15:30:00+00:00,16549.2,-0.11103767349632049,1.75,0.6353822427847126,1.5792024675038856,PLUS05_FIRST,2022-12-30 14:00:00+00:00,2022-12-30 15:30:00+00:00
1158,2022-12-30 21:00:00+00:00,-1,16601.0,16587.428571428572,27.142857142857142,2022-12-30 21:45:00+00:00,PERSIST2,2022-12-30 22:15:00+00:00,16579.8,1.1347368421052364,0.5,1.341052631579001,1.8347368421052364,PLUS05_FIRST,2022-12-30 22:30:00+00:00,2022-12-30 23:45:00+00:00
1160,2023-01-01 21:00:00+00:00,1,16586.6,16593.65714285714,14.11428571428561,2023-01-02 03:30:00+00:00,PERSIST2,2023-01-02 04:00:00+00:00,16635.9,5.568825910931112,0.5,1.636639676113527,9.345141700404772,PLUS05_FIRST,2023-01-02 03:45:00+00:00,
