R,signal_ts,entry_ts,exit_ts,side,signal_price,signal_atr,orig_z,response_ratio,branch,first_touch_010_ts,first_close_010_ts,first_close_015_ts,first_close_020_ts,first_close_025_ts,first_close_030_ts,pre_entry_mfe_atr,pre_entry_mae_atr,entry_move_atr,first_touch_010_min,first_close_010_min,first_close_015_min,first_close_020_min,first_close_025_min,first_close_030_min,confirm_min,signal_time_utc
-1.0078381454312348,1774074900,1774075001,1774110531,1,70707.7,100.29285714285756,-1.2969718145588733,11.405405096256654,STRONG_RESPONSE_GE_2.50,1774074905,1774074905,1774074905,1774074915,1774074915,1774075001,0.4207677515846142,0.036891959262131645,0.4207677515846142,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.25,1.6833333333333333,1.6833333333333333,2026-03-21 06:35:00+00:00
-0.029680914278740044,1774271400,1774271876,1774358276,1,70613.6,650.1785714285714,-1.4360786958416096,31.269838042687365,STRONG_RESPONSE_GE_2.50,1774271424,1774271424,1774271438,1774271653,1774271655,1774271876,0.302993683054106,0.00968964570173477,0.30283987915406957,0.4,0.4,0.6333333333333333,4.216666666666667,4.25,7.933333333333334,7.933333333333334,2026-03-23 13:10:00+00:00
-1.001901387980271,1774371900,1774371901,1774399356,-1,69278.4,403.9785714285733,1.527355356873741,365365914.03360647,STRONG_RESPONSE_GE_2.50,1774371901,1774371901,1774371901,1774371901,1774371901,1774371901,0.3653659140336065,0.0,0.3653659140336065,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,2026-03-24 17:05:00+00:00
0.13052057108603904,1774405200,1774406199,1774492599,1,70576.7,233.028571428571,-2.0353850878185984,0.774999998037019,MID_RESPONSE_0.50_1.00,1774405661,1774405661,1774405661,1774405694,1774405702,1774406199,0.305971064247193,0.39480137322216846,0.305971064247193,7.683333333333334,7.683333333333334,7.683333333333334,8.233333333333333,8.366666666666667,16.65,16.65,2026-03-25 02:20:00+00:00
2.218831575558425,1774524600,1774526405,1774607919,-1,69281.9,226.79285714285652,1.4318383200623086,0.5774240222071346,MID_RESPONSE_0.50_1.00,1774526254,1774526254,1774526262,1774526367,1774526403,1774526405,0.35186293345086456,0.6093666341218129,0.327170797770137,27.566666666666666,27.566666666666666,27.7,29.45,30.05,30.083333333333332,30.083333333333332,2026-03-26 11:30:00+00:00
-1.0026785481519285,1774846200,1774846379,1774897831,1,67491.2,280.3214285714317,-1.0856336124349928,5.430769152699885,STRONG_RESPONSE_GE_2.50,1774846217,1774846217,1774846268,1774846373,1774846375,1774846379,0.37778060899480337,0.06956300165626117,0.3057204739457118,0.2833333333333333,0.2833333333333333,1.1333333333333333,2.8833333333333333,2.9166666666666665,2.9833333333333334,2.9833333333333334,2026-03-30 04:50:00+00:00
-1.0025673748189154,1774923300,1774923420,1774948285,1,67883.5,294.192857142858,-1.1832317692892054,32.96773880675223,STRONG_RESPONSE_GE_2.50,1774923306,1774923306,1774923307,1774923311,1774923313,1774923420,0.3473911671158266,0.010537305460480581,0.3188384684487914,0.1,0.1,0.11666666666666667,0.18333333333333332,0.21666666666666667,2.0,2.0,2026-03-31 02:15:00+00:00
0.4543655840182282,1774977000,1774977055,1775063455,1,67629.9,505.8142857142863,-1.8754577683847249,7.530973282778917,STRONG_RESPONSE_GE_2.50,1774977006,1774977006,1774977008,1774977014,1774977035,1774977055,0.336487135312249,0.044680430423345296,0.308018188493806,0.1,0.1,0.13333333333333333,0.23333333333333334,0.5833333333333334,0.9166666666666666,0.9166666666666666,2026-03-31 17:10:00+00:00
-1.0120241123292866,1775297100,1775299134,1775369397,1,66937.7,61.892857142857146,-1.481236267478927,0.9507042243161168,MID_RESPONSE_0.50_1.00,1775297114,1775297114,1775297115,1775299134,1775299134,1775299134,0.8724754760530871,0.9177149451818127,0.6608193883440533,0.23333333333333334,0.23333333333333334,0.25,33.9,33.9,33.9,33.9,2026-04-04 10:05:00+00:00
2.2182897677291176,1775413200,1775413908,1775433644,1,67250.1,190.1857142857147,-1.0344823917967705,17.314284773446186,STRONG_RESPONSE_GE_2.50,1775413236,1775413236,1775413801,1775413802,1775413865,1775413908,0.3186359197776143,0.01840306467362724,0.3186359197776143,0.6,0.6,10.016666666666667,10.033333333333333,11.083333333333334,11.8,11.8,2026-04-05 18:20:00+00:00
-1.0027460347130315,1775572500,1775572749,1775592087,-1,68085.3,275.1357142857149,1.1811555086622794,2.648484826403514,STRONG_RESPONSE_GE_2.50,1775572522,1775572522,1775572524,1775572524,1775572748,1775572749,0.3176614138477425,0.119940808432202,0.3176614138477425,0.36666666666666664,0.36666666666666664,0.4,0.4,4.133333333333334,4.15,4.15,2026-04-07 14:35:00+00:00
0.4004275365569995,1775963700,1775964122,1776050522,-1,71708.4,307.79285714285754,2.0415554124772335,3.4688644297544067,STRONG_RESPONSE_GE_2.50,1775963764,1775963764,1775963805,1775963997,1775964008,1775964122,0.30767445638299357,0.08869601540925953,0.3073495625536367,1.0666666666666667,1.0666666666666667,1.75,4.95,5.133333333333334,7.033333333333333,7.033333333333333,2026-04-12 03:15:00+00:00
-1.0055339891664345,1776068100,1776068391,1776088132,-1,70681.9,141.82857142857185,1.8838323387528506,0.794444442357764,MID_RESPONSE_0.50_1.00,1776068370,1776068370,1776068370,1776068370,1776068391,1776068391,0.30247784045120707,0.38074133763094165,0.30247784045120707,4.5,4.5,4.5,4.5,4.85,4.85,4.85,2026-04-13 08:15:00+00:00
2.2186100372121773,1776088800,1776088862,1776118484,1,71623.0,220.52857142856996,-1.9211646361394945,5.6717556297088345,STRONG_RESPONSE_GE_2.50,1776088803,1776088803,1776088804,1776088861,1776088862,1776088862,0.33691779490835255,0.05940273369180628,0.3178726436484058,0.05,0.05,0.06666666666666667,1.0166666666666666,1.0333333333333334,1.0333333333333334,1.0333333333333334,2026-04-13 14:00:00+00:00
1.1699778551411721,1776534000,1776535200,1776621600,-1,75835.2,192.86428571428718,1.0289104825803987,7.419752909746017,STRONG_RESPONSE_GE_2.50,1776534943,1776534943,1776534953,1776535180,1776535180,1776535200,0.31161808821890724,0.04199844450208534,0.31161808821890724,15.716666666666667,15.716666666666667,15.883333333333333,19.666666666666668,19.666666666666668,20.0,20.0,2026-04-18 17:40:00+00:00
0.9726127596228864,1776621900,1776622142,1776708542,1,74658.5,302.2928571428565,-1.9240001062599033,8.309090680746856,STRONG_RESPONSE_GE_2.50,1776621917,1776621917,1776621918,1776621960,1776621962,1776622142,0.3023558044469462,0.03638855414569606,0.3023558044469462,0.2833333333333333,0.2833333333333333,0.3,1.0,1.0333333333333334,4.033333333333333,4.033333333333333,2026-04-19 18:05:00+00:00
-1.0027971478033282,1776813000,1776813179,1776824228,-1,75800.8,300.74285714285776,1.3202894529907183,301919057.57173616,STRONG_RESPONSE_GE_2.50,1776813012,1776813012,1776813032,1776813110,1776813173,1776813179,0.3019190575717362,0.0,0.3019190575717362,0.2,0.2,0.5333333333333333,1.8333333333333333,2.8833333333333333,2.9833333333333334,2.9833333333333334,2026-04-21 23:10:00+00:00
0.2110386863382511,1777084800,1777085942,1777172342,-1,77583.8,95.21428571428883,1.9834782540461973,4.168674650973049,STRONG_RESPONSE_GE_2.50,1777084920,1777084920,1777085214,1777085941,1777085942,1777085942,0.3633908477119772,0.08717179294826477,0.3633908477119772,2.0,2.0,6.9,19.016666666666666,19.033333333333335,19.033333333333335,19.033333333333335,2026-04-25 02:40:00+00:00
2.2128937243755336,1777174500,1777175484,1777227478,1,77329.3,92.14285714285818,-1.3376482487024126,0.6227180515743663,MID_RESPONSE_0.50_1.00,1777175036,1777175036,1777175473,1777175483,1777175483,1777175484,0.3331782945736081,0.5350387596899481,0.3320930232557155,8.933333333333334,8.933333333333334,16.216666666666665,16.383333333333333,16.383333333333333,16.4,16.4,2026-04-26 03:35:00+00:00
1.0092558694597114,1777280100,1777281911,1777368312,-1,77718.0,202.77142857142877,1.365077976069721,0.6151515138915054,MID_RESPONSE_0.50_1.00,1777281605,1777281610,1777281763,1777281787,1777281884,1777281911,0.3003381710581646,0.48823446526701375,0.3003381710581646,25.083333333333332,25.166666666666668,27.716666666666665,28.116666666666667,29.733333333333334,30.183333333333334,30.183333333333334,2026-04-27 08:55:00+00:00
-1.0051146780490985,1777442700,1777442742,1777470297,1,77236.4,167.90000000000146,-1.930657996982067,46.8181746723975,STRONG_RESPONSE_GE_2.50,1777442711,1777442711,1777442719,1777442725,1777442736,1777442742,0.30673019654556016,0.006551518761115303,0.30673019654556016,0.18333333333333332,0.18333333333333332,0.31666666666666665,0.4166666666666667,0.6,0.7,0.7,2026-04-29 06:05:00+00:00
-1.006421976467476,1777598400,1777598616,1777605588,-1,76569.9,132.40714285714265,1.5715140292012322,2.5962732705719325,STRONG_RESPONSE_GE_2.50,1777598613,1777598613,1777598613,1777598613,1777598616,1777598616,0.31569293844734203,0.12159464854080049,0.3134271996547451,3.55,3.55,3.55,3.55,3.6,3.6,3.6,2026-05-01 01:20:00+00:00
-1.0045482136244348,1778126700,1778126985,1778138062,-1,80775.0,197.1714285714292,1.9360539958328233,4.193548333751748,STRONG_RESPONSE_GE_2.50,1778126735,1778126742,1778126744,1778126751,1778126883,1778126985,0.3296623677727855,0.07861179539197193,0.3296623677727855,0.5833333333333334,0.7,0.7333333333333333,0.85,3.05,4.75,4.75,2026-05-07 04:05:00+00:00
0.1800035421939959,1778163900,1778163986,1778250386,-1,80475.1,230.46428571428467,1.4422973173612805,7.302083158041688,STRONG_RESPONSE_GE_2.50,1778163929,1778163929,1778163931,1778163931,1778163940,1778163986,0.30416860375022037,0.04165504416546672,0.3037346970401377,0.48333333333333334,0.48333333333333334,0.5166666666666667,0.5166666666666667,0.6666666666666666,1.4333333333333333,1.4333333333333333,2026-05-07 14:25:00+00:00
-0.6295345772197767,1778260800,1778260939,1778347339,-1,79993.3,286.73571428571347,1.446897534651848,311087860.8972829,STRONG_RESPONSE_GE_2.50,1778260817,1778260817,1778260828,1778260861,1778260863,1778260939,0.3110878608972829,0.0,0.3107391076900294,0.2833333333333333,0.2833333333333333,0.4666666666666667,1.0166666666666666,1.05,2.316666666666667,2.316666666666667,2026-05-08 17:20:00+00:00
-1.0058835351882085,1778493000,1778493340,1778515806,-1,80930.4,152.74999999999793,1.2675221321435781,6.549295633740418,STRONG_RESPONSE_GE_2.50,1778493049,1778493049,1778493075,1778493105,1778493340,1778493340,0.30441898527005323,0.04648117839611075,0.30441898527005323,0.8166666666666667,0.8166666666666667,1.25,1.75,5.666666666666667,5.666666666666667,5.666666666666667,2026-05-11 09:50:00+00:00
-0.012010881430738472,1778570100,1778570106,1778656507,-1,81037.0,123.01428571428758,1.1884391086298662,697.9991413207422,STRONG_RESPONSE_GE_2.50,1778570106,1778570106,1778570106,1778570106,1778570106,1778570106,0.567413773080958,0.0008129137150629831,0.49669027987461883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2026-05-12 07:15:00+00:00
-1.0034895491597675,1778685000,1778685103,1778770140,-1,79580.0,253.14285714285714,1.9870859770445568,780.9980229138887,STRONG_RESPONSE_GE_2.50,1778685061,1778685061,1778685071,1778685089,1778685100,1778685103,0.3085214446952826,0.0003950338600681407,0.3085214446952826,1.0166666666666666,1.0166666666666666,1.1833333333333333,1.4833333333333334,1.6666666666666667,1.7166666666666666,1.7166666666666666,2026-05-13 15:10:00+00:00
-1.0027634010848974,1778775900,1778776139,1778850245,1,81439.1,327.87857142857166,-2.0434920814393136,2.907103799092902,STRONG_RESPONSE_GE_2.50,1778775937,1778775943,1778775952,1778775959,1778776131,1778776139,0.32451038058512893,0.11162669106596107,0.32420538962591466,0.6166666666666667,0.7166666666666667,0.8666666666666667,0.9833333333333333,3.85,3.9833333333333334,3.9833333333333334,2026-05-14 16:25:00+00:00
2.2168951834731576,1778850600,1778851670,1778915551,-1,80067.1,166.88571428571387,1.1113526652063874,0.587452470551019,MID_RESPONSE_0.50_1.00,1778850602,1778850616,1778850760,1778851657,1778851658,1778851670,0.3703133025167107,0.630371511727428,0.3385550419448733,0.03333333333333333,0.26666666666666666,2.6666666666666665,17.616666666666667,17.633333333333333,17.833333333333332,17.833333333333332,2026-05-15 13:10:00+00:00
-1.0067830402457059,1779272400,1779272604,1779284161,1,77556.1,127.13571428571284,-1.3450822092837167,568.9992765655271,STRONG_RESPONSE_GE_2.50,1779272478,1779272478,1779272513,1779272557,1779272604,1779272604,0.4475532333276744,0.0007865610428010038,0.4475532333276744,1.3,1.3,1.8833333333333333,2.6166666666666667,3.4,3.4,3.4,2026-05-20 10:20:00+00:00
-0.544887462123917,1779284400,1779284714,1779371114,1,77055.1,133.05714285714203,-1.9105681274006796,0.5922528024585562,MID_RESPONSE_0.50_1.00,1779284461,1779284461,1779284462,1779284462,1779284469,1779284714,0.43665449860418876,0.7372772170925972,0.37652995490652896,1.0166666666666666,1.0166666666666666,1.0333333333333334,1.0333333333333334,1.15,5.233333333333333,5.233333333333333,2026-05-20 13:40:00+00:00
-1.0069113519782362,1779410400,1779410809,1779459507,1,77420.0,124.55000000000084,-1.0558975870674974,0.7415730324107044,MID_RESPONSE_0.50_1.00,1779410409,1779410409,1779410409,1779410786,1779410789,1779410809,0.42392613408271823,0.5716579686872469,0.42392613408271823,0.15,0.15,0.15,6.433333333333334,6.483333333333333,6.816666666666666,6.816666666666666,2026-05-22 00:40:00+00:00
0.3159667211534425,1779583500,1779583628,1779670028,1,76712.5,208.29285714285757,-1.1942354991354034,4.778625878215601,STRONG_RESPONSE_GE_2.50,1779583545,1779583545,1779583546,1779583557,1779583624,1779583628,0.3005383903158601,0.06289221905973084,0.30005829704056725,0.75,0.75,0.7666666666666667,0.95,2.066666666666667,2.1333333333333333,2.1333333333333333,2026-05-24 00:45:00+00:00
0.25505595389748115,1779670200,1779670540,1779756940,-1,77186.4,274.749999999999,1.2745869791845907,7.696428382617303,STRONG_RESPONSE_GE_2.50,1779670219,1779670219,1779670263,1779670301,1779670302,1779670540,0.3137397634212827,0.04076433121023361,0.3002729754322122,0.31666666666666665,0.31666666666666665,1.05,1.6833333333333333,1.7,5.666666666666667,5.666666666666667,2026-05-25 00:50:00+00:00
-1.0043748647952568,1779765600,1779766076,1779791794,-1,76510.0,194.14999999999833,2.0457201960509983,0.8953804324205279,MID_RESPONSE_0.50_1.00,1779766043,1779766043,1779766068,1779766069,1779766071,1779766076,0.3394282771053039,0.379088333762588,0.3389132114344758,7.383333333333334,7.383333333333334,7.8,7.816666666666666,7.85,7.933333333333334,7.933333333333334,2026-05-26 03:20:00+00:00
1.1676440628069007,1779807000,1779807736,1779894136,-1,76940.9,340.221428571429,2.042160400367613,0.5224274398515514,MID_RESPONSE_0.50_1.00,1779807017,1779807017,1779807555,1779807590,1779807734,1779807736,0.3491843547269289,0.668388234553152,0.3488904285024369,0.2833333333333333,0.2833333333333333,9.25,9.833333333333334,12.233333333333333,12.266666666666667,12.266666666666667,2026-05-26 14:50:00+00:00
-0.4534781421075696,1780157100,1780157472,1780243872,1,73862.5,125.69285714285486,-2.039849919412037,351650849.57661563,STRONG_RESPONSE_GE_2.50,1780157115,1780157115,1780157115,1780157116,1780157148,1780157472,0.35165084957661563,0.0,0.35165084957661563,0.25,0.25,0.25,0.26666666666666666,0.8,6.2,6.2,2026-05-30 16:05:00+00:00
2.2167487582199996,1780270800,1780270967,1780315867,-1,73536.9,149.17142857142815,1.7912318091950463,11.844444051807937,STRONG_RESPONSE_GE_2.50,1780270846,1780270846,1780270851,1780270883,1780270894,1780270967,0.35730702930465386,0.030166634744301944,0.35730702930465386,0.7666666666666667,0.7666666666666667,0.85,1.3833333333333333,1.5666666666666667,2.783333333333333,2.783333333333333,2026-05-31 23:40:00+00:00
-1.0030868013316292,1780811400,1780811465,1780822007,-1,61727.7,221.94999999999916,1.9470586693940832,6.162162038942924,STRONG_RESPONSE_GE_2.50,1780811409,1780811409,1780811415,1780811420,1780811464,1780811465,0.30817751745886207,0.05001126379817915,0.3032214462716643,0.15,0.15,0.25,0.3333333333333333,1.0666666666666667,1.0833333333333333,1.0833333333333333,2026-06-07 05:50:00+00:00
-1.002863121207367,1780824300,1780824672,1780870497,-1,62636.4,242.74285714285725,1.0871952367222093,2.5307917708409082,STRONG_RESPONSE_GE_2.50,1780824318,1780824318,1780824396,1780824397,1780824666,1780824672,0.3555202448211041,0.1404778719397303,0.3551082862523719,0.3,0.3,1.6,1.6166666666666667,6.1,6.2,6.2,2026-06-07 09:25:00+00:00
-0.21090725926724604,1780874100,1780874238,1780960638,-1,62979.9,530.028571428571,1.9824902085341665,5.169871707046098,STRONG_RESPONSE_GE_2.50,1780874125,1780874125,1780874132,1780874199,1780874207,1780874238,0.30432321707725224,0.05886475122634354,0.30432321707725224,0.4166666666666667,0.4166666666666667,0.5333333333333333,1.65,1.7833333333333334,2.3,2.3,2026-06-07 23:15:00+00:00
-0.25330433972332905,1781200200,1781200242,1781286642,-1,63562.6,292.9928571428562,1.6717721306516176,3.5669290927129373,STRONG_RESPONSE_GE_2.50,1781200210,1781200210,1781200210,1781200236,1781200240,1781200242,0.30922255540115157,0.08669153319194069,0.30717472390843364,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6,0.6666666666666666,0.7,0.7,2026-06-11 17:50:00+00:00
1.1704442278770395,1781336400,1781336804,1781423204,1,63790.4,92.34999999999958,-1.6453365602575774,3.543999986908405,STRONG_RESPONSE_GE_2.50,1781336667,1781336667,1781336667,1781336667,1781336804,1781336804,0.9593936112614937,0.2707092582566336,0.6756903086085733,4.45,4.45,4.45,4.45,6.733333333333333,6.733333333333333,6.733333333333333,2026-06-13 07:40:00+00:00
2.216587579998236,1781449200,1781449210,1781473246,1,63953.7,126.24285714285672,-2.0246850849649976,8.721518847977567,STRONG_RESPONSE_GE_2.50,1781449206,1781449206,1781449206,1781449207,1781449209,1781449210,0.5457734525291522,0.0625777978951674,0.5251782279054226,0.1,0.1,0.1,0.11666666666666667,0.15,0.16666666666666666,0.16666666666666666,2026-06-14 15:00:00+00:00
1.508777695692654,1781640900,1781641674,1781728074,-1,65737.1,187.57142857142804,1.1359003856760188,0.7276029039168845,MID_RESPONSE_0.50_1.00,1781641023,1781641023,1781641644,1781641658,1781641660,1781641674,0.32041127189645235,0.44036557501899504,0.3198781416603208,2.05,2.05,12.4,12.633333333333333,12.666666666666666,12.9,12.9,2026-06-16 20:15:00+00:00
0.9613099131830435,1781736600,1781737162,1781823562,-1,64366.4,326.3571428571434,1.2279735521422357,4.191489303492661,STRONG_RESPONSE_GE_2.50,1781737011,1781737011,1781737060,1781737064,1781737157,1781737162,0.3018165900634707,0.07200700372072652,0.3018165900634707,6.85,6.85,7.666666666666667,7.733333333333333,9.283333333333333,9.366666666666667,9.366666666666667,2026-06-17 22:50:00+00:00
-1.0056468044838147,1781916000,1781916010,1781966794,-1,63547.1,124.96428571428416,1.676262444682583,309688482.4235301,STRONG_RESPONSE_GE_2.50,1781916006,1781916006,1781916008,1781916009,1781916010,1781916010,0.30968848242353014,0.0,0.30968848242353014,0.1,0.1,0.13333333333333333,0.15,0.16666666666666666,0.16666666666666666,0.16666666666666666,2026-06-20 00:40:00+00:00
0.05916748763116376,1781975100,1781976728,1782063128,1,63930.9,218.96428571428675,-1.4968139260413749,0.7608938528870387,MID_RESPONSE_0.50_1.00,1781976593,1781976593,1781976686,1781976688,1781976716,1781976728,0.3110096232262193,0.408742456369269,0.3110096232262193,24.883333333333333,24.883333333333333,26.433333333333334,26.466666666666665,26.933333333333334,27.133333333333333,27.133333333333333,2026-06-20 17:05:00+00:00
2.2174218675721526,1782076800,1782076843,1782131945,1,63561.2,147.2499999999995,-1.7650355741868413,3.8013698246749197,STRONG_RESPONSE_GE_2.50,1782076812,1782076812,1782076834,1782076840,1782076842,1782076843,0.37691001697793003,0.09915110356535549,0.37691001697793003,0.2,0.2,0.5666666666666667,0.6666666666666666,0.7,0.7166666666666667,0.7166666666666667,2026-06-21 21:20:00+00:00
-1.0023999451498466,1782139200,1782139797,1782190450,1,64910.1,300.9642857142857,-1.514499233934474,0.9887525531945754,MID_RESPONSE_0.50_1.00,1782139393,1782139393,1782139764,1782139793,1782139793,1782139797,0.3213005814643553,0.32495550017798475,0.3213005814643553,3.216666666666667,3.216666666666667,9.4,9.883333333333333,9.883333333333333,9.95,9.95,2026-06-22 14:40:00+00:00
0.49568024805343014,1782192900,1782193144,1782279544,-1,63419.9,154.72857142857174,1.019623659113172,0.9250457012224905,MID_RESPONSE_0.50_1.00,1782192925,1782192925,1782193033,1782193141,1782193142,1782193144,0.32702428215306906,0.3535222971101273,0.32702428215306906,0.4166666666666667,0.4166666666666667,2.216666666666667,4.016666666666667,4.033333333333333,4.066666666666666,4.066666666666666,2026-06-23 05:35:00+00:00
-1.004976197029041,1782545400,1782546308,1782598603,1,60400.1,134.95714285714243,-1.652431324515166,0.9021739103966345,MID_RESPONSE_0.50_1.00,1782545694,1782545694,1782546006,1782546205,1782546246,1782546308,0.3075050280512342,0.34084894675558486,0.3075050280512342,4.9,4.9,10.1,13.416666666666666,14.1,15.133333333333333,15.133333333333333,2026-06-27 07:30:00+00:00
0.10002701421800438,1782653100,1782653162,1782739562,-1,60125.0,153.7285714285728,1.0632871580603949,3.294117617270589,STRONG_RESPONSE_GE_2.50,1782653156,1782653156,1782653159,1782653160,1782653160,1782653162,0.3642784127869125,0.11058451816745557,0.36362791562123103,0.9333333333333333,0.9333333333333333,0.9833333333333333,1.0,1.0,1.0333333333333334,1.0333333333333334,2026-06-28 13:25:00+00:00
0.8138141869921522,1782740400,1782740404,1782826804,-1,59716.9,340.97857142857123,1.5025394746476202,312629616.44007385,STRONG_RESPONSE_GE_2.50,1782740401,1782740402,1782740403,1782740403,1782740404,1782740404,0.31262961644007387,0.0,0.3073506923350947,0.016666666666666666,0.03333333333333333,0.05,0.05,0.06666666666666667,0.06666666666666667,0.06666666666666667,2026-06-29 13:40:00+00:00
0.5529863179904008,1782921600,1782923284,1783009684,1,60118.5,377.2999999999998,-1.984294912402417,0.646511626646355,MID_RESPONSE_0.50_1.00,1782921996,1782921996,1782922038,1782922093,1782923284,1782923284,0.3315663927908789,0.5128544924463295,0.3315663927908789,6.6,6.6,7.3,8.216666666666667,28.066666666666666,28.066666666666666,28.066666666666666,2026-07-01 16:00:00+00:00
-1.0029064240385552,1783344000,1783344316,1783350550,-1,61540.5,234.99285714285776,2.0194661521542527,0.8431174069015576,MID_RESPONSE_0.50_1.00,1783344052,1783344052,1783344054,1783344054,1783344054,1783344316,0.3544788595398151,0.42043831119488045,0.3042645673120756,0.8666666666666667,0.8666666666666667,0.9,0.9,0.9,5.266666666666667,5.266666666666667,2026-07-06 13:20:00+00:00
0.8926154462390871,1783482300,1783482614,1783569014,-1,62918.4,232.61428571428664,1.9601083064417413,817.9980972315014,STRONG_RESPONSE_GE_2.50,1783482324,1783482324,1783482337,1783482397,1783482544,1783482614,0.3516551004114832,0.00042989621076571324,0.33445925198060444,0.4,0.4,0.6166666666666667,1.6166666666666667,4.066666666666666,5.233333333333333,5.233333333333333,2026-07-08 03:45:00+00:00
