signal_ts,baseline_R,side,signal_atr,entry_move_atr,pre_entry_mfe_atr,pre_entry_mae_atr,ORACLE_EARLY_0.10_filled,ORACLE_EARLY_0.10_R,ORACLE_EARLY_0.15_filled,ORACLE_EARLY_0.15_R,ORACLE_EARLY_0.20_filled,ORACLE_EARLY_0.20_R,ORACLE_EARLY_0.25_filled,ORACLE_EARLY_0.25_R,ORACLE_EARLY_0.30_filled,ORACLE_EARLY_0.30_R,RETRACE_0.10_filled,RETRACE_0.10_R,RETRACE_0.20_filled,RETRACE_0.20_R,RETRACE_0.30_filled,RETRACE_0.30_R
1775963700,0.4004275365569995,-1,307.79285714285754,0.3073495625536367,0.30767445638299357,0.08869601540925953,True,0.4730571875024084,True,0.4625166317276952,True,0.3820880993453148,True,0.36764873820003824,True,0.4004275365569995,True,0.4857502491884183,True,0.4975747577607041,True,0.4883172667404196
1776068100,-1.0055339891664345,-1,141.82857142857185,0.30247784045120707,0.30247784045120707,0.38074133763094165,True,-1.0055349606052384,True,-1.0055349606052384,True,-1.0055349606052384,True,-1.0055339891664345,True,-1.0055339891664345,True,-1.0055351002775457,True,-1.0055362113886568,True,-1.005537322499768
1776088800,2.2186100372121773,1,220.52857142856996,0.3178726436484058,0.33691779490835255,0.05940273369180628,True,2.2186124052600853,True,2.2186117049225125,True,2.2186109592393417,True,2.2186100372121773,True,2.2186100372121773,True,2.2186111483232884,True,2.2186122594343995,True,2.2186133705455107
1776534000,1.1699778551411721,-1,192.86428571428718,0.31161808821890724,0.31161808821890724,0.04199844450208534,True,1.171243097169235,True,1.1498125526215124,True,1.1992437596961405,True,1.1992437596961405,True,1.1699778551411721,True,1.1887423041533516,False,,False,
1776621900,0.9726127596228864,1,302.2928571428565,0.3023558044469462,0.3023558044469462,0.03638855414569606,True,1.0062831953666356,True,0.9999608311082777,True,1.0394364174339505,True,1.0277473883467405,True,0.9726127596228864,True,1.097606191331342,True,1.1188003534363191,True,1.081919853369356
1776813000,-1.0027971478033282,-1,300.74285714285776,0.3019190575717362,0.3019190575717362,0.0,True,-1.0027992684780593,True,-1.0027984556758975,True,-1.0027982561699125,True,-1.002797554204409,True,-1.0027971478033282,True,-1.0027982589144393,True,-1.0027993700255504,True,-1.0028004811366613
1777084800,0.2110386863382511,-1,95.21428571428883,0.3633908477119772,0.3633908477119772,0.08717179294826477,True,0.19143090272566154,True,0.23530950737686365,True,0.23881089605733305,True,0.2110386863382511,True,0.2110386863382511,True,0.22859196382429647,True,0.25057968325414737,True,0.2412929173959903
1777174500,2.2128937243755336,1,92.14285714285818,0.3320930232557155,0.3331782945736081,0.5350387596899481,True,2.2128961963824243,True,2.2128955331610634,True,2.212894484065456,True,2.212894484065456,True,2.2128937243755336,True,2.2128948354866447,True,2.212895946597756,True,2.212897057708867
1777280100,1.0092558694597114,-1,202.77142857142877,0.3003381710581646,0.3003381710581646,0.48823446526701375,True,0.9833899143613066,True,1.0090350954237368,True,0.9992818585317859,True,1.0213105153977446,True,1.0092558694597114,True,1.0343263848574606,True,1.085151131307438,True,1.0893990769182662
1777442700,-1.0051146780490985,1,167.90000000000146,0.30673019654556016,0.30673019654556016,0.006551518761115303,True,-1.0051124478856415,True,-1.0051130103897774,True,-1.0051135795116093,True,-1.0051143273112255,True,-1.0051146780490985,True,-1.0051135669379874,True,-1.0051124558268762,True,-1.0051113447157651
1777598400,-1.006421976467476,-1,132.40714285714265,0.3134271996547451,0.31569293844734203,0.12159464854080049,True,-1.0064228911546182,True,-1.0064228911546182,True,-1.0064228911546182,True,-1.006421976467476,True,-1.006421976467476,True,-1.0064230875785871,True,-1.0064241986896982,True,-1.0064253098008094
1778126700,-1.0045482136244348,-1,197.1714285714292,0.3296623677727855,0.3296623677727855,0.07861179539197193,True,-1.004550625513211,True,-1.0045501690576248,True,-1.0045494421098395,True,-1.0045489574779827,True,-1.0045482136244348,True,-1.004549324735546,True,-1.004550435846657,True,-1.0045515469577682
1778163900,0.1800035421939959,-1,230.46428571428467,0.3037346970401377,0.30416860375022037,0.04165504416546672,True,0.25569398281591516,True,0.2214646204177195,True,0.2214646204177195,True,0.20169839557829616,True,0.1800035421939959,True,0.2454224768841353,True,0.2865426358110805,True,0.3087637469221893
1778260800,-0.6295345772197767,-1,286.73571428571347,0.3107391076900294,0.3110878608972829,0.0,True,-0.5652886835120086,True,-0.5640481296033385,True,-0.5628850764074029,True,-0.5738121266472445,True,-0.6295345772197767,True,-0.6146760338179907,True,-0.6363203261119418,True,-0.6051866330369043
1778493000,-1.0058835351882085,-1,152.74999999999793,0.30441898527005323,0.30441898527005323,0.04648117839611075,True,-1.0058857174031566,True,-1.0058850409165228,True,-1.0058842553191414,True,-1.0058835351882085,True,-1.0058835351882085,True,-1.0058846462993196,True,-1.0058857574104307,True,-1.0058868685215419
1778570100,-0.012010881430738472,-1,123.01428571428758,0.49669027987461883,0.567413773080958,0.0008129137150629831,True,-0.012010881430738472,True,-0.012010881430738472,True,-0.012010881430738472,True,-0.012010881430738472,True,-0.012010881430738472,True,0.07072713957598685,True,0.14009724615802063,True,0.1637635372069199
1778685000,-1.0034895491597675,-1,253.14285714285714,0.3085214446952826,0.3085214446952826,0.0003950338600681407,True,-1.0034916603962862,True,-1.0034912083019796,True,-1.0034904796839712,True,-1.003490119764232,True,-1.0034895491597675,False,,False,,False,
1778775900,-1.0027634010848974,1,327.87857142857166,0.32420538962591466,0.32451038058512893,0.11162669106596107,True,-1.0027610831536073,True,-1.002761577916719,True,-1.0027622793959252,True,-1.0027626148859803,True,-1.0027634010848974,True,-1.0027622899737862,True,-1.0027611788626751,True,-1.002760067751564
1778850600,2.2168951834731576,-1,166.88571428571387,0.3385550419448733,0.3703133025167107,0.630371511727428,True,2.21689289980788,True,2.216893439099097,True,2.21689382525824,True,2.216894357891541,True,2.2168951834731576,True,2.2168940723620465,False,,False,
1779272400,-1.0067830402457059,1,127.13571428571284,0.4475532333276744,0.4475532333276744,0.0007865610428010038,True,-1.0067792734922676,True,-1.006780156188549,True,-1.0067807592186817,True,-1.0067830402457059,True,-1.0067830402457059,True,-1.0067819291345947,True,-1.0067808180234836,True,-1.0067797069123725
1779284400,-0.544887462123917,1,133.05714285714203,0.37652995490652896,0.43665449860418876,0.7372772170925972,True,-0.3653458879106647,True,-0.3882277610765035,True,-0.3882277610765035,True,-0.4027586273948491,True,-0.544887462123917,True,-0.5226641287905837,True,0.038508933743712025,True,0.06607667096127694
1779410400,-1.0069113519782362,1,124.55000000000084,0.42392613408271823,0.42392613408271823,0.5716579686872469,True,-1.0069084437307676,True,-1.0069084437307676,True,-1.0069091306481144,True,-1.0069094874882947,True,-1.0069113519782362,True,-1.006910240867125,True,-1.006909129756014,True,-1.0069080186449029
1779583500,0.3159667211534425,1,208.29285714285757,0.30005829704056725,0.3005383903158601,0.06289221905973084,True,0.3406133283037902,True,0.33186479658904466,True,0.31202039177135615,True,0.329729651094126,True,0.3159667211534425,True,0.33338912173412116,True,0.35401214414991483,False,
1779670200,0.25505595389748115,-1,274.749999999999,0.3002729754322122,0.3137397634212827,0.04076433121023361,True,0.24874546557476115,True,0.3110246324941831,True,0.311510702658984,True,0.29687134971185564,True,0.25505595389748115,True,0.28552698918208574,True,0.38903411788494024,False,
1779765600,-1.0043748647952568,-1,194.14999999999833,0.3389132114344758,0.3394282771053039,0.379088333762588,True,-1.0043774916301782,True,-1.0043765187283555,True,-1.0043758720347908,True,-1.00437535696912,True,-1.0043748647952568,True,-1.004375975906368,True,-1.004377087017479,True,-1.0043781981285902
1779807000,1.1676440628069007,-1,340.221428571429,0.3488904285024369,0.3491843547269289,0.668388234553152,True,1.2286474448246771,True,1.2135597218431513,True,1.2074204553990229,True,1.1839070399996214,True,1.1676440628069007,True,1.1984870098371914,True,1.227631716459173,True,1.2107932981788234
1780157100,-0.4534781421075696,1,125.69285714285486,0.35165084957661563,0.35165084957661563,0.0,True,-0.42165264407444464,True,-0.42165264407444464,True,-0.42624961704330655,True,-0.3956644882650626,True,-0.4534781421075696,True,-0.5756986217979178,True,-0.5633759659790439,True,-0.56696511330846
1780270800,2.2167487582199996,-1,149.17142857142815,0.35730702930465386,0.35730702930465386,0.030166634744301944,True,2.2167463374406684,True,2.2167468513907416,True,2.216747194024124,True,2.216747961224958,True,2.2167487582199996,True,2.2167476471088885,True,2.2167465359977774,True,2.2167454248866663
1780811400,-1.0030868013316292,-1,221.94999999999916,0.3032214462716643,0.30817751745886207,0.05001126379817915,True,-1.0030888538459592,True,-1.0030880228279622,True,-1.0030876523741563,True,-1.0030872819203505,True,-1.0030868013316292,True,-1.0030879124427403,True,-1.0030890235538514,True,-1.0030901346649626
1780824300,-1.002863121207367,-1,242.74285714285725,0.3551082862523719,0.3555202448211041,0.1404778719397303,True,-1.0028658584431904,True,-1.0028651855775281,True,-1.0028646637633412,True,-1.0028641327945191,True,-1.002863121207367,True,-1.0028642323184782,False,,False,
1780874100,-0.21090725926724604,-1,530.028571428571,0.30432321707725224,0.30432321707725224,0.05886475122634354,True,-0.2660426538850864,True,-0.2530868344923007,True,-0.20918935606945557,True,-0.2104885711462103,True,-0.21090725926724604,True,-0.07925808497894823,True,-0.07695204283686606,True,-0.05548560802352744
1781200200,-0.25330433972332905,-1,292.9928571428562,0.30717472390843364,0.30922255540115157,0.08669153319194069,True,-0.23184174975824282,True,-0.23184174975824282,True,-0.22797304717868053,True,-0.2418522213283316,True,-0.25330433972332905,True,-0.2170517906065215,True,-0.19490652510625384,True,-0.22410873814573937
1781336400,1.1704442278770395,1,92.34999999999958,0.6756903086085733,0.9593936112614937,0.2707092582566336,True,2.2145449196895792,True,2.2145449196895792,True,2.2145449196895792,True,1.1704442278770395,True,1.1704442278770395,True,1.282663350177472,True,1.3048866835108068,True,1.3271100168441419
1781449200,2.216587579998236,1,126.24285714285672,0.5251782279054226,0.5457734525291522,0.0625777978951674,True,2.216591540618356,True,2.216591540618356,True,2.2165911533577223,True,2.2165905812681492,True,2.216587579998236,True,2.2165886911093473,True,2.2165898022204584,True,2.2165909133315695
1781640900,1.508777695692654,-1,187.57142857142804,0.3198781416603208,0.32041127189645235,0.44036557501899504,True,1.7815011965812018,True,1.515173487348736,True,1.4994173859693722,True,1.4962187644918432,True,1.508777695692654,True,1.635610806465269,True,1.62845051789796,True,1.602097540831018
1781736600,0.9613099131830435,-1,326.3571428571434,0.3018165900634707,0.3018165900634707,0.07200700372072652,True,1.009380838987381,True,1.0032527706038301,True,0.9894987792125671,True,0.968731537170788,True,0.9613099131830435,True,0.9911572979742734,True,1.0135145925439573,True,1.0311054660635643
1781916000,-1.0056468044838147,-1,124.96428571428416,0.30968848242353014,0.30968848242353014,0.0,True,-1.0056489206439876,True,-1.005648484963952,True,-1.005647533581017,True,-1.0056468044838147,True,-1.0056468044838147,True,-1.0056479155949258,True,-1.005649026706037,True,-1.005650137817148
1781975100,0.05916748763116376,1,218.96428571428675,0.3110096232262193,0.3110096232262193,0.408742456369269,True,0.11113111654795861,True,0.10778192500770317,True,0.08860018195327891,True,0.0803789833088686,True,0.05916748763116376,True,0.07915808749706099,True,0.09102965657224416,True,0.11325298990558075
1782076800,2.2174218675721526,1,147.2499999999995,0.37691001697793003,0.37691001697793003,0.09915110356535549,True,2.2174246519524585,True,2.217424176570455,True,2.2174237162799435,True,2.2174229239766046,True,2.2174218675721526,False,,False,,False,
1782139200,-1.0023999451498466,1,300.9642857142857,0.3213005814643553,0.3213005814643553,0.32495550017798475,True,-1.0023977226639218,True,-1.0023982764394845,True,-1.0023995944253237,True,-1.0023995944253237,True,-1.0023999451498466,True,-1.0023988340387355,True,-1.0023977229276244,True,-1.0023966118165133
1782192900,0.49568024805343014,-1,154.72857142857174,0.32702428215306906,0.32702428215306906,0.3535222971101273,True,0.6994755690969281,True,0.4929496814698561,True,0.5156425312118456,True,0.5126266477908031,True,0.49568024805343014,True,0.5933022147334323,True,0.6588967703813107,True,0.6812615021697036
1782545400,-1.004976197029041,1,134.95714285714243,0.3075050280512342,0.3075050280512342,0.34084894675558486,True,-1.0049743363560466,True,-1.0049747891746956,True,-1.0049750526328187,True,-1.0049757524434582,True,-1.004976197029041,True,-1.0049750859179298,False,,False,
1782653100,0.10002701421800438,-1,153.7285714285728,0.36362791562123103,0.3642784127869125,0.11058451816745557,True,0.1496068818469976,True,0.15799130605375658,True,0.13356253549339786,True,0.13356253549339786,True,0.10002701421800438,True,0.13077686594595545,True,0.17222378217638148,True,0.3609721677043641
1782740400,0.8138141869921522,-1,340.97857142857123,0.3073506923350947,0.31262961644007387,0.0,True,0.8682304804332986,True,0.8184406100090053,True,0.8184406100090053,True,0.8138141869921522,True,0.8138141869921522,True,0.8024065963973895,True,0.7467472839842367,True,0.77529006964083
1782921600,0.5529863179904008,1,377.2999999999998,0.3315663927908789,0.3315663927908789,0.5128544924463295,True,0.8285726654298105,True,0.8346385163589242,True,0.8127867626704366,True,0.5529863179904008,True,0.5529863179904008,True,0.5736783028536129,True,0.5703987943575697,True,0.5853776714668594
1783344000,-1.0029064240385552,-1,234.99285714285776,0.3042645673120756,0.3544788595398151,0.42043831119488045,True,-1.0029086463283243,True,-1.0029065658868384,True,-1.0029065658868384,True,-1.0029065658868384,True,-1.0029064240385552,True,-1.0029075351496664,True,-1.0029086462607775,True,-1.0029097573718886
1783482300,0.8926154462390871,-1,232.61428571428664,0.33445925198060444,0.3516551004114832,0.00042989621076571324,True,0.9248074597228129,True,0.9225151289347368,True,0.8742718847878148,True,0.9063711887653699,True,0.8926154462390871,False,,False,,False,
1783908900,0.5801980663909052,-1,288.9571428571435,0.33292134275969204,0.34987887477133944,0.5024966628763422,True,0.7473102184648621,True,0.7427730558164813,True,0.6129582494245829,True,0.6044222354059181,True,0.5801980663909052,True,0.6114939565377325,True,0.6082595434045757,False,
1784040000,1.1797148765432075,1,252.0000000000005,0.33492063492064,0.33611111111112774,0.3420634920634798,True,1.1333328924162247,True,1.149646168430334,True,1.1427674955908318,True,1.1695744973544948,True,1.1797148765432075,True,1.2054655467372084,True,1.166665952380954,True,1.2276899911816568
1784218500,-1.0025781228964876,1,278.25714285714224,0.302597802649159,0.302597802649159,0.42730259780265534,True,-1.002576329990531,True,-1.0025766174943815,True,-1.002577236426282,True,-1.0025777315718023,True,-1.0025781228964876,True,-1.0025770117853765,True,-1.0025759006742654,True,-1.0025747895631543
1784273100,-1.0040361472905612,-1,172.75,0.4341534008683068,0.43762662807524483,0.6952243125904402,True,-1.0040397427239105,True,-1.0040392217398295,True,-1.0040383341373211,True,-1.0040379868146003,True,-1.0040361472905612,True,-1.0040372584016724,True,-1.0040383695127835,True,-1.0040394806238946
1784315400,0.3469923151932852,1,237.65714285714265,0.31515989420534424,0.31515989420534424,0.47715797066603205,True,0.34503095094975195,True,0.32558134500814995,True,0.3540990749645964,True,0.3540990749645964,True,0.3469923151932852,True,0.36594296011327043,True,0.37442100211054724,False,
1784551200,2.2180242658473586,1,171.26428571428656,0.30362430662718287,0.37193977561828206,0.48696667639822105,True,2.2180264522018835,True,2.2180258942597817,True,2.21802527792839,True,2.218024719986279,True,2.2180242658473586,True,2.2180253769584697,True,2.218026488069581,True,2.218027599180692
1784779500,0.32430118339908387,-1,128.56428571428427,0.304905828101542,0.304905828101542,0.11900661147843944,True,0.38272209937590307,True,0.3751171188522786,True,0.3531663796136837,True,0.3531663796136837,True,0.32430118339908387,True,0.3425467650054563,True,0.38308988166009994,True,0.4130892026717531
1784877300,-1.0065745536064923,1,111.16428571428489,0.33284071194500026,0.33284071194500026,0.5262481526697976,True,-1.0065735540848348,True,-1.0065735540848348,True,-1.0065735540848348,True,-1.0065745536064923,True,-1.0065745536064923,True,-1.0065734424953812,True,-1.00657233138427,True,-1.006571220273159
1784898300,0.9257640892207294,-1,126.27857142857258,0.43712879687762446,0.43712879687762446,0.03009219978507849,True,0.9870012054477705,True,0.9870012054477705,True,0.9257640892207294,True,0.9257640892207294,True,0.9257640892207294,False,,False,,False,
1785042600,2.2094753833121676,1,56.2142857142852,0.33799237611182015,0.33977128335448803,0.0,True,2.2094778935479438,True,2.2094773598757707,True,2.2094766483128736,True,2.2094758774530687,True,2.2094753833121676,True,2.2094764944232788,True,2.20947760553439,True,2.209478716645501
1785103800,-1.0111982305662872,1,64.6785714285704,0.3695196024295128,0.3695196024295128,0.0463832136940924,True,-1.0111958770476663,True,-1.0111958770476663,True,-1.0111963580587713,True,-1.0111982305662872,True,-1.0111982305662872,True,-1.011197119455176,True,-1.011196008344065,True,-1.0111948972329539
1785318300,-1.0054590589285972,1,131.52857142857206,0.37634408602150354,0.37634408602150354,0.6819811013359146,True,-1.0054561022410526,True,-1.005456904770529,True,-1.0054571919916049,True,-1.005457774881435,True,-1.0054590589285972,True,-1.005457947817486,True,-1.005456836706375,False,
1785348300,-0.52797802947423,-1,221.9857142857145,0.3031726623334963,0.3031726623334963,0.35632923611557327,True,-0.4855348478023064,True,-0.5010507161193009,True,-0.5079577221471463,True,-0.5197697034701213,True,-0.52797802947423,True,-0.5057569183631211,True,-0.4834357007100438,True,-0.46992385874967096
1785481800,2.2154766413201217,-1,105.52142857142773,0.3477966560617094,0.3477966560617094,0.0,True,2.2154741247170096,True,2.215474735440777,True,2.215475093451262,True,2.2154766413201217,True,2.2154766413201217,False,,False,,False,
1785647400,-1.0054088582258003,1,130.45000000000022,0.3081640475277656,0.3089306247604664,0.6101954771943152,True,-1.005406618116776,True,-1.0054075635620294,True,-1.0054079468506458,True,-1.0054082705165885,True,-1.0054088582258003,True,-1.0054077471146892,True,-1.005406636003578,True,-1.005405524892467
1785773100,0.10324497490573913,1,286.0642857142863,0.3111188793727677,0.3111188793727677,0.4991884940947431,True,0.14278772226245043,True,0.13129018618858312,True,0.11753962895453046,True,0.12025812823735343,True,0.10324497490573913,True,0.14861772797767453,True,0.16672388263266055,True,0.17061411845489247
1786059000,-1.0103295970569663,-1,69.0357142857148,0.5750646663217331,0.5750646663217331,0.1448525607863414,True,-1.0103345864229492,True,-1.0103329769500515,True,-1.0103329769500515,True,-1.0103329769500515,True,-1.0103295970569663,True,-1.0103307081680775,True,-1.0103318192791886,True,-1.0103329303902997
1786073100,-1.0053638317796,-1,133.06428571428634,0.3201460089108255,0.3208975253636569,0.5132857372913394,True,-1.0053649924550108,True,-1.0053649924550108,True,-1.0053649924550108,True,-1.005364499794225,True,-1.0053638317796,True,-1.0053649428907112,True,-1.0053660540018223,True,-1.0053671651129334
1786248600,-1.014248624862475,-1,50.49999999999896,0.33663366336634354,0.33663366336634354,0.5801980198020498,True,-1.01424913091308,True,-1.01424913091308,True,-1.01424913091308,True,-1.01424913091308,True,-1.014248624862475,False,,False,,False,
1786369800,0.8492506529132398,-1,106.1785714285735,0.3023208879919077,0.3023208879919077,0.5669693911873829,True,0.771183007063551,True,0.7519286616586166,True,0.8785504234405779,True,0.8662026923795443,True,0.8492506529132398,True,0.8189397163359069,True,0.8964136584818663,True,0.9638416313487983
1786540500,-1.0050442293834203,1,140.97142857142848,0.30715443858940067,0.3078638021889039,0.0,True,-1.0050423850380614,True,-1.0050428658289456,True,-1.005043125928932,True,-1.0050437643561716,True,-1.0050442293834203,True,-1.0050431182723092,True,-1.005042007161198,True,-1.005040896050087
1786899300,2.2031343083327757,-1,36.79285714285756,0.3560473694427831,0.3560473694427831,0.6033779848572234,True,2.2031326171832686,True,2.2031326171832686,True,2.2031326171832686,True,2.2031333117625307,True,2.2031343083327757,True,2.2031331972216646,True,2.2031320861105534,True,2.2031309749994423
1786939800,0.921118586742387,1,155.10714285714388,0.33847570803591764,0.35846189270088624,0.12765369560213627,True,0.8778536475042816,True,0.8748442868472879,True,0.8804311704658738,True,0.8736971371555703,True,0.921118586742387,True,0.9623968488244155,True,0.9947923621664475,True,1.0380764062220034
1787465700,0.8861724492597054,1,315.13571428571385,0.3046306579931553,0.3049479815952038,0.028241800584809813,True,0.918259365705379,True,0.9226309566802907,True,0.8949176268224043,True,0.8990069972372794,True,0.8861724492597054,True,0.8851253851074506,True,0.8662376828829095,False,
1787706600,0.0005165821852210939,-1,286.52857142857,0.32038689734253467,0.32038689734253467,0.03629655481879717,True,0.027426611379792215,True,0.007727792458156433,True,-0.015151050616846382,True,0.0005165821852210939,True,0.0005165821852210939,True,0.06066293967746938,True,0.10692664051896586,True,0.12868241118368373
1787934300,-0.4153808535773971,-1,526.0214285714288,0.32337085670057986,0.3718479692571025,0.0,True,-0.38703566062701383,True,-0.38703566062701383,True,-0.3972582902199347,True,-0.39937047709143336,True,-0.4153808535773971,True,-0.3861046855626314,True,-0.3638835744515214,True,-0.3416624633404052
1788021000,-1.0060925221842203,-1,142.02857142856996,0.31824582578956234,0.31824582578956234,0.0,True,-1.0060949238919026,True,-1.0060936565412688,True,-1.0060936565412688,True,-1.0060930150428,True,-1.0060925221842203,True,-1.0060936332953314,True,-1.0060947444064425,True,-1.0060958555175536
