signal_ts,baseline_R,side,signal_atr,entry_move_atr,pre_entry_mfe_atr,pre_entry_mae_atr,ORACLE_EARLY_0.10_filled,ORACLE_EARLY_0.10_R,ORACLE_EARLY_0.15_filled,ORACLE_EARLY_0.15_R,ORACLE_EARLY_0.20_filled,ORACLE_EARLY_0.20_R,ORACLE_EARLY_0.25_filled,ORACLE_EARLY_0.25_R,ORACLE_EARLY_0.30_filled,ORACLE_EARLY_0.30_R,RETRACE_0.10_filled,RETRACE_0.10_R,RETRACE_0.20_filled,RETRACE_0.20_R,RETRACE_0.30_filled,RETRACE_0.30_R
1611472200,-1.0016924066978554,-1,213.82357142857109,0.4822667553022646,0.6838815712553398,0.26302058105314585,True,-1.0016966505912595,True,-1.0016924066978554,True,-1.0016924066978554,True,-1.0016924066978554,True,-1.0016924066978554,True,-1.0016935178089665,True,-1.0016946289200737,True,-1.0016957400311848
1611549900,-1.0013369844094269,1,278.5871428571432,0.4684710093276857,0.5338724482208804,0.1440841798667745,True,-1.0013329178581953,True,-1.0013344944644154,True,-1.0013344944644154,True,-1.0013369844094269,True,-1.0013369844094269,True,-1.0013358732983157,True,-1.0013347621872046,True,-1.0013336510760935
1611610500,-0.012958671428033273,-1,322.2364285714292,0.5268181525986848,0.5828018912466633,0.0,True,-0.012958671428033273,True,-0.012958671428033273,True,-0.012958671428033273,True,-0.012958671428033273,True,-0.012958671428033273,True,0.03805427373768367,True,0.060275384848796236,True,0.08249649595990628
1611702900,2.2209087159895953,-1,275.2221428571432,0.38779583245741545,0.38779583245741545,0.5467946671649706,True,2.220905956602445,True,2.220907512113592,True,2.220907512113592,True,2.220907512113592,True,2.2209087159895953,True,2.220907604878484,True,2.220906493767373,True,2.220905382656262
1611830400,-1.0013691159734437,-1,252.86714285714257,0.3256650866914814,0.33911088262046174,0.0,True,-1.0013691159734437,True,-1.0013691159734437,True,-1.0013691159734437,True,-1.0013691159734437,True,-1.0013691159734437,True,-1.0013702270845548,True,-1.001371338195666,True,-1.001372449306777
1611852900,2.22108057827307,1,315.99285714285725,0.3635525215307676,0.46285856371074774,0.7830556748570338,True,2.221081447491027,True,2.221081447491027,True,2.221081447491027,True,2.221081447491027,True,2.22108057827307,True,2.221081689384181,True,2.2210828004952896,True,2.2210839116064007
1611979800,0.2408953501291697,1,470.58142857142803,0.36654655183406487,0.3857143290822647,0.09288509351652947,True,0.2967392467879166,True,0.2408953501291697,True,0.2408953501291697,True,0.2408953501291697,True,0.2408953501291697,True,0.270627125400088,True,0.2928504587334193,True,0.3003402456231968
1612067100,-1.0017978993818153,1,210.75428571428606,0.38699094409195733,0.4037403069247699,0.7965674312672711,True,-1.0017978993818153,True,-1.0017978993818153,True,-1.0017978993818153,True,-1.0017978993818153,True,-1.0017978993818153,True,-1.0017967882707042,True,-1.001795677159593,True,-1.001794566048482
1612106400,-1.0014054655863676,-1,260.80357142856985,0.6524833960972243,0.8194289626840139,0.20160766860664947,True,-1.0014094558180233,True,-1.0014094558180233,True,-1.0014094558180233,True,-1.0014094558180233,True,-1.0014054655863676,True,-1.0014065766974787,True,-1.0014076878085898,True,-1.001408798919701
1612196400,-1.0013304670626018,-1,278.38285714285615,0.3638514276330689,0.4406521337520736,0.1593848143358681,True,-1.0013333160566786,True,-1.0013304670626018,True,-1.0013304670626018,True,-1.0013304670626018,True,-1.0013304670626018,True,-1.0013315781737127,True,-1.0013326892848238,True,-1.001333800395935
1612710000,-1.0011796355284788,-1,359.45499999999964,0.31330764629785496,0.3879484219165048,0.4953332127804679,True,-1.0011796355284788,True,-1.0011796355284788,True,-1.0011796355284788,True,-1.0011796355284788,True,-1.0011796355284788,True,-1.00118074663959,False,,False,
1612972200,1.1994408747787952,1,702.4578571428574,0.42843851334243604,0.43477341294495,0.0,True,1.1994408747787952,True,1.1994408747787952,True,1.1994408747787952,True,1.1994408747787952,True,1.1994408747787952,True,1.2363048649712818,True,1.221287530079475,True,1.2012560549279956
1613221500,1.5446711889236524,1,398.8421428571424,0.34858402626173013,0.41008705556619607,0.0,True,1.6114895266476705,True,1.5446711889236524,True,1.5446711889236524,True,1.5446711889236524,True,1.5446711889236524,True,1.4869631494797166,True,1.4764862718253282,False,
1613382000,1.2940428108190656,1,280.8535714285707,0.8385152405295104,0.851724971070359,0.0,True,1.2940428108190656,True,1.2940428108190656,True,1.2940428108190656,True,1.2940428108190656,True,1.2940428108190656,True,2.2203437081544237,True,2.220344819265535,True,2.220345930376646
1613973900,2.2209224044451505,-1,477.5242857142865,0.4638088713513356,0.4918912127131883,0.791959720821977,True,2.2209199412778156,True,2.2209199412778156,True,2.2209199412778156,True,2.2209224044451505,True,2.2209224044451505,True,2.2209212933340394,True,2.2209201822229283,True,2.220919071111817
1614019200,-1.0007655280548609,1,774.4392857142853,0.44926698117993263,0.5190594116480631,0.0,True,-1.000762871652661,True,-1.000762871652661,True,-1.000762871652661,True,-1.0007655280548609,True,-1.0007655280548609,True,-1.0007644169437497,True,-1.0007633058326386,True,-1.0007621947215275
1614065100,-0.1603767161361743,-1,1123.9407142857142,0.43340364292219513,0.5605277858453389,0.7544792970142663,True,-0.11473191228453299,True,-0.11473191228453299,True,-0.11473191228453299,True,-0.1603767161361743,True,-0.1603767161361743,True,-0.19773367829094582,False,,False,
1614269700,2.2211660663937898,-1,535.3914285714283,0.39791447645781375,0.39791447645781375,0.5731320742634204,True,2.22116401140717,True,2.22116401140717,True,2.22116401140717,True,2.221164696471887,True,2.2211660663937898,False,,False,,False,
1614563400,-1.0011901049653182,-1,430.72428571428566,0.4184579462499995,0.6085563519254835,0.12706504326600127,True,-1.0011934414642312,True,-1.0011901049653182,True,-1.0011901049653182,True,-1.0011901049653182,True,-1.0011901049653182,True,-1.0011912160764294,True,-1.0011923271875405,True,-1.0011934382986516
1614603900,0.3277888721892365,1,336.952142857143,0.5061252869737562,0.6267952422238763,0.21011885960915186,True,0.3768459508521413,True,0.3768459508521413,True,0.3768459508521413,True,0.3277888721892365,True,0.3277888721892365,True,0.3621603203813254,True,0.41261054383164847,True,0.43483387716498006
1614706800,2.2211233229272715,1,483.4635714285713,0.3003535500532598,0.3393844121805639,0.0,True,2.221123330051789,True,2.221123330051789,True,2.221123330051789,True,2.221123330051789,True,2.2211233229272715,True,2.2211244340383827,True,2.221125545149494,True,2.221126656260605
1614853200,-1.0010781918655023,1,506.50642857142833,0.318673151800365,0.318673151800365,0.02902233648140968,True,-1.0010760883493683,True,-1.0010768756597663,True,-1.0010768756597663,True,-1.0010781918655023,True,-1.0010781918655023,True,-1.0010770807543912,True,-1.0010759696432803,True,-1.0010748585321692
1614996600,0.628114511969343,1,308.90428571428544,0.3663918088358404,0.4555132657827412,0.0,True,0.628114511969343,True,0.628114511969343,True,0.628114511969343,True,0.628114511969343,True,0.628114511969343,False,,False,,False,
1615083900,0.9565018128579783,1,249.9035714285705,0.5213610964229114,0.6076343732582532,0.6496505795092359,True,0.9565018128579783,True,0.9565018128579783,True,0.9565018128579783,True,0.9565018128579783,True,0.9565018128579783,True,0.9478154461006477,True,0.9700387794339823,True,0.9922621127673106
1615458300,0.34015632444453736,1,415.1114285714274,0.3642636400553369,0.3642636400553369,0.0,True,0.34015632444453736,True,0.34015632444453736,True,0.34015632444453736,True,0.34015632444453736,True,0.34015632444453736,True,0.38211197673449315,True,0.40433531006782886,True,0.41064859132870063
1615803600,0.11897264036102394,-1,893.6521428571422,0.40321058129840603,0.5106908808396978,0.0,True,0.11404288064573936,True,0.11404288064573936,True,0.11404288064573936,True,0.11404288064573936,True,0.11897264036102394,True,0.11414370350151577,True,0.1133630731410099,True,0.10871815021327418
1615976700,-1.0016159528985076,-1,376.5728571428569,0.5258212222260022,0.5973080527008635,0.8472198512145279,True,-1.0016186054765412,True,-1.0016186054765412,True,-1.0016186054765412,True,-1.0016186054765412,True,-1.0016159528985076,True,-1.0016170640096187,True,-1.0016181751207298,True,-1.001619286231841
1616022600,-0.5008769008076264,1,436.76714285714326,0.3872773004248613,0.40660109832960173,0.0,True,-0.5008769008076264,True,-0.5008769008076264,True,-0.5008769008076264,True,-0.5008769008076264,True,-0.5008769008076264,True,-0.5167109682977333,True,-0.4944876349644004,True,-0.47226430163106753
1616122200,0.4916991477193178,1,402.59857142857123,0.3134139287982721,0.45280836281441994,0.4710896000624603,True,0.5094020697287595,True,0.5094020697287595,True,0.5094020697287595,True,0.4916991477193178,True,0.4916991477193178,True,0.47861297782934636,True,0.4465445691422908,True,0.49490366889150056
1616291700,1.1335934514092503,-1,284.99285714285725,0.4667485400636749,0.4823278778916988,0.16937266598159226,True,1.1652083685194,True,1.1870964219654678,True,1.1335934514092503,True,1.1335934514092503,True,1.1335934514092503,True,1.145607679028436,True,1.1678287901395474,True,1.0945855203555652
1616383200,2.2203701720336992,-1,344.2385714285717,0.33009084231452107,0.3734909759427628,0.0,True,2.2203688744839654,True,2.2203688744839654,True,2.2203688744839654,True,2.2203701720336992,True,2.2203701720336992,True,2.220369060922588,True,2.220367949811477,True,2.220366838700366
1616574000,1.70713867362878,-1,468.1121428571418,0.3232345118767286,0.4456410780689021,0.0,True,1.8098092994607053,True,1.8098092994607053,True,1.7318092855242784,True,1.7318092855242784,True,1.70713867362878,True,1.7608717019934748,True,2.22088866754388,True,2.220887556432769
1616749200,0.9083502709940576,1,324.45214285714195,0.5346551219308203,0.707716084036154,0.0,True,0.9083502709940576,True,0.9083502709940576,True,0.9083502709940576,True,0.9083502709940576,True,0.9083502709940576,True,0.9947159179760148,True,1.0245897547098322,True,1.0023141439134176
1616837700,-1.0027650181577072,1,221.21000000000018,0.420595813932466,0.4275123186112727,0.5067130780706284,True,1.3014993299479112,True,-1.002762583065864,True,-1.002762583065864,True,-1.0027650181577072,True,-1.0027650181577072,True,-1.0027639070465961,True,-1.002762795935485,True,0.9064025583030635
1616847600,2.219677406810897,1,236.38357142857058,0.36330781991740707,0.4802364196206718,0.0,True,2.219677406810897,True,2.219677406810897,True,2.219677406810897,True,2.219677406810897,True,2.219677406810897,True,2.219678517922008,False,,False,
1616969700,-1.0017907117346434,-1,342.74857142857167,0.39369967156266805,0.39372884746837744,0.0,True,-1.0017919105401911,True,-1.0017919105401911,True,-1.0017919105401911,True,-1.0017919105401911,True,-1.0017907117346434,True,-1.0017918228457545,True,-1.0017929339568656,True,-1.0017940450679768
1617186600,0.4058468300205795,1,548.9007142857133,0.3050642778228258,0.3050642778228258,0.4075053906444191,True,0.4058468300205795,True,0.4058468300205795,True,0.4058468300205795,True,0.4058468300205795,True,0.4058468300205795,True,0.41251584258956564,False,,False,
1617400200,-1.002774672359223,-1,235.39499999999992,0.4079950721128355,0.7369315406019721,0.1444805539624973,True,-1.0027780298363713,True,-1.0027763560540055,True,-1.0027763560540055,True,-1.0027763560540055,True,-1.002774672359223,True,-1.0027757834703341,True,-1.0027768945814453,True,-1.0027780056925564
1617473400,-1.0022195785140713,1,292.9507142857141,0.4007158688321519,0.41634989795941185,0.5053068409849747,True,-1.002216509738485,True,-1.0022172030670935,True,-1.002217959356615,True,-1.002217959356615,True,-1.0022195785140713,True,-1.0022184674029602,True,-1.002217356291849,True,-1.002216245180738
1617489300,0.4532997508932247,1,337.9057142857143,0.570662145822593,0.570662145822593,0.0,True,0.4532997508932247,True,0.4532997508932247,True,0.4532997508932247,True,0.4532997508932247,True,0.4532997508932247,True,0.48449337085671695,True,0.5088540525440067,True,0.5310773858773413
1617581400,-1.0043230766613358,-1,149.27642857142823,0.5026915549771108,0.502758544789888,0.0,True,-1.0043230766613358,True,-1.0043230766613358,True,-1.0043230766613358,True,-1.0043230766613358,True,-1.0043230766613358,True,-1.004324187772447,True,-1.004325298883558,True,-1.0043264099946692
1617722700,0.5979208655132595,-1,342.75285714285775,0.5085880288587761,0.5271436728671637,0.12347088906208865,True,0.6722693618846096,True,0.6722693618846096,True,0.6800832628720831,True,0.6800832628720831,True,0.5979208655132595,True,0.671153789013601,True,0.693374900124711,True,0.7155960112358257
1617925500,0.013245240992067397,1,189.6278571428572,0.37019877278427255,0.384648126593791,0.5020359425792852,True,0.013245240992067397,True,0.013245240992067397,True,0.013245240992067397,True,0.013245240992067397,True,0.013245240992067397,True,0.049320266298523804,True,0.07154359963185525,True,0.060567403895934305
1618431000,-0.4805690789038939,-1,592.0835714285719,0.34532287309828213,0.3931708482272664,0.0,True,-0.48998008239130625,True,-0.48998008239130625,True,-0.4444751623839025,True,-0.4444751623839025,True,-0.4805690789038939,True,-0.46586567530216494,True,-0.47353148625656644,True,-0.4741112104522464
1618554300,-0.3728459543334323,-1,435.9828571428557,0.32109060644585924,0.32109060644585924,0.09176966328951833,True,-0.3728459543334323,True,-0.3728459543334323,True,-0.3728459543334323,True,-0.3728459543334323,True,-0.3728459543334323,True,-0.37384695913484195,True,-0.3516258480237332,True,-0.32940473691262084
1618672200,2.2202712186298905,-1,344.3621428571428,0.5437299188769239,0.5437299188769239,0.17377055301000632,True,2.2202667223942694,True,2.220267529038622,True,2.220267529038622,True,2.2202712186298905,True,2.2202712186298905,True,2.2202701075187794,True,2.2202689964076683,True,2.220267885296557
1618950300,1.3212603447542164,-1,303.9892857142856,0.3080700682589896,0.35764418388806396,0.06263378643514511,True,1.3212603447542164,True,1.3212603447542164,True,1.3212603447542164,True,1.3212603447542164,True,1.3212603447542164,True,1.3253302313416955,True,1.3475513424528054,True,1.362104054641132
1619302200,-1.0023374928832303,1,241.15857142857098,0.3368323154296956,0.3368323154296956,0.0802376622376445,True,-1.0023374928832303,True,-1.0023374928832303,True,-1.0023374928832303,True,-1.0023374928832303,True,-1.0023374928832303,True,-1.0023363817721191,True,-1.002335270661008,True,-1.0023341595498971
1619404200,-1.0010215364731692,-1,562.9807142857151,0.33461181745631474,0.4043300138421335,0.005346541939400165,True,-0.7803319100699418,True,-0.7967600125860683,True,-1.0010219809328387,True,-1.0010219809328387,True,-1.0010215364731692,True,-1.0010226475842803,True,-0.7639999073328062,True,-0.741782743465652
1619672400,-1.002469332210997,1,241.55999999999975,0.48017055803940256,0.5047193243914488,0.0,True,-1.002469332210997,True,-1.002469332210997,True,-1.002469332210997,True,-1.002469332210997,True,-1.002469332210997,True,-1.0024682210998859,False,,False,
1619762700,-1.0029669157551069,-1,203.05785714285852,0.3546772383662462,0.39909807549569004,0.0,True,-1.002968392619352,True,-1.002968392619352,True,-1.002968392619352,True,-1.0029679554150053,True,-1.0029669157551069,True,-1.002968026866218,True,-1.0029691379773291,True,-1.0029702490884402
1619950500,-1.0020025880123309,-1,314.4964285714278,0.32871597451707757,0.4662056121463881,0.6168909481143404,True,-1.0020049918552087,True,-1.0020039460916992,True,-1.0020039460916992,True,-1.0020030737977448,True,-1.0020025880123309,True,-1.002003699123442,True,-1.002004810234553,True,-1.002005921345664
1620081000,2.22045313908915,-1,358.2628571428577,0.34642162179405495,0.3464774467270561,0.0,True,2.22045313908915,True,2.22045313908915,True,2.22045313908915,True,2.22045313908915,True,2.22045313908915,True,2.220452027978039,True,2.2204509168669277,True,2.2204498057558166
1620230100,-0.22718227494181284,1,437.5350000000009,0.46494566148993766,0.5270206954872257,0.11503079753618424,True,-0.24621941152644056,True,-0.22718227494181284,True,-0.22718227494181284,True,-0.22718227494181284,True,-0.22718227494181284,True,-0.2048522834744646,True,-0.15498925655471127,True,-0.14917096002478494
1620330900,-1.0014975381024287,-1,416.78071428571326,0.3446176732197247,0.37410560195237663,0.0,True,-1.001498446653745,True,-1.001498446653745,True,-1.001498446653745,True,-1.001498446653745,True,-1.0014975381024287,True,-1.0014986492135398,False,,False,
1620564900,-1.0017229624439214,-1,364.93785714285644,1.207191831094541,1.3159226717660457,0.0,True,-1.0017229624439214,True,-1.0017229624439214,True,-1.0017229624439214,True,-1.0017229624439214,True,-1.0017229624439214,True,-1.0017240735550326,True,-1.0017251846661437,True,-1.0017262957772548
1620650700,2.2206239740143525,-1,401.95571428571355,0.3878287942168462,0.4829885310748513,0.0,True,2.2206239740143525,True,2.2206239740143525,True,2.2206239740143525,True,2.2206239740143525,True,2.2206239740143525,True,2.2206228629032414,True,2.2206217517921303,False,
1620789000,2.21998563805128,-1,283.49714285714333,0.42998669676689,0.4411331935821889,0.45076292026122944,True,2.2199824418599468,True,2.2199832688328116,True,2.2199832688328116,True,2.219983853592771,True,2.21998563805128,True,2.219984526940169,True,2.219983415829058,True,2.2199823047179468
1621009800,1.9596743263736487,-1,335.4121428571416,0.38803007813415635,0.45382972334676197,0.4676038221633426,True,1.9596743263736487,True,1.9596743263736487,True,1.9596743263736487,True,1.9596743263736487,True,1.9596743263736487,True,2.2205339946921496,True,2.2205328835810385,False,
1621154700,2.2206645458273306,-1,348.1849999999998,0.3106394589083283,0.3765814150523297,0.4262676450737557,True,2.220662791332195,True,2.220662791332195,True,2.2206645458273306,True,2.2206645458273306,True,2.2206645458273306,True,2.2206634347162195,True,2.2206623236051084,True,2.2206612124939973
1621513800,0.1847749806762862,-1,682.605714285714,0.45093381663542126,0.5438132031877836,0.0,True,0.2545156603221634,True,0.2545156603221634,True,0.2545156603221634,True,0.2545156603221634,True,0.1847749806762862,True,0.179363416250893,True,0.20158452736200277,True,0.23955899814808573
1621848600,0.6219697657360995,1,456.40428571428595,0.43384781036863107,0.4530413198824438,0.0,True,0.7996744516053185,True,0.7996744516053185,True,0.7996744516053185,True,0.7996744516053185,True,0.6219697657360995,True,0.6354630223169582,True,0.6850305335877709,True,0.7525061442984108
1621953000,-1.000848891738937,-1,494.5614285714286,0.32940296308705647,0.39940437848252036,0.0,True,-1.000849497662993,True,-1.000849497662993,True,-1.000849497662993,True,-1.000849497662993,True,-1.000848891738937,True,-1.0008500028500482,True,-1.0008511139611593,True,-1.0008522250722705
1622010600,-1.0013035986602574,1,344.226428571429,0.3724292772406989,0.49696939514480565,0.0,True,-1.0013035986602574,True,-1.0013035986602574,True,-1.0013035986602574,True,-1.0013035986602574,True,-1.0013035986602574,True,-1.0013024875491463,True,-1.0013013764380352,False,
1622038200,-1.0013885736145611,1,314.51571428571435,0.6484572653649058,0.7356071238775277,0.7631097242472386,True,-1.0013845395465635,True,-1.0013845395465635,True,-1.0013845395465635,True,-1.0013845395465635,True,-1.0013885736145611,True,-1.00138746250345,True,-1.001386351392339,True,-1.0013852402812278
1622122500,-1.001116503680444,1,400.3892857142855,0.37568437859582665,0.5363030621983863,0.8737246786609508,True,-1.001113710565414,True,-1.0011152931918461,True,-1.0011152931918461,True,-1.0011152931918461,True,-1.001116503680444,True,-1.0011153925693368,True,-1.0011142814582257,True,-1.0011131703471106
1622151600,2.220751129992823,-1,294.5657142857147,0.5247725465091518,0.5247725465091518,0.0,True,2.220751129992823,True,2.220751129992823,True,2.220751129992823,True,2.220751129992823,True,2.220751129992823,True,2.220750018881712,False,,False,
1622358000,0.20693867091282303,-1,317.1492857142865,0.36036656914612275,0.41639696492637823,0.612834424527431,True,0.3382165723367483,True,0.22047393358642725,True,0.20693867091282303,True,0.20693867091282303,True,0.20693867091282303,True,0.27191567210724404,True,0.2941367832183583,True,0.3163578943294674
1622460900,-0.6407205522245448,1,321.5335714285705,0.3733980233123785,0.6773787229504912,1.0318984687224453,True,-0.37577354750534586,True,-0.37577354750534586,True,-0.37577354750534586,True,-0.6407205522245448,True,-0.6407205522245448,True,-0.6286706856821827,True,-0.6064473523488529,True,-0.5842240190155182
1622549700,0.9136589425826013,1,246.72571428571402,0.45337795585612994,0.47838548301178446,0.13500822197002105,True,0.9718995976510114,True,0.9718995976510114,True,0.9718995976510114,True,0.9335751371615056,True,0.9136589425826013,True,0.9518694398638183,True,0.9863330863268239,True,0.9894258640402687
1622641200,0.6616170549470507,1,230.07428571428682,0.40143556118520785,0.5207448525941806,0.6503986290142257,True,0.7445104070596943,True,0.7445104070596943,True,0.6616170549470507,True,0.6616170549470507,True,0.6616170549470507,True,0.7200122803124995,True,0.7040643673678848,True,0.8483448968587072
1622783400,-0.26162157607777936,-1,276.34000000000015,0.5262719837880879,0.6535427372077819,0.05145834841138147,True,-0.26162157607777936,True,-0.26162157607777936,True,-0.26162157607777936,True,-0.26162157607777936,True,-0.26162157607777936,True,-0.22617199440302885,False,,False,
1622889600,0.27395054663099094,-1,361.00642857142833,0.3374732147627022,0.5097693155444374,0.0,True,0.2786154466316735,True,0.2786154466316735,True,0.2786154466316735,True,0.27395054663099094,True,0.27395054663099094,True,0.3050111432984641,True,0.27538337777918237,True,0.3186567455774494
1623081300,2.2203376786302997,-1,211.61357142857065,0.3159532706179429,0.6182495721649067,0.6503363610894325,True,2.2203360735032547,True,2.2203360735032547,True,2.2203376786302997,True,2.2203376786302997,True,2.2203376786302997,True,2.2203365675191886,True,2.2203354564080775,False,
1623239400,2.220889860607312,1,290.6485714285721,0.4011717636419234,0.6337206444700096,0.0,True,2.220889860607312,True,2.220889860607312,True,2.220889860607312,True,2.220889860607312,True,2.220889860607312,True,2.2208909717184233,False,,False,
1623467100,0.2068392051054702,-1,347.77499999999884,0.38654302350657965,0.389418445834234,0.08908058371074201,True,0.2328441140903691,True,0.2328441140903691,True,0.2328441140903691,True,0.2068392051054702,True,0.2068392051054702,True,0.2383127862842335,True,0.2605338973953471,True,0.2660392200416897
1623600600,2.22000731236092,1,182.92357142857196,2.451679663247335,3.384692279757731,0.2507057982842195,True,2.22000731236092,True,2.22000731236092,True,2.22000731236092,True,2.22000731236092,True,2.22000731236092,True,2.220008423472031,True,2.2200095345831423,True,2.2200106456942534
1623850200,0.32858636949650283,-1,286.99285714285725,0.37331939570422146,0.42666567112171994,0.0,True,0.32858636949650283,True,0.32858636949650283,True,0.32858636949650283,True,0.32858636949650283,True,0.32858636949650283,True,0.35299104250147,True,0.3298606571149674,True,0.35208176822607656
1623948600,1.713923552799361,-1,243.49142857142837,0.3947161531060082,0.5693013541104522,0.7654478890427253,True,1.6070494589946782,True,1.6900107037436882,True,1.6900107037436882,True,1.6900107037436882,True,1.713923552799361,True,1.726917781962931,True,1.7926357470423677,False,
1624223400,2.220890701910695,-1,296.09428571428515,0.36430963110207165,0.5338164484286071,0.8751604218733343,True,2.2208878041850673,True,2.2208889460886008,True,2.2208889460886008,True,2.220890701910695,True,2.220890701910695,True,2.220889590799584,True,2.220888479688473,True,2.220887368577362
1624449900,-0.1713001938958602,-1,252.9585714285708,0.3487922923573165,0.37385568500770855,0.0,True,-0.1713001938958602,True,-0.1713001938958602,True,-0.1713001938958602,True,-0.1713001938958602,True,-0.1713001938958602,True,-0.14985215623488515,True,-0.1276310451237708,True,-0.11173508042285733
1624536600,-1.0015060290118751,-1,251.29285714285652,0.378084761661133,0.38162644609306834,0.08229442028367721,True,-1.0015075862918463,True,-1.0015075862918463,True,-1.0015075862918463,True,-1.0015060290118751,True,-1.0015060290118751,True,-1.0015071401229863,True,-1.001508251234091,False,
1624558500,-1.0011082115875185,1,351.14142857142826,0.43463968527130675,0.5546767887583065,0.1768802965024286,True,-1.0011053210143266,True,-1.0011053210143266,True,-1.0011058883704003,True,-1.0011082115875185,True,-1.0011082115875185,True,-1.0011071004764074,True,-1.0011059893652963,True,-1.0011048782541851
1624752900,-1.001280624478133,-1,279.7307142857148,0.5013392982536695,0.5212155567982437,0.7831102871894686,True,-1.001284960791373,True,-1.001280624478133,True,-1.001280624478133,True,-1.001280624478133,True,-1.001280624478133,True,-1.001281735589247,True,-1.001282846700358,True,-1.0012839578114663
1624799400,0.7243591464938459,1,313.45214285714275,0.5063930925887397,0.5164424735605491,0.0,True,0.7653603447223811,True,0.7653603447223811,True,0.7653603447223811,True,0.7653603447223811,True,0.7243591464938459,True,0.7645118515927483,True,0.8167592614097433,True,0.8353598549359558
