fill_time,entry,family,gate,episode,activation,evidence,atr15,sl,tp,stop_dist,exit_time,exit_price,reason,holding_hours,gross_r,commission_r,net_comm_r,net20_r,net40_r,prio,parent
2023-11-17 09:45:00,1985.2,BOS_RETEST,75,42,2023-11-17 09:45:00,100,1.265000000000035,1982.5135,1989.22975,2.6865000000000236,2023-11-17 11:05:00,1989.22975,TP,1.3333333333333333,1.4999999999999576,0.010345356411687979,1.4896546435882696,1.4152083379861857,1.3407620323841019,3,P1_PULLBACK_D14
2023-11-20 05:01:00,1982.0,FVG_RETEST,75,43,2023-11-20 04:45:00,100,2.28999999999998,1979.3909999999998,1985.9135,2.609000000000151,2023-11-20 08:07:00,1979.3909999999998,SL,3.1,-1.0,0.010635492525871365,-1.0106354925258714,-1.0872932157914859,-1.1639509390571006,2,P1_PULLBACK_D14
2023-11-20 09:45:00,1979.23,SWEEP_RECLAIM,75,43,2023-11-20 09:45:00,100,1.681428571428585,1977.5485714285714,1981.7521428571429,1.6814285714285688,2023-11-20 10:20:00,1977.5485714285714,SL,0.5833333333333334,-1.0,0.01647957009345797,-1.016479570093458,-1.1354260441801192,-1.2543725182667802,0,P1_PULLBACK_D14
2023-11-21 06:12:00,1992.68,BOS_RETEST,75,43,2023-11-21 06:00:00,100,2.3635714285714067,1988.5836428571429,1998.824535714286,4.096357142857187,2023-11-21 10:47:00,1988.5836428571429,SL,4.583333333333333,-1.0,0.006810324155608569,-1.0068103241556086,-1.0556341920521712,-1.104458059948734,3,P1_PULLBACK_D14
2023-11-21 13:01:00,1987.895,FVG_RETEST,75,43,2023-11-21 12:45:00,100,2.1714285714286103,1984.0728571428572,1993.6282142857142,3.8221428571428078,2023-11-21 15:20:00,1993.6282142857142,TP,2.316666666666667,1.5,0.007281394505699963,1.4927186054943,1.4403919375817595,1.3880652696692193,2,P1_PULLBACK_D14
2023-11-22 02:00:00,1998.795,FVG_RETEST,75,43,2023-11-22 01:45:00,100,0.8142857142857045,1997.7985714285714,2000.289642857143,0.9964285714286234,2023-11-22 02:24:00,1997.7985714285714,SL,0.4,-1.0,0.028083427956987785,-1.0280834279569877,-1.2288002738351134,-1.4295171197132392,2,P1_PULLBACK_D14
2023-11-22 03:30:00,1996.74,SWEEP_RECLAIM,75,43,2023-11-22 03:30:00,100,0.9907142857142455,1995.6909285714285,1998.3136071428573,1.0490714285715512,2023-11-22 04:10:00,1995.6909285714285,SL,0.6666666666666666,-1.0,0.02664676516647064,-1.0266467651664706,-1.2172915530741217,-1.407936340981773,0,P1_PULLBACK_D14
2023-11-23 01:45:00,1990.97,BOS_RETEST,75,43,2023-11-23 01:45:00,100,0.8492857142857376,1989.3350714285716,1993.4223928571428,1.6349285714284179,2023-11-23 03:45:00,1993.4223928571428,TP,2.0,1.5000000000000695,0.017048805976671615,1.482951194023398,1.3606216907685478,1.2382921875136979,3,P1_PULLBACK_D14
2023-11-23 05:17:00,1993.135,FVG_RETEST,75,43,2023-11-23 04:15:00,100,1.1685714285714701,1991.343142857143,1995.8227857142856,1.7918571428569976,2023-11-23 05:47:00,1995.8227857142856,TP,0.5,1.5000000000000635,0.015572608626326704,1.4844273913737367,1.372811350554147,1.2611953097345574,2,P1_PULLBACK_D14
2023-11-24 02:09:00,1993.1599999999999,FVG_RETEST,75,43,2023-11-24 01:30:00,100,0.8721428571429247,1991.6527857142858,1995.420821428571,1.5072142857140989,2023-11-24 03:41:00,1991.6527857142858,SL,1.5333333333333334,-1.0,0.0185137841808468,-1.0185137841808467,-1.1512089171129516,-1.2839040500450567,2,P1_PULLBACK_D14
2023-11-24 04:59:00,1992.39,OB_RETEST,75,43,2023-11-24 04:45:00,100,1.3135714285714033,1991.0764285714288,1994.360357142857,1.313571428571322,2023-11-24 06:54:00,1994.360357142857,TP,1.9166666666666667,1.5,0.021234825448615102,1.478765174551385,1.326508513322444,1.1742518520935028,1,P1_PULLBACK_D14
