family,window,union_events,union_real_fills,fills_per_month,cum_R,mean_R_per_fill,profit_factor,max_dd_R
RANGE60_EXTREME,2025_H2,49,14,2.3333333333333335,5.888589754304018,0.4206135538788584,2.1046093701691406,3.1780046298407445
RANGE60_EXTREME,2026_JAN_JUL,47,17,2.4285714285714284,6.788001621575002,0.3992942130338235,1.896731576058806,2.296959211638753
RANGE60_EXTREME,POOLED_RECENT,96,31,2.3846153846153846,12.676591375879017,0.40892230244771033,1.9826328193584137,3.1780046298407445
VOLUME60_SHOCK,2025_H2,45,17,2.8333333333333335,4.616915559918516,0.27158326823050094,1.5824060857241118,2.2510748324739946
VOLUME60_SHOCK,2026_JAN_JUL,47,22,3.142857142857143,8.899951188617376,0.40454323584624435,1.9107615614860185,3.179123426510368
VOLUME60_SHOCK,POOLED_RECENT,92,39,3.0,13.516866748535886,0.3465863268855357,1.7636949242600155,3.5180978268194707
PERSISTENT60_MOVE,2025_H2,84,43,7.166666666666667,-4.125262518762561,-0.09593633764564098,0.8539074326674897,10.627228309513994
PERSISTENT60_MOVE,2026_JAN_JUL,75,32,4.571428571428571,9.91644830720039,0.3098890096000122,1.6517061014604688,5.578155694408542
PERSISTENT60_MOVE,POOLED_RECENT,159,75,5.769230769230769,5.791185788437829,0.07721581051250435,1.1332733100180226,10.627228309513994
