cell,window,selected_rev,mature_admit,real_fills,fills_per_month,mean_R_per_fill,cum_R,profit_factor,max_dd_R,max_consecutive_losses,episodes,positive_episodes,negative_episodes,worst_episode_R,top_episode_positive_share,worst_loeo_remaining_R,bootstrap_ci025,bootstrap_ci975,family
P975_T25,2021,53,34,22,1.8333333333333333,0.3219829359816448,7.083624591596186,1.684685436157454,3.700746539366592,3,14,5,1,-3.700746539366591,0.42054192506314253,2.7296344420867067,-0.10956453631493933,0.3530136693339531,P975_T25
P975_T25,2022,40,26,15,1.25,0.027715058901275305,0.41572588351912954,1.0499829547691943,5.191996319436782,1,10,2,3,-1.6384269388513097,0.5042753325274585,-1.8985948140697935,-0.20145473643554315,0.16030827391524335,P975_T25
P975_T25,2023,13,5,4,0.3333333333333333,-0.08732648224824702,-0.34930592899298807,0.8447275195931793,2.2496319249733836,1,7,1,1,-2.2496319249733836,1.0,-2.2496319249733836,-0.3749386541622306,0.4072127134243705,P975_T25
P975_T25,2024,41,22,17,1.4166666666666667,-0.03596386287282344,-0.6113856688379984,0.9431112425724255,4.484564645034236,3,16,2,5,-1.182564474038197,0.28827736406121907,-2.4126959774871404,-0.18926624313217053,0.12800998960959248,P975_T25
P975_T25,2025_H1,14,4,3,0.5,-0.31845675243971877,-0.9553702573191563,0.5629947556618683,2.186175726028452,1,7,1,2,-1.130335278003245,1.0,-2.186175726028452,-0.2914900968037936,0.20513424478488262,P975_T25
