R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,with_fraction,against_fraction,mean_aggression_intensity,efficiency_slope,impact_slope,first2_efficiency,last2_efficiency,efficiency_drop,sequence_aggression_percentile,efficiency_drop_percentile,persistence_class,signed_delta_1,signed_delta_2,signed_delta_3,signed_delta_4,signed_delta_5,aggr_intensity_1,aggr_intensity_2,aggr_intensity_3,aggr_intensity_4,aggr_intensity_5,impact_1,impact_2,impact_3,impact_4,impact_5,efficiency_1,efficiency_2,efficiency_3,efficiency_4,efficiency_5,aggr_bucket,drop_bucket,adverse_decay_corner,supportive_decay_corner,period,entry_time,entry_atr,anchor_high,anchor_low,anchor_range,resolution_1m,resolution_minute_1m,resolution_close_1m,resolution_ts_1m,resolution_3m,resolution_minute_3m,resolution_close_3m,resolution_ts_3m,resolution_5m,resolution_minute_5m,resolution_close_5m,resolution_ts_5m,side_name,candidate_time,delayed_release_entry,delayed_release_R,delayed_release_exit_ts,delayed_release_exit_reason,delayed_minus_original_R
1.4963886215791933,1611896400,1611898200,8042,-1,1.176781079560457,1.524832797096303,30.0,0.9634422744941471,0.41760125891043237,2.307086608648612,-0.29261798364876646,0.10306659162366301,0.6506770822738117,0,0.047561893524824955,0.10306659162366301,0.6506770822738117,0,0.2710046947083365,0.8656074753680418,0.6506770822738117,0,2.4748639845574227,2.5744180211702683,0.6506770822738117,0,0.8,0.2,3.541756191523985,-0.09735233070812344,-0.11844588653588724,0.0405368357480912,-0.21083320210033293,0.25137003784842415,0.8854166666666666,0.84375,WITH_PERSISTENT,6007801.91407,9962055.968770001,1410686.2854399998,3165494.9005200006,-642159.6121199997,5.024712904480442,8.326998074968166,1.1791523777890627,2.6424457189792916,0.535471881402961,0.2058800261294469,0.3339142385056398,-0.06601071849154712,0.021518355021222433,-0.2301514648077804,0.040973482280427465,0.040100189215754936,-0.05598145223085279,0.008143344903292661,-0.4298097491039585,P80_100,D80_100,True,False,historical,2021-01-29 05:30:00+00:00,316.0092857142855,33049.86,32800.0,249.86000000000058,UNRESOLVED,,,,UNRESOLVED,,,,REJECTION,5.0,33082.57,1611898500.0,SELL,2021-01-29 05:30:00,,,,,
-1.0044214092967185,1613447400,1613448000,13198,1,-2.8840709176058636,-2.6053171032539084,10.0,0.6283063741557776,0.3201561142195045,1.962499993870178,1.035858999274249,1.3240191629126017,0.8649222550761004,0,0.05677968775811722,1.5108334307813105,1.1935688047680744,0,-0.5758265908614112,1.5108334307813105,1.5014524388908368,0,-1.168362261461273,1.5108334307813105,1.733534540203315,0,0.8,0.2,4.644154385460685,-0.12401046467768793,0.07875355685115074,0.7268921751835851,0.036904973983191855,0.6899872012003933,0.9340277777777778,0.9131944444444444,WITH_PERSISTENT,-566015.4747699993,132739.6524399994,6205989.962009998,6080409.5231800005,10001238.711480003,0.5716281293526947,0.13405590941844245,6.270783831276827,6.1438922651994705,10.100411792055988,-0.06296438601278964,0.2096560736075615,-0.05236204614765313,0.27087938910328746,0.30019174049510094,-0.11014901582095664,1.5639333661881267,-0.008350158322525543,0.04408920816343201,0.029720739802951705,P80_100,D80_100,True,False,historical,2021-02-16 04:00:00+00:00,384.82071428571516,49755.5,49418.99,336.51000000000204,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-02-16 04:00:00,,,,,
-1.0047399745874934,1614246000,1614246300,15781,-1,3.4270047378055155,3.8428053855660527,5.0,1.6868516324860954,0.10477972940056328,16.099026271946077,-0.7948300859294825,-0.45089603199860323,1.131338134697508,0,-1.4328339443088876,-0.45089603199860323,1.6044021672933486,0,-1.3626719473814408,-0.11543312469793335,1.6044021672933486,0,-2.8323608802762874,-0.11543312469793335,3.3041322378993336,0,1.0,0.0,3.9907921531561046,-0.16546202708159,-0.05406956870233612,0.13681745493584208,-0.27899917886372805,0.4158166337995701,0.9722222222222222,0.875,WITH_PERSISTENT,920304.150630001,9519804.476069998,3232681.186490003,13804536.316150002,360260.94177000225,0.6577958622370372,6.824452436838386,2.317408835036361,9.896043741127901,0.2582598905408345,0.1479425250775039,0.3325475126811703,0.28986173485625205,0.3966586905870504,-0.1544609073871166,0.22490609726288538,0.048728812608798744,0.1250800486275247,0.04008254822641811,-0.5980809059538742,P80_100,D80_100,True,False,historical,2021-02-25 09:45:00+00:00,363.58714285714296,49193.38,48578.67,614.7099999999991,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,SELL,2021-02-25 09:45:00,,,,,
-1.003003293493226,1614485700,1614486000,16580,1,-1.2193435000000419,-1.104805461154849,5.0,0.6814863835078047,0.024525728953602062,27.786589218630603,0.03302851642401871,0.38368828460273896,0.8596237917619146,0,-0.17695423735611035,0.38368828460273896,0.8596237917619146,0,0.4494244575462252,1.2652709260819046,1.5017246219869225,0,-0.8507600368988851,1.2652709260819046,2.333594032005773,0,0.8,0.2,3.063655039145417,-0.11063493632174634,-0.04073115950748166,0.2986713433109882,0.0025607166020569713,0.29611062670893123,0.875,0.8506944444444444,WITH_PERSISTENT,190782.69883999974,10228723.066429999,3193268.2075500004,-1501564.9523600005,2569319.2083599996,0.16526342351482712,8.860519336509583,2.7661336137369075,1.3007141956043224,2.225644626361443,0.09194641639593823,0.3631331969678775,0.1284642842818708,-0.04826936188986427,0.09399189828740095,0.5563594053725001,0.0409832812494764,0.046441804980821975,-0.03710986236878547,0.04223129557289941,P80_100,D80_100,True,False,historical,2021-02-28 04:20:00+00:00,498.65999999999985,44948.51,44596.45,352.06000000000495,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-02-28 04:20:00,,,,,
0.9681203781862259,1615172700,1615173300,18871,-1,1.8230550604784865,1.7957054367931662,10.0,1.0335848907503273,0.1518683615961304,6.80579465717281,0.1532124540645363,0.26933240160196903,0.7574098102182731,0,-0.4556306832247993,0.26933240160196903,0.7574098102182731,0,0.41856275755027006,0.42365099403211726,0.7574098102182731,0,-0.11788976892242614,0.6325882408712833,0.7574098102182731,0,1.0,0.0,3.0797801310707484,-0.09769911607535486,0.04040108928292406,0.2982602740077883,0.027161053954273463,0.27109922005351483,0.8368055555555556,0.8472222222222222,WITH_PERSISTENT,24440.81230999995,1039674.0263800006,3051808.94892,7247832.040379997,7286776.400099998,0.02017267122505593,0.8594716420750378,2.5228515689290503,5.982130666957864,6.0142741061667335,0.009463628239182181,0.10950769819629949,0.15911185868115726,0.11968417115999391,0.2063808381719553,0.4691078849063549,0.12741266310922172,0.06306823499745773,0.02000694364871072,0.0343151642598362,P80_100,D80_100,True,False,historical,2021-03-08 03:15:00+00:00,406.8207142857136,50682.86,50323.54,359.3199999999997,UNRESOLVED,,,,RELEASE,2.0,50311.92,1615173420.0,RELEASE,2.0,50311.92,1615173420.0,SELL,2021-03-08 03:15:00,50311.92,-1.0041223662933303,1615183620.0,INITIAL_STOP,-1.9722427444795563
2.1198112809652634,1618301100,1618301700,29298,1,-1.023806163946004,-1.186236035529919,10.0,1.673138525056941,0.2508898063781475,6.66881824551423,3.241659659696526,3.3929733898801033,-1.0362541658227686,1,2.511126250258298,3.7858506257173232,-1.0362541658227686,1,3.271361029789353,3.7858506257173232,-1.0362541658227686,1,3.6930231035660817,5.183562159497056,-1.0362541658227686,1,0.8,0.2,11.727933152810452,-0.11472031282619503,0.0019762724555433256,0.3056132270524654,0.007843418833507702,0.2977698082189577,0.9895833333333334,0.8784722222222222,WITH_PERSISTENT,-400917.6548899999,11517849.252019998,32637429.41172999,12784202.575460002,12888419.523560002,0.33488120672607646,9.630320692058024,27.26161248457881,10.662963397860352,10.749887982829001,0.198200078150745,0.1866002180855565,0.7608648953864297,-0.26124030531977077,0.4320017021311255,0.5918501316878466,0.019376322417084237,0.027909752877130007,-0.024499782196796202,0.040186619863811605,P80_100,D80_100,True,False,historical,2021-04-13 08:15:00+00:00,349.14214285714326,61747.22,61193.1,554.1200000000026,RELEASE,1.0,62188.51,1618301760.0,RELEASE,1.0,62188.51,1618301760.0,RELEASE,1.0,62188.51,1618301760.0,BUY,2021-04-13 08:15:00,62188.51,2.122935745640494,1618307580.0,PROFIT_STOP,0.0031244646752304206
1.4967726569992201,1619139900,1619140200,32092,-1,1.2873190313220797,1.646721619645317,5.0,0.9111447430062641,0.27831818322962504,3.2737521104784464,0.3533932137075947,0.6374384196549476,0.1730203496967071,0,0.9556000480627118,0.9763912196452305,0.6346599630889179,0,1.2053209198338273,3.203239102523424,0.6346599630889179,0,2.0889646131559503,5.064729397501547,0.6346599630889179,0,1.0,0.0,2.999325808155176,-0.18725428661045732,-0.0072769100538788,0.48827107106803613,0.01593902408723989,0.4723320469807962,0.8194444444444444,0.9409722222222222,WITH_PERSISTENT,155777.6325800009,3231921.16909,5895008.771870002,12098434.809439996,6466212.471189998,0.08411785158941298,1.747907634039289,3.183226402775042,6.504785087536019,3.4765920648361157,0.07643590716335932,0.11864198547588929,0.275369617077913,0.33233742721402687,-0.06679636397510341,0.9086656049044228,0.06787653723164944,0.08650642327276212,0.051091215413036684,-0.019213167238556907,P80_100,D80_100,True,False,historical,2021-04-23 01:10:00+00:00,529.0707142857142,51771.6,51142.29,629.3099999999977,UNRESOLVED,,,,RELEASE,3.0,51137.33,1619140380.0,RELEASE,3.0,51137.33,1619140380.0,SELL,2021-04-23 01:10:00,51137.33,1.4967781666596895,1619142720.0,PROFIT_STOP,5.509660469416033e-06
2.7680540476293363,1622179200,1622180700,42188,-1,1.624956104328946,1.1774972145106264,25.0,1.9708742497551155,0.4408178663388139,4.470949105700146,-0.0331808983966426,1.0366648308467346,0.10427869809425554,1,0.06777682205129491,1.0366648308467346,0.4704237031169788,1,0.31222965488648574,1.6860747900667714,0.4704237031169788,1,0.8341718286210532,1.6860747900667714,0.9764251841492282,1,0.8,0.2,8.772790948446445,-0.20733386307900076,-0.05233283209261025,-0.05373954911060516,-0.5739952811315392,0.520255732020934,1.0,0.8958333333333334,WITH_PERSISTENT,-733812.19692,21043357.393919997,10618444.049939997,32654556.66109,488444.65125998855,0.48893174322436894,14.084698542657875,7.107116066882719,21.856283577091155,0.326924812376104,-0.06976940863906891,0.49603854809331627,0.22680833420999139,0.6017900275785517,-0.3843093088447379,-0.14269735378931672,0.03521825556810639,0.03191284624631527,0.027533958274377653,-1.175524520537456,P80_100,D80_100,True,False,historical,2021-05-28 05:45:00+00:00,346.2835714285715,37378.21,36777.0,601.2099999999991,RELEASE,1.0,36746.0,1622180760.0,RELEASE,1.0,36746.0,1622180760.0,RELEASE,1.0,36746.0,1622180760.0,SELL,2021-05-28 05:45:00,36746.0,-1.003537178104098,1622186220.0,INITIAL_STOP,-3.7715912257334345
-1.008507271318783,1623008400,1623010200,44953,-1,1.0808104965659973,2.067502857656551,30.0,1.0998505262295855,0.5995536262745961,1.8344489570169058,-2.081865573007913,-0.18257520321742798,2.3961109314817803,0,-1.4976884547532472,-0.18257520321742798,2.3961109314817803,0,-2.040331501114634,-0.18257520321742798,3.078047978036039,0,-2.1465094248648025,-0.18257520321742798,3.078047978036039,0,0.8,0.2,5.293173463121674,-0.07867614424349811,0.06313496587989043,0.4037030073662977,0.08729535923958841,0.3164076481267093,0.9618055555555556,0.8888888888888888,WITH_PERSISTENT,1451766.5267000003,521263.55288999993,-137748.49352000002,31980939.091610007,2010832.6020400003,1.0681805325163416,0.3821252394147985,0.1009799664172293,23.44442449378472,1.4701570834752813,0.30280959106918953,0.20020534463295378,0.02318919501498991,1.056299598954007,0.19043729330811512,0.28348139511067333,0.523924619621922,0.2296392660689905,0.04505546955006593,0.1295352489291109,P80_100,D80_100,True,False,historical,2021-06-06 20:10:00+00:00,125.92071428571424,35835.77,35608.0,227.7699999999968,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,SELL,2021-06-06 20:10:00,,,,,
-0.21423575755534607,1625304000,1625304900,52440,-1,1.998853899303135,1.4434711767808617,15.0,0.7544119628182646,0.18860299070456615,3.9999999787914287,-0.6369974583526411,0.006855452549814027,0.781987947994495,0,-0.4144983827394695,0.006855452549814027,0.875306046988838,0,-0.6294891055599908,0.006855452549814027,0.875306046988838,0,0.24161972558201872,0.26726937797926176,0.9579445634395973,0,1.0,0.0,3.274791560383246,-1.357365897383643,-0.057282669162796035,0.03917657034979027,-3.349282302814301,3.3884588731640912,0.9027777777777778,0.9895833333333334,WITH_PERSISTENT,5394634.897599999,11316454.662979998,5563980.91161,4643893.74723,21742.298250000924,3.278738221364453,6.877887593534355,3.381662934400609,2.82245457088714,0.013214481729671504,0.17399791471659368,0.17390464325331198,-0.09495034960143336,0.1273155473535679,-0.08912088314751448,0.05306854341535101,0.025284597284229524,-0.028077996939770734,0.04510807846429651,-6.743672684092898,P80_100,D80_100,True,False,historical,2021-07-03 09:35:00+00:00,214.42785714285804,34563.99,34450.0,113.98999999999796,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,SELL,2021-07-03 09:35:00,,,,,
