period,variant,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses,positive_periods,periods_total,rejection_exits,mean_saved_R,total_saved_R,mean_given_up_R,total_given_up_R,net_local_delta_R,initial_stop_share,median_saved_R_on_rescued
historical,CONTROL,5297,0.39022087974325087,0.1322202021482657,1.2256575126182987,700.3704107793633,31.976920699121933,21.902371944106395,14,5,5,0,0.0,0.0,0.0,0.0,0.0,,
historical,EARLY_REJECTION_5M,5302,0.3574122972463221,0.12255526370464306,1.2278506581465682,649.7880081620175,36.09070386676635,18.00430411556385,14,5,5,741,0.44163656806888496,327.25269693904374,0.49994647784811735,370.46034008545496,-43.207643146411314,0.7314439946018894,0.6441176470588281
historical,EARLY_REJECTION_10M,5313,0.3282514586862413,0.10474326989929851,1.2070950439264676,556.500992974973,46.392331481326096,11.995538383298896,15,5,5,1356,0.4228395558697382,573.370437759365,0.49638082757995894,673.0924021984243,-99.72196443905935,0.7300884955752213,0.6119629533912343
historical,EARLY_REJECTION_15M,5311,0.314253436264357,0.10848672241336146,1.2266761924314336,576.1729827373628,40.19227317224943,14.335416667479727,16,5,5,1753,0.4235190759794008,742.4289401918896,0.4723548191772722,828.0379980177581,-85.60905782586852,0.7381631488876212,0.5983306310231957
forward_2026,CONTROL,544,0.3694852941176471,0.06525338378964178,1.1054907878098506,35.49784078156513,27.632952848676066,1.2846198875653596,16,4,6,0,0.0,0.0,0.0,0.0,0.0,,
forward_2026,EARLY_REJECTION_5M,543,0.3333333333333333,0.0302759350077905,1.0517502554724418,16.43983270923024,30.276389935521287,0.5429918409771329,16,4,6,73,0.35099244230910115,25.622448288564385,0.6728401781996842,49.11733300857695,-23.494884720012568,0.6575342465753424,0.610320018555048
forward_2026,EARLY_REJECTION_10M,545,0.3119266055045872,0.05315949442262919,1.100143955069371,28.971924460332907,25.388386415467767,1.141148712100974,15,4,6,143,0.4088562834446625,58.46644853258674,0.47637586396388487,68.12174854683553,-9.655300014248802,0.7342657342657343,0.6101982837384682
forward_2026,EARLY_REJECTION_15M,546,0.2893772893772894,0.030343140135441468,1.0592515078603797,16.56735451395104,31.72763925840051,0.5221741957862343,21,3,6,180,0.41778190731177317,75.20074331611917,0.4668766153608693,84.03779076495647,-8.837047448837287,0.7388888888888889,0.6174895811259856
