period,bucket,N,EV_R,PF,SumR,WR,MaxDD_R,mean_mfe15,mean_mae15,mean_mfe60,mean_mae60,mean_ret60,impulse60_rate,mean_aggression_percentile,mean_aggression_to_median,mean_impact_abs,mean_impact_cf_dir,mean_oi_ch5,mean_oi_ch15,mean_oi_ch30,aggression_sign,aggr_bucket,impact_bucket
historical,WITH_P60_90_I0_05,4,2.642503929449437,11.21614679501876,10.570015717797748,0.75,1.0346381987141697,0.7563401157648126,0.22162367115721351,1.0740914466192082,0.3293760278378145,0.4998524615179991,0.75,0.6657986111111112,1.6488852609986344,0.02556953140996683,0.02556953140996683,0.00265193527604185,0.007734796345252121,0.009626151994510945,WITH,P60_90,I0_05
historical,WITH_P60_90_I05_15,53,0.5620256436554307,2.474480756182309,29.78735911373783,0.5471698113207547,3.0402465609006946,0.625248822237449,0.35760662486639266,1.3233153668736788,0.6043786397085261,0.4016942749943211,0.39622641509433965,0.7270047169811319,2.079786354718061,0.10828739651069201,0.10828739651069201,8.56582019511937e-05,0.0005798288064207417,-1.777402698404892e-05,WITH,P60_90,I05_15
historical,WITH_P60_90_I15_30,263,0.2001626882946541,1.4066749394864193,52.64278702149403,0.44106463878326996,10.411098636119934,0.46025453807692296,0.454346256534346,0.9415409369849314,0.8952282053985426,-0.00268122133392971,0.30038022813688214,0.754277566539924,2.2898368549511674,0.2350090308468128,0.2350090308468128,3.557649436212874e-05,1.9110006621402037e-05,-2.6918688194782935e-05,WITH,P60_90,I15_30
historical,WITH_P60_90_I30_60,1302,0.11556487160661427,1.1936827135523538,150.46546283181178,0.3771121351766513,36.20829986374325,0.6212013180752984,0.5298110621411015,1.281330740113373,1.0829223057206048,0.12273542694517446,0.29877112135176653,0.7683905103259943,2.4561335055924696,0.4304423385394379,0.4304423385394379,0.00016239179619289987,0.00018548786131482862,9.421632873650074e-05,WITH,P60_90,I30_60
historical,WITH_P60_90_I60_PLUS,541,0.1033706678699659,1.167688331207985,55.92353131765155,0.36968576709796674,22.897442125053868,0.7415663626724411,0.5735285392229673,1.4392936622099013,1.1737672828587877,0.12225157770352504,0.3345656192236599,0.791358595194085,2.664783055386166,0.783073392309452,0.783073392309452,-3.135971599678605e-05,-1.8142449064836355e-05,-0.00034324915109179614,WITH,P60_90,I60_PLUS
historical,WITH_P90_100_I05_15,4,-0.16549140298577786,0.7808842912023174,-0.6619656119431114,0.25,2.014244994529613,0.6376614158531118,0.25592326071257165,1.8146230213473498,0.4742765902194183,1.0427208639565673,0.5,0.9192708333333333,5.4172724800921115,0.11460081436962781,0.11460081436962781,0.0026586153277184665,0.0042368738362968394,0.004153590325621959,WITH,P90_100,I05_15
historical,WITH_P90_100_I15_30,40,0.35926498739989904,1.8005117625856952,14.370599495995961,0.45,4.1519645614299305,0.5771734857378015,0.4939249350061984,1.14136822679146,0.9886373168479766,-0.02703294740483746,0.3,0.9390625,5.53764021368211,0.24198849295097286,0.24198849295097286,-0.0005479313485220432,-5.8374455903204e-05,0.0015246771792683882,WITH,P90_100,I15_30
historical,WITH_P90_100_I30_60,447,0.01639363842896445,1.0268300634846392,7.327956377747109,0.36017897091722595,38.42688871156258,0.6382273996490957,0.5706020273763723,1.292764875215724,1.0717765951293912,0.05206737406473478,0.28635346756152125,0.9440715883668904,6.461856105807361,0.4576751117682253,0.4576751117682253,-1.458523774197261e-05,0.00012667735310772734,-0.00012787926457050658,WITH,P90_100,I30_60
historical,WITH_P90_100_I60_PLUS,777,0.2150536603929909,1.3659991196436383,167.09669412535393,0.4066924066924067,14.57305544163188,0.9157638748469733,0.7366786417301711,1.7848710619094004,1.3838517442358553,0.11531721623916946,0.35263835263835264,0.9648666523666524,10.79627021319003,1.0631052867214594,1.0631052867214594,-0.0008754142839842223,-0.001172297436979429,-0.0005785229340235537,WITH,P90_100,I60_PLUS
historical,AGAINST_P0_20_I0_05,5,0.0979554116748365,1.1612410056302016,0.4897770583741825,0.4,2.0349994721571796,0.5229996820386755,0.3396949900312981,1.2521187108577028,0.7676213514513158,-0.00778075516539437,0.8,0.14513888888888887,0.23526769425847224,0.03084307868880884,0.03084307868880884,0.00027560463384583843,0.0016912640471846486,0.0003640923191159162,AGAINST,P0_20,I0_05
historical,AGAINST_P0_20_I05_15,20,-0.009170652227445031,0.9861932425616415,-0.18341304454890062,0.3,4.1945640870443865,0.4712088473040098,0.5213591210392782,0.9712807647881592,1.2867410364159457,-0.42397137110466776,0.3,0.09479166666666669,0.1633896282329778,0.10162782803107098,0.10162782803107098,0.00019810630172285572,0.0010846442073415119,0.002819801326730026,AGAINST,P0_20,I05_15
historical,AGAINST_P0_20_I15_30,47,-0.12086629152756675,0.820277582193709,-5.680715701795638,0.2978723404255319,11.671544895211433,0.37413265302664894,0.5863330474669635,0.9805290851954263,1.1383956923050713,-0.09663698824140506,0.2765957446808511,0.09478427895981087,0.16022753641763834,0.22056341109534316,0.22056341109534316,-0.00024840513632007105,-0.000729882111273379,0.0010126376508782136,AGAINST,P0_20,I15_30
historical,AGAINST_P0_20_I30_60,66,0.18725940272814967,1.3385708088814847,12.359120580057878,0.42424242424242425,7.381311533943615,0.6580701625960588,0.609664402147448,1.39481804163259,1.3571684411664509,-0.022195596334930397,0.36363636363636365,0.09343434343434341,0.15810482458496664,0.39693234221241586,0.39693234221241586,0.0002233220721821127,0.0007792512333742721,0.0011627501227860762,AGAINST,P0_20,I30_60
historical,AGAINST_P0_20_I60_PLUS,13,0.5600038623236141,2.0264110231256214,7.2800502102069835,0.46153846153846156,3.041453816263261,1.1544043541653894,0.5460560173747636,1.8261196669690312,1.1934095332181138,0.36101425228864553,0.38461538461538464,0.08947649572649574,0.1498220361340593,0.7076346776329738,0.7076346776329738,0.00015869230099143137,-0.0002513068858463773,8.584168544167027e-05,AGAINST,P0_20,I60_PLUS
historical,AGAINST_P20_40_I0_05,2,0.914778090372372,2.8195406007614663,1.829556180744744,0.5,1.0055044553438852,0.15876142944382038,1.5028997390442316,1.1650466265475945,1.6717388701359341,0.07610532310943496,0.0,0.2569444444444444,0.40807062402398286,0.03485798204460021,0.03485798204460021,0.0023077749227538025,-0.0006385755535000537,0.0044760540748441935,AGAINST,P20_40,I0_05
historical,AGAINST_P20_40_I05_15,18,-0.11486327499560794,0.8134357924369258,-2.067538949920943,0.3333333333333333,6.495280132982221,0.49069382453243165,0.5158346537221079,0.8204760310834354,1.151072653293713,-0.39714118298172757,0.16666666666666666,0.2768132716049383,0.5057875066448496,0.10051315956393811,0.10051315956393811,1.5585255378172372e-05,0.0007859764163804331,0.001280473771504081,AGAINST,P20_40,I05_15
historical,AGAINST_P20_40_I15_30,16,0.056051837771182916,1.0976729575139712,0.8968294043389267,0.375,3.092706711871712,0.5797548329713197,0.48444334255749705,0.8571113751078051,0.9998690041733287,0.08773873448195074,0.25,0.3031684027777778,0.5438368767519043,0.23694939926164701,0.23694939926164701,-0.0004713323214331905,6.004449280014312e-05,1.9932840607569946e-05,AGAINST,P20_40,I15_30
historical,AGAINST_P20_40_I30_60,46,0.29573886425297785,1.5155713169252942,13.603987755636982,0.43478260869565216,7.280508187601195,0.6542661807882869,0.4851974628748002,1.581518986898365,1.2646334411714677,0.321311640780901,0.2826086956521739,0.291893115942029,0.5079001421622121,0.40782635259109157,0.40782635259109157,0.02951531979042959,-0.013259577481325342,-0.014352976784049362,AGAINST,P20_40,I30_60
historical,AGAINST_P20_40_I60_PLUS,6,-0.3919846218792784,0.5402715345258567,-2.3519077312756704,0.16666666666666666,3.064777481311383,0.8487768430292831,0.4081677573148866,0.9372429635980248,1.053570235387277,-0.3266928584850094,0.5,0.3015046296296296,0.5285417271225404,0.7836432156260408,0.7836432156260408,-0.0016701932325621411,-0.0025955385170431575,-0.0034864885767743234,AGAINST,P20_40,I60_PLUS
historical,AGAINST_P40_60_I0_05,1,-1.0115333706756953,0.0,-1.0115333706756953,0.0,1.0115333706756953,0.03834416261693335,0.6008514057466314,0.8213438613027303,0.8285367719206277,0.5205936662211033,0.0,0.5069444444444444,1.0186698351988543,0.008436797416450663,0.008436797416450663,-0.00027192069641279737,0.0007144938789485078,0.0009429966983043325,AGAINST,P40_60,I0_05
historical,AGAINST_P40_60_I05_15,6,-0.2594979668111666,0.6154743349036164,-1.5569878008669997,0.3333333333333333,4.049112821836565,0.267784270013379,0.9863198342990319,0.5544396344227485,1.5228487980227172,-0.5657146075098607,0.16666666666666666,0.5179398148148148,1.0399757307022048,0.11977379321574967,0.11977379321574967,0.0001911304662600699,0.0008166071272088423,-0.0004966472928273716,AGAINST,P40_60,I05_15
historical,AGAINST_P40_60_I15_30,16,-0.005935296877329632,0.9890042613516521,-0.09496475003727411,0.3125,5.170994752357199,0.3986186150155312,1.027647509711334,1.4786345561338368,2.5855757697348007,-0.40613580437523006,0.1875,0.4986979166666667,0.9900791105515603,0.24565119219984313,0.24565119219984313,0.0003228552928886616,0.0002365515335318244,-0.00029869091108650214,AGAINST,P40_60,I15_30
historical,AGAINST_P40_60_I30_60,29,-0.47693943164349195,0.3842395541356622,-13.831243517661267,0.20689655172413793,16.438403725278512,0.620027566936679,0.7776927817992363,0.9940621149746139,1.7649844451623258,-0.5466475992048185,0.27586206896551724,0.4988026819923371,1.0074614939611095,0.40342670227136407,0.40342670227136407,-0.000361043846971772,0.0006610389686082136,0.0004470772541423726,AGAINST,P40_60,I30_60
historical,AGAINST_P40_60_I60_PLUS,5,0.020598769605945623,1.0338674235516505,0.10299384802972811,0.4,2.0308313121967148,0.8508810744745434,0.6156328977216925,1.5524679591868191,1.5104284021528191,0.2505888411102326,0.4,0.48125,0.9453907053955353,0.8003094251182397,0.8003094251182397,0.0005060462053954717,0.001520224853404062,0.001295306275198027,AGAINST,P40_60,I60_PLUS
historical,AGAINST_P60_90_I0_05,1,-1.0135467416641328,0.0,-1.0135467416641328,0.0,1.0135467416641328,0.1711956521738819,1.3463164251207855,0.1711956521738819,3.519021739130427,-1.9846014492753887,0.0,0.625,1.3764110876702025,0.04015700483094854,0.04015700483094854,0.000536811217156874,0.0027940390975358387,0.004443804301995868,AGAINST,P60_90,I0_05
historical,AGAINST_P60_90_I05_15,2,0.7253447209822204,2.434206629127127,1.4506894419644407,0.5,1.011492634675204,0.6932542531944539,0.4239486481204457,0.6932542531944539,1.114548402990771,0.18506691035142106,0.0,0.6840277777777778,1.8521946835832663,0.0649740421213943,0.0649740421213943,-0.003441321867009628,0.000797766318384352,-0.004049788779093899,AGAINST,P60_90,I05_15
historical,AGAINST_P60_90_I15_30,14,-0.035549133614262894,0.9453775105726082,-0.49768787059968056,0.35714285714285715,3.7424905628874985,0.6853186059673491,0.5886579730292186,1.3820380453683045,1.0603042850927251,0.24880618758953538,0.2857142857142857,0.71875,2.0571025863972596,0.2344586164811909,0.2344586164811909,0.00012413403270760442,0.0012977945150887443,0.001147275155902199,AGAINST,P60_90,I15_30
historical,AGAINST_P60_90_I30_60,41,0.1543761822996307,1.2479103358011727,6.329423474284859,0.36585365853658536,5.041860030765594,0.723698987619033,0.6357552655179293,1.520601349553394,1.1500422727447885,0.22213379566640468,0.36585365853658536,0.7356876693766937,2.2216146385724014,0.38836746352301205,0.38836746352301205,0.0009439155180040581,0.0006626456091139987,0.0015242220675309272,AGAINST,P60_90,I30_60
historical,AGAINST_P60_90_I60_PLUS,6,0.2150088993955971,1.4234465743007056,1.2900533963735825,0.5,1.9429753929440021,0.8191386726419845,0.6964897256594219,1.8139960915092537,0.929595496514661,1.1687427956940213,0.16666666666666666,0.734375,2.088333526014446,0.740129492518153,0.740129492518153,0.0025289027596767655,0.0012864894472510342,0.001186640155373823,AGAINST,P60_90,I60_PLUS
historical,AGAINST_P90_100_I30_60,5,-0.10607070048238283,0.8693280717579754,-0.5303535024119141,0.2,4.058664393699138,0.810372163633206,0.7701960930284014,1.624870562328076,0.9578408268069513,0.27485637271481417,0.4,0.9347222222222223,6.094851002533063,0.40674828072316593,0.40674828072316593,0.0007701978132651277,0.0026530702818729603,-0.00010765102495680079,AGAINST,P90_100,I30_60
historical,AGAINST_P90_100_I60_PLUS,3,1.8154105122996516,16.72705908624348,5.446231536898955,0.6666666666666666,0.34629688278228654,0.7272917009508375,0.6371929188643383,2.058154312337128,0.9724546095306689,0.29681340113566623,0.3333333333333333,0.9606481481481483,14.581151020071909,0.9537636169607296,0.9537636169607296,0.001839141041853935,0.003569336409474877,0.0023803381722364847,AGAINST,P90_100,I60_PLUS
forward_2026,WITH_P0_20_I0_05,1,0.08421825859683678,99.0,0.08421825859683678,1.0,0.0,0.7814250358212497,0.025074899049107462,2.553536537710043,0.025074899049107462,2.11085059267941,1.0,0.14583333333333334,0.2543118322645983,0.009574052364231206,0.009574052364231206,0.00039439135993246666,0.0017653280341323185,0.0018268381335850847,WITH,P0_20,I0_05
forward_2026,WITH_P0_20_I05_15,4,-0.7320976285570688,0.034964226957981695,-2.9283905142282753,0.25,2.9283905142282753,0.21703714312144068,0.5951077582859627,0.5597868587528024,1.1038896335232649,0.03269230892819197,0.0,0.0720486111111111,0.12437302123345725,0.09876164571202663,0.09876164571202663,-1.3334792896807501e-05,8.917037472652711e-05,0.0006550353105239659,WITH,P0_20,I05_15
forward_2026,WITH_P0_20_I15_30,4,-1.0140685084921195,0.0,-4.056274033968478,0.0,4.056274033968478,0.27074562907348887,0.5246509170032461,0.3127046934009746,1.2582921382445484,-0.8421108419353146,0.0,0.078125,0.11615359548609988,0.23924577710194717,0.23924577710194717,0.0007962767632593293,0.0011509707468832509,0.0019038926713774718,WITH,P0_20,I15_30
forward_2026,WITH_P0_20_I30_60,24,-0.17831140021338865,0.7663624710877773,-4.279473605121328,0.25,11.085719310265045,0.5066714624450618,0.46394087052551397,1.1101349704620447,1.215948064218404,-0.3691981277025756,0.2916666666666667,0.0847800925925926,0.1446334074281744,0.41039633772954315,0.41039633772954315,6.539975375822553e-05,0.00011548153382901401,0.0005195386150018735,WITH,P0_20,I30_60
forward_2026,WITH_P0_20_I60_PLUS,1,-0.030073220880911224,0.0,-0.030073220880911224,0.0,0.030073220880911224,0.6641529287968904,0.060154331813416215,0.6641529287968904,0.9195019291476784,-0.49964924587868886,0.0,0.11458333333333333,0.12817701212401925,0.7427218519817551,0.7427218519817551,-0.0003690476158412226,0.00035526917150274784,0.000440560151146574,WITH,P0_20,I60_PLUS
forward_2026,WITH_P20_40_I0_05,1,-1.0154261881299418,0.0,-1.0154261881299418,0.0,1.0154261881299418,0.6035539531290031,0.4160700489312178,0.803296420293598,1.6087561164048312,0.6388874581509038,0.0,0.3263888888888889,0.607884501138101,0.004326551635323012,0.004326551635323012,-0.00012171684001760497,-0.00017659597959207574,-9.378142252025601e-05,WITH,P20_40,I0_05
forward_2026,WITH_P20_40_I05_15,6,0.8094903106359074,5.70389738812777,4.856941863815444,0.6666666666666666,1.0325356747946808,0.24465454921485197,0.5709272782622729,1.0258070745119212,0.9471875519818416,0.041240212788997706,0.16666666666666666,0.28935185185185186,0.4923996060771582,0.1051017179220951,0.1051017179220951,-0.0003808467229349799,-0.0009104055485969117,-0.001181457874249947,WITH,P20_40,I05_15
forward_2026,WITH_P20_40_I15_30,11,-0.0854337977684537,0.8705178140638091,-0.9397717754529906,0.2727272727272727,6.233154290127043,0.4135816450922851,0.7024264560501111,0.6469391509129416,1.5499628060046822,-0.5269353310076048,0.09090909090909091,0.29545454545454547,0.5242645685103503,0.24987530752840906,0.24987530752840906,7.42194044935514e-05,0.0005906325760925878,0.0007895489893378071,WITH,P20_40,I15_30
forward_2026,WITH_P20_40_I30_60,44,0.3233015749327779,1.5979790508144962,14.225269297042228,0.4318181818181818,5.471467078724188,0.5591238309475558,0.3589703759846055,1.2883362189316485,0.9556743513632804,0.15117540100323626,0.36363636363636365,0.3038194444444445,0.5284383356468525,0.41215263450242595,0.41215263450242595,0.00012086816319200662,0.0004183112033710821,0.00018252471374075545,WITH,P20_40,I30_60
forward_2026,WITH_P20_40_I60_PLUS,10,-0.40891331020122273,0.49719984770366377,-4.0891331020122275,0.2,5.629210604701153,0.5172082731101068,0.5854600997713248,1.2979351053350194,2.2817503873406166,-0.5760546309215786,0.1,0.3402777777777778,0.5978855162347531,0.7519434422839012,0.7519434422839012,0.0001878005880732281,0.0014389935781944142,0.0016276108759708974,WITH,P20_40,I60_PLUS
forward_2026,WITH_P40_60_I05_15,4,0.8171052178261862,3.445107011225306,3.2684208713047447,0.5,1.0129786177993023,0.3786966305998966,0.717490378310994,0.8635311363700758,1.3057948367996395,0.3096021857403399,0.5,0.46614583333333337,0.8996163963303734,0.11970328669635069,0.11970328669635069,-0.00014443165272851055,-0.00016831111094842144,-0.0018017204099725626,WITH,P40_60,I05_15
forward_2026,WITH_P40_60_I15_30,14,1.1271722724001216,4.859777097842951,15.780411813601704,0.7142857142857143,2.0549921883389946,0.4722206959836766,0.4935735017427678,1.6289290208199974,0.8280087496756617,0.90987919249024,0.2857142857142857,0.46750992063492064,0.9123020631564855,0.2416110541734166,0.2416110541734166,0.0001813542877401716,0.0003374550949308909,7.91563016481597e-05,WITH,P40_60,I15_30
forward_2026,WITH_P40_60_I30_60,48,-0.2011605837265864,0.7070127851448567,-9.655708018876147,0.3125,13.70734159761658,0.46494708026802317,0.5357702030838086,1.0631778267890573,1.1558789615486402,-0.13431572280351517,0.2916666666666667,0.4974681712962963,1.0081680046750319,0.4355998436603256,0.4355998436603256,5.8705900432091486e-05,-8.104740867878138e-06,-0.00019456581101853082,WITH,P40_60,I30_60
forward_2026,WITH_P40_60_I60_PLUS,14,0.5934396266829379,2.0186256610475963,8.308154773561132,0.42857142857142855,3.032548898111976,0.8084564091512547,0.4893423746939395,1.8050958506489603,0.8708433627708557,0.7908020806364114,0.42857142857142855,0.5109126984126984,1.049154569613536,0.8159399902368081,0.8159399902368081,0.00010775744823363473,0.00040798845908263104,0.0007637017877088799,WITH,P40_60,I60_PLUS
forward_2026,WITH_P60_90_I0_05,1,2.0399171171170827,99.0,2.0399171171170827,1.0,0.0,0.3371462974111926,0.3732691149909632,0.3371462974111926,0.3732691149909632,0.25406381697770264,0.0,0.6770833333333334,1.9739185516935378,0.03130644190245036,0.03130644190245036,-9.67201284740593e-06,-0.0005349540916680384,0.009002439774342452,WITH,P60_90,I0_05
forward_2026,WITH_P60_90_I05_15,1,-0.13972939773834733,0.0,-0.13972939773834733,0.0,0.13972939773834733,0.1284728494526606,0.8335561255825837,0.8497416814191238,0.8335561255825837,0.27818924094078457,0.0,0.6736111111111112,1.7838104287760588,0.12644965497308389,0.12644965497308389,-1.85247184368853e-05,2.9762921493148298e-05,-0.0004575987136232751,WITH,P60_90,I05_15
forward_2026,WITH_P60_90_I15_30,18,0.4449252126549958,1.989487583446678,8.008653827789924,0.5555555555555556,3.0397973522845967,0.41751372240381546,0.5775986344721777,1.2171868122712026,1.1998433198145255,-0.15405614158881872,0.3333333333333333,0.7615740740740741,2.4950258117494517,0.2519638456920848,0.2519638456920848,-4.297248943436255e-05,0.000104605632496572,8.903910445840552e-06,WITH,P60_90,I15_30
forward_2026,WITH_P60_90_I30_60,94,0.07509363300974993,1.119384515954813,7.058801502916493,0.3723404255319149,18.15248293309073,0.5641012916881951,0.5607182963630585,1.1638027485340152,1.3785185172463126,-0.2652711886729067,0.35106382978723405,0.7441267730496453,2.428402941893424,0.4320259796302535,0.4320259796302535,5.550284220748502e-05,-6.233757653432242e-05,-0.00011358626312037895,WITH,P60_90,I30_60
forward_2026,WITH_P60_90_I60_PLUS,65,-0.0878606291486662,0.8661888596093525,-5.710940894663303,0.35384615384615387,13.942122164613437,0.6429156415509534,0.5322569168800723,1.3848495765280142,1.2284237009774162,0.0167806806125855,0.23076923076923078,0.7885149572649574,2.707200568469938,0.7714496363533202,0.7714496363533202,0.00024294435167163418,-4.482278476689924e-05,-0.000185458784165792,WITH,P60_90,I60_PLUS
forward_2026,WITH_P90_100_I05_15,2,0.2348000181696538,1.4622784145513004,0.4696000363393076,0.5,1.015838121697968,1.2843562345261508,0.28885222030566227,1.382288866855532,0.4419604321245112,0.8361341788612138,0.5,0.9583333333333333,6.95948389286168,0.11230925152094376,0.11230925152094376,-4.52686685059045e-05,0.002027578591732082,0.00197324261901477,WITH,P90_100,I05_15
forward_2026,WITH_P90_100_I15_30,4,-0.3884367058473109,0.4903499221801556,-1.5537468233892435,0.25,3.0486541472450748,0.6766357471082854,0.18642486005331252,1.7797683454666013,0.2954889317786562,0.7598777116995429,1.0,0.9652777777777778,9.2986424580597,0.23720503440225818,0.23720503440225818,-0.0002493918659241534,0.00026695049320524245,0.00377900629868147,WITH,P90_100,I15_30
forward_2026,WITH_P90_100_I30_60,33,-0.16156918499175194,0.7735907960482589,-5.331783104727814,0.2727272727272727,12.5137656283583,0.6832342608462864,0.5508539910650757,1.8695915361907485,1.0590761666965502,0.5865796783734909,0.30303030303030304,0.9514941077441077,9.161345243211343,0.4478111058004875,0.4478111058004875,0.00022456418479017086,0.00020879203612211514,5.837276217779072e-05,WITH,P90_100,I30_60
forward_2026,WITH_P90_100_I60_PLUS,63,0.0780947160260964,1.1283588370066422,4.919967109644073,0.36507936507936506,12.13981674735344,0.7173514862102944,0.7615086008606732,1.2174390102086106,1.2233853734304359,-0.013773814982128025,0.30158730158730157,0.9617504409171077,15.349038239078457,1.101055762974959,1.101055762974959,-1.532862211702596e-05,-0.0006953660019537755,0.000598501110885115,WITH,P90_100,I60_PLUS
