selector,episodes,trades,trades_per_week,ev_legacy,pf_legacy,ev_5bps,pf_5bps,ev_10bps,pf_10bps,cum_r_5bps,win_rate_5bps,maxdd_r_signal_order_5bps,realized_additive_dd_pct_slot_risk,peak_concurrent_positions,peak_concurrent_initial_risk_pct,slot_risk_pct,tp_n,sl_n,time_n,start,end
BTC_LONG_V1_TIER_A_8H_TP15,16,163,1.2337358082537393,0.2747794011479772,1.572554930974523,0.25898212984584484,1.5321269970149607,0.2012724958038873,1.39253171460731,42.21408716487271,0.5337423312883436,14.307848243797993,1.192320686983166,6,0.49999999999999994,0.08333333333333333,82,75,6,2024-01-22 16:00:00,2026-08-04 12:00:00
PHASE_PLUS4_DIAGNOSTIC,16,155,1.1731843575418994,0.2531494626783748,1.5075386592227358,0.23701637854991708,1.4683555410222544,0.17903943709897788,1.3359584516439078,36.73753867523715,0.5161290322580645,10.150711527312144,0.845892627276013,5,0.41666666666666663,0.08333333333333333,80,74,1,2024-01-22 20:00:00,2026-08-04 16:00:00
U02C5_NO_TP_TECHNICAL_BASELINE,16,163,1.2337358082537393,0.6886486190547627,2.1818259473303194,0.6728513477526304,2.1342843013192767,0.6151417137106727,1.9799961773913108,109.67476968367876,0.4294478527607362,26.378954853086547,2.1950176105030526,6,0.49999999999999994,0.08333333333333333,0,91,72,2024-01-22 16:00:00,2026-08-04 12:00:00
