family,signals,coverage,base_cum_R,gated_cum_R,delta_cum_R,base_maxdd_R,gated_maxdd_R,recent_base_cum_R,recent_gated_cum_R,recent_delta_R
SLOW_ONLY,124,0.3790322580645161,4.254600156597292,0.5865136822267543,-3.668086474370538,12.585264751513275,5.005346194388549,11.134896696050195,-0.15134357596796222,-11.286240272018157
ACCEPTANCE_ONLY,124,0.3951612903225806,4.254600156597292,-4.696276378803418,-8.95087653540071,12.585264751513275,8.153879056285284,11.134896696050195,-4.820956167384059,-15.955852863434254
SLOW_PLUS_ACCEPTANCE,124,0.3467741935483871,4.254600156597292,0.6754691376174093,-3.579131018979883,12.585264751513275,7.3550064558257375,11.134896696050195,-0.8969997878071587,-12.031896483857354
