impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac
-1.0,-2.4590044519388776,-2.71026016487471,-0.9921662635935516,-2.128505002597663,1.2187967502991714,1.795306574826616,0.02992584214375842,0.9978589232386035,0.06540312923014327,5394,2021-02-26 05:45:00+00:00,DEV_2021_2024,46223.69,46414.31,45502.69,45517.53,47803.71,0.0500690289921768,-0.0500690289921768,0.0500690289921768,0,1,0.24099162650553796,0.36193050883433814,0.36193050883433814,REV,True,True,2021,False,24,-0.39241161862430285,0.03230214098258646,0.006314316458480719,0.38912125554943355,,,0.006986676110110787,0.3748077610280981,,,0.006986676110110787,0.3748077610280981,0.9037654471119592,0.4,0.4,-0.017630887720980724,-0.007768421151088861,0.2,-0.018919750884698994,-0.20455961794821206,-1.0,19.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.3299167060160787,-2.6391872860325565,-0.6828693861480177,-0.11983262371666527,0.4510253515027905,0.1890128772509553,-0.031572085012952875,0.8660254037844386,0.5000000000000001,5963,2021-03-04 04:00:00+00:00,DEV_2021_2024,49574.89,49811.66,49338.54,49485.62,47138.01,-0.0474456360296569,0.0474456360296569,-0.0474456360296569,1,0,0.15395479761358094,0.3496071700162925,0.3496071700162925,REV,True,True,2021,False,26,-0.4116897352811789,0.034904737950508746,0.005861722646254098,0.29854503315521785,-0.44665857778627555,0.016218175735804353,0.006922389030852146,0.24549942427571236,,,0.006882840545104024,0.24549942427571236,0.8516429529118935,0.4,0.35,-0.01921348260874529,-0.015236035473110093,0.3,-0.021336472260235363,-0.34046690461852064,-2.0,21.0,True,1.447952887216774,1.5,0.052047112783225956,TP,2021-03-04 04:45:00+00:00,0.00960668081786744
-1.0,-0.6065706499938499,-2.7744557137562627,-2.0381408014739057,-1.5391256679228893,1.3954745687594003,0.6461623082568745,-0.09632581723741604,0.25881904510252074,0.9659258262890683,10265,2021-04-18 01:00:00+00:00,DEV_2021_2024,59386.59,59665.43,59256.99,59271.37,57060.23,-0.03730552587100211,0.03730552587100211,-0.03730552587100211,1,0,0.1798524769227588,0.3291635627259275,0.3291635627259275,REV,True,True,2021,False,47,-0.05228632013010509,0.007856189951251112,0.0032238058300428254,0.31576189274692845,-0.21028463275083173,0.011765937819784559,0.004496333038022406,0.20844330557335045,-0.4961191023259793,0.016672046362613192,0.00507085674176661,0.12652260859904452,0.6357517071010174,0.3,0.4,-0.0008969047985488921,-0.0034800884326326663,0.2,-0.010620512131513393,-0.578845718165028,-3.0,11.0,True,1.4276917662324948,1.5,0.07230823376750523,TP,2021-04-18 01:15:00+00:00,0.0069148418367908785
1.0,2.2100842125658096,2.76475071497768,-0.4333916196912348,-0.6816907702395207,0.7823667534825468,0.9144169429351022,0.041190163873910515,0.25881904510252074,0.9659258262890683,10639,2021-04-22 01:00:00+00:00,DEV_2021_2024,54070.0,54524.84,54034.72,54504.74,51045.76,-0.06346200348813691,-0.06346200348813691,0.06346200348813691,0,1,0.26732226734244713,0.350671864901609,0.350671864901609,REV,True,True,2021,False,55,-0.02198213607388333,0.0030793888581304406,0.003621091656500766,0.20949381829474212,-0.058276169362106674,0.0031996871981748863,0.004629934546522305,0.47816463805253034,0.5210809351641058,0.01763896766802553,0.0050553901415416255,0.6832521386512609,0.7162833243561545,0.2,0.25,-0.00887860249119785,-0.006806669974398017,0.5,0.00010047089047392488,-0.7244240592594051,-5.0,19.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.3352783031297193,-2.561383552034437,-0.6939601075571005,-1.1771608344416766,1.218718665852519,0.8090916423079393,0.043324931739682306,0.7933533402912352,-0.6087614290087207,10669,2021-04-22 08:30:00+00:00,DEV_2021_2024,53659.74,53822.99,53364.21,53399.96,48287.71,-0.09573525977636321,0.09573525977636321,-0.09573525977636321,1,0,0.22460058861252122,0.3371165723726471,0.3371165723726471,REV,True,True,2021,False,56,-0.004294811362150116,0.0005990897302440082,0.003642834164323437,0.7260446790753641,0.03909055869371983,0.0021466335790166656,0.00462849231138691,0.47928251121076226,-0.5792917704305649,0.019700296621533192,0.005026089280770573,0.2941187702668854,0.7247850089453519,0.2,0.25,-0.00887860249119785,-0.006806669974398017,0.1,-0.008242628571199983,-0.7244240592594051,-5.0,19.0,True,1.4420522145690744,1.5,0.05794778543092565,TP,2021-04-22 08:45:00+00:00,0.00862845743425355
-1.0,-1.7056389153260807,-3.1001719922954836,-3.274155488269935,-3.722697115045594,2.9161921423807464,2.079391437715342,0.03599203133774062,0.8968727415326884,-0.44228869021900113,10762,2021-04-23 07:45:00+00:00,DEV_2021_2024,48251.59,48386.21,47700.0,47942.44,49805.2,0.0389936582109478,-0.0389936582109478,0.0389936582109478,0,1,0.3527043956649489,0.3569707909508048,0.3569707909508048,REV,True,True,2021,False,59,0.1035853349409109,0.014077425729720507,0.00374711362087003,0.9629230168320131,0.147635918858043,0.008010645250183395,0.00467804213152608,0.7230950855678593,-0.40136802995886195,0.01368872105059949,0.005012714198143655,0.4437379465734852,0.7475218958738339,0.2,0.25,-0.014643654952782692,-0.009507625562388471,0.1,-0.008242628571199983,-0.7795392474075242,-5.0,19.0,True,1.465317224319086,1.5,0.03468277568091406,TP,2021-04-23 08:00:00+00:00,0.014416377875867362
-1.0,-1.076851959965524,-3.175743435954872,0.8617861330164616,-3.3795864343349744,1.0136391247336125,1.0273534629031522,0.03340704206183563,-0.38268343236508967,-0.9238795325112868,10785,2021-04-23 13:30:00+00:00,DEV_2021_2024,48925.09,49025.0,48541.0,48724.28,49578.29,0.017527401123218267,-0.017527401123218267,0.017527401123218267,0,0,0.20114967404616257,0.33653941693126477,0.33653941693126477,REV,True,True,2021,False,60,0.12036788146906656,0.01629535803549108,0.003764029215287274,0.8624847297453035,0.11273729627672825,0.006107629725599855,0.004689291896907264,0.6848888075409535,-0.41191617608192693,0.014046330929209606,0.0050155801552287365,0.42029210148858764,0.7504673634541117,0.3,0.3,-0.004157060851843741,-0.0025269828251963168,0.2,0.0024378386387638672,-0.41896592263972426,1.0,20.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.32723935167623,-3.0301408437288186,-1.6793282322989456,-0.9553158883836786,1.119581332447724,1.443604176905674,0.038027793662533727,0.13052619222005157,0.9914448613738104,10829,2021-04-24 00:30:00+00:00,DEV_2021_2024,50068.74,50321.05,49736.31,49815.68,49999.99,0.0036996376041362744,-0.0036996376041362744,0.0036996376041362744,0,0,0.20699369293580414,0.33152735688897733,0.33152735688897733,REV,True,True,2021,False,61,0.05889346973152115,0.007914293604808227,0.0037881904809262657,0.8015322115938689,0.047401117478398175,0.002590362462973003,0.004622115131375801,0.6364871419419786,-0.466690395603324,0.015914770734299474,0.0050155681053247,0.3905897066966788,0.7552864204763947,0.3,0.3,-0.001127067454296493,-0.0005543726458757392,0.3,0.009687443694653963,-0.13517273811177943,2.0,20.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.8114055142280276,-2.8055471340695797,-1.579181206788605,-0.82373564055274,1.2466675030299263,0.883177033181571,0.019494111774025324,0.8314696123025451,0.5555702330196024,11592,2021-05-02 03:45:00+00:00,DEV_2021_2024,56845.0,56849.96,56323.66,56450.19,57925.8,0.02614003602113657,-0.02614003602113657,0.02614003602113657,0,1,0.22149386729244014,0.33272113883142385,0.33272113883142385,REV,True,True,2021,False,70,0.021773202845132768,0.0028792095649079227,0.003836373749248757,0.4019192144610578,-0.18709832468236728,0.01160081203658394,0.003958222830824512,0.3882720707125148,-0.5614198427116261,0.020150534598537505,0.004679563276876179,0.22042492074463482,0.8198144831604265,0.6,0.4,0.0025381275351489484,-0.0014658238147260416,0.3,-0.003253658629440015,0.5429793641508611,5.0,29.0,True,1.4466207106213183,1.5,0.053379289378681805,TP,2021-05-02 04:00:00+00:00,0.009366928743710215
-1.0,-1.1902706393659472,-2.441570814850369,-2.7289441704141257,-3.1750492828547188,2.09077363809415,2.0848884867757893,-0.023575581382784885,0.258819045102521,-0.9659258262890682,12677,2021-05-13 11:00:00+00:00,DEV_2021_2024,49176.56,49273.06,48457.12,48907.11,50813.07,0.03893851883838928,-0.03893851883838928,0.03893851883838928,0,1,0.25330591295625404,0.36372008030777164,0.36372008030777164,REV,True,True,2021,False,84,0.198581033449131,0.0223193466965013,0.004470910886416651,0.7895390898483081,0.20241748680788432,0.012666650118773517,0.004002709294357241,0.7895390898483081,-0.032473637280574355,0.0012019888050173108,0.004524418764512575,0.6811553948933834,0.9881735354570591,0.3,0.45,-0.014824699256811657,-0.00657391760572727,0.3,-0.02426044874764278,-0.5253922787529228,-3.0,37.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,1.4903602821484054,2.6732324730031904,1.0078274371977973,0.46511506384485896,-0.002578766573564359,0.5567876085103455,0.006412345318420889,0.44228869021900125,0.8968727415326884,12832,2021-05-15 01:45:00+00:00,DEV_2021_2024,50277.65,50700.0,50221.76,50619.19,48059.99,-0.05055771349911242,-0.05055771349911242,0.05055771349911242,0,1,0.19953577794405009,0.3334107609954327,0.3334107609954327,REV,True,True,2021,False,86,-0.2303059109822822,0.025093537387989705,0.0045878158863892965,0.1935224719101122,-0.12513572038002105,0.0077765683362117635,0.004028914052806811,0.1827039355044021,0.04928785396409103,0.0018075235881774843,0.004563988705831423,0.29489795918367334,1.005220692270213,0.3,0.45,-0.006751189004613634,-0.0023217242077344102,0.6,0.009610996064948207,-0.4799386953932394,-3.0,40.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,5.051104185708621,2.9009976144918097,1.6737435275171213,0.2504408542253097,1.1343427009812868,3.4864932109706896,0.016719635983511397,1.0,6.123233995736766e-17,12945,2021-05-16 06:00:00+00:00,DEV_2021_2024,48165.86,49333.0,48135.39,49313.71,45002.78,-0.0874184886920899,-0.0874184886920899,0.0874184886920899,0,1,0.22152256061283587,0.3450923297479762,0.3450923297479762,REV,True,True,2021,False,89,-0.27815203173748343,0.029597951310449306,0.004681108672369123,0.11696967171805076,-0.1633377826558199,0.01009214453356095,0.004051561028183064,0.10869735865068407,-0.018875503927441493,0.0006877750662856897,0.004588236797158728,0.23105060858424076,1.020241299504835,0.3,0.4,-0.010008042225403802,-0.00533227174253933,0.5,-0.0008620062117274619,-0.5886164316008866,-4.0,40.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,4.171237757057885,2.9811422082960575,-1.956281944285962,-1.3122224432683869,1.5991169443558348,3.9509387148450115,0.004784741701796131,-0.6087614290087209,0.7933533402912349,13007,2021-05-16 21:30:00+00:00,DEV_2021_2024,44569.71,45497.51,44258.0,45459.81,44011.71,-0.03185451061058109,-0.03185451061058109,0.03185451061058109,0,1,0.2577141316828191,0.3640358294981521,0.3640358294981521,REV,True,True,2021,False,91,-0.3192466095702689,0.03351285660338386,0.004765271618653217,0.013158399550417404,-0.21710544743098184,0.013338527609138274,0.004092397019764368,0.011676896518653593,-0.07366782690563023,0.002679249480543782,0.004602307889532794,0.05690079619291672,1.0354091323379424,0.3,0.35,-0.015410088590478044,-0.011525187699183431,0.4,-0.010587799767894857,-0.4213799915108628,-1.0,42.0,True,1.4814121850569983,1.5,0.01858781494300164,TP,2021-05-16 22:15:00+00:00,0.02689934247426168
-1.0,-0.10378755189989089,-2.7688297999984637,-0.440901528273654,-1.2451015026147336,0.7639995107969055,0.6486873836902253,-0.005164111099609887,0.3826834323650898,0.9238795325112867,13023,2021-05-17 01:30:00+00:00,DEV_2021_2024,45045.5,45243.0,44776.56,45025.19,44913.1,-0.002489495324728308,0.002489495324728308,-0.002489495324728308,0,0,0.17939247617717158,0.3443455220092804,0.3443455220092804,REV,True,True,2021,False,92,0.2882593241033476,0.030054946268744453,0.004801751840581707,0.8716533570013052,0.18328745632241666,0.011231212290744285,0.0041102589488030625,0.8859839047849574,0.040374991475674804,0.0014651352369565147,0.004614856715100096,0.8525217351514598,1.0404985760164727,0.3,0.35,-0.015410088590478044,-0.011525187699183431,0.4,-0.007585302168769991,-0.4213799915108628,-1.0,42.0,True,-1.0480147178629617,-1.0,0.04801471786296178,SL,2021-05-17 01:45:00+00:00,0.010413473665034208
-1.0,-1.2071091466392694,-2.5078488152669345,-2.759848113248109,-1.9087103956997276,1.1848189491556584,1.2193179976290884,0.007433656644750799,-0.8314696123025452,-0.5555702330196022,13080,2021-05-17 15:45:00+00:00,DEV_2021_2024,43629.19,43749.99,43156.0,43362.75,42969.47,-0.008938118412251783,0.008938118412251783,-0.008938118412251783,0,0,0.19517433825816052,0.3457132282150007,0.3457132282150007,REV,True,True,2021,False,95,0.33482532794041486,0.03395016275237712,0.004961540922357235,0.8892465492112799,0.27238559860133377,0.016462311376491578,0.004192299702454803,0.9009574511751981,0.09252512926537501,0.0033288558368911644,0.004665375919620164,0.9009574511751981,1.0634814874170275,0.3,0.3,-0.0203034460875857,-0.0173443260874873,0.4,-0.007585302168769991,-0.5417694684949854,-2.0,43.0,True,-1.0362512458122193,-1.0,0.03625124581221919,SL,2021-05-17 16:00:00+00:00,0.0137926294337577
-1.0,-2.1016766307128005,-3.042500970324148,-1.416494491118393,-1.3069272276093316,0.738495091587889,1.0874885943527965,-0.006078442547724121,0.25881904510252074,0.9659258262890683,13213,2021-05-19 01:00:00+00:00,DEV_2021_2024,42610.25,42699.44,42168.0,42168.16,36038.12,-0.1456077466409893,0.1456077466409893,-0.1456077466409893,1,0,0.18435263214809142,0.34449477606079876,0.34449477606079876,REV,True,True,2021,False,98,0.2434217655644051,0.024328199554336377,0.004915928686965712,0.9190268015315163,0.3036134033115072,0.017945065598227786,0.0042863797988955355,0.9379971994924081,0.16330305561762543,0.0058116362742450635,0.004715669644934067,0.9379971994924081,1.042466724157995,0.6,0.45,-0.00677022955176314,-0.008389135888583471,0.7,0.015674334122676558,0.2995985851649156,2.0,47.0,True,-1.0394234908926687,-1.0,0.039423490892668805,SL,2021-05-19 01:15:00+00:00,0.012682793651157362
1.0,1.3267509183212178,2.6237347726775133,-0.184596756563424,-2.357211113402654,1.7080116451535987,0.8504181634331244,0.0041765326533853495,0.8968727415326884,-0.44228869021900113,13240,2021-05-19 07:45:00+00:00,DEV_2021_2024,40110.63,40575.25,40105.28,40371.44,39959.68,-0.009795569220948708,-0.009795569220948708,0.009795569220948708,0,0,0.33279896725190067,0.34664253747555107,0.34664253747555107,REV,True,True,2021,False,99,-0.35480586141231535,0.035002780909741876,0.004989991179610516,0.03702356584591488,-0.3877392926606507,0.022739926214029788,0.004326721043957835,0.02947190129021716,-0.28150223709366257,0.009965277418087767,0.004743137232754335,0.02947190129021716,1.052044445425593,0.6,0.45,-0.00677022955176314,-0.008389135888583471,0.1,-0.032735019213144465,0.2995985851649156,2.0,46.0,True,1.4567989180160437,1.5,0.04320108198395632,TP,2021-05-19 08:45:00+00:00,0.011573784197944073
-1.0,-0.7192678935332145,-2.4566296135940044,-1.5176936574184121,-2.3744215145368974,1.1709702751023638,1.584601354640001,0.015923987115945865,-0.7518398074789772,0.6593458151000691,13292,2021-05-19 20:45:00+00:00,DEV_2021_2024,38393.96,38737.37,37962.91,38217.41,39992.87,0.04632569553819521,-0.04632569553819521,0.04632569553819521,0,1,0.20864156426561173,0.3382851435016756,0.3382851435016756,REV,True,True,2021,False,102,0.36220218656879694,0.033248013001741225,0.006204070119411377,0.6832905084745763,0.4076679893820925,0.022784289547454442,0.005061032009637627,0.7319409536925461,0.26771091274836506,0.00921209819525579,0.005202746376663506,0.7319409536925461,1.192460610272918,0.6,0.45,0.010343997790902736,0.0001922293571685163,0.8,0.036272992870793476,0.4396788681319324,3.0,46.0,True,-1.0244235854660022,-1.0,0.024423585466002148,SL,2021-05-19 21:00:00+00:00,0.02047201467188364
-1.0,0.9869920853954323,-3.9973333684011685,-1.9222162693726597,-3.008646312770008,2.5591354972298905,4.740507676206917,0.002157162894690475,0.25881904510252074,0.9659258262890683,13309,2021-05-20 01:00:00+00:00,DEV_2021_2024,35825.8,37172.4,35519.99,36038.12,41602.5,0.15505260726351167,-0.15505260726351167,0.15505260726351167,0,1,0.23549091375926845,0.35147809170334576,0.35147809170334576,REV,True,True,2021,False,103,0.378496417440075,0.03424239262264222,0.006321321606762422,0.7351172881355932,0.44635602703265526,0.02469048759584813,0.005139159243739254,0.7758065071440867,0.3116422459274515,0.010656531190524177,0.005253036275079635,0.7758065071440867,1.2033653064134973,0.6,0.45,0.010343997790902736,0.0001922293571685163,0.8,0.036272992870793476,0.4396788681319324,3.0,45.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.1114948652399974,-2.6694010292801105,-1.9599254058561455,-1.562954748450757,0.9571512266647407,0.5614321960530527,-0.02201568486204422,0.659345815100069,-0.7518398074789773,14110,2021-05-28 09:15:00+00:00,DEV_2021_2024,35712.1,35890.0,35360.0,35404.73,35080.0,-0.009171938325754914,0.009171938325754914,-0.009171938325754914,0,0,0.18690818188752822,0.3750144357893858,0.3750144357893858,REV,True,True,2021,False,115,0.39326452556905356,0.02890385890908075,0.007631374712202922,0.7705918644067796,0.40615279723164177,0.01925415529474754,0.006040376635118624,0.8058317553222012,0.23002687752288803,0.007572640110365109,0.005538720791440951,0.8058317553222012,1.377822605536602,0.2,0.3,-0.05575395377943847,-0.031238261872793126,0.3,-0.059434223781156884,-0.7924035465959087,-5.0,47.0,False,0.0,0.0,0.0,NO_FILL,,
1.0,1.9068816841335352,2.9714210979815157,-0.6413516409677172,-0.34330543922962065,1.2711520495483124,1.6561163068723188,0.05736743383493164,-0.06540312923014287,-0.9978589232386035,16426,2021-06-21 12:15:00+00:00,DEV_2021_2024,32427.16,32821.47,32246.67,32777.95,29832.2,-0.08987014445072228,-0.08987014445072228,0.08987014445072228,0,1,0.2742119834998638,0.3256317097191627,0.3256317097191627,REV,True,True,2021,False,123,-0.1843302804713807,0.016207005693816185,0.005662825691305803,0.07150919651500472,-0.5398834050176856,0.022753197997709813,0.0064328579072470745,0.058938644067796565,-0.5357280605547367,0.01733843856640454,0.0056582118120243954,0.04988494864291039,1.0008154306404018,0.6,0.4,-0.015474903674355233,-0.03442446420643856,0.2,-0.02049115324683066,0.3765035872602609,2.0,12.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.9375918835754313,-2.731690032544272,-1.3767292904203279,-1.5114959021717456,0.7445670730048893,0.531038328069737,-0.02181624777641861,0.8660254037844387,-0.4999999999999998,18041,2021-07-08 08:00:00+00:00,DEV_2021_2024,32487.56,32550.0,32231.92,32338.05,32710.42,0.011514918184615253,-0.011514918184615253,0.011514918184615253,0,0,0.17884028309496594,0.38111892303513556,0.38111892303513556,REV,True,True,2021,False,134,-0.009962669396928218,0.0009994266383212005,0.004908144876570787,0.6467536926147701,0.5594373156367538,0.02269015847200201,0.006611931269226738,0.8558589346799153,0.5609821883519658,0.017083260347907196,0.005891792228765765,0.877266775777414,0.8330478547100708,0.3,0.45,-0.03718445165035731,-0.020513929951042488,0.4,-0.02311365447012702,-0.2709128678537517,-1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.0922041048361865,-2.621275586286454,-1.6565304904206217,-0.40752238477520497,0.6464549628658841,-0.48461706551683376,0.12254362890621098,0.25881904510252074,0.9659258262890683,23467,2021-09-03 01:00:00+00:00,DEV_2021_2024,48570.38,48703.44,48527.33,48560.0,49759.03,0.02469172158154853,-0.02469172158154853,0.02469172158154853,0,1,0.2266608447953578,0.3542612748195249,0.3542612748195249,REV,True,True,2021,False,169,-0.2553618569480595,0.03775997777480205,0.0032231230918950225,0.08566828431037465,-0.3284434631325089,0.02384670509546517,0.0034133300854367584,0.053153331448496655,-0.2910349297082928,0.012159797101197377,0.004005892260325211,0.051994468771606184,0.8045955513624721,0.7,0.65,0.008432378058673229,0.0038781015717768317,0.4,-0.02144618928516112,0.5569784889528949,4.0,16.0,True,1.362381622281529,1.5,0.13761837771847096,TP,2021-09-03 01:15:00+00:00,0.0036332356789066456
-1.0,-3.320206539368595,-3.1674481782687884,-1.2042897559424552,-4.415664853082474,1.5569501733084334,2.41234538202833,0.13106677484424967,0.7518398074789774,0.6593458151000688,23956,2021-09-08 03:15:00+00:00,DEV_2021_2024,46845.2,46907.96,46262.45,46339.92,45947.02,-0.008478436837706549,0.008478436837706549,-0.008478436837706549,0,0,0.3468009858867212,0.3942005412239333,0.3942005412239333,REV,True,True,2021,False,173,-0.06745421236163832,0.010491823688284233,0.003272688735577294,0.5526506261709891,-0.33429321630848774,0.024392937360579885,0.0034795855352382984,0.23705397174519927,-0.25581624196688535,0.01094816342997384,0.003957981075882944,0.23240431266846362,0.826858105896129,0.6,0.6,-0.0009383860924915167,-0.00021847646128392295,0.4,-0.022260322213070137,0.1941870821606533,1.0,13.0,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.6328510647070532,-2.5266072156778545,-1.9827600306230342,-1.3368755443684344,0.3423495555840174,0.5849010694798242,0.11948062498363309,-0.5000000000000004,0.8660254037844384,24223,2021-09-10 22:00:00+00:00,DEV_2021_2024,44592.91,44715.04,44405.17,44500.0,45110.79,0.01372584578108893,-0.01372584578108893,0.01372584578108893,0,0,0.20987655227347804,0.3787936957286628,0.3787936957286628,REV,True,True,2021,False,177,0.023871616428201826,0.0037171252831782065,0.0032655206903105718,0.7608423183602184,-0.31171783247634954,0.022327115640002955,0.0035290762741621443,0.32429447593266225,-0.24484337509358203,0.010598815918470967,0.003913444491748255,0.317933651254406,0.8344364401222831,0.7,0.6,0.018005238492508558,0.006896320025735791,0.5,0.001242038894696218,0.33427165197933667,-1.0,16.0,True,1.4284456949688584,1.5,0.07155430503114149,TP,2021-09-10 22:45:00+00:00,0.006987699758699251
-1.0,-2.595247386364247,-3.60763410260329,-2.408241858517815,-2.9979723952368214,2.604815275624497,3.6909312664187133,0.044073103383387935,0.130526192220052,-0.9914448613738104,25141,2021-09-20 11:30:00+00:00,DEV_2021_2024,43867.77,44240.0,43405.76,43494.99,43427.93,-0.0015420163237153117,0.0015420163237153117,-0.0015420163237153117,0,0,0.28340630099153635,0.3250065259060466,0.3250065259060466,REV,True,True,2021,False,186,0.09339343081375255,0.015102989833185566,0.0032877778374996356,0.8310947260827933,-0.32909858512810464,0.02370583469605506,0.0035468066658399418,0.3948189703941166,-0.31218987071829185,0.014232364865722255,0.003744554205334681,0.34729006842214394,0.8780158217006717,0.4,0.6,-0.004559766970275192,0.009623214737114315,0.6,0.018231730857237692,0.006110758320757299,-1.0,21.0,True,-1.025818631329114,-1.0,0.025818631329113988,SL,2021-09-20 12:15:00+00:00,0.01936586001118435
1.0,-0.10099988890846713,2.8312271135349443,0.31271744511584565,-0.05219158425221476,0.4866367363674663,0.05598508882570435,0.010295877566628534,0.6087614290087209,-0.793353340291235,25613,2021-09-25 09:30:00+00:00,DEV_2021_2024,42747.22,42899.54,42673.25,42729.51,42566.29,-0.003737771787148736,-0.003737771787148736,0.003737771787148736,0,0,0.23945093117799196,0.32617162396000793,0.32617162396000793,REV,True,True,2021,False,194,-0.11472628153083889,0.01652250232139049,0.0037634408947812468,0.16782957957957942,0.12194803675393573,0.008513279376916502,0.00364705758421283,0.3139924495605891,0.2369541676912338,0.011114957979890018,0.00361974939121652,0.5311517638101683,1.039696533664292,0.7,0.6,0.015363277969499722,0.006106477407536471,0.6,-0.0019853994096750037,0.3814187872157161,1.0,29.0,True,1.4053368354766012,1.5,0.09466316452339882,TP,2021-09-25 10:00:00+00:00,0.005281885541407293
