flow_id,signal_time,entry_time,regime_time,net_r_5bps,exit_reason,period,period_state,downside_extension_72h_atr,bear_trend_eff_24h,flow_persist_12h,bear_trend_24h_atr,bear_trend_72h_atr,downside_extension_24h_atr,atr_rank_90d,flow_persist_3h,oi_logchg_3h,oi_logchg_12h,atr_state
195,2021-04-14 17:00:00+00:00,2021-04-14 17:45:00+00:00,2021-04-14 17:30:00+00:00,-0.5648077758193335,TIME,2021,GOOD,4.542498602578876,0.0423589937619926,0.5625,1.313094413987538,-5.097408752820337,4.542498602578876,0.908101851851852,0.9166666666666666,-0.0090096841656226,-0.0270739320534261,HIGH_ATR
200,2021-04-17 10:45:00+00:00,2021-04-17 11:30:00+00:00,2021-04-17 11:15:00+00:00,1.456263213124825,TP,2021,GOOD,12.95359507609939,-0.046064511171728,0.5416666666666666,-2.0850376694618844,11.114356982792692,4.813356181746272,0.3734953703703704,0.9166666666666666,0.0168206662467174,-0.0091475369485092,LOW_ATR
201,2021-04-17 23:45:00+00:00,2021-04-18 00:45:00+00:00,2021-04-18 00:30:00+00:00,1.4517055927270222,TP,2021,GOOD,12.36310295276304,0.1069600731136116,0.8125,4.478053384179476,9.410715696469008,8.489510847865112,0.5810185185185185,1.0,0.006858253587632,0.0181737051123995,HIGH_ATR
210,2021-04-22 14:45:00+00:00,2021-04-22 19:00:00+00:00,2021-04-22 18:45:00+00:00,1.4736113232587558,TP,2021,GOOD,8.445469975264466,0.0946761947341836,0.5416666666666666,4.4321252828798565,5.133354823430344,5.378733356139149,0.8039351851851851,0.9166666666666666,0.0373197720948006,0.0616088601867073,HIGH_ATR
220,2021-04-28 18:00:00+00:00,2021-04-29 04:30:00+00:00,2021-04-29 04:15:00+00:00,-1.04558645315195,SL,2021,GOOD,10.950565677677334,0.0641998709534164,0.8541666666666666,3.625698577854535,-8.826979871870595,10.950565677677334,0.1119212962962963,1.0,0.055739911233239,0.0436956489696296,LOW_ATR
229,2021-05-03 23:30:00+00:00,2021-05-04 00:45:00+00:00,2021-05-04 00:30:00+00:00,-1.029819157206136,SL,2021,GOOD,6.576339834421731,0.0587074942100303,0.7916666666666666,2.1788076681697963,3.084010209789932,6.576339834421731,0.6225694444444444,1.0,0.0083237133960665,0.0748290570040879,HIGH_ATR
230,2021-05-04 11:30:00+00:00,2021-05-04 15:00:00+00:00,2021-05-04 14:45:00+00:00,0.4699787755523771,TIME,2021,GOOD,8.837068483832565,0.1948043652274942,0.5416666666666666,6.223334669484733,5.484613001967794,7.079989918130362,0.8423611111111111,0.6666666666666666,0.03107409802125,0.0219927592058688,HIGH_ATR
272,2021-05-27 00:00:00+00:00,2021-05-27 01:45:00+00:00,2021-05-27 01:30:00+00:00,-1.028798958008735,SL,2021,GOOD,9.140207755868945,0.0418438593170824,0.7916666666666666,2.172579185736421,-9.31872691634616,9.140207755868945,0.368287037037037,1.0,-0.0202951728775566,-0.0719619440396481,LOW_ATR
275,2021-05-28 12:15:00+00:00,2021-05-28 21:00:00+00:00,2021-05-28 20:45:00+00:00,-0.7009451415944953,TIME,2021,GOOD,12.93207905720682,0.1658017268705115,0.4583333333333333,7.375691229030901,5.404062381331895,9.030142719543155,0.7700231481481481,0.5833333333333334,0.0227591245128984,0.0425989334155261,HIGH_ATR
286,2021-06-03 21:45:00+00:00,2021-06-04 01:00:00+00:00,2021-06-04 00:45:00+00:00,1.4532292216949267,TP,2021,GOOD,3.855743344571771,-0.1256176974102241,0.6666666666666666,-6.281076432177348,-4.707443021873385,3.855743344571771,0.05625,1.0,-0.0259246274648354,0.0128037653407719,LOW_ATR
305,2021-06-16 09:15:00+00:00,2021-06-16 11:00:00+00:00,2021-06-16 10:45:00+00:00,1.4541912148278475,TP,2021,GOOD,8.759162856668622,0.0155336495147816,0.3541666666666667,0.8131441160050162,-20.10774372670621,8.759162856668622,0.0581018518518518,1.0,0.0093461695523391,0.0391602931882353,LOW_ATR
306,2021-06-16 22:45:00+00:00,2021-06-16 23:15:00+00:00,2021-06-16 23:00:00+00:00,-1.0348316455984603,SL,2021,GOOD,12.945110343587457,0.158292918950465,0.625,7.334484618866637,1.5163360596270723,8.96046357328441,0.1863425925925926,1.0,0.0124309768037988,0.0002535169967732,LOW_ATR
307,2021-06-17 14:30:00+00:00,2021-06-17 17:00:00+00:00,2021-06-17 16:45:00+00:00,1.46681374343846,TP,2021,GOOD,11.419687284885448,0.018130333538954,0.625,0.6266102861638151,6.408850427770689,4.681561608811093,0.2788194444444444,1.0,0.0048761370938024,0.0675427843529323,LOW_ATR
309,2021-06-18 14:30:00+00:00,2021-06-18 15:15:00+00:00,2021-06-18 15:00:00+00:00,1.4760061881641793,TP,2021,GOOD,15.49165864875004,0.2201361708452978,0.3958333333333333,7.1486440208085344,10.60282774253519,8.110826633616552,0.4973379629629629,0.75,-0.0073344594032196,0.0247137839940343,LOW_ATR
321,2021-06-26 05:00:00+00:00,2021-06-26 07:15:00+00:00,2021-06-26 07:00:00+00:00,1.4746280521395363,TP,2021,GOOD,15.114770584538045,0.1896899231741563,0.8541666666666666,10.661183442578814,9.446924665529332,11.44807398760888,0.4068287037037037,0.9166666666666666,0.0146552124012266,-0.0285889660820348,LOW_ATR
340,2021-07-07 23:15:00+00:00,2021-07-08 00:00:00+00:00,2021-07-07 23:45:00+00:00,1.458004544949185,TP,2021,GOOD,8.163781305458473,0.0591589989411568,0.8125,2.048862302684767,8.155878542740348,7.072233525420023,0.0629629629629629,1.0,0.0162302451300337,-0.0099250703941304,LOW_ATR
345,2021-07-12 02:45:00+00:00,2021-07-12 11:00:00+00:00,2021-07-12 10:45:00+00:00,0.9106695402044503,TIME,2021,GOOD,5.742878153275571,-0.0047761061964699,0.7083333333333334,-0.1518687853694398,-5.7116731144290585,5.742878153275571,0.064699074074074,1.0,-0.0128529593613979,0.0078290527788045,LOW_ATR
371,2021-07-28 16:30:00+00:00,2021-07-28 17:30:00+00:00,2021-07-28 17:15:00+00:00,-1.030395768174883,SL,2021,GOOD,29.65220346161527,-0.1319043735234029,0.4583333333333333,-6.261012383313951,-17.754111560632495,4.574232168052591,0.5799768518518519,1.0,-0.0247014529274594,0.0250290849529406,HIGH_ATR
375,2021-08-01 07:30:00+00:00,2021-08-01 16:15:00+00:00,2021-08-01 16:00:00+00:00,-1.0424105262767926,SL,2021,GOOD,8.555827172856619,0.051914592164269,0.75,2.3655641622242314,-7.787883250375525,8.555827172856619,0.212037037037037,0.8333333333333334,0.0213358134433825,0.0372995325310068,LOW_ATR
376,2021-08-01 23:00:00+00:00,2021-08-01 23:15:00+00:00,2021-08-01 23:00:00+00:00,0.2514365980915844,TIME,2021,GOOD,7.884666217384379,0.1748077322801922,0.8541666666666666,5.411348108846971,-1.222006577302358,7.884666217384379,0.6150462962962963,1.0,-0.0124739333499608,-0.0460930035396192,HIGH_ATR
389,2021-08-12 01:15:00+00:00,2021-08-12 05:15:00+00:00,2021-08-12 05:00:00+00:00,0.7128424725610258,TIME,2021,GOOD,7.243986404361101,0.0291962580263399,0.625,1.201591009992935,-8.758750191052224,7.01100460708749,0.3180555555555555,0.4166666666666667,0.0291205043883842,0.0429362365585195,LOW_ATR
396,2021-08-16 14:00:00+00:00,2021-08-16 14:30:00+00:00,2021-08-16 14:15:00+00:00,1.4649699642341194,TP,2021,GOOD,7.038027580442948,-0.0116712645631717,0.4791666666666667,-0.4250785220333314,0.0725826671879121,6.185870078050231,0.6109953703703703,0.8333333333333334,0.0534094236966176,0.1100283171630049,HIGH_ATR
401,2021-08-19 03:30:00+00:00,2021-08-19 03:45:00+00:00,2021-08-19 03:30:00+00:00,-1.037741155019292,SL,2021,GOOD,15.22979542263104,0.0613791513767492,0.75,2.7029972251880805,14.23509724079062,7.906874007629952,0.4993055555555555,1.0,0.0330712554828291,-0.0051202298333397,LOW_ATR
406,2021-08-22 13:30:00+00:00,2021-08-22 14:45:00+00:00,2021-08-22 14:30:00+00:00,-1.0520314423587502,SL,2021,GOOD,5.763945680901643,0.0435302427794053,0.7916666666666666,1.635230898286822,-16.505621093050827,5.763945680901643,0.3868055555555555,1.0,-0.0177134964161549,0.0079885626080411,LOW_ATR
408,2021-08-23 15:00:00+00:00,2021-08-23 15:30:00+00:00,2021-08-23 15:15:00+00:00,1.4463384787748643,TP,2021,GOOD,4.415987372370197,-0.1487829279345345,0.3541666666666667,-7.255412113679202,-7.157250592873354,4.415987372370197,0.3127314814814815,0.75,0.0023614955947497,0.0450407964252459,LOW_ATR
410,2021-08-24 21:30:00+00:00,2021-08-24 23:45:00+00:00,2021-08-24 23:30:00+00:00,-1.0420136114657326,SL,2021,GOOD,14.262412121166536,0.1818162801254275,1.0,9.15424921666059,5.889237875636172,10.517549435958,0.3299768518518518,1.0,0.0064118747570844,0.0189356890973986,LOW_ATR
417,2021-08-28 20:45:00+00:00,2021-08-29 03:15:00+00:00,2021-08-29 03:00:00+00:00,-1.0704583475022638,SL,2021,GOOD,4.412793814875156,0.0535015458971539,0.4583333333333333,1.4125579051213917,-1.0808580681135689,4.412793814875156,0.7293981481481482,0.0833333333333333,-0.0136439389786957,-0.0456972527359518,HIGH_ATR
426,2021-09-02 21:45:00+00:00,2021-09-03 00:30:00+00:00,2021-09-03 00:15:00+00:00,-1.0667218655864776,SL,2021,GOOD,6.909322928620607,-0.0557609338763383,0.7708333333333334,-3.3189993114528287,-16.336011016754647,6.909322928620607,0.199537037037037,1.0,-0.0144874334540396,0.0093862805111228,LOW_ATR
429,2021-09-04 11:30:00+00:00,2021-09-04 17:15:00+00:00,2021-09-04 17:00:00+00:00,-1.0504717139929158,SL,2021,GOOD,7.650712427354427,0.1000912811619943,0.4791666666666667,4.807179603897501,-6.279021947706963,5.1124697350814525,0.3265046296296296,0.5,0.0001867338074355,-0.0207745512832087,LOW_ATR
433,2021-09-07 08:45:00+00:00,2021-09-07 09:30:00+00:00,2021-09-07 09:15:00+00:00,1.4603771126907628,TP,2021,GOOD,5.906751917492447,0.053085939997934,0.3958333333333333,1.5739767947599337,-3.765030666857635,5.906751917492447,0.7932870370370371,1.0,0.0032090386837992,0.0240780803588069,HIGH_ATR
439,2021-09-10 17:30:00+00:00,2021-09-10 21:30:00+00:00,2021-09-10 21:15:00+00:00,-1.028273526282665,SL,2021,GOOD,10.671345487274056,0.1254635790428848,0.5,5.958124212037806,4.900161113573047,8.927952346109029,0.4902777777777777,0.0833333333333333,-0.015415599636972,0.026137825184378,LOW_ATR
450,2021-09-18 21:15:00+00:00,2021-09-19 01:15:00+00:00,2021-09-19 01:00:00+00:00,-1.0612250612832126,SL,2021,GOOD,5.207128861690392,-0.0510634781017374,0.8958333333333334,-1.8573690850041464,0.975279813189462,5.207128861690392,0.4043981481481482,1.0,-0.0115903988902648,-0.0425018373889152,LOW_ATR
473,2021-10-03 17:45:00+00:00,2021-10-04 03:00:00+00:00,2021-10-04 02:45:00+00:00,-0.4885719287202874,TIME,2021,GOOD,7.815650339688797,-0.0069009910610182,0.8125,-0.2723948060486502,-20.61566540653073,7.815650339688797,0.5370370370370371,0.75,-0.0091369015053057,-0.0626435142230246,HIGH_ATR
485,2021-10-12 10:30:00+00:00,2021-10-12 14:45:00+00:00,2021-10-12 14:30:00+00:00,1.456033650426095,TP,2021,GOOD,4.017649330969531,0.0644762460398757,0.6666666666666666,2.63570275436528,-4.92888270424992,4.017649330969531,0.825925925925926,0.75,0.013337331368536,0.0179895266261507,HIGH_ATR
492,2021-10-16 10:15:00+00:00,2021-10-16 12:45:00+00:00,2021-10-16 12:30:00+00:00,-1.0518017360042673,SL,2021,GOOD,13.441925655518697,-0.1083067983564202,1.0,-8.984250606356966,-31.37607546716856,13.441925655518697,0.3922453703703704,1.0,0.0043002995074985,0.0282816863309616,LOW_ATR
501,2021-10-22 03:30:00+00:00,2021-10-22 14:15:00+00:00,2021-10-22 14:00:00+00:00,1.4602696010915757,TP,2021,GOOD,14.315237221699263,0.1259987133771642,0.5625,7.05531192360416,1.0772689047801762,7.653529273633365,0.8958333333333334,0.4166666666666667,0.0061928824556662,0.0147233854016484,HIGH_ATR
528,2021-11-05 14:15:00+00:00,2021-11-05 15:00:00+00:00,2021-11-05 14:45:00+00:00,-0.0855434944463715,TIME,2021,GOOD,10.861477431113984,0.0400003155470005,0.3333333333333333,1.8121582502412283,7.350094707122687,4.86430077552626,0.7248842592592593,1.0,0.0155944455160312,0.0005548393070249,HIGH_ATR
540,2021-11-12 04:45:00+00:00,2021-11-12 09:45:00+00:00,2021-11-12 09:30:00+00:00,1.452163520269635,TP,2021,GOOD,13.759201768379905,0.0797767805008252,0.7916666666666666,2.7455247109773104,10.900684468030116,3.2952439929625474,0.8746527777777777,0.9166666666666666,0.0163126456296396,0.0362179066281687,HIGH_ATR
544,2021-11-14 09:00:00+00:00,2021-11-14 15:00:00+00:00,2021-11-14 14:45:00+00:00,-0.5123023558092057,TIME,2021,GOOD,5.256981430104696,0.0402730951322483,0.7083333333333334,1.7593203863834304,3.8147195615047504,4.784465010159104,0.362962962962963,0.25,0.0005658377833714,0.0277942768765306,LOW_ATR
547,2021-11-15 21:30:00+00:00,2021-11-16 00:00:00+00:00,2021-11-15 23:45:00+00:00,1.457634362292004,TP,2021,GOOD,9.711705326677974,0.1809735258018957,0.9583333333333334,6.782275456377148,1.777481344983665,9.711705326677974,0.7290509259259259,1.0,0.0061351779227702,0.0569604723066561,HIGH_ATR
567,2021-11-26 03:30:00+00:00,2021-11-26 03:45:00+00:00,2021-11-26 03:30:00+00:00,1.454272391428074,TP,2021,GOOD,5.190586206702243,-0.0331365464067095,0.3958333333333333,-1.5134985884381378,-4.361218958318066,5.190586206702243,0.5436342592592592,1.0,0.002059770473501,-0.0022084187632174,HIGH_ATR
575,2021-11-30 04:15:00+00:00,2021-11-30 05:30:00+00:00,2021-11-30 05:15:00+00:00,-1.044847612316667,SL,2021,GOOD,9.070270575077746,0.035937309626813,0.6666666666666666,1.836965749712581,-10.74259184421487,9.070270575077746,0.3936342592592592,1.0,0.0036346483131897,-0.005793516283413,LOW_ATR
581,2021-12-03 04:15:00+00:00,2021-12-03 15:45:00+00:00,2021-12-03 15:30:00+00:00,1.450266428279331,TP,2021,GOOD,10.803489470754982,0.0058392455951054,0.4166666666666667,0.2410375221651362,8.973039437749964,5.621055901425042,0.6174768518518519,0.9166666666666666,0.045020187857018,0.0467400194289844,HIGH_ATR
582,2021-12-03 16:15:00+00:00,2021-12-03 17:00:00+00:00,2021-12-03 16:45:00+00:00,1.471086590421543,TP,2021,GOOD,9.72190729785747,0.1149552552179054,0.4166666666666667,3.17465377383094,4.233103888439017,6.287096641365982,0.9030092592592592,1.0,0.0828560879891036,0.0882677441482027,HIGH_ATR
583,2021-12-04 04:15:00+00:00,2021-12-04 04:45:00+00:00,2021-12-04 04:30:00+00:00,1.47233068591206,TP,2021,GOOD,19.533422524603477,0.3110793086110742,0.6875,13.09786192649273,14.365821027584149,15.65728093120336,0.8487268518518518,0.25,0.0146157902249139,-0.0472338578479014,HIGH_ATR
593,2021-12-09 18:15:00+00:00,2021-12-09 18:15:00+00:00,2021-12-09 18:00:00+00:00,-1.0272548542751596,SL,2021,GOOD,11.156662822793091,0.1695183266738167,0.7083333333333334,6.241690609438552,1.849202884859704,7.868613360609634,0.7604166666666666,0.25,0.0228614371839253,0.0737447427861166,HIGH_ATR
599,2021-12-13 01:15:00+00:00,2021-12-13 01:15:00+00:00,2021-12-13 01:00:00+00:00,0.8743190167232088,TIME,2021,GOOD,6.324883360948793,0.0230373653519505,0.4375,0.9009058602947484,-3.4766122351094544,6.324883360948793,0.5163194444444444,0.75,0.0033445810956802,0.0315277801168605,HIGH_ATR
600,2021-12-13 14:45:00+00:00,2021-12-13 15:00:00+00:00,2021-12-13 14:45:00+00:00,1.461037457129935,TP,2021,GOOD,11.549954028691936,0.1832838801242598,0.8541666666666666,7.741527414953095,1.3413406109076038,11.549954028691936,0.4185185185185185,1.0,0.0352614442014154,0.0067565487342822,LOW_ATR
606,2021-12-17 01:00:00+00:00,2021-12-17 07:00:00+00:00,2021-12-17 06:45:00+00:00,-0.0334199116980231,TIME,2021,GOOD,14.50378188214604,0.1419119254060137,1.0,10.32527704485489,-5.357959542656132,14.222620932277971,0.0206018518518518,1.0,0.0229521417863161,0.0186276615763922,LOW_ATR
607,2021-12-17 14:45:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 14:45:00+00:00,-1.0302039455007963,SL,2021,GOOD,11.70293255616782,0.2376520234012134,0.7291666666666666,8.602802425021114,4.372505721283194,9.225400844081204,0.6765046296296297,0.25,0.0197003410948664,0.0979721495165275,HIGH_ATR
616,2021-12-22 14:45:00+00:00,2021-12-23 00:00:00+00:00,2021-12-22 23:45:00+00:00,0.0377452288574049,TIME,2021,GOOD,6.083238350936722,0.035743790531511,0.7291666666666666,1.8052734226589948,-11.235294614287069,6.083238350936722,0.0537037037037037,0.1666666666666666,0.0154940963559102,0.0207129829160575,LOW_ATR
625,2021-12-28 00:45:00+00:00,2021-12-28 01:30:00+00:00,2021-12-28 01:15:00+00:00,1.46293684719741,TP,2021,GOOD,7.136162576013818,0.055472781130109,0.4166666666666667,1.6972512362335757,2.8906304468516275,7.136162576013818,0.5976851851851852,1.0,-0.0093773683567572,-0.0071646687681266,HIGH_ATR
650,2022-02-02 15:15:00+00:00,2022-02-02 15:45:00+00:00,2022-02-02 15:30:00+00:00,1.463908900263863,TP,2022,BAD,7.984791407378784,0.1021328683503556,0.6875,3.562467675901511,1.9993393371349315,7.984791407378784,0.4238425925925926,0.6666666666666666,-0.0046255207664422,0.01202935880778,LOW_ATR
668,2022-02-16 14:00:00+00:00,2022-02-16 14:45:00+00:00,2022-02-16 14:30:00+00:00,-1.0527337981206348,SL,2022,BAD,6.824578313252989,0.1190501690662354,0.6875,4.374859437751011,-6.801413654618436,6.824578313252989,0.3016203703703703,0.4166666666666667,0.0189208188878904,0.0253994980930514,LOW_ATR
690,2022-03-03 15:45:00+00:00,2022-03-03 16:00:00+00:00,2022-03-03 15:45:00+00:00,1.4713936439043225,TP,2022,BAD,9.45384837962962,0.1675579703944547,0.8125,5.288483796296286,-5.930217978395046,6.5429205246913416,0.8084490740740741,0.8333333333333334,0.0030215149414907,0.0075059846212557,HIGH_ATR
704,2022-03-10 17:30:00+00:00,2022-03-11 02:00:00+00:00,2022-03-11 01:45:00+00:00,-0.6317768796689482,TIME,2022,BAD,17.490681284259942,0.2302998357897305,0.6041666666666666,9.963351605324958,-1.7620046985121465,10.562380579483133,0.6240740740740741,0.0833333333333333,0.0006909908685344,0.0076285456874867,HIGH_ATR
709,2022-03-13 12:15:00+00:00,2022-03-13 12:15:00+00:00,2022-03-13 12:00:00+00:00,-1.0499187317480103,SL,2022,BAD,11.868977316629028,0.0756080133379215,0.5208333333333334,2.207516971135322,2.4756333130967785,6.380705336939193,0.1177083333333333,1.0,0.0434378143590716,0.0383038798771409,LOW_ATR
720,2022-03-20 19:15:00+00:00,2022-03-21 02:30:00+00:00,2022-03-21 02:15:00+00:00,-0.5361182338577356,TIME,2022,BAD,9.95255017768657,0.1385631443298967,0.9791666666666666,6.027729115571348,-3.6886731067621215,6.809049501977076,0.2015046296296296,1.0,0.0057551189760189,-0.0194910134135533,LOW_ATR
734,2022-03-31 13:45:00+00:00,2022-03-31 14:00:00+00:00,2022-03-31 13:45:00+00:00,1.4433955292685114,TP,2022,BAD,7.882230146994854,0.0131485539677144,0.6666666666666666,0.5187440201791591,4.830651474297649,4.768548316952228,0.355787037037037,0.5,0.0037100984714921,0.0011053460303216,LOW_ATR
735,2022-04-01 01:45:00+00:00,2022-04-01 01:45:00+00:00,2022-04-01 01:30:00+00:00,-1.0400831915368238,SL,2022,BAD,13.83146749393038,0.2866967429577443,0.9583333333333334,9.84003237118963,10.622268680873994,11.562651739951434,0.6253472222222223,1.0,0.0317448700445766,0.0119682832843786,HIGH_ATR
753,2022-04-10 18:00:00+00:00,2022-04-10 22:15:00+00:00,2022-04-10 22:00:00+00:00,1.4455848087331509,TP,2022,BAD,9.235052531041008,-0.0080041107531769,0.3541666666666667,-0.2707736389684804,6.162941738299854,5.432855778414489,0.3002314814814815,0.75,-0.0112831436428422,-0.0017918933967813,LOW_ATR
755,2022-04-11 19:30:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 19:45:00+00:00,-0.6685509640688386,TIME,2022,BAD,13.683671815692726,0.3429116150710488,0.4791666666666667,12.958429646562417,10.987697495429552,13.683671815692726,0.7784722222222222,0.5,-0.0387716059264136,0.0230252011285152,HIGH_ATR
766,2022-04-17 23:15:00+00:00,2022-04-17 23:15:00+00:00,2022-04-17 23:00:00+00:00,1.4490151174011008,TP,2022,BAD,6.585725848688227,0.1118228530611305,0.5833333333333334,3.234871208874915,-0.1039851449792781,4.493358091701138,0.315162037037037,0.1666666666666666,0.0057126163423451,0.0114277245088789,LOW_ATR
770,2022-04-20 07:00:00+00:00,2022-04-20 15:15:00+00:00,2022-04-20 15:00:00+00:00,-1.102010971509458,SL,2022,BAD,4.071517155849532,0.0505849644543129,0.5416666666666666,1.3074962105553145,-4.861030728951348,4.071517155849532,0.6175925925925926,0.0,0.0015330662336872,0.0323100263370914,HIGH_ATR
787,2022-04-29 10:45:00+00:00,2022-04-29 10:45:00+00:00,2022-04-29 10:30:00+00:00,-1.0472240532197086,SL,2022,BAD,11.509446925455208,0.0766074791498517,1.0,4.695293713500549,9.70731707317079,9.778083132944037,0.3393518518518518,1.0,-0.0087628579166825,-0.0170556475779442,LOW_ATR
791,2022-05-01 16:15:00+00:00,2022-05-01 19:15:00+00:00,2022-05-01 19:00:00+00:00,-1.050698163686051,SL,2022,BAD,13.23479513444303,0.0904200676142622,0.2916666666666667,2.71182778489116,12.80177656850191,4.633802816901397,0.5253472222222222,0.5833333333333334,-0.0178362888207779,-0.020536790275262,HIGH_ATR
798,2022-05-05 14:15:00+00:00,2022-05-05 14:15:00+00:00,2022-05-05 14:00:00+00:00,1.4498928604500392,TP,2022,BAD,9.43386065297878,-0.0060748282583597,0.7083333333333334,-0.2521036687983731,-1.465499831706486,9.43386065297878,0.25,1.0,0.0048079509212737,0.0171017052540882,LOW_ATR
804,2022-05-08 22:00:00+00:00,2022-05-09 02:15:00+00:00,2022-05-09 02:00:00+00:00,0.4054281047638587,TIME,2022,BAD,18.216047238624597,0.0913182582289472,0.4791666666666667,4.679402570336974,17.50399444251483,7.251823549843722,0.3423611111111111,1.0,0.0087334346282563,-0.0324847311430502,LOW_ATR
823,2022-05-18 18:30:00+00:00,2022-05-18 23:45:00+00:00,2022-05-18 23:30:00+00:00,-1.0274646889952166,SL,2022,BAD,14.936273322025675,0.2475016261604874,0.6041666666666666,9.465632824489138,13.778935465632832,10.850819804539212,0.5096064814814815,0.5833333333333334,-0.0070057892372421,0.0279332742462639,HIGH_ATR
826,2022-05-20 14:45:00+00:00,2022-05-20 14:45:00+00:00,2022-05-20 14:30:00+00:00,0.489879345232092,TIME,2022,BAD,5.321883193373104,-0.0036032186854659,0.2708333333333333,-0.1345898088687879,0.8426492381350521,5.321883193373104,0.5659722222222222,0.1666666666666666,0.0003683343682112,0.0096267533229017,HIGH_ATR
847,2022-06-01 15:00:00+00:00,2022-06-01 15:15:00+00:00,2022-06-01 15:00:00+00:00,1.4698525303890506,TP,2022,BAD,6.078158197206633,0.0692168178070897,0.7708333333333334,2.047020305806129,-9.473442234683548,6.078158197206633,0.7152777777777778,0.8333333333333334,0.0028232512305166,-0.0017661536442332,HIGH_ATR
863,2022-06-10 12:45:00+00:00,2022-06-10 13:15:00+00:00,2022-06-10 13:00:00+00:00,1.4570693405563064,TP,2022,BAD,14.031418953381628,0.1006432459178627,0.5625,3.631031316943796,-1.2017749668468791,5.871059879628695,0.4444444444444444,0.5833333333333334,0.0202209697836348,0.027128723144763,LOW_ATR
871,2022-06-14 23:00:00+00:00,2022-06-15 04:00:00+00:00,2022-06-15 03:45:00+00:00,1.4797981450653968,TP,2022,BAD,32.979946021659686,0.0506311745334797,0.5,3.176796146356467,29.15602473437876,9.479211506269015,0.766087962962963,0.9166666666666666,-0.0013591890488378,-0.0188791380239035,HIGH_ATR
