time,open_frozen,high_frozen,low_frozen,close_frozen,open_rest,high_rest,low_rest,close_rest,open_diff,high_diff,low_diff,close_diff,exact
2026-08-08 01:11:00,64877.0,64927.8,64877.0,64927.8,64877.0,64927.8,64877.0,64927.8,0.0,0.0,0.0,0.0,True
2026-08-08 01:12:00,64927.8,64927.8,64920.0,64920.1,64927.8,64927.8,64920.0,64920.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:13:00,64920.1,64922.3,64920.0,64922.3,64920.1,64922.3,64920.0,64922.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:14:00,64922.3,64922.3,64922.2,64922.2,64922.3,64922.3,64922.2,64922.2,0.0,0.0,0.0,0.0,True
2026-08-08 01:15:00,64922.3,64922.3,64902.4,64902.4,64922.3,64922.3,64902.4,64902.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:16:00,64902.5,64902.5,64885.3,64885.4,64902.5,64902.5,64885.3,64885.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:17:00,64885.3,64908.9,64885.3,64908.9,64885.3,64908.9,64885.3,64908.9,0.0,0.0,0.0,0.0,True
2026-08-08 01:18:00,64908.8,64922.3,64908.8,64922.3,64908.8,64922.3,64908.8,64922.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:19:00,64922.3,64922.3,64907.0,64907.1,64922.3,64922.3,64907.0,64907.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:20:00,64907.0,64907.1,64900.5,64900.6,64907.0,64907.1,64900.5,64900.6,0.0,0.0,0.0,0.0,True
2026-08-08 01:21:00,64900.6,64900.6,64882.6,64882.6,64900.6,64900.6,64882.6,64882.6,0.0,0.0,0.0,0.0,True
2026-08-08 01:22:00,64882.7,64886.0,64882.5,64885.9,64882.7,64886.0,64882.5,64885.9,0.0,0.0,0.0,0.0,True
2026-08-08 01:23:00,64886.0,64886.0,64885.9,64885.9,64886.0,64886.0,64885.9,64885.9,0.0,0.0,0.0,0.0,True
2026-08-08 01:24:00,64885.9,64886.0,64885.9,64886.0,64885.9,64886.0,64885.9,64886.0,0.0,0.0,0.0,0.0,True
2026-08-08 01:25:00,64885.9,64886.0,64885.9,64885.9,64885.9,64886.0,64885.9,64885.9,0.0,0.0,0.0,0.0,True
2026-08-08 01:26:00,64885.9,64886.0,64885.9,64886.0,64885.9,64886.0,64885.9,64886.0,0.0,0.0,0.0,0.0,True
2026-08-08 01:27:00,64886.0,64886.0,64885.9,64886.0,64886.0,64886.0,64885.9,64886.0,0.0,0.0,0.0,0.0,True
2026-08-08 01:28:00,64885.9,64886.0,64885.9,64885.9,64885.9,64886.0,64885.9,64885.9,0.0,0.0,0.0,0.0,True
2026-08-08 01:29:00,64885.9,64886.0,64877.2,64877.2,64885.9,64886.0,64877.2,64877.2,0.0,0.0,0.0,0.0,True
2026-08-08 01:30:00,64877.2,64877.2,64875.5,64875.5,64877.2,64877.2,64875.5,64875.5,0.0,0.0,0.0,0.0,True
2026-08-08 01:31:00,64875.5,64875.6,64875.5,64875.5,64875.5,64875.6,64875.5,64875.5,0.0,0.0,0.0,0.0,True
2026-08-08 01:32:00,64875.5,64875.6,64875.5,64875.6,64875.5,64875.6,64875.5,64875.6,0.0,0.0,0.0,0.0,True
2026-08-08 01:33:00,64875.6,64894.4,64875.6,64880.4,64875.6,64894.4,64875.6,64880.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:34:00,64880.4,64886.7,64880.4,64886.7,64880.4,64886.7,64880.4,64886.7,0.0,0.0,0.0,0.0,True
2026-08-08 01:35:00,64886.6,64892.7,64886.6,64892.7,64886.6,64892.7,64886.6,64892.7,0.0,0.0,0.0,0.0,True
2026-08-08 01:36:00,64892.7,64898.3,64892.6,64898.2,64892.7,64898.3,64892.6,64898.2,0.0,0.0,0.0,0.0,True
2026-08-08 01:37:00,64898.2,64899.8,64898.2,64899.8,64898.2,64899.8,64898.2,64899.8,0.0,0.0,0.0,0.0,True
2026-08-08 01:38:00,64899.8,64899.8,64898.2,64898.3,64899.8,64899.8,64898.2,64898.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:39:00,64898.2,64898.3,64898.2,64898.3,64898.2,64898.3,64898.2,64898.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:40:00,64898.2,64899.9,64898.2,64899.8,64898.2,64899.9,64898.2,64899.8,0.0,0.0,0.0,0.0,True
2026-08-08 01:41:00,64899.8,64899.9,64897.0,64897.1,64899.8,64899.9,64897.0,64897.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:42:00,64897.0,64903.1,64897.0,64903.1,64897.0,64903.1,64897.0,64903.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:43:00,64903.1,64907.3,64903.0,64907.2,64903.1,64907.3,64903.0,64907.2,0.0,0.0,0.0,0.0,True
2026-08-08 01:44:00,64907.2,64907.3,64900.1,64900.1,64907.2,64907.3,64900.1,64900.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:45:00,64900.1,64900.2,64891.2,64891.3,64900.1,64900.2,64891.2,64891.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:46:00,64891.2,64891.3,64881.5,64881.6,64891.2,64891.3,64881.5,64881.6,0.0,0.0,0.0,0.0,True
2026-08-08 01:47:00,64881.6,64881.6,64881.5,64881.5,64881.6,64881.6,64881.5,64881.5,0.0,0.0,0.0,0.0,True
2026-08-08 01:48:00,64881.6,64881.6,64881.5,64881.6,64881.6,64881.6,64881.5,64881.6,0.0,0.0,0.0,0.0,True
2026-08-08 01:49:00,64881.6,64887.4,64881.5,64887.4,64881.6,64887.4,64881.5,64887.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:50:00,64887.4,64887.4,64887.3,64887.3,64887.4,64887.4,64887.3,64887.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:51:00,64887.4,64887.4,64887.3,64887.4,64887.4,64887.4,64887.3,64887.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:52:00,64887.4,64887.4,64887.3,64887.4,64887.4,64887.4,64887.3,64887.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:53:00,64887.4,64887.4,64883.4,64883.5,64887.4,64887.4,64883.4,64883.5,0.0,0.0,0.0,0.0,True
2026-08-08 01:54:00,64883.4,64883.5,64883.4,64883.4,64883.4,64883.5,64883.4,64883.4,0.0,0.0,0.0,0.0,True
2026-08-08 01:55:00,64883.4,64883.5,64880.0,64880.0,64883.4,64883.5,64880.0,64880.0,0.0,0.0,0.0,0.0,True
2026-08-08 01:56:00,64880.0,64880.1,64880.0,64880.1,64880.0,64880.1,64880.0,64880.1,0.0,0.0,0.0,0.0,True
2026-08-08 01:57:00,64880.1,64880.1,64880.0,64880.0,64880.1,64880.1,64880.0,64880.0,0.0,0.0,0.0,0.0,True
2026-08-08 01:58:00,64880.1,64889.3,64880.0,64889.3,64880.1,64889.3,64880.0,64889.3,0.0,0.0,0.0,0.0,True
2026-08-08 01:59:00,64889.3,64889.3,64880.6,64880.6,64889.3,64889.3,64880.6,64880.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:00:00,64880.6,64880.7,64879.7,64879.7,64880.6,64880.7,64879.7,64879.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:01:00,64879.7,64879.8,64879.7,64879.7,64879.7,64879.8,64879.7,64879.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:02:00,64879.8,64879.8,64879.7,64879.8,64879.8,64879.8,64879.7,64879.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:03:00,64879.8,64879.8,64872.8,64872.9,64879.8,64879.8,64872.8,64872.9,0.0,0.0,0.0,0.0,True
2026-08-08 02:04:00,64872.9,64875.3,64870.0,64875.3,64872.9,64875.3,64870.0,64875.3,0.0,0.0,0.0,0.0,True
2026-08-08 02:05:00,64875.3,64875.3,64875.2,64875.3,64875.3,64875.3,64875.2,64875.3,0.0,0.0,0.0,0.0,True
2026-08-08 02:06:00,64875.3,64875.3,64875.2,64875.3,64875.3,64875.3,64875.2,64875.3,0.0,0.0,0.0,0.0,True
2026-08-08 02:07:00,64875.3,64880.0,64875.2,64878.9,64875.3,64880.0,64875.2,64878.9,0.0,0.0,0.0,0.0,True
2026-08-08 02:08:00,64878.9,64878.9,64878.8,64878.9,64878.9,64878.9,64878.8,64878.9,0.0,0.0,0.0,0.0,True
2026-08-08 02:09:00,64878.9,64878.9,64870.2,64870.2,64878.9,64878.9,64870.2,64870.2,0.0,0.0,0.0,0.0,True
2026-08-08 02:10:00,64870.2,64870.3,64870.2,64870.2,64870.2,64870.3,64870.2,64870.2,0.0,0.0,0.0,0.0,True
2026-08-08 02:11:00,64870.2,64870.3,64863.5,64863.5,64870.2,64870.3,64863.5,64863.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:12:00,64863.5,64863.6,64863.5,64863.5,64863.5,64863.6,64863.5,64863.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:13:00,64863.5,64866.7,64863.5,64866.6,64863.5,64866.7,64863.5,64866.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:14:00,64866.7,64871.9,64866.6,64871.9,64866.7,64871.9,64866.6,64871.9,0.0,0.0,0.0,0.0,True
2026-08-08 02:15:00,64871.8,64871.9,64864.0,64864.0,64871.8,64871.9,64864.0,64864.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:16:00,64864.1,64864.1,64864.0,64864.1,64864.1,64864.1,64864.0,64864.1,0.0,0.0,0.0,0.0,True
2026-08-08 02:17:00,64864.1,64864.1,64864.0,64864.0,64864.1,64864.1,64864.0,64864.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:18:00,64864.1,64864.1,64864.0,64864.0,64864.1,64864.1,64864.0,64864.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:19:00,64864.1,64872.4,64864.0,64872.4,64864.1,64872.4,64864.0,64872.4,0.0,0.0,0.0,0.0,True
2026-08-08 02:20:00,64872.3,64872.4,64872.3,64872.3,64872.3,64872.4,64872.3,64872.3,0.0,0.0,0.0,0.0,True
2026-08-08 02:21:00,64872.3,64872.4,64872.3,64872.4,64872.3,64872.4,64872.3,64872.4,0.0,0.0,0.0,0.0,True
2026-08-08 02:22:00,64872.3,64872.4,64872.3,64872.4,64872.3,64872.4,64872.3,64872.4,0.0,0.0,0.0,0.0,True
2026-08-08 02:23:00,64872.4,64885.5,64872.3,64885.4,64872.4,64885.5,64872.3,64885.4,0.0,0.0,0.0,0.0,True
2026-08-08 02:24:00,64885.5,64885.5,64878.0,64879.8,64885.5,64885.5,64878.0,64879.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:25:00,64880.0,64884.8,64879.9,64884.7,64880.0,64884.8,64879.9,64884.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:26:00,64884.8,64888.7,64884.8,64888.7,64884.8,64888.7,64884.8,64888.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:27:00,64888.7,64888.7,64888.6,64888.6,64888.7,64888.7,64888.6,64888.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:28:00,64888.7,64895.6,64888.6,64895.6,64888.7,64895.6,64888.6,64895.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:29:00,64895.6,64900.0,64895.5,64900.0,64895.6,64900.0,64895.5,64900.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:30:00,64900.0,64931.8,64899.9,64931.8,64900.0,64931.8,64899.9,64931.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:31:00,64931.8,64931.8,64931.7,64931.7,64931.8,64931.8,64931.7,64931.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:32:00,64931.8,64931.8,64931.7,64931.7,64931.8,64931.8,64931.7,64931.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:33:00,64931.8,64931.8,64920.6,64920.6,64931.8,64931.8,64920.6,64920.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:34:00,64920.6,64927.1,64884.0,64884.1,64920.6,64927.1,64884.0,64884.1,0.0,0.0,0.0,0.0,True
2026-08-08 02:35:00,64884.1,64895.0,64884.0,64894.9,64884.1,64895.0,64884.0,64894.9,0.0,0.0,0.0,0.0,True
2026-08-08 02:36:00,64895.0,64896.7,64894.9,64896.6,64895.0,64896.7,64894.9,64896.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:37:00,64896.6,64896.7,64896.6,64896.7,64896.6,64896.7,64896.6,64896.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:38:00,64896.7,64896.7,64896.6,64896.6,64896.7,64896.7,64896.6,64896.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:39:00,64896.6,64896.7,64888.1,64896.7,64896.6,64896.7,64888.1,64896.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:40:00,64896.7,64896.7,64892.0,64892.0,64896.7,64896.7,64892.0,64892.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:41:00,64892.1,64892.1,64892.0,64892.0,64892.1,64892.1,64892.0,64892.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:42:00,64892.0,64892.1,64892.0,64892.0,64892.0,64892.1,64892.0,64892.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:43:00,64892.0,64892.1,64892.0,64892.0,64892.0,64892.1,64892.0,64892.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:44:00,64892.0,64892.1,64892.0,64892.0,64892.0,64892.1,64892.0,64892.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:45:00,64892.0,64892.1,64887.8,64887.8,64892.0,64892.1,64887.8,64887.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:46:00,64887.8,64887.9,64887.8,64887.8,64887.8,64887.9,64887.8,64887.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:47:00,64887.8,64887.9,64887.8,64887.8,64887.8,64887.9,64887.8,64887.8,0.0,0.0,0.0,0.0,True
2026-08-08 02:48:00,64887.8,64890.5,64887.8,64890.5,64887.8,64890.5,64887.8,64890.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:49:00,64890.4,64894.2,64890.4,64894.2,64890.4,64894.2,64890.4,64894.2,0.0,0.0,0.0,0.0,True
2026-08-08 02:50:00,64894.2,64894.2,64890.4,64890.5,64894.2,64894.2,64890.4,64890.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:51:00,64890.5,64890.5,64890.4,64890.5,64890.5,64890.5,64890.4,64890.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:52:00,64890.5,64893.6,64890.4,64893.6,64890.5,64893.6,64890.4,64893.6,0.0,0.0,0.0,0.0,True
2026-08-08 02:53:00,64893.6,64893.6,64893.5,64893.5,64893.6,64893.6,64893.5,64893.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:54:00,64893.6,64893.6,64893.5,64893.5,64893.6,64893.6,64893.5,64893.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:55:00,64893.6,64893.6,64890.0,64890.0,64893.6,64893.6,64890.0,64890.0,0.0,0.0,0.0,0.0,True
2026-08-08 02:56:00,64890.0,64890.1,64887.6,64887.7,64890.0,64890.1,64887.6,64887.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:57:00,64887.7,64887.7,64887.6,64887.7,64887.7,64887.7,64887.6,64887.7,0.0,0.0,0.0,0.0,True
2026-08-08 02:58:00,64887.7,64889.5,64887.7,64889.5,64887.7,64889.5,64887.7,64889.5,0.0,0.0,0.0,0.0,True
2026-08-08 02:59:00,64889.5,64889.5,64889.4,64889.5,64889.5,64889.5,64889.4,64889.5,0.0,0.0,0.0,0.0,True
2026-08-08 03:00:00,64889.5,64889.5,64889.4,64889.4,64889.5,64889.5,64889.4,64889.4,0.0,0.0,0.0,0.0,True
2026-08-08 03:01:00,64889.5,64889.5,64889.4,64889.4,64889.5,64889.5,64889.4,64889.4,0.0,0.0,0.0,0.0,True
2026-08-08 03:02:00,64889.5,64889.5,64889.4,64889.5,64889.5,64889.5,64889.4,64889.5,0.0,0.0,0.0,0.0,True
2026-08-08 03:03:00,64889.5,64889.5,64889.4,64889.5,64889.5,64889.5,64889.4,64889.5,0.0,0.0,0.0,0.0,True
2026-08-08 03:04:00,64889.5,64900.0,64884.0,64900.0,64889.5,64900.0,64884.0,64900.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:05:00,64900.0,64900.0,64899.9,64899.9,64900.0,64900.0,64899.9,64899.9,0.0,0.0,0.0,0.0,True
2026-08-08 03:06:00,64900.0,64900.0,64899.9,64900.0,64900.0,64900.0,64899.9,64900.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:07:00,64900.0,64900.0,64899.9,64900.0,64900.0,64900.0,64899.9,64900.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:08:00,64899.9,64900.0,64899.9,64900.0,64899.9,64900.0,64899.9,64900.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:09:00,64900.0,64907.0,64899.9,64907.0,64900.0,64907.0,64899.9,64907.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:10:00,64907.0,64907.0,64906.4,64906.5,64907.0,64907.0,64906.4,64906.5,0.0,0.0,0.0,0.0,True
2026-08-08 03:11:00,64906.5,64906.5,64903.8,64903.9,64906.5,64906.5,64903.8,64903.9,0.0,0.0,0.0,0.0,True
2026-08-08 03:12:00,64903.9,64906.0,64903.8,64906.0,64903.9,64906.0,64903.8,64906.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:13:00,64906.0,64906.0,64905.9,64906.0,64906.0,64906.0,64905.9,64906.0,0.0,0.0,0.0,0.0,True
2026-08-08 03:14:00,64906.0,64910.0,64902.2,64902.3,64906.0,64910.0,64902.2,64902.3,0.0,0.0,0.0,0.0,True
