flow_id,signal_time,touch_time,class_time,side,state,activation_state,high_volume,atr14,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell,rolling_pressure_median,rolling_response_median,prior_n,rolling_cell,fut_elasticity_15,fut_elasticity_30,fut_elasticity_60,spot_elasticity_15,spot_elasticity_30,spot_elasticity_60,fut_minus_spot_elasticity_60,fut_elasticity_accel_15_60,rolling_elasticity_median,elasticity_prior_n,elasticity_state
15,2021-01-08 13:45:00+00:00,2021-01-08 15:00:00+00:00,2021-01-08 15:45:00+00:00,1,REJECT,ABSORPTION,True,706.8350000000007,-0.8918630231949476,0.516868853388964,0.1998486209652916,0.386652474133313,0.3170202324236724,-0.0541808973292539,0.399301109877125,1.5972044395085,-0.453482007206379,-1.015509401886183,0.2726661809333197,0.2685018774093829,-1.2881755828195027,-0.0680324860433221,0.1849936689609238,0.7399746758436955,-0.2530261550042459,0.1271859954446402,0.3554153373842461,1.4216613495369843,-0.2282293419396059,-2.441444947759109,0.2022395608593193,0.0828360111273226,-2.6436845086184286,1.425935545872926,1.355508925798926,WEAK,,,4,UNRESOLVED,0.38665247413331305,1.5972044395085,0.2685018774093829,0.7399746758436953,1.4216613495369843,0.08283601112732268,0.18566586628206022,-0.11815059672393013,,4,UNRESOLVED
21,2021-01-11 14:15:00+00:00,2021-01-11 14:15:00+00:00,2021-01-11 15:00:00+00:00,-1,REJECT,ABSORPTION,True,1054.7757142857142,-1.0436815951393852,19.65524599803668,1.5918455243701108,0.0809883287407909,18.06340047366657,20.274461020639727,2.3540075547543595,0.1161070349716296,17.920453465885366,15.12137343271626,2.6976066679036665,0.178396934637378,12.423766764812592,24.24081678784325,1.59498363226847,0.0657974376947707,22.645833155574785,20.326974357103293,2.370352261753686,0.1166111699710666,17.95662209534961,15.638126382016626,2.704394840880186,0.1729359882901419,12.93373154113644,-0.5167529493003666,-0.509964776323848,EFFICIENT_IGNITION,,,5,UNRESOLVED,0.08098832874079098,0.11610703497162968,0.178396934637378,0.06579743769477078,0.11661116997106667,0.1729359882901419,0.005460946347236095,0.09740860589658701,,5,UNRESOLVED
22,2021-01-12 02:15:00+00:00,2021-01-12 05:45:00+00:00,2021-01-12 05:45:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,589.6692857142859,-5.004347473220453,2.387961390490429,0.3228928564074074,0.1352169501957873,2.065068534083022,-0.0366669481769444,-0.1428597385701635,-0.5714389542806542,0.106192790393219,1.7707824882995054,0.866892701356814,0.4895534641238162,0.9038897869426914,1.1133190179228063,0.3273190662562704,0.2940029416428827,0.7859999516665361,-1.9644831935823104,-0.1164211900859583,-0.0592630114965045,-1.848062003496352,0.0843187963146157,0.8724042653448606,3.4896170613794424,-0.7880854690302449,1.6864636919848897,1.6919752559729364,WEAK,,,0,NOT_HIGH_VOLUME,0.13521695019578733,-0.571438954280654,0.48955346412381623,0.29400294164288276,-0.05926301149650448,3.4896170613794424,-3.000063597255626,0.3543365139280289,,0,NOT_HIGH_VOLUME
25,2021-01-13 16:15:00+00:00,2021-01-13 18:30:00+00:00,2021-01-13 18:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,343.4864285714289,4.369896086557793,3.229084156888926,0.9648416136216532,0.2987972956862275,2.264242543267273,2.664560682315164,0.958524042330632,0.3597306110130683,1.7060366399845313,2.3172136223739384,0.754440287721908,0.3255808098301266,1.5627733346520305,12.497747627618216,0.8740083305433118,0.0699332677043245,11.623739297074906,7.084337898199699,0.8460596280576488,0.1194267749809975,6.23827827014205,4.507816019619948,0.6717878227669625,0.1490273382593819,3.836028196852985,-2.190602397246009,-2.2732548622009547,WEAK,,,0,NOT_HIGH_VOLUME,0.29879729568622754,0.35973061101306825,0.3255808098301266,0.06993326770432456,0.11942677498099757,0.1490273382593819,0.17655347157074472,0.026783514143899068,,0,NOT_HIGH_VOLUME
26,2021-01-14 04:15:00+00:00,2021-01-14 07:00:00+00:00,2021-01-14 07:00:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,352.41285714285704,3.875284264803045,0.7284466696842583,-0.0604972252512264,-0.0830496284339506,0.7889438949354848,0.9834736335996164,-0.4809983420420102,-0.4890810750884148,1.464471975641627,3.0691737455878805,0.9178439249419288,0.2990524489730775,2.151329820645952,-1.908273542748618,-0.1156881741788359,-0.0606245234696291,-1.792585368569782,-2.506700768828381,-0.4598016125567035,-0.1834289988954734,-2.046899156271677,-0.1865816536130195,0.8742586819841949,3.4970347279367795,-1.0608403355972145,3.2557553992009,3.2121701562431664,WEAK,,,0,NOT_HIGH_VOLUME,-0.0830496284339506,-0.48908107508841486,0.29905244897307753,-0.06062452346962912,-0.18342899889547343,3.4970347279367795,-3.197982278963702,0.3821020774070281,,0,NOT_HIGH_VOLUME
28,2021-01-15 05:30:00+00:00,2021-01-15 05:45:00+00:00,2021-01-15 05:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,305.7728571428571,6.960101102125292,0.4756309408008994,0.8830410996024194,1.85656782150357,-0.40741015880152,-0.7222538984675406,0.8823543152947428,1.2216677780028589,-1.6046082137622837,-1.6627603603563044,0.6214416864058889,0.3737409798924502,-2.2842020467621933,1.6113894686300585,0.911853336510294,0.5658801638349521,0.6995361321197646,1.588919345867179,0.9210758686419872,0.5796869872833569,0.667843477225192,1.5987326057352669,0.6411949112553127,0.4010645113229696,0.9575376944799542,-3.2614929660915712,-3.241739741242148,WEAK,,,0,NOT_HIGH_VOLUME,1.8565678215035701,1.2216677780028589,0.37374097989245025,0.5658801638349521,0.5796869872833569,0.40106451132296966,-0.02732353143051941,-1.4828268416111199,,0,NOT_HIGH_VOLUME
30,2021-01-16 05:30:00+00:00,2021-01-16 09:00:00+00:00,2021-01-16 09:45:00+00:00,1,REJECT,LOWVOL_REJECT,False,436.86500000000007,-0.9316150298146976,1.0915273274310788,0.1380975816327738,0.1265177500940704,0.953429745798305,3.942700108720691,1.981985281494284,0.5026974476477212,1.9607148272264072,2.8464551389913666,2.0971467158046493,0.7367573397091258,0.7493084231867173,1.486749273254226,0.1568905726025222,0.1055259117491391,1.3298587006517038,7.266392180242161,1.933526375424908,0.2660916624734766,5.332865804817254,4.2271859043961495,2.035960765911671,0.4816350195988143,2.1912251384844783,-1.380730765404783,-1.441916715297761,THIN_LIQUIDITY,,,0,NOT_HIGH_VOLUME,0.1265177500940704,0.5026974476477212,0.7367573397091258,0.10552591174913914,0.2660916624734767,0.48163501959881433,0.2551223201103115,0.6102395896150554,,0,NOT_HIGH_VOLUME
31,2021-01-16 17:30:00+00:00,2021-01-16 22:00:00+00:00,2021-01-16 22:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,378.02499999999935,1.2015342900601809,-0.5621478065858743,-0.2334237153627355,-0.4152354818929237,-0.3287240912231387,4.829512229802062,1.472045499636273,0.3048021062153113,3.357466730165789,4.501781263016367,2.1009192513722788,0.4666862134400066,2.4008620116440884,1.7899430297504235,-0.1938760663977276,-0.1083140989268023,1.983819096148152,24.311145976635444,1.38549037762053,0.0569899246605682,22.92565559901492,13.507744916370903,2.0811322002513126,0.1540695514414885,11.426612716119593,-9.005963653354538,-9.025750704475504,EFFICIENT_IGNITION,,,0,NOT_HIGH_VOLUME,-0.4152354818929236,0.3048021062153113,0.4666862134400066,-0.10831409892680229,0.056989924660568216,0.15406955144148857,0.312616661998518,0.8819216953329302,,0,NOT_HIGH_VOLUME
34,2021-01-18 05:30:00+00:00,2021-01-18 12:00:00+00:00,2021-01-18 12:00:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,319.7699999999999,-5.175501141445419,7.199381295581738,1.561497326203208,0.2168932665313197,5.63788396937853,4.163308493572916,1.3007161397254288,0.3124236750011204,2.8625923538474867,-1.4566311915451526,0.6573787409700697,0.4513007443378589,-2.114009932515222,-0.2736587267160072,1.560090064734036,5.700859912108848,-1.8337487914500432,0.0463567053546495,1.339931825999941,5.359727303999765,-1.2935751206452917,0.0963797653563758,0.7050379960596816,2.8201519842387266,-0.6086582307033058,-1.5530109569015285,-1.5053517018119162,WEAK,,,0,NOT_HIGH_VOLUME,0.21689326653131974,0.3124236750011204,0.4513007443378589,5.7008599121088475,5.359727303999764,2.8201519842387266,-2.368851239900868,0.23440747780653914,,0,NOT_HIGH_VOLUME
36,2021-01-19 05:30:00+00:00,2021-01-19 08:15:00+00:00,2021-01-19 08:15:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,225.52714285714268,-1.0121176418422646,-2.096022617052212,-0.6321190354027608,-0.3015802550316731,-1.4639035816494508,-0.0842941770798847,1.5545800632169982,6.218320252867993,-1.6388742402968828,-0.002481580306578,2.015056787589732,8.060227150358926,-2.017538367896309,2.856466004991152,-0.7707719691643155,-0.2698341124373727,3.627237974155467,4.391869559831223,1.3666204257960686,0.3111705407408746,3.025249134035154,2.0757741571410766,1.847316445913998,0.8899409598866339,0.2284577112270784,-2.0782557374476545,-2.245996079123388,THIN_LIQUIDITY,,,0,NOT_HIGH_VOLUME,-0.301580255031673,6.218320252867993,8.060227150358928,-0.26983411243737276,0.3111705407408746,0.8899409598866338,7.170286190472295,8.361807405390602,,0,NOT_HIGH_VOLUME
37,2021-01-19 18:00:00+00:00,2021-01-19 19:30:00+00:00,2021-01-19 19:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,304.1257142857129,2.6455178309721656,3.181089932863213,0.8190691819172512,0.2574806746126882,2.3620207509459616,1.7649306250290104,0.1941302468903874,0.1099931318191028,1.570800378138623,3.770486616747809,1.916082635000583,0.5081791370083893,1.854403981747225,3.1080960671668887,0.7823738303709105,0.251721251037155,2.3257222367959782,1.6384012378362784,0.2171141633159191,0.1325158687029842,1.4212870745203592,2.7739591653577502,1.886949945511248,0.6802371026495962,0.887009219846502,0.9965274513900586,0.9673947619007236,EFFICIENT_IGNITION,,,0,NOT_HIGH_VOLUME,0.25748067461268825,0.10999313181910278,0.5081791370083893,0.251721251037155,0.1325158687029842,0.6802371026495961,-0.1720579656412068,0.2506984623957011,,0,NOT_HIGH_VOLUME
38,2021-01-20 06:00:00+00:00,2021-01-20 09:30:00+00:00,2021-01-20 10:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,327.8178571428569,-0.5454248330410054,0.4292007055712948,-0.0108596890694892,-0.0253021230592672,0.440060394640784,1.3729960753686037,0.4998507446426063,0.3640583928897343,0.8731453307259973,0.4877982161452981,1.665528549172576,3.4143801556594315,-1.177730333027278,-0.8964239087565805,0.0059789299371357,0.0066697573310255,-0.9024028386937164,1.3303852781007446,0.5284641950560467,0.3972264303844982,0.8019210830446979,1.851104452568491,1.6760221813071303,0.905417400396598,0.1750822712613604,-1.363306236423193,-1.3528126042886384,WEAK,,,0,NOT_HIGH_VOLUME,-0.025302123059267174,0.36405839288973424,3.4143801556594315,0.006669757331025459,0.3972264303844982,0.9054174003965978,2.508962755262834,3.4396822787186987,,0,NOT_HIGH_VOLUME
41,2021-01-21 19:15:00+00:00,2021-01-21 22:00:00+00:00,2021-01-21 22:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,535.3664285714286,-1.1503336166283946,3.8637398005391046,0.9927592983710716,0.2569425866184241,2.870980502168033,2.9390898379772263,1.3284172522691375,0.451982527074911,1.6106725857080888,1.6212649548868745,1.2541130040439588,0.773539821645911,0.3671519508429157,9.617942125449542,0.9890048604894102,0.1028291548846457,8.62893726496013,6.779793748826885,1.308860553452711,0.1930531520489372,5.470933195374174,3.030649584114557,1.2202857055181149,0.4026482348584146,1.8103638785964424,-1.4093846292276826,-1.4432119277535265,WEAK,,,0,NOT_HIGH_VOLUME,0.2569425866184241,0.45198252707491104,0.773539821645911,0.10282915488464578,0.19305315204893725,0.40264823485841467,0.3708915867874963,0.5165972350274868,,0,NOT_HIGH_VOLUME
42,2021-01-22 07:15:00+00:00,2021-01-22 18:30:00+00:00,2021-01-22 18:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,383.2050000000002,1.66827155178038,-0.7563365743114031,0.1487976409493623,0.1967346892946877,-0.9051342152607657,-0.7414142278761372,0.4544043005701933,0.612888562810407,-1.1958185284463303,-0.9290742934105072,0.4488720136741386,0.4831389877620978,-1.3779463070846458,-1.4673284457341462,0.1677953053848442,0.1143542918919502,-1.6351237511189904,-1.7377842505178889,0.4408606359520324,0.2536912368843535,-2.1786448864699213,-1.9971681966860952,0.424890071893633,0.2127462637341481,-2.422058268579728,1.0680939032755885,1.0441119614950822,WEAK,,,0,NOT_HIGH_VOLUME,0.1967346892946876,0.612888562810407,0.4831389877620977,0.11435429189195022,0.25369123688435347,0.2127462637341481,0.27039272402794956,0.2864042984674101,,0,NOT_HIGH_VOLUME
44,2021-01-23 07:15:00+00:00,2021-01-23 11:15:00+00:00,2021-01-23 11:15:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,304.45071428571435,-1.9712550236843445,-1.39834031336161,0.3391025054489284,0.2425035609777465,-1.7374428188105386,-1.713690662157842,0.1249463319186103,0.0729106685808048,-1.8386369940764524,0.2463513481833301,0.518014879255612,2.072059517022448,-0.2716635310722818,0.5675233681401936,0.3446863320593719,0.607351787449614,0.2228370360808216,-0.4010468278313886,0.120479270630246,0.3004119775282175,-0.5215260984616347,-0.1790091470787179,0.5060589211014673,2.0242356844058693,-0.6850680681801853,0.4253604952620481,0.4134045371079034,WEAK,,,0,NOT_HIGH_VOLUME,0.24250356097774656,0.07291066858080478,2.072059517022448,0.607351787449614,0.3004119775282174,2.0242356844058693,0.04782383261657852,1.8295559560447012,,0,NOT_HIGH_VOLUME
46,2021-01-24 08:30:00+00:00,2021-01-24 16:30:00+00:00,2021-01-24 17:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,187.5864285714285,0.8396662871590537,2.7367217983027925,0.5747217473088473,0.2100037160025791,2.162000050993945,2.233934838161684,1.4031398859954036,0.6281024235917527,0.8307949521662805,1.3672694807227903,2.495329771800429,1.8250460549161849,-1.1280602910776385,0.1322830864862991,0.6240323508021136,2.4961294032084544,-0.4917492643158145,0.8550917911475377,1.5418492809028963,1.8031389107755629,-0.6867574897553586,0.8699433747307695,2.550877500276075,2.9322339526587253,-1.6809341255453054,0.4973261059920207,0.5528738344676669,THIN_LIQUIDITY,,,0,NOT_HIGH_VOLUME,0.21000371600257914,0.6281024235917527,1.8250460549161847,2.4961294032084544,1.8031389107755629,2.9322339526587253,-1.1071878977425407,1.6150423389136055,,0,NOT_HIGH_VOLUME
47,2021-01-24 20:30:00+00:00,2021-01-25 02:00:00+00:00,2021-01-25 02:45:00+00:00,1,REJECT,LOWVOL_REJECT,False,222.34142857142905,3.058944094989027,0.0906556313187639,1.1056419020939536,4.422567608375815,-1.0149862707751898,-0.08871045627082,1.3718990741395234,5.487596296558094,-1.4606095304103437,0.7269341962844086,1.354943169771079,1.863914473547432,-0.6280089734866704,1.955995326328712,1.1161662565295392,0.5706385089500788,0.8398290697991728,0.0160236047051282,1.333399726289702,5.333598905158808,-1.3173761215845736,0.6543164443032693,1.3055146846227643,1.9952344098777848,-0.651198240319495,0.0726177519811392,0.0231892668328246,WEAK,,,0,NOT_HIGH_VOLUME,4.4225676083758145,5.487596296558094,1.863914473547432,0.5706385089500788,5.333598905158808,1.9952344098777854,-0.13131993633035344,-2.5586531348283827,,0,NOT_HIGH_VOLUME
48,2021-01-25 08:45:00+00:00,2021-01-25 12:30:00+00:00,2021-01-25 12:30:00+00:00,1,ACCEPT,LOWVOL_ACCEPT,False,212.05714285714308,-2.494799245486393,1.419304999400725,0.8168081379681976,0.575498668935204,0.6024968614325273,0.388688947151409,1.7738614928590823,4.563704488792928,-1.3851725457076731,-0.3490767735989589,1.4312180005389368,4.100009249493089,-1.7802947741378956,2.335565243055739,0.8176569657774149,0.3500895417965856,1.517908277278324,1.4855778695809092,1.7672594987873622,1.1896108140638344,-0.281681629206453,1.104167082538256,1.395897332255431,1.264208428534698,-0.2917302497171747,-1.453243856137215,-1.4885645244207208,WEAK,,,0,NOT_HIGH_VOLUME,0.575498668935204,4.5637044887929274,4.10000924949309,0.35008954179658563,1.1896108140638344,1.2642084285346982,2.835800820958392,3.5245105805578865,,0,NOT_HIGH_VOLUME
49,2021-01-25 21:45:00+00:00,2021-01-25 22:15:00+00:00,2021-01-25 22:15:00+00:00,-1,ACCEPT,IGNITION,True,348.5264285714288,0.750674779735911,1.8221113722336573,1.2461321850976588,0.6838946312980158,0.5759791871359987,0.5269719428486223,0.9174627052262844,1.741008639410304,-0.390490762377662,2.5935230532142963,1.7037445407911234,0.6569228442675992,0.889778512423173,2.0925282160880827,1.2720125753939586,0.6078831174721013,0.8205156406941241,3.8107245982422073,0.9619069674978524,0.2524210140878604,2.848817630744355,6.14242698457377,1.6854675911029493,0.2743976599698899,4.45695939347082,-3.548903931359473,-3.567180881047647,WEAK,,,6,UNRESOLVED,0.6838946312980159,1.7410086394103041,0.6569228442675992,0.6078831174721013,0.25242101408786044,0.2743976599698899,0.38252518429770926,-0.026971787030416694,,6,UNRESOLVED
