label,a_n,b_n,point,clusters,draws,ci_lo,ci_hi
DRIVEN_MOVE_SHORT_MINUS_LONG,367,333,0.1752548346938203,264,5000,-0.6941136146483506,0.9755674984624944
ABSORPTION_SHORT_MINUS_LONG,153,119,-0.48036414281971834,174,5000,-1.9525860105186432,0.8837024680494223
THIN_BOOK_SHORT_MINUS_LONG,108,156,1.5595809277364938,170,5000,0.13761279021555362,3.011200622008339
WEAK_SHORT_MINUS_LONG,335,355,-0.5840906183667925,259,5000,-1.4025797193476626,0.18768147061295284
