signal_ts,confirm_ts,exit_ts,side,z,atr,signal_px,confirm_level,entry,exit,gross_R,half_cost_R,full_cost_R,kind,mfe_atr,confirm_lag_s,confirm_atr,stop_atr
1772346600,1772350529,1772353914,BUY,-1.4788457944882332,259.34375,67014.1015625,67143.7734375,67131.0,67169.9015625,0.12000000000000897,0.09840000000000898,0.07680000000000897,be,0.5456079045668153,3929,0.5,1.25
1772363100,1772368442,1772371590,SELL,1.058344056487635,287.8783482142857,66443.5,66299.56082589286,66290.0,66246.81824776786,0.11999999999998151,0.0983999999999815,0.07679999999998151,be,0.6600010079902613,5342,0.5,1.25
1772373900,1772374968,1772378130,SELL,3.7582814256364014,253.43526785714286,66950.203125,66823.48549107143,66827.703125,67144.49720982143,-1.0000000000000198,-1.0216000000000198,-1.0432000000000197,stop,0.44192744343353385,1068,0.5,1.25
1772398200,1772405347,1772406135,SELL,1.1722363735267751,316.20675223214283,65183.5,65025.39662388393,65022.30078125,65417.55922154018,-0.9999999999999974,-1.0215999999999974,-1.0431999999999975,stop,0.01106870734193076,7147,0.5,1.25
1772422200,1772422660,1772432225,BUY,-1.0574658815230409,418.19308035714283,66745.203125,66954.29966517857,66975.0,66452.25864955357,-1.000000000000012,-1.021600000000012,-1.043200000000012,stop,0.08991435838174971,460,0.5,1.25
1772433000,1772442625,1772442900,BUY,-1.2392772033052875,319.4213169642857,66244.1015625,66403.81222098214,66432.3984375,66361.703125,-0.1770584710422552,-0.1986584710422552,-0.2202584710422552,signal,0.10487715822593523,9625,0.5,1.25
1772443800,1772445510,1772450083,SELL,1.6754766874080154,331.80078125,66373.3984375,66207.498046875,66200.8984375,66151.1283203125,0.11999999999998597,0.09839999999998597,0.07679999999998596,be,0.5388681555432594,1710,0.5,1.25
1772455500,1772457918,1772458066,BUY,-1.0825727459261771,245.34151785714286,65955.8984375,66078.56919642857,66083.296875,65776.61997767857,-1.0000000000000204,-1.0216000000000205,-1.0432000000000203,stop,0.0790989236941945,2418,0.5,1.25
1772466300,1772469854,1772470062,BUY,-3.239926753392482,545.8850446428571,69472.6015625,69745.54408482143,69701.5,69783.38275669643,0.1200000000000049,0.0984000000000049,0.07680000000000489,be,0.6887897070820036,3554,0.5,1.25
1772477100,1772484737,1772497368,BUY,-1.2478242520321703,591.7566964285714,69096.203125,69392.08147321429,69399.0,68659.30412946429,-0.9999999999999943,-1.0215999999999943,-1.0431999999999944,stop,0.15124459180632724,7637,0.5,1.25
1772497500,1772497903,1772500701,BUY,-1.2458692012433616,253.19977678571428,68699.703125,68826.30301339286,68829.5,68867.47996651786,0.12000000000000263,0.09840000000000262,0.07680000000000263,be,1.526462641106904,403,0.5,1.25
1772510400,1772512745,1772514039,SELL,1.0174216330074521,288.07254464285717,68349.3984375,68205.36216517857,68205.0,68161.78911830357,0.12000000000000924,0.09840000000000923,0.07680000000000924,be,0.6491420424387767,2345,0.5,1.25
1772521200,1772521392,1772522169,SELL,2.5605891217841847,235.37834821428572,68070.0,67952.31082589286,67960.3984375,68254.62137276786,-0.9999999999999929,-1.021599999999993,-1.0431999999999928,stop,0.18563862322723199,192,0.5,1.25
1772532000,1772532545,1772534851,SELL,2.5519917373480894,332.87723214285717,66614.3984375,66447.95982142857,66444.703125,66860.79966517857,-0.999999999999985,-1.021599999999985,-1.043199999999985,stop,0.13398802379148253,545,0.5,1.25
1772542800,1772542942,1772543759,SELL,1.0959394341593145,339.6919642857143,67360.1015625,67190.25558035714,67165.0,67114.04620535714,0.12000000000000882,0.09840000000000881,0.07680000000000882,be,0.6588229882640523,142,0.5,1.25
1772554200,1772554375,1772555100,SELL,1.5286336566195426,493.37109375,68529.796875,68283.111328125,68268.8984375,68885.6123046875,-1.0,-1.0216,-1.0432,stop,0.18039159798262908,175,0.5,1.25
1772565000,1772565606,1772571954,BUY,-2.011602245720973,634.9497767857143,68343.203125,68660.67801339286,68659.6015625,67865.91434151786,-1.0000000000000027,-1.0216000000000027,-1.0432000000000026,stop,0.2900943023122962,606,0.5,1.25
1772577300,1772579371,1772580336,BUY,-1.0063117133039072,339.61997767857144,68251.0,68420.80998883929,68413.8984375,68464.8414341518,0.12000000000001664,0.09840000000001664,0.07680000000001663,be,1.1978231972119573,2071,0.5,1.25
1772588100,1772588354,1772588658,BUY,-2.1591838577446776,321.93582589285717,68471.5,68632.46791294643,68645.0,68693.29037388392,0.11999999999998656,0.09839999999998655,0.07679999999998656,be,0.7240622004510243,254,0.5,1.25
1772601600,1772602005,1772602955,SELL,1.1063446701686526,323.77176339285717,67911.5,67749.61411830357,67742.203125,68146.91782924107,-0.9999999999999846,-1.0215999999999845,-1.0431999999999846,stop,0.2993042042471635,405,0.5,1.25
1772612400,1772613159,1772613995,BUY,-3.8308095300694927,360.94308035714283,69233.203125,69413.67466517857,69410.8984375,70315.73158482143,2.0054866189452993,1.9838866189452993,1.9622866189452994,trail,3.006858273681607,759,0.5,1.25
1772623200,1772633225,1772633862,BUY,-1.7308048828041251,530.9776785714286,71420.0,71685.48883928571,71647.5,71727.14665178572,0.12000000000000689,0.0984000000000069,0.07680000000000689,be,0.6301612591328328,10025,0.5,1.25
1772641500,1772641660,1772644904,BUY,-1.4187488659933856,580.8359375,72590.8984375,72881.31640625,72888.0,72975.125390625,0.12000000000000802,0.09840000000000801,0.07680000000000801,be,1.397810268067306,160,0.5,1.25
