signal_ts,confirm_ts,exit_ts,side,z,atr,signal_px,confirm_level,entry,exit,gross_R,half_cost_R,full_cost_R,kind,mfe_atr,confirm_lag_s,confirm_atr,stop_atr
1772346600,1772350529,1772353914,BUY,-1.4788457944882332,259.34375,67014.1015625,67117.8390625,67131.0,67169.9015625,0.12000000000000897,0.09840000000000898,0.07680000000000897,be,0.5456079045668153,3929,0.4,1.25
1772363100,1772368435,1772370303,SELL,1.058344056487635,287.8783482142857,66443.5,66328.34866071428,66321.5,66278.31824776786,0.11999999999998151,0.0983999999999815,0.07679999999998151,be,0.5287063995750934,5335,0.4,1.25
1772373900,1772374962,1772375031,SELL,3.7582814256364014,253.43526785714286,66950.203125,66848.82901785715,66860.5,66822.48470982142,0.12000000000001707,0.09840000000001706,0.07680000000001706,be,0.5224152053479421,1062,0.4,1.25
1772398200,1772405267,1772406142,SELL,1.1722363735267751,316.20675223214283,65183.5,65057.017299107145,65079.3984375,65474.65687779018,-0.9999999999999974,-1.0215999999999974,-1.0431999999999975,stop,0.19163934932519183,7067,0.4,1.25
1772422200,1772422632,1772432229,BUY,-1.0574658815230409,418.19308035714283,66745.203125,66912.48035714286,66911.3984375,66388.65708705357,-1.000000000000012,-1.021600000000012,-1.043200000000012,stop,0.24200095542846164,432,0.4,1.25
1772433000,1772442116,1772442300,BUY,-1.2392772033052875,319.4213169642857,66244.1015625,66371.87008928572,66342.0,66190.703125,-0.3789274339931831,-0.40052743399318314,-0.42212743399318314,signal,0.07012192458809614,9116,0.4,1.25
1772443800,1772445115,1772445719,SELL,1.6754766874080154,331.80078125,66373.3984375,66240.678125,66261.3984375,66211.6283203125,0.11999999999998597,0.09839999999998597,0.07679999999998596,be,0.55273660540846,1315,0.4,1.25
1772455500,1772457719,1772458084,BUY,-1.0825727459261771,245.34151785714286,65955.8984375,66054.03504464286,66062.0,65755.32310267857,-1.0000000000000204,-1.0216000000000205,-1.0432000000000203,stop,0.1659039422088379,2219,0.4,1.25
1772466300,1772467772,1772469488,BUY,-3.239926753392482,545.8850446428571,69472.6015625,69690.95558035714,69711.203125,69028.84681919643,-0.999999999999991,-1.021599999999991,-1.043199999999991,stop,0.039557321109845785,1472,0.4,1.25
1772477100,1772484322,1772503335,BUY,-1.2478242520321703,591.7566964285714,69096.203125,69332.90580357143,69284.296875,68544.60100446429,-0.9999999999999943,-1.0215999999999943,-1.0431999999999944,stop,0.34507953392403823,7222,0.4,1.25
1772510400,1772512703,1772514438,SELL,1.0174216330074521,288.07254464285717,68349.3984375,68234.16941964286,68233.0,68189.78911830357,0.12000000000000924,0.09840000000000923,0.07680000000000924,be,0.7730800075935733,2303,0.4,1.25
1772521200,1772521346,1772525494,SELL,2.5605891217841847,235.37834821428572,68070.0,67975.84866071428,67986.5,68280.72293526786,-0.9999999999999929,-1.021599999999993,-1.0431999999999928,stop,0.2965305667641857,146,0.4,1.25
1772532000,1772532171,1772534951,SELL,2.5519917373480894,332.87723214285717,66614.3984375,66481.24754464286,66464.296875,66880.39341517857,-0.999999999999985,-1.021599999999985,-1.043199999999985,stop,0.1928498145900529,171,0.4,1.25
1772542800,1772542928,1772546685,SELL,1.0959394341593145,339.6919642857143,67360.1015625,67224.22477678572,67224.3984375,67173.44464285714,0.12000000000000882,0.09840000000000881,0.07680000000000882,be,1.792800725447162,128,0.4,1.25
1772554200,1772554265,1772555171,SELL,1.5286336566195426,493.37109375,68529.796875,68332.4484375,68346.703125,68963.4169921875,-1.0,-1.0216,-1.0432,stop,0.3380917317878435,65,0.4,1.25
1772565000,1772565246,1772571954,BUY,-2.011602245720973,634.9497767857143,68343.203125,68597.18303571429,68599.8984375,67806.21121651786,-1.0000000000000027,-1.0216000000000027,-1.0432000000000026,stop,0.38412240844414364,246,0.4,1.25
1772577300,1772577908,1772580364,BUY,-1.0063117133039072,339.61997767857144,68251.0,68386.84799107142,68387.6015625,68438.5445591518,0.12000000000001664,0.09840000000001664,0.07680000000001663,be,1.2752534920366283,608,0.4,1.25
1772588100,1772588173,1772588685,BUY,-2.1591838577446776,321.93582589285717,68471.5,68600.27433035715,68610.296875,68658.58724888392,0.11999999999998656,0.09839999999998655,0.07679999999998656,be,0.8318573639863479,73,0.4,1.25
1772601600,1772601720,1772602968,SELL,1.1063446701686526,323.77176339285717,67911.5,67781.99129464285,67777.1015625,68181.81626674107,-0.9999999999999846,-1.0215999999999845,-1.0431999999999846,stop,0.4070913600333678,120,0.4,1.25
1772612400,1772613097,1772613995,BUY,-3.8308095300694927,360.94308035714283,69233.203125,69377.58035714286,69390.203125,70315.73158482143,2.0513560396407122,2.0297560396407124,2.008156039640712,trail,3.064195049550873,697,0.4,1.25
1772623200,1772633225,1772633862,BUY,-1.7308048828041251,530.9776785714286,71420.0,71632.39107142857,71647.5,71727.14665178572,0.12000000000000689,0.0984000000000069,0.07680000000000689,be,0.6301612591328328,10025,0.4,1.25
1772641500,1772641580,1772644925,BUY,-1.4187488659933856,580.8359375,72590.8984375,72823.2328125,72823.703125,72910.828515625,0.12000000000000802,0.09840000000000801,0.07680000000000801,be,1.5085074044682367,80,0.4,1.25
1772652300,1772653374,1772657466,BUY,-1.0411474392036968,505.0279017857143,73628.8984375,73830.90959821429,73831.703125,73200.41824776786,-1.0000000000000033,-1.0216000000000034,-1.0432000000000032,stop,0.0,1074,0.4,1.25
1772684100,1772685317,1772685882,SELL,1.1485907302498073,318.59263392857144,72632.6015625,72505.16450892857,72502.8984375,72901.13922991071,-0.9999999999999895,-1.0215999999999894,-1.0431999999999895,stop,0.00031878483424940184,1217,0.4,1.25
1772694900,1772695802,1772701424,SELL,1.4329984349051508,314.17745535714283,72614.8984375,72489.22745535715,72483.203125,72436.07650669642,0.12000000000001376,0.09840000000001375,0.07680000000001376,be,2.4123508452840645,902,0.4,1.25
1772705700,1772716215,1772717400,SELL,2.199891444317846,320.97154017857144,72688.1015625,72559.71294642857,72560.1015625,72511.95583147321,0.12000000000000309,0.0984000000000031,0.07680000000000309,be,0.8103570875950352,10515,0.4,1.25
1772718600,1772719068,1772722279,SELL,1.0611493994670849,354.22823660714283,72578.1015625,72436.41026785714,72435.0,72381.86576450893,0.12000000000000564,0.09840000000000565,0.07680000000000564,be,1.4338169152316484,468,0.4,1.25
1772729400,1772730592,1772732452,SELL,2.644372628419661,578.1428571428571,71271.3984375,71040.14129464286,71038.0,70951.27857142857,0.12000000000000059,0.0984000000000006,0.07680000000000059,be,0.6017516833456882,1192,0.4,1.25
1772740200,1772740504,1772743096,SELL,1.4465275081355602,360.76450892857144,71029.0,70884.69419642857,70883.796875,71334.75251116071,-0.9999999999999907,-1.0215999999999907,-1.0431999999999906,stop,0.1956782007455645,304,0.4,1.25
1772751000,1772753446,1772760622,SELL,1.1363646058012102,275.734375,71198.703125,71088.409375,71086.1015625,70477.46875,1.7658525528418427,1.7442525528418427,1.7226525528418428,trail,2.7073156910523033,2446,0.4,1.25
1772761800,1772763698,1772763957,SELL,2.2973804364034867,263.0078125,71124.703125,71019.5,71000.0,71328.759765625,-1.0,-1.0216,-1.0432,stop,0.003802168424179415,1898,0.4,1.25
1772772600,1772773909,1772775423,SELL,1.5197504113866143,314.7935267857143,70514.296875,70388.37946428571,70382.1015625,70334.88253348214,0.11999999999999472,0.09839999999999471,0.07679999999999472,be,0.5930970909928914,1309,0.4,1.25
1772783400,1772784067,1772785777,SELL,1.8887138986323242,302.1361607142857,71083.6015625,70962.74709821428,70958.796875,70913.47645089286,0.11999999999998238,0.09839999999998239,0.07679999999998238,be,0.5537135131541036,667,0.4,1.25
1772794200,1772795041,1772799186,SELL,1.3184868256791356,225.07142857142858,70502.296875,70412.26830357143,70410.6015625,69880.63727678571,1.8837194541415572,1.862119454141557,1.8405194541415573,trail,2.8546493176769276,841,0.4,1.25
1772805000,1772805111,1772805670,SELL,2.5444503792668915,290.7427455357143,69936.0,69819.70290178571,69819.0,68986.47293526786,2.2907593121834338,2.269159312183434,2.2475593121834336,trail,3.363449140229285,111,0.4,1.25
1772815800,1772816088,1772820749,SELL,1.734705766237102,516.9642857142857,68551.3984375,68344.61272321429,68342.703125,68265.15848214286,0.12000000000000323,0.09840000000000323,0.07680000000000323,be,1.2194386873920553,288,0.4,1.25
1772826600,1772828732,1772829061,SELL,1.1564388592487624,318.54129464285717,68063.0,67935.58348214286,67936.203125,67888.42193080357,0.12000000000000835,0.09840000000000834,0.07680000000000835,be,0.6008836317897223,2132,0.4,1.25
1772837400,1772837985,1772843517,SELL,1.6977222523735436,221.38616071428572,68389.8984375,68301.34397321429,68297.1015625,68263.89363839285,0.12000000000001802,0.09840000000001803,0.07680000000001802,be,1.072327361087305,585,0.4,1.25
1772848200,1772848889,1772851785,SELL,1.611962310553105,140.62779017857142,68259.8984375,68203.64732142857,68200.1015625,68179.00739397321,0.12000000000002366,0.09840000000002366,0.07680000000002365,be,1.2892521973770363,689,0.4,1.25
1772859000,1772860237,1772860534,SELL,1.4706284300457404,164.12779017857142,68072.796875,68007.14575892857,68013.6015625,67988.98239397322,0.1199999999999919,0.09839999999999191,0.0767999999999919,be,0.5130339286746431,1237,0.4,1.25
1772869800,1772870124,1772872756,BUY,-1.4324796862258007,170.21484375,67753.0,67821.0859375,67829.8984375,67855.4306640625,0.12,0.09839999999999999,0.0768,be,1.059277108433735,324,0.4,1.25
1772882400,1772882820,1772892848,SELL,1.270591140860451,162.02790178571428,68145.6015625,68080.7904017857,68089.203125,67649.51395089286,2.1709306570600133,2.1493306570600135,2.127730657060013,trail,3.2136633213250034,420,0.4,1.25
1772898900,1772899324,1772900453,SELL,1.0976210925774128,162.37834821428572,67865.8984375,67800.94709821428,67800.0,67775.64324776786,0.11999999999998155,0.09839999999998156,0.07679999999998155,be,0.590586359293702,424,0.4,1.25
1772911200,1772911215,1772911652,BUY,-1.7460181697171753,130.96484375,67327.796875,67380.1828125,67380.1015625,67216.3955078125,-1.0,-1.0216,-1.0432,stop,0.4955409073284219,15,0.4,1.25
1772922600,1772923567,1772929396,BUY,-1.007916894086595,184.85602678571428,67239.703125,67313.64553571428,67314.0,67341.72840401786,0.1200000000000288,0.0984000000000288,0.0768000000000288,be,0.7838448116596531,967,0.4,1.25
1772933400,1772933446,1772934445,SELL,1.5600460820447535,148.91350446428572,67197.703125,67138.13772321428,67118.1015625,67304.24344308036,-0.9999999999999887,-1.0215999999999887,-1.0431999999999886,stop,0.42107077679471466,46,0.4,1.25
1772945400,1772946546,1772953572,BUY,-1.0006071687334444,178.95758928571428,66835.203125,66906.78616071428,66910.796875,67298.62276785714,1.7337108502862655,1.7121108502862654,1.6905108502862656,trail,2.66713856285782,1146,0.4,1.25
1772956200,1772957801,1772959251,SELL,2.0294679838148584,184.01450892857142,67236.203125,67162.59732142858,67151.6015625,67381.61969866071,-0.999999999999982,-1.021599999999982,-1.043199999999982,stop,0.16519587328735968,1601,0.4,1.25
1772967000,1772967779,1772969528,SELL,1.8994349757576965,188.47823660714286,67866.703125,67791.31183035714,67778.296875,67750.02513950893,0.11999999999999823,0.09839999999999824,0.07679999999999823,be,1.9116099634940327,779,0.4,1.25
1773006600,1773007212,1773007417,SELL,1.9407914214493418,263.5424107142857,66967.796875,66862.37991071428,66855.3984375,66095.06808035714,2.3080318802036066,2.2864318802036068,2.2648318802036065,trail,3.3850398502545165,612,0.4,1.25
1773019200,1773021609,1773025310,SELL,1.0216814667618719,465.67075892857144,66301.796875,66115.52857142857,66115.5,66697.58844866071,-0.9999999999999928,-1.0215999999999927,-1.0431999999999928,stop,0.426484933168121,2409,0.4,1.25
1773030000,1773030315,1773031225,BUY,-1.363575831503628,370.14341517857144,67222.203125,67370.26049107143,67374.6015625,67430.12307477678,0.11999999999999639,0.09839999999999638,0.07679999999999639,be,0.5497868978753108,315,0.4,1.25
