signal_ts,confirm_ts,exit_ts,side,z,atr,signal_px,confirm_level,entry,exit,gross_R,half_cost_R,full_cost_R,kind,mfe_atr,confirm_lag_s,confirm_atr,stop_atr
1772346600,1772350529,1772353914,BUY,-1.4788457944882332,259.34375,67014.1015625,67143.7734375,67131.0,67169.9015625,0.10000000000000749,0.08200000000000748,0.0640000000000075,be,0.5456079045668153,3929,0.5,1.5
1772363100,1772368442,1772371590,SELL,1.058344056487635,287.8783482142857,66443.5,66299.56082589286,66290.0,66246.81824776786,0.0999999999999846,0.0819999999999846,0.0639999999999846,be,0.6600010079902613,5342,0.5,1.5
1772373900,1772374968,1772378232,SELL,3.7582814256364014,253.43526785714286,66950.203125,66823.48549107143,66827.703125,67207.85602678571,-0.9999999999999891,-1.0179999999999891,-1.0359999999999892,stop,0.44192744343353385,1068,0.5,1.5
1772398200,1772405347,1772406146,SELL,1.1722363735267751,316.20675223214283,65183.5,65025.39662388393,65022.30078125,65496.61090959822,-1.0000000000000067,-1.0180000000000067,-1.0360000000000067,stop,0.01106870734193076,7147,0.5,1.5
1772422200,1772422660,1772432275,BUY,-1.0574658815230409,418.19308035714283,66745.203125,66954.29966517857,66975.0,66347.71037946429,-0.9999999999999934,-1.0179999999999934,-1.0359999999999934,stop,0.08991435838174971,460,0.5,1.5
1772433000,1772442625,1772442900,BUY,-1.2392772033052875,319.4213169642857,66244.1015625,66403.81222098214,66432.3984375,66361.703125,-0.147548725868546,-0.165548725868546,-0.183548725868546,signal,0.10487715822593523,9625,0.5,1.5
1772443800,1772445510,1772450083,SELL,1.6754766874080154,331.80078125,66373.3984375,66207.498046875,66200.8984375,66151.1283203125,0.0999999999999883,0.0819999999999883,0.06399999999998832,be,0.5388681555432594,1710,0.5,1.5
1772455500,1772457918,1772458264,BUY,-1.0825727459261771,245.34151785714286,65955.8984375,66078.56919642857,66083.296875,65715.28459821429,-0.9999999999999887,-1.0179999999999887,-1.0359999999999887,stop,0.0790989236941945,2418,0.5,1.5
1772466300,1772469854,1772470062,BUY,-3.239926753392482,545.8850446428571,69472.6015625,69745.54408482143,69701.5,69783.38275669643,0.10000000000000407,0.08200000000000407,0.06400000000000408,be,0.6887897070820036,3554,0.5,1.5
1772477100,1772484737,1772503335,BUY,-1.2478242520321703,591.7566964285714,69096.203125,69392.08147321429,69399.0,68511.36495535714,-0.9999999999999977,-1.0179999999999976,-1.0359999999999976,stop,0.15124459180632724,7637,0.5,1.5
1772510400,1772512745,1772514039,SELL,1.0174216330074521,288.07254464285717,68349.3984375,68205.36216517857,68205.0,68161.78911830357,0.10000000000000768,0.08200000000000768,0.06400000000000769,be,0.6491420424387767,2345,0.5,1.5
1772521200,1772521392,1772526209,SELL,2.5605891217841847,235.37834821428572,68070.0,67952.31082589286,67960.3984375,67925.09168526786,0.09999999999998116,0.08199999999998116,0.06399999999998116,be,0.5867216060768424,192,0.5,1.5
1772532000,1772532545,1772534979,SELL,2.5519917373480894,332.87723214285717,66614.3984375,66447.95982142857,66444.703125,66944.01897321429,-1.0000000000000082,-1.0180000000000082,-1.0360000000000082,stop,0.13398802379148253,545,0.5,1.5
1772542800,1772542942,1772543759,SELL,1.0959394341593145,339.6919642857143,67360.1015625,67190.25558035714,67165.0,67114.04620535714,0.10000000000000735,0.08200000000000734,0.06400000000000736,be,0.6588229882640523,142,0.5,1.5
1772554200,1772554375,1772555700,SELL,1.5286336566195426,493.37109375,68529.796875,68283.111328125,68268.8984375,68344.0,-0.10148083048964263,-0.11948083048964263,-0.13748083048964263,signal,0.18039159798262908,175,0.5,1.5
1772565000,1772565606,1772587206,BUY,-2.011602245720973,634.9497767857143,68343.203125,68660.67801339286,68659.6015625,68046.203125,-0.6440387990004364,-0.6620387990004364,-0.6800387990004364,time,0.2900943023122962,606,0.5,1.5
1772587500,1772587681,1772587817,BUY,-1.9964317736541541,302.89285714285717,67984.0,68135.44642857143,68138.8984375,68184.33236607142,0.09999999999998808,0.08199999999998808,0.0639999999999881,be,0.573815735172739,181,0.5,1.5
1772601600,1772602005,1772602970,SELL,1.1063446701686526,323.77176339285717,67911.5,67749.61411830357,67742.203125,68227.86077008929,-1.0000000000000084,-1.0180000000000085,-1.0360000000000085,stop,0.2993042042471635,405,0.5,1.5
1772612400,1772613159,1772613995,BUY,-3.8308095300694927,360.94308035714283,69233.203125,69413.67466517857,69410.8984375,70315.73158482143,1.6712388491210828,1.6532388491210828,1.6352388491210827,trail,3.006858273681607,759,0.5,1.5
1772623200,1772633225,1772633862,BUY,-1.7308048828041251,530.9776785714286,71420.0,71685.48883928571,71647.5,71727.14665178572,0.10000000000000574,0.08200000000000573,0.06400000000000575,be,0.6301612591328328,10025,0.5,1.5
1772641500,1772641660,1772644904,BUY,-1.4187488659933856,580.8359375,72590.8984375,72881.31640625,72888.0,72975.125390625,0.10000000000000668,0.08200000000000668,0.06400000000000669,be,1.397810268067306,160,0.5,1.5
1772684100,1772688264,1772691721,SELL,1.1485907302498073,318.59263392857144,72632.6015625,72473.30524553571,72475.203125,72427.41422991072,0.09999999999999043,0.08199999999999043,0.06399999999999043,be,1.4793332842895126,4164,0.5,1.5
1772694900,1772695858,1772701390,SELL,1.4329984349051508,314.17745535714283,72614.8984375,72457.80970982143,72466.203125,72419.07650669642,0.10000000000001148,0.08200000000001148,0.06400000000001149,be,2.3582412976060647,958,0.5,1.5
1772718600,1772719093,1772722278,SELL,1.0611493994670849,354.22823660714283,72578.1015625,72400.98744419643,72400.0,72346.86576450893,0.10000000000000471,0.08200000000000471,0.06400000000000472,be,1.3350105627645614,493,0.5,1.5
1772729400,1772730601,1772732252,SELL,2.644372628419661,578.1428571428571,71271.3984375,70982.32700892857,70996.6015625,70909.88013392857,0.10000000000000049,0.08200000000000049,0.0640000000000005,be,0.5301457870027181,1201,0.5,1.5
1772740200,1772740517,1772745385,SELL,1.4465275081355602,360.76450892857144,71029.0,70848.61774553571,70845.5,71386.64676339286,-0.9999999999999962,-1.0179999999999962,-1.0359999999999963,stop,0.08952342650311683,317,0.5,1.5
1772751000,1772753454,1772756018,SELL,1.1363646058012102,275.734375,71198.703125,71060.8359375,71060.1015625,71018.74140625,0.09999999999999297,0.08199999999999297,0.06399999999999298,be,1.1166487221624073,2454,0.5,1.5
1772761800,1772763699,1772772113,SELL,2.2973804364034867,263.0078125,71124.703125,70993.19921875,70999.0,70378.80078125,1.5720679241546611,1.554067924154661,1.536067924154661,trail,2.858101886231992,1899,0.5,1.5
1772772600,1772773933,1772776435,SELL,1.5197504113866143,314.7935267857143,70514.296875,70356.90011160714,70350.296875,70303.07784598214,0.09999999999999559,0.08199999999999559,0.06399999999999559,be,0.795114428037085,1333,0.5,1.5
1772783400,1772784088,1772799192,SELL,1.8887138986323242,302.1361607142857,71083.6015625,70932.53348214286,70911.296875,69919.16964285714,2.189139337702023,2.1711393377020234,2.153139337702023,trail,3.783709006553041,688,0.5,1.5
1772799600,1772799764,1772801742,SELL,1.665380857952403,234.22823660714286,70163.1015625,70045.98744419643,70040.0,70004.86576450893,0.1000000000000071,0.0820000000000071,0.0640000000000071,be,1.7077360347074477,164,0.5,1.5
