bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
FIRST_OR_RESET,551,0.7549909255898367,0.05169543130203733,1.2321477355370507,28.48418264742257,12.608752132486742,2.2590802284099483,4
REPEAT_WITHIN_3H,4851,0.7068645640074211,-0.005658835117205143,0.9792715892876022,-27.45100915356215,77.13503434968419,-0.35588250378052166,6
