bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
<=30m,449,0.6859688195991092,-0.06208985036218212,0.7977791619887029,-27.87834281261977,45.28002698660522,-0.6156874160182538,6
30-90m,31,0.8064516129032258,0.15238021231778304,1.9241870924532527,4.723786581851274,2.0162884043392078,2.3428129486264577,2
90-180m,12,0.8333333333333334,0.39100688186508137,5.216282953339309,4.692082582380976,1.0091530837114089,4.649525090013785,1
>180m,58,0.8275862068965517,0.005405253202437997,1.030862962760486,0.31350468574140383,5.781720703200363,0.0542234227204834,2
