bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
<0.75,443,0.7268623024830699,0.0467946424294016,1.189535156814482,20.73002659622491,14.552552126941805,1.4244942340970188,4
0.75-1.00,486,0.720164609053498,0.007887730133911605,1.0317319054471237,3.83343684508104,14.208824236878202,0.26979268524777517,4
1.00-2.00,1114,0.703770197486535,-0.03818794640575561,0.8617536117026998,-42.54137229601175,51.559830227989984,-0.8250875169274232,6
2.00+,3359,0.7112235784459661,0.0056597446706062,1.0209116319923055,19.011082348566227,49.58657216067168,0.3833917433729041,5
