bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
<=0.15,2840,0.7123239436619718,0.01557676496582191,1.0575603422200817,44.238012502934225,38.03892984033386,1.162966799765941,5
0.15-0.30,836,0.6842105263157895,-0.05535300823573151,0.8120975258462299,-46.275114885071545,58.398528688384815,-0.7924020677300975,7
0.30-0.50,934,0.7237687366167024,-0.024926032668133334,0.9019161377223207,-23.280914512036535,34.29567957395416,-0.6788293686332787,7
0.50-0.75,792,0.7247474747474747,0.033271705035396795,1.1352472371969342,26.35119038803426,13.531309531941432,1.9474235162406688,4
