bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
<0.50,121,0.5702479338842975,-0.09245116072762795,0.6420578348304788,-11.186590448042981,11.791240174971502,-0.9487204299161023,5
0.50-0.75,217,0.7649769585253456,0.11003133518992682,1.6067511943608506,23.87679973621412,5.669323762576687,4.211578088699984,5
0.75-1.00,3771,0.7080350039777248,0.007888618426448534,1.028622884706107,29.74798008613742,36.03594364901494,0.8255085637795029,6
1.00-1.50,1121,0.7172167707404103,-0.04955334033292809,0.8152395935165442,-55.54929451321239,66.4444040151673,-0.8360266802984962,4
1.50+,172,0.7906976744186046,0.08223417809746668,1.3880585167773278,14.14427863276427,6.171923216099131,2.291713318122571,2
