bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
HIGH_VOL,1250,0.7048,-0.017195789010412802,0.9335367447312544,-21.494736263016,32.767355447876746,-0.6559801964246954,5
LOW_VOL,2243,0.7164511814534106,0.03435907671668186,1.1273929351796295,77.06740907551742,31.634521667971853,2.436180634700216,5
MID_VOL,1877,0.7112413425679276,-0.02888739683082487,0.8937320482545833,-54.22164385145828,69.10630326591992,-0.7846121307171401,5
UNKNOWN,32,0.6875,-0.009932983349459412,0.9622291849158982,-0.3178554671827012,4.075594774155943,-0.07798995847140598,4
