bucket,N,WR,EV,PF,SumR,MaxDD_R,R_DD,MaxConsecutiveLosses
ALIGNED_COUNTER,1596,0.7261904761904762,-0.001552345609347979,0.9939959414419506,-2.4775435925193747,32.54313270077151,-0.0761310724231733,5
ALIGNED_WITH,2149,0.698464402047464,-0.0008633902807221823,0.9969164451996467,-1.8554257132719698,47.13953907952252,-0.03936028543134333,5
MIXED,1657,0.7151478575739287,0.0032384687988242376,1.0124028124658173,5.366142799651762,29.037399379862496,0.18480108116614583,6
