episode_id,episode_start,episode_end,duration_h,signal_time,phase_h,ordinal,risk_pct,entry_time,entry_price,risk_dist,sl,tp,horizon,exit_time,exit_price,exit_reason,completed,net_r_5bps,net_r_10bps
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-22 16:00:00,0,1,0.08333333333333333,2024-01-22 16:01:00,40744.9,465.6087832107015,40279.2912167893,41443.31317481605,2024-01-24 16:00:00,2024-01-22 18:49:00,40279.2912167893,SL,True,-1.0437544366313658,-1.0875088732627316
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 00:00:00,0,2,0.08333333333333333,2024-01-23 00:01:00,39594.9,668.7196726955519,38926.18032730445,40597.97950904333,2024-01-25 00:00:00,2024-01-23 09:29:00,38926.18032730445,SL,True,-1.029605006115938,-1.0592100122318764
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 08:00:00,0,3,0.08333333333333333,2024-01-23 08:01:00,39797.0,518.8903896748207,39278.10961032518,40575.33558451223,2024-01-25 08:00:00,2024-01-23 09:09:00,39278.10961032518,SL,True,-1.038348176023206,-1.0766963520464121
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-23 16:00:00,0,4,0.08333333333333333,2024-01-23 16:01:00,39208.0,580.2280749920142,38627.77192500798,40078.34211248802,2024-01-25 16:00:00,2024-01-24 00:47:00,40078.34211248802,TP,True,1.4662132860422692,1.4324265720845382
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 00:00:00,0,5,0.08333333333333333,2024-01-24 00:01:00,39882.0,576.4018464213881,39305.59815357861,40746.60276963208,2024-01-26 00:00:00,2024-01-26 00:00:00,39953.3,TIME,True,0.08910276800615255,0.05450711200018306
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 08:00:00,0,6,0.08333333333333333,2024-01-24 08:01:00,39998.1,509.20021146677306,39488.89978853323,40761.90031720016,2024-01-26 08:00:00,2024-01-26 08:00:00,39956.0,TIME,True,-0.1219540931083268,-0.1612295088478291
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-24 16:00:00,0,7,0.08333333333333333,2024-01-24 16:01:00,40027.9,506.3690206921037,39521.5309793079,40787.453531038154,2024-01-26 16:00:00,2024-01-24 20:56:00,39521.5309793079,SL,True,-1.039524436097305,-1.07904887219461
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 00:00:00,0,8,0.08333333333333333,2024-01-25 00:01:00,40051.3,487.49383611724204,39563.806163882764,40782.54075417587,2024-01-27 00:00:00,2024-01-25 17:16:00,39563.806163882764,SL,True,-1.0410787758046316,-1.0821575516092632
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 08:00:00,0,9,0.08333333333333333,2024-01-25 08:01:00,40125.4,385.9505122831892,39739.44948771681,40704.32576842479,2024-01-27 08:00:00,2024-01-25 13:47:00,39739.44948771681,SL,True,-1.0519825712403228,-1.1039651424806458
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-25 16:00:00,0,10,0.08333333333333333,2024-01-25 16:01:00,39815.1,392.42593208496163,39422.67406791504,40403.73889812744,2024-01-27 16:00:00,2024-01-26 09:45:00,40403.73889812744,TP,True,1.449270554333066,1.398541108666132
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-26 00:00:00,0,11,0.08333333333333333,2024-01-26 00:01:00,39959.5,362.2917421270074,39597.20825787299,40502.93761319051,2024-01-28 00:00:00,2024-01-26 10:40:00,40502.93761319051,TP,True,1.4448517653681552,1.3897035307363106
2,2024-01-22 16:00:00,2024-01-26 12:00:00,92.0,2024-01-26 08:00:00,0,12,0.08333333333333333,2024-01-26 08:01:00,39973.6,305.9425487413018,39667.657451258696,40432.51382311195,2024-01-28 08:00:00,2024-01-26 10:34:00,40432.51382311195,TP,True,1.4346713947365968,1.3693427894731935
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-24 16:00:00,0,1,0.08333333333333333,2024-03-24 16:01:00,65729.1,805.8291585623683,64923.27084143764,66937.84373784356,2024-03-26 16:00:00,2024-03-24 17:04:00,64923.27084143764,SL,True,-1.0407835204904123,-1.0815670409808245
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-25 00:00:00,0,2,0.08333333333333333,2024-03-25 00:01:00,67349.1,895.3145905730674,66453.78540942694,68692.07188585961,2024-03-27 00:00:00,2024-03-25 02:16:00,66453.78540942694,SL,True,-1.0376119750024915,-1.0752239500049827
4,2024-03-24 16:00:00,2024-03-25 16:00:00,24.0,2024-03-25 08:00:00,0,3,0.08333333333333333,2024-03-25 08:01:00,66906.0,878.9713320850356,66027.02866791496,68224.45699812756,2024-03-27 08:00:00,2024-03-25 14:00:00,68224.45699812756,TP,True,1.4619407382483738,1.4238814764967473
6,2024-04-22 16:00:00,2024-04-22 20:00:00,4.0,2024-04-22 16:00:00,0,1,0.08333333333333333,2024-04-22 16:01:00,65968.4,702.4820897174689,65265.91791028252,67022.12313457619,2024-04-24 16:00:00,2024-04-22 22:53:00,67022.12313457619,TP,True,1.453046205045219,1.4060924100904382
8,2024-06-02 16:00:00,2024-06-03 16:00:00,24.0,2024-06-02 16:00:00,0,1,0.08333333333333333,2024-06-02 16:01:00,68182.7,416.21155100781846,67766.48844899218,68807.01732651172,2024-06-04 16:00:00,2024-06-02 18:01:00,67766.48844899218,SL,True,-1.0819087070444127,-1.1638174140888253
8,2024-06-02 16:00:00,2024-06-03 16:00:00,24.0,2024-06-03 00:00:00,0,2,0.08333333333333333,2024-06-03 00:01:00,67800.0,419.68296449329046,67380.31703550671,68429.52444673993,2024-06-05 00:00:00,2024-06-03 01:51:00,68429.52444673993,TP,True,1.4192247413689294,1.3384494827378586
8,2024-06-02 16:00:00,2024-06-03 16:00:00,24.0,2024-06-03 08:00:00,0,3,0.08333333333333333,2024-06-03 08:01:00,68991.9,517.5410532033907,68474.35894679661,69768.21157980508,2024-06-05 08:00:00,2024-06-03 12:39:00,69768.21157980508,TP,True,1.433346447037423,1.3666928940748464
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-24 16:00:00,0,1,0.08333333333333333,2024-06-24 16:01:00,60781.2,771.6424274731673,60009.55757252683,61938.66364120975,2024-06-26 16:00:00,2024-06-24 16:53:00,60009.55757252683,SL,True,-1.0393843040739965,-1.078768608147993
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-25 00:00:00,0,2,0.08333333333333333,2024-06-25 00:01:00,60246.9,984.9155777495324,59261.98442225047,61724.2733666243,2024-06-27 00:00:00,2024-06-25 14:27:00,61724.2733666243,TP,True,1.4694151959005155,1.438830391801031
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-25 08:00:00,0,3,0.08333333333333333,2024-06-25 08:01:00,60676.7,842.9815483222475,59833.71845167775,61941.17232248337,2024-06-27 08:00:00,2024-06-25 14:29:00,61941.17232248337,TP,True,1.464010659473649,1.428021318947298
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-25 16:00:00,0,4,0.08333333333333333,2024-06-25 16:01:00,61766.5,824.51504338995,60941.98495661005,63003.272565084924,2024-06-27 16:00:00,2024-06-26 17:05:00,60941.98495661005,SL,True,-1.0374562601951145,-1.0749125203902288
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-26 00:00:00,0,5,0.08333333333333333,2024-06-26 00:01:00,61805.9,761.436316707536,61044.463683292466,62948.054475061304,2024-06-28 00:00:00,2024-06-26 17:03:00,61044.463683292466,SL,True,-1.0405850749720278,-1.0811701499440556
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-26 08:00:00,0,6,0.08333333333333333,2024-06-26 08:01:00,61705.3,613.9394330246148,61091.36056697539,62626.209149536924,2024-06-28 08:00:00,2024-06-26 17:03:00,61091.36056697539,SL,True,-1.050253572812553,-1.100507145625106
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-26 16:00:00,0,7,0.08333333333333333,2024-06-26 16:01:00,61425.3,594.0189652887641,60831.28103471124,62316.32844793315,2024-06-28 16:00:00,2024-06-26 17:10:00,60831.28103471124,SL,True,-1.0517031471967735,-1.1034062943935468
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-27 00:00:00,0,8,0.08333333333333333,2024-06-27 00:01:00,60835.2,555.9628767878787,60279.237123212115,61669.14431518182,2024-06-29 00:00:00,2024-06-27 13:08:00,61669.14431518182,TP,True,1.4452884333289657,1.3905768666579317
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-27 08:00:00,0,9,0.08333333333333333,2024-06-27 08:01:00,60806.8,489.50696188609606,60317.29303811391,61541.06044282915,2024-06-29 08:00:00,2024-06-27 12:30:00,61541.06044282915,TP,True,1.437889749549518,1.375779499099036
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-27 16:00:00,0,10,0.08333333333333333,2024-06-27 16:01:00,61576.9,576.1710875624058,61000.7289124376,62441.15663134361,2024-06-29 16:00:00,2024-06-28 14:18:00,61000.7289124376,SL,True,-1.0534362981146035,-1.106872596229207
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-28 00:00:00,0,11,0.08333333333333333,2024-06-28 00:01:00,61691.1,470.9911059854302,61220.10889401457,62397.58665897814,2024-06-30 00:00:00,2024-06-28 07:47:00,61220.10889401457,SL,True,-1.065490727124164,-1.1309814542483279
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-28 08:00:00,0,12,0.08333333333333333,2024-06-28 08:01:00,61341.3,501.3197863074769,60839.98021369253,62093.279679461215,2024-06-30 08:00:00,2024-06-28 14:50:00,60839.98021369253,SL,True,-1.0611798114451214,-1.1223596228902428
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-28 16:00:00,0,13,0.08333333333333333,2024-06-28 16:01:00,61092.8,582.6297007815483,60510.17029921846,61966.74455117233,2024-06-30 16:00:00,2024-06-28 19:17:00,60510.17029921846,SL,True,-1.0524284978246468,-1.1048569956492935
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-29 00:00:00,0,14,0.08333333333333333,2024-06-29 00:01:00,60443.9,534.5267851289021,59909.3732148711,61245.69017769335,2024-07-01 00:00:00,2024-06-30 07:05:00,61245.69017769335,TP,True,1.4434603637445185,1.3869207274890372
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-29 08:00:00,0,15,0.08333333333333333,2024-06-29 08:01:00,61070.1,429.3342746159795,60640.76572538402,61714.10141192397,2024-07-01 08:00:00,2024-06-30 07:10:00,61714.10141192397,TP,True,1.4288781450600183,1.3577562901200364
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-29 16:00:00,0,16,0.08333333333333333,2024-06-29 16:01:00,61089.0,359.49455806633665,60729.50544193367,61628.24183709951,2024-07-01 16:00:00,2024-06-30 05:14:00,60729.50544193367,SL,True,-1.0849651248249597,-1.1699302496499193
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-30 00:00:00,0,17,0.08333333333333333,2024-06-30 00:01:00,60989.9,297.67663643843355,60692.22336356157,61436.41495465765,2024-07-02 00:00:00,2024-06-30 07:06:00,61436.41495465765,TP,True,1.3975567906005042,1.2951135812010086
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-30 08:00:00,0,18,0.08333333333333333,2024-06-30 08:01:00,61573.3,345.0058314089969,61228.294168591005,62090.8087471135,2024-07-02 08:00:00,2024-06-30 18:57:00,62090.8087471135,TP,True,1.410764841642624,1.3215296832852481
10,2024-06-24 16:00:00,2024-07-01 00:00:00,152.0,2024-06-30 16:00:00,0,19,0.08333333333333333,2024-06-30 16:01:00,61744.2,356.7417905805132,61387.458209419485,62279.31268587077,2024-07-02 16:00:00,2024-06-30 20:30:00,62279.31268587077,TP,True,1.4134609378122958,1.3269218756245915
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-06 08:00:00,0,1,0.08333333333333333,2024-09-06 08:01:00,55773.6,699.524889477982,55074.07511052202,56822.88733421697,2024-09-08 08:00:00,2024-09-06 12:56:00,56822.88733421697,TP,True,1.4601346565083475,1.420269313016695
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-06 16:00:00,0,2,0.08333333333333333,2024-09-06 16:01:00,54025.1,989.439046354244,53035.660953645754,55509.25856953136,2024-09-08 16:00:00,2024-09-06 20:36:00,53035.660953645754,SL,True,-1.0273008732569553,-1.0546017465139108
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-07 00:00:00,0,3,0.08333333333333333,2024-09-07 00:01:00,53906.4,1025.665939437926,52880.73406056208,55444.89890915689,2024-09-09 00:00:00,2024-09-09 00:00:00,54839.6,TIME,True,0.8835691672637861,0.8572904355991949
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-07 08:00:00,0,4,0.08333333333333333,2024-09-07 08:01:00,54267.4,733.3775533036201,53534.022446696385,55367.46632995543,2024-09-09 08:00:00,2024-09-09 08:00:00,54939.0,TIME,True,0.8787646923428374,0.8417664233369594
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-07 16:00:00,0,5,0.08333333333333333,2024-09-07 16:01:00,54767.7,571.7402582855495,54195.95974171445,55625.31038742832,2024-09-09 16:00:00,2024-09-07 17:50:00,54195.95974171445,SL,True,-1.0478956127422523,-1.0957912254845046
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-08 00:00:00,0,6,0.08333333333333333,2024-09-08 00:01:00,54159.0,547.1933899200823,53611.80661007992,54979.79008488012,2024-09-10 00:00:00,2024-09-08 15:59:00,53611.80661007992,SL,True,-1.0494879881570847,-1.098975976314169
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-08 08:00:00,0,7,0.08333333333333333,2024-09-08 08:01:00,54402.7,442.8664808997222,53959.83351910028,55066.99972134958,2024-09-10 08:00:00,2024-09-08 15:14:00,53959.83351910028,SL,True,-1.0614211081063034,-1.1228422162126068
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-08 16:00:00,0,8,0.08333333333333333,2024-09-08 16:01:00,53687.3,473.15784863745625,53214.14215136255,54397.036772956184,2024-09-10 16:00:00,2024-09-08 17:58:00,54397.036772956184,TP,True,1.4432670300676589,1.3865340601353178
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-09 00:00:00,0,9,0.08333333333333333,2024-09-09 00:01:00,54791.3,562.4825595709268,54228.81744042908,55635.02383935639,2024-09-11 00:00:00,2024-09-09 13:51:00,55635.02383935639,TP,True,1.4512951121170798,1.4025902242341595
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-09 08:00:00,0,10,0.08333333333333333,2024-09-09 08:01:00,54968.9,554.2244277943873,54414.67557220561,55800.23664169158,2024-09-11 08:00:00,2024-09-09 16:12:00,55800.23664169158,TP,True,1.4504091688824,1.4008183377647998
12,2024-09-06 08:00:00,2024-09-09 20:00:00,84.0,2024-09-09 16:00:00,0,11,0.08333333333333333,2024-09-09 16:01:00,55369.2,659.6557882611634,54709.54421173883,56358.68368239174,2024-09-11 16:00:00,2024-09-09 16:46:00,56358.68368239174,TP,True,1.4580317485381642,1.4160634970763284
14,2025-03-19 12:00:00,2025-03-19 20:00:00,8.0,2025-03-19 12:00:00,0,1,0.08333333333333333,2025-03-19 12:01:00,83856.4,725.8555524677769,83130.54444753221,84945.18332870166,2025-03-21 12:00:00,2025-03-19 18:00:00,84945.18332870166,TP,True,1.442236165505035,1.3844723310100702
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-25 00:00:00,0,1,0.08333333333333333,2025-07-25 00:01:00,118250.4,890.0409050618252,117360.35909493818,119585.46135759274,2025-07-27 00:00:00,2025-07-25 01:23:00,117360.35909493818,SL,True,-1.0664297558277875,-1.1328595116555749
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-25 08:00:00,0,2,0.08333333333333333,2025-07-25 08:01:00,115513.0,1080.2295765139338,114432.77042348607,117133.3443647709,2025-07-27 08:00:00,2025-07-25 20:43:00,117133.3443647709,TP,True,1.446533124758175,1.39306624951635
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-25 16:00:00,0,3,0.08333333333333333,2025-07-25 16:01:00,115729.9,1208.7355919431188,114521.16440805688,117543.00338791468,2025-07-27 16:00:00,2025-07-25 23:38:00,117543.00338791468,TP,True,1.4521277023811483,1.4042554047622964
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-26 00:00:00,0,4,0.08333333333333333,2025-07-26 00:01:00,117500.0,1020.0210405350936,116479.9789594649,119030.03156080264,2025-07-28 00:00:00,2025-07-27 16:12:00,119030.03156080264,TP,True,1.442403148890752,1.384806297781504
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-26 08:00:00,0,5,0.08333333333333333,2025-07-26 08:01:00,117316.2,713.4538997624977,116602.7461002375,118386.38084964374,2025-07-28 08:00:00,2025-07-27 06:46:00,118386.38084964374,TP,True,1.4177829148883667,1.3355658297767334
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-26 16:00:00,0,6,0.08333333333333333,2025-07-26 16:01:00,118142.9,624.2992018046735,117518.60079819532,119079.348802707,2025-07-28 16:00:00,2025-07-27 16:12:00,119079.348802707,TP,True,1.4053795842934909,1.310759168586982
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-27 00:00:00,0,7,0.08333333333333333,2025-07-27 00:01:00,117912.1,502.61469081120606,117409.48530918879,118666.02203621682,2025-07-29 00:00:00,2025-07-27 16:00:00,118666.02203621682,TP,True,1.3827012996678498,1.2654025993356997
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-27 08:00:00,0,8,0.08333333333333333,2025-07-27 08:01:00,118116.6,426.87863681360454,117689.7213631864,118756.91795522042,2025-07-29 08:00:00,2025-07-27 16:00:00,118756.91795522042,TP,True,1.3616508419328848,1.2233016838657698
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-27 16:00:00,0,9,0.08333333333333333,2025-07-27 16:01:00,118760.0,413.58330393111436,118346.41669606889,119380.37495589667,2025-07-29 16:00:00,2025-07-27 16:29:00,119380.37495589667,TP,True,1.356425538856157,1.212851077712314
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-28 00:00:00,0,10,0.08333333333333333,2025-07-28 00:01:00,119357.6,566.4371699814209,118791.16283001858,120207.25575497214,2025-07-30 00:00:00,2025-07-28 07:17:00,118791.16283001858,SL,True,-1.1053581988660057,-1.2107163977320115
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-28 08:00:00,0,11,0.08333333333333333,2025-07-28 08:01:00,118819.3,641.8532113035217,118177.44678869648,119782.07981695529,2025-07-30 08:00:00,2025-07-28 14:18:00,118177.44678869648,SL,True,-1.092559558718023,-1.1851191174360463
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-28 16:00:00,0,12,0.08333333333333333,2025-07-28 16:01:00,118146.4,705.4821385963959,117440.91786140359,119204.62320789459,2025-07-30 16:00:00,2025-07-28 18:32:00,117440.91786140359,SL,True,-1.0837345083144558,-1.1674690166289117
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-29 00:00:00,0,13,0.08333333333333333,2025-07-29 00:01:00,117962.2,727.7068796195971,117234.4931203804,119053.76031942939,2025-07-31 00:00:00,2025-07-29 07:45:00,119053.76031942939,TP,True,1.4189493714408308,1.3378987428816616
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-29 08:00:00,0,14,0.08333333333333333,2025-07-29 08:01:00,118830.0,760.6438312707952,118069.35616872921,119970.9657469062,2025-07-31 08:00:00,2025-07-29 14:07:00,118069.35616872921,SL,True,-1.0781114597363346,-1.1562229194726692
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-29 16:00:00,0,15,0.08333333333333333,2025-07-29 16:01:00,117336.2,804.5995734720893,116531.6004265279,118543.09936020813,2025-07-31 16:00:00,2025-07-30 14:52:00,118543.09936020813,TP,True,1.4270841025345944,1.3541682050691888
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-30 00:00:00,0,16,0.08333333333333333,2025-07-30 00:01:00,117891.3,790.3227498032613,117100.97725019674,119076.7841247049,2025-08-01 00:00:00,2025-07-30 18:47:00,117100.97725019674,SL,True,-1.0745842758729565,-1.149168551745913
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-30 08:00:00,0,17,0.08333333333333333,2025-07-30 08:01:00,118098.4,697.4761799731873,117400.9238200268,119144.61426995977,2025-08-01 08:00:00,2025-07-30 11:55:00,117400.9238200268,SL,True,-1.0846612424846824,-1.1693224849693649
16,2025-07-25 00:00:00,2025-08-07 12:00:00,324.0,2025-07-30 16:00:00,0,18,0.08333333333333333,2025-07-30 16:01:00,117893.6,866.2969995634019,117027.3030004366,119193.04549934511,2025-08-01 16:00:00,2025-07-30 18:48:00,117027.3030004366,SL,True,-1.0680445621186592,-1.1360891242373183
