N,WR,EV,t,PF,SumR,Ryr,MaxDD_R,R_DD,MaxLossStreak,MedianR,year
1082,0.7717190388170055,0.13618494104014467,4.761781470487347,1.645705666647366,147.35210620543654,147.35210620543654,8.628000000000014,17.07836186896573,4,0.12299999999999853,2021
1057,0.7322611163670766,0.09131099727789896,2.8465685548993487,1.3495272837615695,96.5157241227392,96.5157241227392,12.54135990245391,7.695794146203747,5,0.12299999999999509,2022
1183,0.7032967032967034,0.08059030413420919,2.5321823495214115,1.270023219450277,95.33832979076946,95.33832979076946,23.70466047386617,4.0219234481707815,5,0.122999999999992,2023
1144,0.7325174825174825,0.09425544626697308,3.0917577425408442,1.3613715413082326,107.8282305294172,107.8282305294172,18.28122564114595,5.898304230036189,4,0.12299999999999438,2024
1172,0.7235494880546075,0.11013357717183658,3.5807169283582825,1.4019701513284197,129.07655244539248,129.07655244539248,12.179169348832808,10.598140870564588,5,0.12299999999999521,2025
742,0.7088948787061995,0.07322290071139578,1.7974990898679502,1.252709389376386,54.33139232785567,54.33139232785567,17.08218649963497,3.1805877033959717,4,0.12299999999999313,2026
