parent_id,parent_time,parent_i,signal_time,signal_i,event_time,event_i,impulse_dir,split,child_rule,event_open,event_high,event_low,event_close,child_range,parent_exit_i,router_conf,p_rev,p_cont,source_row,entry,filled,fill_time,fill_i,outcome,gross_R,cost_R,signal_net_R,stop_frac,exit_time,episode_7d,prior_virtual_fills,vf1_mature,real_fill,real_R
12,2021-04-30 19:45:00+00:00,11464,2021-04-30 20:15:00+00:00,11466,2021-04-30 19:45:00+00:00,11466,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,56864.98,57000.0,56667.05,56798.69,332.9499999999971,11560,0.3230393485020826,0.3230393485020826,0.1022329834135287,12,56965.165,True,2021-04-30 20:30:00+00:00,11467.0,SL,-1.0,0.08554612554437678,-1.0855461255443768,0.005844800063336902,2021-04-30 22:30:00+00:00,7,0,False,False,0.0
13,2021-05-03 11:45:00+00:00,11720,2021-05-03 13:30:00+00:00,11727,2021-05-03 11:45:00+00:00,11727,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,58535.41,58645.09,57938.0,58234.86,707.0899999999965,11816,0.3424134827450351,0.3424134827450351,0.1307084113954935,13,58588.405,False,,,NO_FILL,0.0,0.0,0.0,0.012068770262648326,,7,1,True,False,0.0
14,2021-05-08 11:45:00+00:00,12200,2021-05-08 12:00:00+00:00,12201,2021-05-08 11:45:00+00:00,12201,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,58556.09,58604.19,58213.76,58337.11,390.4300000000003,12296,0.3364589098833516,0.3364589098833516,0.1185557037616244,14,58532.325,True,2021-05-08 12:15:00+00:00,12202.0,SL,-1.0,0.07495879543067893,-1.074958795430679,0.006670331308383877,2021-05-08 12:45:00+00:00,7,1,True,True,-1.074958795430679
15,2021-06-08 07:45:00+00:00,15160,2021-06-08 08:00:00+00:00,15161,2021-06-08 07:45:00+00:00,15161,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,32966.7,33299.23,32961.09,33200.55,338.1400000000067,15256,0.4407324081185178,0.4407324081185178,0.2042714646688167,15,33031.479999999996,True,2021-06-08 08:45:00+00:00,15164.0,SL,-1.0,0.048842905305493796,-1.0488429053054937,0.010236901283260899,2021-06-08 09:30:00+00:00,8,0,False,False,0.0
16,2021-06-14 03:45:00+00:00,15720,2021-06-14 06:00:00+00:00,15729,2021-06-14 03:45:00+00:00,15729,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,39403.79,39514.38,39213.14,39246.75,301.23999999999796,15816,0.3496144062333004,0.3496144062333004,0.146557870077051,16,39397.369999999995,True,2021-06-14 06:15:00+00:00,15730.0,SL,-1.0,0.06539199641481919,-1.065391996414819,0.007646195672452197,2021-06-14 06:45:00+00:00,8,1,True,True,-1.065391996414819
17,2021-06-29 19:45:00+00:00,17224,2021-06-29 20:30:00+00:00,17227,2021-06-29 19:45:00+00:00,17227,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,36373.62,36411.1,36300.0,36304.01,111.09999999999854,17320,0.336863623911175,0.336863623911175,0.1121579200560352,17,36359.56,False,,,NO_FILL,0.0,0.0,0.0,0.0030555925319227886,,9,0,False,False,0.0
18,2021-07-15 15:45:00+00:00,18744,2021-07-15 18:15:00+00:00,18754,2021-07-15 15:45:00+00:00,18754,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,31315.0,31449.99,31308.0,31400.06,141.9900000000016,18840,0.3867441953712883,0.3867441953712883,0.1267230585405572,18,31329.065000000002,False,,,NO_FILL,0.0,0.0,0.0,0.0045322131381833955,,10,0,False,False,0.0
19,2021-07-15 19:45:00+00:00,18760,2021-07-15 20:00:00+00:00,18761,2021-07-15 19:45:00+00:00,18761,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,31538.92,31652.08,31528.52,31639.48,123.56000000000131,18856,0.3796396668775148,0.3796396668775148,0.1462549719742019,19,31577.699999999997,False,,,NO_FILL,0.0,0.0,0.0,0.003912887892405125,,10,0,False,False,0.0
20,2021-07-20 11:45:00+00:00,19208,2021-07-20 12:00:00+00:00,19209,2021-07-20 11:45:00+00:00,19209,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,29693.63,29787.66,29651.44,29722.8,136.22000000000116,19304,0.4096990922314198,0.4096990922314198,0.1381725876446218,20,29654.69,True,2021-07-20 12:15:00+00:00,19210.0,SL,-1.0,0.10884851710468267,-1.1088485171046827,0.004593539841421413,2021-07-20 13:15:00+00:00,10,0,False,False,0.0
21,2021-07-23 07:45:00+00:00,19480,2021-07-23 08:15:00+00:00,19482,2021-07-23 07:45:00+00:00,19482,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,32479.28,32540.2,32317.88,32448.0,222.3199999999997,19576,0.3900526743151861,0.3900526743151861,0.1165890316773532,21,32559.16,False,,,NO_FILL,0.0,0.0,0.0,0.006828185985142114,,10,1,True,False,0.0
22,2021-07-24 11:45:00+00:00,19592,2021-07-24 13:45:00+00:00,19600,2021-07-24 11:45:00+00:00,19600,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,33829.11,33829.12,33767.24,33783.09,61.88000000000466,19688,0.3372424180759674,0.3372424180759674,0.1065647355661378,22,33814.03,True,2021-07-24 14:30:00+00:00,19603.0,SL,-1.0,0.2732226082740583,-1.2732226082740583,0.0018300096143525236,2021-07-24 14:45:00+00:00,10,1,True,True,-1.2732226082740583
23,2021-07-31 03:45:00+00:00,20232,2021-07-31 04:00:00+00:00,20233,2021-07-31 03:45:00+00:00,20233,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41810.0,41876.34,41500.0,41653.14,376.3399999999965,20328,0.3871639134886123,0.3871639134886123,0.1710088514007932,23,41841.31,True,2021-07-31 05:00:00+00:00,20237.0,TP,1.5,0.055589772546102444,1.4444102274538975,0.00899446025948988,2021-07-31 05:30:00+00:00,10,2,True,True,1.4444102274538975
24,2021-08-04 11:45:00+00:00,20648,2021-08-04 12:00:00+00:00,20649,2021-08-04 11:45:00+00:00,20649,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,38160.06,38415.0,38154.32,38374.96,260.6800000000003,20744,0.3666010564667508,0.3666010564667508,0.1828043872819446,24,38244.619999999995,False,,,NO_FILL,0.0,0.0,0.0,0.006816122110770099,,10,3,True,False,0.0
25,2021-08-10 03:45:00+00:00,21192,2021-08-10 04:30:00+00:00,21195,2021-08-10 03:45:00+00:00,21195,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,45749.62,45757.72,45500.0,45544.13,257.72000000000116,21288,0.351879797476052,0.351879797476052,0.1393840074087985,25,45672.99,True,2021-08-10 05:00:00+00:00,21197.0,SL,-1.0,0.08860971209064061,-1.0886097120906406,0.005642722317938921,2021-08-10 07:45:00+00:00,10,3,True,True,-1.0886097120906406
26,2021-08-14 11:45:00+00:00,21590,2021-08-14 12:15:00+00:00,21592,2021-08-14 11:45:00+00:00,21592,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,46407.88,46474.57,46263.06,46310.5,211.51000000000204,21686,0.3421296469425918,0.3421296469425918,0.1739727251691462,26,46416.255000000005,True,2021-08-14 12:30:00+00:00,21593.0,SL,-1.0,0.109725911304429,-1.109725911304429,0.004556808816221861,2021-08-14 14:00:00+00:00,10,4,True,True,-1.109725911304429
27,2021-08-21 19:45:00+00:00,22294,2021-08-21 23:15:00+00:00,22308,2021-08-21 19:45:00+00:00,22308,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,49290.01,49320.71,49108.03,49138.21,212.6800000000003,22390,0.3167368055580153,0.3167368055580153,0.1243833103203724,27,49244.55,False,,,NO_FILL,0.0,0.0,0.0,0.004318853558414084,,11,0,False,False,0.0
28,2021-08-23 07:45:00+00:00,22438,2021-08-23 08:30:00+00:00,22441,2021-08-23 07:45:00+00:00,22441,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,50208.19,50217.0,50118.88,50122.87,98.12000000000262,22534,0.3641551374221985,0.3641551374221985,0.1552424509927173,28,50171.93000000001,True,2021-08-23 08:45:00+00:00,22442.0,SL,-1.0,0.25566617407255743,-1.2556661740725574,0.001955675215205048,2021-08-23 08:45:00+00:00,11,0,False,False,0.0
29,2021-08-23 11:45:00+00:00,22454,2021-08-23 13:15:00+00:00,22460,2021-08-23 11:45:00+00:00,22460,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,50205.01,50237.65,50100.0,50193.14,137.65000000000146,22550,0.3360239187434691,0.3360239187434691,0.1402655715762252,29,50261.965,True,2021-08-23 13:30:00+00:00,22461.0,TP,1.5,0.18257161278604964,1.3174283872139503,0.0027386513838048607,2021-08-23 14:30:00+00:00,11,1,True,True,1.3174283872139503
30,2021-09-15 03:45:00+00:00,24630,2021-09-15 04:45:00+00:00,24634,2021-09-15 03:45:00+00:00,24634,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,46990.01,47054.27,46831.78,46867.71,222.48999999999796,24726,0.3591589494166794,0.3591589494166794,0.1387511480657345,30,46978.955,True,2021-09-15 05:00:00+00:00,24635.0,SL,-1.0,0.1055754303564215,-1.1055754303564216,0.004735950384592376,2021-09-15 07:45:00+00:00,12,0,False,False,0.0
31,2021-09-15 19:45:00+00:00,24694,2021-09-15 20:00:00+00:00,24695,2021-09-15 19:45:00+00:00,24695,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,48075.44,48178.98,48030.9,48051.74,148.08000000000175,24790,0.3243919085854343,0.3243919085854343,0.1182931741199681,31,48125.78,False,,,NO_FILL,0.0,0.0,0.0,0.003076937142629205,,12,1,True,False,0.0
32,2021-09-15 23:45:00+00:00,24710,2021-09-16 00:30:00+00:00,24713,2021-09-15 23:45:00+00:00,24713,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,48015.46,48023.09,47841.55,47883.37,181.5399999999936,24806,0.3207692615297593,0.3207692615297593,0.1421475042124038,32,47974.14,True,2021-09-16 01:00:00+00:00,24715.0,TP,1.5,0.13213104549961907,1.367868954500381,0.003784122029076365,2021-09-16 03:15:00+00:00,12,1,True,True,1.367868954500381
33,2021-09-21 23:45:00+00:00,25286,2021-09-22 00:00:00+00:00,25287,2021-09-21 23:45:00+00:00,25287,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,40734.09,41487.66,40579.77,41339.09,907.8900000000067,25382,0.3784071280405359,0.3784071280405359,0.283301303558447,33,40885.14499999999,True,2021-09-22 00:30:00+00:00,25289.0,TP,1.5,0.02251657414444464,1.4774834258555554,0.022205864746230125,2021-09-22 01:45:00+00:00,12,2,True,True,1.4774834258555554
34,2021-10-01 23:45:00+00:00,26238,2021-10-02 02:00:00+00:00,26247,2021-10-01 23:45:00+00:00,26247,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,47736.81,47791.89,47634.94,47679.4,156.9499999999971,26334,0.3277543741075089,0.3277543741075089,0.1207475905428845,34,47757.875,True,2021-10-02 02:15:00+00:00,26248.0,TP,1.5,0.15214359668684577,1.3478564033131541,0.0032863690019708184,2021-10-02 03:15:00+00:00,13,0,False,False,0.0
35,2021-10-05 03:45:00+00:00,26542,2021-10-05 04:15:00+00:00,26544,2021-10-05 03:45:00+00:00,26544,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,49299.99,49318.89,49170.89,49216.42,148.0,26638,0.3937136665496076,0.3937136665496076,0.1386696846678946,35,49290.42,True,2021-10-05 05:00:00+00:00,26547.0,SL,-1.0,0.1665216891891892,-1.1665216891891892,0.0030026118665655516,2021-10-05 06:30:00+00:00,13,1,True,True,-1.1665216891891892
36,2021-10-15 07:45:00+00:00,27518,2021-10-15 10:15:00+00:00,27528,2021-10-15 07:45:00+00:00,27528,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,59248.8,59398.97,59000.0,59015.67,398.97000000000116,27614,0.3170809003385542,0.3170809003385542,0.1828317199702373,36,59215.155,True,2021-10-15 10:45:00+00:00,27530.0,SL,-1.0,0.07421003458906664,-1.0742100345890666,0.006737633296746435,2021-10-15 13:15:00+00:00,14,0,False,False,0.0
37,2021-11-26 15:45:00+00:00,31582,2021-11-26 16:30:00+00:00,31585,2021-11-26 15:45:00+00:00,31585,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,54344.93,54505.48,54257.88,54377.0,247.60000000000582,31678,0.3667074141393087,0.3667074141393087,0.1529916210353039,37,54253.2,True,2021-11-26 17:00:00+00:00,31587.0,TP,1.5,0.10955815831986818,1.3904418416801319,0.0045637860992532395,2021-11-26 17:30:00+00:00,15,0,False,False,0.0
38,2021-11-28 19:45:00+00:00,31790,2021-11-28 20:45:00+00:00,31794,2021-11-28 19:45:00+00:00,31794,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,54881.91,54989.2,54822.44,54918.51,166.75999999999476,31886,0.3223360568630702,0.3223360568630702,0.1493269124643774,38,54835.130000000005,False,,,NO_FILL,0.0,0.0,0.0,0.0030411161603883267,,15,1,True,False,0.0
39,2021-12-24 03:45:00+00:00,34222,2021-12-24 04:30:00+00:00,34225,2021-12-24 03:45:00+00:00,34225,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,51036.0,51080.68,51007.63,51007.63,73.05000000000291,34318,0.3152240963523093,0.3152240963523093,0.1524811609993947,39,51044.155,True,2021-12-24 04:45:00+00:00,34226.0,TP,1.5,0.34937819986309354,1.1506218001369064,0.0014311139052062456,2021-12-24 04:45:00+00:00,16,0,False,False,0.0
40,2022-01-07 07:45:00+00:00,35582,2022-01-07 08:00:00+00:00,35583,2022-01-07 07:45:00+00:00,35583,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41706.71,41800.0,41607.5,41754.17,192.5,35678,0.3891158491495493,0.3891158491495493,0.2174693442151616,40,41657.92,True,2022-01-07 08:15:00+00:00,35584.0,TP,1.5,0.10820238961038961,1.3917976103896104,0.004620970034029543,2022-01-07 08:15:00+00:00,17,0,False,False,0.0
41,2022-02-01 11:45:00+00:00,37998,2022-02-01 13:00:00+00:00,38003,2022-02-01 11:45:00+00:00,38003,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,38650.01,38711.58,38589.98,38625.08,121.59999999999854,38094,0.3739888059493246,0.3739888059493246,0.1210835771373208,41,38685.880000000005,True,2022-02-01 13:15:00+00:00,38004.0,SL,-1.0,0.15907023026315983,-1.15907023026316,0.003143265708315244,2022-02-01 13:15:00+00:00,18,0,False,False,0.0
42,2022-02-01 19:45:00+00:00,38030,2022-02-01 22:15:00+00:00,38040,2022-02-01 19:45:00+00:00,38040,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,38779.59,38797.93,38731.0,38731.0,66.93000000000029,38126,0.3519300422183044,0.3519300422183044,0.1278090658155459,42,38764.465,True,2022-02-01 23:15:00+00:00,38044.0,SL,-1.0,0.28958960854624105,-1.289589608546241,0.0017265812903647787,2022-02-01 23:15:00+00:00,18,1,True,True,-1.289589608546241
43,2022-02-05 03:45:00+00:00,38350,2022-02-05 04:45:00+00:00,38354,2022-02-05 03:45:00+00:00,38354,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41486.88,41496.64,41369.69,41465.42,126.94999999999709,38446,0.342302638478252,0.342302638478252,0.1516167874702038,43,41528.895,True,2022-02-05 05:15:00+00:00,38356.0,SL,-1.0,0.16356398188263468,-1.1635639818826347,0.003056907726535876,2022-02-05 05:45:00+00:00,18,2,True,True,-1.1635639818826347
44,2022-02-06 15:45:00+00:00,38494,2022-02-06 18:15:00+00:00,38504,2022-02-06 15:45:00+00:00,38504,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41607.7,41647.86,41495.24,41528.32,152.62000000000262,38590,0.3258477562497378,0.3258477562497378,0.2050105519284626,44,41604.630000000005,True,2022-02-06 19:15:00+00:00,38508.0,SL,-1.0,0.1363013694142291,-1.136301369414229,0.0036683417206210605,2022-02-06 22:45:00+00:00,18,3,True,True,-1.136301369414229
45,2022-02-07 07:45:00+00:00,38558,2022-02-07 08:15:00+00:00,38560,2022-02-07 07:45:00+00:00,38560,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,42682.57,42694.99,42522.08,42579.07,172.90999999999622,38654,0.3259830104112768,0.3259830104112768,0.2289898831918616,45,42665.524999999994,True,2022-02-07 08:45:00+00:00,38562.0,TP,1.5,0.12337494939564204,1.376625050604358,0.004052686566027167,2022-02-07 09:30:00+00:00,18,4,True,True,1.376625050604358
46,2022-02-14 03:45:00+00:00,39214,2022-02-14 06:15:00+00:00,39224,2022-02-14 03:45:00+00:00,39224,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41809.67,41978.99,41800.35,41868.98,178.63999999999942,39310,0.4110710020771134,0.4110710020771134,0.2081562730121343,46,41779.66,False,,,NO_FILL,0.0,0.0,0.0,0.00427576480995775,,18,5,True,False,0.0
47,2022-02-18 19:45:00+00:00,39662,2022-02-18 22:30:00+00:00,39673,2022-02-18 19:45:00+00:00,39673,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,39848.22,39975.5,39848.22,39941.75,127.27999999999884,39758,0.3470341174465148,0.3470341174465148,0.1365390713620627,47,39878.11,True,2022-02-18 22:45:00+00:00,39674.0,TP,1.5,0.15665505185418122,1.3433449481458188,0.003191725987013899,2022-02-18 23:30:00+00:00,18,5,True,True,1.3433449481458188
48,2022-03-18 23:45:00+00:00,42366,2022-03-19 01:30:00+00:00,42373,2022-03-18 23:45:00+00:00,42373,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,41767.41,41826.97,41682.05,41736.29,144.91999999999825,42462,0.3437440820952923,0.3437440820952923,0.1245204202818275,48,41808.75,True,2022-03-19 01:45:00+00:00,42374.0,TP,1.5,0.14424768837979748,1.3557523116202026,0.003466260053218483,2022-03-19 03:45:00+00:00,19,0,False,False,0.0
49,2022-03-19 23:45:00+00:00,42462,2022-03-20 00:30:00+00:00,42465,2022-03-19 23:45:00+00:00,42465,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,42143.54,42143.93,41927.12,42041.0,216.80999999999767,42558,0.3604038728808098,0.3604038728808098,0.1220210878732076,49,42149.405,False,,,NO_FILL,0.0,0.0,0.0,0.005143844853800372,,19,1,True,False,0.0
50,2022-03-22 07:45:00+00:00,42686,2022-03-22 12:15:00+00:00,42704,2022-03-22 07:45:00+00:00,42704,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,42905.45,42909.28,42808.56,42893.24,100.72000000000116,42782,0.337731061529729,0.337731061529729,0.1497453561719854,50,42943.6,True,2022-03-22 12:45:00+00:00,42706.0,TP,1.5,0.21318308181095863,1.2868169181890414,0.002345401875948946,2022-03-22 13:45:00+00:00,19,1,True,True,1.2868169181890414
51,2022-03-24 07:45:00+00:00,42878,2022-03-24 08:00:00+00:00,42879,2022-03-24 07:45:00+00:00,42879,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,43077.75,43150.01,42984.94,43062.5,165.0699999999997,42974,0.3358535214205613,0.3358535214205613,0.1577735429517293,51,43145.035,True,2022-03-24 08:30:00+00:00,42881.0,TP,1.5,0.1306870872962988,1.3693129127037011,0.0038259326942254117,2022-03-24 09:30:00+00:00,19,2,True,True,1.3693129127037011
52,2022-03-25 03:45:00+00:00,42958,2022-03-25 05:15:00+00:00,42964,2022-03-25 03:45:00+00:00,42964,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,44092.99,44100.83,44011.78,44033.98,89.05000000000291,43054,0.3925517750691694,0.3925517750691694,0.1443150997081339,52,44078.505000000005,True,2022-03-25 05:30:00+00:00,42965.0,SL,-1.0,0.24749300954519127,-1.2474930095451913,0.002020259080928514,2022-03-25 06:00:00+00:00,19,3,True,True,-1.2474930095451913
53,2022-04-06 19:45:00+00:00,44174,2022-04-06 20:00:00+00:00,44175,2022-04-06 19:45:00+00:00,44175,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,43754.56,44041.1,43725.34,43797.68,315.76000000000204,44270,0.3611745987426431,0.3611745987426431,0.2031307776728394,53,43639.8,False,,,NO_FILL,0.0,0.0,0.0,0.007235596863413719,,20,0,False,False,0.0
54,2022-04-07 03:45:00+00:00,44206,2022-04-07 06:30:00+00:00,44217,2022-04-07 03:45:00+00:00,44217,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,43424.02,43497.63,43396.81,43481.97,100.81999999999971,44302,0.4021203471333232,0.4021203471333232,0.2050859148286051,54,43431.56,True,2022-04-07 06:45:00+00:00,44218.0,SL,-1.0,0.21539158897044297,-1.215391588970443,0.0023213534121270273,2022-04-07 09:15:00+00:00,20,0,False,False,0.0
55,2022-04-08 19:45:00+00:00,44366,2022-04-08 20:45:00+00:00,44370,2022-04-08 19:45:00+00:00,44370,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,42734.79,42824.51,42714.28,42798.74,110.2300000000032,44462,0.3209692066461038,0.3209692066461038,0.1866312298331473,55,42743.625,True,2022-04-08 21:00:00+00:00,44371.0,SL,-1.0,0.1938838111221934,-1.1938838111221934,0.0025788640996172695,2022-04-08 21:30:00+00:00,20,1,True,True,-1.1938838111221934
56,2022-04-26 23:45:00+00:00,46110,2022-04-27 00:00:00+00:00,46111,2022-04-26 23:45:00+00:00,46111,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,38112.64,38261.17,38052.49,38141.31,208.6800000000003,46206,0.3738290454113959,0.3738290454113959,0.1917424584172319,56,38036.97,True,2022-04-27 00:30:00+00:00,46113.0,TP,1.5,0.09113707590569281,1.4088629240943071,0.005486241411973674,2022-04-27 02:00:00+00:00,21,0,False,False,0.0
57,2022-05-30 07:45:00+00:00,49310,2022-05-30 11:45:00+00:00,49326,2022-05-30 07:45:00+00:00,49326,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,30668.8,30671.08,30611.91,30665.37,59.17000000000189,49406,0.31864172592553,0.31864172592553,0.1648454359773785,57,30694.955,True,2022-05-30 12:00:00+00:00,49327.0,SL,-1.0,0.2593793729930625,-1.2593793729930625,0.0019276783432326872,2022-05-30 12:00:00+00:00,22,0,False,False,0.0
58,2022-06-11 19:45:00+00:00,50510,2022-06-11 21:15:00+00:00,50516,2022-06-11 19:45:00+00:00,50516,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,28526.67,28596.51,28520.4,28565.35,76.10999999999694,50606,0.3763790550453832,0.3763790550453832,0.186827389585349,58,28527.295,True,2022-06-11 21:30:00+00:00,50517.0,TP,1.5,0.1874083234791824,1.3125916765208177,0.0026679711483334452,2022-06-11 22:30:00+00:00,23,0,False,False,0.0
59,2022-06-12 07:45:00+00:00,50558,2022-06-12 11:45:00+00:00,50574,2022-06-12 07:45:00+00:00,50574,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,27449.74,27526.59,27442.65,27457.39,83.93999999999869,50654,0.4346603355227181,0.4346603355227181,0.3014149719846387,59,27415.42,False,,,NO_FILL,0.0,0.0,0.0,0.003061780559991373,,23,1,True,False,0.0
60,2022-06-18 11:45:00+00:00,51150,2022-06-18 14:00:00+00:00,51159,2022-06-18 11:45:00+00:00,51159,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,19200.12,19261.75,19180.0,19207.12,81.75,51246,0.3166436610103739,0.3166436610103739,0.2150505675047732,60,19166.245,True,2022-06-18 14:15:00+00:00,51160.0,SL,-1.0,0.11722474006116207,-1.1172247400611621,0.0042653112281513675,2022-06-18 14:45:00+00:00,23,1,True,True,-1.1172247400611621
61,2022-08-17 23:45:00+00:00,56958,2022-08-18 00:45:00+00:00,56962,2022-08-17 23:45:00+00:00,56962,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,23455.84,23473.24,23415.58,23456.27,57.659999999999854,57054,0.3778771238797572,0.3778771238797572,0.1542369020279203,61,23427.440000000002,True,2022-08-18 01:00:00+00:00,56963.0,TP,1.5,0.20315157821713548,1.2968484217828644,0.002461216419719775,2022-08-18 02:15:00+00:00,24,0,False,False,0.0
62,2022-08-26 19:45:00+00:00,57806,2022-08-26 20:00:00+00:00,57807,2022-08-26 19:45:00+00:00,57807,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,20643.01,20749.98,20638.57,20734.59,111.40999999999985,57902,0.3284391290633573,0.3284391290633573,0.1976373077931535,62,20678.885000000002,True,2022-08-26 20:30:00+00:00,57809.0,SL,-1.0,0.09280533614576801,-1.092805336145768,0.005387621237798839,2022-08-26 23:00:00+00:00,25,0,False,False,0.0
63,2022-08-27 07:45:00+00:00,57854,2022-08-27 10:15:00+00:00,57864,2022-08-27 07:45:00+00:00,57864,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,20205.62,20246.41,20182.1,20206.06,64.31000000000131,57950,0.3875928520826897,0.3875928520826897,0.2620506281033594,63,20173.905,True,2022-08-27 11:00:00+00:00,57867.0,SL,-1.0,0.15684889597262935,-1.1568488959726293,0.0031877814434043044,2022-08-27 13:15:00+00:00,25,1,True,True,-1.1568488959726293
64,2022-08-27 15:45:00+00:00,57886,2022-08-27 16:45:00+00:00,57890,2022-08-27 15:45:00+00:00,57890,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,19903.15,20026.41,19901.89,20002.67,124.52000000000044,57982,0.322973858805032,0.322973858805032,0.2135822333602651,64,19940.409999999996,False,,,NO_FILL,0.0,0.0,0.0,0.0062446058029900315,,25,2,True,False,0.0
65,2022-09-06 23:45:00+00:00,58878,2022-09-07 00:45:00+00:00,58882,2022-09-06 23:45:00+00:00,58882,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,18743.82,18851.52,18743.14,18833.11,108.38000000000102,58974,0.3225893602368502,0.3225893602368502,0.2580941845216061,65,18778.92,True,2022-09-07 01:30:00+00:00,58885.0,SL,-1.0,0.08663461893338173,-1.0866346189333818,0.005771364913424256,2022-09-07 02:15:00+00:00,26,0,False,False,0.0
66,2022-09-07 03:45:00+00:00,58894,2022-09-07 05:15:00+00:00,58900,2022-09-07 03:45:00+00:00,58900,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,18754.08,18789.55,18742.04,18769.19,47.5099999999984,58990,0.4043468713618851,0.4043468713618851,0.2801097063790033,66,18745.434999999998,True,2022-09-07 05:45:00+00:00,58902.0,TP,1.5,0.19727883603452567,1.3027211639654743,0.0025344837289717954,2022-09-07 06:45:00+00:00,26,1,True,True,1.3027211639654743
67,2022-09-12 03:45:00+00:00,59374,2022-09-12 09:30:00+00:00,59397,2022-09-12 03:45:00+00:00,59397,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,22188.64,22221.51,22145.0,22185.74,76.5099999999984,59470,0.3340125509854891,0.3340125509854891,0.2332367971454082,67,22223.995000000003,False,,,NO_FILL,0.0,0.0,0.0,0.0034426753605730376,,26,2,True,False,0.0
68,2022-10-10 23:45:00+00:00,62142,2022-10-11 00:30:00+00:00,62145,2022-10-10 23:45:00+00:00,62145,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,19035.01,19071.18,19025.19,19042.28,45.9900000000016,62238,0.3695652823966094,0.3695652823966094,0.1305823472453687,68,19019.284999999996,True,2022-10-11 00:45:00+00:00,62146.0,SL,-1.0,0.20677631006739872,-1.2067763100673987,0.00241807197273723,2022-10-11 01:30:00+00:00,27,0,False,False,0.0
