flow_id,signal_time,entry_time,regime_time,net_r_5bps,exit_reason,period,period_state,downside_extension_72h_atr,bear_trend_eff_24h,flow_persist_12h,bear_trend_24h_atr,bear_trend_72h_atr,downside_extension_24h_atr,atr_rank_90d,flow_persist_3h,oi_logchg_3h,oi_logchg_12h
195,2021-04-14 17:00:00+00:00,2021-04-14 17:45:00+00:00,2021-04-14 17:30:00+00:00,-0.5648077758193335,TIME,2021,GOOD,4.542498602578876,0.0423589937619926,0.5625,1.313094413987538,-5.097408752820337,4.542498602578876,0.9081018518518519,0.9166666666666666,-0.009009684165622645,-0.02707393205342612
200,2021-04-17 10:45:00+00:00,2021-04-17 11:30:00+00:00,2021-04-17 11:15:00+00:00,1.456263213124825,TP,2021,GOOD,12.95359507609939,-0.046064511171728086,0.5416666666666666,-2.0850376694618844,11.114356982792692,4.813356181746272,0.3734953703703704,0.9166666666666666,0.01682066624671741,-0.009147536948509227
201,2021-04-17 23:45:00+00:00,2021-04-18 00:45:00+00:00,2021-04-18 00:30:00+00:00,1.4517055927270222,TP,2021,GOOD,12.363102952763041,0.10696007311361166,0.8125,4.478053384179476,9.410715696469008,8.489510847865112,0.5810185185185185,1.0,0.006858253587632035,0.018173705112399574
210,2021-04-22 14:45:00+00:00,2021-04-22 19:00:00+00:00,2021-04-22 18:45:00+00:00,1.4736113232587558,TP,2021,GOOD,8.445469975264466,0.09467619473418366,0.5416666666666666,4.4321252828798565,5.133354823430344,5.378733356139149,0.8039351851851851,0.9166666666666666,0.03731977209480064,0.061608860186707304
220,2021-04-28 18:00:00+00:00,2021-04-29 04:30:00+00:00,2021-04-29 04:15:00+00:00,-1.04558645315195,SL,2021,GOOD,10.950565677677334,0.06419987095341644,0.8541666666666666,3.6256985778545348,-8.826979871870595,10.950565677677334,0.1119212962962963,1.0,0.05573991123323907,0.04369564896962963
229,2021-05-03 23:30:00+00:00,2021-05-04 00:45:00+00:00,2021-05-04 00:30:00+00:00,-1.029819157206136,SL,2021,GOOD,6.576339834421731,0.05870749421003036,0.7916666666666666,2.1788076681697963,3.084010209789932,6.576339834421731,0.6225694444444444,1.0,0.008323713396066523,0.07482905700408793
230,2021-05-04 11:30:00+00:00,2021-05-04 15:00:00+00:00,2021-05-04 14:45:00+00:00,0.4699787755523771,TIME,2021,GOOD,8.837068483832565,0.19480436522749425,0.5416666666666666,6.223334669484733,5.484613001967794,7.079989918130362,0.8423611111111111,0.6666666666666666,0.03107409802125005,0.02199275920586885
272,2021-05-27 00:00:00+00:00,2021-05-27 01:45:00+00:00,2021-05-27 01:30:00+00:00,-1.028798958008735,SL,2021,GOOD,9.140207755868945,0.04184385931708246,0.7916666666666666,2.172579185736421,-9.31872691634616,9.140207755868945,0.368287037037037,1.0,-0.020295172877556666,-0.07196194403964817
275,2021-05-28 12:15:00+00:00,2021-05-28 21:00:00+00:00,2021-05-28 20:45:00+00:00,-0.7009451415944953,TIME,2021,GOOD,12.932079057206819,0.16580172687051156,0.4583333333333333,7.375691229030901,5.404062381331895,9.030142719543157,0.7700231481481481,0.5833333333333334,0.02275912451289841,0.04259893341552612
286,2021-06-03 21:45:00+00:00,2021-06-04 01:00:00+00:00,2021-06-04 00:45:00+00:00,1.4532292216949267,TP,2021,GOOD,3.855743344571771,-0.12561769741022416,0.6666666666666666,-6.281076432177348,-4.707443021873385,3.855743344571771,0.05625,1.0,-0.02592462746483548,0.012803765340771989
305,2021-06-16 09:15:00+00:00,2021-06-16 11:00:00+00:00,2021-06-16 10:45:00+00:00,1.4541912148278475,TP,2021,GOOD,8.759162856668622,0.015533649514781653,0.3541666666666667,0.8131441160050162,-20.107743726706214,8.759162856668622,0.05810185185185185,1.0,0.009346169552339134,0.03916029318823533
306,2021-06-16 22:45:00+00:00,2021-06-16 23:15:00+00:00,2021-06-16 23:00:00+00:00,-1.0348316455984603,SL,2021,GOOD,12.945110343587457,0.15829291895046504,0.625,7.334484618866637,1.5163360596270723,8.96046357328441,0.1863425925925926,1.0,0.012430976803798899,0.0002535169967732287
307,2021-06-17 14:30:00+00:00,2021-06-17 17:00:00+00:00,2021-06-17 16:45:00+00:00,1.46681374343846,TP,2021,GOOD,11.419687284885448,0.018130333538954088,0.625,0.6266102861638151,6.408850427770689,4.681561608811093,0.27881944444444445,1.0,0.004876137093802413,0.06754278435293237
309,2021-06-18 14:30:00+00:00,2021-06-18 15:15:00+00:00,2021-06-18 15:00:00+00:00,1.4760061881641793,TP,2021,GOOD,15.491658648750041,0.22013617084529782,0.3958333333333333,7.1486440208085344,10.60282774253519,8.110826633616552,0.49733796296296295,0.75,-0.00733445940321964,0.024713783994034344
321,2021-06-26 05:00:00+00:00,2021-06-26 07:15:00+00:00,2021-06-26 07:00:00+00:00,1.4746280521395363,TP,2021,GOOD,15.114770584538045,0.1896899231741563,0.8541666666666666,10.661183442578814,9.446924665529332,11.44807398760888,0.4068287037037037,0.9166666666666666,0.014655212401226692,-0.028588966082034872
340,2021-07-07 23:15:00+00:00,2021-07-08 00:00:00+00:00,2021-07-07 23:45:00+00:00,1.458004544949185,TP,2021,GOOD,8.163781305458473,0.0591589989411568,0.8125,2.048862302684767,8.155878542740348,7.072233525420023,0.06296296296296296,1.0,0.016230245130033794,-0.009925070394130486
345,2021-07-12 02:45:00+00:00,2021-07-12 11:00:00+00:00,2021-07-12 10:45:00+00:00,0.9106695402044503,TIME,2021,GOOD,5.742878153275571,-0.004776106196469948,0.7083333333333334,-0.15186878536943985,-5.7116731144290585,5.742878153275571,0.06469907407407408,1.0,-0.012852959361397964,0.007829052778804524
371,2021-07-28 16:30:00+00:00,2021-07-28 17:30:00+00:00,2021-07-28 17:15:00+00:00,-1.030395768174883,SL,2021,GOOD,29.65220346161527,-0.13190437352340292,0.4583333333333333,-6.261012383313951,-17.754111560632495,4.574232168052591,0.5799768518518519,1.0,-0.0247014529274594,0.02502908495294065
375,2021-08-01 07:30:00+00:00,2021-08-01 16:15:00+00:00,2021-08-01 16:00:00+00:00,-1.0424105262767926,SL,2021,GOOD,8.555827172856619,0.05191459216426907,0.75,2.3655641622242314,-7.7878832503755255,8.555827172856619,0.21203703703703702,0.8333333333333334,0.021335813443382534,0.03729953253100682
376,2021-08-01 23:00:00+00:00,2021-08-01 23:15:00+00:00,2021-08-01 23:00:00+00:00,0.2514365980915844,TIME,2021,GOOD,7.884666217384379,0.17480773228019225,0.8541666666666666,5.411348108846971,-1.222006577302358,7.884666217384379,0.6150462962962963,1.0,-0.01247393334996083,-0.046093003539619204
389,2021-08-12 01:15:00+00:00,2021-08-12 05:15:00+00:00,2021-08-12 05:00:00+00:00,0.7128424725610258,TIME,2021,GOOD,7.243986404361101,0.02919625802633998,0.625,1.201591009992935,-8.758750191052224,7.01100460708749,0.31805555555555554,0.4166666666666667,0.029120504388384205,0.042936236558519525
396,2021-08-16 14:00:00+00:00,2021-08-16 14:30:00+00:00,2021-08-16 14:15:00+00:00,1.4649699642341194,TP,2021,GOOD,7.038027580442948,-0.011671264563171736,0.4791666666666667,-0.4250785220333314,0.0725826671879121,6.185870078050231,0.6109953703703703,0.8333333333333334,0.05340942369661761,0.11002831716300498
401,2021-08-19 03:30:00+00:00,2021-08-19 03:45:00+00:00,2021-08-19 03:30:00+00:00,-1.037741155019292,SL,2021,GOOD,15.229795422631039,0.06137915137674922,0.75,2.7029972251880805,14.235097240790619,7.906874007629952,0.49930555555555556,1.0,0.03307125548282919,-0.005120229833339707
406,2021-08-22 13:30:00+00:00,2021-08-22 14:45:00+00:00,2021-08-22 14:30:00+00:00,-1.0520314423587502,SL,2021,GOOD,5.763945680901643,0.043530242779405356,0.7916666666666666,1.635230898286822,-16.505621093050827,5.763945680901643,0.38680555555555557,1.0,-0.01771349641615494,0.00798856260804115
408,2021-08-23 15:00:00+00:00,2021-08-23 15:30:00+00:00,2021-08-23 15:15:00+00:00,1.4463384787748643,TP,2021,GOOD,4.415987372370197,-0.14878292793453451,0.3541666666666667,-7.255412113679202,-7.157250592873354,4.415987372370197,0.3127314814814815,0.75,0.0023614955947497407,0.045040796425245944
410,2021-08-24 21:30:00+00:00,2021-08-24 23:45:00+00:00,2021-08-24 23:30:00+00:00,-1.0420136114657326,SL,2021,GOOD,14.262412121166536,0.18181628012542758,1.0,9.15424921666059,5.889237875636172,10.517549435958,0.3299768518518518,1.0,0.00641187475708449,0.018935689097398622
417,2021-08-28 20:45:00+00:00,2021-08-29 03:15:00+00:00,2021-08-29 03:00:00+00:00,-1.0704583475022638,SL,2021,GOOD,4.4127938148751555,0.05350154589715395,0.4583333333333333,1.4125579051213915,-1.0808580681135687,4.4127938148751555,0.7293981481481482,0.08333333333333333,-0.013643938978695758,-0.04569725273595182
426,2021-09-02 21:45:00+00:00,2021-09-03 00:30:00+00:00,2021-09-03 00:15:00+00:00,-1.0667218655864776,SL,2021,GOOD,6.909322928620607,-0.055760933876338334,0.7708333333333334,-3.3189993114528287,-16.336011016754647,6.909322928620607,0.19953703703703704,1.0,-0.014487433454039689,0.00938628051112289
429,2021-09-04 11:30:00+00:00,2021-09-04 17:15:00+00:00,2021-09-04 17:00:00+00:00,-1.0504717139929158,SL,2021,GOOD,7.650712427354427,0.1000912811619943,0.4791666666666667,4.807179603897501,-6.279021947706963,5.1124697350814525,0.3265046296296296,0.5,0.00018673380743550183,-0.02077455128320871
433,2021-09-07 08:45:00+00:00,2021-09-07 09:30:00+00:00,2021-09-07 09:15:00+00:00,1.4603771126907628,TP,2021,GOOD,5.906751917492447,0.053085939997934095,0.3958333333333333,1.5739767947599335,-3.765030666857635,5.906751917492447,0.7932870370370371,1.0,0.0032090386837992924,0.024078080358806986
439,2021-09-10 17:30:00+00:00,2021-09-10 21:30:00+00:00,2021-09-10 21:15:00+00:00,-1.028273526282665,SL,2021,GOOD,10.671345487274055,0.1254635790428848,0.5,5.958124212037806,4.900161113573047,8.927952346109029,0.49027777777777776,0.08333333333333333,-0.015415599636972033,0.026137825184378016
450,2021-09-18 21:15:00+00:00,2021-09-19 01:15:00+00:00,2021-09-19 01:00:00+00:00,-1.0612250612832126,SL,2021,GOOD,5.207128861690392,-0.05106347810173741,0.8958333333333334,-1.8573690850041462,0.9752798131894619,5.207128861690392,0.4043981481481482,1.0,-0.011590398890264808,-0.04250183738891522
473,2021-10-03 17:45:00+00:00,2021-10-04 03:00:00+00:00,2021-10-04 02:45:00+00:00,-0.4885719287202874,TIME,2021,GOOD,7.815650339688797,-0.0069009910610182326,0.8125,-0.2723948060486502,-20.61566540653073,7.815650339688797,0.5370370370370371,0.75,-0.009136901505305772,-0.06264351422302461
485,2021-10-12 10:30:00+00:00,2021-10-12 14:45:00+00:00,2021-10-12 14:30:00+00:00,1.456033650426095,TP,2021,GOOD,4.017649330969531,0.06447624603987578,0.6666666666666666,2.63570275436528,-4.92888270424992,4.017649330969531,0.825925925925926,0.75,0.013337331368536098,0.01798952662615072
492,2021-10-16 10:15:00+00:00,2021-10-16 12:45:00+00:00,2021-10-16 12:30:00+00:00,-1.0518017360042673,SL,2021,GOOD,13.441925655518695,-0.10830679835642024,1.0,-8.984250606356966,-31.37607546716856,13.441925655518695,0.3922453703703704,1.0,0.004300299507498551,0.02828168633096162
501,2021-10-22 03:30:00+00:00,2021-10-22 14:15:00+00:00,2021-10-22 14:00:00+00:00,1.4602696010915757,TP,2021,GOOD,14.315237221699265,0.12599871337716428,0.5625,7.05531192360416,1.0772689047801762,7.6535292736333655,0.8958333333333334,0.4166666666666667,0.006192882455666293,0.014723385401648414
528,2021-11-05 14:15:00+00:00,2021-11-05 15:00:00+00:00,2021-11-05 14:45:00+00:00,-0.0855434944463715,TIME,2021,GOOD,10.861477431113984,0.04000031554700056,0.3333333333333333,1.8121582502412283,7.350094707122687,4.86430077552626,0.7248842592592593,1.0,0.015594445516031286,0.0005548393070249347
540,2021-11-12 04:45:00+00:00,2021-11-12 09:45:00+00:00,2021-11-12 09:30:00+00:00,1.452163520269635,TP,2021,GOOD,13.759201768379903,0.07977678050082528,0.7916666666666666,2.7455247109773104,10.900684468030116,3.2952439929625474,0.8746527777777777,0.9166666666666666,0.016312645629639633,0.036217906628168706
544,2021-11-14 09:00:00+00:00,2021-11-14 15:00:00+00:00,2021-11-14 14:45:00+00:00,-0.5123023558092057,TIME,2021,GOOD,5.2569814301046955,0.0402730951322483,0.7083333333333334,1.7593203863834304,3.8147195615047504,4.784465010159104,0.362962962962963,0.25,0.0005658377833714923,0.027794276876530688
547,2021-11-15 21:30:00+00:00,2021-11-16 00:00:00+00:00,2021-11-15 23:45:00+00:00,1.457634362292004,TP,2021,GOOD,9.711705326677974,0.18097352580189577,0.9583333333333334,6.782275456377148,1.777481344983665,9.711705326677974,0.7290509259259259,1.0,0.006135177922770296,0.05696047230665613
567,2021-11-26 03:30:00+00:00,2021-11-26 03:45:00+00:00,2021-11-26 03:30:00+00:00,1.454272391428074,TP,2021,GOOD,5.190586206702243,-0.03313654640670958,0.3958333333333333,-1.5134985884381378,-4.361218958318066,5.190586206702243,0.5436342592592592,1.0,0.0020597704735010325,-0.0022084187632174235
575,2021-11-30 04:15:00+00:00,2021-11-30 05:30:00+00:00,2021-11-30 05:15:00+00:00,-1.044847612316667,SL,2021,GOOD,9.070270575077746,0.03593730962681307,0.6666666666666666,1.836965749712581,-10.74259184421487,9.070270575077746,0.39363425925925927,1.0,0.0036346483131897145,-0.005793516283413069
581,2021-12-03 04:15:00+00:00,2021-12-03 15:45:00+00:00,2021-12-03 15:30:00+00:00,1.450266428279331,TP,2021,GOOD,10.803489470754982,0.005839245595105444,0.4166666666666667,0.24103752216513624,8.973039437749964,5.621055901425042,0.6174768518518519,0.9166666666666666,0.045020187857018,0.046740019428984425
582,2021-12-03 16:15:00+00:00,2021-12-03 17:00:00+00:00,2021-12-03 16:45:00+00:00,1.471086590421543,TP,2021,GOOD,9.72190729785747,0.11495525521790549,0.4166666666666667,3.17465377383094,4.233103888439017,6.287096641365982,0.9030092592592592,1.0,0.0828560879891036,0.08826774414820271
583,2021-12-04 04:15:00+00:00,2021-12-04 04:45:00+00:00,2021-12-04 04:30:00+00:00,1.47233068591206,TP,2021,GOOD,19.533422524603473,0.3110793086110742,0.6875,13.09786192649273,14.365821027584149,15.65728093120336,0.8487268518518518,0.25,0.014615790224913994,-0.04723385784790146
593,2021-12-09 18:15:00+00:00,2021-12-09 18:15:00+00:00,2021-12-09 18:00:00+00:00,-1.0272548542751596,SL,2021,GOOD,11.156662822793091,0.16951832667381678,0.7083333333333334,6.241690609438552,1.8492028848597037,7.868613360609634,0.7604166666666666,0.25,0.022861437183925304,0.07374474278611665
599,2021-12-13 01:15:00+00:00,2021-12-13 01:15:00+00:00,2021-12-13 01:00:00+00:00,0.8743190167232088,TIME,2021,GOOD,6.324883360948793,0.023037365351950577,0.4375,0.9009058602947483,-3.4766122351094544,6.324883360948793,0.5163194444444444,0.75,0.0033445810956802546,0.031527780116860527
600,2021-12-13 14:45:00+00:00,2021-12-13 15:00:00+00:00,2021-12-13 14:45:00+00:00,1.461037457129935,TP,2021,GOOD,11.549954028691937,0.1832838801242598,0.8541666666666666,7.741527414953095,1.3413406109076038,11.549954028691937,0.4185185185185185,1.0,0.035261444201415415,0.0067565487342822195
606,2021-12-17 01:00:00+00:00,2021-12-17 07:00:00+00:00,2021-12-17 06:45:00+00:00,-0.0334199116980231,TIME,2021,GOOD,14.50378188214604,0.1419119254060137,1.0,10.32527704485489,-5.357959542656132,14.222620932277971,0.02060185185185185,1.0,0.022952141786316105,0.018627661576392285
607,2021-12-17 14:45:00+00:00,2021-12-17 15:00:00+00:00,2021-12-17 14:45:00+00:00,-1.0302039455007963,SL,2021,GOOD,11.70293255616782,0.2376520234012134,0.7291666666666666,8.602802425021114,4.372505721283194,9.225400844081205,0.6765046296296297,0.25,0.019700341094866403,0.09797214951652755
616,2021-12-22 14:45:00+00:00,2021-12-23 00:00:00+00:00,2021-12-22 23:45:00+00:00,0.0377452288574049,TIME,2021,GOOD,6.083238350936722,0.03574379053151109,0.7291666666666666,1.8052734226589948,-11.235294614287067,6.083238350936722,0.053703703703703705,0.16666666666666666,0.015494096355910258,0.0207129829160575
625,2021-12-28 00:45:00+00:00,2021-12-28 01:30:00+00:00,2021-12-28 01:15:00+00:00,1.46293684719741,TP,2021,GOOD,7.136162576013818,0.05547278113010904,0.4166666666666667,1.6972512362335757,2.8906304468516275,7.136162576013818,0.5976851851851852,1.0,-0.009377368356757287,-0.007164668768126603
650,2022-02-02 15:15:00+00:00,2022-02-02 15:45:00+00:00,2022-02-02 15:30:00+00:00,1.463908900263863,TP,2022,BAD,7.9847914073787845,0.10213286835035565,0.6875,3.562467675901511,1.9993393371349315,7.9847914073787845,0.4238425925925926,0.6666666666666666,-0.004625520766442293,0.01202935880778
668,2022-02-16 14:00:00+00:00,2022-02-16 14:45:00+00:00,2022-02-16 14:30:00+00:00,-1.0527337981206348,SL,2022,BAD,6.824578313252989,0.11905016906623545,0.6875,4.374859437751011,-6.801413654618436,6.824578313252989,0.30162037037037037,0.4166666666666667,0.018920818887890434,0.02539949809305142
690,2022-03-03 15:45:00+00:00,2022-03-03 16:00:00+00:00,2022-03-03 15:45:00+00:00,1.4713936439043225,TP,2022,BAD,9.453848379629619,0.16755797039445472,0.8125,5.288483796296286,-5.930217978395046,6.5429205246913416,0.8084490740740741,0.8333333333333334,0.0030215149414907216,0.007505984621255735
704,2022-03-10 17:30:00+00:00,2022-03-11 02:00:00+00:00,2022-03-11 01:45:00+00:00,-0.6317768796689482,TIME,2022,BAD,17.490681284259942,0.23029983578973057,0.6041666666666666,9.963351605324958,-1.7620046985121465,10.562380579483133,0.6240740740740741,0.08333333333333333,0.0006909908685344135,0.007628545687486721
709,2022-03-13 12:15:00+00:00,2022-03-13 12:15:00+00:00,2022-03-13 12:00:00+00:00,-1.0499187317480103,SL,2022,BAD,11.868977316629028,0.07560801333792151,0.5208333333333334,2.207516971135322,2.4756333130967785,6.380705336939193,0.11770833333333333,1.0,0.04343781435907168,0.0383038798771409
720,2022-03-20 19:15:00+00:00,2022-03-21 02:30:00+00:00,2022-03-21 02:15:00+00:00,-0.5361182338577356,TIME,2022,BAD,9.95255017768657,0.13856314432989678,0.9791666666666666,6.027729115571348,-3.6886731067621215,6.809049501977076,0.20150462962962962,1.0,0.005755118976018991,-0.019491013413553304
734,2022-03-31 13:45:00+00:00,2022-03-31 14:00:00+00:00,2022-03-31 13:45:00+00:00,1.4433955292685114,TP,2022,BAD,7.882230146994854,0.01314855396771448,0.6666666666666666,0.5187440201791591,4.830651474297649,4.768548316952228,0.355787037037037,0.5,0.0037100984714921736,0.0011053460303216411
735,2022-04-01 01:45:00+00:00,2022-04-01 01:45:00+00:00,2022-04-01 01:30:00+00:00,-1.0400831915368238,SL,2022,BAD,13.831467493930381,0.28669674295774433,0.9583333333333334,9.84003237118963,10.622268680873994,11.562651739951434,0.6253472222222223,1.0,0.0317448700445766,0.0119682832843786
753,2022-04-10 18:00:00+00:00,2022-04-10 22:15:00+00:00,2022-04-10 22:00:00+00:00,1.4455848087331509,TP,2022,BAD,9.235052531041008,-0.008004110753176927,0.3541666666666667,-0.27077363896848045,6.162941738299854,5.432855778414489,0.3002314814814815,0.75,-0.01128314364284222,-0.0017918933967813189
755,2022-04-11 19:30:00+00:00,2022-04-11 20:00:00+00:00,2022-04-11 19:45:00+00:00,-0.6685509640688386,TIME,2022,BAD,13.683671815692726,0.3429116150710488,0.4791666666666667,12.958429646562415,10.987697495429552,13.683671815692726,0.7784722222222222,0.5,-0.0387716059264136,0.02302520112851525
766,2022-04-17 23:15:00+00:00,2022-04-17 23:15:00+00:00,2022-04-17 23:00:00+00:00,1.4490151174011008,TP,2022,BAD,6.585725848688227,0.11182285306113052,0.5833333333333334,3.234871208874915,-0.1039851449792781,4.493358091701138,0.31516203703703705,0.16666666666666666,0.0057126163423451,0.011427724508878967
770,2022-04-20 07:00:00+00:00,2022-04-20 15:15:00+00:00,2022-04-20 15:00:00+00:00,-1.102010971509458,SL,2022,BAD,4.0715171558495316,0.05058496445431297,0.5416666666666666,1.3074962105553143,-4.861030728951348,4.0715171558495316,0.6175925925925926,0.0,0.001533066233687208,0.03231002633709146
787,2022-04-29 10:45:00+00:00,2022-04-29 10:45:00+00:00,2022-04-29 10:30:00+00:00,-1.0472240532197086,SL,2022,BAD,11.509446925455208,0.07660747914985173,1.0,4.695293713500549,9.70731707317079,9.778083132944035,0.33935185185185185,1.0,-0.00876285791668252,-0.0170556475779442
791,2022-05-01 16:15:00+00:00,2022-05-01 19:15:00+00:00,2022-05-01 19:00:00+00:00,-1.050698163686051,SL,2022,BAD,13.23479513444303,0.0904200676142622,0.2916666666666667,2.71182778489116,12.80177656850191,4.633802816901397,0.5253472222222222,0.5833333333333334,-0.017836288820777924,-0.020536790275262007
798,2022-05-05 14:15:00+00:00,2022-05-05 14:15:00+00:00,2022-05-05 14:00:00+00:00,1.4498928604500392,TP,2022,BAD,9.43386065297878,-0.006074828258359729,0.7083333333333334,-0.25210366879837315,-1.465499831706486,9.43386065297878,0.25,1.0,0.004807950921273729,0.017101705254088273
804,2022-05-08 22:00:00+00:00,2022-05-09 02:15:00+00:00,2022-05-09 02:00:00+00:00,0.4054281047638587,TIME,2022,BAD,18.216047238624594,0.09131825822894724,0.4791666666666667,4.679402570336974,17.50399444251483,7.2518235498437225,0.3423611111111111,1.0,0.008733434628256376,-0.03248473114305028
823,2022-05-18 18:30:00+00:00,2022-05-18 23:45:00+00:00,2022-05-18 23:30:00+00:00,-1.0274646889952166,SL,2022,BAD,14.936273322025675,0.24750162616048743,0.6041666666666666,9.465632824489138,13.778935465632832,10.850819804539213,0.5096064814814815,0.5833333333333334,-0.007005789237242155,0.027933274246263906
826,2022-05-20 14:45:00+00:00,2022-05-20 14:45:00+00:00,2022-05-20 14:30:00+00:00,0.489879345232092,TIME,2022,BAD,5.321883193373104,-0.0036032186854659705,0.2708333333333333,-0.13458980886878794,0.8426492381350521,5.321883193373104,0.5659722222222222,0.16666666666666666,0.000368334368211265,0.009626753322901749
847,2022-06-01 15:00:00+00:00,2022-06-01 15:15:00+00:00,2022-06-01 15:00:00+00:00,1.4698525303890506,TP,2022,BAD,6.078158197206633,0.0692168178070897,0.7708333333333334,2.047020305806129,-9.473442234683548,6.078158197206633,0.7152777777777778,0.8333333333333334,0.0028232512305166324,-0.0017661536442332704
863,2022-06-10 12:45:00+00:00,2022-06-10 13:15:00+00:00,2022-06-10 13:00:00+00:00,1.4570693405563064,TP,2022,BAD,14.031418953381628,0.10064324591786274,0.5625,3.6310313169437958,-1.2017749668468793,5.871059879628695,0.4444444444444444,0.5833333333333334,0.020220969783634857,0.027128723144763
871,2022-06-14 23:00:00+00:00,2022-06-15 04:00:00+00:00,2022-06-15 03:45:00+00:00,1.4797981450653968,TP,2022,BAD,32.979946021659686,0.05063117453347973,0.5,3.176796146356467,29.156024734378757,9.479211506269015,0.766087962962963,0.9166666666666666,-0.0013591890488378056,-0.018879138023903508
911,2022-07-12 01:30:00+00:00,2022-07-12 07:00:00+00:00,2022-07-12 06:45:00+00:00,-1.0376004365025218,SL,2022,BAD,34.24544734758501,0.16221452474608042,0.8125,8.750593824227984,27.130641330166192,14.896278701504272,0.04618055555555556,1.0,0.014162631204015952,0.01963787650371529
922,2022-07-21 09:45:00+00:00,2022-07-21 11:15:00+00:00,2022-07-21 11:00:00+00:00,-1.0409154329382764,SL,2022,BAD,14.85783391561409,0.12218080033687946,0.7916666666666666,9.279091642031725,-4.342784197796305,14.85783391561409,0.3175925925925926,0.9166666666666666,0.007998833896305513,0.02740314698175972
927,2022-07-25 03:45:00+00:00,2022-07-25 04:30:00+00:00,2022-07-25 04:15:00+00:00,-0.3240087357147094,TIME,2022,BAD,16.399391171993877,0.09887287225885547,0.7291666666666666,4.396468797564673,9.088706240487037,9.998173515981714,0.40127314814814813,1.0,-0.014018423740880692,-0.029003090254448693
936,2022-08-01 17:30:00+00:00,2022-08-01 17:30:00+00:00,2022-08-01 17:15:00+00:00,-1.0357025315751376,SL,2022,BAD,12.615496544197894,0.14329685362517072,0.4583333333333333,5.487086213168432,5.142961076755196,8.885412877409964,0.5513888888888889,0.3333333333333333,0.005571479433456261,0.028973069561583742
