Index,flow_id,flow_signal_time,flow_i,side,frozen_flow_signed12_atr,trigger_rule,trigger_time,trigger_i,trigger_level,entry,entry_atr,delay_bars,delay_hours,exit_time,stopped,gross_atr,cost_atr,net_atr,mae_atr,mfe_atr,sample
16,16,2021-01-09 02:15:00+00:00,46882,-1,-2.248404263106282,SWEEP_RECLAIM_4,2021-01-09 03:30:00+00:00,46887,40385.1,40232.21,449.80214285714254,5,1.25,2021-01-09 15:30:00+00:00,False,-1.2178243449897794,0.044722119090457264,-1.2625464640802366,2.9072115835057617,3.3324207627798286,AUDIT_PRIMARY_NOSTOP_TIME12
17,17,2021-01-09 14:15:00+00:00,46930,1,-0.5356595892794959,SWEEP_RECLAIM_4,2021-01-09 22:45:00+00:00,46964,40222.0,40327.21,285.06285714285644,34,8.5,2021-01-10 10:45:00+00:00,False,0.5785039890951506,0.07073389077095796,0.5077700983241926,1.4951439281561967,3.8058623661949462,AUDIT_PRIMARY_NOSTOP_TIME12
18,18,2021-01-10 02:15:00+00:00,46978,1,-3.786331251891164,SWEEP_RECLAIM_4,2021-01-10 08:45:00+00:00,47004,40713.68,40888.59,259.40928571428543,26,6.5,2021-01-10 20:45:00+00:00,False,-11.972508969554463,0.07881096061656574,-12.05131993017103,21.666880522505814,1.0077125777522153,AUDIT_PRIMARY_NOSTOP_TIME12
19,19,2021-01-10 14:15:00+00:00,47026,1,-5.893711362942134,SWEEP_RECLAIM_4,2021-01-10 15:00:00+00:00,47029,39266.0,39521.71,417.42785714285645,3,0.75,2021-01-11 03:00:00+00:00,False,-9.081449489133291,0.04733956936955752,-9.128789058502848,10.190287799944915,1.0811209464766405,AUDIT_PRIMARY_NOSTOP_TIME12
20,20,2021-01-11 02:15:00+00:00,47074,1,-5.691910537792827,SWEEP_RECLAIM_4,2021-01-11 05:45:00+00:00,47088,34750.01,34941.87,988.6607142857148,14,3.5,2021-01-11 17:45:00+00:00,False,-2.10253120202294,0.017671315090761305,-2.1202025171137016,4.545411722207171,1.4748436738011323,AUDIT_PRIMARY_NOSTOP_TIME12
21,21,2021-01-11 14:15:00+00:00,47122,-1,-0.7830953906246807,SWEEP_RECLAIM_4,2021-01-11 18:45:00+00:00,47140,33287.65,32578.37,1021.3728571428575,18,4.5,2021-01-12 06:45:00+00:00,False,-3.37613240442486,0.01594832375472228,-3.3920807281795824,3.741660034603286,1.2809915505880727,AUDIT_PRIMARY_NOSTOP_TIME12
22,22,2021-01-12 02:15:00+00:00,47170,1,-1.5847018365015686,SWEEP_RECLAIM_4,2021-01-12 04:45:00+00:00,47180,34576.19,35335.12,520.7864285714282,10,2.5,2021-01-12 16:45:00+00:00,False,-0.5919893128661247,0.03392477036789144,-0.6259140832340161,5.251903371412199,2.608209287876441,AUDIT_PRIMARY_NOSTOP_TIME12
23,23,2021-01-12 14:15:00+00:00,47218,1,-0.2937220234220652,SWEEP_RECLAIM_4,2021-01-12 14:30:00+00:00,47219,32890.0,33280.11,625.0421428571426,1,0.25,2021-01-13 02:30:00+00:00,False,-0.6745465162920488,0.026622292896821824,-0.7011688091888706,1.376083212674804,3.68723937471645,AUDIT_PRIMARY_NOSTOP_TIME12
24,24,2021-01-13 03:00:00+00:00,47269,1,0.5358462075337916,SWEEP_RECLAIM_4,2021-01-13 04:15:00+00:00,47274,33503.25,33726.8,543.5857142857157,5,1.25,2021-01-13 16:15:00+00:00,False,1.3931013639588878,0.031022522404141734,1.362078841554746,1.6543849044703174,2.940824157052363,AUDIT_PRIMARY_NOSTOP_TIME12
25,25,2021-01-13 16:15:00+00:00,47322,1,8.179449801510133,SWEEP_RECLAIM_4,2021-01-13 16:30:00+00:00,47323,34484.06,34626.1,326.7864285714292,1,0.25,2021-01-14 04:30:00+00:00,False,8.4578175785408,0.05297970933396857,8.404837869206832,0.0,11.160989812044111,AUDIT_PRIMARY_NOSTOP_TIME12
26,27,2021-01-14 16:30:00+00:00,47419,1,-2.937588904694169,SWEEP_RECLAIM_4,2021-01-14 18:45:00+00:00,47428,39302.57,39391.81,352.10285714285783,9,2.25,2021-01-15 06:45:00+00:00,False,-3.685627576357554,0.055937930069135534,-3.7415655064266895,5.0036799311889215,1.7244676880132461,AUDIT_PRIMARY_NOSTOP_TIME12
27,28,2021-01-15 05:30:00+00:00,47471,-1,9.100578861059327,SWEEP_RECLAIM_4,2021-01-15 07:30:00+00:00,47479,38488.51,38350.0,330.2628571428577,8,2.0,2021-01-15 19:30:00+00:00,False,8.252789985466098,0.05805981382794648,8.19473017163815,1.5139456017717465,11.723994740120405,AUDIT_PRIMARY_NOSTOP_TIME12
28,29,2021-01-15 17:30:00+00:00,47519,-1,-0.0807448975563161,SWEEP_RECLAIM_4,2021-01-15 21:45:00+00:00,47536,36332.05,36240.96,484.42285714285805,17,4.25,2021-01-16 09:45:00+00:00,False,-2.5969666407153063,0.03740632741170635,-2.6343729681270127,3.1079871186920496,1.470285700804485,AUDIT_PRIMARY_NOSTOP_TIME12
29,30,2021-01-16 05:30:00+00:00,47567,1,3.0001716777494147,SWEEP_RECLAIM_4,2021-01-16 11:15:00+00:00,47590,37240.0,37596.3,379.5000000000005,23,5.75,2021-01-16 23:15:00+00:00,False,-3.797812911725961,0.049533992094861604,-3.8473469038208226,5.876943346508564,0.9338603425559782,AUDIT_PRIMARY_NOSTOP_TIME12
30,31,2021-01-16 17:30:00+00:00,47615,-1,3.6851795516169537,SWEEP_RECLAIM_4,2021-01-16 20:30:00+00:00,47627,36756.67,36696.5,302.5614285714286,12,3.0,2021-01-17 08:30:00+00:00,False,7.175204090786766,0.0606430571359771,7.114561033650788,0.3057230408937028,7.84799308759024,AUDIT_PRIMARY_NOSTOP_TIME12
31,32,2021-01-17 05:30:00+00:00,47663,1,0.044752067207349,SWEEP_RECLAIM_4,2021-01-17 06:00:00+00:00,47665,35500.0,35670.28,298.1571428571442,2,0.5,2021-01-17 18:00:00+00:00,False,0.38587034641369206,0.059817919601360466,0.3260524268123316,6.059824637056171,1.7632312778496437,AUDIT_PRIMARY_NOSTOP_TIME12
32,33,2021-01-17 17:30:00+00:00,47711,-1,1.1734687499326557,SWEEP_RECLAIM_4,2021-01-17 21:30:00+00:00,47727,36767.75,36672.16,255.86642857142735,16,4.0,2021-01-18 09:30:00+00:00,False,0.9507695142275889,0.07166270347530694,0.879106810752282,0.3468997495903087,7.283839503312319,AUDIT_PRIMARY_NOSTOP_TIME12
33,34,2021-01-18 05:30:00+00:00,47759,1,1.1102354817525226,SWEEP_RECLAIM_4,2021-01-18 06:45:00+00:00,47764,35100.12,35223.0,283.30357142857036,5,1.25,2021-01-18 18:45:00+00:00,False,2.07685345099275,0.06216476520642948,2.0146886857863207,0.13310809959029052,8.20653261897262,AUDIT_PRIMARY_NOSTOP_TIME12
34,35,2021-01-18 17:30:00+00:00,47807,-1,-1.6975590893326302,SWEEP_RECLAIM_4,2021-01-18 19:15:00+00:00,47814,36055.0,35916.66,305.5499999999993,7,1.75,2021-01-19 07:15:00+00:00,False,-2.646473572246766,0.05877378497790884,-2.7052473572246747,4.92011127475045,0.3155293732613442,AUDIT_PRIMARY_NOSTOP_TIME12
35,36,2021-01-19 05:30:00+00:00,47855,1,4.469661554833436,SWEEP_RECLAIM_4,2021-01-19 05:45:00+00:00,47856,36269.2,36307.88,214.38428571428554,1,0.25,2021-01-19 17:45:00+00:00,False,4.284642397830358,0.08467943412696832,4.199962963703389,0.30543283422956896,7.7110129340503555,AUDIT_PRIMARY_NOSTOP_TIME12
36,37,2021-01-19 18:00:00+00:00,47905,-1,5.082174664612411,SWEEP_RECLAIM_4,2021-01-20 06:00:00+00:00,47953,35533.0,35434.38,327.81785714285695,48,12.0,2021-01-20 18:00:00+00:00,False,1.6300820359737962,0.05404583555763765,1.5760362004161586,1.6796522459118284,6.19667280393075,AUDIT_PRIMARY_NOSTOP_TIME12
37,38,2021-01-20 06:00:00+00:00,47953,-1,1.6300820359737962,SWEEP_RECLAIM_4,2021-01-20 06:30:00+00:00,47955,35560.0,35514.26,329.12642857142833,2,0.5,2021-01-20 18:30:00+00:00,False,1.8861444907189355,0.053952306647250224,1.8321921840716853,1.430271042174409,6.414738582871986,AUDIT_PRIMARY_NOSTOP_TIME12
38,39,2021-01-20 19:00:00+00:00,48005,-1,1.091476211484636,SWEEP_RECLAIM_4,2021-01-20 19:45:00+00:00,48008,35291.99,35227.77,286.27928571428544,3,0.75,2021-01-21 07:45:00+00:00,False,1.9067394227914085,0.0615269279998803,1.8452124947915283,1.7228979692657898,4.28871406793066,AUDIT_PRIMARY_NOSTOP_TIME12
39,40,2021-01-21 07:00:00+00:00,48053,1,-9.908460795008423,SWEEP_RECLAIM_4,2021-01-21 09:30:00+00:00,48063,32660.0,32990.47,425.6392857142858,10,2.5,2021-01-21 21:30:00+00:00,False,-2.8511935827620674,0.0387540237793571,-2.8899476065414245,4.599692898916758,0.46586395254197666,AUDIT_PRIMARY_NOSTOP_TIME12
40,41,2021-01-21 19:15:00+00:00,48102,-1,2.555670148483084,SWEEP_RECLAIM_4,2021-01-21 23:00:00+00:00,48117,31252.72,30830.53,443.22428571428594,15,3.75,2021-01-22 11:00:00+00:00,False,-2.2486583703187986,0.03477982930280379,-2.283438199621602,2.8424435226280136,4.4007741968754885,AUDIT_PRIMARY_NOSTOP_TIME12
41,42,2021-01-22 07:15:00+00:00,48150,1,6.201797993241216,SWEEP_RECLAIM_4,2021-01-22 10:30:00+00:00,48163,31103.0,31232.18,475.6942857142858,13,3.25,2021-01-22 22:30:00+00:00,False,4.371042626416723,0.032827995771593996,4.338214630645129,0.2074862006210486,5.464307808736695,AUDIT_PRIMARY_NOSTOP_TIME12
42,43,2021-01-22 19:15:00+00:00,48198,-1,1.5267929866236003,SWEEP_RECLAIM_4,2021-01-22 20:00:00+00:00,48201,33674.33,33502.77,313.1850000000005,3,0.75,2021-01-23 08:00:00+00:00,False,2.2289700975461573,0.0534871880837204,2.175482909462437,1.0496990596612208,4.6089052796270344,AUDIT_PRIMARY_NOSTOP_TIME12
43,44,2021-01-23 07:15:00+00:00,48246,-1,2.3884654096018414,SWEEP_RECLAIM_4,2021-01-23 09:00:00+00:00,48253,33040.0,32846.08,305.1585714285707,7,1.75,2021-01-23 21:00:00+00:00,False,2.088127484071527,0.05381805244111973,2.0343094316304073,0.6262645650270853,4.722397254823036,AUDIT_PRIMARY_NOSTOP_TIME12
44,45,2021-01-23 20:30:00+00:00,48299,-1,-2.171908223231512,SWEEP_RECLAIM_4,2021-01-23 21:15:00+00:00,48302,32250.0,32162.65,203.6992857142855,3,0.75,2021-01-24 09:15:00+00:00,False,-3.0914197749483745,0.07894639857773547,-3.17036617352611,4.728047997924109,2.6994694560258723,AUDIT_PRIMARY_NOSTOP_TIME12
45,46,2021-01-24 08:30:00+00:00,48347,-1,5.344683022302103,SWEEP_RECLAIM_4,2021-01-24 09:30:00+00:00,48351,32794.19,32707.49,167.81928571428605,4,1.0,2021-01-24 21:30:00+00:00,False,5.923693428730727,0.09744854371411404,5.826244885016613,1.6238300552890523,10.685839785143015,AUDIT_PRIMARY_NOSTOP_TIME12
46,47,2021-01-24 20:30:00+00:00,48395,1,8.14193743213459,SWEEP_RECLAIM_4,2021-01-25 01:30:00+00:00,48415,32468.0,32645.54,253.51928571428627,20,5.0,2021-01-25 13:30:00+00:00,False,7.417147751509447,0.06438472700019991,7.352763024509247,0.2506318200644105,8.103762182082491,AUDIT_PRIMARY_NOSTOP_TIME12
47,48,2021-01-25 08:45:00+00:00,48444,1,0.0466855295068782,SWEEP_RECLAIM_4,2021-01-25 10:15:00+00:00,48450,32920.0,33067.0,237.86642857142837,6,1.5,2021-01-25 22:15:00+00:00,False,-4.170029398251723,0.06950749670433293,-4.239536894956055,4.599009648271997,7.621924669607499,AUDIT_PRIMARY_NOSTOP_TIME12
48,49,2021-01-25 21:45:00+00:00,48496,-1,2.6370740484939645,SWEEP_RECLAIM_4,2021-01-26 00:15:00+00:00,48506,32647.9,32543.96,450.2314285714287,10,2.5,2021-01-26 12:15:00+00:00,False,2.034575868918204,0.03614136856600731,1.9984345003521966,0.6875797209054383,3.179209422455746,AUDIT_PRIMARY_NOSTOP_TIME12
49,50,2021-01-26 12:15:00+00:00,48554,-1,-2.103800810512097,SWEEP_RECLAIM_4,2021-01-26 16:00:00+00:00,48569,31900.0,31498.36,372.68857142857087,15,3.75,2021-01-27 04:00:00+00:00,False,-0.28280985273034775,0.04225828535506481,-0.3250681380854126,3.8950483360293204,0.48209152030420466,AUDIT_PRIMARY_NOSTOP_TIME12
50,52,2021-01-27 12:15:00+00:00,48650,1,-1.1907145989743722,SWEEP_RECLAIM_4,2021-01-27 14:00:00+00:00,48657,30246.7,30419.97,353.02142857142854,7,1.75,2021-01-28 02:00:00+00:00,False,1.7621026647512228,0.043085160755114024,1.7190175039961089,3.3424883151569142,3.5541185278109393,AUDIT_PRIMARY_NOSTOP_TIME12
51,53,2021-01-28 00:15:00+00:00,48698,-1,-3.504126988865344,SWEEP_RECLAIM_4,2021-01-28 01:00:00+00:00,48701,30734.72,30629.31,370.6335714285714,3,0.75,2021-01-28 13:00:00+00:00,False,-1.635604669224704,0.041320204591751196,-1.676924873816455,3.45011919743605,0.6839909267335719,AUDIT_PRIMARY_NOSTOP_TIME12
52,54,2021-01-28 13:00:00+00:00,48749,-1,-11.259130781720168,SWEEP_RECLAIM_4,2021-01-28 17:00:00+00:00,48765,32450.0,32314.83,318.0978571428576,16,4.0,2021-01-29 05:00:00+00:00,False,-2.5685492110468977,0.05079385049973384,-2.6193430615466315,6.492247444070431,0.6586966724076442,AUDIT_PRIMARY_NOSTOP_TIME12
53,55,2021-01-29 01:15:00+00:00,48798,-1,-10.450676233739442,SWEEP_RECLAIM_4,2021-01-29 09:00:00+00:00,48829,36929.0,36073.78,785.9978571428575,31,7.75,2021-01-29 21:00:00+00:00,False,2.354599294618213,0.02294775976306732,2.3316515348551454,3.266319337475473,3.247820559307229,AUDIT_PRIMARY_NOSTOP_TIME12
54,56,2021-01-29 13:15:00+00:00,48846,-1,3.936008809232563,SWEEP_RECLAIM_4,2021-01-29 16:15:00+00:00,48858,37577.84,37057.5,631.8199999999991,12,3.0,2021-01-30 04:15:00+00:00,False,5.640657149188064,0.0293259947453389,5.611331154442725,0.16870311164571658,6.660821119939236,AUDIT_PRIMARY_NOSTOP_TIME12
55,57,2021-01-30 01:15:00+00:00,48894,1,-1.6783007503963234,SWEEP_RECLAIM_4,2021-01-30 02:15:00+00:00,48898,33967.58,34392.14,487.1578571428566,4,1.0,2021-01-30 14:15:00+00:00,False,-0.44162276528142025,0.0352987635278093,-0.47692152880922956,3.167515369761349,0.18035221789358533,AUDIT_PRIMARY_NOSTOP_TIME12
56,58,2021-01-30 13:15:00+00:00,48942,1,0.5644022116889553,SWEEP_RECLAIM_4,2021-01-30 21:15:00+00:00,48974,34100.0,34254.73,197.6592857142849,32,8.0,2021-01-31 09:15:00+00:00,False,-3.5653776520202825,0.08665095058957911,-3.6520286026098616,4.82006193919555,2.9066178091448807,AUDIT_PRIMARY_NOSTOP_TIME12
57,59,2021-01-31 01:15:00+00:00,48990,-1,1.290023296685329,SWEEP_RECLAIM_4,2021-01-31 11:00:00+00:00,49029,33784.78,33661.82,235.30000000000084,39,9.75,2021-01-31 23:00:00+00:00,False,2.5283892902677354,0.07152957926051823,2.4568597110072172,2.5762005949851177,6.242158946026322,AUDIT_PRIMARY_NOSTOP_TIME12
58,60,2021-01-31 13:45:00+00:00,49040,-1,1.219620843928052,SWEEP_RECLAIM_4,2021-01-31 17:00:00+00:00,49053,33111.4,32915.69,296.7314285714274,13,3.25,2021-02-01 05:00:00+00:00,False,-2.369954552457251,0.055463774360653445,-2.4254183268179044,3.632948505623167,2.435367239254367,AUDIT_PRIMARY_NOSTOP_TIME12
59,61,2021-02-01 01:45:00+00:00,49088,1,1.0239475971382714,SWEEP_RECLAIM_4,2021-02-01 04:00:00+00:00,49097,33500.6,33722.3,285.72071428571456,9,2.25,2021-02-01 16:00:00+00:00,False,-1.2107977570504804,0.059012697214312626,-1.269810454264793,1.9645057986195393,3.4918714328927463,AUDIT_PRIMARY_NOSTOP_TIME12
60,63,2021-02-02 01:45:00+00:00,49184,-1,-5.205484061451549,SWEEP_RECLAIM_4,2021-02-02 02:00:00+00:00,49185,33832.86,33697.13,221.1428571428582,1,0.25,2021-02-02 14:00:00+00:00,False,-5.246201550387588,0.07618860142118827,-5.322390151808777,9.147344961240279,0.7105361757105791,AUDIT_PRIMARY_NOSTOP_TIME12
61,64,2021-02-02 13:45:00+00:00,49232,-1,-4.730895458496039,SWEEP_RECLAIM_4,2021-02-02 15:15:00+00:00,49238,34928.0,34806.26,250.4392857142853,6,1.5,2021-02-03 03:15:00+00:00,False,-5.529683556037252,0.06949041541291742,-5.59917397145017,6.316820444076831,0.8989005034011786,AUDIT_PRIMARY_NOSTOP_TIME12
62,65,2021-02-03 01:45:00+00:00,49280,1,2.724760918784591,SWEEP_RECLAIM_4,2021-02-03 02:00:00+00:00,49281,35913.19,35950.73,222.63642857142779,1,0.25,2021-02-03 14:00:00+00:00,False,2.9611955430217707,0.08073865142079846,2.8804568916009723,1.5807835324087156,4.331411558241967,AUDIT_PRIMARY_NOSTOP_TIME12
63,66,2021-02-03 13:45:00+00:00,49328,1,6.424599028809756,SWEEP_RECLAIM_4,2021-02-03 18:15:00+00:00,49346,36956.34,37100.47,273.8878571428572,18,4.5,2021-02-04 06:15:00+00:00,False,3.494057786946154,0.06772930787626844,3.426328479069886,1.5658598540069935,4.703603925485672,AUDIT_PRIMARY_NOSTOP_TIME12
64,67,2021-02-04 01:45:00+00:00,49376,1,-2.2033131403784205,SWEEP_RECLAIM_4,2021-02-04 04:00:00+00:00,49385,37400.0,37724.62,307.94857142857137,9,2.25,2021-02-04 16:00:00+00:00,False,-3.4681440314709393,0.06125149375591473,-3.529395525226854,4.843730864151723,3.5992373494646523,AUDIT_PRIMARY_NOSTOP_TIME12
65,68,2021-02-04 15:30:00+00:00,49431,-1,-2.3899290441834053,SWEEP_RECLAIM_4,2021-02-04 16:30:00+00:00,49435,36865.9,36769.62,335.71571428571406,4,1.0,2021-02-05 04:30:00+00:00,False,-1.806230611784624,0.054763030795613676,-1.8609936425802378,3.245930868379283,0.5449253407432382,AUDIT_PRIMARY_NOSTOP_TIME12
66,69,2021-02-05 03:45:00+00:00,49480,1,2.3690811200520785,SWEEP_RECLAIM_4,2021-02-05 13:30:00+00:00,49519,37871.0,38027.7,206.0021428571428,39,9.75,2021-02-06 01:30:00+00:00,False,6.217993571495471,0.09229928260108254,6.125694288894389,3.775203447953025,7.561960173784632,AUDIT_PRIMARY_NOSTOP_TIME12
67,70,2021-02-05 15:45:00+00:00,49528,-1,-5.9688738848506215,SWEEP_RECLAIM_4,2021-02-05 20:15:00+00:00,49546,37722.57,37660.61,200.84428571428467,18,4.5,2021-02-06 08:15:00+00:00,False,-9.889651542417413,0.09375574183269247,-9.983407284250106,10.651983412878543,0.09763782887951916,AUDIT_PRIMARY_NOSTOP_TIME12
68,71,2021-02-06 03:45:00+00:00,49576,1,3.2220081830194616,SWEEP_RECLAIM_4,2021-02-06 04:15:00+00:00,49578,39100.0,39285.3,441.04928571428434,2,0.5,2021-02-06 16:15:00+00:00,False,3.323279387305275,0.044536179144216294,3.2787432081610586,1.0998090592402237,3.8705424887727244,AUDIT_PRIMARY_NOSTOP_TIME12
69,72,2021-02-06 16:00:00+00:00,49625,1,-7.673713997625597,SWEEP_RECLAIM_4,2021-02-06 22:00:00+00:00,49649,40102.71,40451.51,236.31357142857138,24,6.0,2021-02-07 10:00:00+00:00,False,-4.349390489029407,0.08558863072370552,-4.4349791197531125,10.513488433951274,0.556421703608091,AUDIT_PRIMARY_NOSTOP_TIME12
70,73,2021-02-07 05:45:00+00:00,49680,1,-2.177067530244673,SWEEP_RECLAIM_4,2021-02-07 16:15:00+00:00,49722,37600.0,37802.34,405.4571428571435,42,10.5,2021-02-08 04:15:00+00:00,False,2.058861250088096,0.04661693679092375,2.012244313297172,0.21324078641392183,3.4124198435628257,AUDIT_PRIMARY_NOSTOP_TIME12
71,74,2021-02-07 17:45:00+00:00,49728,1,2.1501885881651943,SWEEP_RECLAIM_4,2021-02-07 22:30:00+00:00,49747,38351.58,38499.76,238.22642857142844,19,4.75,2021-02-08 10:30:00+00:00,False,3.569041458156549,0.0808049724601745,3.4882364856963743,1.9425216705595314,3.988810165598749,AUDIT_PRIMARY_NOSTOP_TIME12
72,75,2021-02-08 06:45:00+00:00,49780,1,14.344611331135834,SWEEP_RECLAIM_4,2021-02-08 08:45:00+00:00,49788,39127.32,39234.09,217.65071428571537,8,2.0,2021-02-08 20:45:00+00:00,False,22.942447105618008,0.09013085513814684,22.852316250479863,1.4413460623344632,26.782131265362793,AUDIT_PRIMARY_NOSTOP_TIME12
73,76,2021-02-08 18:45:00+00:00,49828,1,10.426634612620203,SWEEP_RECLAIM_4,2021-02-09 01:30:00+00:00,49855,46004.0,46382.16,791.9457142857136,27,6.75,2021-02-09 13:30:00+00:00,False,-0.8541115733040916,0.029283673844888388,-0.88339524714898,1.6724757468946323,2.379203480758059,AUDIT_PRIMARY_NOSTOP_TIME12
74,77,2021-02-09 06:45:00+00:00,49876,-1,2.3721450493646024,SWEEP_RECLAIM_4,2021-02-09 07:00:00+00:00,49877,48250.0,48064.45,481.4071428571432,1,0.25,2021-02-09 19:00:00+00:00,False,2.3233140940991404,0.04992079024288912,2.2733933038562513,0.23522708725908753,6.245856640503273,AUDIT_PRIMARY_NOSTOP_TIME12
