R,signal_ts,entry_ts,exit_ts,hold_min,side,exit_reason,confirm_age_min,confirm_z,max_adverse_atr,signal_z,signal_abs_z
-1.0080064527235635,1612292700,1612292760,1612293060,5.0,1,SL,1.0,-1.1226288547245367,0.0,-1.1226288547245367,1.1226288547245367
-1.0092035830990636,1612325700,1612325760,1612326720,16.0,1,SL,1.0,-1.9722623536038015,0.0,-1.9722623536038015,1.9722623536038015
-1.0083593063757315,1612398000,1612398600,1612398960,6.0,1,SL,10.0,-2.693308184263615,0.49968861390942493,-1.7322646588483834,1.7322646588483834
0.14384189732990257,1612449900,1612450020,1612450200,3.0,-1,PROTECTED_STOP,2.0,1.246378735463522,0.07369821360700506,1.246378735463522,1.246378735463522
0.09724571569472805,1612452600,1612452720,1612453500,13.0,1,EXIT_Z,2.0,-1.3252839544754098,0.0,-1.3252839544754098,1.3252839544754098
-1.006669505290646,1612490100,1612490280,1612493940,61.0,-1,SL,3.0,1.9664722685404143,0.11842303281282685,1.9664722685404143,1.9664722685404143
0.14320982394786946,1612495500,1612495680,1612497660,33.0,1,PROTECTED_STOP,3.0,-1.6377474373758276,0.0,-1.6377474373758276,1.6377474373758276
0.14218220922445254,1612517400,1612518900,1612519860,16.0,-1,PROTECTED_STOP,25.0,1.0898236410129218,0.2219047193820599,1.0211522377560154,1.0211522377560154
-0.48713341143990746,1612576500,1612576560,1612576800,4.0,1,EXIT_Z,1.0,-1.5469109653209663,0.0,-1.5469109653209663,1.5469109653209663
-1.007538365971558,1612593900,1612595400,1612597860,41.0,1,SL,25.0,-1.1061867457106345,0.5985130820967268,-1.1715343491719494,1.1715343491719494
-1.0086394965756373,1612602900,1612602960,1612604280,22.0,-1,SL,1.0,1.9168257377762012,0.0,1.9168257377762012,1.9168257377762012
-1.0065281778087594,1612681800,1612683120,1612684080,16.0,-1,SL,22.0,0.11298161962937978,0.3405237162462479,1.0719964133118631,1.0719964133118631
0.14262594974617931,1612691700,1612691760,1612692900,19.0,-1,PROTECTED_STOP,1.0,1.3930631871904942,0.0,1.3930631871904942,1.3930631871904942
-1.0074260143152878,1612697100,1612697160,1612698240,18.0,1,SL,1.0,-1.0115675890757116,0.0,-1.0115675890757116,1.0115675890757116
-1.007874523069807,1612746600,1612746780,1612747620,14.0,1,SL,3.0,-1.2033468687470634,0.0,-1.2033468687470634,1.2033468687470634
0.14315554691701496,1612759200,1612760400,1612763280,48.0,1,PROTECTED_STOP,20.0,-1.157297043386879,0.18139777916329197,-1.3843519098899193,1.3843519098899193
-0.10165349696068175,1612770000,1612770240,1612771200,16.0,-1,EXIT_Z,4.0,1.8960056456743521,0.0,1.8960056456743521,1.8960056456743521
0.14445354474556815,1612852200,1612852500,1612852680,3.0,1,PROTECTED_STOP,5.0,-1.6288384406599474,0.22992709270024903,-1.3310990001114253,1.3310990001114253
-1.0053106108424525,1612853400,1612853460,1612853640,3.0,-1,SL,1.0,1.2624272738320517,0.0,1.2624272738320517,1.2624272738320517
-1.0059058659345366,1612920000,1612920060,1612922700,44.0,-1,SL,1.0,1.2356652186311745,0.07130248426909849,1.2356652186311745,1.2356652186311745
1.4929362200092047,1612952100,1612952520,1612954500,33.0,-1,TP,7.0,2.2678066898937677,0.46968669440670824,1.3139941033227307,1.3139941033227307
-1.0075093066924998,1612997700,1612999860,1613000880,17.0,1,SL,36.0,-2.0054525682500715,0.6234392352519056,-1.0344039771202753,1.0344039771202753
0.14253123473792859,1613034300,1613034900,1613035920,17.0,1,PROTECTED_STOP,10.0,-1.0109408297051181,0.3892091165502432,-1.0276047449057177,1.0276047449057177
0.14416860055253944,1613049900,1613050380,1613050500,2.0,-1,PROTECTED_STOP,8.0,2.289717174284322,0.5778863224990642,1.6710102668711369,1.6710102668711369
-1.0051788117480425,1613077500,1613078580,1613080920,39.0,-1,SL,18.0,3.4069283961832713,0.34075035002095794,2.2503956835963494,2.2503956835963494
-1.0064938018801657,1613119800,1613119980,1613125140,86.0,-1,SL,3.0,1.0121158936429175,0.1713474207728977,1.0121158936429175,1.0121158936429175
-1.0054010195730922,1613148000,1613150220,1613154300,68.0,1,SL,37.0,-1.716846178528009,0.4094111961337066,-1.4229748246089897,1.4229748246089897
-0.7310239079878624,1613229600,1613231100,1613234100,50.0,1,EXIT_Z,25.0,-0.551928143658543,0.5543594928832531,-1.2182479380893616,1.2182479380893616
-1.0098053811994792,1613246100,1613246640,1613250000,56.0,-1,SL,9.0,1.1086197436954675,0.4130264346972758,1.0592547823363252,1.0592547823363252
-1.0104580430966517,1613256000,1613256180,1613256840,11.0,-1,SL,3.0,1.6732740910826618,0.04487750273488974,1.6732740910826618,1.6732740910826618
0.14080786216004237,1613265000,1613267100,1613267460,6.0,-1,PROTECTED_STOP,35.0,1.0846649871961442,0.623020851179044,1.0184763966197414,1.0184763966197414
1.4887300573473243,1613280600,1613280840,1613281680,14.0,1,TP,4.0,-1.143086716719366,0.3968902041430438,-1.143086716719366,1.143086716719366
0.14383722136564028,1613294400,1613295960,1613298780,47.0,1,PROTECTED_STOP,26.0,-1.7085604692506644,0.056794725488583435,-1.046451472296266,1.046451472296266
0.14154168669488518,1613382000,1613382060,1613384580,42.0,1,PROTECTED_STOP,1.0,-1.1699140580042195,0.0,-1.1699140580042195,1.1699140580042195
1.4933832962358713,1613447100,1613447880,1613448900,17.0,1,TP,13.0,-2.7328388477569105,0.46550699007516816,-1.3440406910768246,1.3440406910768246
-1.0076947715829783,1613472600,1613473500,1613475420,32.0,-1,SL,15.0,1.065714065181873,0.4251395969349301,1.2213595436966227,1.2213595436966227
0.14283856166764608,1613478300,1613478360,1613478480,2.0,1,PROTECTED_STOP,1.0,-2.0041292258895433,0.0,-2.0041292258895433,2.0041292258895433
0.14268644585326168,1613565000,1613565900,1613566200,5.0,-1,PROTECTED_STOP,15.0,1.601314149152028,0.5859472972586528,1.2024939645591515,1.2024939645591515
-1.0082142987631686,1613593800,1613594940,1613597460,42.0,-1,SL,19.0,1.5011485261949962,0.6432288919760262,1.2769386172743074,1.2769386172743074
0.14186515232603736,1613645700,1613646300,1613648160,31.0,-1,PROTECTED_STOP,10.0,2.1280522337682517,0.27716413614449387,1.2743792228264763,1.2743792228264763
0.14061481184670005,1613750100,1613750280,1613750460,3.0,1,PROTECTED_STOP,3.0,-1.604398276989674,0.20177700348430738,-1.604398276989674,1.604398276989674
0.14120201693299994,1613795700,1613796060,1613798220,36.0,-1,PROTECTED_STOP,6.0,1.1125975310814415,0.2053804317353396,1.0718007812927923,1.0718007812927923
0.13994680397580034,1613808300,1613808840,1613809200,6.0,1,PROTECTED_STOP,9.0,-0.7131939022220795,0.17199079330347172,-1.0953864949936676,1.0953864949936676
0.058819979305571875,1613817600,1613818320,1613819700,23.0,-1,EXIT_Z,12.0,-0.38171058944937547,0.09066986489823549,1.5090848311023866,1.5090848311023866
0.14101664781147083,1613879700,1613880360,1613880600,4.0,-1,PROTECTED_STOP,11.0,0.6056345098497029,0.6083589604678264,1.0788737669260546,1.0788737669260546
0.14203967317717398,1613908800,1613909160,1613911500,39.0,-1,PROTECTED_STOP,6.0,1.6037904046382625,0.1449479648519589,1.553110023796143,1.553110023796143
-1.0089710536922905,1613926200,1613926380,1613929200,47.0,1,SL,3.0,-1.1677172528865192,0.16070036497644163,-1.1677172528865192,1.1677172528865192
-1.006166664011561,1614198300,1614198660,1614199260,10.0,-1,SL,6.0,0.7974455861151903,0.2686488267432306,1.092682586547434,1.092682586547434
-1.006206995287261,1614223500,1614225060,1614225900,14.0,1,SL,26.0,-1.5169012413986604,0.489288658652131,-1.5323603035983309,1.5323603035983309
1.494256306397082,1614257700,1614257880,1614258660,13.0,1,TP,3.0,-1.0468239511729096,0.0,-1.0468239511729096,1.0468239511729096
0.14405174817302713,1614414000,1614414060,1614414840,13.0,-1,PROTECTED_STOP,1.0,1.0400101506531674,0.0,1.0400101506531674,1.0400101506531674
0.1443873390510836,1614432000,1614432060,1614432420,6.0,-1,PROTECTED_STOP,1.0,1.0466283837079868,0.014539228053114693,1.0466283837079868,1.0466283837079868
0.14318736770330365,1614467100,1614467340,1614467460,2.0,1,PROTECTED_STOP,4.0,-2.450648935159312,0.4593132397907576,-2.450648935159312,2.450648935159312
-1.0071212187058605,1614588300,1614589440,1614589680,4.0,-1,SL,19.0,1.6939998184922145,0.4187370555560288,1.8436327533064776,1.8436327533064776
-1.007178369543798,1614603900,1614604500,1614605520,17.0,1,SL,10.0,-0.5352453042683666,0.21011885960915186,-1.0818007357476291,1.0818007357476291
0.1430746384085007,1614606000,1614606180,1614606360,3.0,1,PROTECTED_STOP,3.0,-1.0607838740548163,0.04463330755434167,-1.0607838740548163,1.0607838740548163
0.14163056605802127,1614659100,1614659640,1614660240,10.0,1,PROTECTED_STOP,9.0,-1.8074200950883952,0.29889015895347826,-1.4601898231394508,1.4601898231394508
-1.006869585002002,1614665700,1614666600,1614669060,41.0,1,SL,15.0,-1.3648417042505576,0.6789529107847962,-1.3584723432821468,1.3584723432821468
0.14414387602242676,1614718500,1614718680,1614720660,33.0,1,PROTECTED_STOP,3.0,-1.019538057206772,0.0,-1.019538057206772,1.019538057206772
0.1396115410458441,1614748500,1614748800,1614749460,11.0,1,PROTECTED_STOP,5.0,-1.0718309975261948,0.15118489838349225,-1.0633160000983228,1.0633160000983228
-1.0062915139946034,1614801000,1614801600,1614801900,5.0,-1,SL,10.0,0.8962425065187989,0.19465998958771574,1.0479772982928406,1.0479772982928406
0.14411677589367355,1614824100,1614824880,1614825600,12.0,-1,PROTECTED_STOP,13.0,1.1264242410239365,0.16732355637029517,1.0652804332267738,1.0652804332267738
0.14228316567142832,1614903000,1614903180,1614903480,5.0,-1,PROTECTED_STOP,3.0,1.4033750609454736,0.40983243143595544,1.4033750609454736,1.4033750609454736
-1.0057594136355685,1614904200,1614904320,1614904620,5.0,1,SL,2.0,-1.8087388987604913,0.0,-1.8087388987604913,1.8087388987604913
0.1423953488055312,1614948900,1614949200,1614949380,3.0,1,PROTECTED_STOP,5.0,-0.6635397793789626,0.0,-1.2922829143271224,1.2922829143271224
0.14077451473506183,1615004100,1615004160,1615004460,5.0,-1,PROTECTED_STOP,1.0,2.275993635237573,0.0,2.275993635237573,2.275993635237573
-1.0087270945356055,1615008900,1615009260,1615009980,12.0,1,SL,6.0,-2.261341405896839,0.23938497990614802,-1.2062119652334655,1.2062119652334655
1.489985734767037,1615032000,1615032120,1615032300,3.0,-1,TP,2.0,1.3265512450530172,0.08507562575291236,1.3265512450530172,1.3265512450530172
-1.009965899989998,1615083900,1615084380,1615085460,18.0,1,SL,8.0,-0.4848229390522908,0.6496505795092359,-1.251553935235602,1.251553935235602
0.14115723380134765,1615107300,1615108500,1615108980,8.0,1,PROTECTED_STOP,20.0,-1.0245231426952406,0.4763931281067421,-1.1772222250674251,1.1772222250674251
0.744204586541028,1615110300,1615110360,1615114200,64.0,-1,EXIT_Z,1.0,1.010521657485352,0.0,1.010521657485352,1.010521657485352
0.14182690274494703,1615190100,1615190340,1615190520,3.0,-1,PROTECTED_STOP,4.0,1.136541924049355,0.05680325715787659,1.136541924049355,1.136541924049355
1.4920951015737698,1615208400,1615208580,1615209840,21.0,1,TP,3.0,-1.250278338425553,0.0,-1.250278338425553,1.250278338425553
1.4889718459220769,1615231500,1615231560,1615231860,5.0,1,TP,1.0,-1.2479293263932663,0.0,-1.2479293263932663,1.2479293263932663
-1.007712988041055,1615254000,1615254300,1615254480,3.0,-1,SL,5.0,3.6870230846287044,0.3021235082323779,4.2144298845653205,4.2144298845653205
1.4899742530673947,1615294500,1615294560,1615296780,37.0,1,TP,1.0,-1.3071557260247506,0.0,-1.3071557260247506,1.3071557260247506
0.14131106205538263,1615302900,1615304940,1615305540,10.0,-1,PROTECTED_STOP,34.0,0.45179515843342904,0.4622134649971901,1.1981994229845634,1.1981994229845634
-1.0093897261762839,1615335600,1615335840,1615336740,15.0,-1,SL,4.0,3.049477656639279,0.0,3.049477656639279,3.049477656639279
0.99241843483549,1615392000,1615394040,1615395600,26.0,1,EXIT_Z,34.0,-1.2974006214209486,0.5112284057685342,-1.2513584687610453,1.2513584687610453
-0.36801564468060316,1615458300,1615458360,1615459500,19.0,1,EXIT_Z,1.0,-1.0326162504602983,0.0,-1.0326162504602983,1.0326162504602983
0.14378323896179043,1615509000,1615510080,1615510800,12.0,1,PROTECTED_STOP,18.0,-2.269012662022409,0.6549876384378747,-1.4840535245209872,1.4840535245209872
1.4930770588307605,1615551600,1615552440,1615554360,32.0,-1,TP,14.0,1.5045750906851292,0.33907261979377123,1.1294970802270745,1.1294970802270745
0.1423974392977056,1615590000,1615590240,1615591620,23.0,1,PROTECTED_STOP,4.0,-1.1451891949145243,0.0,-1.1451891949145243,1.1451891949145243
0.1422311852046198,1615596300,1615596660,1615597620,16.0,-1,PROTECTED_STOP,6.0,2.5849833557363535,0.4210313994430576,1.5138730707454464,1.5138730707454464
0.13823203193327424,1615654800,1615655820,1615656360,9.0,1,PROTECTED_STOP,17.0,-1.0681190936783032,0.28098580494696,-1.4557413723850947,1.4557413723850947
0.3570838201726481,1615662600,1615663560,1615664400,14.0,1,EXIT_Z,16.0,-0.7825858998871166,0.5033882587916398,-1.2170664352146698,1.2170664352146698
0.1395734377202509,1615690800,1615691100,1615693560,41.0,1,PROTECTED_STOP,5.0,-0.9470230586824132,0.5919384079984177,-1.0271149492233944,1.0271149492233944
0.1405671719721112,1615736400,1615736460,1615737420,16.0,-1,PROTECTED_STOP,1.0,1.0473939330769841,0.0,1.0473939330769841,1.0473939330769841
0.1424227041011374,1615839600,1615839840,1615842600,46.0,-1,PROTECTED_STOP,4.0,1.2891352518482924,0.0,1.2891352518482924,1.2891352518482924
-1.0069789969209237,1615894500,1615895880,1615897380,25.0,1,SL,23.0,-1.8738700074232484,0.5344524538362728,-1.0925088189001295,1.0925088189001295
0.1418237860559513,1615940700,1615942020,1615944300,38.0,-1,PROTECTED_STOP,22.0,1.781448385303865,0.4956080591390043,1.4443929973855132,1.4443929973855132
-1.007684179366669,1615975800,1615976400,1615976760,6.0,-1,SL,10.0,2.1538961706959787,0.24448032524814492,2.053123842570845,2.053123842570845
0.1433101780693557,1616007300,1616007540,1616007720,3.0,1,PROTECTED_STOP,4.0,-1.2204809464029318,0.4179877416625834,-1.2204809464029318,1.2204809464029318
-1.0062502407465177,1616028000,1616029500,1616038080,143.0,1,SL,25.0,-1.4298499098465445,0.3796636631748941,-1.029329625508909,1.029329625508909
0.14069606994858577,1616062500,1616062860,1616066580,62.0,-1,PROTECTED_STOP,6.0,1.6458033368061409,0.0,1.0985056861590767,1.0985056861590767
-1.006158402904943,1616087100,1616087640,1616091000,56.0,1,SL,9.0,-0.13475371177302162,0.16910296597457816,-1.0679972286837534,1.0679972286837534
0.14284196416849546,1616122200,1616123640,1616126880,54.0,1,PROTECTED_STOP,24.0,-2.1817187885600546,0.4710896000624603,-1.2916584249838543,1.2916584249838543
0.14231119901730666,1616165700,1616166000,1616167620,27.0,1,PROTECTED_STOP,5.0,-0.8274745979687647,0.017562986305055383,-1.0032332140441071,1.0032332140441071
0.1401487153770523,1616284200,1616284260,1616284380,2.0,-1,PROTECTED_STOP,1.0,1.015200833140856,0.0,1.015200833140856,1.015200833140856
0.14009513810500493,1616296200,1616296260,1616297040,13.0,-1,PROTECTED_STOP,1.0,1.5661021779632882,0.0,1.5661021779632882,1.5661021779632882
1.4930058142884612,1616325300,1616325600,1616331660,101.0,1,TP,5.0,-1.086317308723791,0.5009673587549599,-1.0140260010898663,1.0140260010898663
-1.0083866898622404,1616333700,1616334060,1616339640,93.0,-1,SL,6.0,0.9213637787401335,0.23134637243593745,1.0014120554055015,1.0014120554055015
-1.0106908364243268,1616388900,1616388960,1616390820,31.0,1,SL,1.0,-1.3456520535629366,0.0,-1.3456520535629366,1.3456520535629366
1.4915094863512095,1616439300,1616439780,1616440500,12.0,-1,TP,8.0,1.6168212084383464,0.31593946857691785,1.7379654991560602,1.7379654991560602
0.4705221867081854,1616441700,1616441760,1616442300,9.0,1,EXIT_Z,1.0,-1.1423205569654244,0.0,-1.1423205569654244,1.1423205569654244
0.1438533010743963,1616487900,1616488560,1616492100,59.0,1,PROTECTED_STOP,11.0,-1.1805408726969089,0.6334211164068215,-1.1509804486687676,1.1509804486687676
-1.0089045875655813,1616522400,1616524080,1616525400,22.0,1,SL,28.0,-1.2424540540576432,0.5915200995009097,-1.0435006601830668,1.0435006601830668
