flow_id,signal_time,state,clock,stop_atr,eligible,traded,covered,entry_time,entry_price,horizon,exit_time,exit_price,exit_reason,gross_r,net_r_0bps,net_r_5bps,net_r_10bps,mae_atr,mfe_atr,eventual_winner,stop_kills_eventual_winner
85,2021-02-13 09:00:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-02-13 11:00:00+00:00,46650.57,2021-02-13 21:00:00+00:00,2021-02-13 12:15:00+00:00,47253.705714285716,SL,-1.0000000000000018,-1.0000000000000018,-1.0386733606508858,-1.0773467213017698,2.6936557751749746,1.321327822451713,False,False
85,2021-02-13 09:00:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-02-13 11:00:00+00:00,46650.57,2021-02-13 21:00:00+00:00,2021-02-13 16:15:00+00:00,47404.489642857145,SL,-1.0000000000000016,-1.0000000000000016,-1.0309386885207088,-1.061877377041416,2.6936557751749746,1.321327822451713,False,False
85,2021-02-13 09:00:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-02-13 11:00:00+00:00,46650.57,2021-02-13 21:00:00+00:00,2021-02-13 21:00:00+00:00,46947.01,TIME,-0.32766533631773853,-0.32766533631773853,-0.3534475767516612,-0.3792298171855839,2.6936557751749746,1.321327822451713,False,False
88,2021-02-14 23:15:00+00:00,ACCEPT,TOUCH,1.5,True,True,True,2021-02-15 01:15:00+00:00,48200.0,2021-02-15 11:15:00+00:00,2021-02-15 01:15:00+00:00,48538.1825,SL,-1.000000000000007,-1.000000000000007,-1.0712632971842198,-1.1425265943684324,1.540573506908259,12.644607571355698,True,True
88,2021-02-14 23:15:00+00:00,ACCEPT,TOUCH,2.0,True,True,True,2021-02-15 01:15:00+00:00,48200.0,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47523.635,TP,1.4999999999999944,1.4999999999999944,1.446552527111835,1.3931050542236756,1.540573506908259,12.644607571355698,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,TOUCH,2.5,True,True,True,2021-02-15 01:15:00+00:00,48200.0,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47354.54375,TP,1.5000000000000042,1.5000000000000042,1.4572420216894766,1.4144840433789492,1.540573506908259,12.644607571355698,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,TOUCH,3.0,True,True,True,2021-02-15 01:15:00+00:00,48200.0,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47185.4525,TP,1.4999999999999998,1.4999999999999998,1.4643683514078936,1.4287367028157871,1.540573506908259,12.644607571355698,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,ACCEPT,1.5,True,True,True,2021-02-15 01:30:00+00:00,48065.21,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47557.93625,TP,1.4999999999999998,1.4999999999999998,1.4289359887043236,1.3578719774086476,1.0367479097824301,12.04674990574615,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-02-15 01:30:00+00:00,48065.21,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47388.845,TP,1.4999999999999944,1.4999999999999944,1.4467019915282373,1.3934039830564804,1.0367479097824301,12.04674990574615,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-02-15 01:30:00+00:00,48065.21,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47219.753749999996,TP,1.5000000000000042,1.5000000000000042,1.4573615932225985,1.4147231864451928,1.0367479097824301,12.04674990574615,True,False
88,2021-02-14 23:15:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-02-15 01:30:00+00:00,48065.21,2021-02-15 11:15:00+00:00,2021-02-15 02:15:00+00:00,47050.6625,TP,1.4999999999999998,1.4999999999999998,1.4644679943521617,1.4289359887043236,1.0367479097824301,12.04674990574615,True,False
94,2021-02-18 07:30:00+00:00,REJECT,TOUCH,1.5,True,True,True,2021-02-18 07:30:00+00:00,51385.35,2021-02-18 19:30:00+00:00,2021-02-18 07:45:00+00:00,51725.32928571428,SL,-0.999999999999994,-0.999999999999994,-1.0755712953100027,-1.1511425906200115,4.428093308205771,1.9296028539553909,False,False
94,2021-02-18 07:30:00+00:00,REJECT,TOUCH,2.0,True,True,True,2021-02-18 07:30:00+00:00,51385.35,2021-02-18 19:30:00+00:00,2021-02-18 07:45:00+00:00,51838.65571428571,SL,-1.0000000000000047,-1.0000000000000047,-1.0566784714825113,-1.1133569429650179,4.428093308205771,1.9296028539553909,False,False
94,2021-02-18 07:30:00+00:00,REJECT,TOUCH,2.5,True,True,True,2021-02-18 07:30:00+00:00,51385.35,2021-02-18 19:30:00+00:00,2021-02-18 07:45:00+00:00,51951.98214285714,SL,-0.9999999999999982,-0.9999999999999982,-1.0453427771860035,-1.0906855543720086,4.428093308205771,1.9296028539553909,False,False
94,2021-02-18 07:30:00+00:00,REJECT,TOUCH,3.0,True,True,True,2021-02-18 07:30:00+00:00,51385.35,2021-02-18 19:30:00+00:00,2021-02-18 07:45:00+00:00,52065.30857142857,SL,-1.0000000000000047,-1.0000000000000047,-1.0377856476550091,-1.0755712953100134,4.428093308205771,1.9296028539553909,False,False
94,2021-02-18 07:30:00+00:00,REJECT,ACCEPT,1.5,False,False,False,2021-02-18 08:15:00+00:00,51927.29,2021-02-18 19:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
94,2021-02-18 07:30:00+00:00,REJECT,ACCEPT,2.0,False,False,False,2021-02-18 08:15:00+00:00,51927.29,2021-02-18 19:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
94,2021-02-18 07:30:00+00:00,REJECT,ACCEPT,2.5,False,False,False,2021-02-18 08:15:00+00:00,51927.29,2021-02-18 19:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
94,2021-02-18 07:30:00+00:00,REJECT,ACCEPT,3.0,False,False,False,2021-02-18 08:15:00+00:00,51927.29,2021-02-18 19:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,TOUCH,1.5,True,True,True,2021-02-20 22:30:00+00:00,55113.27,2021-02-21 01:15:00+00:00,2021-02-20 22:30:00+00:00,55683.10928571429,SL,-1.000000000000006,-1.000000000000006,-1.0483586086302588,-1.0967172172605117,3.088555043715328,3.1805546676694427,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,TOUCH,2.0,True,True,True,2021-02-20 22:30:00+00:00,55113.27,2021-02-21 01:15:00+00:00,2021-02-20 22:30:00+00:00,55873.055714285714,SL,-1.0000000000000027,-1.0000000000000027,-1.0362689564726923,-1.0725379129453818,3.088555043715328,3.1805546676694427,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,TOUCH,2.5,True,True,True,2021-02-20 22:30:00+00:00,55113.27,2021-02-21 01:15:00+00:00,2021-02-20 22:30:00+00:00,56063.00214285714,SL,-1.0000000000000007,-1.0000000000000007,-1.0290151651781523,-1.0580303303563041,3.088555043715328,3.1805546676694427,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,TOUCH,3.0,True,True,True,2021-02-20 22:30:00+00:00,55113.27,2021-02-21 01:15:00+00:00,2021-02-20 23:45:00+00:00,56252.94857142857,SL,-0.9999999999999996,-0.9999999999999996,-1.024179304315126,-1.0483586086302523,3.088555043715328,3.1805546676694427,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,ACCEPT,1.5,True,True,True,2021-02-20 22:30:00+00:00,54922.38,2021-02-21 01:15:00+00:00,2021-02-20 22:45:00+00:00,55492.21928571429,SL,-1.000000000000006,-1.000000000000006,-1.0481911140359184,-1.0963822280718307,3.5910388267368547,0.37478988436588523,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-02-20 22:30:00+00:00,54922.38,2021-02-21 01:15:00+00:00,2021-02-20 22:45:00+00:00,55682.165714285715,SL,-1.0000000000000027,-1.0000000000000027,-1.036143335526937,-1.0722866710538712,3.5910388267368547,0.37478988436588523,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-02-20 22:30:00+00:00,54922.38,2021-02-21 01:15:00+00:00,2021-02-20 23:00:00+00:00,55872.11214285714,SL,-1.0000000000000007,-1.0000000000000007,-1.028914668421548,-1.0578293368430955,3.5910388267368547,0.37478988436588523,False,False
98,2021-02-20 13:15:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-02-20 22:30:00+00:00,54922.38,2021-02-21 01:15:00+00:00,2021-02-20 23:45:00+00:00,56062.05857142857,SL,-0.9999999999999996,-0.9999999999999996,-1.0240955570179557,-1.048191114035912,3.5910388267368547,0.37478988436588523,False,False
101,2021-02-22 01:15:00+00:00,ACCEPT,TOUCH,1.5,True,True,True,2021-02-22 03:30:00+00:00,56125.53,2021-02-22 13:15:00+00:00,2021-02-22 04:45:00+00:00,55225.44803571428,TP,1.5000000000000036,1.5000000000000036,1.453232984138948,1.4064659682778926,1.4335444450594703,8.438056534137065,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,TOUCH,2.0,True,True,True,2021-02-22 03:30:00+00:00,56125.53,2021-02-22 13:15:00+00:00,2021-02-22 09:45:00+00:00,54925.42071428571,TP,1.5000000000000007,1.5000000000000007,1.464924738104209,1.4298494762084175,1.4335444450594703,8.438056534137065,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,TOUCH,2.5,True,True,True,2021-02-22 03:30:00+00:00,56125.53,2021-02-22 13:15:00+00:00,2021-02-22 09:45:00+00:00,54625.39339285714,TP,1.499999999999999,1.499999999999999,1.4719397904833655,1.4438795809667322,1.4335444450594703,8.438056534137065,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,TOUCH,3.0,True,True,True,2021-02-22 03:30:00+00:00,56125.53,2021-02-22 13:15:00+00:00,2021-02-22 10:00:00+00:00,54325.36607142857,TP,1.4999999999999976,1.4999999999999976,1.4766164920694698,1.453232984138942,1.4335444450594703,8.438056534137065,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,ACCEPT,1.5,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 13:15:00+00:00,2021-02-22 07:30:00+00:00,56554.36464285714,SL,-0.9999999999999943,-0.9999999999999943,-1.046624345520908,-1.093248691041822,1.8615554654843987,8.010045513712136,True,True
101,2021-02-22 01:15:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 13:15:00+00:00,2021-02-22 09:45:00+00:00,54754.20071428571,TP,1.5000000000000007,1.5000000000000007,1.4650317408593152,1.43006348171863,1.8615554654843987,8.010045513712136,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 13:15:00+00:00,2021-02-22 09:45:00+00:00,54454.17339285714,TP,1.499999999999999,1.499999999999999,1.4720253926874505,1.4440507853749023,1.8615554654843987,8.010045513712136,True,False
101,2021-02-22 01:15:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 13:15:00+00:00,2021-02-22 10:00:00+00:00,54154.14607142857,TP,1.4999999999999976,1.4999999999999976,1.4766878272395407,1.4533756544790837,1.8615554654843987,8.010045513712136,True,False
128,2021-03-08 04:15:00+00:00,ACCEPT,TOUCH,1.5,True,True,True,2021-03-08 07:15:00+00:00,49800.0,2021-03-08 16:15:00+00:00,2021-03-08 11:30:00+00:00,50358.00214285714,SL,-0.9999999999999971,-0.9999999999999971,-1.0446234845488276,-1.089246969097658,3.9798234261773153,1.31719924270644,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,TOUCH,2.0,True,True,True,2021-03-08 07:15:00+00:00,49800.0,2021-03-08 16:15:00+00:00,2021-03-08 11:45:00+00:00,50544.002857142856,SL,-0.9999999999999971,-0.9999999999999971,-1.0334676134116199,-1.0669352268232428,3.9798234261773153,1.31719924270644,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,TOUCH,2.5,True,True,True,2021-03-08 07:15:00+00:00,49800.0,2021-03-08 16:15:00+00:00,2021-03-08 13:15:00+00:00,50730.00357142857,SL,-0.9999999999999971,-0.9999999999999971,-1.0267740907292953,-1.0535481814585936,3.9798234261773153,1.31719924270644,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,TOUCH,3.0,True,True,True,2021-03-08 07:15:00+00:00,49800.0,2021-03-08 16:15:00+00:00,2021-03-08 13:15:00+00:00,50916.00428571428,SL,-0.9999999999999971,-0.9999999999999971,-1.0223117422744123,-1.0446234845488276,3.9798234261773153,1.31719924270644,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,ACCEPT,1.5,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 16:15:00+00:00,2021-03-08 11:30:00+00:00,50341.97214285714,SL,-0.9999999999999971,-0.9999999999999971,-1.0446091208047046,-1.0892182416094123,4.022914658545852,1.2741080103379039,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 16:15:00+00:00,2021-03-08 11:45:00+00:00,50527.97285714286,SL,-0.9999999999999971,-0.9999999999999971,-1.0334568406035278,-1.0669136812070585,4.022914658545852,1.2741080103379039,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 16:15:00+00:00,2021-03-08 13:15:00+00:00,50713.97357142857,SL,-0.9999999999999971,-0.9999999999999971,-1.0267654724828217,-1.0535309449656463,4.022914658545852,1.2741080103379039,False,False
128,2021-03-08 04:15:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 16:15:00+00:00,2021-03-08 13:15:00+00:00,50899.974285714285,SL,-0.9999999999999971,-0.9999999999999971,-1.0223045604023508,-1.0446091208047046,4.022914658545852,1.2741080103379039,False,False
131,2021-03-09 16:30:00+00:00,REJECT,TOUCH,1.5,True,True,True,2021-03-10 02:00:00+00:00,53322.85,2021-03-10 04:30:00+00:00,2021-03-10 02:00:00+00:00,53829.91214285714,SL,-0.9999999999999972,-0.9999999999999972,-1.0525801923404685,-1.10516038468094,4.1736304510436355,0.276918720866845,False,False
131,2021-03-09 16:30:00+00:00,REJECT,TOUCH,2.0,True,True,True,2021-03-10 02:00:00+00:00,53322.85,2021-03-10 04:30:00+00:00,2021-03-10 02:00:00+00:00,53998.932857142856,SL,-1.0000000000000044,-1.0000000000000044,-1.039435144255358,-1.0788702885107113,4.1736304510436355,0.276918720866845,False,False
131,2021-03-09 16:30:00+00:00,REJECT,TOUCH,2.5,True,True,True,2021-03-10 02:00:00+00:00,53322.85,2021-03-10 04:30:00+00:00,2021-03-10 02:00:00+00:00,54167.95357142857,SL,-1.0,-1.0,-1.0315481154042827,-1.0630962308085656,4.1736304510436355,0.276918720866845,False,False
131,2021-03-09 16:30:00+00:00,REJECT,TOUCH,3.0,True,True,True,2021-03-10 02:00:00+00:00,53322.85,2021-03-10 04:30:00+00:00,2021-03-10 02:00:00+00:00,54336.97428571428,SL,-0.9999999999999972,-0.9999999999999972,-1.0262900961702328,-1.0525801923404685,4.1736304510436355,0.276918720866845,False,False
131,2021-03-09 16:30:00+00:00,REJECT,ACCEPT,1.5,False,False,False,2021-03-10 02:45:00+00:00,54014.99,2021-03-10 04:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
131,2021-03-09 16:30:00+00:00,REJECT,ACCEPT,2.0,False,False,False,2021-03-10 02:45:00+00:00,54014.99,2021-03-10 04:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
131,2021-03-09 16:30:00+00:00,REJECT,ACCEPT,2.5,False,False,False,2021-03-10 02:45:00+00:00,54014.99,2021-03-10 04:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
131,2021-03-09 16:30:00+00:00,REJECT,ACCEPT,3.0,False,False,False,2021-03-10 02:45:00+00:00,54014.99,2021-03-10 04:30:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
139,2021-03-14 10:45:00+00:00,ACCEPT,TOUCH,1.5,True,True,True,2021-03-14 10:45:00+00:00,60300.0,2021-03-14 22:45:00+00:00,2021-03-14 11:15:00+00:00,59674.87767857143,TP,1.5000000000000038,1.5000000000000038,1.4276541591145768,1.3553083182291499,1.259753448253703,3.440782589693168,True,False
139,2021-03-14 10:45:00+00:00,ACCEPT,TOUCH,2.0,True,True,True,2021-03-14 10:45:00+00:00,60300.0,2021-03-14 22:45:00+00:00,2021-03-14 11:15:00+00:00,59466.50357142858,TP,1.4999999999999951,1.4999999999999951,1.445740619335925,1.3914812386718547,1.259753448253703,3.440782589693168,True,False
139,2021-03-14 10:45:00+00:00,ACCEPT,TOUCH,2.5,True,True,True,2021-03-14 10:45:00+00:00,60300.0,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,0.03697196405846338,0.03697196405846338,-0.006435540472792788,-0.04984304500404896,1.259753448253703,3.440782589693168,True,False
139,2021-03-14 10:45:00+00:00,ACCEPT,TOUCH,3.0,True,True,True,2021-03-14 10:45:00+00:00,60300.0,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,0.030809970048719486,0.030809970048719486,-0.0053629503939939885,-0.04153587083670746,1.259753448253703,3.440782589693168,True,False
139,2021-03-14 10:45:00+00:00,ACCEPT,ACCEPT,1.5,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 22:45:00+00:00,2021-03-14 11:15:00+00:00,59548.397678571426,TP,1.5000000000000038,1.5000000000000038,1.427805905415658,1.355611810831312,1.7149923514969385,2.9855436864499327,False,False
139,2021-03-14 10:45:00+00:00,ACCEPT,ACCEPT,2.0,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,-0.18140449654853846,-0.18140449654853846,-0.23555006748679785,-0.28969563842505724,1.7149923514969385,2.9855436864499327,False,False
139,2021-03-14 10:45:00+00:00,ACCEPT,ACCEPT,2.5,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,-0.14512359723883078,-0.14512359723883078,-0.1884400539894383,-0.23175651074004583,1.7149923514969385,2.9855436864499327,False,False
139,2021-03-14 10:45:00+00:00,ACCEPT,ACCEPT,3.0,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,-0.12093633103235897,-0.12093633103235897,-0.1570333783245319,-0.19313042561670485,1.7149923514969385,2.9855436864499327,False,False
144,2021-03-17 00:45:00+00:00,REJECT,TOUCH,1.5,True,True,True,2021-03-17 09:45:00+00:00,54700.0,2021-03-17 12:45:00+00:00,2021-03-17 10:15:00+00:00,55213.09642857143,SL,-1.000000000000002,-1.000000000000002,-1.0533038206407894,-1.1066076412815768,2.2564472008185583,1.5934724049364166,False,False
144,2021-03-17 00:45:00+00:00,REJECT,TOUCH,2.0,True,True,True,2021-03-17 09:45:00+00:00,54700.0,2021-03-17 12:45:00+00:00,2021-03-17 12:45:00+00:00,55384.12857142857,SL,-0.9999999999999986,-0.9999999999999986,-1.0399778654805891,-1.0799557309611798,2.2564472008185583,1.5934724049364166,False,False
144,2021-03-17 00:45:00+00:00,REJECT,TOUCH,2.5,True,True,True,2021-03-17 09:45:00+00:00,54700.0,2021-03-17 12:45:00+00:00,2021-03-17 12:45:00+00:00,55185.76,TIME,-0.5680335776483149,-0.5680335776483149,-0.6000158700327873,-0.6319981624172598,2.2564472008185583,1.5934724049364166,False,False
144,2021-03-17 00:45:00+00:00,REJECT,TOUCH,3.0,True,True,True,2021-03-17 09:45:00+00:00,54700.0,2021-03-17 12:45:00+00:00,2021-03-17 12:45:00+00:00,55185.76,TIME,-0.473361314706929,-0.473361314706929,-0.5000132250273227,-0.5266651353477164,2.2564472008185583,1.5934724049364166,False,False
144,2021-03-17 00:45:00+00:00,REJECT,ACCEPT,1.5,False,False,False,2021-03-17 10:30:00+00:00,55147.81,2021-03-17 12:45:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
144,2021-03-17 00:45:00+00:00,REJECT,ACCEPT,2.0,False,False,False,2021-03-17 10:30:00+00:00,55147.81,2021-03-17 12:45:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
144,2021-03-17 00:45:00+00:00,REJECT,ACCEPT,2.5,False,False,False,2021-03-17 10:30:00+00:00,55147.81,2021-03-17 12:45:00+00:00,,,NO_TRADE,0.0,0.0,0.0,0.0,,,False,False
