signal_ts,signal_ts_server,confirm_ts,confirm_ts_server,exit_ts,exit_ts_server,side,z,atr,entry,exit,R,spread_atr_entry,kind,mfe_atr,confirm_lag_s
1777855500,1777866300,1777856196,1777866996,1777859768,1777870568,BUY,-1.4933382184673023,266.97767857142856,78476.609375,79706.85491071429,3.0720309460506545,0.0037456314900590273,trail,5.108046419075967,696
1777866300,1777877100,1777866487,1777877287,1777871340,1777882140,BUY,-2.6441757481658676,400.56529017857144,80110.6015625,80170.68635602678,0.0999999999999924,0.002496471922353036,be,1.1910316475182254,187
1777885200,1777896000,1777885301,1777896101,1777888458,1777899258,SELL,1.0760250578221051,178.56640625,79603.6171875,79871.466796875,-1.0,0.00835648502614136,stop,0.0,101
1777896000,1777906800,1777899637,1777910437,1777904425,1777915225,SELL,1.4896421025054107,313.56808035714283,78618.328125,79088.68024553571,-0.9999999999999913,0.0031891001114049485,stop,0.43633367383620986,3637
1777906800,1777917600,1777906908,1777917708,1777907991,1777918791,BUY,-1.2644171614098278,323.31863839285717,80294.2109375,79809.23297991071,-1.0000000000000084,0.0030929240732015043,stop,0.09244943362553872,108
1777928700,1777939500,1777928951,1777939751,1777934087,1777944887,BUY,-1.262756534757672,197.16573660714286,80071.046875,80100.62173549108,0.10000000000001828,0.005071875150359022,be,1.4805516796341005,251
1777953000,1777963800,1777953805,1777964605,1777959040,1777969840,BUY,-2.57644053138315,228.54129464285714,80941.5078125,80975.78900669643,0.1000000000000097,0.004375576858277214,be,0.9122394065623887,805
1777963800,1777974600,1777965186,1777975986,1777966315,1777977115,BUY,-1.3608781133919599,195.90736607142858,80950.6015625,80979.9876674107,0.09999999999997594,0.0051044532936826694,be,0.501193507773467,1386
1777974600,1777985400,1777975523,1777986323,1777977600,1777988400,BUY,-1.6401839477065943,129.71261160714286,80583.6328125,80743.2578125,0.820403392917321,0.016442599324571403,signal,1.578609993761965,923
1777985400,1777996200,1777989628,1778000428,1777989862,1778000662,SELL,1.3266534990078045,151.53627232142858,81134.0703125,81361.37472098214,-1.000000000000009,0.006599080105909343,stop,0.0,4228
1778013900,1778024700,1778013997,1778024797,1778018567,1778029367,SELL,1.6134460626661333,175.8671875,81544.6171875,81518.237109375,0.10000000000001104,0.010128381680067522,be,1.5791835102838612,97
1778024700,1778035500,1778028481,1778039281,1778030198,1778040998,SELL,3.0200722249998098,243.38839285714286,80786.203125,81151.28571428571,-0.9999999999999887,0.004108659366459399,stop,0.3617867165575304,3781
1778035500,1778046300,1778045800,1778056600,1778049540,1778060340,SELL,1.1515826084483596,230.63392857142858,81071.828125,81417.77901785714,-1.000000000000006,0.004335875498432116,stop,0.28460957763927064,10300
1778049600,1778060400,1778053981,1778064781,1778054883,1778065683,SELL,2.3727143302952522,174.79799107142858,81307.6328125,81569.82979910714,-1.0000000000000078,0.0057208895472452255,stop,0.2186005529341906,4381
1778063100,1778073900,1778063350,1778074150,1778065359,1778076159,SELL,1.6559679602013324,207.67689732142858,82063.9296875,82375.44503348214,-1.0000000000000067,0.004815172091348544,stop,0.0,250
1778084700,1778095500,1778085124,1778095924,1778091212,1778102012,SELL,1.679264683905353,348.1244419642857,81419.0,81366.78133370535,0.10000000000000955,0.002872536022916169,be,0.5708940928669095,424
1778097300,1778108100,1778099496,1778110296,1778099785,1778110585,SELL,1.0106377131728759,211.56919642857142,81394.703125,81362.96774553572,0.09999999999999477,0.0047265859911587525,be,0.6732061656626188,2196
1778108100,1778118900,1778108404,1778119204,1778109108,1778119908,SELL,1.7201478906866738,163.57979910714286,81280.140625,81255.60365513393,0.09999999999997458,0.006113224282327255,be,2.0615893700854553,304
1778118900,1778129700,1778119473,1778130273,1778122032,1778132832,SELL,2.44129029787322,191.92410714285714,81054.3671875,81025.57857142857,0.09999999999999133,0.005210392872926892,be,1.1349294038287083,573
1778129700,1778140500,1778134162,1778144962,1778135620,1778146420,SELL,1.6307580349092201,171.53515625,80883.109375,81140.412109375,-1.0,0.005829708742285883,stop,0.22075467401452872,4462
1778147400,1778158200,1778147526,1778158326,1778150509,1778161309,SELL,1.1779384008646918,193.64285714285714,80858.8203125,80829.77388392857,0.09999999999999142,0.00516414607156031,be,1.7241389247510144,126
1778158200,1778169000,1778159595,1778170395,1778159799,1778170599,SELL,1.5019803121925908,193.76450892857142,80935.0390625,80905.97438616071,0.10000000000000431,0.00516090384936612,be,0.541532028131534,1395
1778169000,1778179800,1778169466,1778180266,1778170862,1778181662,SELL,2.5488708313528017,287.1205357142857,79876.4609375,79833.39285714286,0.10000000000000484,0.003482857809220244,be,0.714339578636399,466
1778179800,1778190600,1778181906,1778192706,1778184163,1778194963,SELL,1.4499506237155828,259.9564732142857,79889.46875,80279.40345982143,-1.000000000000016,0.0038467978413281754,stop,0.011720712172796785,2106
1778194500,1778205300,1778201286,1778212086,1778203964,1778214764,SELL,1.0933746999012341,205.625,79798.78125,79767.9375,0.1,0.004863221884498481,be,1.1000759878419453,6786
1778205300,1778216100,1778205684,1778216484,1778205841,1778216641,SELL,1.5358660688221848,149.03292410714286,79639.6484375,79617.29349888393,0.10000000000001116,0.0067099267225078345,be,0.9240827208153759,384
1778219100,1778229900,1778219247,1778230047,1778221044,1778231844,SELL,1.2164863596942963,157.11439732142858,79636.109375,79612.54221540179,0.09999999999999469,0.006364789077567315,be,1.4830953049025213,147
1778229901,1778240701,1778231037,1778241837,1778232433,1778243233,SELL,2.4574040042900864,147.81584821428572,79787.546875,80009.27064732143,-1.000000000000028,0.0067651744524059405,stop,0.0,1136
1778244300,1778255100,1778249907,1778260707,1778249947,1778260747,BUY,-1.0419108706914424,170.06082589285714,80230.96875,80256.47787388392,0.09999999999997881,0.009233828494925333,be,0.9967481435542036,5607
1778255100,1778265900,1778257836,1778268636,1778277689,1778288489,SELL,1.088150371940238,316.33984375,79808.296875,80282.806640625,-1.0,0.0038032673524072956,stop,0.3570625933837966,2736
1778297400,1778308200,1778297418,1778308218,1778298895,1778309695,SELL,1.9775568997295567,106.26395089285714,80355.0703125,80339.13071986607,0.10000000000003913,0.009410529079690167,be,0.8805461467769463,18
1778308200,1778319000,1778308466,1778319266,1778310433,1778321233,BUY,-2.916047110036018,113.67633928571429,80314.8515625,80144.33705357143,-0.9999999999999634,0.008796905374359378,stop,0.025909635360417852,266
1778319002,1778329802,1778323155,1778333955,1778323660,1778334460,BUY,-1.929319443553339,96.95647321428571,80263.21875,80277.76222098214,0.09999999999999429,0.010313906507200167,be,0.558884808858909,4153
1778337000,1778347800,1778338059,1778348859,1778339508,1778350308,BUY,-2.0690335332686494,76.62332589285714,80323.0234375,80208.08844866071,-1.0000000000000362,0.01305085609828926,stop,0.17322972274213636,1059
1778347800,1778358600,1778347897,1778358697,1778352141,1778362941,BUY,-1.0881310892113072,132.65680803571428,80830.9765625,80850.87508370535,0.09999999999997493,0.007538248619179627,be,1.5905704586469014,97
1778358600,1778369400,1778367822,1778378622,1778369224,1778380024,BUY,-1.3739825616086359,129.33761160714286,80814.140625,80620.13420758929,-0.9999999999999786,0.0077317030025067625,stop,0.0,9222
1778369400,1778380200,1778370694,1778381494,1778372734,1778383534,BUY,-1.1952577879924453,93.67633928571429,80663.546875,80677.59832589286,0.10000000000002662,0.010675054209259656,be,0.8030476326637596,1294
1778381700,1778392500,1778383323,1778394123,1778384380,1778395180,SELL,1.0200623503677262,89.55803571428571,80694.453125,80828.79017857143,-1.0000000000000466,0.011165943871192862,stop,0.30121878271272623,1623
1778403300,1778414100,1778405698,1778416498,1778406499,1778417299,SELL,1.8392186859517556,80.39787946428571,80771.1015625,80759.04188058036,0.09999999999994486,0.012438138998979685,be,0.7214120619408217,2398
1778420100,1778430900,1778420323,1778431123,1778422801,1778433601,SELL,1.0528539121248994,97.90680803571429,80921.8515625,80883.0625,0.26412233754538356,0.010213794321996705,signal,0.5281648798226265,223
1778430900,1778441700,1778431160,1778441960,1778432808,1778443608,BUY,-3.27929922311597,143.73604910714286,81257.796875,81279.35728236607,0.09999999999997108,0.011577210521207415,be,0.9852043094244395,260
1778441700,1778452500,1778452049,1778462849,1778452152,1778462952,BUY,-1.18352281269035,163.44252232142858,81473.7109375,81498.22731584821,0.0999999999999949,0.006118358832185571,be,1.3352840154461245,10349
1778452500,1778463300,1778453747,1778464547,1778456025,1778466825,BUY,-2.3275877213072227,300.55245535714283,82116.0234375,82161.10630580357,0.09999999999998618,0.0033272062236580704,be,1.0656677621196087,1247
1778480100,1778490900,1778480308,1778491108,1778482309,1778493109,SELL,1.4035438114911833,174.34598214285714,80803.46875,80777.31685267857,0.09999999999999046,0.005735721510235959,be,0.5151842984623657,208
1778490900,1778501700,1778492363,1778503163,1778494749,1778505549,SELL,1.1665361519384592,158.88392857142858,80832.6875,81071.01339285714,-1.0000000000000087,0.006293902781680247,stop,0.12804158471480753,1463
1778506500,1778517300,1778506918,1778517718,1778507286,1778518086,BUY,-1.7515538390046173,184.22488839285714,80946.109375,80973.74310825893,0.10000000000001204,0.005428148219949051,be,1.4284087225979991,418
1778517300,1778528100,1778521474,1778532274,1778543074,1778553874,BUY,-3.300088991926523,312.38058035714283,81973.171875,81743.7890625,-0.48953707309579025,0.003201223324627626,time,0.40072813539459723,4174
1778553900,1778564700,1778557842,1778568642,1778569875,1778580675,SELL,2.2259084436088705,221.98772321428572,81015.203125,80981.90496651786,0.09999999999998876,0.0045047536211482095,be,0.8059989643088773,3942
1778570100,1778580900,1778570106,1778580906,1778570152,1778580952,SELL,1.1884391080907089,123.10825892857143,80968.796875,80950.33063616071,0.10000000000002252,0.008122931870722088,be,0.808993245999728,6
1778580900,1778591700,1778581408,1778592208,1778582278,1778593078,SELL,2.114015889713767,158.02120535714286,80699.5390625,80675.83588169643,0.09999999999998598,0.006328264600563611,be,0.7026351289313284,508
1778591700,1778602500,1778591946,1778602746,1778592728,1778603528,SELL,1.5365907538042325,148.13169642857142,80705.8203125,80683.60055803572,0.09999999999999253,0.006750749664722813,be,0.8644123984750539,246
1778602500,1778613300,1778602564,1778613364,1778606060,1778616860,SELL,1.4357264475643654,284.6919642857143,80220.9609375,80178.25714285714,0.10000000000000876,0.018413542205704788,be,1.4607619450847564,64
1778619900,1778630700,1778623403,1778634203,1778627646,1778638446,BUY,-1.0710243469782303,131.47488839285714,80736.46875,80539.25641741071,-1.000000000000021,0.0076060152035415515,stop,0.197281019341859,3503
1778630700,1778641500,1778631406,1778642206,1778634404,1778645204,BUY,-2.058269031946284,119.17020089285714,80494.9375,80739.99302455357,1.3708993395862348,0.008391359521992199,trail,2.556349009379405,706
1778641500,1778652300,1778643395,1778654195,1778645415,1778656215,BUY,-2.4048512443190746,183.96819196428572,81093.0234375,81120.61866629464,0.099999999999997,0.005435722280698029,be,0.9445841460122364,1895
1778652300,1778663100,1778652543,1778663343,1778653291,1778664091,BUY,-1.959410767092896,107.89508928571429,81051.6171875,81067.80145089286,0.10000000000002311,0.009268262407679417,be,0.6843308438670169,243
1778667300,1778678100,1778667636,1778678436,1778668116,1778678916,BUY,-1.2482969335477472,120.79241071428571,81118.9609375,80937.77232142857,-1.0000000000000344,0.008278665804305646,stop,0.0,336
1778678100,1778688900,1778678696,1778689496,1778679035,1778689835,SELL,2.884606921632432,209.85658482142858,80182.828125,80151.34963727678,0.10000000000000528,0.004765159029205213,be,0.6714034616540313,596
1778710200,1778721000,1778710246,1778721046,1778713411,1778724211,BUY,-1.2058261723256523,149.05970982142858,79337.6328125,79359.99176897321,0.0999999999999814,0.008281077438556427,be,0.8068285195515039,46
1778721000,1778731800,1778721365,1778732165,1778723301,1778734101,SELL,1.4333874993757838,153.4609375,79508.21875,79485.199609375,0.09999999999997472,0.006516316244972764,be,0.8664664256987222,365
1778731800,1778742600,1778732322,1778743122,1778738046,1778748846,BUY,-1.7112873423032104,213.984375,79285.0234375,79854.875,1.775368139223561,0.004673238408178167,trail,3.1630522088353414,522
1778742600,1778753400,1778743645,1778754445,1778744847,1778755647,BUY,-2.467700101304164,178.35212053571428,79800.8671875,79827.62000558036,0.10000000000002486,0.005606885956815714,be,0.5526725009151865,1045
1778753400,1778764200,1778753459,1778764259,1778753562,1778764362,BUY,-1.1573629040403401,144.97935267857142,79604.5078125,79626.25471540178,0.09999999999997898,0.04833662428840314,be,0.7077516425907323,59
1778764200,1778775000,1778765760,1778776560,1778766573,1778777373,SELL,2.043417591859309,174.39453125,79690.5,79952.091796875,-1.0,0.011423451674319633,stop,0.2286034270355023,1560
1778775000,1778785800,1778775125,1778785925,1778777625,1778788425,BUY,-2.1545427030066775,318.06640625,81548.203125,81071.103515625,-1.0,0.003143997543751919,stop,0.13897451642615904,125
1778800200,1778811000,1778800531,1778811331,1778801975,1778812775,BUY,-1.1024636273196835,152.23604910714286,81224.8828125,81247.71821986607,0.10000000000001093,0.006568746403134817,be,0.7724435223436349,331
1778811000,1778821800,1778811033,1778821833,1778812669,1778823469,SELL,1.1713592593441249,227.75837053571428,80890.8515625,80856.68780691964,0.10000000000001094,0.009947493893071792,be,0.8001901294399267,33
1778821800,1778832600,1778823062,1778833862,1778828785,1778839585,SELL,2.3825515801395336,235.47265625,80667.1875,80631.8666015625,0.09999999999998352,0.004246777591612614,be,1.6981470114961597,1262
1778832600,1778843400,1778832981,1778843781,1778834116,1778844916,SELL,1.4010859212423263,209.20870535714286,80602.7578125,80571.37650669643,0.10000000000000796,0.004779915818000437,be,1.1071106582520231,381
1778843402,1778854202,1778846533,1778857333,1778846982,1778857782,SELL,1.4967286252586895,173.26953125,80484.0234375,80458.0330078125,0.10000000000001119,0.005771355141240391,be,0.780485605428681,3131
1778854500,1778865300,1778854932,1778865732,1778856765,1778867565,SELL,3.786473883198226,305.171875,79106.8125,79061.03671875,0.10000000000001272,0.0032768419435768776,be,0.5816394449848958,432
1778865301,1778876101,1778871831,1778882631,1778879260,1778890060,SELL,1.1123973362883006,282.75669642857144,79130.1875,79087.77399553571,0.1000000000000098,0.0035366094335898953,be,0.6182711663706335,6530
1778886900,1778897700,1778894884,1778905684,1778907601,1778918401,SELL,1.3343073641023686,110.3984375,79018.4765625,79001.916796875,0.10000000000001757,0.009058099214492958,be,1.8738942749982308,7984
1778925000,1778935800,1778925719,1778936519,1778926511,1778937311,SELL,1.019725845201895,236.17689732142858,77941.2265625,77905.80002790179,0.09999999999999647,0.004234114391972195,be,0.6930385205172613,719
1778935800,1778946600,1778936515,1778947315,1778937588,1778948388,SELL,1.1585472753398083,180.01897321428572,77958.2734375,77931.27059151785,0.10000000000001848,0.005554970024240997,be,0.6962807739759573,715
1778946600,1778957400,1778947265,1778958065,1778950026,1778960826,SELL,2.0818499264457326,152.03683035714286,78160.6484375,78137.84291294643,0.09999999999997265,0.006577353642870251,be,0.5895980913929161,665
1778969100,1778979900,1778969645,1778980445,1778970819,1778981619,BUY,-1.3798811313048907,71.90569196428571,78200.71875,78211.50460379464,0.1000000000000193,0.013907104885336231,be,0.635054906678049,545
1778979900,1778990700,1778980100,1778990900,1778980672,1778991472,BUY,-3.005290323784552,96.96651785714286,77975.140625,77989.68560267857,0.09999999999997713,0.01031283810225363,be,1.1371515388688105,200
1779022800,1779033600,1779022887,1779033687,1779024594,1779035394,SELL,1.4262508624861385,133.58147321428572,78279.6328125,78259.59559151786,0.0999999999999668,0.007486068059721444,be,1.0485174076147348,87
1779035700,1779046500,1779036643,1779047443,1779037722,1779048522,SELL,1.1823097852921347,128.72433035714286,78019.859375,78000.55072544643,0.09999999999998278,0.007768539150489435,be,0.90315336795651,943
1779046500,1779057300,1779055323,1779066123,1779055360,1779066160,SELL,1.2987557770109612,121.05747767857143,78144.0,78125.84137834821,0.1000000000000229,0.008260538871090418,be,1.0932306912208727,8823
1779060000,1779070800,1779060081,1779070881,1779061224,1779072024,BUY,-1.539217002905136,164.67633928571428,77879.1328125,77632.11830357143,-0.9999999999999748,0.006072517790579465,stop,0.355099966113182,81
1779083700,1779094500,1779084298,1779095098,1779084789,1779095589,SELL,1.3382298567328696,185.12667410714286,76836.5,76808.73099888393,0.10000000000000898,0.005401706722291385,be,1.6200900083497363,598
1779094500,1779105300,1779095079,1779105879,1779104082,1779114882,SELL,1.0791748103297565,181.96986607142858,76919.5,76892.20452008929,0.09999999999998475,0.005495415376123156,be,1.6037167653101903,579
1779105300,1779116100,1779111002,1779121802,1779111175,1779121975,SELL,1.7936429241748413,162.90290178571428,77168.0,77143.56456473214,0.10000000000002723,0.006138626071347826,be,0.6200012332061304,5702
1779117000,1779127800,1779118241,1779129041,1779120680,1779131480,SELL,1.0248285244752713,336.4302455357143,76023.8125,76528.45786830357,-0.9999999999999876,0.0029723843598177427,stop,0.013422173124801994,1241
1779132000,1779142800,1779132063,1779142863,1779150258,1779161058,BUY,-1.2849061827356891,272.54296875,76681.53125,77243.236328125,1.3739853711905137,0.0036691462068767825,trail,2.5609780567857707,63
1779152700,1779163500,1779153019,1779163819,1779153747,1779164547,BUY,-1.1493885355242441,163.24832589285714,77104.09375,76859.22126116071,-1.0000000000000169,0.0061256370901856495,stop,0.10997432838473924,319
1779166500,1779177300,1779167657,1779178457,1779168516,1779179316,SELL,1.1076006259356839,212.59709821428572,76812.671875,76780.78231026785,0.10000000000001565,0.004703733063148666,be,1.0008662008431022,1157
1779177300,1779188100,1779180159,1779190959,1779181174,1779191974,BUY,-3.14410287550113,153.35267857142858,77235.7890625,77005.76004464286,-1.0000000000000089,0.006520916421647113,stop,0.33842537335157635,2859
1779192900,1779203700,1779196853,1779207653,1779197452,1779208252,SELL,1.0357878523955542,178.45535714285714,76669.2109375,76642.44263392857,0.10000000000000155,0.0056036423675389,be,0.6317231200280182,3953
1779203700,1779214500,1779204015,1779214815,1779209587,1779220387,SELL,3.251632708192728,255.06138392857142,76473.671875,76856.26395089286,-0.9999999999999947,0.003920624849585403,stop,0.37687006366639686,315
1779223500,1779234300,1779223684,1779234484,1779228909,1779239709,BUY,-1.0155139802042266,160.45647321428572,76957.75,76717.06529017857,-1.0000000000000258,0.007157314859253385,stop,0.27918396872761164,184
1779255900,1779266700,1779256222,1779267022,1779265368,1779276168,BUY,-2.5312270073791647,143.7890625,77170.4921875,77192.060546875,0.1,0.006954631893507199,be,1.8986688399891334,322
1779266700,1779277500,1779271362,1779282162,1779272768,1779283568,BUY,-1.7751931380602382,129.56473214285714,77547.4296875,77566.86439732143,0.10000000000003209,0.007718149711430786,be,0.6312602291325696,4662
1779277500,1779288300,1779278538,1779289338,1779281829,1779292629,BUY,-1.8241662864443622,121.54129464285714,77400.3515625,77657.02622767857,1.40788728600591,0.008227656311695945,trail,2.6118309290089163,1038
1779288300,1779299100,1779288776,1779299576,1779290786,1779301586,BUY,-1.0315932457520824,218.94921875,77467.0625,77499.9048828125,0.09999999999998227,0.004567269094217766,be,1.6210950741289183,476
1779309000,1779319800,1779310049,1779320849,1779314401,1779325201,BUY,-1.1908994273802662,177.43247767857142,77720.5703125,77454.42159598214,-0.9999999999999923,0.005635946773011615,stop,0.08075254985705704,1049
1779321900,1779332700,1779321921,1779332721,1779324361,1779335161,SELL,1.5361482612968236,125.42745535714286,77562.828125,77750.96930803571,-0.9999999999999779,0.007972736089978021,stop,0.41557886869010435,21
1779332700,1779343500,1779332801,1779343601,1779336557,1779347357,BUY,-2.0219530482064076,167.16629464285714,77972.71875,77997.79369419643,0.10000000000000166,0.00598206715137434,be,1.0209238822013473,101
1779343500,1779354300,1779350204,1779361004,1779350400,1779361200,BUY,-1.1402964008350545,113.77287946428571,77850.4296875,77845.609375,-0.02824523455675942,0.022248272276475002,signal,0.17551414795885836,6704
1779354301,1779365101,1779354401,1779365201,1779356358,1779367158,BUY,-1.0793004840482865,157.95703125,77915.59375,77678.658203125,-1.0,0.006330835620842298,stop,0.21856220787892278,100
1779365400,1779376200,1779366051,1779376851,1779371710,1779382510,SELL,1.845840127144296,165.71205357142858,77113.2265625,77088.3697544643,0.09999999999997156,0.006034564043157909,be,2.4963765675723,651
1779387000,1779397800,1779387511,1779398311,1779389537,1779400337,BUY,-2.0705050799965528,258.6791294642857,77801.2109375,77413.19224330357,-1.0000000000000162,0.003865793123979351,stop,0.2579510864992784,511
1779408600,1779419400,1779414430,1779425230,1779414770,1779425570,BUY,-1.0428363192981087,127.14787946428571,77545.453125,77564.52530691965,0.10000000000002617,0.007864857866393972,be,0.6991735754820079,5830
1779419400,1779430200,1779425153,1779435953,1779429051,1779439851,SELL,1.1314633753558616,141.11886160714286,77635.3984375,77614.23060825893,0.09999999999997054,0.0070862249639164045,be,1.0095102516954346,5753
1779430200,1779441000,1779431263,1779442063,1779433038,1779443838,SELL,1.5220461097455242,111.16908482142857,77384.6015625,77367.92619977679,0.09999999999997507,0.008995306578319906,be,0.5323394322716662,1063
1779441000,1779451800,1779448808,1779459608,1779450494,1779461294,SELL,1.5831439612117113,135.23660714285714,77156.25,77359.10491071429,-1.0000000000000204,0.007394447562143069,stop,0.12535899382695673,7808
1779451800,1779462600,1779456178,1779466978,1779458782,1779469582,SELL,1.8111118082496174,111.1015625,77359.3515625,77049.01953125,1.8621522162060802,0.009000773503972997,trail,3.2932283243091205,4378
1779462600,1779473400,1779462721,1779473521,1779463669,1779474469,SELL,3.7171729766827997,160.18973214285714,76789.40625,76765.37779017857,0.10000000000002596,0.006242597366404236,be,1.5836689193896747,121
1779475200,1779486000,1779475437,1779486237,1779475576,1779486376,SELL,1.2397393677171658,198.33035714285714,76599.546875,76162.81361607143,1.4680329836882096,0.0050420924683743755,trail,2.702049475532346,237
1779486000,1779496800,1779486239,1779497039,1779496383,1779507183,SELL,1.1636534566529935,232.6796875,75915.40625,75375.91796875,1.5457251899853384,0.004297753752140483,trail,2.8185877849780074,239
1779500100,1779510900,1779500755,1779511555,1779522355,1779533155,SELL,1.0815830095181727,196.01729910714286,75363.09375,75219.28125,0.48911499360877747,0.012793832541429071,time,1.2569442269752293,655
1779522900,1779533700,1779525445,1779536245,1779525946,1779536746,SELL,4.115537778215389,86.53404017857143,74448.171875,74435.1917689732,0.10000000000005446,0.011556145973727824,be,1.6051306192727108,2545
1779559200,1779570000,1779559533,1779570333,1779560594,1779571394,BUY,-1.2075600619723557,111.70982142857143,75508.328125,75836.66852678571,1.9594839414405165,0.008951764376773369,trail,3.439225912160812,333
1779584700,1779595500,1779585799,1779596599,1779606075,1779616875,BUY,-1.0544325627629363,235.30580357142858,76899.203125,76934.49899553572,0.1000000000000047,0.009628428052401414,be,0.567712038855213,1099
1779606300,1779617100,1779615519,1779626319,1779618431,1779629231,BUY,-1.8223751868140274,116.93805803571429,76992.59375,77448.53097098214,2.5993090053590375,0.008551535888295563,trail,4.3989635080385385,9219
1779618600,1779629400,1779620543,1779631343,1779621234,1779632034,BUY,-1.541276160568557,132.66629464285714,77250.3828125,77270.28275669643,0.09999999999998746,0.007537709579453012,be,0.581522516383582,1943
1779640200,1779651000,1779640524,1779651324,1779658500,1779669300,SELL,1.801136753774389,204.29241071428572,76474.46875,76382.65625,0.2996113909436244,0.00489494444019536,signal,0.6692689269363985,324
1779658800,1779669600,1779658850,1779669650,1779658948,1779669748,BUY,-1.8650489301195738,119.38113839285714,76243.890625,76261.79779575893,0.10000000000001857,0.008376532620330855,be,0.6209759221431209,50
1779669600,1779680400,1779669909,1779680709,1779674400,1779685200,SELL,2.2079330937135597,267.54073660714283,77066.0234375,76920.421875,0.3628146859589001,0.0037377485488066116,signal,0.7143771913906636,309
1779680400,1779691200,1779683328,1779694128,1779693526,1779704326,BUY,-1.5207256969332354,191.94308035714286,77134.59375,77163.38521205357,0.10000000000000867,0.005209877835342276,be,2.382501555404376,2928
1779693600,1779704400,1779694371,1779705171,1779696691,1779707491,BUY,-1.9520224164572944,152.0390625,77255.2265625,77278.032421875,0.10000000000001276,0.006577257078259082,be,0.8255485329633626,771
1779722400,1779733200,1779727661,1779738461,1779727861,1779738661,BUY,-1.20978731447381,135.00223214285714,77695.9765625,77716.22689732142,0.0999999999999733,0.007407284932458127,be,0.6298506969130802,5261
1779744000,1779754800,1779744507,1779755307,1779747450,1779758250,BUY,-1.475872951802958,99.21986607142857,77335.203125,77350.08610491072,0.10000000000003073,0.010078626787100258,be,0.8691240818438488,507
1779756900,1779767700,1779757382,1779768182,1779763667,1779774467,SELL,3.512638824895523,158.11830357142858,76627.78125,76604.06350446428,0.100000000000007,0.006324378502759857,be,0.9763259313635528,482
1779778500,1779789300,1779778985,1779789785,1779790102,1779800902,SELL,1.3301077838521322,116.78683035714286,76845.21875,76602.75279017857,1.3840941887023608,0.008562609302281133,trail,2.5761412830534876,485
