signal_ts,confirm_ts,exit_ts,side,z,atr,entry,exit,R,spread_atr_entry,kind,mfe_atr,confirm_lag_s
1778821800,1778821995,1778823320,SELL,2.3825515801395336,227.75837053571428,80854.75,80820.58624441964,0.10000000000001094,0.004390617994183411,be,0.6416819595092896,195
1778832600,1778833868,1778839531,SELL,1.4010859212423263,235.47265625,80632.84375,80597.5228515625,0.09999999999998352,0.004246777591612614,be,1.5522967435842139,1268
1778843400,1778843849,1778844844,SELL,1.4939084408037868,209.20870535714286,80570.3984375,80539.01713169643,0.10000000000000796,0.004779915818000437,be,0.9524355698289153,449
1778854202,1778857381,1778857758,SELL,3.786473883198226,173.26953125,80458.1328125,80432.1423828125,0.10000000000001119,0.005771355141240391,be,0.6310616137250039,3179
1778865300,1778865923,1778878999,SELL,1.145185255256641,305.171875,79064.75,79522.5078125,-1.0,0.0032768419435768776,stop,0.44380728073319337,623
1778886600,1778888925,1778893123,SELL,1.1481603772729805,158.58203125,79009.9296875,78986.1423828125,0.10000000000001223,0.006305884671281129,be,0.9260290169224327,2325
1778897700,1778905690,1778908082,SELL,1.1870930549864989,110.3984375,79009.171875,79174.76953125,-1.0,0.009058099214492958,stop,0.35482273016771637,7990
1778925000,1778925017,1778925029,SELL,1.019725845201895,100.93024553571429,78469.8203125,78454.68077566964,0.10000000000004393,0.19498305384619635,be,0.5913737718876301,17
1778935800,1778936541,1778936939,SELL,1.1585472753398083,236.17689732142858,77901.859375,77866.43284040179,0.09999999999999647,0.004234114391972195,be,0.5263533453520435,741
1778946600,1778947340,1778948381,SELL,2.0818499264457326,180.01897321428572,77931.7890625,77904.78621651785,0.10000000000001848,0.005554970024240997,be,0.5491608647401998,740
1778967900,1778968373,1778983491,BUY,-1.1072076460109308,107.08761160714286,78283.9921875,78123.36077008929,-0.9999999999999741,0.009338148316058802,stop,0.08849354615140098,473
1778983500,1778983567,1778985704,BUY,-1.741319283466912,66.15234375,78157.546875,78167.4697265625,0.1,0.015116622379687038,be,1.2388544434602893,67
1779035700,1779036874,1779038184,SELL,1.1823097852921347,133.44084821428572,78180.359375,77867.31417410714,1.5639648832275208,0.00749395716066007,trail,2.8459473248412968,1174
1779046500,1779047739,1779048288,SELL,1.2987557770109612,128.72433035714286,78009.8515625,77990.54291294643,0.09999999999998278,0.007768539150489435,be,0.8254072847395024,1239
1779060000,1779060773,1779064018,BUY,-1.539217002905136,132.74162946428572,78329.7109375,78349.62218191964,0.09999999999996659,0.00753343170515359,be,0.564183408793768,773
1779072900,1779073309,1779074209,SELL,1.0315442774872154,253.64620535714286,77300.8671875,77262.82025669643,0.09999999999999126,0.003942499350983644,be,1.6641967377577915,409
1779094500,1779095102,1779095579,SELL,1.0791748103297565,185.12667410714286,76810.0703125,76782.30131138393,0.10000000000000898,0.005401706722291385,be,1.4773245877129257,602
1779105300,1779105941,1779112167,SELL,1.7936429241748413,181.96986607142858,76889.7265625,76862.43108258929,0.09999999999998475,0.005495415376123156,be,1.1984728142537335,641
1779117000,1779117406,1779118742,SELL,1.0248285244752713,166.68415178571428,77337.03125,77587.05747767857,-0.9999999999999751,0.015420257249797455,stop,0.4649512216352303,406
1779132000,1779141763,1779163363,BUY,-1.2849061827356891,322.51060267857144,76740.7109375,77095.59375,0.7335837634536978,0.003100673254443808,time,1.9807003853347844,9763
1779166500,1779166800,1779167194,SELL,1.1076006259356839,185.18805803571428,76627.46875,76599.69054129464,0.10000000000002394,0.005399916228978145,be,0.9513977405930868,300
1779177300,1779182866,1779189166,BUY,-3.14410287550113,212.59709821428572,76998.28125,77030.17081473215,0.10000000000001565,0.004703733063148666,be,1.1700903473727866,5566
1779192900,1779192988,1779197641,SELL,1.0357878523955542,154.6328125,76908.1328125,76884.937890625,0.0999999999999749,0.006466932754003941,be,1.5314505128075582,88
1779203700,1779207660,1779208246,SELL,3.251632708192728,178.45535714285714,76662.3125,76635.54419642857,0.10000000000000155,0.0056036423675389,be,0.5930667433831991,3960
1779223500,1779228875,1779236700,BUY,-1.0155139802042266,230.27287946428572,77012.5390625,76996.8515625,-0.0454171301356197,0.0043426737978281785,signal,0.12675179147410995,5375
1779237000,1779238816,1779243815,SELL,1.7140848864887193,135.57087053571428,76888.59375,76868.25811941964,0.10000000000001841,0.00737621582017181,be,2.0488591974249104,1816
1779247800,1779248019,1779250146,SELL,1.40557922388215,129.86216517857142,76614.7890625,76809.58231026786,-0.9999999999999895,0.007700472255525046,stop,0.16507887397781817,219
1779258600,1779264522,1779271437,BUY,-2.2426615920347284,199.34430803571428,76870.6171875,77287.72628348214,1.3949368978468355,0.005016446217370005,trail,2.592405346770243,5922
1779271500,1779271953,1779276168,BUY,-1.4729859242623422,126.61216517857143,77389.09375,77199.17550223214,-0.9999999999999891,0.007898135211491082,stop,0.42970791885018667,453
1779282300,1779282810,1779284240,BUY,-1.5094255318570085,123.19754464285714,77570.6015625,77589.08119419643,0.10000000000003374,0.008117044888345337,be,0.5227884223399919,510
1779294900,1779294952,1779295526,SELL,1.0127279870518693,131.97042410714286,77139.203125,77119.40756138392,0.1000000000000273,0.007577455378851627,be,1.6025134148868243,52
1779309000,1779318804,1779321900,BUY,-1.1908994273802662,291.93638392857144,77695.7421875,77700.1171875,0.009990761094650993,0.00342540380388034,signal,0.1332963777119373,9804
1779322500,1779322765,1779323051,SELL,1.882919383970999,147.98660714285714,77637.7109375,77615.51294642857,0.10000000000000187,0.020694440254607982,be,0.5378970708015325,265
1779333300,1779334197,1779335708,BUY,-1.9274407100731816,127.25892857142857,77695.953125,77965.00334821429,1.4094635047592536,0.007857994808110573,trail,2.614195257138848,897
1779348903,1779351246,1779351600,SELL,1.5446768382774017,151.46595982142858,77848.640625,77890.6171875,-0.18475685911865802,0.006602143486093866,signal,0.02480961731883711,2343
1779360000,1779369914,1779370027,SELL,2.538695159520641,134.56138392857142,77561.7109375,77209.24162946429,1.7462627971722298,0.0531820481557972,trail,3.1193941957583755,9914
1779370800,1779372040,1779382510,SELL,1.0912238341162357,174.04241071428572,77114.0,77087.89363839285,0.10000000000001912,0.05171153377537802,be,2.3813340857498297,1240
1779382800,1779383723,1779384300,SELL,1.1425226300854383,206.11830357142858,76986.6015625,76895.953125,0.29319226201434534,0.004851582720568328,signal,1.1643798529363987,923
1779419400,1779419458,1779421298,SELL,1.1314633753558616,127.14787946428571,77429.296875,77410.22469308035,0.10000000000002617,0.007864857866393972,be,0.5386198754438246,58
1779430200,1779435974,1779438633,SELL,1.5220461097455242,141.11886160714286,77614.609375,77593.44154575893,0.09999999999997054,0.0070862249639164045,be,0.5934159795954683,5774
1779441000,1779442465,1779444834,SELL,1.5831439612117113,111.16908482142857,77368.2890625,77351.61369977679,0.09999999999997507,0.008995306578319906,be,1.1485179328865798,1465
1779462600,1779467102,1779467467,SELL,3.7171729766827997,111.1015625,77340.6015625,77323.936328125,0.10000000000001746,0.009000773503972997,be,1.3274734547500175,4502
1779475200,1779485844,1779486364,SELL,1.2397393677171658,194.24497767857142,76576.5234375,76164.86467633929,1.41285081028592,0.005148138252793124,trail,2.6192762154289015,10644
1779486600,1779487743,1779489063,SELL,1.1066461885929382,194.59933035714286,76203.0,75775.76841517857,1.4636281431436526,0.005138763829067279,trail,2.6954422147154466,1143
1779500100,1779500655,1779504660,SELL,1.0815830095181727,203.94308035714286,75550.3671875,75519.77572544642,0.10000000000001767,0.14457158805470277,be,1.0239912878352568,555
1779510900,1779511622,1779517980,SELL,1.2019271116559394,196.01729910714286,75331.046875,75625.07282366071,-0.9999999999999859,0.005101590546115019,stop,0.07110341823647807,722
1779522900,1779526257,1779532137,SELL,4.115537778215389,86.83872767857143,75437.9765625,75221.94280133929,1.6585054996840174,0.01151559939594512,trail,2.987758249526074,3357
1779533700,1779536273,1779536627,SELL,1.199608771220675,86.53404017857143,74433.1328125,74420.1527064732,0.10000000000005446,0.011556145973727824,be,1.4313370177146947,2573
1779544801,1779545428,1779570000,BUY,-4.9649769447369305,196.63895089285714,74783.7890625,75463.6796875,2.305038826786841,0.005085462445051749,time,3.4575582401802616,627
1779570302,1779570426,1779571394,BUY,-2.8904357922264228,111.70982142857143,75538.953125,75836.66852678571,1.7767187520813936,0.008951764376773369,trail,3.1650781281221274,124
1779595500,1779600034,1779621634,BUY,-1.595921762845101,235.30580357142858,76931.46875,76747.3984375,-0.5215066513623672,0.006241877496039538,time,0.4305899427985998,4534
1779621900,1779624439,1779625627,BUY,-1.702619255235823,108.42633928571429,76850.5,76866.76395089286,0.09999999999998721,0.009222851260936695,be,0.9845393721049922,2539
1779636600,1779639231,1779641027,SELL,1.077643964862652,162.01171875,76983.03125,76958.7294921875,0.1,0.006172393007836046,be,0.8879083785412899,2631
1779658500,1779658797,1779663723,BUY,-1.1448849641240235,151.14787946428572,76687.328125,76710.00030691964,0.09999999999998349,0.006616037244745382,be,0.5335730662305201,297
1779669300,1779669309,1779669651,SELL,2.4606419783413958,119.38113839285714,76288.53125,76270.62407924107,0.10000000000001857,0.09181465051815772,be,1.6739976908442442,9
1779680101,1779685580,1779686117,BUY,-1.5207256969332354,267.54073660714283,77274.9296875,77315.06079799107,0.09999999999999898,0.0037377485488066116,be,0.6522371217667537,5479
1779691200,1779694238,1779701007,BUY,-2.3424644040548617,191.94308035714286,77162.5078125,77191.29927455357,0.10000000000000867,0.005209877835342276,be,2.237072699891267,3038
1779703500,1779712325,1779712473,BUY,-1.0494867865000854,143.71986607142858,77559.0234375,77580.5814174107,0.0999999999999672,0.0069579803219619015,be,0.685143624828186,8825
1779722400,1779722920,1779728815,BUY,-1.20978731447381,114.86607142857143,77389.6875,77406.91741071429,0.10000000000002414,0.008705790905557715,be,0.8749319860085503,520
1779733200,1779738559,1779742585,BUY,-1.40275390705807,135.00223214285714,77728.9609375,77526.45758928571,-1.0000000000000204,0.007407284932458127,stop,0.3855260329690316,5359
1779756602,1779759001,1779760243,SELL,3.512638824895523,100.87611607142857,77225.6015625,77210.47014508929,0.09999999999997251,0.009913149305747635,be,2.1161475908613157,2399
1779767700,1779768190,1779768814,SELL,2.0403356827774344,158.11830357142858,76603.3671875,76840.54464285714,-1.0000000000000087,0.006324378502759857,stop,0.12831571071615117,490
1779791400,1779791560,1779792900,SELL,2.028490986298386,124.84598214285714,76603.6171875,76729.1875,-0.6705345276620598,0.008009869303248646,signal,0.2536250022348966,160
1779802200,1779807949,1779810627,SELL,1.3786140019940216,157.48102678571428,77113.65625,77090.03409598215,0.09999999999997888,0.006349971297562773,be,1.6884970553425513,5749
1779813000,1779813084,1779813982,SELL,2.3649603212023065,226.32645089285714,76654.078125,76993.56780133929,-1.0000000000000122,0.004418396506705262,stop,0.03296538018674629,84
1779823800,1779826780,1779830532,SELL,1.326122509309896,430.953125,76278.96875,76214.32578125,0.100000000000009,0.002320437982669229,be,1.077607773467242,2980
1779834600,1779843969,1779846867,SELL,1.1911173055704993,231.60881696428572,75771.421875,75736.68055245536,0.09999999999998085,0.00431762492079134,be,0.5585927241273796,9369
1779857700,1779857912,1779858292,SELL,1.8234210320020565,124.46986607142857,75852.453125,75833.78264508929,0.09999999999997773,0.00803407307778525,be,0.7889710827168797,212
1779879300,1779882790,1779885233,SELL,1.0777722241141516,128.38504464285714,75842.6015625,75823.34380580357,0.10000000000001727,0.007789069223614093,be,1.3722757817321987,3490
1779890100,1779892234,1779892431,SELL,4.979513342769697,126.61104910714286,75824.578125,75805.58646763393,0.10000000000001313,0.00789820483324298,be,0.5032020344929414,2134
1779912300,1779912465,1779922949,SELL,1.3255446047326636,276.19252232142856,75159.5078125,75118.07893415178,0.10000000000001104,0.003620662831835163,be,1.8843569989715865,165
1779923100,1779928222,1779928854,SELL,2.698684922078239,188.38113839285714,75034.3671875,74634.22181919643,1.4160843338398592,0.005308387073840494,trail,2.624126500759822,5122
1779933900,1779934963,1779941895,SELL,1.1343532324515166,236.13616071428572,74306.09375,74270.67332589286,0.09999999999999766,0.004234844832638554,be,0.7693522010795073,1063
1779944700,1779946283,1779949106,SELL,2.8739410046472127,197.99386160714286,74130.6171875,73597.00474330357,1.7967305984977875,0.005050661631036767,trail,3.1950958977466497,1583
1779955500,1779956291,1779961502,SELL,1.6064936443572015,304.0552455357143,72931.21875,72885.61046316964,0.10000000000001458,0.0032888760009323376,be,0.659984913749594,791
1779970801,1779971774,1779974300,BUY,-1.5868833714240325,158.52790178571428,73433.9375,73457.71668526786,0.10000000000002798,0.0063080378200660375,be,0.9947479952971325,973
1779981900,1779985326,1779985652,SELL,1.3644833532579739,138.16015625,73170.9921875,73150.2681640625,0.10000000000002808,0.0072379767593089995,be,1.472645537052221,3426
1779997500,1780000800,1780001476,BUY,-1.0015432666373825,356.68191964285717,73513.4296875,73566.93197544642,0.09999999999998989,0.0028036184200233424,be,0.5418649694762302,3300
1780008300,1780009883,1780018446,BUY,-1.7602091223071292,193.03962053571428,73499.9609375,73528.91688058036,0.10000000000002297,0.005180283701474588,be,2.196683115223732,1583
1780019100,1780019448,1780022383,BUY,-1.7120408786252768,162.64006696428572,73557.6796875,73582.07569754464,0.09999999999999659,0.006148546410888966,be,0.8415342544715921,348
1780029900,1780030497,1780032575,BUY,-1.0273642919181412,150.69977678571428,73577.09375,73351.04408482143,-0.9999999999999725,0.006635709895058026,stop,0.26226606530545743,597
1780040700,1780041387,1780043467,BUY,-2.0786905052149223,160.62276785714286,73469.4296875,73493.52310267858,0.10000000000002243,0.006225767450909546,be,0.8689809474839839,687
