R,signal_ts,entry_ts,exit_ts,hold_min,side,exit_reason,confirm_age_min,confirm_z,max_adverse_atr,signal_z,signal_abs_z,execution_delay_sec
0.08492548711276068,1609480800,1609482300,1609488000,95.0,-1,PROTECTED_STOP,25.0,1.4240585681081994,0.5364192574956477,1.5308934532624656,1.5308934532624656,0.0
0.08782056348334584,1609526400,1609526520,1609526880,6.0,-1,PROTECTED_STOP,2.0,1.1193553233321842,0.23702980941668275,1.1193553233321842,1.1193553233321842,0.0
-1.0167977502315464,1609540200,1609540800,1609546620,97.0,1,SL,10.0,-1.4492170041703218,0.359276001447507,-1.0472344273325496,1.0472344273325496,0.0
3.3434725713352704,1609590300,1609590360,1609594740,73.0,1,PROTECTED_STOP,1.0,-2.1108522868294135,0.0,-2.1108522868294135,2.1108522868294135,0.0
-1.0077719501090825,1609595100,1609595160,1609595940,13.0,-1,SL,1.0,1.7543880797529434,0.0,1.7543880797529434,1.7543880797529434,0.0
0.09494565022303393,1609614000,1609614060,1609618140,68.0,-1,PROTECTED_STOP,1.0,1.4889798281234503,0.0,1.4889798281234503,1.4889798281234503,0.0
0.09487232147515605,1609668600,1609668720,1609669320,10.0,-1,PROTECTED_STOP,2.0,1.364188936246552,0.0,1.364188936246552,1.364188936246552,0.0
0.0944639874864169,1609725300,1609725660,1609740420,246.0,-1,PROTECTED_STOP,6.0,0.8563896458468452,0.011124772484448903,1.1078176301865728,1.1078176301865728,0.0
-1.0023863807576947,1609757700,1609758600,1609762740,69.0,-1,SL,15.0,1.566777893177002,0.3264733563930904,2.3737754461212215,2.3737754461212215,0.0
0.40230781664731846,1609766700,1609767180,1609771200,67.0,1,EXIT_Z,8.0,-1.186847758621507,0.0,-1.9818985946243959,1.9818985946243959,0.0
-1.0061140250898344,1609866900,1609867680,1609869600,32.0,-1,SL,13.0,0.880066099130665,0.1120310850808224,1.0176493306102345,1.0176493306102345,0.0
0.09386813629306842,1609884600,1609884960,1609885440,8.0,1,PROTECTED_STOP,6.0,-1.3427541505717908,0.08719459046420185,-1.1731001114160704,1.1731001114160704,0.0
0.09408055802834751,1609907400,1609907460,1609907580,2.0,-1,PROTECTED_STOP,1.0,2.306057758397049,0.02783454743785698,2.306057758397049,2.306057758397049,0.0
-1.0055280699963751,1609943100,1609944900,1609948860,66.0,-1,SL,30.0,1.5904266058205792,0.6516229592993055,1.118237736898888,1.118237736898888,0.0
0.009372040691311208,1609949100,1609949160,1609950000,14.0,-1,EXIT_Z,1.0,1.1592006749362564,0.0,1.1592006749362564,1.1592006749362564,0.0
0.09300480164210677,1609994700,1609995720,1609996200,8.0,-1,PROTECTED_STOP,17.0,-0.6902184609301957,0.18398343459533015,1.0335681343649585,1.0335681343649585,0.0
-0.00047954642837188307,1610020800,1610020920,1610021100,3.0,1,EXIT_Z,2.0,-1.3033695432734929,0.21794923117296724,-1.3033695432734929,1.3033695432734929,0.0
-1.006838967744427,1610043000,1610043240,1610043540,5.0,1,SL,4.0,-1.8563897234263138,0.5333219616823776,-1.8563897234263138,1.8563897234263138,0.0
0.09647858643004398,1610078100,1610078820,1610081880,51.0,1,PROTECTED_STOP,12.0,-1.9153196741496665,0.24795860318999033,-1.0746582437625127,1.0746582437625127,0.0
0.09592294928092852,1610131200,1610132040,1610132400,6.0,-1,PROTECTED_STOP,14.0,1.1195046410981793,0.42606446775799406,1.6061809577171786,1.6061809577171786,0.0
-1.0087255700653261,1610242500,1610242620,1610247960,89.0,1,SL,2.0,-2.351315934755114,0.03356555497054666,-2.351315934755114,2.351315934755114,0.0
-1.0068270464940987,1610278200,1610278260,1610278980,12.0,1,SL,1.0,-1.162705273324214,0.0,-1.162705273324214,1.162705273324214,0.0
-1.0072925699168491,1610299500,1610299560,1610299800,4.0,1,SL,1.0,-1.1738730847416754,0.0,-1.1738730847416754,1.1738730847416754,0.0
0.09758588826373515,1610339400,1610339940,1610342520,43.0,1,PROTECTED_STOP,9.0,-1.9023558849764004,0.287451607907908,-1.3706691871837875,1.3706691871837875,0.0
0.0947992034223341,1610437800,1610438580,1610438820,4.0,-1,PROTECTED_STOP,13.0,1.5265799727863523,0.1490817229679952,2.1879888276220245,2.1879888276220245,0.0
0.09447587675381583,1610529600,1610529900,1610532360,41.0,-1,PROTECTED_STOP,5.0,1.9172496955785443,0.3249349159422894,1.41398896453234,1.41398896453234,0.0
0.0928724923889048,1610628600,1610628900,1610629680,13.0,1,PROTECTED_STOP,5.0,-1.9086898751047678,0.03889523976435007,-1.5285302363574162,1.5285302363574162,0.0
0.09094072137762736,1610656800,1610657520,1610658060,9.0,-1,PROTECTED_STOP,12.0,1.4565142216792932,0.6125748091077877,1.2437764106710494,1.2437764106710494,0.0
0.09171019800553523,1610659200,1610659320,1610667060,129.0,1,PROTECTED_STOP,2.0,-1.6383089663940704,0.698061562595049,-1.6383089663940704,1.6383089663940704,0.0
-1.0083073647883587,1610690100,1610690220,1610690880,11.0,1,SL,2.0,-1.5627199487977108,0.05553141687808524,-1.5627199487977108,1.5627199487977108,0.0
-1.0082386873975595,1610703900,1610705340,1610708520,53.0,1,SL,24.0,-1.3086952577206163,0.45307700876871404,-1.4205760984969682,1.4205760984969682,0.0
0.09095633418069035,1610709000,1610709180,1610711280,35.0,-1,PROTECTED_STOP,3.0,1.1413613407738588,0.19906493875881492,1.1413613407738588,1.1413613407738588,0.0
0.09368550902081414,1610806800,1610806920,1610808060,19.0,-1,PROTECTED_STOP,2.0,1.5279923785771066,0.0748808837254185,1.5279923785771066,1.5279923785771066,0.0
0.09286439583320762,1610825400,1610825520,1610830200,78.0,1,PROTECTED_STOP,2.0,-1.3139819385967784,0.14839561285517408,-1.3139819385967784,1.3139819385967784,0.0
0.09445223135965286,1610878200,1610878980,1610879940,16.0,1,PROTECTED_STOP,13.0,-1.3373591023817653,0.2416803728070223,-1.111738433110194,1.111738433110194,0.0
0.09424397460314768,1610886300,1610886660,1610888760,35.0,-1,PROTECTED_STOP,6.0,1.3826746817453566,0.164564157005264,1.3587263879814724,1.3587263879814724,0.0
0.09285548247057532,1610892600,1610892840,1610893320,8.0,1,PROTECTED_STOP,4.0,-1.137393872910397,0.073473077277489,-1.137393872910397,1.137393872910397,0.0
0.09121073708667068,1610961600,1610962080,1610966280,70.0,-1,PROTECTED_STOP,8.0,1.1833705908471825,0.28232812112186617,1.3419583523434904,1.3419583523434904,0.0
0.08892678092685526,1611013800,1611013860,1611014640,13.0,1,PROTECTED_STOP,1.0,-1.3777948029977927,0.0,-1.3777948029977927,1.3777948029977927,0.0
-1.0093968334862184,1611044700,1611044760,1611046260,25.0,1,SL,1.0,-1.0201925339381945,0.0,-1.0201925339381945,1.0201925339381945,0.0
0.09291035163001272,1611084900,1611084960,1611090660,95.0,1,PROTECTED_STOP,1.0,-1.9669441977952413,0.0,-1.9669441977952413,1.9669441977952413,0.0
0.09121738333919796,1611101100,1611101520,1611101880,6.0,1,PROTECTED_STOP,7.0,-1.19838866439022,0.14260797017376844,-1.3341118228552178,1.3341118228552178,0.0
0.09314913819544546,1611120600,1611121320,1611125820,75.0,-1,PROTECTED_STOP,12.0,1.0549797585017082,0.03245190060879488,1.1465080901005342,1.1465080901005342,0.0
0.09128782130644875,1611131700,1611131940,1611132480,9.0,-1,PROTECTED_STOP,4.0,1.508246301341269,0.007988545911864825,1.508246301341269,1.508246301341269,0.0
0.09269965048811456,1611208800,1611209040,1611212820,63.0,1,PROTECTED_STOP,4.0,-1.093264652789497,0.18135540871697864,-1.093264652789497,1.093264652789497,0.0
0.09424914444908206,1611266700,1611267000,1611267240,4.0,-1,PROTECTED_STOP,5.0,-0.3601334466691556,0.22068000256665418,1.419039207219773,1.419039207219773,0.0
-1.0070815164742406,1611350400,1611351000,1611355920,82.0,1,SL,10.0,-1.507720108151048,0.21687144202346645,-1.0137038444557567,1.0137038444557567,0.0
0.09241149070083687,1611384900,1611384960,1611385260,5.0,-1,PROTECTED_STOP,1.0,1.3110818302009688,0.008349166685143156,1.3110818302009688,1.3110818302009688,0.0
0.09084735106495868,1611424200,1611425040,1611427800,46.0,-1,PROTECTED_STOP,14.0,2.134930626941548,0.2984029353105067,1.7645900981980849,1.7645900981980849,0.0
-1.0108677912092316,1611464400,1611464460,1611468000,59.0,-1,SL,1.0,1.1183951872565332,0.0,1.1183951872565332,1.1183951872565332,0.0
0.08951985358111618,1611498900,1611498960,1611499260,5.0,-1,PROTECTED_STOP,1.0,1.1441397634393002,0.0,1.1441397634393002,1.1441397634393002,0.0
0.09004153903154952,1611505800,1611506100,1611508260,36.0,1,PROTECTED_STOP,5.0,-1.9028619387659216,0.6225011669336329,-1.9516373070328707,1.9516373070328707,0.0
0.09065273071875433,1611534600,1611534840,1611536700,31.0,-1,PROTECTED_STOP,4.0,1.6613765580283553,0.2533301011687854,1.6613765580283553,1.6613765580283553,0.0
1.3978741382675375,1611546000,1611546060,1611547200,19.0,1,EXIT_Z,1.0,-1.3342433548221133,0.0,-1.3342433548221133,1.3342433548221133,0.0
-1.0075940837592798,1611586500,1611588840,1611591180,39.0,1,SL,39.0,-2.2911297000936193,0.5725104251974348,-1.1403779996632548,1.1403779996632548,0.0
1.8561828592516554,1611626100,1611626760,1611633000,104.0,-1,EXIT_Z,11.0,1.0611436925691147,0.0,1.183620422325115,1.183620422325115,0.0
0.09336266855035195,1611653400,1611653760,1611660840,118.0,1,PROTECTED_STOP,6.0,-1.3385580508837236,0.1157836904481512,-1.0615351959395496,1.0615351959395496,0.0
0.09167872305018973,1611702300,1611702540,1611704400,31.0,-1,PROTECTED_STOP,4.0,1.9565942048852347,0.24848251723451684,1.9565942048852347,1.9565942048852347,0.0
0.09080953577355728,1611722700,1611722880,1611723540,11.0,1,PROTECTED_STOP,3.0,-1.030022059802825,0.03867439125644245,-1.030022059802825,1.030022059802825,0.0
0.0935954217132217,1611750000,1611750300,1611752400,35.0,1,PROTECTED_STOP,5.0,-1.1799642872293985,0.38496538702175537,-1.3329743883161262,1.3329743883161262,0.0
0.09401076872467123,1611804300,1611805500,1611806040,9.0,1,PROTECTED_STOP,20.0,-1.4173100948272306,0.6613281681893174,-1.0118479628710908,1.0118479628710908,0.0
0.09320170287152017,1611852300,1611852540,1611853800,21.0,1,PROTECTED_STOP,4.0,-1.081690378650297,0.0,-1.081690378650297,1.081690378650297,0.0
0.09069323255191297,1611864300,1611864600,1611865080,8.0,1,PROTECTED_STOP,5.0,-1.7563754387994002,0.08089899948879672,-1.4228745541843233,1.4228745541843233,0.0
0.09164145936449411,1611878400,1611878460,1611891900,224.0,1,PROTECTED_STOP,1.0,-1.020929075498109,0.14319083202376315,-1.020929075498109,1.020929075498109,0.0
0.092771085457937,1611896400,1611896820,1611898140,22.0,-1,PROTECTED_STOP,7.0,1.4659672887426725,0.41760125891043237,1.176781079560457,1.176781079560457,0.0
0.09336338525540795,1611902400,1611902460,1611903480,17.0,-1,PROTECTED_STOP,1.0,1.135625557585264,0.0,1.135625557585264,1.135625557585264,0.0
0.09348427925473761,1612005900,1612006200,1612013460,121.0,-1,PROTECTED_STOP,5.0,1.160294844283986,0.36545355473343083,1.121056647483551,1.121056647483551,0.0
0.0881684146414699,1612080600,1612080660,1612082100,24.0,1,PROTECTED_STOP,1.0,-1.2448651753728048,0.09642685274302047,-1.2448651753728048,1.2448651753728048,0.0
-1.0098107494769049,1612096500,1612096620,1612098720,35.0,1,SL,2.0,-1.1061740984858903,0.03957390457406155,-1.1061740984858903,1.1061740984858903,0.0
0.08991119808597554,1612102200,1612102320,1612104420,35.0,-1,PROTECTED_STOP,2.0,1.9367033091442718,0.0,1.9367033091442718,1.9367033091442718,0.0
0.09143547264269805,1612143600,1612143660,1612143960,5.0,1,PROTECTED_STOP,1.0,-1.1315039467941423,0.0,-1.1315039467941423,1.1315039467941423,0.0
-1.0109258715102023,1612161600,1612161660,1612161720,1.0,1,SL,1.0,-1.0211426904589953,0.0,-1.0211426904589953,1.0211426904589953,0.0
-1.0086816091730058,1612162200,1612162320,1612165560,54.0,-1,SL,2.0,2.8949308674865954,0.17007361229005716,2.8949308674865954,2.8949308674865954,0.0
3.2432442715323004,1612245600,1612246560,1612256460,165.0,1,PROTECTED_STOP,16.0,-1.7061223370975886,0.4113813106255083,-1.3426614320607753,1.3426614320607753,0.0
0.08932472970190958,1612292700,1612292760,1612305420,211.0,1,PROTECTED_STOP,1.0,-1.1226288547245367,0.0,-1.1226288547245367,1.1226288547245367,0.0
-1.0122714441320881,1612325700,1612325760,1612327800,34.0,1,SL,1.0,-1.9722623536038015,0.0,-1.9722623536038015,1.9722623536038015,0.0
0.0888542581656726,1612398000,1612398600,1612401000,40.0,1,PROTECTED_STOP,10.0,-2.693308184263615,0.49968861390942493,-1.7322646588483834,1.7322646588483834,0.0
0.09178919643987676,1612449900,1612450020,1612450200,3.0,-1,PROTECTED_STOP,2.0,1.246378735463522,0.07369821360700506,1.246378735463522,1.246378735463522,0.0
0.06132851134946555,1612452600,1612452720,1612453500,13.0,1,EXIT_Z,2.0,-1.3252839544754098,0.0,-1.3252839544754098,1.3252839544754098,0.0
-1.0088926737208486,1612490100,1612490280,1612494600,72.0,-1,SL,3.0,1.9664722685404143,0.11842303281282685,1.9664722685404143,1.9664722685404143,0.0
0.09094643193049318,1612495500,1612495680,1612497660,33.0,1,PROTECTED_STOP,3.0,-1.6377474373758276,0.0,-1.6377474373758276,1.6377474373758276,0.0
0.08957627896593483,1612517400,1612518900,1612519860,16.0,-1,PROTECTED_STOP,25.0,1.0898236410129218,0.2219047193820599,1.0211522377560154,1.0211522377560154,0.0
-0.32889548898369725,1612576500,1612576560,1612576800,4.0,1,EXIT_Z,1.0,-1.5469109653209663,0.0,-1.5469109653209663,1.5469109653209663,0.0
0.08994884537125349,1612593900,1612595400,1612600260,81.0,1,PROTECTED_STOP,25.0,-1.1061867457106345,0.5985130820967268,-1.1715343491719494,1.1715343491719494,0.0
-1.0115193287675142,1612602900,1612602960,1612605540,43.0,-1,SL,1.0,1.9168257377762012,0.0,1.9168257377762012,1.9168257377762012,0.0
-1.0087042370783363,1612681800,1612683120,1612684860,29.0,-1,SL,22.0,0.11298161962937978,0.3405237162462479,1.0719964133118631,1.0719964133118631,0.0
0.0901679329949031,1612691700,1612691760,1612692900,19.0,-1,PROTECTED_STOP,1.0,1.3930631871904942,0.0,1.3930631871904942,1.3930631871904942,0.0
0.0900986475796333,1612697100,1612697160,1612699980,47.0,1,PROTECTED_STOP,1.0,-1.0115675890757116,0.0,-1.0115675890757116,1.0115675890757116,0.0
-1.0104993640930766,1612746600,1612746780,1612747860,18.0,1,SL,3.0,-1.2033468687470634,0.0,-1.2033468687470634,1.2033468687470634,0.0
0.09087406255601338,1612759200,1612760400,1612763280,48.0,1,PROTECTED_STOP,20.0,-1.157297043386879,0.18139777916329197,-1.3843519098899193,1.3843519098899193,0.0
-0.07330807014153805,1612770000,1612770240,1612771200,16.0,-1,EXIT_Z,4.0,1.8960056456743521,0.0,1.8960056456743521,1.8960056456743521,0.0
0.09260472632741869,1612852200,1612852500,1612852680,3.0,1,PROTECTED_STOP,5.0,-1.6288384406599474,0.22992709270024903,-1.3310990001114253,1.3310990001114253,0.0
1.9355721082548552,1612853400,1612853460,1612866000,209.0,-1,EXIT_Z,1.0,1.2624272738320517,0.0,1.2624272738320517,1.2624272738320517,0.0
-1.007874487912715,1612920000,1612920060,1612924200,69.0,-1,SL,1.0,1.2356652186311745,0.07130248426909849,1.2356652186311745,1.2356652186311745,0.0
3.159002904503665,1612952100,1612952520,1612960440,132.0,-1,PROTECTED_STOP,7.0,2.2678066898937677,0.46968669440670824,1.3139941033227307,1.3139941033227307,0.0
-1.010012408923331,1612997700,1612999860,1613001000,19.0,1,SL,36.0,-2.0054525682500715,0.6234392352519056,-1.0344039771202753,1.0344039771202753,0.0
0.09004164631723112,1613034300,1613034900,1613035920,17.0,1,PROTECTED_STOP,10.0,-1.0109408297051181,0.3892091165502432,-1.0276047449057177,1.0276047449057177,0.0
0.09222480073671883,1613049900,1613050380,1613050500,2.0,-1,PROTECTED_STOP,8.0,2.289717174284322,0.5778863224990642,1.6710102668711369,1.6710102668711369,0.0
-1.0069050823307306,1613077500,1613078580,1613082120,59.0,-1,SL,18.0,3.4069283961832713,0.34075035002095794,2.2503956835963494,2.2503956835963494,0.0
-1.0086584025068785,1613119800,1613119980,1613125260,88.0,-1,SL,3.0,1.0121158936429175,0.1713474207728977,1.0121158936429175,1.0121158936429175,0.0
-1.0072013594307914,1613148000,1613150220,1613154300,68.0,1,SL,37.0,-1.716846178528009,0.4094111961337066,-1.4229748246089897,1.4229748246089897,0.0
-0.49164391745093183,1613229600,1613231100,1613234100,50.0,1,EXIT_Z,25.0,-0.551928143658543,0.5543594928832531,-1.2182479380893616,1.2182479380893616,0.0
-1.013073841599291,1613246100,1613246640,1613252760,102.0,-1,SL,9.0,1.1086197436954675,0.4130264346972758,1.0592547823363252,1.0592547823363252,0.0
-1.0139440574622018,1613256000,1613256180,1613257440,21.0,-1,SL,3.0,1.6732740910826618,0.04487750273488974,1.6732740910826618,1.6732740910826618,0.0
0.08774381621339902,1613265000,1613267100,1613267460,6.0,-1,PROTECTED_STOP,35.0,1.0846649871961442,0.623020851179044,1.0184763966197414,1.0184763966197414,0.0
4.014810730690535,1613280600,1613280840,1613282520,28.0,1,PROTECTED_STOP,4.0,-1.143086716719366,0.3968902041430438,-1.143086716719366,1.143086716719366,0.0
0.09178296182085008,1613294400,1613295960,1613298780,47.0,1,PROTECTED_STOP,26.0,-1.7085604692506644,0.056794725488583435,-1.046451472296266,1.046451472296266,0.0
0.08872224892652138,1613382000,1613382060,1613384580,42.0,1,PROTECTED_STOP,1.0,-1.1699140580042195,0.0,-1.1699140580042195,1.1699140580042195,0.0
0.09117772831450979,1613447100,1613447880,1613449200,22.0,1,PROTECTED_STOP,13.0,-2.7328388477569105,0.46550699007516816,-1.3440406910768246,1.3440406910768246,0.0
0.08974030455604143,1613472600,1613473500,1613477040,59.0,-1,PROTECTED_STOP,15.0,1.065714065181873,0.4251395969349301,1.2213595436966227,1.2213595436966227,0.0
0.09045141555686764,1613478300,1613478360,1613478480,2.0,1,PROTECTED_STOP,1.0,-2.0041292258895433,0.0,-2.0041292258895433,2.0041292258895433,0.0
0.09024859447101712,1613565000,1613565900,1613566200,5.0,-1,PROTECTED_STOP,15.0,1.601314149152028,0.5859472972586528,1.2024939645591515,1.2024939645591515,0.0
0.0890476016490999,1613593800,1613594940,1613602380,124.0,-1,PROTECTED_STOP,19.0,1.5011485261949962,0.6432288919760262,1.2769386172743074,1.2769386172743074,0.0
0.08915353643471931,1613645700,1613646300,1613648160,31.0,-1,PROTECTED_STOP,10.0,2.1280522337682517,0.27716413614449387,1.2743792228264763,1.2743792228264763,0.0
0.08748641579559328,1613750100,1613750280,1613750460,3.0,1,PROTECTED_STOP,3.0,-1.604398276989674,0.20177700348430738,-1.604398276989674,1.604398276989674,0.0
0.08826935591066458,1613795700,1613796060,1613798220,36.0,-1,PROTECTED_STOP,6.0,1.1125975310814415,0.2053804317353396,1.0718007812927923,1.0718007812927923,0.0
0.08659573863440467,1613808300,1613808840,1613809200,6.0,1,PROTECTED_STOP,9.0,-0.7131939022220795,0.17199079330347172,-1.0953864949936676,1.0953864949936676,0.0
0.03308073230097061,1613817600,1613818320,1613819700,23.0,-1,EXIT_Z,12.0,-0.38171058944937547,0.09066986489823549,1.5090848311023866,1.5090848311023866,0.0
0.08802219708196007,1613879700,1613880360,1613880600,4.0,-1,PROTECTED_STOP,11.0,0.6056345098497029,0.6083589604678264,1.0788737669260546,1.0788737669260546,0.0
0.0893862309029037,1613908800,1613909160,1613911500,39.0,-1,PROTECTED_STOP,6.0,1.6037904046382625,0.1449479648519589,1.553110023796143,1.553110023796143,0.0
0.08803859507695712,1613926200,1613926380,1613933160,113.0,1,PROTECTED_STOP,3.0,-1.1677172528865192,0.16070036497644163,-1.1677172528865192,1.1677172528865192,0.0
0.09177778131791889,1614198300,1614198660,1614203760,85.0,-1,PROTECTED_STOP,6.0,0.7974455861151903,0.2686488267432306,1.092682586547434,1.092682586547434,0.0
-1.0082759937163466,1614223500,1614225060,1614228720,61.0,1,SL,26.0,-1.5169012413986604,0.489288658652131,-1.5323603035983309,1.5323603035983309,0.0
0.09234174186276833,1614257700,1614257880,1614259800,32.0,1,PROTECTED_STOP,3.0,-1.0468239511729096,0.0,-1.0468239511729096,1.0468239511729096,0.0
0.09206899756403737,1614414000,1614414060,1614414840,13.0,-1,PROTECTED_STOP,1.0,1.0400101506531674,0.0,1.0400101506531674,1.0400101506531674,0.0
0.09251645206811118,1614432000,1614432060,1614432420,6.0,-1,PROTECTED_STOP,1.0,1.0466283837079868,0.014539228053114693,1.0466283837079868,1.0466283837079868,0.0
0.09091649027107307,1614467100,1614467340,1614467460,2.0,1,PROTECTED_STOP,4.0,-2.450648935159312,0.4593132397907576,-2.450648935159312,2.450648935159312,0.0
-1.0094949582744728,1614588300,1614589440,1614590160,12.0,-1,SL,19.0,1.6939998184922145,0.4187370555560288,1.8436327533064776,1.8436327533064776,0.0
-1.009571159391713,1614603900,1614604500,1614607140,44.0,1,SL,10.0,-0.5352453042683666,0.21011885960915186,-1.0818007357476291,1.0818007357476291,0.0
0.09141313543210318,1614638400,1614638640,1614639540,15.0,-1,PROTECTED_STOP,4.0,2.046810853512647,0.1096411291908817,2.046810853512647,2.046810853512647,0.0
0.6847710574586331,1614665700,1614666600,1614677700,185.0,1,EXIT_Z,15.0,-1.3648417042505576,0.6789529107847962,-1.3584723432821468,1.3584723432821468,0.0
