flow_id,signal_time,state,policy,eligible,traded,covered,entry_time,entry_price,horizon,exit_time,exit_price,exit_reason,gross_r,net_r_0bps,net_r_5bps,net_r_10bps,holding_h
101,2021-02-22 01:15:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 09:45:00+00:00,2021-02-22 09:45:00+00:00,54454.17339285714,TP,1.499999999999999,1.499999999999999,1.4720253926874505,1.4440507853749023,6.0
101,2021-02-22 01:15:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 07:15:00+00:00,2021-02-22 07:15:00+00:00,56349.83,TIME,-0.3954839827087216,-0.3954839827087216,-0.4234585900212699,-0.4514331973338182,3.5
101,2021-02-22 01:15:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-02-22 03:45:00+00:00,55954.31,2021-02-22 13:15:00+00:00,2021-02-22 09:45:00+00:00,54454.17339285714,TP,1.499999999999999,1.499999999999999,1.4720253926874505,1.4440507853749023,6.0
128,2021-03-08 04:15:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 13:45:00+00:00,2021-03-08 13:15:00+00:00,50713.97357142857,SL,-0.9999999999999971,-0.9999999999999971,-1.0267654724828217,-1.0535309449656463,5.5
128,2021-03-08 04:15:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 10:15:00+00:00,2021-03-08 10:15:00+00:00,50020.7,TIME,-0.25454740957215527,-0.25454740957215527,-0.28131288205497984,-0.30807835453780436,2.5
128,2021-03-08 04:15:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-03-08 07:45:00+00:00,49783.97,2021-03-08 16:15:00+00:00,2021-03-08 13:15:00+00:00,50713.97357142857,SL,-0.9999999999999971,-0.9999999999999971,-1.0267654724828217,-1.0535309449656463,5.5
131,2021-03-09 16:30:00+00:00,REJECT,ENTRY_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
131,2021-03-09 16:30:00+00:00,REJECT,SIGNAL_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
131,2021-03-09 16:30:00+00:00,REJECT,SIGNAL_PLUS_12H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
139,2021-03-14 10:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 17:00:00+00:00,2021-03-14 17:00:00+00:00,59923.01,TIME,0.3606638129394612,0.3606638129394612,0.3173473561888537,0.27403089943824616,6.0
139,2021-03-14 10:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 16:45:00+00:00,2021-03-14 16:45:00+00:00,59656.95,TIME,0.7437152443021886,0.7437152443021886,0.7003987875515811,0.6570823308009736,5.75
139,2021-03-14 10:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-03-14 11:00:00+00:00,60173.52,2021-03-14 22:45:00+00:00,2021-03-14 22:45:00+00:00,60274.32,TIME,-0.14512359723883078,-0.14512359723883078,-0.1884400539894383,-0.23175651074004583,11.75
144,2021-03-17 00:45:00+00:00,REJECT,ENTRY_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
144,2021-03-17 00:45:00+00:00,REJECT,SIGNAL_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
144,2021-03-17 00:45:00+00:00,REJECT,SIGNAL_PLUS_12H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
155,2021-03-22 19:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-03-22 19:45:00+00:00,55563.91,2021-03-23 01:45:00+00:00,2021-03-22 20:45:00+00:00,54072.82428571429,TP,1.4999999999999982,1.4999999999999982,1.4720519537537347,1.4441039075074713,1.0
155,2021-03-22 19:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-03-22 19:45:00+00:00,55563.91,2021-03-23 01:45:00+00:00,2021-03-22 20:45:00+00:00,54072.82428571429,TP,1.4999999999999982,1.4999999999999982,1.4720519537537347,1.4441039075074713,1.0
155,2021-03-22 19:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-03-22 19:45:00+00:00,55563.91,2021-03-23 07:45:00+00:00,2021-03-22 20:45:00+00:00,54072.82428571429,TP,1.4999999999999982,1.4999999999999982,1.4720519537537347,1.4441039075074713,1.0
159,2021-03-24 19:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-03-24 20:00:00+00:00,54362.36,2021-03-25 02:00:00+00:00,2021-03-24 22:15:00+00:00,53003.598392857144,TP,1.4999999999999973,1.4999999999999973,1.4699934338844496,1.439986867768902,2.25
159,2021-03-24 19:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-03-24 20:00:00+00:00,54362.36,2021-03-25 01:45:00+00:00,2021-03-24 22:15:00+00:00,53003.598392857144,TP,1.4999999999999973,1.4999999999999973,1.4699934338844496,1.439986867768902,2.25
159,2021-03-24 19:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-03-24 20:00:00+00:00,54362.36,2021-03-25 07:45:00+00:00,2021-03-24 22:15:00+00:00,53003.598392857144,TP,1.4999999999999973,1.4999999999999973,1.4699934338844496,1.439986867768902,2.25
188,2021-04-10 15:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-10 20:45:00+00:00,58709.41,2021-04-11 02:45:00+00:00,2021-04-10 22:00:00+00:00,59321.52250000001,SL,-1.0000000000000042,-1.0000000000000042,-1.047956388735735,-1.0959127774714656,1.25
188,2021-04-10 15:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-04-10 20:45:00+00:00,58709.41,2021-04-10 21:45:00+00:00,2021-04-10 21:45:00+00:00,59262.66,TIME,-0.9038371214441785,-0.9038371214441785,-0.9517935101799092,-0.99974989891564,1.0
188,2021-04-10 15:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-10 20:45:00+00:00,58709.41,2021-04-11 03:45:00+00:00,2021-04-10 22:00:00+00:00,59321.52250000001,SL,-1.0000000000000042,-1.0000000000000042,-1.047956388735735,-1.0959127774714656,1.25
195,2021-04-14 17:00:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-14 17:45:00+00:00,62369.31,2021-04-14 23:45:00+00:00,2021-04-14 23:45:00+00:00,63019.1,TIME,-0.5010773891489955,-0.5010773891489955,-0.5251250437895904,-0.5491726984301852,6.0
195,2021-04-14 17:00:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-04-14 17:45:00+00:00,62369.31,2021-04-14 23:00:00+00:00,2021-04-14 23:00:00+00:00,62852.77,TIME,-0.3728141007986774,-0.3728141007986774,-0.39686175543927227,-0.42090941007986715,5.25
195,2021-04-14 17:00:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-14 17:45:00+00:00,62369.31,2021-04-15 05:00:00+00:00,2021-04-15 05:00:00+00:00,63070.56,TIME,-0.5407601211787386,-0.5407601211787386,-0.5648077758193335,-0.5888554304599284,11.25
200,2021-04-17 10:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-17 11:30:00+00:00,61030.0,2021-04-17 17:30:00+00:00,2021-04-17 17:30:00+00:00,60429.16,TIME,0.8611768319213676,0.8611768319213676,0.8174400450461917,0.7737032581710158,6.0
200,2021-04-17 10:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-04-17 11:30:00+00:00,61030.0,2021-04-17 16:45:00+00:00,2021-04-17 16:45:00+00:00,60467.89,TIME,0.8056655831691021,0.8056655831691021,0.7619287962939262,0.7181920094187503,5.25
200,2021-04-17 10:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-17 11:30:00+00:00,61030.0,2021-04-17 22:45:00+00:00,2021-04-17 17:45:00+00:00,59983.455357142855,TP,1.5000000000000009,1.5000000000000009,1.456263213124825,1.412526426249649,6.25
201,2021-04-17 23:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-18 00:45:00+00:00,59496.64,2021-04-18 06:45:00+00:00,2021-04-18 03:00:00+00:00,58572.67214285714,TP,1.5000000000000024,1.5000000000000024,1.4517055927270222,1.403411185454042,2.25
201,2021-04-17 23:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-04-18 00:45:00+00:00,59496.64,2021-04-18 05:45:00+00:00,2021-04-18 03:00:00+00:00,58572.67214285714,TP,1.5000000000000024,1.5000000000000024,1.4517055927270222,1.403411185454042,2.25
201,2021-04-17 23:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-18 00:45:00+00:00,59496.64,2021-04-18 11:45:00+00:00,2021-04-18 03:00:00+00:00,58572.67214285714,TP,1.5000000000000024,1.5000000000000024,1.4517055927270222,1.403411185454042,2.25
210,2021-04-22 14:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-22 19:00:00+00:00,52692.25,2021-04-23 01:00:00+00:00,2021-04-22 21:00:00+00:00,51194.66875,TP,1.5000000000000009,1.5000000000000009,1.4736113232587558,1.4472226465175104,2.0
210,2021-04-22 14:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-04-22 19:00:00+00:00,52692.25,2021-04-22 20:45:00+00:00,2021-04-22 20:45:00+00:00,51678.33,TIME,1.0155575866084028,1.0155575866084028,0.9891689098671576,0.9627802331259123,1.75
210,2021-04-22 14:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-22 19:00:00+00:00,52692.25,2021-04-23 02:45:00+00:00,2021-04-22 21:00:00+00:00,51194.66875,TP,1.5000000000000009,1.5000000000000009,1.4736113232587558,1.4472226465175104,2.0
220,2021-04-28 18:00:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-04-29 04:30:00+00:00,53711.75,2021-04-29 10:30:00+00:00,2021-04-29 06:00:00+00:00,54300.86964285714,SL,-1.0000000000000009,-1.0000000000000009,-1.0455864531519499,-1.0911729063038988,1.5
220,2021-04-28 18:00:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,False,False,2021-04-29 04:30:00+00:00,53711.75,2021-04-29 00:00:00+00:00,,,LATE_ACCEPT,0.0,0.0,0.0,0.0,
220,2021-04-28 18:00:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-04-29 04:30:00+00:00,53711.75,2021-04-29 06:00:00+00:00,2021-04-29 06:00:00+00:00,54300.86964285714,SL,-1.0000000000000009,-1.0000000000000009,-1.0455864531519499,-1.0911729063038988,1.5
229,2021-05-03 23:30:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-05-04 00:45:00+00:00,55318.69,2021-05-04 06:45:00+00:00,2021-05-04 05:00:00+00:00,56246.25964285714,SL,-0.9999999999999961,-0.9999999999999961,-1.029819157206136,-1.0596383144122756,4.25
229,2021-05-03 23:30:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-05-04 00:45:00+00:00,55318.69,2021-05-04 05:30:00+00:00,2021-05-04 05:00:00+00:00,56246.25964285714,SL,-0.9999999999999961,-0.9999999999999961,-1.029819157206136,-1.0596383144122756,4.25
229,2021-05-03 23:30:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-05-04 00:45:00+00:00,55318.69,2021-05-04 11:30:00+00:00,2021-05-04 05:00:00+00:00,56246.25964285714,SL,-0.9999999999999961,-0.9999999999999961,-1.029819157206136,-1.0596383144122756,4.25
230,2021-05-04 11:30:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-05-04 15:00:00+00:00,54209.99,2021-05-04 21:00:00+00:00,2021-05-04 21:00:00+00:00,54701.57,TIME,-0.6465241244551334,-0.6465241244551334,-0.6821725095821437,-0.7178208947091539,6.0
230,2021-05-04 11:30:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-05-04 15:00:00+00:00,54209.99,2021-05-04 17:30:00+00:00,2021-05-04 17:30:00+00:00,54290.01,TIME,-0.10524199609199363,-0.10524199609199363,-0.14089038121900388,-0.17653876634601415,2.5
230,2021-05-04 11:30:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-05-04 15:00:00+00:00,54209.99,2021-05-04 23:30:00+00:00,2021-05-04 23:30:00+00:00,53825.54,TIME,0.5056271606793874,0.5056271606793874,0.46997877555237716,0.43433039042536686,8.5
239,2021-05-09 04:15:00+00:00,REJECT,ENTRY_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
239,2021-05-09 04:15:00+00:00,REJECT,SIGNAL_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
239,2021-05-09 04:15:00+00:00,REJECT,SIGNAL_PLUS_12H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
272,2021-05-27 00:00:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-05-27 01:45:00+00:00,37627.69,2021-05-27 07:45:00+00:00,2021-05-27 06:45:00+00:00,38280.97214285714,SL,-0.9999999999999991,-0.9999999999999991,-1.0287989580087353,-1.0575979160174716,5.0
272,2021-05-27 00:00:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-05-27 01:45:00+00:00,37627.69,2021-05-27 06:00:00+00:00,2021-05-27 06:00:00+00:00,37971.16,TIME,-0.5257605825529365,-0.5257605825529365,-0.5545595405616727,-0.5833584985704088,4.25
272,2021-05-27 00:00:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-05-27 01:45:00+00:00,37627.69,2021-05-27 12:00:00+00:00,2021-05-27 06:45:00+00:00,38280.97214285714,SL,-0.9999999999999991,-0.9999999999999991,-1.0287989580087353,-1.0575979160174716,5.0
275,2021-05-28 12:15:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-05-28 21:00:00+00:00,35016.43,2021-05-29 03:00:00+00:00,2021-05-29 00:45:00+00:00,36330.481785714284,SL,-0.9999999999999982,-0.9999999999999982,-1.0133238394333757,-1.0266476788667531,3.75
275,2021-05-28 12:15:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,False,False,2021-05-28 21:00:00+00:00,35016.43,2021-05-28 18:15:00+00:00,,,LATE_ACCEPT,0.0,0.0,0.0,0.0,
275,2021-05-28 12:15:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-05-28 21:00:00+00:00,35016.43,2021-05-29 00:15:00+00:00,2021-05-29 00:15:00+00:00,35920.0,TIME,-0.6876213021611178,-0.6876213021611178,-0.7009451415944953,-0.7142689810278726,3.25
286,2021-06-03 21:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-04 01:00:00+00:00,38260.0,2021-06-04 07:00:00+00:00,2021-06-04 01:15:00+00:00,37646.47589285714,TP,1.5000000000000056,1.5000000000000056,1.4532292216949267,1.4064584433898482,0.25
286,2021-06-03 21:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-04 01:00:00+00:00,38260.0,2021-06-04 03:45:00+00:00,2021-06-04 01:15:00+00:00,37646.47589285714,TP,1.5000000000000056,1.5000000000000056,1.4532292216949267,1.4064584433898482,0.25
286,2021-06-03 21:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-04 01:00:00+00:00,38260.0,2021-06-04 09:45:00+00:00,2021-06-04 01:15:00+00:00,37646.47589285714,TP,1.5000000000000056,1.5000000000000056,1.4532292216949267,1.4064584433898482,0.25
289,2021-06-05 10:15:00+00:00,REJECT,ENTRY_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
289,2021-06-05 10:15:00+00:00,REJECT,SIGNAL_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
289,2021-06-05 10:15:00+00:00,REJECT,SIGNAL_PLUS_12H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
305,2021-06-16 09:15:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-16 11:00:00+00:00,39252.73,2021-06-16 17:00:00+00:00,2021-06-16 15:00:00+00:00,38610.068392857145,TP,1.5000000000000042,1.5000000000000042,1.4541912148278475,1.408382429655691,4.0
305,2021-06-16 09:15:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-16 11:00:00+00:00,39252.73,2021-06-16 15:15:00+00:00,2021-06-16 15:00:00+00:00,38610.068392857145,TP,1.5000000000000042,1.5000000000000042,1.4541912148278475,1.408382429655691,4.0
305,2021-06-16 09:15:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-16 11:00:00+00:00,39252.73,2021-06-16 21:15:00+00:00,2021-06-16 15:00:00+00:00,38610.068392857145,TP,1.5000000000000042,1.5000000000000042,1.4541912148278475,1.408382429655691,4.0
306,2021-06-16 22:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-16 23:15:00+00:00,38212.43,2021-06-17 05:15:00+00:00,2021-06-17 01:15:00+00:00,38760.96035714285,SL,-0.9999999999999944,-0.9999999999999944,-1.0348316455984605,-1.0696632911969268,2.0
306,2021-06-16 22:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-16 23:15:00+00:00,38212.43,2021-06-17 04:45:00+00:00,2021-06-17 01:15:00+00:00,38760.96035714285,SL,-0.9999999999999944,-0.9999999999999944,-1.0348316455984605,-1.0696632911969268,2.0
306,2021-06-16 22:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-16 23:15:00+00:00,38212.43,2021-06-17 10:45:00+00:00,2021-06-17 01:15:00+00:00,38760.96035714285,SL,-0.9999999999999944,-0.9999999999999944,-1.0348316455984605,-1.0696632911969268,2.0
307,2021-06-17 14:30:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-17 17:00:00+00:00,38248.82,2021-06-17 23:00:00+00:00,2021-06-17 20:00:00+00:00,37384.4075,TP,1.4999999999999976,1.4999999999999976,1.46681374343846,1.4336274868769225,3.0
307,2021-06-17 14:30:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-17 17:00:00+00:00,38248.82,2021-06-17 20:30:00+00:00,2021-06-17 20:00:00+00:00,37384.4075,TP,1.4999999999999976,1.4999999999999976,1.46681374343846,1.4336274868769225,3.0
307,2021-06-17 14:30:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-17 17:00:00+00:00,38248.82,2021-06-18 02:30:00+00:00,2021-06-17 20:00:00+00:00,37384.4075,TP,1.4999999999999976,1.4999999999999976,1.46681374343846,1.4336274868769225,3.0
309,2021-06-18 14:30:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-18 15:15:00+00:00,36463.91,2021-06-18 21:15:00+00:00,2021-06-18 18:30:00+00:00,35324.118928571435,TP,1.4999999999999951,1.4999999999999951,1.4760061881641793,1.4520123763283637,3.25
309,2021-06-18 14:30:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-18 15:15:00+00:00,36463.91,2021-06-18 20:30:00+00:00,2021-06-18 18:30:00+00:00,35324.118928571435,TP,1.4999999999999951,1.4999999999999951,1.4760061881641793,1.4520123763283637,3.25
309,2021-06-18 14:30:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-18 15:15:00+00:00,36463.91,2021-06-19 02:30:00+00:00,2021-06-18 18:30:00+00:00,35324.118928571435,TP,1.4999999999999951,1.4999999999999951,1.4760061881641793,1.4520123763283637,3.25
321,2021-06-26 05:00:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-06-26 07:15:00+00:00,31219.91,2021-06-26 13:15:00+00:00,2021-06-26 08:00:00+00:00,30297.043035714287,TP,1.4999999999999984,1.4999999999999984,1.4746280521395365,1.4492561042790744,0.75
321,2021-06-26 05:00:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-06-26 07:15:00+00:00,31219.91,2021-06-26 11:00:00+00:00,2021-06-26 08:00:00+00:00,30297.043035714287,TP,1.4999999999999984,1.4999999999999984,1.4746280521395365,1.4492561042790744,0.75
321,2021-06-26 05:00:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-06-26 07:15:00+00:00,31219.91,2021-06-26 17:00:00+00:00,2021-06-26 08:00:00+00:00,30297.043035714287,TP,1.4999999999999984,1.4999999999999984,1.4746280521395365,1.4492561042790744,0.75
340,2021-07-07 23:15:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-07-08 00:00:00+00:00,33726.1,2021-07-08 06:00:00+00:00,2021-07-08 00:30:00+00:00,33123.78303571429,TP,1.4999999999999933,1.4999999999999933,1.458004544949185,1.4160090898983766,0.5
340,2021-07-07 23:15:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,True,True,2021-07-08 00:00:00+00:00,33726.1,2021-07-08 05:15:00+00:00,2021-07-08 00:30:00+00:00,33123.78303571429,TP,1.4999999999999933,1.4999999999999933,1.458004544949185,1.4160090898983766,0.5
340,2021-07-07 23:15:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-07-08 00:00:00+00:00,33726.1,2021-07-08 11:15:00+00:00,2021-07-08 00:30:00+00:00,33123.78303571429,TP,1.4999999999999933,1.4999999999999933,1.458004544949185,1.4160090898983766,0.5
345,2021-07-12 02:45:00+00:00,ACCEPT,ENTRY_PLUS_6H,True,True,True,2021-07-12 11:00:00+00:00,33680.01,2021-07-12 17:00:00+00:00,2021-07-12 16:00:00+00:00,33256.31625,TP,1.499999999999994,1.499999999999994,1.4403814488648876,1.3807628977297812,5.0
345,2021-07-12 02:45:00+00:00,ACCEPT,SIGNAL_PLUS_6H,True,False,False,2021-07-12 11:00:00+00:00,33680.01,2021-07-12 08:45:00+00:00,,,LATE_ACCEPT,0.0,0.0,0.0,0.0,
345,2021-07-12 02:45:00+00:00,ACCEPT,SIGNAL_PLUS_12H,True,True,True,2021-07-12 11:00:00+00:00,33680.01,2021-07-12 14:45:00+00:00,2021-07-12 14:45:00+00:00,33405.94,TIME,0.9702880913395568,0.9702880913395568,0.9106695402044505,0.8510509890693441,3.75
346,2021-07-12 14:45:00+00:00,REJECT,ENTRY_PLUS_6H,False,False,False,,,,,,NO_TRADE,0.0,0.0,0.0,0.0,
