Index,flow_id,signal_time,side,signal_i,signal_close,atr0,horizon_time,horizon_close,cost_atr,immediate_net_atr,immediate_gross_atr,filled,depth_atr,limit_price,fill_i,fill_time,delay_bars,delay_hours,stopped,postfill_mae_atr,postfill_mfe_atr,limit_net_atr,limit_bounded_net_atr
573,573,2021-11-29 04:15:00+00:00,1,77994,57339.26,232.80428571428533,2021-11-29 16:15:00+00:00,57100.01,0.12314906451157646,-1.1508363309462903,-1.0276872664347139,True,1.5,56990.05357142857,78015.0,2021-11-29 09:30:00+00:00,21.0,5.25,False,1.1814798451182233,2.4884697753477667,0.34991366905371646,0.34991366905371646
574,574,2021-11-29 16:15:00+00:00,-1,78042,57100.01,231.9735714285702,2021-11-30 04:15:00+00:00,57184.58,0.12307438655265597,-0.4876417787740612,-0.3645673922214052,True,1.5,57447.970357142854,78044.0,2021-11-29 16:45:00+00:00,2.0,0.5,True,2.5164489181341767,1.1324150226472838,1.0116082212259263,-1.623824386552656
575,575,2021-11-30 04:15:00+00:00,-1,78090,57184.58,252.6657142857153,2021-11-30 16:15:00+00:00,57319.27,0.11316252417084076,-0.6462384121311958,-0.5330758879603551,True,1.5,57563.578571428574,78119.0,2021-11-30 11:30:00+00:00,29.0,7.25,True,3.1006637793583702,1.399590650549019,0.8530115878688012,-1.6139125241708407
576,576,2021-11-30 16:15:00+00:00,-1,78138,57319.27,574.5707142857142,2021-12-01 04:15:00+00:00,57206.25,0.04988008314281843,0.14682329416122541,0.19670337730404383,True,1.5,58181.12607142857,78148.0,2021-11-30 18:45:00+00:00,10.0,2.5,False,0.4093037161906094,2.630896482964297,1.646073294161224,1.646073294161224
577,577,2021-12-01 04:15:00+00:00,-1,78186,57206.25,260.5057142857139,2021-12-01 16:15:00+00:00,58831.94,0.10979845520251835,-6.350314155433954,-6.240515700231436,True,1.5,57597.008571428574,78202.0,2021-12-01 08:15:00+00:00,16.0,4.0,True,1.546842953815103,3.2514011208967326,-4.851064155433941,-1.6105484552025184
578,578,2021-12-01 16:15:00+00:00,1,78234,58831.94,400.67214285714414,2021-12-02 04:15:00+00:00,56596.23,0.07341655896074609,-5.653315336193982,-5.579898777233236,True,1.5,58230.93178571429,78240.0,2021-12-01 17:45:00+00:00,6.0,1.5,True,1.5324294355377857,1.0256720403750006,-4.152565336193989,-1.572666558960746
579,579,2021-12-02 04:15:00+00:00,-1,78282,56596.23,341.6121428571418,2021-12-02 16:15:00+00:00,56300.73,0.08283697049912521,0.7821791191765122,0.8650160896756374,True,1.5,57108.64821428571,78298.0,2021-12-02 08:15:00+00:00,16.0,4.0,False,0.8382072818589171,3.1101008453613996,2.281429119176504,2.281429119176504
580,580,2021-12-02 16:15:00+00:00,-1,78330,56300.73,408.5507142857142,2021-12-03 04:15:00+00:00,56673.85,0.06890298808855695,-0.9821800598281969,-0.9132770717396399,True,1.5,56913.556071428575,78341.0,2021-12-02 19:00:00+00:00,11.0,2.75,False,0.8088198527547644,1.9868918179418331,0.5170699401718039,0.5170699401718039
581,581,2021-12-03 04:15:00+00:00,-1,78378,56673.85,225.32357142857134,2021-12-03 16:15:00+00:00,55454.63,0.12576103254684537,5.285213026980255,5.4109740595271,True,1.5,57011.83535714285,78384.0,2021-12-03 05:45:00+00:00,6.0,1.5,True,1.6471629688099694,2.3938257046216007,6.784463026980241,-1.6265110325468455
582,582,2021-12-03 16:15:00+00:00,-1,78426,55454.63,379.91499999999985,2021-12-04 04:15:00+00:00,52329.5,0.07298294355316323,8.152883368648247,8.22586631220141,False,1.5,56024.502499999995,,,,,,,,,
583,583,2021-12-04 04:15:00+00:00,-1,78474,52329.5,363.4264285714276,2021-12-04 16:15:00+00:00,48249.72,0.0719946265406441,11.153881312193299,11.225875938733942,False,1.5,52874.63964285714,,,,,,,,,
584,584,2021-12-04 16:15:00+00:00,-1,78522,48249.72,382.16285714285704,2021-12-05 04:15:00+00:00,48971.59,0.06312717091441945,-1.9520339197200778,-1.8889067488056583,True,1.5,48822.96428571429,78532.0,2021-12-04 18:45:00+00:00,10.0,2.5,True,1.5114909873875617,0.6063234073730831,-0.45278391972006954,-1.5638771709144195
585,585,2021-12-05 04:15:00+00:00,1,78570,48971.59,270.70571428571515,2021-12-05 16:15:00+00:00,48291.39,0.09045171087211176,-2.6031434055959366,-2.512691694723825,True,1.5,48565.53142857143,78613.0,2021-12-05 15:00:00+00:00,43.0,10.75,True,2.745680602024315,1.8932683884450285,-1.1023934055959472,-1.5897017108721117
586,586,2021-12-05 16:15:00+00:00,1,78618,48291.39,377.5421428571431,2021-12-06 04:15:00+00:00,49146.01,0.06395496623839529,2.199686368030821,2.2636413342692165,False,1.5,47725.076785714286,,,,,,,,,
587,587,2021-12-06 04:15:00+00:00,1,78666,49146.01,282.0599999999987,2021-12-06 16:15:00+00:00,48864.53,0.08711977947954377,-1.0850634794015621,-0.9979436999220184,True,1.5,48722.920000000006,78672.0,2021-12-06 05:45:00+00:00,6.0,1.5,True,2.4397291356449404,0.6594696163936595,0.4156865205984324,-1.5863697794795437
588,588,2021-12-06 17:00:00+00:00,1,78717,49110.57,353.21571428571406,2021-12-07 05:00:00+00:00,51069.09,0.06951923146923576,5.475307685307637,5.544826916776873,False,1.5,48580.74642857143,,,,,,,,,
589,589,2021-12-07 05:00:00+00:00,1,78765,51069.09,224.91999999999982,2021-12-07 17:00:00+00:00,51245.52,0.1135272319046773,0.6708850035568221,0.7844122354614994,True,1.5,50731.71,78795.0,2021-12-07 12:30:00+00:00,30.0,7.5,False,0.4121910012448835,5.323181575671358,2.171635003556812,2.171635003556812
590,590,2021-12-07 19:30:00+00:00,-1,78823,50943.9,240.3285714285708,2021-12-08 07:30:00+00:00,50509.99,0.10598802235035396,1.6994985139392689,1.8054865362896229,False,1.5,51304.392857142855,,,,,,,,,
591,591,2021-12-08 10:00:00+00:00,-1,78881,50274.01,151.9028571428571,2021-12-08 22:00:00+00:00,50501.57,0.16548079129518872,-1.66354346292742,-1.4980626716322312,True,1.5,50501.864285714284,78900.0,2021-12-08 14:45:00+00:00,19.0,4.75,True,3.910299815671672,2.81709175036675,-0.1642934629274439,-1.6662307912951886
592,592,2021-12-09 06:15:00+00:00,-1,78962,49683.38,191.63285714285718,2021-12-09 18:15:00+00:00,47869.55,0.12963168409831297,9.335498810970352,9.465130495068665,True,1.5,49970.82928571428,78967.0,2021-12-09 07:30:00+00:00,5.0,1.25,True,1.8899197125455935,2.141121787942707,10.83474881097034,-1.630381684098313
593,593,2021-12-09 18:15:00+00:00,-1,79010,47869.55,351.27357142857153,2021-12-10 06:15:00+00:00,48154.82,0.06813713568789485,-0.8802392213638849,-0.8121020856759901,True,1.5,48396.46035714286,79025.0,2021-12-09 22:00:00+00:00,15.0,3.75,False,1.1085936276772328,2.728529656372838,0.6190107786361138,0.6190107786361138
594,594,2021-12-10 09:15:00+00:00,1,79070,47900.23,272.82999999999964,2021-12-10 21:15:00+00:00,48271.61,0.08778402301799669,1.273429919730227,1.3612139427482237,True,1.5,47490.985,79098.0,2021-12-10 16:15:00+00:00,28.0,7.0,False,0.9883993695707995,3.791976688780573,2.774179919730239,2.774179919730239
595,595,2021-12-10 22:15:00+00:00,1,79122,47867.54,261.91428571428594,2021-12-11 10:15:00+00:00,48424.85,0.09138016253954395,2.0364533707865062,2.1278335333260503,True,1.5,47474.66857142857,79124.0,2021-12-10 22:45:00+00:00,2.0,0.5,True,2.4681302498090796,1.8150267263008752,3.537203370786512,-1.590630162539544
596,596,2021-12-11 11:30:00+00:00,-1,79175,48281.34,271.77428571428493,2021-12-11 23:30:00+00:00,49228.41,0.08882617403097133,-3.573592944775638,-3.4847667707446663,True,1.5,48689.00142857142,79181.0,2021-12-11 13:00:00+00:00,6.0,1.5,True,1.6533152511012696,1.9832686788406109,-2.07434294477565,-1.5895761740309713
597,597,2021-12-11 23:30:00+00:00,1,79223,49228.41,268.6335714285711,2021-12-12 11:30:00+00:00,49242.92,0.09162743460954526,-0.037613336807726286,0.05401409780181897,True,1.5,48825.459642857146,79244.0,2021-12-12 04:45:00+00:00,21.0,5.25,False,0.7791269041471777,1.9898494231387867,1.4631366631922775,1.4631366631922775
598,598,2021-12-12 12:15:00+00:00,1,79274,49538.12,245.90214285714214,2021-12-13 00:15:00+00:00,49940.99,0.10072730441551984,1.53760734089924,1.6383346453147598,False,1.5,49169.26678571429,,,,,,,,,
599,599,2021-12-13 01:15:00+00:00,-1,79326,48987.13,274.12714285714327,2021-12-13 13:15:00+00:00,48363.45,0.08935111184069944,2.185797541808022,2.2751486536487215,False,1.5,49398.32071428571,,,,,,,,,
600,600,2021-12-13 14:45:00+00:00,-1,79380,47941.52,244.71785714285735,2021-12-14 02:45:00+00:00,47003.82,0.09795263933684555,3.7338069672071184,3.831759606543964,False,1.5,48308.59678571428,,,,,,,,,
601,601,2021-12-14 06:30:00+00:00,1,79443,46462.64,231.0971428571429,2021-12-14 18:30:00+00:00,46497.89,0.10052621037535234,0.05200704712922208,0.15253325750457442,False,1.5,46115.99428571429,,,,,,,,,
602,602,2021-12-14 19:00:00+00:00,1,79493,46850.02,359.04500000000036,2021-12-15 07:00:00+00:00,48245.64,0.06524254619894436,3.821791112534644,3.8870336587335883,False,1.5,46311.4525,,,,,,,,,
603,603,2021-12-15 08:45:00+00:00,1,79548,48565.79,213.65571428571482,2021-12-15 20:45:00+00:00,49191.28,0.11365432036854992,2.813906040425501,2.927560360794051,True,1.5,48245.30642857143,79555.0,2021-12-15 10:30:00+00:00,7.0,1.75,True,2.973505439324939,0.5148168950046614,4.314656040425504,-1.61290432036855
604,604,2021-12-15 20:45:00+00:00,1,79596,49191.28,639.5035714285722,2021-12-16 08:45:00+00:00,48766.0,0.03846052015793496,-0.7034763527512944,-0.6650158325933594,False,1.5,48232.02464285714,,,,,,,,,
605,605,2021-12-16 13:00:00+00:00,1,79661,48524.73,250.24642857142786,2021-12-17 01:00:00+00:00,47930.92,0.09695389116442393,-2.4698548887525424,-2.3729009975881183,True,1.5,48149.36035714286,79677.0,2021-12-16 17:00:00+00:00,16.0,4.0,True,1.6612039561004304,1.4585608471649278,-0.9691048887525413,-1.5962038911644238
606,606,2021-12-17 01:00:00+00:00,-1,79709,47930.92,251.40999999999985,2021-12-17 13:00:00+00:00,47008.0,0.09532421144743651,3.575651485621092,3.6709756970685286,False,1.5,48308.034999999996,,,,,,,,,
607,607,2021-12-17 14:45:00+00:00,-1,79764,45940.29,302.44214285714145,2021-12-18 02:45:00+00:00,45676.79,0.07594888987031795,0.79529212671137,0.871241016581688,True,1.5,46393.95321428571,79767.0,2021-12-17 15:30:00+00:00,3.0,0.75,True,1.573811047685644,1.6830432739201633,2.294542126711371,-1.576698889870318
608,608,2021-12-18 02:45:00+00:00,-1,79812,45676.79,341.3014285714281,2021-12-18 14:45:00+00:00,46980.68,0.06691561501981919,-3.88726294101151,-3.8203473259916905,True,1.5,46188.74214285714,79815.0,2021-12-18 03:30:00+00:00,3.0,0.75,True,1.7265027562565254,0.7212748680470896,-2.38801294101152,-1.5676656150198192
609,609,2021-12-18 14:45:00+00:00,-1,79860,46980.68,180.95500000000018,2021-12-19 02:45:00+00:00,47121.61,0.12981315796745033,-0.908625569893068,-0.7788124119256177,False,1.5,47252.1125,,,,,,,,,
610,610,2021-12-19 03:00:00+00:00,1,79909,47394.15,206.779285714287,2021-12-19 15:00:00+00:00,47249.98,0.11460081660569688,-0.811817655816575,-0.6972168392108781,True,1.5,47083.98107142857,79935.0,2021-12-19 09:30:00+00:00,26.0,6.5,False,1.3733535757588184,6.66018805420544,0.6889323441834276,0.6889323441834276
611,611,2021-12-19 17:00:00+00:00,-1,79965,47206.09,366.0935714285707,2021-12-20 05:00:00+00:00,46940.24,0.0644727109189494,0.6617077542626664,0.7261804651816157,False,1.5,47755.23035714285,,,,,,,,,
612,612,2021-12-20 05:00:00+00:00,1,80013,46940.24,196.38142857142833,2021-12-20 17:00:00+00:00,46327.79,0.11951293037601765,-3.2381886852844577,-3.11867575490844,True,1.5,46645.66785714286,80015.0,2021-12-20 05:30:00+00:00,2.0,0.5,True,1.932147351728034,0.8712236391279508,-1.7374386852844628,-1.6187629303760176
613,613,2021-12-20 19:00:00+00:00,-1,80069,46494.13,218.4421428571425,2021-12-21 07:00:00+00:00,48511.4,0.1064220699171734,-9.34122435492893,-9.234802285011757,True,1.5,46821.79321428571,80074.0,2021-12-20 20:15:00+00:00,5.0,1.25,True,1.969522822323017,0.8498965074112302,-7.841974354928936,-1.6071720699171734
614,614,2021-12-21 07:00:00+00:00,1,80117,48511.4,293.35857142857225,2021-12-21 19:00:00+00:00,48526.82,0.08268277242380097,-0.03011911312825944,0.05256365929554153,False,1.5,48071.36214285714,,,,,,,,,
615,615,2021-12-22 02:30:00+00:00,-1,80195,49437.33,196.07928571428525,2021-12-22 14:30:00+00:00,48842.3,0.12606464221834493,2.908575135422625,3.03463977764097,False,1.5,49731.44892857143,,,,,,,,,
616,616,2021-12-22 14:45:00+00:00,-1,80244,48787.37,203.24571428571497,2021-12-23 02:45:00+00:00,48338.85,0.12002066112797981,2.08676633842219,2.20678699955017,True,1.5,49092.23857142858,80249.0,2021-12-22 16:00:00+00:00,5.0,1.25,False,0.7762103576247993,5.275577766531725,3.5860163384222017,3.5860163384222017
617,617,2021-12-23 02:45:00+00:00,-1,80292,48338.85,222.94071428571365,2021-12-23 14:45:00+00:00,48577.45,0.10841189361681708,-1.1786515793756795,-1.0702396857588625,True,1.5,48673.26107142857,80331.0,2021-12-23 12:30:00+00:00,39.0,9.75,False,0.7927620091183875,1.1239358958339172,0.3205984206243214,0.3205984206243214
618,618,2021-12-23 17:30:00+00:00,1,80351,49751.16,218.67071428571424,2021-12-24 05:30:00+00:00,50951.04,0.11375816867501368,5.3733963591701706,5.487154527845184,False,1.5,49423.15392857143,,,,,,,,,
619,619,2021-12-24 22:15:00+00:00,-1,80466,50871.3,245.2107142857141,2021-12-25 10:15:00+00:00,50731.97,0.1037297659447415,0.46447542201314485,0.5682051879578863,False,1.5,51239.11607142857,,,,,,,,,
620,620,2021-12-25 10:30:00+00:00,-1,80515,50683.2,110.8885714285716,2021-12-25 22:30:00+00:00,50653.39,0.22853211718327243,0.04029630774778242,0.26882842493105485,True,1.5,50849.532857142854,80522.0,2021-12-25 12:15:00+00:00,7.0,1.75,True,3.0703537656850055,6.714243384607423,1.5395463077477824,-1.7292821171832724
621,621,2021-12-25 23:15:00+00:00,-1,80566,50484.53,144.23785714285623,2021-12-26 11:15:00+00:00,50041.2,0.1750044371152819,2.8985991838877556,3.0736036210030377,False,1.5,50700.88678571428,,,,,,,,,
622,622,2021-12-26 11:45:00+00:00,-1,80616,49729.35,159.8221428571425,2021-12-26 23:45:00+00:00,50765.73,0.15557715943169004,-6.640160468556609,-6.484583309124919,True,1.5,49969.08321428571,80622.0,2021-12-26 13:15:00+00:00,6.0,1.5,True,1.9370706723098603,1.5369786056821757,-5.140910468556619,-1.65632715943169
623,623,2021-12-26 23:45:00+00:00,1,80664,50765.73,251.52642857142772,2021-12-27 11:45:00+00:00,50765.06,0.10091530001107558,-0.10357903600021545,-0.0026637359891398655,False,1.5,50388.44035714286,,,,,,,,,
624,624,2021-12-27 12:45:00+00:00,1,80716,51108.62,141.69714285714144,2021-12-28 00:45:00+00:00,50346.01,0.18034456789127898,-5.562316177360224,-5.381971609468946,True,1.5,50896.07428571429,80755.0,2021-12-27 22:30:00+00:00,39.0,9.75,True,1.735492196636716,1.8296467314594478,-4.061566177360224,-1.679594567891279
625,625,2021-12-28 00:45:00+00:00,-1,80764,50346.01,268.7314285714284,2021-12-28 12:45:00+00:00,49087.52,0.09367346846559502,4.589403634536894,4.683077103002489,False,1.5,50749.107142857145,,,,,,,,,
626,626,2021-12-28 12:45:00+00:00,-1,80812,49087.52,179.83714285714294,2021-12-29 00:45:00+00:00,47751.63,0.13647770204788454,7.291854280857277,7.428331982905162,False,1.5,49357.27571428571,,,,,,,,,
627,627,2021-12-29 00:45:00+00:00,-1,80860,47751.63,209.04857142857094,2021-12-29 12:45:00+00:00,46810.0,0.11421180655213442,4.39014808246887,4.504359889021004,True,1.5,48065.20285714285,80869.0,2021-12-29 03:00:00+00:00,9.0,2.25,False,0.29068432490059726,7.023740210750737,5.889398082468865,5.889398082468865
628,628,2021-12-29 12:45:00+00:00,1,80908,46810.0,280.9828571428573,2021-12-30 00:45:00+00:00,46670.92,0.08329689660782555,-0.57827371268202,-0.49497681607419447,True,1.5,46388.525714285715,80950.0,2021-12-29 23:15:00+00:00,42.0,10.5,True,1.8098104612381056,2.7812169527373247,0.9224762873179753,-1.5825468966078255
629,629,2021-12-30 00:45:00+00:00,-1,80956,46670.92,357.802857142857,2021-12-30 12:45:00+00:00,47491.65,0.06521876372463689,-2.3590238119954425,-2.2938050482708054,True,1.5,47207.624285714286,80999.0,2021-12-30 11:30:00+00:00,43.0,10.75,False,1.3596194233057264,0.5808905143295235,-0.8597738119954358,-0.8597738119954358
630,630,2021-12-30 13:00:00+00:00,1,81005,47425.76,194.45214285714297,2021-12-31 01:00:00+00:00,46935.71,0.12194712617500443,-2.6421044913732117,-2.5201573651982074,True,1.5,47134.08178571429,81016.0,2021-12-30 15:45:00+00:00,11.0,2.75,True,2.2323322301117274,3.99891820609549,-1.1413544913732254,-1.6211971261750044
631,631,2022-01-19 13:15:00+00:00,1,82926,42209.19,236.57499999999968,2022-01-20 01:15:00+00:00,41693.37,0.08920889781253316,-2.2695745323893073,-2.1803656345767743,True,1.5,41854.3275,82936.0,2022-01-19 15:45:00+00:00,10.0,2.5,False,1.2568001690795723,2.1668498362041566,-0.7688245323892933,-0.7688245323892933
632,632,2022-01-20 01:30:00+00:00,-1,82975,41761.4,131.00071428571547,2022-01-20 13:30:00+00:00,42401.66,0.15939378738392776,-5.046848054263577,-4.88745426687965,True,1.5,41957.901071428576,82979.0,2022-01-20 02:30:00+00:00,4.0,1.0,True,1.9847901592684623,1.5363356797400483,-3.547598054263568,-1.6601437873839278
633,633,2022-01-20 13:30:00+00:00,1,83023,42401.66,138.6692857142859,2022-01-21 01:30:00+00:00,39991.27,0.15288771331585407,-17.535179599973237,-17.382291886657384,True,1.5,42193.65607142857,83055.0,2022-01-20 21:30:00+00:00,32.0,8.0,True,5.556717678752635,1.7689853041923778,-16.03442959997323,-1.6521377133158541
634,634,2022-01-21 01:30:00+00:00,-1,83071,39991.27,366.2914285714292,2022-01-21 13:30:00+00:00,38624.0,0.05458941553173888,3.678148763279809,3.7327381788115477,False,1.5,40540.70714285714,,,,,,,,,
635,635,2022-01-21 13:30:00+00:00,1,83119,38624.0,306.2585714285711,2022-01-22 01:30:00+00:00,36470.01,0.06305782695294833,-7.096297712950309,-7.033239885997361,True,1.5,38164.61214285714,83126.0,2022-01-21 15:15:00+00:00,7.0,1.75,True,1.882631856367866,2.874655403230702,-5.595547712950306,-1.5623078269529482
636,636,2022-01-22 01:30:00+00:00,1,83167,36470.01,500.46571428571457,2022-01-22 13:30:00+00:00,35680.08,0.036436072401134924,-1.614825915004881,-1.578389842603746,True,1.5,35719.31142857143,83184.0,2022-01-22 05:45:00+00:00,17.0,4.25,True,2.1366327363655637,0.548266471800537,-0.11407591500488601,-1.535686072401135
637,637,2022-01-22 16:15:00+00:00,1,83226,35244.84,358.2007142857131,2022-01-23 04:15:00+00:00,35200.93,0.049197054325089244,-0.17178195784086533,-0.12258490351577608,True,1.5,34707.53892857143,83229.0,2022-01-22 17:00:00+00:00,3.0,0.75,False,1.3848072010704278,2.927021163314279,1.328968042159136,1.328968042159136
638,638,2022-01-24 00:15:00+00:00,1,83354,35820.0,295.3157142857152,2022-01-24 12:15:00+00:00,33569.59,0.060646958944664354,-7.68099999516255,-7.620353036217885,True,1.5,35377.02642857143,83363.0,2022-01-24 02:30:00+00:00,9.0,2.25,True,1.592419251067855,0.8035927651278609,-6.180249995162557,-1.5598969589446643
639,639,2022-01-24 12:15:00+00:00,1,83402,33569.59,462.9064285714293,2022-01-25 00:15:00+00:00,36264.03,0.036259585013324144,5.784441605754939,5.820701190768263,True,1.5,32875.23035714285,83405.0,2022-01-24 13:00:00+00:00,3.0,0.75,False,0.04623041682287912,10.05120982487976,7.285191605754946,7.285191605754946
640,640,2022-01-25 00:15:00+00:00,1,83450,36264.03,257.1349999999989,2022-01-25 12:15:00+00:00,36430.0,0.07051554630835971,0.5749430649269909,0.6454586112353505,True,1.5,35878.3275,83468.0,2022-01-25 04:45:00+00:00,18.0,4.5,False,0.7207400781690559,3.5604740700410407,2.075693064926995,2.075693064926995
641,641,2022-01-25 17:00:00+00:00,1,83517,37178.37,373.17857142857093,2022-01-26 05:00:00+00:00,37573.68,0.049813109388458295,1.0094920872810744,1.0593051966695328,True,1.5,36618.60214285715,83531.0,2022-01-25 20:30:00+00:00,14.0,3.5,False,0.5746100105273412,3.363853000287096,2.510242087281071,2.510242087281071
642,642,2022-01-26 10:30:00+00:00,1,83587,37787.18,187.56071428571522,2022-01-26 22:30:00+00:00,36440.48,0.10073319496543925,-7.280808218291169,-7.180075023325729,True,1.5,37505.83892857143,83622.0,2022-01-26 19:15:00+00:00,35.0,8.75,True,2.39633832854124,4.524780547251351,-5.7800582182911775,-1.5999831949654393
643,643,2022-01-26 23:15:00+00:00,-1,83638,36788.89,323.27571428571434,2022-01-27 11:15:00+00:00,36579.99,0.056900175878175634,0.5892974528597924,0.646197628737968,False,1.5,37273.80357142857,,,,,,,,,
644,644,2022-01-27 16:00:00+00:00,1,83705,36507.6,254.715714285713,2022-01-28 04:00:00+00:00,37313.56,0.0716634230879247,3.0924915732385245,3.1641549963264493,True,1.5,36125.52642857143,83713.0,2022-01-27 18:00:00+00:00,8.0,2.0,True,1.6469200957930847,1.2171748896528845,4.593241573238523,-1.5709134230879247
645,645,2022-01-28 09:15:00+00:00,-1,83774,36655.07,230.8035714285704,2022-01-28 21:15:00+00:00,37833.65,0.07940750174081274,-5.1858276177950025,-5.106420116054189,True,1.5,37001.275357142855,83793.0,2022-01-28 14:00:00+00:00,19.0,4.75,True,1.5499094777563034,1.778201934235972,-3.6865776177950043,-1.5801575017408127
646,646,2022-01-28 21:30:00+00:00,1,83823,37874.58,233.73000000000008,2022-01-29 09:30:00+00:00,37683.07,0.08102207675523038,-0.9003863004321311,-0.8193642236769006,True,1.5,37523.985,83839.0,2022-01-29 01:30:00+00:00,16.0,4.0,False,0.397402986351782,1.7756171651050328,0.6003636995678735,0.6003636995678735
647,647,2022-01-31 02:30:00+00:00,-1,84035,36962.0,217.2571428571412,2022-01-31 14:30:00+00:00,37378.85,0.08506509731720213,-2.003759205681229,-1.918694108364027,True,1.5,37287.88571428571,84068.0,2022-01-31 10:45:00+00:00,33.0,8.25,False,0.9763282482904068,2.2456601788532264,-0.5045092056812435,-0.5045092056812435
648,648,2022-01-31 15:30:00+00:00,1,84087,37803.32,202.89642857142877,2022-02-01 03:30:00+00:00,38494.55,0.09315915579729268,3.3136529052472357,3.4068120610445285,False,1.5,37498.97535714286,,,,,,,,,
649,649,2022-02-01 11:15:00+00:00,-1,84166,38370.92,222.96357142857076,2022-02-01 23:15:00+00:00,38755.35,0.08604750936251623,-1.8102305117107602,-1.724183002348244,True,1.5,38705.36535714285,84171.0,2022-02-01 12:30:00+00:00,5.0,1.25,True,1.5431428580582032,1.2723843420930243,-0.31098051171077423,-1.5867975093625162
650,650,2022-02-02 15:15:00+00:00,-1,84278,37605.76,207.3614285714279,2022-02-03 03:15:00+00:00,36830.0,0.0906768444331157,3.6504239250997443,3.74110076953286,False,1.5,37916.802142857145,,,,,,,,,
651,651,2022-02-03 13:45:00+00:00,1,84368,36571.39,203.90214285714268,2022-02-04 01:45:00+00:00,37149.48,0.0896787779852381,2.745455722808231,2.835134500793469,True,1.5,36265.536785714285,84396.0,2022-02-03 20:45:00+00:00,28.0,7.0,False,0.04677138543348349,5.539241512910615,4.246205722808234,4.246205722808234
652,652,2022-02-04 06:45:00+00:00,1,84436,37969.5,151.692142857143,2022-02-04 18:45:00+00:00,40452.9,0.125153153237996,16.246162810956395,16.37131596419439,True,1.5,37741.96178571429,84463.0,2022-02-04 13:30:00+00:00,27.0,6.75,True,2.5509678907938635,0.8902123191237763,17.74691281095638,-1.6244031532379961
653,653,2022-02-04 23:45:00+00:00,-1,84504,41550.0,195.6949999999997,2022-02-05 11:45:00+00:00,41427.85,0.10616009606786087,0.5180254988630348,0.6241855949308958,True,1.5,41843.542499999996,84507.0,2022-02-05 00:30:00+00:00,3.0,0.75,False,0.4009172436700181,3.5161475765860133,2.0172754988630164,2.0172754988630164
654,654,2022-02-07 01:30:00+00:00,-1,84703,42133.76,322.5142857142855,2022-02-07 13:30:00+00:00,42728.79,0.06532076541459962,-1.9102933026222513,-1.8449725372076518,True,1.5,42617.53142857143,84708.0,2022-02-07 02:45:00+00:00,5.0,1.25,False,1.4711552090715874,1.289404677533658,-0.41104330262226263,-0.41104330262226263
655,655,2022-02-08 06:15:00+00:00,-1,84818,45121.9,255.96714285714344,2022-02-08 18:15:00+00:00,43132.26,0.08814002355212983,7.684888880827319,7.773028904379449,False,1.5,45505.85071428572,,,,,,,,,
656,656,2022-02-09 08:45:00+00:00,-1,84924,43374.51,246.6335714285711,2022-02-09 20:45:00+00:00,44743.28,0.087933102028168,-5.637745287253786,-5.549812185225618,True,1.5,43744.46035714286,84936.0,2022-02-09 11:45:00+00:00,12.0,3.0,True,2.212471074787043,0.5857286836747514,-4.138495287253782,-1.588683102028168
657,657,2022-02-09 21:45:00+00:00,1,84976,44443.01,218.4699999999996,2022-02-10 09:45:00+00:00,44377.2,0.10171421705497341,-0.4029455073923427,-0.3012312903373693,True,1.5,44115.305,84986.0,2022-02-10 00:15:00+00:00,10.0,2.5,True,1.612601272485929,1.051380052181078,1.097804492607668,-1.6009642170549734
658,658,2022-02-10 10:30:00+00:00,1,85027,44665.0,165.980714285714,2022-02-10 22:30:00+00:00,43881.73,0.13454876427123658,-4.853590993790146,-4.71904222951891,True,1.5,44416.02892857143,85039.0,2022-02-10 13:30:00+00:00,12.0,3.0,True,4.801936972023455,3.1209714553756296,-3.3528409937901613,-1.6337987642712366
659,659,2022-02-10 22:30:00+00:00,-1,85075,43881.73,352.274285714286,2022-02-11 10:30:00+00:00,43467.62,0.06228347026667527,1.1132493937354018,1.175532864002077,False,1.5,44410.141428571435,,,,,,,,,
660,660,2022-02-11 11:00:00+00:00,1,85125,43421.79,248.88785714285663,2022-02-11 23:00:00+00:00,42156.22,0.08723163616430826,-5.172132179438253,-5.084900543273945,True,1.5,43048.45821428572,85155.0,2022-02-11 18:30:00+00:00,30.0,7.5,True,1.6009548190091532,1.2162175736060148,-3.6713821794382615,-1.5864816361643084
661,661,2022-02-12 02:15:00+00:00,-1,85186,42370.21,157.1500000000004,2022-02-12 14:15:00+00:00,42047.29,0.1348081769010496,1.9200438752783804,2.05485205217943,False,1.5,42605.935,,,,,,,,,
662,662,2022-02-12 17:30:00+00:00,1,85247,42610.69,255.15642857142822,2022-02-13 05:30:00+00:00,42243.49,0.08349915038113886,-1.5226163305983356,-1.4391171802171967,True,1.5,42227.95535714286,85263.0,2022-02-12 21:30:00+00:00,16.0,4.0,True,2.696210167992208,0.7459919545152894,-0.02186633059834483,-1.5827491503811388
663,663,2022-02-13 18:00:00+00:00,-1,85345,42322.77,177.07642857142906,2022-02-14 06:00:00+00:00,41799.88,0.11950424554369145,2.8334014812006,2.9529057267442917,False,1.5,42588.38464285714,,,,,,,,,
