Index,flow_id,signal_time,side,signal_i,signal_close,atr0,horizon_time,horizon_close,cost_atr,immediate_net_atr,immediate_gross_atr,filled,depth_atr,limit_price,fill_i,fill_time,delay_bars,delay_hours,stopped,postfill_mae_atr,postfill_mfe_atr,limit_net_atr,limit_bounded_net_atr
52,52,2021-01-27 12:15:00+00:00,1,48650,30593.52,328.9957142857144,2021-01-28 00:15:00+00:00,30201.78,0.04649531691685083,-1.237209915891223,-1.1907145989743722,True,1.0,30264.524285714288,48656.0,2021-01-27 13:45:00+00:00,6.0,1.5,True,2.362992136241465,1.4274523767135463,-0.23670991589122772,-1.5459953169168508
53,53,2021-01-28 00:15:00+00:00,-1,48698,30201.78,382.84571428571405,2021-01-28 12:15:00+00:00,31543.32,0.03944380056121081,-3.5435707894265547,-3.5041269888653437,True,1.0,30584.625714285714,48700.0,2021-01-28 00:45:00+00:00,2.0,0.5,True,1.5987753365772108,0.7890011642138532,-2.5440707894265517,-1.5399438005612107
54,54,2021-01-28 13:00:00+00:00,-1,48749,31235.52,257.8014285714281,2021-01-29 01:00:00+00:00,34138.14,0.060580579737450305,-11.319711361457617,-11.259130781720167,True,1.0,31493.321428571428,48751.0,2021-01-28 13:30:00+00:00,2.0,0.5,True,2.800793523254337,0.8589224264522526,-10.32021136145762,-1.5610805797374503
55,55,2021-01-29 01:15:00+00:00,-1,48798,33953.58,332.09142857142797,2021-01-29 13:15:00+00:00,37424.16,0.05112083161263689,-10.50179706535208,-10.450676233739442,True,1.0,34285.671428571426,48828.0,2021-01-29 08:45:00+00:00,30.0,7.5,True,7.959641062702204,2.7919161676646684,-9.502297065352089,-1.551620831612637
56,56,2021-01-29 13:15:00+00:00,-1,48846,37424.16,666.8328571428568,2021-01-30 01:15:00+00:00,34799.5,0.028061124762469945,3.907947684470093,3.936008809232563,True,1.0,38090.99285714286,48848.0,2021-01-29 13:45:00+00:00,2.0,0.5,False,0.8249550647731313,6.853280860699734,4.907447684470094,4.907447684470094
57,57,2021-01-30 01:15:00+00:00,1,48894,34799.5,514.1092857142846,2021-01-30 13:15:00+00:00,33936.67,0.03384445775147871,-1.7121452081478021,-1.6783007503963234,True,1.0,34285.39071428571,48895.0,2021-01-30 01:30:00+00:00,1.0,0.25,True,2.0898099764780445,1.0048433281973121,-0.7116452081477982,-1.5333444577514788
58,58,2021-01-30 13:15:00+00:00,1,48942,33936.67,318.56714285714304,2021-01-31 01:15:00+00:00,34116.47,0.05326454840199641,0.5111376632869589,0.5644022116889553,True,1.0,33618.102857142854,48954.0,2021-01-30 16:15:00+00:00,12.0,3.0,False,0.2127741628811065,3.8018583209639663,1.511637663286962,1.511637663286962
59,59,2021-01-31 01:15:00+00:00,-1,48990,34116.47,209.71714285714395,2021-01-31 13:15:00+00:00,33845.93,0.08133924946526572,1.2086840472200628,1.2900232966853287,False,1.0,34326.18714285715,,,,,,,,,
60,60,2021-01-31 13:45:00+00:00,-1,49040,33725.83,221.92142857142764,2021-02-01 01:45:00+00:00,33455.17,0.07598596993788052,1.1436348739901716,1.219620843928052,False,1.0,33947.75142857143,,,,,,,,,
61,61,2021-02-01 01:45:00+00:00,1,49088,33455.17,290.93285714285804,2021-02-01 13:45:00+00:00,33753.07,0.05749637618890938,0.9664512209493621,1.0239475971382714,False,1.0,33164.23714285714,,,,,,,,,
62,62,2021-02-01 13:45:00+00:00,-1,49136,33753.07,265.7449999999995,2021-02-02 01:45:00+00:00,33774.78,0.06350650059267356,-0.14520135844512297,-0.08169485785244941,True,1.0,34018.815,49152.0,2021-02-01 17:45:00+00:00,16.0,4.0,False,0.68180022201734,2.1404541948108275,0.8542986415548888,0.8542986415548888
63,63,2021-02-02 01:45:00+00:00,-1,49184,33774.78,216.52357142857258,2021-02-02 13:45:00+00:00,34901.89,0.07799330986728556,-5.283477371318835,-5.205484061451549,True,1.0,33991.30357142857,49195.0,2021-02-02 04:30:00+00:00,11.0,2.75,True,1.7951691171861712,0.8661577591354198,-4.28397737131883,-1.5784933098672855
64,64,2021-02-02 13:45:00+00:00,-1,49232,34901.89,220.25428571428503,2021-02-03 01:45:00+00:00,35943.89,0.07923089870150112,-4.8101263571975394,-4.730895458496039,True,1.0,35122.14428571428,49238.0,2021-02-02 15:15:00+00:00,6.0,1.5,True,2.169563750989136,2.456271322756811,-3.810626357197547,-1.579730898701501
65,65,2021-02-03 01:45:00+00:00,1,49280,35943.89,232.5121428571422,2021-02-03 13:45:00+00:00,36577.43,0.07729465127781367,2.6474662675067773,2.724760918784591,True,1.0,35711.377857142856,49309.0,2021-02-03 09:00:00+00:00,29.0,7.25,False,0.4842235582166127,4.582608588798759,3.647966267506784,3.647966267506784
66,66,2021-02-03 13:45:00+00:00,1,49328,36577.43,256.3864285714283,2021-02-04 01:45:00+00:00,38224.61,0.07133261733822557,6.35326641147153,6.424599028809756,False,1.0,36321.04357142857,,,,,,,,,
67,67,2021-02-04 01:45:00+00:00,1,49376,38224.61,267.42000000000087,2021-02-04 13:45:00+00:00,37635.4,0.07146924313813453,-2.274782383516555,-2.2033131403784205,True,1.0,37957.19,49377.0,2021-02-04 02:00:00+00:00,1.0,0.25,True,2.0835763966793825,1.2522997531972115,-1.2742823835165649,-1.5709692431381346
68,68,2021-02-04 15:30:00+00:00,-1,49431,36591.44,335.4199999999998,2021-02-05 03:30:00+00:00,37393.07,0.054545703893625945,-2.4444747480770315,-2.3899290441834053,True,1.0,36926.86,49436.0,2021-02-04 16:45:00+00:00,5.0,1.25,True,1.629390018484286,0.6167193369506908,-1.4449747480770359,-1.5550457038936258
69,69,2021-02-05 03:45:00+00:00,1,49480,37424.55,245.70285714285743,2021-02-05 15:45:00+00:00,38006.64,0.07615814979766493,2.2929229702544136,2.3690811200520785,True,1.0,37178.84714285714,49486.0,2021-02-05 05:15:00+00:00,6.0,1.5,False,0.5158960881901622,5.018146192846172,3.2934229702544244,3.2934229702544244
70,70,2021-02-05 15:45:00+00:00,-1,49528,38006.64,240.35857142857068,2021-02-06 03:45:00+00:00,39441.31,0.07906237704382167,-6.047936261894443,-5.9688738848506215,True,1.0,38246.99857142857,49560.0,2021-02-05 23:45:00+00:00,32.0,8.0,True,2.0162019839406655,1.3972814426065832,-5.048436261894435,-1.5795623770438216
71,71,2021-02-06 03:45:00+00:00,1,49576,39441.31,448.66428571428435,2021-02-06 15:45:00+00:00,40886.91,0.04395414484262825,3.178054038176833,3.2220081830194616,True,1.0,38992.64571428571,49581.0,2021-02-06 05:00:00+00:00,5.0,1.25,False,0.42886345183320546,4.251183672169795,4.178554038176839,4.178554038176839
72,72,2021-02-06 16:00:00+00:00,1,49625,40795.7,263.52428571428544,2021-02-07 04:00:00+00:00,38773.49,0.07740406143104193,-7.751118059056639,-7.673713997625597,True,1.0,40532.17571428571,49630.0,2021-02-06 17:15:00+00:00,5.0,1.25,True,1.9031859356958016,0.8265814481723207,-6.750618059056631,-1.576904061431042
73,73,2021-02-07 05:45:00+00:00,1,49680,38556.36,293.79428571428696,2021-02-07 17:45:00+00:00,37916.75,0.06561795425370494,-2.242685484498378,-2.177067530244673,True,1.0,38262.565714285716,49713.0,2021-02-07 14:00:00+00:00,33.0,8.25,True,2.255202863033412,1.7510016726961388,-1.242185484498387,-1.565117954253705
74,74,2021-02-07 17:45:00+00:00,1,49728,37916.75,372.8835714285721,2021-02-08 05:45:00+00:00,38718.52,0.05084261268837257,2.0993459754768216,2.1501885881651943,False,1.0,37543.866428571426,,,,,,,,,
75,75,2021-02-08 06:45:00+00:00,1,49780,39067.83,258.0878571428574,2021-02-08 18:45:00+00:00,42770.0,0.07568707499937721,14.268924256136456,14.344611331135834,False,1.0,38809.74214285715,,,,,,,,,
76,76,2021-02-08 18:45:00+00:00,1,49828,42770.0,521.7378571428562,2021-02-09 06:45:00+00:00,48209.97,0.04098801669694559,10.38564659592326,10.426634612620205,False,1.0,42248.262142857144,,,,,,,,,
77,77,2021-02-09 06:45:00+00:00,-1,49876,48209.97,463.6057142857145,2021-02-09 18:45:00+00:00,47110.23,0.0519945812944497,2.320150468070153,2.3721450493646024,False,1.0,48673.57571428572,,,,,,,,,
78,78,2021-02-09 19:45:00+00:00,-1,49928,47162.5,437.5414285714277,2021-02-10 07:45:00+00:00,46676.91,0.0538948964832719,1.055920010839784,1.1098149073230559,False,1.0,47600.04142857143,,,,,,,,,
79,79,2021-02-10 08:00:00+00:00,-1,49977,46667.01,316.06785714285746,2021-02-10 20:00:00+00:00,45106.43,0.07382435281754589,4.863659686550131,4.937484039367677,True,1.0,46983.07785714286,49982.0,2021-02-10 09:15:00+00:00,5.0,1.25,True,1.5563814280387243,1.3702053130543925,5.863159686550133,-1.574324352817546
80,80,2021-02-10 20:30:00+00:00,1,50027,44704.19,341.9407142857147,2021-02-11 08:30:00+00:00,45133.16,0.06536833452749738,1.1891473814383047,1.254515715965802,True,1.0,44362.249285714286,50044.0,2021-02-11 00:45:00+00:00,17.0,4.25,False,0.945424958796112,4.151540471719199,2.1896473814383093,2.1896473814383093
81,81,2021-02-11 08:45:00+00:00,1,50076,45080.82,301.86857142857065,2021-02-11 20:45:00+00:00,47105.58,0.074669614969618,6.632752725878835,6.707422340848454,False,1.0,44778.95142857143,,,,,,,,,
82,82,2021-02-11 21:00:00+00:00,-1,50125,47300.0,456.70071428571464,2021-02-12 09:00:00+00:00,47264.45,0.05178446028267962,0.026056451474166506,0.07784091175684613,True,1.0,47756.70071428572,50132.0,2021-02-11 22:45:00+00:00,7.0,1.75,True,3.3332097763305404,0.7379465451741681,1.0255564514741746,-1.5522844602826795
83,83,2021-02-12 09:00:00+00:00,-1,50173,47264.45,374.55357142857196,2021-02-12 21:00:00+00:00,47724.49,0.06309437902264592,-1.2913298974970209,-1.228235518474375,True,1.0,47639.00357142857,50178.0,2021-02-12 10:15:00+00:00,5.0,1.25,True,1.6926722288438643,0.7181978545887902,-0.2918298974970194,-1.5635943790226459
84,84,2021-02-12 21:00:00+00:00,-1,50221,47724.49,312.4121428571426,2021-02-13 09:00:00+00:00,47482.64,0.07638065787638587,0.6977569853924606,0.7741376432688464,True,1.0,48036.90214285714,50223.0,2021-02-12 21:30:00+00:00,2.0,0.5,False,0.8101409081867583,4.4072939363523895,1.6972569853924688,1.6972569853924688
85,85,2021-02-13 09:00:00+00:00,-1,50269,47482.64,301.56785714285746,2021-02-13 21:00:00+00:00,46947.01,0.0787262947216333,1.6974245360556035,1.776150830777237,False,1.0,47784.20785714286,,,,,,,,,
86,86,2021-02-13 22:30:00+00:00,-1,50323,47042.18,224.8228571428564,2021-02-14 10:30:00+00:00,49221.49,0.10462054569947167,-9.798074439558786,-9.693453893859314,True,1.0,47267.002857142856,50325.0,2021-02-13 23:00:00+00:00,2.0,0.5,True,1.988130337535611,0.8317786701911307,-8.79857443955879,-1.6051205456994717
87,87,2021-02-14 10:30:00+00:00,1,50371,49221.49,256.2857142857143,2021-02-14 22:30:00+00:00,49175.31,0.09602854793756967,-0.27621806856187403,-0.18018952062430438,True,1.0,48965.20428571428,50373.0,2021-02-14 11:00:00+00:00,2.0,0.5,True,1.6656577480490335,3.5505518394649167,0.7242819314381381,-1.5955285479375696
88,88,2021-02-14 23:15:00+00:00,-1,50422,49036.57,225.45500000000018,2021-02-15 11:15:00+00:00,48012.17,0.1087502384067773,4.434950278326054,4.543700516732832,False,1.0,49262.025,,,,,,,,,
89,89,2021-02-15 11:15:00+00:00,1,50470,48012.17,301.4114285714282,2021-02-15 23:15:00+00:00,48371.5,0.07964556989023082,1.112512277949464,1.1921578478396948,True,1.0,47710.75857142857,50473.0,2021-02-15 12:00:00+00:00,3.0,0.75,False,0.6992388192693283,3.8556647771437484,2.1130122779494744,2.1130122779494744
90,90,2021-02-15 23:15:00+00:00,1,50518,48371.5,305.4892857142856,2021-02-16 11:15:00+00:00,49035.68,0.07917053438862717,2.094981002373244,2.174151536761871,True,1.0,48066.010714285716,50520.0,2021-02-15 23:45:00+00:00,2.0,0.5,True,1.852800542455318,0.2153570969288186,3.0954810023732384,-1.5786705343886271
