Index,flow_id,signal_time,side,signal_i,signal_close,atr0,horizon_time,horizon_close,cost_atr,immediate_net_atr,immediate_gross_atr,filled,depth_atr,limit_price,fill_i,fill_time,delay_bars,delay_hours,stopped,postfill_mae_atr,postfill_mfe_atr,limit_net_atr,limit_bounded_net_atr
14,14,2021-01-08 01:45:00+00:00,-1,46784,38739.18,597.7635714285706,2021-01-08 13:45:00+00:00,41367.27,0.03240342992750364,-4.428941000323826,-4.3965375703963225,True,2.0,39934.70714285714,46818.0,2021-01-08 10:15:00+00:00,34.0,8.5,True,1.7737662644930106,0.6435774296813499,-2.429941000323823,-1.5334034299275037
15,15,2021-01-08 13:45:00+00:00,1,46832,41367.27,706.8350000000007,2021-01-09 01:45:00+00:00,40249.0,0.029262324304823582,-1.611343007915561,-1.5820806836107375,True,2.0,39953.6,46839.0,2021-01-08 15:30:00+00:00,7.0,1.75,True,1.5040002263611743,2.456358273147193,0.3896569920844344,-1.5282623243048237
16,16,2021-01-09 02:15:00+00:00,-1,46882,40316.06,390.32571428571254,2021-01-09 14:15:00+00:00,41193.67,0.051644125053069465,-2.300048388159351,-2.248404263106282,True,2.0,41096.71142857142,46918.0,2021-01-09 11:15:00+00:00,36.0,9.0,False,1.1353814396767747,1.7157758355658859,-0.3010483881593591,-0.3010483881593591
17,17,2021-01-09 14:15:00+00:00,1,46930,41193.67,410.42857142857093,2021-01-10 02:15:00+00:00,40973.82,0.05018372607030984,-0.5858433153498057,-0.5356595892794959,True,2.0,40372.81285714285,46933.0,2021-01-09 15:00:00+00:00,3.0,0.75,False,1.27382178907065,2.5322485207100778,1.4151566846502017,1.4151566846502017
18,18,2021-01-10 02:15:00+00:00,1,46978,40973.82,311.5971428571434,2021-01-10 14:15:00+00:00,39794.01,0.06574806755976112,-3.852079319450925,-3.786331251891164,True,2.0,40350.625714285714,46982.0,2021-01-10 03:15:00+00:00,4.0,1.0,True,4.270339907756343,2.8101486351424487,-1.8510793194509283,-1.5647480675597611
19,19,2021-01-10 14:15:00+00:00,1,47026,39794.01,521.450714285713,2021-01-11 02:15:00+00:00,36720.73,0.03815701935945195,-5.931868382301586,-5.893711362942134,True,2.0,38751.10857142857,47038.0,2021-01-10 17:15:00+00:00,12.0,3.0,True,2.911317464600828,0.6065797205872135,-3.930868382301579,-1.537157019359452
20,20,2021-01-11 02:15:00+00:00,1,47074,36720.73,636.1185714285712,2021-01-11 14:15:00+00:00,33100.0,0.0288631173882677,-5.720773655181095,-5.691910537792827,True,2.0,35448.49285714286,47078.0,2021-01-11 03:15:00+00:00,4.0,1.0,True,2.90589355533448,0.9138188522804557,-3.7197736551810943,-1.5278631173882677
21,21,2021-01-11 14:15:00+00:00,-1,47122,33100.0,1054.7757142857142,2021-01-12 02:15:00+00:00,33925.99,0.01569053949180801,-0.7987859301164887,-0.7830953906246807,True,2.0,35209.55142857143,47158.0,2021-01-11 23:15:00+00:00,36.0,9.0,False,0.38818543684980894,1.4052574480966187,1.2002140698835135,1.2002140698835135
22,22,2021-01-12 02:15:00+00:00,1,47170,33925.99,589.6692857142859,2021-01-12 14:15:00+00:00,32991.54,0.028766963806588913,-1.6134688003081574,-1.5847018365015686,False,2.0,32746.651428571426,,,,,,,,,
23,23,2021-01-12 14:15:00+00:00,1,47218,32991.54,604.6192857142856,2021-01-13 02:15:00+00:00,32813.95,0.027282904117939627,-0.32100492754000487,-0.29372202342206527,False,2.0,31782.30142857143,,,,,,,,,
24,24,2021-01-13 03:00:00+00:00,1,47269,34085.22,650.8957142857151,2021-01-13 15:00:00+00:00,34434.0,0.026183318811220546,0.5096628887225712,0.5358462075337916,False,2.0,32783.42857142857,,,,,,,,,
25,25,2021-01-13 16:15:00+00:00,1,47322,34484.07,343.4864285714289,2021-01-14 04:15:00+00:00,37293.6,0.050197136089801794,8.129252665420331,8.179449801510133,False,2.0,33797.09714285714,,,,,,,,,
26,26,2021-01-14 04:15:00+00:00,1,47370,37293.6,352.41285714285704,2021-01-14 16:15:00+00:00,39740.0,0.0529118039312657,6.888946162982547,6.941857966913813,False,2.0,36588.77428571429,,,,,,,,,
27,27,2021-01-14 16:30:00+00:00,1,47419,39856.48,393.6800000000003,2021-01-15 04:30:00+00:00,38700.01,0.05062040235724443,-2.988209307051413,-2.937588904694169,True,2.0,39069.12,47437.0,2021-01-14 21:00:00+00:00,18.0,4.5,True,1.7377565535460326,1.062080877870339,-0.9872093070514131,-1.5496204023572444
28,28,2021-01-15 05:30:00+00:00,-1,47471,38509.99,305.7728571428571,2021-01-15 17:30:00+00:00,35727.28,0.06297156385926062,9.037607297200067,9.100578861059327,False,2.0,39121.53571428571,,,,,,,,,
29,29,2021-01-15 17:30:00+00:00,-1,47519,35727.28,669.3921428571422,2021-01-16 05:30:00+00:00,35781.33,0.026686360440015437,-0.10743125799633162,-0.08074489755631618,True,2.0,37066.06428571428,47545.0,2021-01-16 00:00:00+00:00,26.0,6.5,False,0.9276112976698554,2.2966273239367423,1.8915687420036653,1.8915687420036653
30,30,2021-01-16 05:30:00+00:00,1,47567,35781.33,436.86500000000007,2021-01-16 17:30:00+00:00,37092.0,0.04095238803749442,2.9592192897119203,3.0001716777494147,False,2.0,34907.6,,,,,,,,,
31,31,2021-01-16 17:30:00+00:00,-1,47615,37092.0,378.02499999999935,2021-01-17 05:30:00+00:00,35698.91,0.049060247338139094,3.6361193042788145,3.6851795516169537,False,2.0,37848.049999999996,,,,,,,,,
32,32,2021-01-17 05:30:00+00:00,1,47663,35698.91,270.3785714285732,2021-01-17 17:30:00+00:00,35711.01,0.0660165297334421,-0.021264462526093007,0.044752067207349096,True,2.0,35158.15285714286,47666.0,2021-01-17 06:15:00+00:00,3.0,0.75,True,1.9797902411961912,2.039093334742291,1.9797355374739067,-1.5650165297334422
33,33,2021-01-17 17:30:00+00:00,-1,47711,35711.01,331.3935714285721,2021-01-18 05:30:00+00:00,35322.13,0.053880058454448744,1.1195886914782067,1.1734687499326555,True,2.0,36373.79714285715,47725.0,2021-01-17 21:00:00+00:00,14.0,3.5,True,1.581813596694462,0.7850096238611478,3.1185886914782097,-1.5548800584544487
34,34,2021-01-18 05:30:00+00:00,1,47759,35322.13,319.7699999999999,2021-01-18 17:30:00+00:00,35677.15,0.05523052506489041,1.0550049566876323,1.1102354817525226,False,2.0,34682.59,,,,,,,,,
35,35,2021-01-18 17:30:00+00:00,-1,47807,35677.15,358.3557142857145,2021-01-19 05:30:00+00:00,36285.48,0.04977896064963382,-1.747338049982264,-1.6975590893326302,True,2.0,36393.86142857143,47819.0,2021-01-18 20:30:00+00:00,12.0,3.0,True,1.6858628098975872,1.0962890025473482,0.2516619500177302,-1.5507789606496338
36,36,2021-01-19 05:30:00+00:00,1,47855,36285.48,225.52714285714268,2021-01-19 17:30:00+00:00,37293.51,0.0804459266860499,4.389215628147387,4.469661554833436,False,2.0,35834.42571428572,,,,,,,,,
37,37,2021-01-19 18:00:00+00:00,-1,47905,36980.0,304.1257142857129,2021-01-20 06:00:00+00:00,35434.38,0.060797226710758996,5.021377437901652,5.082174664612411,False,2.0,37588.25142857143,,,,,,,,,
38,38,2021-01-20 06:00:00+00:00,-1,47953,35434.38,327.81785714285695,2021-01-20 18:00:00+00:00,34900.01,0.05404583555763765,1.5760362004161586,1.6300820359737962,False,2.0,36090.01571428571,,,,,,,,,
39,39,2021-01-20 19:00:00+00:00,-1,48005,35103.16,346.47571428571507,2021-01-21 07:00:00+00:00,34724.99,0.050657461046537886,1.0408187504380984,1.0914762114846361,False,2.0,35796.111428571436,,,,,,,,,
40,40,2021-01-21 07:00:00+00:00,1,48053,34724.99,275.6664285714292,2021-01-21 19:00:00+00:00,31993.56,0.06298371219874938,-9.971444507207174,-9.908460795008425,True,2.0,34173.65714285714,48059.0,2021-01-21 08:30:00+00:00,6.0,1.5,True,1.7907771556202636,0.6205066682558926,-7.970444507207178,-1.5619837121987494
41,41,2021-01-21 19:15:00+00:00,-1,48102,32585.16,535.3664285714286,2021-01-22 07:15:00+00:00,31216.94,0.030432576886591692,2.525237571596492,2.5556701484830837,False,2.0,33655.892857142855,,,,,,,,,
42,42,2021-01-22 07:15:00+00:00,1,48150,31216.94,383.2050000000002,2021-01-22 19:15:00+00:00,33593.5,0.04073138398507324,6.161066609256142,6.2017979932412155,False,2.0,30450.53,,,,,,,,,
43,43,2021-01-22 19:15:00+00:00,-1,48198,33593.5,346.3992857142865,2021-01-23 07:15:00+00:00,33064.62,0.048489563035225544,1.4783034235883747,1.5267929866236003,False,2.0,34286.298571428575,,,,,,,,,
44,44,2021-01-23 07:15:00+00:00,-1,48246,33064.62,304.45071428571435,2021-01-23 19:15:00+00:00,32337.45,0.05430208971191677,2.3341633198899245,2.3884654096018414,False,2.0,33673.52142857143,,,,,,,,,
45,45,2021-01-23 20:30:00+00:00,-1,48299,32180.0,224.73785714285728,2021-01-24 08:30:00+00:00,32668.11,0.07159452441415867,-2.2435027476456706,-2.171908223231512,True,2.0,32629.475714285716,48329.0,2021-01-24 04:00:00+00:00,30.0,7.5,True,1.7035148887751659,1.1723690776237785,-0.2445027476456641,-1.5725945244141586
46,46,2021-01-24 08:30:00+00:00,-1,48347,32668.11,187.5864285714285,2021-01-24 20:30:00+00:00,31665.52,0.08707482265317704,5.257608199648926,5.344683022302103,False,2.0,33043.282857142854,,,,,,,,,
47,47,2021-01-24 20:30:00+00:00,1,48395,31665.52,222.34142857142902,2021-01-25 08:30:00+00:00,33475.81,0.07120922133912437,8.070728210795465,8.14193743213459,False,2.0,31220.83714285714,,,,,,,,,
48,48,2021-01-25 08:45:00+00:00,1,48444,33488.1,212.05714285714308,2021-01-25 20:45:00+00:00,33498.0,0.07896008488278083,-0.032274555375902556,0.04668552950687828,True,2.0,33063.985714285714,48447.0,2021-01-25 09:30:00+00:00,3.0,0.75,False,1.2448800862301264,8.56379682026407,1.9687254446240874,1.9687254446240874
49,49,2021-01-25 21:45:00+00:00,-1,48496,32732.55,348.52642857142877,2021-01-26 09:45:00+00:00,31813.46,0.04695849054283645,2.590115557951128,2.6370740484939645,False,2.0,33429.602857142854,,,,,,,,,
50,50,2021-01-26 12:15:00+00:00,-1,48554,31627.93,325.71999999999986,2021-01-27 00:15:00+00:00,32313.18,0.048550795161488414,-2.1523516056735854,-2.103800810512097,True,2.0,32279.37,48577.0,2021-01-26 18:00:00+00:00,23.0,5.75,True,1.5859327029350472,1.2838941422080279,-0.15335160567358874,-1.5495507951614884
51,51,2021-01-27 00:15:00+00:00,-1,48602,32313.18,259.6707142857153,2021-01-27 12:15:00+00:00,30593.52,0.06221953077936594,6.560244634000727,6.6224641647800935,False,2.0,32832.52142857143,,,,,,,,,
52,52,2021-01-27 12:15:00+00:00,1,48650,30593.52,328.9957142857144,2021-01-28 00:15:00+00:00,30201.78,0.04649531691685083,-1.237209915891223,-1.1907145989743722,True,2.0,29935.52857142857,48659.0,2021-01-27 14:30:00+00:00,9.0,2.25,True,2.1140961454122262,0.9163080717508318,0.7637900841087787,-1.5454953169168508
53,53,2021-01-28 00:15:00+00:00,-1,48698,30201.78,382.84571428571405,2021-01-28 12:15:00+00:00,31543.32,0.03944380056121081,-3.5435707894265547,-3.5041269888653437,True,2.0,30967.471428571425,48705.0,2021-01-28 02:00:00+00:00,7.0,1.75,True,1.5012537687692293,0.43743843099793206,-1.5445707894265588,-1.5404438005612109
54,54,2021-01-28 13:00:00+00:00,-1,48749,31235.52,257.8014285714281,2021-01-29 01:00:00+00:00,34138.14,0.060580579737450305,-11.319711361457617,-11.259130781720167,True,2.0,31751.12285714286,48752.0,2021-01-28 13:45:00+00:00,3.0,0.75,True,1.8007935232543268,0.5593563152149339,-9.32071136145761,-1.5615805797374502
55,55,2021-01-29 01:15:00+00:00,-1,48798,33953.58,332.09142857142797,2021-01-29 13:15:00+00:00,37424.16,0.05112083161263689,-10.50179706535208,-10.450676233739442,True,2.0,34617.76285714286,48828.0,2021-01-29 08:45:00+00:00,30.0,7.5,True,6.959641062702193,3.791916167664679,-8.502797065352079,-1.552120831612637
56,56,2021-01-29 13:15:00+00:00,-1,48846,37424.16,666.8328571428568,2021-01-30 01:15:00+00:00,34799.5,0.028061124762469945,3.907947684470093,3.936008809232563,False,2.0,38757.82571428572,,,,,,,,,
57,57,2021-01-30 01:15:00+00:00,1,48894,34799.5,514.1092857142846,2021-01-30 13:15:00+00:00,33936.67,0.03384445775147871,-1.7121452081478021,-1.6783007503963234,True,2.0,33771.281428571434,48898.0,2021-01-30 02:15:00+00:00,4.0,1.0,True,1.6474346060384748,1.3744326178563948,0.28885479185219165,-1.5328444577514788
58,58,2021-01-30 13:15:00+00:00,1,48942,33936.67,318.56714285714304,2021-01-31 01:15:00+00:00,34116.47,0.05326454840199641,0.5111376632869589,0.5644022116889553,False,2.0,33299.53571428571,,,,,,,,,
59,59,2021-01-31 01:15:00+00:00,-1,48990,34116.47,209.71714285714395,2021-01-31 13:15:00+00:00,33845.93,0.08133924946526572,1.2086840472200628,1.2900232966853287,False,2.0,34535.90428571429,,,,,,,,,
60,60,2021-01-31 13:45:00+00:00,-1,49040,33725.83,221.92142857142764,2021-02-01 01:45:00+00:00,33455.17,0.07598596993788052,1.1436348739901716,1.219620843928052,False,2.0,34169.672857142854,,,,,,,,,
61,61,2021-02-01 01:45:00+00:00,1,49088,33455.17,290.93285714285804,2021-02-01 13:45:00+00:00,33753.07,0.05749637618890938,0.9664512209493621,1.0239475971382714,False,2.0,32873.30428571428,,,,,,,,,
62,62,2021-02-01 13:45:00+00:00,-1,49136,33753.07,265.7449999999995,2021-02-02 01:45:00+00:00,33774.78,0.06350650059267356,-0.14520135844512297,-0.08169485785244941,False,2.0,34284.56,,,,,,,,,
63,63,2021-02-02 01:45:00+00:00,-1,49184,33774.78,216.52357142857258,2021-02-02 13:45:00+00:00,34901.89,0.07799330986728556,-5.283477371318835,-5.205484061451549,True,2.0,34207.827142857146,49203.0,2021-02-02 06:30:00+00:00,19.0,4.75,True,1.6144794529133908,1.149191938851932,-3.284477371318825,-1.5789933098672855
64,64,2021-02-02 13:45:00+00:00,-1,49232,34901.89,220.25428571428503,2021-02-03 01:45:00+00:00,35943.89,0.07923089870150112,-4.8101263571975394,-4.730895458496039,True,2.0,35342.398571428566,49252.0,2021-02-02 18:45:00+00:00,20.0,5.0,True,2.440821647705929,1.3587865973095725,-2.811126357197554,-1.580230898701501
65,65,2021-02-03 01:45:00+00:00,1,49280,35943.89,232.5121428571422,2021-02-03 13:45:00+00:00,36577.43,0.07729465127781367,2.6474662675067773,2.724760918784591,False,2.0,35478.86571428571,,,,,,,,,
66,66,2021-02-03 13:45:00+00:00,1,49328,36577.43,256.3864285714283,2021-02-04 01:45:00+00:00,38224.61,0.07133261733822557,6.35326641147153,6.424599028809756,False,2.0,36064.65714285714,,,,,,,,,
67,67,2021-02-04 01:45:00+00:00,1,49376,38224.61,267.42000000000087,2021-02-04 13:45:00+00:00,37635.4,0.07146924313813453,-2.274782383516555,-2.2033131403784205,True,2.0,37689.77,49378.0,2021-02-04 02:15:00+00:00,2.0,0.5,True,2.272904046069844,4.275035524642882,-0.2737823835165474,-1.5704692431381346
68,68,2021-02-04 15:30:00+00:00,-1,49431,36591.44,335.4199999999998,2021-02-05 03:30:00+00:00,37393.07,0.054545703893625945,-2.4444747480770315,-2.3899290441834053,True,2.0,37262.28,49442.0,2021-02-04 18:15:00+00:00,11.0,2.75,True,1.7800071552084051,0.9884025997257142,-0.4454747480770406,-1.555545703893626
69,69,2021-02-05 03:45:00+00:00,1,49480,37424.55,245.70285714285743,2021-02-05 15:45:00+00:00,38006.64,0.07615814979766493,2.2929229702544136,2.3690811200520785,False,2.0,36933.14428571429,,,,,,,,,
70,70,2021-02-05 15:45:00+00:00,-1,49528,38006.64,240.35857142857068,2021-02-06 03:45:00+00:00,39441.31,0.07906237704382167,-6.047936261894443,-5.9688738848506215,True,2.0,38487.35714285714,49561.0,2021-02-06 00:00:00+00:00,33.0,8.25,True,1.7437816119963812,0.9084641398862225,-4.048936261894456,-1.5800623770438216
71,71,2021-02-06 03:45:00+00:00,1,49576,39441.31,448.66428571428435,2021-02-06 15:45:00+00:00,40886.91,0.04395414484262825,3.178054038176833,3.2220081830194616,False,2.0,38543.98142857143,,,,,,,,,
72,72,2021-02-06 16:00:00+00:00,1,49625,40795.7,263.52428571428544,2021-02-07 04:00:00+00:00,38773.49,0.07740406143104193,-7.751118059056639,-7.673713997625597,True,2.0,40268.65142857143,49632.0,2021-02-06 17:45:00+00:00,7.0,1.75,True,2.1540763388573616,1.826581448172301,-5.75011805905665,-1.576404061431042
73,73,2021-02-07 05:45:00+00:00,1,49680,38556.36,293.79428571428696,2021-02-07 17:45:00+00:00,37916.75,0.06561795425370494,-2.242685484498378,-2.177067530244673,True,2.0,37968.771428571425,49718.0,2021-02-07 15:15:00+00:00,38.0,9.5,True,1.9248210604115503,0.8996382308320847,-0.24168548449837118,-1.5646179542537049
74,74,2021-02-07 17:45:00+00:00,1,49728,37916.75,372.8835714285721,2021-02-08 05:45:00+00:00,38718.52,0.05084261268837257,2.0993459754768216,2.1501885881651943,False,2.0,37170.98285714286,,,,,,,,,
75,75,2021-02-08 06:45:00+00:00,1,49780,39067.83,258.0878571428574,2021-02-08 18:45:00+00:00,42770.0,0.07568707499937721,14.268924256136456,14.344611331135834,False,2.0,38551.654285714285,,,,,,,,,
76,76,2021-02-08 18:45:00+00:00,1,49828,42770.0,521.7378571428562,2021-02-09 06:45:00+00:00,48209.97,0.04098801669694559,10.38564659592326,10.426634612620205,False,2.0,41726.52428571429,,,,,,,,,
77,77,2021-02-09 06:45:00+00:00,-1,49876,48209.97,463.6057142857145,2021-02-09 18:45:00+00:00,47110.23,0.0519945812944497,2.320150468070153,2.3721450493646024,False,2.0,49137.18142857143,,,,,,,,,
78,78,2021-02-09 19:45:00+00:00,-1,49928,47162.5,437.5414285714277,2021-02-10 07:45:00+00:00,46676.91,0.0538948964832719,1.055920010839784,1.1098149073230559,False,2.0,48037.58285714286,,,,,,,,,
79,79,2021-02-10 08:00:00+00:00,-1,49977,46667.01,316.06785714285746,2021-02-10 20:00:00+00:00,45106.43,0.07382435281754589,4.863659686550131,4.937484039367677,True,2.0,47299.14571428572,49985.0,2021-02-10 10:00:00+00:00,8.0,2.0,False,0.5563814280387226,11.165784924123438,6.862659686550134,6.862659686550134
80,80,2021-02-10 20:30:00+00:00,1,50027,44704.19,341.9407142857147,2021-02-11 08:30:00+00:00,45133.16,0.06536833452749738,1.1891473814383047,1.254515715965802,False,2.0,44020.30857142857,,,,,,,,,
81,81,2021-02-11 08:45:00+00:00,1,50076,45080.82,301.86857142857065,2021-02-11 20:45:00+00:00,47105.58,0.074669614969618,6.632752725878835,6.707422340848454,False,2.0,44477.08285714286,,,,,,,,,
82,82,2021-02-11 21:00:00+00:00,-1,50125,47300.0,456.70071428571464,2021-02-12 09:00:00+00:00,47264.45,0.05178446028267962,0.026056451474166506,0.07784091175684613,True,2.0,48213.40142857143,50137.0,2021-02-12 00:00:00+00:00,12.0,3.0,True,2.3332097763305484,0.3496631898664521,2.0250564514741667,-1.5527844602826797
83,83,2021-02-12 09:00:00+00:00,-1,50173,47264.45,374.55357142857196,2021-02-12 21:00:00+00:00,47724.49,0.06309437902264592,-1.2913298974970209,-1.228235518474375,True,2.0,48013.55714285714,50183.0,2021-02-12 11:30:00+00:00,10.0,2.5,False,0.692672228843863,5.0528343265792515,0.7076701025029819,0.7076701025029819
84,84,2021-02-12 21:00:00+00:00,-1,50221,47724.49,312.4121428571426,2021-02-13 09:00:00+00:00,47482.64,0.07638065787638587,0.6977569853924606,0.7741376432688464,False,2.0,48349.31428571428,,,,,,,,,
85,85,2021-02-13 09:00:00+00:00,-1,50269,47482.64,301.56785714285746,2021-02-13 21:00:00+00:00,46947.01,0.0787262947216333,1.6974245360556035,1.776150830777237,False,2.0,48085.775714285715,,,,,,,,,
86,86,2021-02-13 22:30:00+00:00,-1,50323,47042.18,224.8228571428564,2021-02-14 10:30:00+00:00,49221.49,0.10462054569947167,-9.798074439558786,-9.693453893859314,True,2.0,47491.82571428571,50329.0,2021-02-14 00:00:00+00:00,6.0,1.5,True,2.4729437779585552,1.77324369662462,-7.799074439558795,-1.6056205456994717
87,87,2021-02-14 10:30:00+00:00,1,50371,49221.49,256.2857142857143,2021-02-14 22:30:00+00:00,49175.31,0.09602854793756967,-0.27621806856187403,-0.18018952062430438,True,2.0,48708.91857142857,50384.0,2021-02-14 13:45:00+00:00,13.0,3.25,True,1.9423578595317585,2.0109643255295584,1.724781931438122,-1.5950285479375697
88,88,2021-02-14 23:15:00+00:00,-1,50422,49036.57,225.45500000000018,2021-02-15 11:15:00+00:00,48012.17,0.1087502384067773,4.434950278326054,4.543700516732832,False,2.0,49487.48,,,,,,,,,
89,89,2021-02-15 11:15:00+00:00,1,50470,48012.17,301.4114285714282,2021-02-15 23:15:00+00:00,48371.5,0.07964556989023082,1.112512277949464,1.1921578478396948,False,2.0,47409.34714285714,,,,,,,,,
90,90,2021-02-15 23:15:00+00:00,1,50518,48371.5,305.4892857142856,2021-02-16 11:15:00+00:00,49035.68,0.07917053438862717,2.094981002373244,2.174151536761871,True,2.0,47760.52142857143,50521.0,2021-02-16 00:00:00+00:00,3.0,0.75,True,2.1588365268831256,0.8867367338111002,4.095981002373234,-1.5781705343886272
91,91,2021-02-16 12:15:00+00:00,1,50570,50067.42,394.9514285714275,2021-02-17 00:15:00+00:00,49498.6,0.06338427510073588,-1.5036120065396863,-1.4402277314389504,True,2.0,49277.51714285714,50571.0,2021-02-16 12:30:00+00:00,1.0,0.25,True,2.394464418771208,4.243364464346451,0.4973879934603189,-1.562384275100736
92,92,2021-02-17 00:15:00+00:00,1,50618,49498.6,260.5371428571431,2021-02-17 12:15:00+00:00,51445.08,0.09499336535509048,7.3760335241479185,7.471026889503009,False,2.0,48977.525714285715,,,,,,,,,
93,93,2021-02-17 13:45:00+00:00,-1,50672,51235.0,369.63214285714326,2021-02-18 01:45:00+00:00,52250.47,0.06930539049441038,-2.816550238171155,-2.7472448476767446,True,2.0,51974.264285714286,50695.0,2021-02-17 19:30:00+00:00,23.0,5.75,True,2.233939147994626,0.25191068340144646,-0.8175502381711576,-1.5703053904944104
94,94,2021-02-18 07:30:00+00:00,-1,50743,51579.01,226.65285714285605,2021-02-18 19:30:00+00:00,52087.39,0.11378416016942264,-2.356773754073252,-2.2429895939038293,True,2.0,52032.315714285716,50744.0,2021-02-18 07:45:00+00:00,1.0,0.25,True,1.5736588993867173,4.7840372627744445,-0.35777375407324286,-1.6147841601694226
95,95,2021-02-18 21:00:00+00:00,1,50797,52099.52,229.31571428571365,2021-02-19 09:00:00+00:00,52806.35,0.11359779717295587,2.968746568984759,3.0823443661577152,True,2.0,51640.88857142857,50802.0,2021-02-18 22:15:00+00:00,5.0,1.25,True,1.826689342827424,1.9160109892163777,4.96974656898475,-1.612597797172956
96,96,2021-02-19 09:00:00+00:00,1,50845,52806.35,248.55928571428635,2021-02-19 21:00:00+00:00,56034.85,0.10622485868562519,12.882628045048145,12.98885290373377,False,2.0,52309.231428571424,,,,,,,,,
97,97,2021-02-20 01:15:00+00:00,-1,50910,56252.23,449.7950000000014,2021-02-20 13:15:00+00:00,57425.59,0.06253096410587027,-2.671186018074878,-2.6086550539690077,True,2.0,57151.82000000001,50953.0,2021-02-20 12:00:00+00:00,43.0,10.75,False,1.2165097433274965,1.782634311186217,-0.6721860180748754,-0.6721860180748754
