Index,parent_id,parent_time,parent_i,signal_time,signal_i,event_time,event_i,impulse_dir,split,child_rule,event_open,event_high,event_low,event_close,child_range,parent_exit_i,router_conf,p_rev,p_cont,source_row,entry,filled,fill_time,fill_i,outcome,gross_R,cost_R,signal_net_R,stop_frac,exit_time,episode_7d,prior_virtual_fills,vf1_mature,real_fill,real_R,price_side,flow_time,ratio,delta_ls_12,q20,q80,flow_side,history_n,signal_price_time,signal_close,atr14_signal,future12_move_atr,price_signed12_atr,flow_signed12_atr,flow_extreme,flow_agree,flow_conflict,fill_price_time,execution_atr,side,exit_time_12h,stopped,gross_atr,cost_atr,net_atr
3,3,2021-02-16 07:45:00+00:00,4442,2021-02-16 09:15:00+00:00,4448,2021-02-16 07:45:00+00:00,4448,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,49085.04,49129.43,48900.0,49016.52,229.4300000000003,4538,0.3419328459211035,0.3419328459211035,0.1484178964319936,3,49131.235,True,2021-02-16 09:45:00+00:00,4450.0,TP,1.5,0.1070723859129144,1.3929276140870854,0.0046697381004161,2021-02-16 10:30:00+00:00,2,1,True,True,1.3929276140870854,-1,2021-02-16 09:15:00+00:00,2.1891415,0.2674239999999999,-0.07960859400000016,0.07961504200000001,-1,8637,2021-02-16 09:15:00+00:00,49119.02,346.5842857142852,-1.6847272772238313,1.6847272772238313,1.6847272772238313,True,True,False,2021-02-16 09:45:00+00:00,315.84642857142796,-1,2021-02-16 12:00:00+00:00,True,-1.5000000000000049,0.07777709442880258,-1.5777770944288074
14,14,2021-05-08 11:45:00+00:00,12200,2021-05-08 12:00:00+00:00,12201,2021-05-08 11:45:00+00:00,12201,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,58556.09,58604.19,58213.76,58337.11,390.4300000000003,12296,0.3364589098833516,0.3364589098833516,0.1185557037616244,14,58532.325,True,2021-05-08 12:15:00+00:00,12202.0,SL,-1.0,0.0749587954306789,-1.074958795430679,0.0066703313083838,2021-05-08 12:45:00+00:00,7,1,True,True,-1.074958795430679,-1,2021-05-08 12:00:00+00:00,2.57090084,0.37842741,-0.11961660800000001,0.121918958,-1,8614,2021-05-08 12:00:00+00:00,58387.31,300.8000000000008,1.6001662234042568,-1.6001662234042568,-1.6001662234042568,True,True,False,2021-05-08 12:15:00+00:00,295.63928571428653,-1,2021-05-08 12:45:00+00:00,True,-1.500000000000007,0.09899280614648616,-1.5989928061464933
26,26,2021-08-14 11:45:00+00:00,21590,2021-08-14 12:15:00+00:00,21592,2021-08-14 11:45:00+00:00,21592,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,46407.88,46474.57,46263.06,46310.5,211.51000000000204,21686,0.3421296469425918,0.3421296469425918,0.1739727251691462,26,46416.255000000005,True,2021-08-14 12:30:00+00:00,21593.0,SL,-1.0,0.109725911304429,-1.109725911304429,0.0045568088162218,2021-08-14 14:00:00+00:00,10,4,True,True,-1.109725911304429,-1,2021-08-14 12:15:00+00:00,1.39165795,0.3360907799999999,-0.09370276999999994,0.09426998000000009,-1,8606,2021-08-14 12:15:00+00:00,46327.66,429.7221428571434,1.803025543083475,-1.803025543083475,-1.803025543083475,True,True,False,2021-08-14 12:30:00+00:00,420.5442857142859,-1,2021-08-14 19:30:00+00:00,True,-1.500000000000003,0.05518592996830637,-1.5551859299683095
77,77,2023-02-10 07:45:00+00:00,73886,2023-02-10 10:45:00+00:00,73898,2023-02-10 07:45:00+00:00,73898,-1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,21827.97,21855.47,21827.05,21849.38,28.42000000000189,73982,0.3602286776075005,0.3602286776075005,0.2660279478193906,77,21835.17,True,2023-02-10 11:00:00+00:00,73899.0,SL,-1.0,0.3841514778324867,-1.3841514778324866,0.0013015698984712,2023-02-10 11:00:00+00:00,33,1,True,True,-1.3841514778324866,1,2023-02-10 10:45:00+00:00,1.5891336032388663,-0.057700577805084974,-0.03905613450592473,0.03610946474158376,1,8640,2023-02-10 10:45:00+00:00,21841.7,38.79999999999979,-7.247422680412429,-7.247422680412429,-7.247422680412429,True,True,False,2023-02-10 11:00:00+00:00,39.77142857142852,1,2023-02-10 11:00:00+00:00,True,-1.5000000000000357,0.27450824353448305,-1.7745082435345187
117,117,2024-05-06 11:45:00+00:00,117193,2024-05-06 12:15:00+00:00,117195,2024-05-06 11:45:00+00:00,117195,1.0,DEV_2021_2024,TWO_BAR_CONFIRM_12H,64164.75,64164.76,63750.04,63821.01,414.7200000000012,117289,0.3826021337630398,0.3826021337630398,0.1594260223819499,117,64028.37,True,2024-05-06 12:30:00+00:00,117196.0,TP,1.5,0.0771946976273146,1.4228053023726854,0.0064771288102446,2024-05-06 12:45:00+00:00,54,3,True,True,1.4228053023726854,-1,2024-05-06 12:15:00+00:00,1.24776222,0.08319099000000008,-0.05642574,0.051307290000000005,-1,8601,2024-05-06 12:15:00+00:00,63794.1,308.47142857142796,-1.7839577640902038,1.7839577640902038,1.7839577640902038,True,True,False,2024-05-06 12:30:00+00:00,330.82142857142804,-1,2024-05-07 00:30:00+00:00,False,1.5158328835150658,0.09677179963294846,1.4190610838821174
143,143,2025-02-02 23:45:00+00:00,143353,2025-02-03 03:15:00+00:00,143367,2025-02-02 23:45:00+00:00,143367,-1.0,BRIDGE_2025,TWO_BAR_CONFIRM_12H,94348.07,94688.0,94280.21,94436.0,407.7899999999936,143449,0.3389049086897864,0.3389049086897864,0.2266341417431717,143,94232.105,True,2025-02-03 03:30:00+00:00,143368.0,SL,-1.0,0.1155399899458072,-1.1155399899458072,0.0043275060023332,2025-02-03 03:30:00+00:00,68,1,True,True,-1.1155399899458072,1,2025-02-03 03:15:00+00:00,2.03340148,-0.11697662999999991,-0.043994300000000076,0.04363799200000006,1,8640,2025-02-03 03:15:00+00:00,94403.8,1368.9928571428547,2.8387292013419696,2.8387292013419696,2.8387292013419696,True,True,False,2025-02-03 03:30:00+00:00,1384.7071428571403,1,2025-02-03 15:30:00+00:00,False,3.1448490913499096,0.03402600524092259,3.110823086108987
180,180,2025-09-24 07:45:00+00:00,165753,2025-09-24 08:45:00+00:00,165757,2025-09-24 07:45:00+00:00,165757,-1.0,BRIDGE_2025,TWO_BAR_CONFIRM_12H,112575.98,112636.85,112494.96,112622.8,141.88999999999942,165849,0.3158581836298881,0.3158581836298881,0.1694696520323941,180,112551.855,True,2025-09-24 09:00:00+00:00,165758.0,TP,1.5,0.3966165867925874,1.1033834132074123,0.0012606633626784,2025-09-24 09:30:00+00:00,81,2,True,True,1.1033834132074123,1,2025-09-24 08:45:00+00:00,1.5450124,-0.04706498999999997,-0.030886617999999963,0.03341721399999999,1,8639,2025-09-24 08:45:00+00:00,112574.3,168.24285714286088,5.190710707310762,5.190710707310762,5.190710707310762,True,True,False,2025-09-24 09:00:00+00:00,160.48571428571657,1,2025-09-24 21:00:00+00:00,False,6.0375778885525655,0.35066004317250704,5.686917845380059
184,184,2025-11-16 23:45:00+00:00,170905,2025-11-17 03:00:00+00:00,170918,2025-11-16 23:45:00+00:00,170918,-1.0,BRIDGE_2025,TWO_BAR_CONFIRM_12H,94976.17,95354.99,94968.72,95354.47,386.2700000000041,171001,0.3174036567029819,0.3174036567029819,0.1891731639044807,184,95161.335,True,2025-11-17 04:00:00+00:00,170922.0,TP,1.5,0.1231798159318598,1.3768201840681402,0.0040591065688601,2025-11-17 07:30:00+00:00,82,1,True,True,1.3768201840681402,1,2025-11-17 03:00:00+00:00,3.23867123,-0.11730298999999977,-0.04364022400000012,0.050812389999999936,1,8640,2025-11-17 03:00:00+00:00,95331.0,447.0928571428563,-2.0566197498122833,-2.0566197498122833,-2.0566197498122833,True,True,False,2025-11-17 04:00:00+00:00,394.14999999999833,1,2025-11-17 13:15:00+00:00,True,-1.4999999999999842,0.12071715717366537,-1.6207171571736496
205,205,2026-07-01 03:45:00+00:00,192617,2026-07-01 04:30:00+00:00,192620,2026-07-01 03:45:00+00:00,192620,-1.0,OOS_2026,TWO_BAR_CONFIRM_12H,59274.0,59373.52,59200.0,59359.9,173.5199999999968,192713,0.3226407189631022,0.3226407189631022,0.2230102652473224,205,59273.14,True,2026-07-01 05:00:00+00:00,192622.0,SL,-1.0,0.170796277086218,-1.170796277086218,0.0029274642780861,2026-07-01 06:00:00+00:00,91,1,True,True,-1.170796277086218,1,2026-07-01 04:30:00+00:00,2.41270387,-0.23707469000000003,-0.03238815799999991,0.03646910000000024,1,8640,2026-07-01 04:30:00+00:00,59329.4,264.5499999999993,2.762048762048759,2.762048762048759,2.762048762048759,True,True,False,2026-07-01 05:00:00+00:00,211.0928571428563,1,2026-07-01 06:00:00+00:00,True,-1.5000000000000049,0.14039589212601145,-1.6403958921260164
