sample,n,mean_atr,cum_atr,t,hit_rate,pf,dd_atr
PRICE_ONLY,209,-0.16801396790445997,-35.114919292032134,-0.4320353389834214,0.5454545454545454,0.915289943951055,124.2020417301762
FLOW_EXTREME,100,0.19359607012313096,19.359607012313095,0.342023819144086,0.44,1.1124576842371081,35.87463991593506
FLOW_PRICE_AGREE,27,0.18852680641738248,5.090223773269327,0.24168061004829292,0.5185185185185185,1.1362713076162547,18.714272316049126
FLOW_PRICE_CONFLICT,73,0.19547100327457217,14.26938323904377,0.2704970089881916,0.410958904109589,1.1058586685948937,40.60477171175628
