R,signal_ts,probe_entry_ts,confirm_entry_ts,exit_ts,probe_R,confirm_R,confirmed,terminal_reason
-0.015968027107024368,1616959200,1616959260,0,1616959500,-0.07984013553512183,0.0,False,SIGN_FLIP
-0.02222765202499233,1616970300,1616971440,0,1616979000,-0.11113826012496165,0.0,False,SIGN_FLIP
2.219383684528365,1617001800,1617002160,1617002220,1617012660,2.219387897046238,2.2193826313988967,True,CONFIRMED
0.37726062289288387,1617186600,1617186840,1617186960,1617273360,0.4058468300205795,0.37011407111095995,True,CONFIRMED
0.2229155629370557,1617328500,1617328860,1617329220,1617415620,0.22973689995417174,0.22121022868277668,True,CONFIRMED
2.2192424586091066,1617469500,1617469620,1617469680,1617498000,2.2192433285151703,2.2192422411325903,True,CONFIRMED
-0.06882660353041446,1617498900,1617499500,0,1617509700,-0.34413301765207227,0.0,False,TIMEOUT
0.12848306353586908,1617510000,1617510780,1617514200,1617600600,-0.126110971655209,0.1921315723336386,True,CONFIRMED
-1.0027037734989857,1617602700,1617603840,1617608400,1617624840,-1.0027010483522873,-1.00270445478566,True,CONFIRMED
0.6127905647875296,1617722700,1617722760,1617723120,1617809520,0.6722693618846096,0.5979208655132595,True,CONFIRMED
-0.019235181355576402,1617926700,1617926760,1617926940,1618013340,-0.08778125261132695,-0.002098663541638765,True,CONFIRMED
2.2188621856215676,1618274700,1618275420,1618278000,1618301820,2.218864461516828,2.2188616166477524,True,CONFIRMED
-0.48245127960137635,1618431000,1618431060,1618431300,1618517700,-0.48998008239130625,-0.4805690789038939,True,CONFIRMED
-0.7019062649818419,1618553400,1618553820,1618564140,1618650540,-0.3666608829465706,-0.7857176104906597,True,CONFIRMED
2.2198296726187463,1618659600,1618660860,1618660920,1618715940,2.2198304145837775,2.2198294871274884,True,CONFIRMED
1.2158042119383397,1618950300,1618950360,1618950420,1619036820,1.3212603447542164,1.1894401787343705,True,CONFIRMED
-1.0023382061068948,1619302200,1619302320,1619302380,1619322420,-1.0023374928832303,-1.0023383844128109,True,CONFIRMED
-0.9568836111925237,1619404200,1619404260,1619404440,1619490660,-0.7803319100699418,-1.0010215364731692,True,CONFIRMED
-1.0024929871335255,1619671800,1619672460,1619672520,1619719200,-1.0024913517338991,-1.0024933959834321,True,CONFIRMED
-1.003048008726487,1619759700,1619760540,1619760900,1619788980,-1.003049338338326,-1.0030476763235272,True,CONFIRMED
-0.10549653299313673,1619947800,1619947860,0,1619958600,-0.5274826649656836,0.0,False,TIMEOUT
-1.0031018221633234,1619971200,1619971260,1619971440,1620002400,-1.0031041374924399,-1.0031012433310442,True,CONFIRMED
2.220453481482072,1620081000,1620081060,1620081120,1620146880,2.22045313908915,2.2204535670803027,True,CONFIRMED
0.505207342099939,1620223200,1620225960,1620226020,1620312420,0.47640107103402546,0.5124089098664174,True,CONFIRMED
-1.0015144737215336,1620327600,1620328080,1620328620,1620392340,-1.001519265351115,-1.001513275814138,True,CONFIRMED
-1.0021774899989473,1620558000,1620558540,1620561780,1620615840,-1.002180859080269,-1.0021766477286167,True,CONFIRMED
1.964320965591537,1620654900,1620655620,1620655680,1620742020,0.938787960979526,2.2207042167445397,True,CONFIRMED
-0.0020564425229216907,1620764100,1620769440,0,1620769500,-0.010282212614608453,0.0,False,SIGN_FLIP
-1.0026626918301795,1620777900,1620777960,1620778020,1620825780,-1.0026573876468539,-1.002664017876011,True,CONFIRMED
2.2207421081807253,1620834600,1620834660,1620835080,1620862140,2.220741564940403,2.2207422439908058,True,CONFIRMED
0.011160205906355527,1621009800,1621010220,0,1621010700,0.05580102953177763,0.0,False,SIGN_FLIP
-0.04660238002466782,1621154700,1621154940,0,1621165500,-0.23301190012333908,0.0,False,TIMEOUT
0.19872311660546163,1621513800,1621513860,1621514100,1621600500,0.2545156603221634,0.1847749806762862,True,CONFIRMED
0.6575107029099433,1621848600,1621848660,1621848780,1621935180,0.7996744516053185,0.6219697657360995,True,CONFIRMED
-1.0008490129237484,1621953000,1621953060,1621953120,1622010300,-1.000849497662993,-1.000848891738937,True,CONFIRMED
-1.0013039606958594,1622010600,1622010660,1622010720,1622037360,-1.0013035986602574,-1.0013040512047597,True,CONFIRMED
-1.0013872133574968,1622038200,1622039520,1622039580,1622080380,-1.0013885736145611,-1.0013868732932307,True,CONFIRMED
-1.001233470239446,1622116500,1622116800,1622121780,1622160060,-1.001226170739607,-1.0012352951144057,True,CONFIRMED
0.08145403073661447,1622358000,1622358840,1622359200,1622445600,0.20693867091282303,0.050082870692562335,True,CONFIRMED
-0.4024852076675546,1622455500,1622455920,1622458020,1622544420,-0.2857514379418304,-0.4316686500989856,True,CONFIRMED
0.9176421814983823,1622549700,1622550060,1622550120,1622636520,0.9335751371615056,0.9136589425826013,True,CONFIRMED
0.7032574937839199,1622641200,1622643480,1622643540,1622729940,0.6616170549470507,0.7136676034931372,True,CONFIRMED
-0.2954971042918128,1622783400,1622783460,1622783520,1622869920,-0.26162157607777936,-0.3039659863453211,True,CONFIRMED
0.2748835266311275,1622889600,1622889720,1622889780,1622976180,0.2786154466316735,0.27395054663099094,True,CONFIRMED
2.2203774311882905,1623078000,1623078060,1623078360,1623100500,2.2203771420830116,2.22037750346461,True,CONFIRMED
-1.0011074904554365,1623223200,1623223380,1623225600,1623251040,-1.0011077062425777,-1.001107436508651,True,CONFIRMED
0.4427930402740745,1623251100,1623252300,1623252360,1623338760,0.33595089532750266,0.46950357651071745,True,CONFIRMED
0.21204018690244997,1623467100,1623467160,1623467340,1623553740,0.2328441140903691,0.2068392051054702,True,CONFIRMED
2.220138343094421,1623591000,1623591540,1623600960,1623614880,2.220169031842522,2.220130670907395,True,CONFIRMED
0.3321481172973164,1623850200,1623850260,1623850320,1623936720,0.32858636949650283,0.33303855424751977,True,CONFIRMED
2.058983342289476,1623939300,1623949980,1623950040,1624036440,2.2201169829597704,2.018699932121902,True,CONFIRMED
2.220885039300008,1624222800,1624222980,1624223160,1624257060,2.2208801024341236,2.2208862735164794,True,CONFIRMED
-1.0012732780855402,1624435500,1624436040,1624436100,1624478700,-1.0012717216056382,-1.0012736672055156,True,CONFIRMED
-1.00117527083765,1624485600,1624485660,1624485720,1624554000,-1.0011771884707494,-1.0011747914293752,True,CONFIRMED
-1.0012732918232004,1624554900,1624555260,1624555380,1624619940,-1.0012718708814514,-1.0012736470586376,True,CONFIRMED
-1.0012814627446427,1624752900,1624754400,1624754520,1624797180,-1.001280624478133,-1.00128167231127,True,CONFIRMED
0.732559386139553,1624799400,1624799460,1624799520,1624885920,0.7653603447223811,0.7243591464938459,True,CONFIRMED
-0.619021695742932,1625030100,1625030160,1625031060,1625117460,-0.6186300669995671,-0.6191196029287732,True,CONFIRMED
1.6822253237094393,1625117700,1625118060,1625120760,1625207160,1.6219892496996857,1.6972843422118775,True,CONFIRMED
-1.0026092918803706,1625288400,1625288460,1625288520,1625297700,-1.0026100920942698,-1.0026090918268957,True,CONFIRMED
1.5086162824265474,1625312400,1625312460,1625312700,1625399100,1.530697835501917,1.5030958941577048,True,CONFIRMED
-0.7536324303741602,1625463600,1625463900,1625469900,1625556300,-0.6893015962572059,-0.7697151389033987,True,CONFIRMED
-0.4060242824930018,1625576400,1625576460,1625577660,1625664060,-0.47298700196864346,-0.38928360262409134,True,CONFIRMED
0.7717042903695461,1625703900,1625703960,1625704020,1625790420,0.8616957219260598,0.7492064324804177,True,CONFIRMED
0.7465865239159043,1625867400,1625867520,1625867760,1625954160,0.7674804101357258,0.7413630523609489,True,CONFIRMED
-0.049232860809012395,1625971500,1625971560,0,1625979300,-0.24616430404506195,0.0,False,SIGN_FLIP
0.05215127451108477,1625995800,1625996400,1625998500,1626084900,0.6454480991223314,-0.0961729316417269,True,CONFIRMED
1.3326952781216366,1626097800,1626097860,1626099420,1626185820,1.3881502375868036,1.3188315382553448,True,CONFIRMED
-0.019119788376450432,1626271500,1626272160,0,1626276300,-0.09559894188225215,0.0,False,SIGN_FLIP
-1.0033157588833888,1626302400,1626302880,1626302940,1626321720,-1.0033166206580715,-1.003315543439718,True,CONFIRMED
-1.0019543772749218,1626458700,1626463080,1626463140,1626481020,-1.001952951712867,-1.0019547336654353,True,CONFIRMED
-0.09696921641591819,1626552000,1626552060,0,1626562800,-0.4848460820795909,0.0,False,TIMEOUT
0.9079238864528154,1626572400,1626572700,1626572760,1626659160,0.9134655539121477,0.9065384695879822,True,CONFIRMED
-0.13191909957248027,1626678000,1626678060,0,1626685500,-0.6595954978624013,0.0,False,SIGN_FLIP
-1.0021666205948858,1626843600,1626843660,1626843720,1626861300,-1.0021669339599018,-1.0021665422536319,True,CONFIRMED
-0.0019188379821699333,1626861600,1626861840,0,1626861900,-0.009594189910849666,0.0,False,SIGN_FLIP
-1.0021267835839727,1626862500,1626862560,1626862620,1626885060,-1.002128679958704,-1.0021263094902897,True,CONFIRMED
2.2210715682414626,1627354800,1627355580,1627355760,1627438440,2.221072728398103,2.2210712782023023,True,CONFIRMED
-1.0017176715603053,1627639200,1627639260,1627639380,1627675140,-1.001718655525595,-1.001717425568983,True,CONFIRMED
2.21953679988928,1627676700,1627678020,1627678080,1627689240,2.2195405046420302,2.219535873701092,True,CONFIRMED
1.1720190464926676,1627844400,1627844460,1627844520,1627930920,1.1856585560620636,1.1686091691003186,True,CONFIRMED
1.5575249548764476,1627932600,1627932720,1627932780,1628019180,2.2198577129726957,1.3919417653523856,True,CONFIRMED
-1.0022328577836337,1628100600,1628100660,1628105400,1628148660,-1.0022303455048729,-1.002233485853324,True,CONFIRMED
-1.0025547017233247,1628154300,1628154960,1628155020,1628176260,-1.002556173677716,-1.0025543337347267,True,CONFIRMED
1.0248437687150485,1628186400,1628188020,1628188200,1628274600,0.9961322028656598,1.0320216601773955,True,CONFIRMED
-1.0015787362990025,1628479800,1628482740,1628482800,1628500980,-1.0015793462206037,-1.0015785838186022,True,CONFIRMED
-0.20702050018627421,1628748000,1628748060,1628748600,1628835000,-0.24485234348517768,-0.19756253936154836,True,CONFIRMED
2.2197674960427056,1629014100,1629014280,1629014940,1629081960,2.2197723199749997,2.219766290059632,True,CONFIRMED
0.4312356622597537,1629132000,1629134760,1629142140,1629228540,0.3879108891463387,0.44206685553810743,True,CONFIRMED
-0.19408877851689132,1629241800,1629242400,1629244140,1629330540,-0.17445622679920633,-0.19899691644631257,True,CONFIRMED
2.220080667811281,1629389100,1629397860,1629397920,1629477000,2.2200756666715873,2.2200819180962044,True,CONFIRMED
-0.19955663909378016,1629669000,1629669600,0,1629674400,-0.9977831954689007,0.0,False,SIGN_FLIP
-1.0030194787664597,1629778800,1629779400,1629779460,1629812100,-1.003017530447935,-1.0030199658460908,True,CONFIRMED
0.9603925053414205,1629814200,1629814260,1629814440,1629900840,1.0098667213024934,0.9480239513511521,True,CONFIRMED
-1.0021144222599896,1629912900,1629913140,1629913440,1629949980,-1.0021139343683996,-1.002114544232887,True,CONFIRMED
0.4208648793191254,1629955500,1629955560,1629955620,1630042020,0.4849150680873897,0.4048523321270593,True,CONFIRMED
0.23844783167172234,1630077000,1630077060,1630077300,1630163700,0.1768450174837511,0.25384853521871514,True,CONFIRMED
0.8198476858788407,1630300200,1630303440,1630304880,1630391280,0.714234385168367,0.8462510110564591,True,CONFIRMED
2.2190466727133704,1630498200,1630498260,1630498320,1630546380,2.2190492165900326,2.2190460367442046,True,CONFIRMED
-1.0034130486994983,1630796400,1630802700,1630802760,1630822920,-1.003414722737673,-1.0034126301899546,True,CONFIRMED
-0.0388496010973039,1630823700,1630823760,0,1630827900,-0.1942480054865195,0.0,False,SIGN_FLIP
2.2186903218204947,1630832100,1630832160,1630832220,1630875180,2.2186932121329055,2.218689599242392,True,CONFIRMED
2.220595863525271,1631012400,1631012460,1631017320,1631026740,2.2205908211044756,2.22059712413047,True,CONFIRMED
-0.7821478271728579,1631026800,1631027220,1631027280,1631113620,0.09293716294606627,-1.000919074702589,True,CONFIRMED
-1.0040255842308305,1631479200,1631479320,1631479920,1631487600,-1.0040344085446082,-1.004023378152386,True,CONFIRMED
-0.01208809349198732,1631488200,1631488560,0,1631489400,-0.0604404674599366,0.0,False,SIGN_FLIP
-1.0016522996785198,1631498100,1631499360,1631499660,1631540700,-1.0016542659613872,-1.0016518081078027,True,CONFIRMED
1.4379212833822024,1631603100,1631603160,1631603220,1631689620,1.4752864536480952,1.4285799908157293,True,CONFIRMED
-0.0644473409172646,1631826300,1631826960,0,1631832900,-0.32223670458632303,0.0,False,SIGN_FLIP
-1.002512364807087,1631888400,1631888700,1631889420,1631941440,-1.0025157073503115,-1.0025115291712807,True,CONFIRMED
-0.10332946526787906,1632024000,1632024060,0,1632034800,-0.5166473263393953,0.0,False,TIMEOUT
-0.03449635865648642,1632061200,1632061260,0,1632069300,-0.17248179328243207,0.0,False,SIGN_FLIP
2.21901984301583,1632090000,1632090060,1632090120,1632106920,2.2190172356663638,2.2190204948531966,True,CONFIRMED
-0.8927674654610411,1632326400,1632326640,1632330960,1632417300,-0.4576066440095358,-1.0015576708239173,True,CONFIRMED
-0.039542502475067076,1632420000,1632420060,0,1632430800,-0.19771251237533535,0.0,False,TIMEOUT
-1.0023842461965151,1632444900,1632445740,1632445800,1632474540,-1.0023830595890506,-1.002384542848381,True,CONFIRMED
0.019220353204569163,1632475500,1632475920,0,1632476100,0.0961017660228458,0.0,False,SIGN_FLIP
-0.27941627880408243,1632477600,1632477960,1632479700,1632566100,-0.26395125602254343,-0.28328253449946716,True,CONFIRMED
0.28258238490829934,1632657600,1632657660,1632657720,1632744120,0.33964555848777706,0.26831659151342985,True,CONFIRMED
1.2039268947342316,1632749100,1632749760,1632749820,1632836220,1.2213083350671194,1.1995815346510097,True,CONFIRMED
-1.002381896279504,1632899400,1632900000,1632900060,1632932520,-1.0023799635622357,-1.002382379458821,True,CONFIRMED
0.052845494832498965,1632969300,1632970380,1632970680,1633057080,0.17822596060503534,0.021500378389364867,True,CONFIRMED
0.505565772468016,1633726800,1633726860,1633727820,1633814220,0.4858089653872915,0.5105049742381972,True,CONFIRMED
-0.7241250924721322,1634058000,1634058180,1634058360,1634144760,-0.748711031727016,-0.7179786076584111,True,CONFIRMED
0.9927630992594296,1634504400,1634504520,1634504580,1634590980,1.0131250326816168,0.9876726159038828,True,CONFIRMED
0.5908711643954416,1634834100,1634834220,1634834760,1634921160,0.6472539430886887,0.5767754697221298,True,CONFIRMED
-0.06676594810112249,1634922300,1634922360,1634922960,1635009360,0.00723257190072356,-0.08526557810158401,True,CONFIRMED
0.018639903775830923,1635125100,1635125160,0,1635126300,0.0931995188791546,0.0,False,SIGN_FLIP
-0.0394795547697943,1635146100,1635146160,1635146220,1635232620,0.07851911142770254,-0.0689792213191685,True,CONFIRMED
2.2201094062833224,1635270600,1635273600,1635273720,1635321720,2.2201082326651496,2.2201096996878658,True,CONFIRMED
-1.0020317580778664,1635412500,1635412560,1635412620,1635451500,-1.0020335836877492,-1.0020313016753957,True,CONFIRMED
-1.0020391251633152,1635469200,1635470280,1635470340,1635523320,-1.0020393247414925,-1.002039075268771,True,CONFIRMED
-1.0030043856653634,1635669000,1635669480,1635669900,1635750720,-1.0030091760053699,-1.0030031880803618,True,CONFIRMED
-1.0018553380543203,1635757200,1635758100,1635758160,1635793200,-1.0018547027135767,-1.0018554968895061,True,CONFIRMED
-1.0020035665032596,1635800400,1635800460,1635800520,1635845880,-1.002003631290391,-1.0020035503064766,True,CONFIRMED
0.3607177149976927,1635846000,1635846300,1635846360,1635932760,0.29659345056733644,0.3767487811052817,True,CONFIRMED
-1.0029978888290776,1635944400,1635944640,1635944700,1635962400,-1.0030000258370082,-1.002997354577095,True,CONFIRMED
-1.0034964139678633,1635991200,1635991500,1635991560,1636016400,-1.003496391130816,-1.003496419677125,True,CONFIRMED
-0.0025401562923235165,1636020600,1636020780,1636025520,1636111920,0.015689811821798096,-0.00709764832085392,True,CONFIRMED
-0.023224792496610917,1636113000,1636115460,0,1636123800,-0.11612396248305458,0.0,False,TIMEOUT
2.2169398566280725,1636246500,1636246560,1636246620,1636329180,2.216945940915643,2.2169383355561796,True,CONFIRMED
-0.17927157746907238,1636582200,1636582860,1636583340,1636669740,-0.147118901529336,-0.18730974645400647,True,CONFIRMED
-0.7755323001982863,1636729200,1636729260,1636729620,1636816020,-0.7705734666790178,-0.7767720085781035,True,CONFIRMED
-0.4729104628014096,1636822800,1636822920,1636826460,1636912860,-0.7111599982489393,-0.4133480789395272,True,CONFIRMED
-1.0027310521757469,1636914000,1636914060,1636914120,1636933200,-1.0027313686786872,-1.0027309730500116,True,CONFIRMED
2.220179061204858,1636997700,1636998480,1636998720,1637033340,2.2201754693657474,2.220179959164635,True,CONFIRMED
-0.04939131705749076,1637370900,1637371020,0,1637378100,-0.2469565852874538,0.0,False,SIGN_FLIP
-0.03753347666201083,1637442900,1637443020,0,1637453700,-0.18766738331005414,0.0,False,TIMEOUT
-1.0032951679772844,1637463000,1637463360,1637463420,1637540040,-1.0032909769460332,-1.003296215735097,True,CONFIRMED
-1.0023549626483226,1637701800,1637709660,1637710620,1637720640,-1.0023526893730808,-1.002355530967133,True,CONFIRMED
-1.0024029770360479,1637721600,1637721780,1637721840,1637799780,-1.002405822976636,-1.0024022655509006,True,CONFIRMED
1.3081989983093385,1637800200,1637800320,1637800380,1637886780,1.4093148560004671,1.282920033886556,True,CONFIRMED
2.2193872719466126,1637912400,1637912520,1637912580,1637915820,2.219387238193097,2.219387280384991,True,CONFIRMED
0.6136601640246828,1638138600,1638139080,1638140880,1638227280,0.9804007445468519,0.5219750188941404,True,CONFIRMED
-1.0018367582407446,1638261900,1638262740,1638262800,1638280920,-1.0018345627522447,-1.0018373071128694,True,CONFIRMED
-1.0027730620503663,1638342600,1638346200,1638346260,1638367680,-1.0027753344782313,-1.0027724939434,True,CONFIRMED
0.4530764826790199,1638408900,1638408960,1638409020,1638495420,0.4402027827462841,0.4562949076622039,True,CONFIRMED
0.003287496799371463,1638535200,1638535260,0,1638537300,0.016437483996857315,0.0,False,SIGN_FLIP
-0.08919775929927379,1638828300,1638828360,0,1638839100,-0.4459887964963689,0.0,False,TIMEOUT
-0.037860042333832084,1638840600,1638840660,1638840720,1638927120,-0.035420813520551216,-0.0384698495371523,True,CONFIRMED
-0.07688104030242492,1638937800,1638938040,0,1638948600,-0.38440520151212454,0.0,False,TIMEOUT
2.218988883323866,1638949800,1638949860,1638952080,1638966240,2.218986984725527,2.218989357973451,True,CONFIRMED
1.1048098139276987,1638975600,1638978180,1638978240,1639064640,1.0609273404641453,1.115780432293587,True,CONFIRMED
1.5473051910300566,1639245000,1639245900,1639245960,1639332360,1.50599041531807,1.557633884958053,True,CONFIRMED
-1.0015466269529556,1639522800,1639523280,1639527660,1639583580,-1.001541005270929,-1.001548032373462,True,CONFIRMED
-0.21194304541563871,1639594800,1639594860,0,1639595100,-1.0597152270781935,0.0,False,PROBE_SL
0.6727247470475337,1639595400,1639595460,1639595520,1639681920,0.613865884844111,0.6874394625983894,True,CONFIRMED
-1.0022088522913946,1639893600,1639893780,1639899240,1639941660,-1.0022067972727235,-1.0022093660460623,True,CONFIRMED
-1.0025215514823993,1639942200,1639942260,1639944120,1639954620,-1.0025249850661264,-1.0025206930864674,True,CONFIRMED
0.17492425744881948,1639955100,1639955340,1639956240,1640042640,0.32996928371160394,0.13616300088312336,True,CONFIRMED
1.9750355197051754,1640042700,1640042760,1640042880,1640129280,1.975285260926476,1.9749730843998503,True,CONFIRMED
-1.0024054620258152,1640228400,1640228640,1640238180,1640280720,-1.0024066178886628,-1.0024051730601031,True,CONFIRMED
-1.003063186940301,1640481300,1640481600,1640482200,1640558280,-1.0030642236408525,-1.0030629277651633,True,CONFIRMED
1.8596357927218898,1640654100,1640654460,1640655420,1640741820,2.220199477158137,1.769494871612828,True,CONFIRMED
-0.06358957284062218,1642605000,1642605120,0,1642615800,-0.3179478642031109,0.0,False,TIMEOUT
2.2181579613232643,1642672800,1642672860,1642672980,1642691160,2.218156669357346,2.2181582843147436,True,CONFIRMED
-1.0026727744553656,1642691400,1642694580,1642694640,1642712100,-1.0026759956357878,-1.00267196916026,True,CONFIRMED
2.2208789848000774,1642721100,1642728900,1642728960,1642801620,2.2208779351718317,2.220879247207139,True,CONFIRMED
0.1444174248750883,1643054400,1643054520,1643056500,1643142900,0.3665474134487633,0.08888492773166955,True,CONFIRMED
0.05523833710066299,1643143200,1643143380,1643143440,1643229840,0.05368229784876265,0.055627346913638076,True,CONFIRMED
0.1425720499014546,1643232900,1643233020,1643233740,1643320140,0.33295429727101944,0.09497648805906338,True,CONFIRMED
