R,signal_ts,entry_ts,exit_ts
0.2068392051054702,1623467100,1623467340,1623553740
2.22000731236092,1623600600,1623600780,1623614760
0.32858636949650283,1623850200,1623850260,1623936660
1.713923552799361,1623948600,1623949920,1624036320
2.220890701910695,1624223400,1624227120,1624257300
-0.1713001938958602,1624449900,1624449960,1624536360
-1.0015060290118751,1624536600,1624536720,1624557600
-1.0011082115875185,1624558500,1624559520,1624619940
-1.001280624478133,1624752900,1624754400,1624797180
0.7243591464938459,1624799400,1624799520,1624885920
-0.6191196029287732,1625030100,1625031060,1625117460
1.6972843422118775,1625117700,1625120760,1625207160
-1.0026090918268957,1625288400,1625288520,1625297700
1.5030958941577048,1625312400,1625312700,1625399100
-1.0017669549618085,1625451900,1625452020,1625484840
-0.10173133547585542,1625548800,1625552100,1625638500
0.8616957219260598,1625703900,1625703960,1625790360
-1.0024729261137368,1625880000,1625880180,1625938500
-0.0961729316417269,1625995800,1625998500,1626084900
1.3188315382553448,1626097800,1626099420,1626185820
1.2989413571256796,1626271500,1626272160,1626358560
-1.0019547336654353,1626458700,1626463140,1626480660
-1.003174117223421,1626552000,1626552060,1626619200
-1.0034056962074007,1626680400,1626680520,1626692100
-1.0019005668812146,1626846600,1626846960,1626862020
-1.0021263094902897,1626862500,1626862620,1626885000
0.24755958118267823,1626888300,1626889440,1626975840
-1.001717425568983,1627639200,1627639380,1627675140
1.05966239032497,1627856400,1627856460,1627942860
0.7144565646454828,1627943700,1627946820,1628033220
-1.002233485853324,1628100600,1628105400,1628148300
-1.0024219037021598,1628155500,1628155560,1628174940
0.9961322028656598,1628186400,1628188020,1628274420
-1.0015793462206037,1628479800,1628482740,1628500980
-0.6662360645362049,1628749200,1628749980,1628836380
-1.0020786200225513,1629025200,1629025500,1629063960
0.3879108891463387,1629132000,1629134760,1629221160
-0.06717703925770936,1629221400,1629221460,1629307860
2.220160344561568,1629393000,1629393060,1629469200
-1.0029656792222283,1629669300,1629669600,1629674460
-1.003017530447935,1629778800,1629779400,1629812100
1.0098667213024934,1629814200,1629814260,1629900660
-1.0021139343683996,1629912900,1629913140,1629949980
0.4048523321270593,1629955500,1629955620,1630042020
0.25384853521871514,1630077000,1630077300,1630163700
0.714234385168367,1630300200,1630303440,1630389840
2.2190460367442046,1630498200,1630498320,1630546380
-1.0034956965319317,1630822800,1630822860,1630834800
2.2203324920116607,1631016000,1631017380,1631026740
0.07419269769260203,1631039400,1631047440,1631133840
-1.0016518081078027,1631498100,1631499660,1631540700
1.4752864536480952,1631603100,1631603160,1631689560
-1.0026621423312538,1631885100,1631885340,1631939340
2.2184951640696444,1632027600,1632027660,1632105180
-1.0015576708239173,1632326400,1632330960,1632417300
-1.0020707413998806,1632420000,1632420060,1632474540
0.15295004051420277,1632476400,1632476640,1632563040
-1.003641750711657,1632688800,1632689940,1632697020
-0.8672466844049846,1632698100,1632699720,1632786120
-1.002382379458821,1632899400,1632900060,1632932460
0.13765889347905763,1632971100,1632973800,1633060200
0.4858089653872915,1633726800,1633726860,1633813260
-1.0016998355485136,1634058900,1634059860,1634144520
1.0131250326816168,1634504400,1634504520,1634590920
0.5767754697221298,1634834100,1634834760,1634921160
-0.08526557810158401,1634922300,1634922960,1635009360
-1.002607251035286,1635131400,1635131940,1635160920
1.0325655624068575,1635285600,1635285720,1635372120
-1.0020313016753957,1635412500,1635412620,1635451500
-0.2781647879331176,1635471300,1635471600,1635558000
-1.0023526473115567,1635615900,1635616200,1635687360
-1.0019896798584536,1635687900,1635688080,1635729300
-1.0028115090583218,1635732000,1635732300,1635733140
-1.0017315634626114,1635760200,1635763980,1635793200
-1.0019978120176833,1635801000,1635801120,1635845640
2.2178196725405956,1636006800,1636007400,1636039260
-1.0030661012750834,1636095300,1636096980,1636111380
2.217316821690729,1636243800,1636243980,1636320300
-0.18730974645400647,1636582200,1636583340,1636669740
-1.0017540542518124,1636731000,1636733040,1636814520
-0.4133480789395272,1636822800,1636826460,1636912860
-1.0027313686786872,1636914000,1636914060,1636933200
2.2197699886901727,1637014500,1637014680,1637033340
-1.0031423750277062,1637381700,1637383200,1637423040
-1.0034994432703903,1637457000,1637457120,1637491320
-1.0026922401337444,1637493900,1637493960,1637513580
-1.002659832732133,1637514600,1637514660,1637538840
-1.0024412458535195,1637704500,1637704560,1637720640
-1.002405822976636,1637721600,1637721780,1637799780
1.4093148560004671,1637800200,1637800320,1637886720
2.219387238193097,1637912400,1637912520,1637915820
-0.26211920471880146,1638146100,1638148260,1638234660
-1.0019876343456562,1638260100,1638260580,1638273720
-1.001823033143638,1638350100,1638354960,1638368760
0.45288047741092363,1638410400,1638410700,1638497100
-0.08342345099633601,1638833100,1638833280,1638919680
0.0889152479018548,1638920700,1638920760,1639007160
1.0086865470728286,1639015200,1639016400,1639102800
1.50599041531807,1639245000,1639245900,1639332300
-1.0017891610985017,1639529100,1639529220,1639581540
0.613865884844111,1639595400,1639595460,1639681860
-1.0022093660460623,1639893600,1639899240,1639941660
-1.0025249850661264,1639942200,1639942260,1639954620
-0.05317810757774101,1639956600,1639956780,1640043180
2.2191727851710614,1640057100,1640057280,1640074200
0.20620348110858308,1640086200,1640088060,1640174460
-1.0024336091029946,1640230200,1640238180,1640280720
-1.0030629277651633,1640481300,1640482200,1640558280
1.392975506371913,1640655900,1640657760,1640744160
2.218323554329048,1642679400,1642679820,1642691220
-1.002038211828374,1642695000,1642696200,1642714560
0.0025590436780950996,1643056800,1643057400,1643143800
-1.0021549555037694,1643189700,1643189760,1643228220
-1.0016461689168472,1643298600,1643301300,1643317140
-0.3850244724401952,1643328900,1643329020,1643415420
0.08184682406974823,1643416800,1643418720,1643505120
0.5007212860528143,1643648400,1643649000,1643735400
0.09966220909461108,1643818200,1643818500,1643904900
2.218632823766948,1643952000,1643952060,1643987640
1.3179322232066562,1643988600,1643988780,1644075180
0.7338236549154253,1644339600,1644339660,1644426060
0.8069065718921526,1644534900,1644535740,1644622140
0.10738146532998281,1644622800,1644623280,1644709680
-1.0040294818738194,1644751800,1644761700,1644771720
-1.0025251960337782,1644772200,1644777480,1644861000
-1.0019820288384302,1644871800,1644872280,1644888900
2.2191447596026306,1645089900,1645089960,1645121640
0.9298172564260984,1645121700,1645121760,1645208160
-1.0023863362393743,1645582200,1645582920,1645607460
-1.002363244334344,1645630800,1645634040,1645640820
2.2202258181074415,1645641000,1645642980,1645671600
-0.4234566886140593,1645735800,1645742520,1645828920
-1.0023501549901683,1645960200,1645960740,1645969500
-1.0024282693807356,1646288400,1646288760,1646323560
0.9308625674538337,1646327700,1646328120,1646414520
2.2206391474665823,1646751300,1646751420,1646798520
-1.001248580015189,1646801100,1646810700,1646886660
0.6297805806353576,1646888400,1646888760,1646975160
-1.0022326874714234,1647250200,1647250380,1647328380
2.219974416735022,1647367200,1647370680,1647396480
-1.0029503174528478,1647606300,1647610440,1647618360
1.2021297343326984,1647618900,1647619020,1647705420
0.8465730316535173,1647785100,1647787260,1647873660
-1.001957520767475,1647881100,1647881160,1647916080
1.6109908541409557,1648657500,1648657800,1648744200
-0.5098476150678963,1648746900,1648750200,1648836600
0.30245793296461626,1648927500,1648928100,1649014500
-1.0023597265861852,1649040300,1649044980,1649112540
2.2198789438843036,1649180400,1649180820,1649253840
2.2180859129792543,1649612400,1649612460,1649630700
2.2187844009744966,1649896800,1649897100,1649954160
-0.6597432074581899,1650056100,1650060360,1650146760
0.38736491290410824,1650148200,1650148260,1650234660
0.5887248399261644,1650323100,1650327180,1650413580
1.8576831208544171,1650571500,1650571560,1650657960
-1.0019796199033943,1650923400,1650923640,1650985140
0.5795866384236613,1651106700,1651106880,1651193280
1.2423274536516615,1651205400,1651205580,1651291980
-0.39807354281522983,1651452900,1651453740,1651540140
0.825498969722045,1651542000,1651545240,1651631640
0.7878950170302808,1651660500,1651660800,1651747200
0.33210657158439005,1651770300,1651771560,1651857960
-1.0010205370895369,1652403600,1652404620,1652418900
0.8448666756185796,1652419500,1652419800,1652506200
-1.0016089294073405,1652569800,1652569920,1652645520
-1.0014690627901879,1652647800,1652648400,1652681100
-1.0015731488452375,1652683500,1652683680,1652758620
-1.002220865457648,1652766900,1652770140,1652811420
1.2736073239497976,1652841300,1652843400,1652929800
-1.001381168609806,1652975700,1652975940,1653059040
0.6162678729743465,1653221100,1653221940,1653308340
-0.45325679901056487,1653343500,1653344700,1653431100
-0.14906612587708418,1653443700,1653443760,1653530160
2.2192219030624836,1653552900,1653553140,1653570900
-1.002089869251261,1653594000,1653594240,1653629940
-1.0057036446917373,1653768000,1653768240,1653825960
2.2183817159167196,1653826200,1653826260,1653876300
2.2197897603485846,1653879600,1653879720,1653945420
-0.19175749423013708,1654104000,1654104060,1654190460
-1.0047270255032705,1654234200,1654235640,1654247940
-1.003724173604524,1654248000,1654248060,1654252440
-0.5409308289849402,1654267500,1654267620,1654354020
2.2198234841237303,1654450500,1654450680,1654504200
-1.0014189292239808,1654575300,1654579620,1654629000
-1.0013703975227102,1654639200,1654639440,1654642200
-0.5597769943064079,1654643100,1654643280,1654729680
-1.003077984011425,1654736400,1654739220,1654767360
-1.0032837978626268,1654768500,1654770540,1654777140
1.1622945929767448,1654782600,1654783740,1654870140
1.0102932706942989,1655331300,1655331660,1655418060
0.8055787009155827,1655659200,1655659680,1655746080
-1.0009476842338443,1655748000,1655748120,1655789820
-0.7596837271388501,1655790900,1655791200,1655877600
0.6035718198859986,1655977200,1655977560,1656063960
-1.0022075313055046,1656069000,1656069120,1656109260
0.09534161079824444,1656109500,1656110100,1656196500
-1.0019459228265923,1656288900,1656292380,1656319020
-1.0028843051478329,1656324000,1656325140,1656336780
0.1165882527881077,1656343500,1656346140,1656432540
-1.0025599101868914,1656878700,1656878820,1656887520
-1.002740119259128,1656899700,1656901500,1656931380
-0.6778770929771142,1656936000,1656936120,1657022520
-1.0019503807938688,1657027800,1657027920,1657046160
0.19970794699556338,1657048500,1657049760,1657136160
1.843399975701803,1657429800,1657435980,1657522380
-1.0019429540460483,1657768500,1657768680,1657788660
-1.0021699889833195,1657789800,1657791360,1657811880
0.17254312570145505,1657819800,1657821240,1657907640
-1.0026104100581963,1658093400,1658093940,1658120760
-0.3383720549067831,1658382000,1658385000,1658471400
-1.00278077733204,1658560200,1658560260,1658576520
0.5924650704225285,1658576700,1658576820,1658663220
0.9333263146105908,1658668200,1658668860,1658755260
2.219236128575222,1658938800,1658939160,1658947200
1.3429891086249548,1658947500,1658947860,1659034260
-1.00212785370499,1659226200,1659226380,1659291240
-0.043724602345293156,1659308700,1659308940,1659395340
-1.0021764627739895,1659403200,1659403260,1659432240
-1.0030793674797158,1659528900,1659528960,1659565020
0.4158470773774934,1659576900,1659579240,1659665640
-1.0028495160726756,1659680100,1659680220,1659705120
-1.0023142209475833,1659722700,1659723060,1659743820
2.2185563976987424,1659894300,1659894900,1659947520
-1.0025862177944593,1660053600,1660053780,1660134600
0.44888380674977724,1660142700,1660142820,1660229220
-1.0025161010677666,1660270200,1660270320,1660345740
-1.003307241025644,1660500000,1660500120,1660528020
0.2505182904875016,1660594800,1660595580,1660681980
-1.0025825785799691,1660722000,1660722300,1660743660
0.41855256962388726,1661119500,1661119560,1661205960
0.07941119907291133,1661267400,1661267640,1661354040
-1.0031731281729215,1661356500,1661357040,1661386440
-0.04525185320061939,1661392500,1661392560,1661478960
-1.0061194541623197,1661491500,1661491560,1661517000
-1.0019445019652928,1661794800,1661795100,1661870760
-0.7905725414681862,1661956800,1661956920,1662043320
-1.0040137453215627,1662102000,1662102240,1662122340
-1.0021851525174603,1662129300,1662129420,1662139380
-0.12629685598018328,1662141300,1662141360,1662227760
-0.6680570760233894,1662340500,1662340560,1662426960
2.218910441420033,1662472500,1662472560,1662484980
-0.027208095949791386,1662590400,1662596220,1662682620
1.0660777244640216,1662702000,1662704220,1662790620
0.938532814191988,1663090200,1663090320,1663176720
-1.0046078090535058,1663430700,1663430760,1663495440
2.218614737972683,1663512600,1663517580,1663553760
-1.001679431009258,1663629000,1663632300,1663679700
-1.002893988965873,1663769700,1663769760,1663783200
-1.0013357735583686,1663783500,1663783680,1663798380
-0.28046494835810887,1663842300,1663842600,1663929000
-0.3782446206216926,1663983000,1663983960,1664070360
2.218510483163325,1664237700,1664237760,1664247420
-1.0016114222291204,1664247900,1664248080,1664295960
-0.771073874451139,1664307300,1664316300,1664402700
-1.0013495179790317,1664464200,1664468340,1664549160
0.2136853896841639,1664585700,1664594940,1664681340
0.742479468316723,1664816700,1664817720,1664904120
2.218967745460469,1665087300,1665090540,1665159840
-0.22916151002702678,1665159900,1665159960,1665246360
-1.0074257167343903,1665612300,1665612360,1665627720
-0.5780596936057457,1665688500,1665691860,1665778260
0.14419271035524678,1665778500,1665782820,1665869220
0.9572181912144835,1665967200,1665967500,1666053900
-1.0034870811029029,1666120200,1666120320,1666125720
0.5655032699200375,1666125900,1666126320,1666212720
-1.0035355982196963,1666282500,1666282740,1666343940
2.212984549618316,1666547700,1666547820,1666564380
2.2157104061765795,1666704600,1666704660,1666712820
-1.00230227002943,1666912200,1666912500,1666974240
0.880275812120012,1667148600,1667148660,1667235060
-0.1599702345702329,1667236800,1667238660,1667325060
-1.00767042833829,1667343600,1667344860,1667373540
-1.006738427401276,1667373600,1667373660,1667412000
-0.11947396526760677,1667417400,1667417520,1667503920
1.4900119403606378,1667789400,1667790120,1667876520
-0.30969790785464296,1668102000,1668103380,1668189780
-0.5604959316525044,1668409800,1668410160,1668496560
-0.07071372147953824,1668497700,1668498060,1668584460
0.8799618901798334,1668586500,1668587340,1668673740
-0.3696051396776231,1668720600,1668723540,1668809940
2.211879168322082,1668896700,1668897840,1668933660
-1.0035334680134647,1669156500,1669156920,1669169880
-1.002873671334786,1669171200,1669171260,1669254360
-0.8275656912868453,1669256400,1669259820,1669346220
-0.2013480123734254,1669389300,1669389660,1669476060
-1.0068581466607052,1669488000,1669488780,1669524120
-1.0057908264669129,1669526100,1669527060,1669591440
2.2187466166884895,1669705500,1669706520,1669774860
-1.0091149520840508,1669964100,1669964940,1669987860
-1.0073089955900936,1670067300,1670071080,1670117160
-0.2676814470284304,1670280300,1670280420,1670366820
-1.0054105839498533,1670373000,1670373300,1670396760
2.2170611230585457,1670523000,1670523120,1670589660
-0.31916229936026574,1670798700,1670799120,1670885520
2.2169307124766027,1670886900,1670887140,1670937540
2.2156340747853065,1671095400,1671095640,1671123060
2.2191373093806317,1671123300,1671124260,1671209640
-1.00263569296616,1671505500,1671505740,1671549720
-1.0035991555434538,1671549900,1671550200,1671634740
0.09061614344796727,1671669000,1671669300,1671755700
0.18784823415577687,1671756600,1671756660,1671843060
-0.1994599326599324,1671848400,1671849240,1671935640
2.19855850914201,1671938400,1671938520,1671978840
0.07188309531716147,1672032600,1672032660,1672119060
2.212463455218621,1672152000,1672152420,1672197240
0.5046243118992328,1672442100,1672445700,1672532100
-1.0153020064469367,1672614600,1672614660,1672621560
2.2087906731549323,1672621800,1672621860,1672631640
0.24864715083074815,1672642500,1672643640,1672730040
-1.006009155183994,1672770600,1672771560,1672801560
-1.01492558672008,1672997100,1672997820,1673019600
-1.004257028592108,1673019900,1673021880,1673035320
2.215620751934287,1674118800,1674119160,1674156720
2.219137853640136,1674166200,1674167520,1674245100
0.6111711204925265,1674425100,1674425580,1674511980
-1.0017372828171975,1674609900,1674609960,1674680940
0.9919550309892278,1674784800,1674785220,1674871620
-1.0054820515441127,1674902100,1674902160,1674954360
0.4714464282765965,1675079100,1675079280,1675165680
-1.0055791146622084,1675170300,1675171620,1675173240
-1.0066224351885877,1675257900,1675257960,1675280520
0.5560959294561884,1675395600,1675400400,1675486800
-1.0075075837012433,1675487100,1675487160,1675515780
-1.0062073156942575,1675517700,1675517940,1675553880
-1.0074911418542283,1675554900,1675555140,1675601700
1.1780697297760294,1675605900,1675606200,1675692600
0.10316835494897436,1675794600,1675794660,1675881060
-1.004348723389201,1676217600,1676218200,1676238600
-1.005488229144135,1676238900,1676238960,1676279880
-1.0081024869249517,1676364000,1676364180,1676381400
-1.0056354853022793,1676381700,1676382660,1676385000
1.0146683244523367,1676390100,1676390280,1676476680
-1.0034120022998403,1676619000,1676619420,1676644440
-1.0021458846808948,1676840400,1676842320,1676904060
0.621188897396628,1676981100,1676981160,1677067560
-1.0032146241341022,1677068400,1677069840,1677120240
-1.0029349111315773,1677121200,1677121260,1677151200
0.3957766179738082,1677158700,1677159000,1677245400
-1.0035517183299303,1677439200,1677439260,1677515580
-1.0033026866453207,1677550200,1677550380,1677620040
-0.748189174028886,1677651000,1677651120,1677737520
-0.055525660189334775,1678054500,1678055220,1678141620
-1.00638776420045,1678156500,1678158240,1678182000
2.2195658139708043,1678580100,1678580160,1678646460
-1.0010419399525423,1678660200,1678660500,1678716480
0.36838344115521326,1678900200,1678900380,1678986780
0.9221341636706059,1679387400,1679387460,1679473860
-0.47061340727234346,1679520600,1679521200,1679607600
0.1016148680639753,1679680500,1679680560,1679766960
2.2182562800132457,1680057000,1680057600,1680071460
-1.0024016224379744,1680207000,1680216540,1680269640
-1.0053789054240883,1680361800,1680362940,1680447780
-1.0039077424124387,1680466500,1680466560,1680509820
-0.04790740493752316,1680537000,1680537120,1680623520
-1.0034821842882962,1680731700,1680735180,1680775380
-1.0048428512659446,1680775500,1680777360,1680784200
-1.007235096622353,1680941700,1680941820,1680976320
-1.0080888023890404,1681011600,1681017780,1681023060
2.2179627958244166,1681074600,1681074720,1681145400
-0.025746336322087324,1681501500,1681502040,1681588440
2.2163190792161562,1681709400,1681709580,1681731240
-1.0024223806146584,1681739700,1681745820,1681810680
-1.0045861837736605,1681817400,1681817460,1681891740
2.218159720861173,1681917000,1681918320,1681993020
0.47403747078516484,1682300100,1682300220,1682386620
2.2194902492595876,1682451000,1682451120,1682497560
-0.6731997374522869,1682550900,1682552040,1682638440
-1.0075114431164178,1682819100,1682819160,1682838960
0.6425799273904035,1682916300,1682919660,1683006060
-0.44842592148912896,1683052200,1683052560,1683138960
0.3240002879649978,1683158700,1683165600,1683252000
-0.401595822966911,1683390600,1683391200,1683477600
2.21812188410653,1683488700,1683493740,1683510300
-1.0024263718808306,1683731400,1683732960,1683738900
0.5580114115500432,1683741600,1683741840,1683828240
-1.0039003883696778,1684008600,1684008900,1684076760
-1.0055031078610672,1684077000,1684077060,1684126800
-1.0034909840486284,1684127100,1684127160,1684200420
0.8521800176767729,1684230600,1684230720,1684317120
-1.0042887636932671,1684369500,1684369620,1684421100
0.1098154359791016,1684430700,1684431300,1684517700
-1.0082270795385566,1684629300,1684629720,1684665900
2.212951565690109,1684666500,1684666800,1684715400
0.9496433305040166,1684768200,1684770960,1684857360
2.218593009874811,1684911600,1684913700,1684977960
0.2939818949139679,1685109600,1685109660,1685196060
-1.006341514022818,1685196900,1685197020,1685212380
2.215501306449589,1685214000,1685214060,1685235720
2.2180666163158493,1685237100,1685237280,1685310300
-1.0029030249870685,1685458800,1685458860,1685509260
0.48736817561771856,1685517600,1685522640,1685609040
-1.0039139076014665,1685714100,1685714220,1685734500
-0.5345818364214271,1685735400,1685736120,1685822520
-1.0066185400821825,1685835900,1685836380,1685871720
-1.0095525061338895,1685886600,1685886720,1685921400
2.218409251824816,1685934000,1685934060,1685980740
-0.37800377496320736,1686078600,1686079320,1686165720
-1.0060671955325677,1686224100,1686226620,1686234660
-0.16338177700971182,1686243600,1686249120,1686335520
-1.0027573028127654,1686514200,1686514260,1686536640
-1.0049517630427045,1686561000,1686561060,1686645900
-1.0041623579061971,1686658200,1686658320,1686660960
2.215767611235404,1686705600,1686705660,1686773100
1.3915262348655297,1686872400,1686873060,1686959460
2.2127616291861854,1687169700,1687169820,1687197660
0.751916689300926,1687724100,1687725840,1687812240
2.2175347951759177,1687820700,1687821900,1687874700
0.8143891846573134,1687931100,1687932000,1688018400
-0.5115770249940477,1688140800,1688141160,1688227560
2.2110667972627147,1688289300,1688291760,1688311440
0.993264208691046,1688314500,1688314620,1688401020
0.6666272505316195,1688505600,1688506320,1688592720
-0.08877182709024446,1688660700,1688661120,1688747520
-1.0047605670160435,1689015900,1689015960,1689026220
-1.0042562001727013,1689190200,1689190320,1689255780
2.217393279723647,1689255900,1689262020,1689272100
-0.33426823805212935,1689366300,1689366600,1689453000
-1.0044521082944502,1689843300,1689843420,1689863820
-1.0110578939034058,1689993000,1689993180,1690048260
2.2128871410736646,1690096200,1690099200,1690138260
-0.6672515020231926,1690391100,1690395180,1690481580
-0.057388995696580875,1690564200,1690564320,1690650720
-1.0089181406342407,1690747800,1690747860,1690760100
-1.0092333535639708,1690812300,1690812420,1690819740
-1.004307242278569,1690925700,1690931280,1690995060
-0.1843658746895318,1690999200,1691000580,1691086980
-1.0055923876661648,1691090700,1691090880,1691174580
-1.013232892261778,1691355600,1691355660,1691358780
-1.0076879235250842,1691374500,1691374620,1691421480
2.2175417433502727,1691444400,1691453160,1691518560
-0.04891321058342854,1691612700,1691615580,1691701980
-1.0020423778337542,1692749100,1692750420,1692819660
-1.0025138101283675,1692819900,1692819960,1692887340
0.3172612264779793,1692887400,1692887520,1692973920
-1.0209053035509879,1693131300,1693131360,1693183920
2.2177710397877397,1693233600,1693233960,1693318860
2.2192688563439,1693499100,1693499160,1693516080
0.2279055097033233,1693519200,1693519560,1693605960
-1.0085313999385528,1694066700,1694068080,1694091000
-0.18422818178718287,1694113200,1694118300,1694204700
2.216896391729756,1694391900,1694392080,1694441460
0.19163078683119578,1694499600,1694500080,1694586480
-1.0043508758253308,1694796300,1694799000,1694817540
2.2112628750851497,1694985000,1694985240,1695004080
-1.0046616769836776,1695004500,1695004560,1695030600
2.2165209577762672,1695265800,1695266280,1695303180
-0.37644374606175257,1695303300,1695303540,1695389940
-1.005964306741954,1695861000,1695861060,1695911880
0.22081576654944282,1696293900,1696294020,1696380420
-1.0038045377514646,1696380900,1696381200,1696413480
-1.0041328037222903,1696437600,1696437660,1696466880
-1.0030929988641597,1696534800,1696535580,1696606200
-0.10349810379392559,1696606800,1696606860,1696693260
-0.10860623082849465,1696844700,1696844760,1696931160
-1.0080343483505918,1696936200,1696936260,1696942440
-1.0102608742990848,1697261100,1697261520,1697318940
-1.0152561437669958,1697336100,1697336160,1697376480
2.215512160700672,1697400300,1697401440,1697433360
2.2200380588255024,1697440800,1697441520,1697462940
2.2141864715860815,1698012300,1698012360,1698024000
0.044133090520240385,1698339600,1698339720,1698426120
-0.28207720342803755,1698464100,1698464340,1698550740
-1.0079344547912288,1698552000,1698552060,1698568800
-1.0044459171355942,1698654600,1698654720,1698658080
-1.0053312000000107,1698734400,1698735060,1698778860
-0.03751233148281726,1698944400,1698945360,1699031760
-1.004768544118664,1699251600,1699251660,1699265760
-1.0043384084828801,1699326900,1699330800,1699380420
-0.20784877794053616,1699746900,1699747020,1699833420
0.31516000566491903,1699856700,1699856880,1699943280
-1.0068392282102474,1699945800,1699946760,1699956240
-1.0051617511846722,1699956300,1699956360,1699975980
-1.001239520170523,1699988400,1699988520,1700064180
2.2192425644353215,1700065800,1700066700,1700075160
0.034691958379784386,1700153700,1700157120,1700243520
0.4142066039348601,1700582400,1700582460,1700668860
-0.2537337114261934,1700685300,1700685480,1700771880
0.5203230969639729,1701025800,1701026340,1701112740
2.217639647577085,1701184200,1701184920,1701200520
-1.0055159463955134,1701339300,1701341940,1701398760
-1.0040302827158325,1701993000,1701993180,1702039260
0.06576765326725735,1702166400,1702166460,1702252860
2.2170871212121215,1702256400,1702256520,1702260420
0.19424140271923301,1702271700,1702272180,1702358580
