family,signals,coverage,base_cum_R,gated_cum_R,delta_cum_R,base_maxdd_R,gated_maxdd_R,recent_base_cum_R,recent_gated_cum_R,recent_delta_R
ROUTER_ONLY,124,0.5241935483870968,4.254600156597292,-0.8934881592262904,-5.148088315823583,12.585264751513275,12.591915587594638,11.134896696050195,4.2699777848908465,-6.864918911159348
TREND_ONLY,124,0.5080645161290323,4.254600156597292,-1.8943939821408042,-6.148994138738097,12.585264751513275,8.773621091372865,11.134896696050195,1.8756523622211267,-9.259244333829068
VOL_ONLY,124,0.49193548387096775,4.254600156597292,2.2064040282206387,-2.0481961283766537,12.585264751513275,9.585941653591608,11.134896696050195,8.662394948249311,-2.4725017478008837
IMPULSE_ONLY,124,0.47580645161290325,4.254600156597292,2.9283326354186183,-1.326267521178674,12.585264751513275,7.8389747518053525,11.134896696050195,2.790589926846745,-8.344306769203449
PRIMARY_COMBINED,124,0.4596774193548387,4.254600156597292,-5.787111358614945,-10.041711515212238,12.585264751513275,11.32184519805016,11.134896696050195,1.622770535376452,-9.512126160673743
