impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,router_margin,signed_ret24h,signed_ret7d,signed_ret30d,eff24h,eff7d,extreme_pos7d,rv_ratio_4h24h,impulse_strength,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac
1.0,0.4836824167913967,3.0159216216718767,0.028927420893967118,-1.885187446517571,-0.05152570204832797,0.4677529255741822,-0.05753324121162552,-0.6087614290087209,0.7933533402912349,30645,2021-11-16 21:30:00+00:00,DEV_2021_2024,60393.02,60700.0,60321.05,60489.99,59916.8,-0.009475782687350387,-0.009475782687350387,0.009475782687350387,0,0,0.2008880398737261,0.3595465278816481,0.3595465278816481,REV,True,True,2021,False,232,0.15865848800792198,-0.05471688718175659,-0.11027705980116795,0.003089575743839016,0.14822688081849134,0.06958711705302806,0.1837649015483509,1.0014117608518232,1.0799690914758586,True,-1.0800626269956464,-1.0,0.08006262699564648,SL,2021-11-16 22:15:00+00:00,0.006245111093184442
1.0,5.155479469277847,3.6796958716781605,1.8839820617663756,-1.2749662907002686,1.849420829045472,3.665215012921596,-0.02971698798744881,0.8314696123025451,-0.5555702330196023,30880,2021-11-19 08:15:00+00:00,DEV_2021_2024,56377.79,57373.72,56377.79,57358.37,58474.04,0.019451044276719287,0.019451044276719287,-0.019451044276719287,0,0,0.26665623553518725,0.3335068645482517,0.3335068645482517,REV,True,True,2021,False,235,0.06685062901306443,-0.04132126341450817,-0.11876992742139766,-0.11190531218939319,0.12319425039325493,0.07041393572933444,0.16278460481659585,1.1050479981396497,1.286261595857202,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.81370148494047,-3.018597778132655,-1.9089983044255467,-0.22440223317024896,0.5042717300924547,0.21329411368758971,-0.07017255243568289,0.6087614290087207,0.7933533402912352,31337,2021-11-24 02:30:00+00:00,DEV_2021_2024,56423.65,56555.2,56244.5,56267.79,57599.06,0.023659357572181516,-0.023659357572181516,0.023659357572181516,0,1,0.14209536526295227,0.35393016036723457,0.35393016036723457,REV,True,True,2021,False,241,0.2118347951042823,0.008699199844265407,0.05265583670681622,0.09247361801906716,0.031815667238749165,0.029927681202542435,0.8319862166460503,0.6567087919537776,1.0926718167273726,False,0.0,0.0,0.0,NO_FILL,,
1.0,0.8256924395085176,2.7692253978203474,-1.4633044316254185,-1.7190848980621694,0.34076263027372394,0.1778630289317909,0.007016837411857083,-0.6087614290087209,0.7933533402912349,32277,2021-12-03 21:30:00+00:00,DEV_2021_2024,53714.11,53949.99,53650.9,53860.84,48722.17,-0.09540642143717026,-0.09540642143717026,0.09540642143717026,0,1,0.24440215986212627,0.369429522455597,0.369429522455597,REV,True,True,2021,False,250,0.12502736259347075,-0.056799678279436105,-0.009900726178735768,-0.15845115020891862,0.24813463423857282,0.005605312287875113,0.29089541269229346,1.5177121541769798,1.0435811644452118,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.645537027382447,-3.2096258106396136,-2.246972648559138,-2.4156149255587867,0.9722168605584125,1.7189625956675425,0.013698306266426577,0.8314696123025451,0.5555702330196024,32302,2021-12-04 03:45:00+00:00,DEV_2021_2024,52467.29,52555.64,52000.0,52000.0,49170.79,-0.05440806645998719,0.05440806645998719,-0.05440806645998719,1,0,0.2209188757390479,0.3942235990009415,0.3942235990009415,REV,True,True,2021,False,251,0.1733047232618936,0.07985943644252055,0.04414698368899697,0.182642018261206,0.2908152146655551,0.024813358136780993,0.957316202902765,1.21218660238663,1.2343066155553035,True,-1.046542887481103,-1.0,0.04654288748110292,SL,2021-12-04 04:45:00+00:00,0.01074277998336496
-1.0,0.8882316644709115,-2.4069835449713732,-0.9519335512556354,-5.492927547420951,1.0762330266711928,1.3198424785132397,0.07576179555185203,0.06540312923014312,-0.9978589232386035,32334,2021-12-04 11:45:00+00:00,DEV_2021_2024,46331.58,46783.45,46250.0,46489.67,49242.58,0.059215748190027506,-0.059215748190027506,0.059215748190027506,0,1,0.263421044697529,0.46205634402195367,0.46205634402195367,REV,True,True,2021,False,252,0.19863529932442464,0.2031150917976291,0.16090868492286697,0.2789484575795455,0.3746041295336347,0.07899693790902323,0.7386359071509123,0.4762445049828937,1.010031632236504,False,0.0,0.0,0.0,NO_FILL,,
1.0,1.0853445301031972,2.588534583458689,-0.37074984763927066,0.13146515711151868,-0.2515814049086062,0.5516861492020303,0.031814733784819714,0.25881904510252074,0.9659258262890683,32963,2021-12-11 01:00:00+00:00,DEV_2021_2024,47746.28,48053.65,47655.45,47952.6,49366.59,0.02948724365310751,0.02948724365310751,-0.02948724365310751,1,0,0.20442935832224934,0.3729773385769644,0.3729773385769644,REV,True,True,2021,False,259,0.16854798025471507,-0.005658729649239055,-0.09372858126356998,-0.29934367536331813,0.01795057275431927,0.04208575524198311,0.5314695929355248,1.4590852557922687,1.059191157108461,True,-1.0604617026619783,-1.0,0.06046170266197824,SL,2021-12-11 01:30:00+00:00,0.00826969764307396
-1.0,-0.32451303061795767,-2.4565374172170555,-1.2053029958470796,-1.1016615266789713,0.4472126969871171,-0.34789875319749114,-0.02449687572597885,-0.19509032201612792,-0.9807852804032305,34738,2021-12-29 12:45:00+00:00,DEV_2021_2024,46886.74,46982.93,46808.3,46824.23,47514.17,0.014734679032629039,-0.014734679032629039,0.014734679032629039,0,0,0.15017407891619705,0.3538436562903286,0.3538436562903286,REV,True,True,2021,False,268,0.20366957737413155,0.04746576642583952,0.036777566120895756,0.19489471289140373,0.21354949023901584,0.029299587087844053,0.9699226091763399,1.4602955337715413,1.0739248594793034,True,1.3661830298345052,1.5,0.1338169701654948,TP,2021-12-29 13:15:00+00:00,0.00373644687502368
-1.0,-0.7559262019633509,-2.690735144550849,-1.4417840521748782,-0.24594146309373596,0.4762099692731889,0.353577530678044,-0.01355188726924182,0.8660254037844386,0.5000000000000001,36719,2022-01-19 04:00:00+00:00,DEV_2021_2024,41706.41,41807.97,41587.53,41612.38,41895.54,0.006804947663399119,-0.006804947663399119,0.006804947663399119,0,0,0.16444727110974353,0.3641858467110151,0.3641858467110151,REV,True,True,2022,False,287,0.1997385756012716,0.010164595801090678,0.025901664423932023,0.11824844051321134,0.05267721207224757,0.021798172044271407,0.8884984615384623,1.2301764124032126,1.0043024851574078,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.9140686525097035,-2.9845348070536177,-2.298512056943535,-4.436235240389165,2.0577886776889542,3.607635310133152,0.024493819102821092,-0.8660254037844386,0.5000000000000001,36975,2022-01-21 20:00:00+00:00,DEV_2021_2024,37984.11,38172.05,37601.16,37645.36,35277.56,-0.06289752575084961,0.06289752575084961,-0.06289752575084961,1,0,0.280254957277989,0.3420055114772491,0.3420055114772491,REV,True,True,2022,False,293,0.06175055419926012,0.12793766577757296,0.13428399098135363,0.26331707937296595,0.3449599298947104,0.09801919457152698,1.0106141215106732,0.95178273316175,1.0659601246610355,False,0.0,0.0,0.0,NO_FILL,,
1.0,6.662509634487038,2.976147836846286,-0.0006441750076190524,-1.7388324031170022,1.8505942361173868,6.823923215553511,0.028433221270555836,-0.8660254037844386,0.5000000000000001,37071,2022-01-22 20:00:00+00:00,DEV_2021_2024,34528.61,35400.0,34415.95,35277.56,35284.44,0.00039551477736776697,0.00039551477736776697,-0.00039551477736776697,0,0,0.23721334358206353,0.3665339445667976,0.3665339445667976,REV,True,True,2022,False,295,0.12932060098473408,-0.06496263853021209,-0.21355603460845282,-0.3684291420474442,0.1281274649714638,0.12198257167015299,0.12965277777777753,0.9690569140827157,1.0192524302494914,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.48430057072041166,-2.688306416339215,-0.00899063656358176,0.18216035919626647,-0.5419279084895237,-0.646155787989247,0.015906768225429954,-0.19509032201612872,0.9807852804032303,43900,2022-04-03 23:15:00+00:00,DEV_2021_2024,46575.56,46575.56,46478.1,46509.02,46806.29,0.0063916633805658485,-0.0063916633805658485,0.0063916633805658485,0,0,0.12566076837481718,0.34581775701991424,0.34581775701991424,REV,True,True,2022,False,347,0.22015698864509706,-0.009480386238451216,0.004857988890741834,-0.17550120662557336,0.05309554779992764,0.004027747712048948,0.4212750385980393,1.7147563918569466,1.0139929351921688,True,-1.2383556843833388,-1.0,0.23835568438333885,SL,2022-04-03 23:30:00+00:00,0.002097705373771863
1.0,4.2536415842494115,2.726776291218844,-0.38986132966072357,0.22531940295201308,0.9477911482274108,3.0387739665985736,0.0005260747171076648,-0.7518398074789772,0.6593458151000691,46578,2022-05-01 20:45:00+00:00,DEV_2021_2024,37903.87,38349.98,37903.86,38313.23,38316.36,8.169501762167464e-05,8.169501762167464e-05,-8.169501762167464e-05,0,0,0.19483487172575337,0.3249748940562068,0.3249748940562068,REV,True,True,2022,False,373,0.1301400223304534,-0.0003449910054717054,-0.030505404558562727,-0.18600158024681118,0.002182849028110558,0.024157284353852032,0.27172941104039244,1.468721899094118,1.0057835123603716,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.7278463646344848,-3.386363116221984,-1.6272195721692075,-1.732443969838518,0.8506858412142126,0.5093653621059124,0.009169744609030053,-0.9914448613738104,-0.13052619222005163,47237,2022-05-08 17:30:00+00:00,DEV_2021_2024,33987.97,33988.92,33813.48,33921.06,31811.75,-0.06218262701184085,0.06218262701184085,-0.06218262701184085,1,0,0.1644548090263014,0.32967832513232603,0.32967832513232603,REV,True,True,2022,False,382,0.16522351610602462,0.05684997051524133,0.12567809898959234,0.2349735182479568,0.2568925724959623,0.09955807154237245,0.9671765597116874,1.1328521555910231,1.3103246478963946,True,1.4035757523939782,1.5,0.09642424760602186,TP,2022-05-08 18:00:00+00:00,0.0051854176974544955
-1.0,4.472245563379164,-2.723003048833171,-4.42146967271836,-3.6236162183519722,3.186215078192919,5.954276028098967,0.0455886405272325,-0.9807852804032304,0.1950903220161283,47338,2022-05-09 18:45:00+00:00,DEV_2021_2024,30415.9,31084.6,30399.99,30786.98,31624.51,0.02720436600289,-0.02720436600289,0.02720436600289,0,1,0.26867214942157625,0.3962924497916411,0.3962924497916411,REV,True,True,2022,False,386,0.12762030037006483,0.11431778407218923,0.21599204074600792,0.3216547393244566,0.32425788035092573,0.15036009905585826,0.9532586148177962,1.684607548518964,1.0299831053875568,True,1.4777649501175851,1.5,0.022235049882414905,TP,2022-05-09 19:30:00+00:00,0.02248701948698736
-1.0,-1.5144720991200007,-2.824048374635801,-5.102240740354452,-3.349695836353962,1.6749158993066748,2.8977742560861413,0.10476192672086834,0.9469301294951056,0.3214394653031617,47570,2022-05-12 04:45:00+00:00,DEV_2021_2024,27951.69,28004.77,27506.61,27793.62,30471.6,0.09635193387837426,-0.09635193387837426,0.09635193387837426,0,1,0.31805430558253756,0.4707541044743328,0.4707541044743328,REV,True,True,2022,False,399,0.15269979889179525,0.11618899423666361,0.35787705112028084,0.3621007626628195,0.1471261107526664,0.13604678464643397,0.9465447111370815,0.656465880991379,1.0271382038813937,True,-1.0276462783041593,-1.0,0.02764627830415932,SL,2022-05-12 05:00:00+00:00,0.018085616968008898
-1.0,0.19133260781608502,-3.220507533194929,-2.8034767967715366,-3.2006235453645098,2.31861305310218,3.005907115829286,0.15294054476191857,0.8660254037844387,-0.4999999999999998,50655,2022-06-13 08:00:00+00:00,DEV_2021_2024,24811.59,24941.17,24576.45,24825.14,22709.75,-0.0852112355504282,0.0852112355504282,-0.0852112355504282,1,0,0.33987064438348874,0.4074212205424204,0.4074212205424204,REV,True,True,2022,False,421,0.06755057615893167,0.10352117181949566,0.23345757216126722,0.16941397729558927,0.2636468163099905,0.14553042005329211,0.9625359191417129,1.4587812548874817,1.176386814021106,True,-1.033783148716824,-1.0,0.03378314871682409,SL,2022-06-13 08:15:00+00:00,0.01480027821536359
1.0,8.09233712448853,3.064248040276713,-1.2618504265157862,-3.616611288159992,2.2038222672869408,7.202319756906251,0.12012246968585978,1.2246467991473532e-16,-1.0,50671,2022-06-13 12:00:00+00:00,DEV_2021_2024,23729.43,24376.09,23657.01,24353.31,21950.0,-0.09868477783298357,-0.09868477783298357,0.09868477783298357,0,1,0.32531900876770137,0.4809626372191113,0.4809626372191113,REV,True,True,2022,False,422,0.15564362845140994,-0.12174438633350507,-0.2546173929536341,-0.17420658728896818,0.24237718477332354,0.14792228424581894,0.10323580509192287,1.525877333312417,1.081195829919736,False,0.0,0.0,0.0,NO_FILL,,
1.0,7.350139958145649,6.3027183183423725,-1.3746384457817007,-4.68214377203597,2.4088651233387957,10.468852394215197,0.09477184794807175,-0.8660254037844384,-0.5000000000000004,50687,2022-06-13 16:00:00+00:00,DEV_2021_2024,23271.53,24138.58,23123.97,23845.56,22538.18,-0.05481984350847002,-0.05481984350847002,0.05481984350847002,0,1,0.39851694182893505,0.4889979687426104,0.4889979687426104,REV,True,True,2022,False,423,0.09048102691367538,-0.16579157919844997,-0.27524456920575024,-0.1919885088131489,0.27513325528392446,0.15039993618585187,0.13839786218659217,1.4175899025092256,2.1885887291759945,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-3.754872175263604,-3.3339591411742875,-1.8117413520078256,-4.711239119629274,0.6297357372892858,3.4115008495142045,0.07322584364232694,-0.6087614290087209,0.7933533402912349,50709,2022-06-13 21:30:00+00:00,DEV_2021_2024,23214.98,23263.49,22862.09,22917.52,21488.22,-0.06236672308640845,0.06236672308640845,-0.06236672308640845,1,0,0.23570420193599462,0.4203315708866326,0.4203315708866326,REV,True,True,2022,False,424,0.18462736895063797,0.18124414396319996,0.3185394102078754,0.2614506728814423,0.2674417485515308,0.16593281395886503,0.9647128249410712,0.7139139664240342,1.177596363328686,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.120852079594037,-8.585796051976004,-5.759524274448252,-5.267464875554324,2.6506640738936804,3.5237225060059765,0.0618900508513122,0.3826834323650898,0.9238795325112867,50725,2022-06-14 01:30:00+00:00,DEV_2021_2024,21171.2,21387.32,21000.99,21013.08,22264.16,0.059592109465015586,-0.059592109465015586,0.059592109465015586,0,1,0.24530141422372362,0.43456383268127524,0.43456383268127524,REV,True,True,2022,False,425,0.18926241845755162,0.21460199720295817,0.3487419586125303,0.35304810600686465,0.2877851961691271,0.17326825652970548,1.0131882343361576,1.1118117468254403,3.0361828534635276,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-2.59358448545648,-3.0315008357455984,-1.5449336376502711,-1.5127628308949317,1.3132175617224122,1.5811967248305894,0.052513827245200775,0.19509032201612816,-0.9807852804032304,50764,2022-06-14 11:15:00+00:00,DEV_2021_2024,22188.95,22195.82,21941.85,21978.91,20970.08,-0.04589991041411967,0.04589991041411967,-0.04589991041411967,1,0,0.22164091887495005,0.33289693517700847,0.33289693517700847,REV,True,True,2022,False,427,0.11125601630205842,0.07190968641736023,0.29540528574784913,0.31046181180874866,0.09665611939715074,0.13262578725796467,0.8945502438661157,0.5868242236403027,1.1145921605515887,True,1.456979318423436,1.5,0.04302068157656396,TP,2022-06-14 11:30:00+00:00,0.011622317026989668
-1.0,-0.009576142546278138,-2.945164541715542,-2.410742602811317,-1.453934280079666,0.302898640383193,1.120655065865657,-9.000975530486548e-05,-0.555570233019603,0.8314696123025448,50806,2022-06-14 21:45:00+00:00,DEV_2021_2024,21488.22,21569.5,21358.0,21484.73,22214.02,0.033944092411637206,-0.033944092411637206,0.033944092411637206,0,1,0.15003426433042652,0.3891742530266304,0.3891742530266304,REV,True,True,2022,False,429,0.23913998869620387,0.07081994206816024,0.3795039769627499,0.3690891835460017,0.10149847768579931,0.15906832398085233,0.9404280917739228,0.6944090675119553,1.0815764074934346,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.0847426108877611,-3.074368552685256,-1.8536261809803858,-0.4915951453923202,0.85331685046127,1.733215568154326,-0.0024474837413914485,0.8314696123025451,0.5555702330196024,50830,2022-06-15 03:45:00+00:00,DEV_2021_2024,21546.28,21676.08,21406.68,21455.8,22211.62,0.03522683843063423,-0.03522683843063423,0.03522683843063423,0,1,0.17549713066692643,0.3634883735387118,0.3634883735387118,REV,True,True,2022,False,430,0.18799124287178534,0.03084470257507248,0.33609264682668816,0.34591908034928553,0.05203580474719336,0.13899542030538328,0.9393575962616116,0.7673599009374767,1.1131369747978095,True,-1.0395714550853747,-1.0,0.03957145508537469,SL,2022-06-15 04:00:00+00:00,0.012635370595325827
-1.0,-1.2510249530928736,-3.1990075081270004,-2.2608353352760475,1.3636637889089729,0.7525943744436211,0.9147515677987957,-0.011410097596940642,0.6087614290087209,-0.793353340291235,50949,2022-06-16 09:30:00+00:00,DEV_2021_2024,21319.2,21336.11,21125.03,21206.85,20938.77,-0.01264119848067946,0.01264119848067946,-0.01264119848067946,0,0,0.14042243669576557,0.3262888301368199,0.3262888301368199,REV,True,True,2022,False,435,0.18586639344105435,-0.0477786444382269,0.366363299149234,0.3688407412735266,0.07977473388654396,0.12470717705553094,0.8965630247497729,0.5255957828725425,1.1162331661905787,True,-1.0499841529277996,-1.0,0.049984152927799466,SL,2022-06-16 10:15:00+00:00,0.01000317041927737
-1.0,-0.2899419056761189,-2.7553031750479153,-1.7440737692088109,-0.5583694398066822,0.5250170188744502,-0.33596040523627885,0.02507199514151289,-0.555570233019602,-0.8314696123025455,52024,2022-06-27 14:15:00+00:00,DEV_2021_2024,20711.85,20760.75,20666.61,20680.0,20839.99,0.007736460348162444,-0.007736460348162444,0.007736460348162444,0,0,0.15682447273079636,0.3403638939303505,0.3403638939303505,REV,True,True,2022,False,445,0.18353942119955413,0.037567807908332966,-0.002182747966881058,0.33805360510686505,0.18562544040282686,0.001148496210370112,0.5704867555454802,1.4337126821857296,1.0267876427512117,True,1.3904135861482891,1.5,0.1095864138517109,TP,2022-06-27 14:30:00+00:00,0.004562609382186602
-1.0,-0.9102656112323969,-2.944223472585217,-1.563166150580597,-0.25258859392451927,0.678058473380525,0.3749489682050647,0.037614861245602337,0.9807852804032304,-0.1950903220161282,52282,2022-06-30 06:45:00+00:00,DEV_2021_2024,19510.89,19523.68,19355.0,19420.34,19401.67,-0.0009608487600366589,0.0009608487600366589,-0.0009608487600366589,0,0,0.18489822513338347,0.3657064522409855,0.3657064522409855,REV,True,True,2022,False,446,0.18080822710760205,0.026498063756038547,0.05646746179690901,0.48364943239358776,0.12656331175512361,0.037804515956786376,0.9998622366288492,1.3242008604628779,1.0991180481488523,True,-1.0573156272231443,-1.0,0.057315627223144316,SL,2022-06-30 07:15:00+00:00,0.008723624327678956
-1.0,-1.0804079300461469,-2.6840242117531905,-2.8879820348200984,-2.1000077764652936,1.781169039651241,0.8568391925953162,-0.04848208650865421,0.0,1.0,54751,2022-07-26 00:00:00+00:00,DEV_2021_2024,21310.9,21347.82,21166.0,21222.18,21255.92,0.001589846094981695,-0.001589846094981695,0.001589846094981695,0,0,0.22698633992882253,0.33010863430410176,0.33010863430410176,REV,True,True,2022,False,460,0.10312229437527923,0.06384773148523827,0.07284023295819288,0.008150116808595807,0.2592340616386414,0.037025488364832965,1.0091914072566524,1.271101564717624,1.0101272588684245,True,-1.0581104113958861,-1.0,0.05811041139588614,SL,2022-07-26 00:15:00+00:00,0.008604310105355699
-1.0,-0.8151227608404312,-2.775096327478985,-1.5361452973591259,-3.3307647039235735,1.6676981300266727,1.553946928585245,0.01192178193606865,-0.25881904510252157,0.9659258262890681,57147,2022-08-19 23:00:00+00:00,DEV_2021_2024,20975.14,21049.99,20862.0,20922.76,21116.67,0.009396226595475232,-0.009396226595475232,0.009396226595475232,0,0,0.2510065648416824,0.34416075478361485,0.34416075478361485,REV,True,True,2022,False,471,0.09315418994193247,0.10697997449963252,0.15224362360814664,0.10459880600917242,0.41999719326556806,0.11956714322409459,0.9970543309704437,1.0155374633661591,1.0432461200943441,True,1.4446014016703022,1.5,0.05539859832969792,TP,2022-08-19 23:45:00+00:00,0.009025499111445234
-1.0,0.2966266831000561,-3.2518229541198,-1.6516420926110644,-2.617681299978299,0.8347423230275359,0.3655259422971407,-0.003084101572305385,0.9978589232386035,-0.06540312923014314,60056,2022-09-19 06:15:00+00:00,DEV_2021_2024,18413.16,18494.36,18400.52,18428.03,19353.85,0.050239770610314816,-0.050239770610314816,0.050239770610314816,0,1,0.1930977574435303,0.42211931748161075,0.42211931748161075,REV,True,True,2022,False,496,0.22902156003808044,0.0839337455779446,0.1653389626654731,0.13990658395629826,0.4250707857209502,0.11284167537787756,0.9904758667573083,1.0184436555280034,1.278394457767771,True,-1.0979385656436487,-1.0,0.09793856564364861,SL,2022-09-19 06:30:00+00:00,0.005105241195988716
-1.0,-0.7443711446140822,-3.8921324656612795,-5.865757079012553,-0.5637547206698362,0.037223297373601846,1.4027381978945577,-0.08744232204594102,-0.555570233019603,0.8314696123025448,60310,2022-09-21 21:45:00+00:00,DEV_2021_2024,18511.23,18567.9,18405.33,18466.87,19175.2,0.03835679787641344,-0.03835679787641344,0.03835679787641344,0,1,0.10340261522817012,0.4371363007412975,0.4371363007412975,REV,True,True,2022,False,501,0.3337336855131274,0.021902362488033233,0.08979388849852554,0.13337386841466536,0.06291905529639379,0.05623520795979059,0.8915638117187545,2.1081286992487813,1.442804177245608,True,-1.0565466722027435,-1.0,0.056546672202743536,SL,2022-09-21 22:00:00+00:00,0.00884225331965231
-1.0,-1.3878512102426426,-3.379712705847452,-1.9090109201589363,-1.9162703233502214,1.2217065118432064,1.5112395623913946,-0.029762261034970018,0.6087614290087207,0.7933533402912352,60905,2022-09-28 02:30:00+00:00,DEV_2021_2024,18626.24,18646.32,18471.28,18538.31,19425.84,0.0478754535877326,-0.0478754535877326,0.0478754535877326,0,1,0.19516691530066968,0.3603779662154894,0.3603779662154894,REV,True,True,2022,False,507,0.16521105091481972,0.0625892700449978,0.027063381889461002,0.06452449602830976,0.20118334972890367,0.015702577374102765,0.8175434093845684,1.0883631401885903,1.2662109647058508,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.4219540817930486,-2.8973978138931953,-1.8939443463412222,-1.1586932857827699,1.012139616857388,0.1248513734049923,0.018527726138137537,-0.0654031292301428,0.9978589232386035,64734,2022-11-06 23:45:00+00:00,DEV_2021_2024,20922.66,20952.48,20889.44,20905.58,20591.13,-0.015041438697228293,0.015041438697228293,-0.015041438697228293,0,0,0.19860502788141038,0.33691639169610665,0.33691639169610665,REV,True,True,2022,False,529,0.13831136381469628,0.018661385830795497,-0.013391941565927047,-0.06805975580947293,0.2154099264151892,0.01578688999536272,0.3967614408621437,1.6117378645824654,1.011012454412547,True,1.3344379758883271,1.5,0.16556202411167287,TP,2022-11-07 00:45:00+00:00,0.0030200162306710274
-1.0,-0.20058008372523847,-10.736652400129728,-4.106118206774826,-5.046195523379276,2.9603721675631864,5.895905806306378,0.19966299070140672,-0.9914448613738105,0.13052619222005127,64905,2022-11-08 18:30:00+00:00,DEV_2021_2024,18754.26,19012.5,18650.0,18745.22,16521.99,-0.11861848885816162,0.11861848885816162,-0.11861848885816162,1,0,0.21282751274925832,0.3879962847111765,0.3879962847111765,REV,True,True,2022,False,533,0.17516877196191816,0.09994149483157515,0.08635192487129718,0.03894169028720225,0.2736741774210048,0.07907819085658052,0.8839222529203622,2.073415088708368,4.13628216959493,True,-1.025605475862069,-1.0,0.025605475862068964,SL,2022-11-08 19:00:00+00:00,0.019527073142221196
-1.0,-2.630916754961684,-3.699196169428079,-2.763218903942102,-5.444708158698161,1.7739135428878947,2.394228389165999,0.02106859475339736,0.7071067811865475,0.7071067811865476,64939,2022-11-09 03:00:00+00:00,DEV_2021_2024,18127.94,18201.39,18000.0,18004.1,16357.63,-0.09146688261339975,0.09146688261339975,-0.09146688261339975,1,0,0.30042029257727254,0.43113853535214425,0.43113853535214425,REV,True,True,2022,False,534,0.1307182427748717,0.12949263812976877,0.13039107003156267,0.07874669313601745,0.24056438612140957,0.09931362000367097,0.8059098432479805,0.5765558698212992,1.4421785607838153,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-3.14276839446924,-3.5438020820652434,-3.266265669042041,-4.10381761744829,1.8852884127965939,2.8450189818566702,0.011558779098907568,0.6087614290087209,-0.793353340291235,64965,2022-11-09 09:30:00+00:00,DEV_2021_2024,17990.32,18018.36,17788.64,17841.39,16738.96,-0.061726955669729855,0.061726955669729855,-0.061726955669729855,1,0,0.26794466312285653,0.40535739530691756,0.40535739530691756,REV,True,True,2022,False,535,0.13741273218406103,0.10365622600518723,0.13795949903403926,0.07805749351528474,0.19047975507831208,0.09976087405652156,0.8436281532377341,0.5580926059803426,1.3717868386843413,True,-1.038582905275988,-1.0,0.03858290527598796,SL,2022-11-09 09:45:00+00:00,0.012959107055921333
1.0,0.3567904430432242,4.312765647077704,-1.263726781440589,-2.3900547037960123,0.698780380091713,1.8496680850751812,-0.015544621924195465,-0.923879532511287,0.38268343236508917,65005,2022-11-09 19:30:00+00:00,DEV_2021_2024,16916.11,16996.86,16820.0,16934.42,17329.6,0.023335904034504917,0.023335904034504917,-0.023335904034504917,1,0,0.28023970008498816,0.3625199150391319,0.3625199150391319,REV,True,True,2022,False,537,0.08228021495414373,-0.07097220149729551,-0.18046296164785056,-0.12638409979924728,0.12913434488635975,0.11280279245103891,0.09781271333089887,1.0949017150236644,1.559749927797174,False,0.0,0.0,0.0,NO_FILL,,
1.0,4.139883928912534,3.460445739711103,-3.1284121221163024,-4.348658654305716,2.3251370756413388,8.146726277125525,0.0132974912394997,0.0,1.0,65023,2022-11-10 00:00:00+00:00,DEV_2021_2024,15922.68,16342.64,15754.26,16116.48,17596.02,0.09155503612251503,0.09155503612251503,-0.09155503612251503,1,0,0.3532890397222705,0.4735067705914072,0.4735067705914072,REV,True,True,2022,False,538,0.12021773086913673,-0.13599191279345768,-0.22260780700286442,-0.16384740024573743,0.2389888857081506,0.13035356916030613,0.08968460709527962,1.2273182561198899,1.2570908250936064,True,-1.0139456388728374,-1.0,0.0139456388728373,SL,2022-11-10 01:00:00+00:00,0.03585350262969149
1.0,3.995361976581938,3.242925774069902,1.888036627653245,-2.622018596169691,1.908481387144229,3.3554248594349607,0.012401223427645755,0.9659258262890683,0.25881904510252074,65043,2022-11-10 05:00:00+00:00,DEV_2021_2024,16498.26,16785.0,16493.06,16696.68,17157.31,0.027588119314738035,0.027588119314738035,-0.027588119314738035,1,0,0.3290533297692484,0.34927708618153447,0.34927708618153447,REV,True,True,2022,False,539,0.020223756412286076,-0.0877807948110172,-0.1975294329510183,-0.13282891052727527,0.14444882198907627,0.10998460853519433,0.18814624998939358,0.8297448123814612,1.1615176939216962,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.804649010880611,-2.7848454482553664,-1.451227288241615,-2.1678483168894718,0.6663173426984008,1.418129258839011,0.017588622397220373,0.32143946530316175,-0.9469301294951056,65066,2022-11-10 10:45:00+00:00,DEV_2021_2024,16494.63,16507.13,16350.57,16403.74,17336.64,0.05687117693891741,-0.05687117693891741,0.05687117693891741,0,1,0.18725987570226144,0.3895585673552727,0.3895585673552727,REV,True,True,2022,False,540,0.2022986916530113,0.07545057939855052,0.21151666125233934,0.1518454139615986,0.130710277921545,0.11385832032276545,0.861566527793098,0.5855208175937163,1.0221278044604567,True,1.4478619698518145,1.5,0.05213803014818557,TP,2022-11-10 11:15:00+00:00,0.009589928859585047
