family,signals,coverage,base_cum_R,gated_cum_R,delta_cum_R,base_maxdd_R,gated_maxdd_R,recent_base_cum_R,recent_gated_cum_R,recent_delta_R
TREND_TRANSITION,124,0.45161290322580644,4.254600156597292,0.4695165057267072,-3.785083650870585,12.585264751513275,8.309479392067002,11.134896696050195,2.549860975580051,-8.585035720470144
EFFICIENCY_TRANSITION,124,0.6290322580645161,4.254600156597292,4.453916798237944,0.19931664164065133,12.585264751513275,10.073603710647713,11.134896696050195,5.18881167380354,-5.946085022246654
VOL_TRANSITION,124,0.29838709677419356,4.254600156597292,-6.017361129796822,-10.271961286394115,12.585264751513275,10.329310857189842,11.134896696050195,2.705899185304328,-8.428997510745866
POSITION_TRANSITION,124,0.45161290322580644,4.254600156597292,0.6501736911852547,-3.604426465412038,12.585264751513275,7.284625315369125,11.134896696050195,4.661986043595935,-6.47291065245426
TRANSITION_COMBINED,124,0.5,4.254600156597292,0.1656167810749687,-4.088983375522323,12.585264751513275,8.843736248619777,11.134896696050195,3.1431780641482714,-7.991718631901923
