entry_ts,side,vol_percentile,expansion15_atr,eff15,early_exit_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,original_right_tail,period
1612856100,-1,0.8754960317460317,-0.03457679555286876,-0.021435926237947458,-0.026471001733819745,1.496580195301424,-1.5230511970352436,0.0,1.5230511970352436,1612864200,PROFIT_STOP,False,historical
1612859700,-1,0.8958333333333334,-0.594583160537399,-0.3767096232656877,-0.3994358302230073,2.080775440061381,-2.4802112702843884,0.0,2.4802112702843884,1612876200,PROFIT_STOP,True,historical
1613867700,1,0.9583333333333334,-0.196974319401328,-0.18056195301704667,-0.13466725529255064,0.5692072668975703,-0.7038745221901209,0.0,0.7038745221901209,1613889300,TIME_EXIT,False,historical
1614044400,1,0.9112103174603174,-0.5461758409556929,-0.2116147193763567,-0.3672039306143905,-1.0030867033105983,0.6358827726962079,0.6358827726962079,0.0,1614047100,INITIAL_STOP,False,historical
1614050100,1,0.9528769841269841,-0.6164408793372537,-0.23611704769936537,-0.4135883432915286,-1.0026277570666904,0.5890394137751618,0.5890394137751618,0.0,1614051600,INITIAL_STOP,False,historical
1615343700,-1,0.8531746031746031,-0.26967573534343786,-0.12284386364078077,-0.18361940058505816,-1.0038355770227703,0.820216176437712,0.820216176437712,0.0,1615364400,INITIAL_STOP,False,historical
1615770000,-1,0.8462301587301587,-0.3944682972325438,-0.13338915956151204,-0.2674465030740637,-1.0044676382523712,0.7370211351783075,0.7370211351783075,0.0,1615772100,INITIAL_STOP,False,historical
1615794900,-1,0.9479166666666666,-0.8382261744240914,-0.28218156954490287,-0.5626610582949749,3.22828946142716,-3.7909505197221347,0.0,3.7909505197221347,1615800600,PROFIT_STOP,True,historical
1616488800,1,0.9186507936507936,-0.10997334195008293,-0.08132882807534468,-0.0774209009882369,0.634080835824114,-0.7115017368123508,0.0,0.7115017368123508,1616510400,TIME_EXIT,False,historical
1616617800,-1,0.8854166666666666,-0.5437856308845077,-0.09490389537860029,-0.3673039937066754,-1.0047802397836754,0.637476246077,0.637476246077,0.0,1616619600,INITIAL_STOP,False,historical
1616634900,-1,0.9786706349206349,-0.0361183321778334,-0.03078482947115358,-0.027090156512777814,-0.7599158875098094,0.7328257309970316,0.7328257309970316,0.0,1616656500,TIME_EXIT,False,historical
1616676600,1,0.9325396825396826,-0.2513202328199157,-0.07705208236280571,-0.1712543278518719,-1.0037075059719267,0.8324531781200548,0.8324531781200548,0.0,1616678400,INITIAL_STOP,False,historical
1617177900,-1,0.8000992063492064,-0.26620963943690934,-0.051693477090043176,-0.18250965775288788,-1.0050365647949433,0.8225269070420554,0.8225269070420554,0.0,1617182100,INITIAL_STOP,False,historical
1618307400,1,0.966765873015873,-0.1562449818543944,-0.07374005305040254,-0.10846933415473368,0.2208611612803949,-0.3293304954351286,0.0,0.3293304954351286,1618329000,TIME_EXIT,False,historical
1618549200,-1,0.8373015873015873,-1.0058255911575704,-0.33977914507117624,-0.6767057490417031,-1.006155354936662,0.32944960589495886,0.32944960589495886,0.0,1618550400,INITIAL_STOP,False,historical
1618908600,1,0.8834325396825397,-0.17096848983032223,-0.15276044504595648,-0.11760024262010475,0.38446600953151117,-0.5020662521516159,0.0,0.5020662521516159,1618930200,TIME_EXIT,False,historical
1620091200,1,0.9995039682539683,-0.2853803010358861,-0.11798269222806568,-0.193976120776819,0.742401910089847,-0.936378030866666,0.0,0.936378030866666,1620112800,TIME_EXIT,False,historical
1620147900,1,0.9995039682539683,-0.21191735537189918,-0.14987783921536413,-0.1442651950413212,-0.2685847542699709,0.1243195592286497,0.1243195592286497,0.0,1620169500,TIME_EXIT,False,historical
1620656700,-1,0.90625,-0.1423899206841394,-0.06485316460965203,-0.09930158370597597,-1.0043749699165547,0.9050733862105788,0.9050733862105788,0.0,1620662400,INITIAL_STOP,False,historical
1620693000,1,0.9141865079365079,-0.8371208753846436,-0.4118974204707911,-0.5621877394994562,-1.004107155909697,0.4419194164102408,0.4419194164102408,0.0,1620694500,INITIAL_STOP,False,historical
1620702600,1,0.9637896825396826,-0.3879305456026448,-0.2160725233419413,-0.26192977511870247,0.531385995270729,-0.7933157703894316,0.0,0.7933157703894316,1620724200,TIME_EXIT,False,historical
1621067400,1,0.8159722222222222,-0.02321140406268769,-0.013733244052510741,-0.01893810485449904,-1.0034638354793761,0.984525730624877,0.984525730624877,0.0,1621074600,INITIAL_STOP,False,historical
1621129800,1,0.9027777777777778,-0.056046976698897785,-0.047346275928250414,-0.04017094090712735,1.3052827269421086,-1.345453667849236,0.0,1.345453667849236,1621151400,TIME_EXIT,False,historical
1621210200,-1,0.9310515873015873,-0.005927872682150604,-0.0043041302688542685,-0.006195026037869225,2.4032272740546086,-2.4094223000924777,0.0,2.4094223000924777,1621222500,PROFIT_STOP,True,historical
1621222800,1,0.9107142857142857,-0.9243857030076063,-0.38812508132020834,-0.6187756011801876,-1.0025184658417834,0.3837428646615958,0.3837428646615958,0.0,1621224000,INITIAL_STOP,False,historical
1621389900,1,0.8695436507936508,-0.9787267498186546,-0.3817126872905482,-0.6549253304184414,-1.0024408305393393,0.34751550012089794,0.34751550012089794,0.0,1621393200,INITIAL_STOP,False,historical
1622896800,1,0.9652777777777778,-0.1844083196532743,-0.11498903102652236,-0.1256858136400296,-0.01680448912720042,-0.10888132451282917,0.0,0.10888132451282917,1622918400,TIME_EXIT,False,historical
1622940900,-1,0.8561507936507936,-0.5287183930542876,-0.32354880645100365,-0.35612096705855684,-1.0036420383556985,0.6475210712971418,0.6475210712971418,0.0,1622942400,INITIAL_STOP,False,historical
1623121200,1,0.9925595238095238,-0.26422901963046347,-0.1864340395228821,-0.17890188026116502,-1.00274920050752,0.823847320246355,0.823847320246355,0.0,1623136200,INITIAL_STOP,False,historical
1623223200,-1,0.8883928571428571,-0.06308849060190758,-0.04078661246100089,-0.04539148457885601,-1.0033324908442571,0.9579410062654011,0.9579410062654011,0.0,1623235200,INITIAL_STOP,False,historical
1623472500,-1,0.8581349206349206,-0.02643368993313929,-0.022707252618181243,-0.020971052071165824,-0.2361245771735462,0.2151535251023804,0.2151535251023804,0.0,1623494100,TIME_EXIT,False,historical
1624075200,1,0.8854166666666666,-0.21713549644897084,-0.10446361276275516,-0.14882802998654407,1.4959289676460996,-1.6447569976326437,0.0,1.6447569976326437,1624094400,PROFIT_STOP,False,historical
1624185900,1,0.9241071428571429,-0.480388141213204,-0.19272060031768973,-0.3241514873870486,-1.0038927265782494,0.6797412391912008,0.6797412391912008,0.0,1624188900,INITIAL_STOP,False,historical
1624251600,1,0.9072420634920635,-1.0645027112465526,-0.44774657086870606,-0.7136973309367709,-1.0040288567724098,0.2903315258356389,0.2903315258356389,0.0,1624252800,INITIAL_STOP,False,historical
1624379700,-1,0.9885912698412699,-0.3883901925464974,-0.22927182238537142,-0.26051267082589014,-1.0015858757948934,0.7410732049690033,0.7410732049690033,0.0,1624384500,INITIAL_STOP,False,historical
1624696500,1,0.839781746031746,-0.33300945760597245,-0.12287911964516389,-0.22510592938929563,2.0839490418132995,-2.3090549712025954,0.0,2.3090549712025954,1624706400,PROFIT_STOP,True,historical
1625592900,-1,0.9310515873015873,-0.5270931139509187,-0.41021746857531316,-0.3560656743448458,-1.0046702650442312,0.6486045906993854,0.6486045906993854,0.0,1625601000,INITIAL_STOP,False,historical
1625707500,-1,0.8075396825396826,-0.2877651048804972,-0.1534003665362329,-0.19700000774312257,0.700984459569325,-0.8979844673124475,0.0,0.8979844673124475,1625729100,TIME_EXIT,False,historical
1626237300,-1,0.9151785714285714,-0.09286973562342492,-0.06341663532870435,-0.06723475647769425,-1.005321599395417,0.9380868429177227,0.9380868429177227,0.0,1626253800,INITIAL_STOP,False,historical
1626259800,-1,0.9464285714285714,-0.3737037063471067,-0.30797101449274805,-0.25453036045230554,-1.0053945562208977,0.7508641957685922,0.7508641957685922,0.0,1626268500,INITIAL_STOP,False,historical
1627258500,1,0.8735119047619048,-0.4561550732825975,-0.14043726610203422,-0.3110417472609055,1.493061634927501,-1.8041033821884065,0.0,1.8041033821884065,1627261200,PROFIT_STOP,False,historical
1627431900,1,0.8645833333333334,-0.6277769647299992,-0.27245934959350315,-0.42235230986878236,1.4961656666178798,-1.9185179764866622,0.0,1.9185179764866622,1627443600,PROFIT_STOP,False,historical
1627863000,1,0.8313492063492064,-0.3726554712645436,-0.27390529880400744,-0.25198682270226735,-1.0035498418592337,0.7515630191569663,0.7515630191569663,0.0,1627866300,INITIAL_STOP,False,historical
1628211900,1,0.8065476190476191,-0.31720951328060787,-0.14553101614987812,-0.21678761686084422,2.4254495348244,-2.642237151685244,0.0,2.642237151685244,1628231100,PROFIT_STOP,True,historical
1628381700,1,0.8010912698412699,-0.9757978173894851,-0.3685961906180924,-0.6554239706793741,-1.0048920924197156,0.3494681217403415,0.3494681217403415,0.0,1628382900,INITIAL_STOP,False,historical
1628946600,-1,0.9831349206349206,-0.5688818232154877,-0.6199533557916466,-0.38291426167675796,-1.0036597128664348,0.6207454511896768,0.6207454511896768,0.0,1628951100,INITIAL_STOP,False,historical
1630028100,1,0.9533730158730159,-1.138312047819692,-0.6311850084682453,-0.7640900851107824,-1.0052153865643267,0.24112530145354438,0.24112530145354438,0.0,1630029600,INITIAL_STOP,False,historical
1630548900,1,0.8055555555555556,-0.17396381241319211,-0.08889100791456084,-0.12217734334663781,-1.0062014684045117,0.884024125057874,0.884024125057874,0.0,1630556100,INITIAL_STOP,False,historical
1631084700,1,0.941468253968254,-0.03319490733545012,-0.016006273352097172,-0.02575668593015207,-1.0036267477065142,0.977870061776362,0.977870061776362,0.0,1631088900,INITIAL_STOP,False,historical
1631150100,-1,0.8129960317460317,-0.03304113283885426,-0.0242956308697524,-0.0273639593497641,0.1875653704401406,-0.2149293297899047,0.0,0.2149293297899047,1631171700,TIME_EXIT,False,historical
1632108300,1,0.9737103174603174,-0.4696790617328804,-0.25223750099355735,-0.31762711733483584,-1.004507742846254,0.6868806255114183,0.6868806255114183,0.0,1632123300,INITIAL_STOP,False,historical
1632184800,1,0.9925595238095238,-0.1966866144558923,-0.13052239065232255,-0.13355417310160378,1.3974405198142057,-1.5309946929158094,0.0,1.5309946929158094,1632206400,TIME_EXIT,False,historical
1632847800,-1,0.8045634920634921,-0.10638186672724666,-0.07097075427648442,-0.07528647465393108,-1.0043652301690977,0.9290787555151666,0.9290787555151666,0.0,1632854400,INITIAL_STOP,False,historical
1633528500,-1,1.0,-0.24963448021151805,-0.1163669752850287,-0.16937470771118968,-1.00295172090351,0.8335770131923202,0.8335770131923202,0.0,1633535100,INITIAL_STOP,False,historical
1633686600,1,0.8779761904761905,-0.3168317973235868,-0.22241317444430092,-0.21619804635957396,-1.004976848143849,0.7887788017842751,0.7887788017842751,0.0,1633695600,INITIAL_STOP,False,historical
1633701600,-1,0.8258928571428571,-0.5502404783569476,-0.3087865193128237,-0.37269898717448746,-1.005872001603194,0.6331730144287064,0.6331730144287064,0.0,1633704300,INITIAL_STOP,False,historical
1634343000,-1,0.9737103174603174,-0.2834446586804878,-0.22983226501118875,-0.19321885550528214,-1.0042557497182927,0.8110368942130105,0.8110368942130105,0.0,1634361900,INITIAL_STOP,False,historical
1634573400,1,0.9379960317460317,-0.03050162891271459,-0.02275084907134273,-0.024279499196650425,-1.0039450799215062,0.9796655807248558,0.9796655807248558,0.0,1634584500,INITIAL_STOP,False,historical
1635295500,-1,0.9523809523809523,-0.28518346236058884,-0.33884487840827,-0.1940356821277863,-1.0039133738873907,0.8098776917596043,0.8098776917596043,0.0,1635309000,INITIAL_STOP,False,historical
1635753900,1,0.8348214285714286,-0.5016617373046639,-0.3661279917958102,-0.3391542757021555,-1.0047131174990496,0.6655588417968941,0.6655588417968941,0.0,1635756600,INITIAL_STOP,False,historical
1636416300,-1,0.8933531746031746,-0.10686020779416962,-0.057551809197612665,-0.07779345333106395,-1.0065533148016195,0.9287598614705556,0.9287598614705556,0.0,1636429500,INITIAL_STOP,False,historical
1636590000,-1,0.9880952380952381,-0.16443464816981831,-0.17622166246851756,-0.111866077845565,-0.13819762834976976,0.026331550504204757,0.026331550504204757,0.0,1636611600,TIME_EXIT,False,historical
1636730400,-1,0.8799603174603174,-0.3791885492042915,-0.1528583617747438,-0.25835945039002745,-1.0055670842538391,0.7472076338638116,0.7472076338638116,0.0,1636740300,INITIAL_STOP,False,historical
1637039700,-1,0.9662698412698413,-0.4945300178279055,-0.3809440110328483,-0.3332599081942338,2.3726206256232096,-2.705880533817443,0.0,2.705880533817443,1637058600,PROFIT_STOP,True,historical
1637281500,-1,0.9166666666666666,-0.7972697493889357,-0.6234399924932109,-0.5353117254206726,0.8896699533863149,-1.4249816788069876,0.0,1.4249816788069876,1637303100,TIME_EXIT,False,historical
1637975700,-1,0.8878968253968254,-0.7184621268838914,-0.4767079278087542,-0.4840965759035628,-1.0051218246476297,0.5210252487440669,0.5210252487440669,0.0,1637980500,INITIAL_STOP,False,historical
1638145800,1,0.9206349206349206,-0.38744485494707415,-0.2653543189393583,-0.2625013632844353,-0.4442532222378071,0.18175185895337181,0.18175185895337181,0.0,1638167400,TIME_EXIT,False,historical
1638588900,1,0.8427579365079365,-0.24192453813990716,-0.11942782477134037,-0.16617100721290828,-1.004887981786301,0.8387169745733927,0.8387169745733927,0.0,1638590400,INITIAL_STOP,False,historical
1638752700,1,0.8293650793650794,-0.16969162799826454,-0.09564023143007146,-0.11734866490637337,-1.0042209129075308,0.8868722480011574,0.8868722480011574,0.0,1638773700,INITIAL_STOP,False,historical
1638783600,-1,0.9320436507936508,-0.04163499088778544,-0.018967104077118654,-0.03105302508027144,-1.0032963644884156,0.9722433394081442,0.9722433394081442,0.0,1638791100,INITIAL_STOP,False,historical
1639098300,-1,0.8422619047619048,-1.3401378744177286,-0.7632001870087328,-0.8975101765149222,-1.004084926903104,0.10657475038818187,0.10657475038818187,0.0,1639099500,INITIAL_STOP,False,historical
1639786200,-1,0.9107142857142857,-0.21125343044027867,-0.13177053671750869,-0.144606642495687,-1.0037710222021645,0.8591643797064775,0.8591643797064775,0.0,1639798800,INITIAL_STOP,False,historical
1640564100,1,0.8571428571428571,-0.16407818547896388,-0.16728142353371503,-0.11613095887870517,-1.0067455018927258,0.8906145430140207,0.8906145430140207,0.0,1640567100,INITIAL_STOP,False,historical
1640658000,-1,0.9747023809523809,-0.13978921763353278,-0.06531712168361813,-0.09886970154694955,2.074596633596027,-2.1734663351429764,0.0,2.1734663351429764,1640665500,PROFIT_STOP,True,historical
1640674200,-1,0.9310515873015873,-0.2206641238501312,-0.12330999895517847,-0.1532415800364024,0.013562199287017823,-0.16680377932342022,0.0,0.16680377932342022,1640695800,TIME_EXIT,False,historical
1640782200,1,0.9637896825396826,-0.11069843780011443,-0.08682552725281951,-0.07925913511546023,2.296853648583579,-2.376112783699039,0.0,2.376112783699039,1640790900,PROFIT_STOP,True,historical
1640823000,-1,0.9712301587301587,-0.8182227419968717,-0.2298566304972757,-0.5504911560963748,-1.005009328098458,0.4545181720020832,0.4545181720020832,0.0,1640824800,INITIAL_STOP,False,historical
1642727400,-1,1.0,-0.13730413010684694,-0.13151536071796954,-0.0947920397582971,2.300883306304965,-2.3956753460632623,0.0,2.3956753460632623,1642732200,PROFIT_STOP,True,historical
1642729800,-1,0.9935515873015873,-0.221039057264953,-0.12152328715894826,-0.15112365805812536,2.619915028061919,-2.7710386861200442,0.0,2.7710386861200442,1642736400,PROFIT_STOP,True,historical
1642812000,1,0.9900793650793651,-0.25447833597576464,-0.33545448873915795,-0.17158035448069978,-1.0019281304968553,0.8303477760161555,0.8303477760161555,0.0,1642831200,INITIAL_STOP,False,historical
1642831800,1,0.8159722222222222,-0.46504313601461916,-0.21433025338699505,-0.31492997499106845,-1.0049012176479954,0.689971242656927,0.689971242656927,0.0,1642833600,INITIAL_STOP,False,historical
1643022900,1,0.9494047619047619,-0.22418790569834943,-0.07751139625189916,-0.15221369541129878,-1.0027550916123944,0.8505413962010956,0.8505413962010956,0.0,1643028600,INITIAL_STOP,False,historical
1644086100,1,0.8308531746031746,-0.5038715831536275,-0.3916949253376161,-0.3412327926145205,-0.8136251567720167,0.47239236415749625,0.47239236415749625,0.0,1644107700,TIME_EXIT,False,historical
1645113900,-1,0.908234126984127,-0.9166747174186016,-0.4465491681765751,-0.6158228303223486,2.0178357533893583,-2.633658583711707,0.0,2.633658583711707,1645122900,PROFIT_STOP,True,historical
1645144200,1,0.9181547619047619,-0.21301686445971857,-0.17494972708991377,-0.14674110347699748,0.1172272496356516,-0.2639683531126491,0.0,0.2639683531126491,1645165800,TIME_EXIT,False,historical
1645202400,1,0.9990079365079365,-0.47637613865948397,-0.3435934144595627,-0.3209222072567025,-1.0033381148170526,0.6824159075603501,0.6824159075603501,0.0,1645222200,INITIAL_STOP,False,historical
1645342500,1,0.9097222222222222,-0.3613878180416228,-0.2566697332106573,-0.24650645900795926,-1.005581246980201,0.7590747879722417,0.7590747879722417,0.0,1645345500,INITIAL_STOP,False,historical
1645497000,-1,0.8988095238095238,-0.3653036813892783,-0.34264107038978053,-0.24734942778245925,-0.1797465393759621,-0.06760288840649714,0.0,0.06760288840649714,1645518600,TIME_EXIT,False,historical
1645677300,1,0.9995039682539683,-0.1130833191922584,-0.056937799043060885,-0.07815782906272739,-1.0027689496012173,0.9246111205384899,0.9246111205384899,0.0,1645681200,INITIAL_STOP,False,historical
1645710900,1,0.8606150793650794,-0.016343119028064457,-0.009667024704621302,-0.014486873621862979,2.0326256978973074,-2.0471125715191705,0.0,2.0471125715191705,1645729200,PROFIT_STOP,True,historical
1646094000,-1,0.9409722222222222,-0.4931412003981071,-0.5226883561643795,-0.3316725950928168,0.03357230708574143,-0.36524490217855826,0.0,0.36524490217855826,1646115600,TIME_EXIT,False,historical
1646150100,1,0.8343253968253969,-0.3825044648990208,-0.23434968331123576,-0.25849932225122246,0.2168864908183357,-0.4753858130695582,0.0,0.4753858130695582,1646171700,TIME_EXIT,False,historical
1646703600,-1,0.8606150793650794,-0.7877813504823172,-0.5527580682078523,-0.5293343849511485,-1.0041468179629371,0.47481243301178866,0.47481243301178866,0.0,1646707500,INITIAL_STOP,False,historical
1646708400,-1,0.845734126984127,-0.10889747578662112,-0.10494245091401143,-0.07711774978672149,-1.0045194325956486,0.9274016828089271,0.9274016828089271,0.0,1646728500,INITIAL_STOP,False,historical
1646889000,-1,1.0,-0.4273597811217636,-0.3918715504265041,-0.2884773461012396,0.3991651527587705,-0.68764249886001,0.0,0.68764249886001,1646910600,TIME_EXIT,False,historical
1649034000,-1,0.9995039682539683,-0.32455861301097017,-0.30364583333332296,-0.2206262698160192,-0.640010183712418,0.41938391389639884,0.41938391389639884,0.0,1649055600,TIME_EXIT,False,historical
1649725200,-1,0.9583333333333334,-0.37795396028246325,-0.27105195802406945,-0.25667106839677073,-1.0047017615417972,0.7480306931450265,0.7480306931450265,0.0,1649740200,INITIAL_STOP,False,historical
1649871000,1,0.9191468253968254,-0.7067502254700024,-0.5511234536732842,-0.4756022277208537,0.08168257367281319,-0.5572848013936669,0.0,0.5572848013936669,1649892600,TIME_EXIT,False,historical
1649952300,-1,0.878968253968254,-0.10679893259079944,-0.07848403461653947,-0.07659814363616044,-0.0996093204934911,0.02301117685733066,0.02301117685733066,0.0,1649973900,TIME_EXIT,False,historical
1650562800,-1,0.875,-0.08570438532322826,-0.048968278410844446,-0.06459792861818575,2.8178697621889386,-2.8824676908071245,0.0,2.8824676908071245,1650573900,PROFIT_STOP,True,historical
1650585900,-1,0.9776785714285714,-0.3595193843093068,-0.31819656179044753,-0.24460085163564355,-1.0049212620961019,0.7603204104604584,0.7603204104604584,0.0,1650606600,INITIAL_STOP,False,historical
1650851400,-1,0.8516865079365079,-0.66367841646644,-0.4032946918852822,-0.44897324440299813,-1.00652096675871,0.5575477223557119,0.5575477223557119,0.0,1650857100,INITIAL_STOP,False,historical
1650989700,-1,0.9925595238095238,-0.13555582792008825,-0.04343045629466735,-0.09479576908934917,1.4955747828573736,-1.5903705519467226,0.0,1.5903705519467226,1651002000,PROFIT_STOP,False,historical
1651071000,1,0.9538690476190477,-0.14502444089861913,-0.07227425340166332,-0.10127085074589365,0.7424002650929904,-0.8436711158388841,0.0,0.8436711158388841,1651092600,TIME_EXIT,False,historical
1651837200,1,0.8680555555555556,-0.4785481869108789,-0.33224649494621616,-0.32464766920488436,-1.0056155445976311,0.6809678753927468,0.6809678753927468,0.0,1651844400,INITIAL_STOP,False,historical
1651972800,-1,0.8839285714285714,-0.1340050377833927,-0.0701107011070184,-0.09391999067078313,1.4954167011848207,-1.5893366918556038,0.0,1.5893366918556038,1651976700,PROFIT_STOP,False,historical
1651975800,-1,0.8824404761904762,-0.004027270373673154,-0.0020781379883623727,-0.0073424387998734224,0.10649507042929166,-0.11383750922916508,0.0,0.11383750922916508,1651997400,TIME_EXIT,False,historical
1652030100,1,0.8303571428571429,-0.16025917926565875,-0.04933904300875007,-0.11369423182145429,2.0118925212383028,-2.125586753059757,0.0,2.125586753059757,1652035500,PROFIT_STOP,True,historical
1652112900,1,0.9637896825396826,-0.37671643115420456,-0.17470833933458663,-0.2545011320866388,-1.0033568446505052,0.7488557125638664,0.7488557125638664,0.0,1652114700,INITIAL_STOP,False,historical
1652145300,-1,0.9851190476190477,-0.3748476314572779,-0.20666161998486193,-0.2519212970357632,-1.0020228760642425,0.7501015790284793,0.7501015790284793,0.0,1652161500,INITIAL_STOP,False,historical
1652292600,-1,0.9618055555555556,-0.5332582793883047,-0.31605871886120485,-0.3573693529724452,1.4981361666197586,-1.855505519592204,0.0,1.855505519592204,1652303100,PROFIT_STOP,False,historical
1652347500,1,0.9732142857142857,-0.01555651583431495,-0.01822477219035277,-0.011732008834567341,0.9686165723535731,-0.9803485811881405,0.0,0.9803485811881405,1652369100,TIME_EXIT,False,historical
1652367600,1,0.9236111111111112,-0.018325096834511785,-0.008891308292505224,-0.014059201282221606,-1.0018424700592146,0.987783268776993,0.987783268776993,0.0,1652377800,INITIAL_STOP,False,historical
1653336000,-1,0.904265873015873,-0.3836982603479418,-0.16415899393667938,-0.26088381323736004,-1.0050849730053975,0.7442011597680374,0.7442011597680374,0.0,1653338700,INITIAL_STOP,False,historical
1653408000,-1,0.8839285714285714,-0.7541572331954076,-0.44202434336963753,-0.5081223436646095,-0.7281759518047108,0.22005360814010133,0.22005360814010133,0.0,1653429600,TIME_EXIT,False,historical
1654018500,1,0.9568452380952381,-0.11960560578131575,-0.14527363184078082,-0.08410924251732721,-1.0043721719964465,0.9202629294791193,0.9202629294791193,0.0,1654023600,INITIAL_STOP,False,historical
1654567800,-1,0.96875,-0.08534808338537474,-0.0398290266174472,-0.060971671573437934,-0.6652083464676215,0.6042366748941835,0.6042366748941835,0.0,1654589400,TIME_EXIT,False,historical
1655004900,1,0.9474206349206349,-0.3987285441830831,-0.2928104575163341,-0.26992943420215715,-1.0041104047467655,0.7341809705446083,0.7341809705446083,0.0,1655010300,INITIAL_STOP,False,historical
1655012700,1,0.9583333333333334,-0.38971242672559586,-0.2871161760050682,-0.263725316883039,0.24958939733398786,-0.5133147142170269,0.0,0.5133147142170269,1655034300,TIME_EXIT,False,historical
1655087400,1,0.9985119047619048,-0.1700970708808622,-0.09249676584734826,-0.11595254642905346,-1.0025544991751454,0.8866019527460919,0.8866019527460919,0.0,1655089500,INITIAL_STOP,False,historical
1655111700,1,0.998015873015873,-0.5181744060372789,-0.21559531698696643,-0.34761611457681607,-1.0021665105519635,0.6545503959751474,0.6545503959751474,0.0,1655113500,INITIAL_STOP,False,historical
1655165400,1,0.8903769841269841,-1.3746157011789302,-0.5893635571054943,-0.9189800430898905,-1.0025695756372734,0.083589532547383,0.083589532547383,0.0,1655166600,INITIAL_STOP,False,historical
1655172600,1,0.9935515873015873,-0.5262354059190875,-0.19292744534448106,-0.3525149459227078,2.938642624898181,-3.291157570820889,0.0,3.291157570820889,1655184600,PROFIT_STOP,True,historical
1655177700,1,0.9935515873015873,-0.382981955161314,-0.2568820425046402,-0.25689490349758254,0.3213702806974893,-0.5782651841950719,0.0,0.5782651841950719,1655199300,TIME_EXIT,False,historical
1656582900,1,0.9990079365079365,-0.2551383156948592,-0.24344978165939826,-0.17374904043913125,-1.0036568299758983,0.829907789536767,0.829907789536767,0.0,1656596700,INITIAL_STOP,False,historical
1656633900,-1,1.0,-0.3846547314577861,-0.21671469740633104,-0.25979691389598364,-1.003360426257461,0.7435635123614772,0.7435635123614772,0.0,1656635400,INITIAL_STOP,False,historical
1656636000,-1,1.0,-0.005812183443580307,-0.003992547245142267,-0.006506222726559836,2.38542868081887,-2.3919349035454296,0.0,2.3919349035454296,1656653100,PROFIT_STOP,True,historical
1656653100,1,0.964781746031746,-0.670199719691654,-0.41198643045607297,-0.4507841392198039,-1.0039843260920382,0.5532001868722343,0.5532001868722343,0.0,1656672000,INITIAL_STOP,False,historical
1656980100,1,0.8184523809523809,-0.22323462414578588,-0.07246376811594156,-0.15422961275626423,-1.0054065299924153,0.8511769172361511,0.8511769172361511,0.0,1656990000,INITIAL_STOP,False,historical
1657065900,1,0.816468253968254,-0.34301715085754264,-0.21434820647418434,-0.2333978998949946,-1.0047197993233055,0.7713218994283109,0.7713218994283109,0.0,1657071900,INITIAL_STOP,False,historical
