rank,rule,score_minEV,score_fwdN,DISC_2021_23_N,DISC_2021_23_EV,DISC_2021_23_PF,DISC_2021_23_SumR,DISC_2021_23_MaxDD_R,DISC_2021_23_R_DD,VAL_2024_25_N,VAL_2024_25_EV,VAL_2024_25_PF,VAL_2024_25_SumR,VAL_2024_25_MaxDD_R,VAL_2024_25_R_DD,ALL_2021_25_N,ALL_2021_25_EV,ALL_2021_25_PF,ALL_2021_25_SumR,ALL_2021_25_MaxDD_R,ALL_2021_25_R_DD,FWD_2026_N,FWD_2026_EV,FWD_2026_PF,FWD_2026_SumR,FWD_2026_MaxDD_R,FWD_2026_R_DD
1,reclaim_bin in {>=1.00},0.09019640554818881,24,149,0.2730111063731518,1.5827995765968141,40.67865484959962,5.689862109186343,7.149321735569566,94,0.09019640554818881,1.1858795064092038,8.478462121529748,8.006880162963135,1.058897092121845,243,0.2022926624326311,1.4259295419409328,49.15711697112936,8.006880162963135,6.139359647033559,24,0.2696182269082626,1.6414204658907234,6.470837445798302,2.1401112892058074,3.0235985756608112
2,"reclaim_bin in {0.50-0.75,>=1.00}",0.0900905858042214,93,487,0.0900905858042214,1.1894528614128685,43.87411528665582,11.835191292819282,3.7070896617679,354,0.11267400956723701,1.234926451331779,39.886599386801905,13.519141643419736,2.95037957577848,841,0.099596569171769,1.2086887863091569,83.76071467345773,17.59464687037314,4.760579470026122,93,0.13701099722676996,1.2997030586774032,12.742022742089606,8.521317268612524,1.4953113867762742
3,trend_state in {BOTH_ALIGN} & crowd_bin in {0.50-1.00},0.07574167130754668,21,115,0.07574167130754668,1.1725933852555943,8.710292200367869,16.882820474627927,0.5159263651152359,84,0.21293589454071685,1.5517796639878083,17.886615141420215,7.199926655499198,2.4842774096537057,199,0.13365280071250293,1.3208956449792586,26.596907341788082,16.882820474627927,1.5753829392285972,21,0.08454936328867636,1.1583446297035882,1.7755366290622037,5.821065258502119,0.3050191932600127
4,trend_state in {ONE_ALIGN} & response_bin in {>=2.50},0.05638725245307146,25,137,0.08099576371187014,1.1792839998565954,11.09641962852621,12.817833914404012,0.865701623427702,79,0.05638725245307146,1.11588570410315,4.454592943792646,5.407609139774288,0.8237638536091717,216,0.07199542857555025,1.1549947520501656,15.551012572318852,12.817833914404012,1.213232491243582,25,0.07465824809100725,1.1617006317289418,1.8664562022751814,3.3986480162079724,0.5491760821874317
5,confirm_bin in {<=15} & trend_state in {ONE_ALIGN},0.054998199231799105,35,199,0.21725596942717595,1.4961833791511092,43.23393791600802,11.954701811397168,3.616479825100312,125,0.054998199231799105,1.116643244226459,6.874774903974888,11.798312847989123,0.5826913553276907,324,0.15465652104932998,1.3430424643566046,50.10871281998291,11.954701811397168,4.191548531324397,35,0.10486632125494748,1.235825418308617,3.6703212439231616,2.9485588449380606,1.2447848040150824
6,reclaim_bin in {0.50-0.75},0.009454024961704747,69,338,0.009454024961704747,1.019751329092993,3.1954604370562043,21.049790421887383,0.15180485757870507,260,0.12080052794335445,1.2529432867682142,31.40813726527216,13.747762304747601,2.284599963910184,598,0.057865547997204635,1.1210105358647575,34.60359770232837,21.049790421887383,1.6438927423404588,69,0.09088674342451168,1.193392756903001,6.271185296291306,9.696949329190812,0.6467173420627353
