mode,trade_index,signal_time_utc,period_label,quality_state,raw_R,risk_multiplier,weighted_R,equity_R,drawdown_R
FLAT_1_1_1,176,2026-08-31 10:00:00+00:00,2026-08,LOW,-0.0019118871467923,1.0,-0.0019118871467923,17.115236780278387,4.458401868642724
OLD_1P5_1_0P75,1,2026-03-01 14:00:00+00:00,2026-03,NORMAL,0.0539374874815626,1.0,0.0539374874815626,0.0539374874815626,0.0
OLD_1P5_1_0P75,2,2026-03-02 15:30:00+00:00,2026-03,NORMAL,-1.001610178787831,1.0,-1.001610178787831,-0.9476726913062685,1.001610178787831
OLD_1P5_1_0P75,3,2026-03-03 10:00:00+00:00,2026-03,NORMAL,-1.0022251199374392,1.0,-1.0022251199374392,-1.9498978112437078,2.0038352987252703
OLD_1P5_1_0P75,4,2026-03-03 16:45:00+00:00,2026-03,NORMAL,1.969522256361238,1.0,1.969522256361238,0.019624445117530254,0.03431304236403235
OLD_1P5_1_0P75,5,2026-03-05 05:45:00+00:00,2026-03,NORMAL,1.5599364478678033,1.0,1.5599364478678033,1.5795608929853335,0.0
OLD_1P5_1_0P75,6,2026-03-06 06:45:00+00:00,2026-03,NORMAL,2.219347859404499,1.0,2.219347859404499,3.7989087523898326,0.0
OLD_1P5_1_0P75,7,2026-03-08 09:15:00+00:00,2026-03,LOW,2.217890902749247,0.75,1.6634181770619354,5.462326929451768,0.0
OLD_1P5_1_0P75,8,2026-03-09 09:30:00+00:00,2026-03,NORMAL,2.2194323888888925,1.0,2.2194323888888925,7.68175931834066,0.0
OLD_1P5_1_0P75,9,2026-03-10 15:15:00+00:00,2026-03,HIGH,-0.369209450787765,1.5,-0.5538141761816475,7.127945142159012,0.553814176181648
OLD_1P5_1_0P75,10,2026-03-12 02:45:00+00:00,2026-03,NORMAL,-1.003695026690561,1.0,-1.003695026690561,6.124250115468451,1.5575092028722093
OLD_1P5_1_0P75,11,2026-03-12 11:30:00+00:00,2026-03,HIGH,1.3224616129643092,1.5,1.9836924194464638,8.107942534914915,0.0
OLD_1P5_1_0P75,12,2026-03-14 03:45:00+00:00,2026-03,NORMAL,-0.5205721457927348,1.0,-0.5205721457927348,7.587370389122181,0.5205721457927348
OLD_1P5_1_0P75,13,2026-03-15 06:30:00+00:00,2026-03,HIGH,2.217316611076805,1.5,3.3259749166152073,10.913345305737387,0.0
OLD_1P5_1_0P75,14,2026-03-15 23:00:00+00:00,2026-03,HIGH,1.223878050109179,1.5,1.8358170751637686,12.749162380901156,0.0
OLD_1P5_1_0P75,15,2026-03-17 13:45:00+00:00,2026-03,NORMAL,-1.0033072812093422,1.0,-1.0033072812093422,11.745855099691815,1.0033072812093415
OLD_1P5_1_0P75,16,2026-03-17 20:00:00+00:00,2026-03,HIGH,-1.003191140866455,1.5,-1.5047867112996824,10.241068388392133,2.508093992509023
OLD_1P5_1_0P75,17,2026-03-18 14:15:00+00:00,2026-03,NORMAL,1.6228005462626942,1.0,1.6228005462626942,11.863868934654827,0.8852934462463296
OLD_1P5_1_0P75,18,2026-03-19 14:45:00+00:00,2026-03,LOW,-1.002023371405143,0.75,-0.7515175285538572,11.11235140610097,1.636810974800186
OLD_1P5_1_0P75,19,2026-03-21 14:15:00+00:00,2026-03,NORMAL,2.2136218505818785,1.0,2.2136218505818785,13.325973256682849,0.0
OLD_1P5_1_0P75,20,2026-03-22 00:00:00+00:00,2026-03,HIGH,0.9368780555555448,1.5,1.4053170833333173,14.731290340016166,0.0
OLD_1P5_1_0P75,21,2026-03-23 07:15:00+00:00,2026-03,HIGH,-1.002540854721404,1.5,-1.5038112820821061,13.22747905793406,1.503811282082106
OLD_1P5_1_0P75,22,2026-03-24 01:00:00+00:00,2026-03,NORMAL,-0.1023294933250778,1.0,-0.1023294933250778,13.125149564608982,1.6061407754071837
OLD_1P5_1_0P75,23,2026-03-25 12:00:00+00:00,2026-03,HIGH,-1.0035602735501852,1.5,-1.5053404103252777,11.619809154283704,3.111481185732462
OLD_1P5_1_0P75,24,2026-03-26 02:30:00+00:00,2026-03,LOW,-1.004167860493261,0.75,-0.7531258953699457,10.866683258913758,3.864607081102408
OLD_1P5_1_0P75,25,2026-03-26 06:15:00+00:00,2026-03,NORMAL,1.4871014974918455,1.0,1.4871014974918455,12.353784756405604,2.377505583610562
OLD_1P5_1_0P75,26,2026-03-27 07:45:00+00:00,2026-03,HIGH,2.218228792610327,1.5,3.3273431889154903,15.681127945321094,0.0
OLD_1P5_1_0P75,27,2026-03-28 00:00:00+00:00,2026-03,HIGH,-1.0056002344258763,1.5,-1.5084003516388145,14.17272759368228,1.508400351638814
OLD_1P5_1_0P75,28,2026-03-28 22:15:00+00:00,2026-03,NORMAL,-1.0069496631304615,1.0,-1.0069496631304615,13.165777930551819,2.5153500147692753
OLD_1P5_1_0P75,29,2026-03-29 23:30:00+00:00,2026-03,NORMAL,0.2996303225806422,1.0,0.2996303225806422,13.46540825313246,2.2157196921886335
OLD_1P5_1_0P75,30,2026-03-31 08:45:00+00:00,2026-03,NORMAL,-1.00342490960836,1.0,-1.00342490960836,12.4619833435241,3.2191446017969945
OLD_1P5_1_0P75,31,2026-04-01 07:00:00+00:00,2026-04,NORMAL,-1.0030545892784883,1.0,-1.0030545892784883,11.458928754245612,4.222199191075482
OLD_1P5_1_0P75,32,2026-04-02 01:30:00+00:00,2026-04,NORMAL,0.5550521007748141,1.0,0.5550521007748141,12.013980855020426,3.667147090300668
OLD_1P5_1_0P75,33,2026-04-04 08:15:00+00:00,2026-04,NORMAL,-1.0127736419979974,1.0,-1.0127736419979974,11.001207213022429,4.679920732298665
OLD_1P5_1_0P75,34,2026-04-05 06:45:00+00:00,2026-04,LOW,-1.006828621643911,0.75,-0.7551214662329333,10.246085746789495,5.435042198531599
OLD_1P5_1_0P75,35,2026-04-06 00:30:00+00:00,2026-04,HIGH,-0.1815576305759548,1.5,-0.27233644586393224,9.973749300925563,5.707378644395531
OLD_1P5_1_0P75,36,2026-04-07 11:15:00+00:00,2026-04,NORMAL,-1.0032583905464063,1.0,-1.0032583905464063,8.970490910379157,6.7106370349419375
OLD_1P5_1_0P75,37,2026-04-07 20:45:00+00:00,2026-04,HIGH,2.219480304581637,1.5,3.3292204568724557,12.299711367251613,3.381416578069482
OLD_1P5_1_0P75,38,2026-04-09 02:00:00+00:00,2026-04,NORMAL,-1.0033102554975606,1.0,-1.0033102554975606,11.296401111754053,4.384726833567042
OLD_1P5_1_0P75,39,2026-04-09 16:15:00+00:00,2026-04,LOW,0.3934609523547987,0.75,0.29509571426609904,11.591496826020151,4.089631119300943
OLD_1P5_1_0P75,40,2026-04-11 05:00:00+00:00,2026-04,NORMAL,-1.0070212424587208,1.0,-1.0070212424587208,10.58447558356143,5.096652361759665
OLD_1P5_1_0P75,41,2026-04-12 01:45:00+00:00,2026-04,NORMAL,0.5788146944075542,1.0,0.5788146944075542,11.163290277968985,4.51783766735211
OLD_1P5_1_0P75,42,2026-04-13 07:45:00+00:00,2026-04,NORMAL,-1.0055387231306772,1.0,-1.0055387231306772,10.157751554838308,5.523376390482786
OLD_1P5_1_0P75,43,2026-04-14 00:15:00+00:00,2026-04,HIGH,0.1840656959071347,1.5,0.27609854386070204,10.43385009869901,5.247277846622085
OLD_1P5_1_0P75,44,2026-04-15 20:45:00+00:00,2026-04,HIGH,-1.0030452318166478,1.5,-1.5045678477249718,8.929282250974037,6.7518456943470575
OLD_1P5_1_0P75,45,2026-04-16 15:15:00+00:00,2026-04,NORMAL,-1.002215691997346,1.0,-1.002215691997346,7.927066558976691,7.754061386344404
OLD_1P5_1_0P75,46,2026-04-18 00:30:00+00:00,2026-04,NORMAL,2.2170319148363045,1.0,2.2170319148363045,10.144098473812996,5.537029471508099
OLD_1P5_1_0P75,47,2026-04-18 20:45:00+00:00,2026-04,NORMAL,1.7878923215005862,1.0,1.7878923215005862,11.931990795313581,3.7491371500075132
OLD_1P5_1_0P75,48,2026-04-19 23:45:00+00:00,2026-04,NORMAL,-1.0029579808165048,1.0,-1.0029579808165048,10.929032814497077,4.752095130824017
OLD_1P5_1_0P75,49,2026-04-20 14:45:00+00:00,2026-04,LOW,0.0567312020062051,0.75,0.042548401504653825,10.97158121600173,4.709546729319364
OLD_1P5_1_0P75,50,2026-04-22 02:30:00+00:00,2026-04,HIGH,0.1926696102914637,1.5,0.28900441543719557,11.260585631438927,4.420542313882168
OLD_1P5_1_0P75,51,2026-04-24 02:30:00+00:00,2026-04,HIGH,-1.0042215082530837,1.5,-1.5063322623796256,9.7542533690593,5.926874576261794
OLD_1P5_1_0P75,52,2026-04-25 01:15:00+00:00,2026-04,NORMAL,0.0444061007074454,1.0,0.0444061007074454,9.798659469766745,5.882468475554349
OLD_1P5_1_0P75,53,2026-04-26 05:00:00+00:00,2026-04,NORMAL,2.2136266369237263,1.0,2.2136266369237263,12.012286106690471,3.668841838630623
OLD_1P5_1_0P75,54,2026-04-27 16:30:00+00:00,2026-04,NORMAL,0.4750206120444012,1.0,0.4750206120444012,12.487306718734873,3.1938212265862216
OLD_1P5_1_0P75,55,2026-04-29 05:45:00+00:00,2026-04,NORMAL,-1.00506589159503,1.0,-1.00506589159503,11.482240827139844,4.198887118181251
OLD_1P5_1_0P75,56,2026-04-29 16:45:00+00:00,2026-04,HIGH,-0.1612523265298245,1.5,-0.24187848979473675,11.240362337345108,4.440765607975987
OLD_1P5_1_0P75,57,2026-05-01 03:15:00+00:00,2026-05,NORMAL,2.2157272768206435,1.0,2.2157272768206435,13.456089614165752,2.2250383311553428
OLD_1P5_1_0P75,58,2026-05-01 13:15:00+00:00,2026-05,LOW,-0.2307112215450397,0.75,-0.17303341615877976,13.283056198006971,2.3980717473141233
OLD_1P5_1_0P75,59,2026-05-03 22:00:00+00:00,2026-05,HIGH,-1.005419649148552,1.5,-1.5081294737228281,11.774926724284143,3.9062012210369517
OLD_1P5_1_0P75,60,2026-05-04 02:15:00+00:00,2026-05,LOW,-1.0026531766558076,0.75,-0.7519898824918556,11.022936841792287,4.658191103528807
OLD_1P5_1_0P75,61,2026-05-06 06:00:00+00:00,2026-05,NORMAL,-1.005009961716168,1.0,-1.005009961716168,10.01792688007612,5.663201065244975
OLD_1P5_1_0P75,62,2026-05-06 14:30:00+00:00,2026-05,LOW,1.1761398401768373,0.75,0.8821048801326279,10.900031760208748,4.781096185112347
OLD_1P5_1_0P75,63,2026-05-08 04:30:00+00:00,2026-05,NORMAL,-1.004800168251023,1.0,-1.004800168251023,9.895231591957725,5.78589635336337
OLD_1P5_1_0P75,64,2026-05-09 01:15:00+00:00,2026-05,NORMAL,-1.0094501542859609,1.0,-1.0094501542859609,8.885781437671763,6.795346507649331
OLD_1P5_1_0P75,65,2026-05-09 18:15:00+00:00,2026-05,HIGH,0.6119787609668341,1.5,0.9179681414502512,9.803749579122014,5.87737836619908
OLD_1P5_1_0P75,66,2026-05-10 23:30:00+00:00,2026-05,HIGH,-0.2284270728371984,1.5,-0.3426406092557976,9.461108969866217,6.220018975454877
OLD_1P5_1_0P75,67,2026-05-12 02:00:00+00:00,2026-05,NORMAL,0.1889475429171153,1.0,0.1889475429171153,9.650056512783332,6.031071432537763
OLD_1P5_1_0P75,68,2026-05-13 11:30:00+00:00,2026-05,NORMAL,2.216404153988227,1.0,2.216404153988227,11.866460666771559,3.8146672785495355
OLD_1P5_1_0P75,69,2026-05-14 06:30:00+00:00,2026-05,NORMAL,2.218100609384515,1.0,2.218100609384515,14.084561276156073,1.5965666691650213
OLD_1P5_1_0P75,70,2026-05-15 00:00:00+00:00,2026-05,HIGH,-1.0055274403479089,1.5,-1.5082911605218632,12.576270115634209,3.1048578296868854
OLD_1P5_1_0P75,71,2026-05-15 13:30:00+00:00,2026-05,NORMAL,1.6835480929999684,1.0,1.6835480929999684,14.259818208634178,1.4213097366869167
OLD_1P5_1_0P75,72,2026-05-16 14:45:00+00:00,2026-05,LOW,0.263328357140753,0.75,0.19749626785556473,14.457314476489742,1.2238134688313522
OLD_1P5_1_0P75,73,2026-05-17 23:45:00+00:00,2026-05,NORMAL,-1.0033537464931936,1.0,-1.0033537464931936,13.453960729996549,2.2271672153245454
OLD_1P5_1_0P75,74,2026-05-18 16:00:00+00:00,2026-05,LOW,-0.1752802944823172,0.75,-0.1314602208617379,13.32250050913481,2.358627436186284
OLD_1P5_1_0P75,75,2026-05-20 06:45:00+00:00,2026-05,NORMAL,0.4725447108476439,1.0,0.4725447108476439,13.795045219982454,1.8860827253386407
OLD_1P5_1_0P75,76,2026-05-22 02:30:00+00:00,2026-05,NORMAL,2.2163839020147846,1.0,2.2163839020147846,16.01142912199724,0.0
OLD_1P5_1_0P75,77,2026-05-23 08:00:00+00:00,2026-05,LOW,-1.005252196497164,0.75,-0.7539391473728729,15.257489974624367,0.753939147372872
OLD_1P5_1_0P75,78,2026-05-23 15:00:00+00:00,2026-05,NORMAL,2.2165710925088407,1.0,2.2165710925088407,17.474061067133206,0.0
OLD_1P5_1_0P75,79,2026-05-24 11:45:00+00:00,2026-05,NORMAL,-1.005808759042491,1.0,-1.005808759042491,16.468252308090715,1.0058087590424911
OLD_1P5_1_0P75,80,2026-05-25 05:30:00+00:00,2026-05,NORMAL,-1.0049264909933218,1.0,-1.0049264909933218,15.463325817097394,2.010735250035813
OLD_1P5_1_0P75,81,2026-05-26 01:00:00+00:00,2026-05,NORMAL,-1.0047465435878355,1.0,-1.0047465435878355,14.458579273509558,3.015481793623648
OLD_1P5_1_0P75,82,2026-05-26 15:45:00+00:00,2026-05,NORMAL,0.8199208570797497,1.0,0.8199208570797497,15.278500130589308,2.195560936543899
OLD_1P5_1_0P75,83,2026-05-27 22:00:00+00:00,2026-05,LOW,2.2174768749061218,0.75,1.6631076561795912,16.9416077867689,0.5324532803643081
OLD_1P5_1_0P75,84,2026-05-28 05:45:00+00:00,2026-05,HIGH,-0.4408529305296155,1.5,-0.6612793957944232,16.280328390974475,1.1937326761587315
OLD_1P5_1_0P75,85,2026-05-29 07:00:00+00:00,2026-05,NORMAL,-1.0061762141779849,1.0,-1.0061762141779849,15.27415217679649,2.199908890336717
OLD_1P5_1_0P75,86,2026-05-29 14:30:00+00:00,2026-05,LOW,-1.003640935488132,0.75,-0.7527307016160989,14.521421475180391,2.9526395919528152
OLD_1P5_1_0P75,87,2026-05-30 02:00:00+00:00,2026-05,HIGH,-1.007528370565044,1.5,-1.5112925558475658,13.010128919332825,4.4639321478003815
OLD_1P5_1_0P75,88,2026-06-01 14:45:00+00:00,2026-06,HIGH,2.2200915466734976,1.5,3.3301373200102464,16.340266239343073,1.1337948277901333
OLD_1P5_1_0P75,89,2026-06-03 05:15:00+00:00,2026-06,HIGH,2.220454680439625,1.5,3.330682020659437,19.67094826000251,0.0
OLD_1P5_1_0P75,90,2026-06-04 05:15:00+00:00,2026-06,NORMAL,-0.4469156908927472,1.0,-0.4469156908927472,19.224032569109763,0.4469156908927481
OLD_1P5_1_0P75,91,2026-06-05 14:15:00+00:00,2026-06,HIGH,-0.1149638975313569,1.5,-0.17244584629703535,19.05158672281273,0.619361537189782
OLD_1P5_1_0P75,92,2026-06-07 01:30:00+00:00,2026-06,HIGH,-1.002858815690412,1.5,-1.5042882235356179,17.54729849927711,2.1236497607253995
OLD_1P5_1_0P75,93,2026-06-07 22:15:00+00:00,2026-06,LOW,-0.0434975434530721,0.75,-0.032623157589804073,17.514675341687308,2.156272918315203
OLD_1P5_1_0P75,94,2026-06-09 02:00:00+00:00,2026-06,NORMAL,1.364215222602464,1.0,1.364215222602464,18.878890564289772,0.7920576957127388
OLD_1P5_1_0P75,95,2026-06-10 06:15:00+00:00,2026-06,HIGH,-1.0039401136358383,1.5,-1.5059101704537574,17.372980393836016,2.297967866166495
OLD_1P5_1_0P75,96,2026-06-10 14:15:00+00:00,2026-06,NORMAL,0.4606442570832672,1.0,0.4606442570832672,17.833624650919283,1.837323609083228
OLD_1P5_1_0P75,97,2026-06-13 07:45:00+00:00,2026-06,NORMAL,2.214568269890265,1.0,2.214568269890265,20.048192920809548,0.0
OLD_1P5_1_0P75,98,2026-06-13 22:30:00+00:00,2026-06,NORMAL,-1.0062597010040424,1.0,-1.0062597010040424,19.041933219805507,1.0062597010040406
OLD_1P5_1_0P75,99,2026-06-14 21:45:00+00:00,2026-06,NORMAL,-1.0034751207332235,1.0,-1.0034751207332235,18.038458099072283,2.009734821737265
OLD_1P5_1_0P75,100,2026-06-15 11:30:00+00:00,2026-06,NORMAL,-1.0046427270678313,1.0,-1.0046427270678313,17.03381537200445,3.014377548805097
OLD_1P5_1_0P75,101,2026-06-16 00:45:00+00:00,2026-06,NORMAL,0.6928827247630065,1.0,0.6928827247630065,17.726698096767457,2.321494824042091
OLD_1P5_1_0P75,102,2026-06-17 12:00:00+00:00,2026-06,NORMAL,-1.0039853886119685,1.0,-1.0039853886119685,16.722712708155488,3.3254802126540604
OLD_1P5_1_0P75,103,2026-06-18 16:15:00+00:00,2026-06,HIGH,-0.1559643662165021,1.5,-0.23394654932475312,16.488766158830735,3.5594267619788127
OLD_1P5_1_0P75,104,2026-06-20 00:15:00+00:00,2026-06,NORMAL,-1.0056374386292062,1.0,-1.0056374386292062,15.48312872020153,4.565064200608019
OLD_1P5_1_0P75,105,2026-06-21 08:45:00+00:00,2026-06,LOW,-1.0083880987321132,0.75,-0.7562910740490849,14.726837646152445,5.321355274657103
OLD_1P5_1_0P75,106,2026-06-21 22:15:00+00:00,2026-06,NORMAL,2.2182873437638078,1.0,2.2182873437638078,16.945124989916252,3.103067930893296
OLD_1P5_1_0P75,107,2026-06-22 13:45:00+00:00,2026-06,NORMAL,-1.002806353874498,1.0,-1.002806353874498,15.942318636041755,4.105874284767793
OLD_1P5_1_0P75,108,2026-06-23 01:00:00+00:00,2026-06,NORMAL,2.21842630649825,1.0,2.21842630649825,18.160744942540006,1.8874479782695417
OLD_1P5_1_0P75,109,2026-06-23 14:15:00+00:00,2026-06,HIGH,1.4784086009083768,1.5,2.217612901362565,20.37835784390257,0.0
OLD_1P5_1_0P75,110,2026-06-24 14:45:00+00:00,2026-06,HIGH,1.093537157090165,1.5,1.6403057356352475,22.01866357953782,0.0
OLD_1P5_1_0P75,111,2026-06-26 01:30:00+00:00,2026-06,NORMAL,0.6757157463796739,1.0,0.6757157463796739,22.69437932591749,0.0
OLD_1P5_1_0P75,112,2026-06-27 05:00:00+00:00,2026-06,NORMAL,-0.6251636143162401,1.0,-0.6251636143162401,22.069215711601252,0.6251636143162393
OLD_1P5_1_0P75,113,2026-06-28 05:45:00+00:00,2026-06,NORMAL,-1.0051880432710785,1.0,-1.0051880432710785,21.064027668330173,1.630351657587319
OLD_1P5_1_0P75,114,2026-06-28 22:30:00+00:00,2026-06,HIGH,-1.0031735875816563,1.5,-1.5047603813724844,19.559267286957688,3.1351120389598037
OLD_1P5_1_0P75,115,2026-06-29 13:45:00+00:00,2026-06,NORMAL,0.1690574538854163,1.0,0.1690574538854163,19.728324740843103,2.9660545850743887
OLD_1P5_1_0P75,116,2026-06-30 23:15:00+00:00,2026-06,NORMAL,-1.0048048847612816,1.0,-1.0048048847612816,18.723519856081822,3.97085946983567
OLD_1P5_1_0P75,117,2026-07-01 14:00:00+00:00,2026-07,NORMAL,2.219315085058809,1.0,2.219315085058809,20.94283494114063,1.7515443847768601
OLD_1P5_1_0P75,118,2026-07-03 01:15:00+00:00,2026-07,NORMAL,-1.004679255499155,1.0,-1.004679255499155,19.938155685641476,2.7562236402760156
OLD_1P5_1_0P75,119,2026-07-03 21:30:00+00:00,2026-07,HIGH,0.8261770244629236,1.5,1.2392655366943854,21.177421222335862,1.5169581035816293
OLD_1P5_1_0P75,120,2026-07-05 22:30:00+00:00,2026-07,LOW,2.21795904165889,0.75,1.6634692812441676,22.84089050358003,0.0
OLD_1P5_1_0P75,121,2026-07-07 05:45:00+00:00,2026-07,NORMAL,-1.0036331328901915,1.0,-1.0036331328901915,21.83725737068984,1.0036331328901902
OLD_1P5_1_0P75,122,2026-07-09 00:15:00+00:00,2026-07,LOW,-1.0052843853079805,0.75,-0.7539632889809853,21.083294081708857,1.757596421871174
OLD_1P5_1_0P75,123,2026-07-09 06:45:00+00:00,2026-07,NORMAL,1.0981173881000783,1.0,1.0981173881000783,22.181411469808936,0.6594790337710954
OLD_1P5_1_0P75,124,2026-07-10 11:45:00+00:00,2026-07,HIGH,-1.0046160683996883,1.5,-1.5069241025995326,20.6744873672094,2.1664031363706293
OLD_1P5_1_0P75,125,2026-07-11 08:30:00+00:00,2026-07,HIGH,-1.0107908247212352,1.5,-1.5161862370818526,19.158301130127548,3.6825893734524833
OLD_1P5_1_0P75,126,2026-07-12 00:30:00+00:00,2026-07,NORMAL,-0.1900751154485381,1.0,-0.1900751154485381,18.968226014679008,3.872664488901023
OLD_1P5_1_0P75,127,2026-07-14 06:15:00+00:00,2026-07,NORMAL,2.2167848266875216,1.0,2.2167848266875216,21.18501084136653,1.6558796622135006
OLD_1P5_1_0P75,128,2026-07-14 13:15:00+00:00,2026-07,NORMAL,1.7799793047398602,1.0,1.7799793047398602,22.96499014610639,0.0
OLD_1P5_1_0P75,129,2026-07-15 15:00:00+00:00,2026-07,HIGH,-1.0027490867752964,1.5,-1.5041236301629446,21.460866515943447,1.504123630162944
OLD_1P5_1_0P75,130,2026-07-16 08:00:00+00:00,2026-07,NORMAL,-1.0046320110620015,1.0,-1.0046320110620015,20.456234504881447,2.508755641224944
OLD_1P5_1_0P75,131,2026-07-16 23:45:00+00:00,2026-07,NORMAL,2.2157918323763512,1.0,2.2157918323763512,22.672026337257797,0.29296380884859374
OLD_1P5_1_0P75,132,2026-07-18 05:00:00+00:00,2026-07,NORMAL,-1.0144627457824436,1.0,-1.0144627457824436,21.657563591475355,1.3074265546310357
OLD_1P5_1_0P75,133,2026-07-18 17:00:00+00:00,2026-07,HIGH,1.0245780051886877,1.5,1.5368670077830315,23.194430599258386,0.0
OLD_1P5_1_0P75,134,2026-07-20 00:00:00+00:00,2026-07,LOW,-1.005371953056322,0.75,-0.7540289647922416,22.440401634466145,0.7540289647922407
OLD_1P5_1_0P75,135,2026-07-21 08:00:00+00:00,2026-07,HIGH,-0.2127785355608756,1.5,-0.3191678033413134,22.121233831124833,1.0731967681335526
OLD_1P5_1_0P75,136,2026-07-22 13:45:00+00:00,2026-07,NORMAL,-1.0053158074027737,1.0,-1.0053158074027737,21.11591802372206,2.078512575536326
OLD_1P5_1_0P75,137,2026-07-23 12:45:00+00:00,2026-07,NORMAL,-1.006486782576516,1.0,-1.006486782576516,20.109431241145543,3.0849993581128423
OLD_1P5_1_0P75,138,2026-07-26 06:00:00+00:00,2026-07,NORMAL,2.21026142326272,1.0,2.21026142326272,22.319692664408265,0.8747379348501205
OLD_1P5_1_0P75,139,2026-07-26 22:30:00+00:00,2026-07,NORMAL,-1.0079386978502662,1.0,-1.0079386978502662,21.311753966557998,1.882676632700388
OLD_1P5_1_0P75,140,2026-07-27 14:00:00+00:00,2026-07,HIGH,-1.0035158875409222,1.5,-1.5052738313113834,19.806480135246613,3.387950464011773
OLD_1P5_1_0P75,141,2026-07-27 22:45:00+00:00,2026-07,NORMAL,0.3789391630391676,1.0,0.3789391630391676,20.18541929828578,3.009011300972606
OLD_1P5_1_0P75,142,2026-07-29 07:45:00+00:00,2026-07,NORMAL,-1.005646466955716,1.0,-1.005646466955716,19.179772831330062,4.014657767928323
OLD_1P5_1_0P75,143,2026-07-29 16:30:00+00:00,2026-07,NORMAL,-1.002980508313981,1.0,-1.002980508313981,18.17679232301608,5.017638276242305
OLD_1P5_1_0P75,144,2026-07-31 02:30:00+00:00,2026-07,NORMAL,1.275181920991485,1.0,1.275181920991485,19.451974244007566,3.7424563552508197
OLD_1P5_1_0P75,145,2026-08-01 03:00:00+00:00,2026-08,HIGH,2.2111218436288467,1.5,3.31668276544327,22.768657009450834,0.42577358980755164
OLD_1P5_1_0P75,146,2026-08-01 19:15:00+00:00,2026-08,HIGH,-1.0050322990250145,1.5,-1.5075484485375217,21.261108560913314,1.9333220383450715
OLD_1P5_1_0P75,147,2026-08-02 02:30:00+00:00,2026-08,NORMAL,-0.4587336695386017,1.0,-0.4587336695386017,20.80237489137471,2.3920557078836744
OLD_1P5_1_0P75,148,2026-08-03 04:45:00+00:00,2026-08,HIGH,-1.0061023719242783,1.5,-1.5091535578864175,19.293221333488294,3.901209265770092
OLD_1P5_1_0P75,149,2026-08-03 14:15:00+00:00,2026-08,NORMAL,0.3350877488256583,1.0,0.3350877488256583,19.62830908231395,3.5661215169444347
OLD_1P5_1_0P75,150,2026-08-06 04:30:00+00:00,2026-08,NORMAL,1.0871473108402394,1.0,1.0871473108402394,20.71545639315419,2.478974206104194
OLD_1P5_1_0P75,151,2026-08-07 06:00:00+00:00,2026-08,NORMAL,-1.0072361704383896,1.0,-1.0072361704383896,19.708220222715802,3.4862103765425836
OLD_1P5_1_0P75,152,2026-08-07 09:30:00+00:00,2026-08,NORMAL,0.3343119683927149,1.0,0.3343119683927149,20.042532191108517,3.1518984081498687
OLD_1P5_1_0P75,153,2026-08-08 14:30:00+00:00,2026-08,LOW,2.203935165523048,0.75,1.652951374142286,21.695483565250804,1.498947034007582
OLD_1P5_1_0P75,154,2026-08-09 13:45:00+00:00,2026-08,HIGH,-1.0157303623263292,1.5,-1.5235955434894937,20.171888021761312,3.022542577497074
OLD_1P5_1_0P75,155,2026-08-09 23:45:00+00:00,2026-08,LOW,1.6579351270092209,0.75,1.2434513452569156,21.415339367018227,1.7790912322401589
OLD_1P5_1_0P75,156,2026-08-11 01:15:00+00:00,2026-08,HIGH,-1.0101741338783945,1.5,-1.5152612008175916,19.900078166200636,3.2943524330577496
OLD_1P5_1_0P75,157,2026-08-12 01:15:00+00:00,2026-08,HIGH,-1.0098131917513018,1.5,-1.5147197876269527,18.385358378573684,4.809072220684701
OLD_1P5_1_0P75,158,2026-08-12 10:30:00+00:00,2026-08,NORMAL,-1.0075057082119716,1.0,-1.0075057082119716,17.37785267036171,5.816577928896674
OLD_1P5_1_0P75,159,2026-08-13 06:00:00+00:00,2026-08,NORMAL,-1.007043078462431,1.0,-1.007043078462431,16.37080959189928,6.823621007359105
OLD_1P5_1_0P75,160,2026-08-13 15:30:00+00:00,2026-08,NORMAL,-1.0041537504374018,1.0,-1.0041537504374018,15.36665584146188,7.827774757796506
OLD_1P5_1_0P75,161,2026-08-14 07:00:00+00:00,2026-08,LOW,-0.1934524339199094,0.75,-0.14508932543993205,15.221566516021948,7.972864083236438
OLD_1P5_1_0P75,162,2026-08-15 21:30:00+00:00,2026-08,NORMAL,-1.0263458301284998,1.0,-1.0263458301284998,14.195220685893448,8.999209913364938
OLD_1P5_1_0P75,163,2026-08-16 16:15:00+00:00,2026-08,NORMAL,-1.0299928999932049,1.0,-1.0299928999932049,13.165227785900242,10.029202813358143
OLD_1P5_1_0P75,164,2026-08-16 23:00:00+00:00,2026-08,LOW,-1.0065570603264025,0.75,-0.7549177952448018,12.41030999065544,10.784120608602946
OLD_1P5_1_0P75,165,2026-08-17 11:30:00+00:00,2026-08,NORMAL,2.214063370068067,1.0,2.214063370068067,14.624373360723506,8.57005723853488
OLD_1P5_1_0P75,166,2026-08-18 22:00:00+00:00,2026-08,NORMAL,-1.011297564852289,1.0,-1.011297564852289,13.613075795871218,9.581354803387168
OLD_1P5_1_0P75,167,2026-08-19 12:45:00+00:00,2026-08,LOW,2.213798932443706,0.75,1.6603491993327795,15.273424995203998,7.921005604054388
OLD_1P5_1_0P75,168,2026-08-20 06:45:00+00:00,2026-08,HIGH,2.2183106124215537,1.5,3.3274659186323303,18.600890913836327,4.5935396854220585
OLD_1P5_1_0P75,169,2026-08-23 02:30:00+00:00,2026-08,HIGH,-1.005698547309076,1.5,-1.508547820963614,17.092343092872714,6.102087506385672
