time,ratio_arc,delta_ls_12_arc,q20,q80,ratio_rest,delta_ls_12_rest,side_arc,side_rest,decision_match,short_arc,short_rest,buy_arc,buy_rest,short_match,buy_match,ratio_abs_err,delta_abs_err,band_width,normalized_delta_err,dist_q20,dist_q80,nearest_threshold_dist,margin_error_ratio,q80_signed_margin_arc,q80_signed_margin_rest,ratio_rest_lag12,ratio_lo,ratio_hi,ratio_lo_lag12,ratio_hi_lag12,delta_lo,delta_hi,expected_current_raw,expected_lag_raw,fresh_current,fresh_lag,transport_fresh,recovered_side,recovered_label
2026-08-30 01:45:00+00:00,1.14757499,-0.0429555099999998,-0.0423162859999999,0.0411137140000001,1.1478,-0.0428000000000001,1,1,True,False,False,True,True,True,True,0.0002250099999998,0.0001555099999996,0.08343,0.0018639578089379,0.0006392239999999,0.084069224,0.0006392239999999,4.110500932423658,-0.084069224,-0.0839137140000003,1.1906,1.1471753099999997,1.1484069399999997,1.18997531,1.1912069399999998,-0.0440316300000001,-0.04156837000000024,2026-08-30 01:55:00+00:00,2026-08-29 22:55:00+00:00,True,True,True,,UNCERTAIN
2026-08-31 10:00:00+00:00,1.07817013,-0.0426912699999999,-0.0423390399999999,0.039148394,1.0781,-0.0427999999999999,1,1,True,False,False,True,True,True,True,7.012999999989056e-05,0.00010873,0.0814874339999999,0.0013343161597161,0.00035223,0.0818396639999999,0.00035223,3.239492320427043,-0.0818396639999999,-0.0819483939999999,1.1209,1.0774753099999999,1.0787069399999998,1.1202753099999998,1.1215069399999997,-0.04403162999999988,-0.04156837000000002,2026-08-31 10:10:00+00:00,2026-08-31 07:10:00+00:00,True,True,True,,UNCERTAIN
2026-08-31 10:15:00+00:00,1.0770471,-0.04342913,-0.0424005239999999,0.039148394,1.0768,-0.0436,1,1,True,False,False,True,True,True,True,0.0002470999999999,0.00017087,0.0815489179999999,0.0020953067703491,0.0010286060000001,0.082577524,0.0010286060000001,6.019816234563396,-0.082577524,-0.0827483940000001,1.1204,1.0761753099999998,1.0774069399999997,1.1197753099999999,1.1210069399999998,-0.04483163000000001,-0.042368370000000155,2026-08-31 10:25:00+00:00,2026-08-31 07:25:00+00:00,True,True,True,,UNCERTAIN
2026-08-31 12:30:00+00:00,1.04844708,-0.0434901599999999,-0.0426131619999999,0.039106118,1.0483,-0.0438,1,1,True,False,False,True,True,True,True,0.00014708,0.0003098400000001,0.08171928,0.0037915165185023,0.0008769979999999,0.082596278,0.0008769979999999,2.830486702813257,-0.082596278,-0.0829061180000001,1.0921,1.0476753099999998,1.0489069399999997,1.0914753099999999,1.0927069399999998,-0.04503162999999999,-0.04256837000000013,2026-08-31 12:40:00+00:00,2026-08-31 09:40:00+00:00,True,True,True,,UNCERTAIN
2026-08-31 18:15:00+00:00,1.02346171,-0.0424996199999998,-0.0425370219999997,0.038909784,1.0235,-0.0425999999999999,0,1,False,False,False,False,True,True,False,3.828999999999638e-05,0.0001003800000001,0.0814468059999998,0.0012324608530397,3.740199999992949e-05,0.0814094039999999,3.740199999992949e-05,0.3726041044021121,-0.0814094039999999,-0.081509784,1.0661,1.0228753099999999,1.0241069399999998,1.0654753099999998,1.0667069399999998,-0.0438316299999999,-0.04136837000000004,2026-08-31 18:25:00+00:00,2026-08-31 15:25:00+00:00,True,True,True,,UNCERTAIN
2026-09-02 14:15:00+00:00,1.27629607,-0.0413826100000001,-0.0409315879999999,0.0387934319999999,1.2763,-0.0411999999999999,1,1,True,False,False,True,True,True,True,3.930000000096356e-06,0.0001826100000001,0.0797250199999999,0.002290498014302,0.0004510220000001,0.080176042,0.0004510220000001,2.469864739059384,-0.080176042,-0.0799934319999998,1.3175,1.2756753099999998,1.2769069399999997,1.3168753099999997,1.3181069399999996,-0.04243162999999983,-0.039968369999999975,2026-09-02 14:25:00+00:00,2026-09-02 11:25:00+00:00,True,True,True,,UNCERTAIN
2026-09-03 08:30:00+00:00,1.18516257,-0.0398573900000001,-0.0408789659999999,0.0377078259999998,1.1853,-0.0399,0,0,True,False,False,False,False,True,True,0.0001374300000001,4.260999999994297e-05,0.0785867919999998,0.0005422030714772,0.0010215759999998,0.0775652159999999,0.0010215759999998,23.97502933586426,-0.0775652159999999,-0.0776078259999999,1.2252,1.1846753099999998,1.1859069399999997,1.2245753099999999,1.2258069399999998,-0.041131629999999975,-0.03866837000000012,2026-09-03 08:40:00+00:00,2026-09-03 05:40:00+00:00,True,True,True,,UNCERTAIN
2026-09-04 10:30:00+00:00,0.85503095,0.0381651199999999,-0.0401779519999999,0.0372416239999999,0.8549,0.038,-1,-1,True,True,True,False,False,True,True,0.0001309499999999,0.0001651199999999,0.0774195759999999,0.0021327939073175,0.0783430719999999,0.0009234959999999,0.0009234959999999,5.592877906979767,0.0009234959999999,0.000758376,0.8169,0.8542753099999998,0.8555069399999997,0.8162753099999998,0.8175069399999997,0.036768370000000106,0.03923162999999996,2026-09-04 10:40:00+00:00,2026-09-04 07:40:00+00:00,True,True,True,,UNCERTAIN
2026-09-04 10:45:00+00:00,0.85753195,0.03792886,-0.0401779519999999,0.0372593899999999,0.8577,0.0382,-1,-1,True,True,True,False,False,True,True,0.0001680499999999,0.0002711399999999,0.0774373419999999,0.0035014115024757,0.078106812,0.00066947,0.00066947,2.46909345725536,0.00066947,0.00094061,0.8195,0.8570753099999998,0.8583069399999997,0.8188753099999998,0.8201069399999997,0.036968370000000084,0.03943162999999994,2026-09-04 10:55:00+00:00,2026-09-04 07:55:00+00:00,True,True,True,,UNCERTAIN
2026-09-07 12:45:00+00:00,1.11174423,0.03555412,-0.0379388739999998,0.035412812,1.1119,0.0359,-1,-1,True,True,True,False,False,True,True,0.0001557700000001,0.00034588,0.0733516859999999,0.0047153653700614,0.0734929939999998,0.0001413079999999,0.0001413079999999,0.4085463166415043,0.0001413079999999,0.0004871879999999,1.076,1.11127531,1.1125069399999998,1.0753753099999999,1.0766069399999998,0.034668370000000115,0.03713162999999997,2026-09-07 12:55:00+00:00,2026-09-07 09:55:00+00:00,True,True,True,,UNCERTAIN
2026-09-07 13:00:00+00:00,1.11341724,0.0355459,-0.0379388739999998,0.035412812,1.1133,0.0355999999999998,-1,-1,True,True,True,False,False,True,True,0.00011724,5.409999999983484e-05,0.0733516859999999,0.0007375426926087,0.0734847739999998,0.0001330879999999,0.0001330879999999,2.4600369685836423,0.0001330879999999,0.0001871879999998,1.0777,1.1126753099999998,1.1139069399999997,1.07707531,1.0783069399999998,0.034368369999999926,0.03683162999999978,2026-09-07 13:10:00+00:00,2026-09-07 10:10:00+00:00,True,True,True,,UNCERTAIN
2026-09-08 04:45:00+00:00,1.19965572,0.0340054599999999,-0.0375017719999998,0.035412812,1.1997,0.0343,0,0,True,False,False,False,False,True,True,4.4280000000007647e-05,0.00029454,0.0729145839999999,0.0040395210922422,0.0715072319999998,0.0014073520000001,0.0014073520000001,4.778135397568434,-0.0014073520000001,-0.001112812,1.1654,1.1990753099999998,1.2003069399999997,1.1647753099999998,1.1660069399999997,0.03306837000000007,0.035531629999999925,2026-09-08 04:55:00+00:00,2026-09-08 01:55:00+00:00,True,True,True,,UNCERTAIN
2026-09-08 06:00:00+00:00,1.20382775,0.0353512900000001,-0.0375017719999998,0.0355247599999999,1.2036,0.0353000000000001,0,0,True,False,False,False,False,True,True,0.00022775,5.129000000003714e-05,0.0730265319999998,0.0007023474700953,0.072853062,0.0001734699999997,0.0001734699999997,3.3821407681744624,-0.0001734699999997,-0.0002247599999998,1.1683,1.2029753099999998,1.2042069399999997,1.1676753099999997,1.1689069399999996,0.03406837000000018,0.03653163000000004,2026-09-08 06:10:00+00:00,2026-09-08 03:10:00+00:00,True,True,True,,UNCERTAIN
2026-09-08 06:45:00+00:00,1.21952022,0.0351689899999998,-0.0375017719999998,0.0355247599999999,1.2198,0.0354000000000001,0,0,True,False,False,False,False,True,True,0.00027978,0.0002310100000002,0.0730265319999998,0.0031633708143261,0.0726707619999997,0.00035577,0.00035577,1.5400632007259645,-0.00035577,-0.0001247599999998,1.1844,1.2191753099999998,1.2204069399999997,1.1837753099999997,1.1850069399999996,0.03416837000000017,0.036631630000000026,2026-09-08 06:55:00+00:00,2026-09-08 03:55:00+00:00,True,True,True,,UNCERTAIN
2026-09-08 17:45:00+00:00,1.28445358,-0.0370288099999998,-0.0371987299999998,0.0356135379999999,1.2847,-0.0365999999999999,0,0,True,False,False,False,False,True,True,0.0002464199999998,0.0004288099999998,0.0728122679999997,0.0058892548162328,0.0001699199999999,0.0726423479999997,0.0001699199999999,0.3962594155921325,-0.0726423479999997,-0.0722135379999999,1.3213,1.2840753099999997,1.2853069399999997,1.3206753099999997,1.3219069399999996,-0.037831629999999894,-0.03536837000000004,2026-09-08 17:55:00+00:00,2026-09-08 14:55:00+00:00,True,True,True,,UNCERTAIN
2026-09-08 23:45:00+00:00,1.29495908,-0.0006808600000001,-0.0371987299999998,0.0353648319999999,1.2967,0.0009999999999998,0,0,True,False,False,False,False,True,True,0.00174092,0.00168086,0.0725635619999997,0.0231639676122846,0.0365178699999996,0.0360456920000001,0.0360456920000001,21.444791356805425,-0.0360456920000001,-0.034364832,1.2957,1.2960753099999998,1.2973069399999997,1.2950753099999999,1.2963069399999998,-0.0002316300000000382,0.002231629999999818,2026-09-08 23:55:00+00:00,2026-09-08 20:55:00+00:00,False,True,False,,UNCERTAIN
