ticker,window_start,session_end_date,open,high,low,close,transactions,volume,dollar_volume
GCZ6,1790311080000000000,2026-09-25,4305.9,4307.1,4305.9,4306.0,11,11,47371.0
GCZ6,1790311140000000000,2026-09-25,4305.8,4305.8,4305.0,4305.4,21,25,107632.3
GCZ6,1790311200000000000,2026-09-25,4305.8,4307.2,4305.7,4307.2,12,13,55980.0
GCZ6,1790311260000000000,2026-09-25,4307.2,4307.8,4306.7,4307.1,22,26,111986.8
GCZ6,1790311320000000000,2026-09-25,4307.1,4307.6,4306.8,4307.6,16,18,77528.7
GCZ6,1790311380000000000,2026-09-25,4307.4,4308.4,4307.2,4307.4,25,32,137851.2
GCZ6,1790311440000000000,2026-09-25,4307.3,4307.3,4306.7,4306.7,10,11,47378.2
GCZ6,1790311500000000000,2026-09-25,4306.9,4308.0,4306.9,4307.5,14,16,68922.1
GCZ6,1790311560000000000,2026-09-25,4307.8,4308.2,4306.7,4306.8,18,22,94766.0
GCZ6,1790311620000000000,2026-09-25,4306.9,4307.2,4306.1,4306.1,17,19,81826.8
GCZ6,1790311680000000000,2026-09-25,4306.2,4306.7,4305.5,4306.7,31,53,228226.8
GCZ6,1790311740000000000,2026-09-25,4306.5,4306.5,4304.6,4304.6,28,30,129166.6
GCZ6,1790311800000000000,2026-09-25,4304.5,4304.5,4302.9,4303.1,31,34,146316.3
GCZ6,1790311860000000000,2026-09-25,4303.6,4304.0,4303.6,4303.9,12,16,68861.4
GCZ6,1790311920000000000,2026-09-25,4303.6,4304.4,4302.0,4302.3,89,153,658372.8
GCZ6,1790311980000000000,2026-09-25,4302.2,4303.0,4301.4,4302.4,65,97,417314.5
GCZ6,1790312040000000000,2026-09-25,4302.0,4302.8,4301.9,4302.8,15,19,81742.3
GCZ6,1790312100000000000,2026-09-25,4302.6,4302.6,4301.8,4301.8,7,7,30115.3
GCZ6,1790312160000000000,2026-09-25,4301.8,4301.8,4298.1,4298.9,193,349,1500594.6
GCZ6,1790312220000000000,2026-09-25,4298.9,4299.8,4297.5,4298.0,90,128,550264.5
GCZ6,1790312280000000000,2026-09-25,4297.8,4298.3,4297.0,4297.2,85,108,464144.1
GCZ6,1790312340000000000,2026-09-25,4297.2,4297.9,4297.1,4297.4,41,45,193393.3
GCZ6,1790312400000000000,2026-09-25,4297.0,4298.2,4294.8,4298.2,168,250,1074088.2
GCZ6,1790312460000000000,2026-09-25,4297.9,4298.6,4296.7,4296.9,63,94,404000.6
GCZ6,1790312520000000000,2026-09-25,4296.6,4296.7,4295.0,4296.0,46,59,253468.6
GCZ6,1790312580000000000,2026-09-25,4295.4,4296.1,4295.1,4295.4,28,32,137458.6
GCZ6,1790312640000000000,2026-09-25,4295.2,4295.4,4293.3,4294.4,58,96,412235.6
GCZ6,1790312700000000000,2026-09-25,4294.8,4297.2,4294.8,4296.4,43,51,219115.2
GCZ6,1790312760000000000,2026-09-25,4296.4,4296.4,4295.0,4295.1,18,25,107387.8
GCZ6,1790312820000000000,2026-09-25,4295.0,4295.3,4294.0,4294.3,20,30,128845.5
GCZ6,1790312880000000000,2026-09-25,4293.5,4295.6,4293.3,4295.6,32,34,145998.4
GCZ6,1790312940000000000,2026-09-25,4295.9,4296.3,4293.5,4294.2,73,119,511105.1
GCZ6,1790313000000000000,2026-09-25,4294.2,4294.8,4291.0,4291.4,112,150,643978.8
GCZ6,1790313060000000000,2026-09-25,4291.7,4293.2,4291.7,4293.1,42,53,227484.8
GCZ6,1790313120000000000,2026-09-25,4293.9,4294.0,4291.5,4292.7,43,59,253275.1
GCZ6,1790313180000000000,2026-09-25,4292.7,4292.7,4291.4,4291.9,25,30,128758.9
GCZ6,1790313240000000000,2026-09-25,4292.1,4292.5,4290.3,4291.3,140,223,956964.3
GCZ6,1790313300000000000,2026-09-25,4291.2,4293.5,4291.1,4293.4,81,104,446432.5
GCZ6,1790313360000000000,2026-09-25,4293.4,4294.3,4292.6,4293.7,45,54,231838.9
GCZ6,1790313420000000000,2026-09-25,4293.8,4294.7,4293.8,4294.1,26,37,158890.5
GCZ6,1790313480000000000,2026-09-25,4294.0,4295.4,4294.0,4294.5,33,42,180378.1
GCZ6,1790313540000000000,2026-09-25,4294.2,4295.0,4293.9,4294.9,20,23,98770.8
GCZ6,1790313600000000000,2026-09-25,4295.0,4295.8,4295.0,4295.4,35,53,227659.9
GCZ6,1790313660000000000,2026-09-25,4295.5,4296.1,4295.0,4296.1,21,30,128864.3
GCZ6,1790313720000000000,2026-09-25,4295.8,4296.0,4295.2,4295.6,24,32,137460.3
GCZ6,1790313780000000000,2026-09-25,4295.7,4295.9,4295.1,4295.1,14,15,64434.4
GCZ6,1790313840000000000,2026-09-25,4295.0,4295.7,4293.9,4294.0,50,77,330692.2
GCZ6,1790313900000000000,2026-09-25,4294.0,4295.9,4294.0,4295.8,25,29,124560.8
GCZ6,1790313960000000000,2026-09-25,4296.0,4296.2,4295.3,4296.2,12,15,64436.3
GCZ6,1790314020000000000,2026-09-25,4296.2,4297.5,4296.2,4297.5,23,42,180470.8
GCZ6,1790314080000000000,2026-09-25,4297.4,4299.3,4297.4,4298.8,59,74,318083.9
GCZ6,1790314140000000000,2026-09-25,4298.8,4298.9,4298.1,4298.7,17,22,94567.5
GCZ6,1790314200000000000,2026-09-25,4298.5,4300.0,4297.5,4300.0,45,55,236436.7
GCZ6,1790314260000000000,2026-09-25,4300.4,4302.4,4300.3,4302.4,65,98,421552.6
GCZ6,1790314320000000000,2026-09-25,4302.6,4304.6,4302.3,4303.3,71,80,344260.4
GCZ6,1790314380000000000,2026-09-25,4303.4,4307.7,4303.4,4306.4,96,146,628682.6
GCZ6,1790314440000000000,2026-09-25,4306.5,4307.2,4302.8,4303.4,70,101,434802.3
GCZ6,1790314500000000000,2026-09-25,4303.7,4304.4,4301.7,4302.1,43,55,236684.1
GCZ6,1790314560000000000,2026-09-25,4302.1,4303.2,4300.0,4302.0,120,227,976471.7
GCZ6,1790314620000000000,2026-09-25,4302.1,4304.5,4301.9,4302.7,82,165,710062.7
GCZ6,1790314680000000000,2026-09-25,4302.7,4306.4,4302.7,4305.1,76,159,684441.2
GCZ6,1790314740000000000,2026-09-25,4305.1,4311.9,4304.3,4307.8,270,512,2205917.8
GCZ6,1790314800000000000,2026-09-25,4308.4,4309.3,4307.8,4309.0,42,54,232661.0
GCZ6,1790314860000000000,2026-09-25,4309.1,4310.0,4307.4,4308.4,64,76,327483.1
GCZ6,1790314920000000000,2026-09-25,4308.7,4308.8,4307.4,4307.4,21,33,142170.7
GCZ6,1790314980000000000,2026-09-25,4307.4,4308.3,4306.6,4307.9,39,52,223982.4
GCZ6,1790315040000000000,2026-09-25,4307.8,4309.0,4307.8,4309.0,34,38,163726.1
GCZ6,1790315100000000000,2026-09-25,4309.0,4310.0,4308.5,4309.0,30,35,150819.0
GCZ6,1790315160000000000,2026-09-25,4308.7,4309.3,4308.5,4309.2,21,23,99106.3
GCZ6,1790315220000000000,2026-09-25,4309.5,4310.5,4307.5,4307.6,51,57,245586.2
GCZ6,1790315280000000000,2026-09-25,4307.0,4307.5,4306.3,4306.3,33,46,198111.2
GCZ6,1790315340000000000,2026-09-25,4306.3,4306.4,4305.5,4305.5,20,23,99034.6
GCZ6,1790315400000000000,2026-09-25,4305.2,4306.1,4304.8,4306.1,24,43,185124.8
GCZ6,1790315460000000000,2026-09-25,4306.0,4306.0,4305.6,4306.0,3,3,12917.6
GCZ6,1790315520000000000,2026-09-25,4306.5,4306.9,4304.9,4305.4,31,35,150709.9
GCZ6,1790315580000000000,2026-09-25,4304.6,4304.8,4303.0,4303.1,26,34,146334.5
GCZ6,1790315640000000000,2026-09-25,4303.2,4304.0,4303.1,4303.2,28,41,176445.0
GCZ6,1790315700000000000,2026-09-25,4302.9,4303.3,4302.7,4302.9,12,13,55937.8
GCZ6,1790315760000000000,2026-09-25,4302.9,4303.1,4301.0,4301.0,63,75,322671.1
GCZ6,1790315820000000000,2026-09-25,4301.0,4301.2,4300.4,4300.8,42,53,227945.7
GCZ6,1790315880000000000,2026-09-25,4301.1,4302.1,4301.1,4301.8,20,27,116143.3
GCZ6,1790315940000000000,2026-09-25,4302.0,4302.2,4301.2,4301.3,27,27,116147.9
GCZ6,1790316000000000000,2026-09-25,4301.1,4305.6,4300.8,4302.8,185,234,1007033.4
GCZ6,1790316060000000000,2026-09-25,4302.8,4306.5,4302.2,4305.8,69,111,477772.8
GCZ6,1790316120000000000,2026-09-25,4306.3,4306.3,4305.4,4305.4,29,41,176543.6
GCZ6,1790316180000000000,2026-09-25,4305.3,4305.5,4304.6,4304.7,19,23,99018.8
GCZ6,1790316240000000000,2026-09-25,4304.8,4306.5,4304.5,4306.5,50,69,297087.1
GCZ6,1790316300000000000,2026-09-25,4306.8,4306.9,4303.3,4303.5,68,88,378856.7
GCZ6,1790316360000000000,2026-09-25,4303.9,4304.1,4302.5,4302.5,26,32,137698.0
GCZ6,1790316420000000000,2026-09-25,4302.6,4303.4,4302.1,4303.1,12,14,60239.1
GCZ6,1790316480000000000,2026-09-25,4302.7,4303.0,4302.7,4302.8,6,6,25816.8
GCZ6,1790316540000000000,2026-09-25,4302.9,4303.0,4302.5,4302.7,11,13,55936.0
GCZ6,1790316600000000000,2026-09-25,4303.2,4305.5,4303.0,4305.5,14,15,64561.3
GCZ6,1790316660000000000,2026-09-25,4305.8,4308.9,4305.8,4308.7,39,53,228292.7
GCZ6,1790316720000000000,2026-09-25,4308.9,4310.1,4308.7,4309.7,62,89,383533.3
GCZ6,1790316780000000000,2026-09-25,4309.5,4309.7,4308.6,4309.3,51,81,349037.9
GCZ6,1790316840000000000,2026-09-25,4308.9,4310.4,4308.6,4308.9,46,65,280113.4
GCZ6,1790316900000000000,2026-09-25,4309.2,4312.5,4309.1,4311.5,102,140,603548.8
GCZ6,1790316960000000000,2026-09-25,4311.4,4316.0,4311.3,4315.0,149,198,854134.9
GCZ6,1790317020000000000,2026-09-25,4315.1,4316.4,4313.5,4314.6,192,289,1246964.1
GCZ6,1790317080000000000,2026-09-25,4314.6,4314.6,4313.3,4314.1,47,75,323560.9
GCZ6,1790317140000000000,2026-09-25,4313.9,4313.9,4312.3,4312.9,33,43,185463.7
GCZ6,1790317200000000000,2026-09-25,4312.9,4314.8,4312.9,4314.8,66,86,371010.9
GCZ6,1790317260000000000,2026-09-25,4314.5,4316.3,4314.5,4314.6,67,113,487627.2
GCZ6,1790317320000000000,2026-09-25,4314.4,4316.2,4312.4,4312.5,107,156,673005.7
GCZ6,1790317380000000000,2026-09-25,4312.4,4313.1,4310.9,4311.2,82,106,457079.0
GCZ6,1790317440000000000,2026-09-25,4311.0,4314.2,4310.7,4313.4,41,51,219918.1
GCZ6,1790317500000000000,2026-09-25,4313.6,4314.1,4312.0,4312.2,32,35,150953.7
GCZ6,1790317560000000000,2026-09-25,4312.2,4312.9,4311.3,4312.1,37,42,181102.5
GCZ6,1790317620000000000,2026-09-25,4311.6,4312.9,4311.1,4312.7,33,59,254389.3
GCZ6,1790317680000000000,2026-09-25,4312.5,4313.2,4309.7,4310.3,122,138,594911.0
GCZ6,1790317740000000000,2026-09-25,4310.2,4310.8,4309.6,4310.0,60,81,349126.9
GCZ6,1790317800000000000,2026-09-25,4310.2,4310.8,4309.8,4310.5,28,32,137930.6
GCZ6,1790317860000000000,2026-09-25,4310.3,4311.0,4310.2,4310.4,26,27,116384.8
GCZ6,1790317920000000000,2026-09-25,4310.3,4310.5,4310.0,4310.3,13,14,60343.7
GCZ6,1790317980000000000,2026-09-25,4310.8,4311.0,4309.9,4310.3,17,18,77586.4
GCZ6,1790318040000000000,2026-09-25,4310.8,4311.8,4310.8,4311.7,23,24,103472.8
GCZ6,1790318100000000000,2026-09-25,4312.0,4312.6,4311.0,4312.2,21,24,103490.2
GCZ6,1790318160000000000,2026-09-25,4312.1,4312.4,4310.2,4310.2,21,26,112096.2
GCZ6,1790318220000000000,2026-09-25,4310.2,4311.6,4309.8,4310.7,25,34,146569.8
GCZ6,1790318280000000000,2026-09-25,4311.1,4312.5,4311.1,4312.3,17,18,77611.2
GCZ6,1790318340000000000,2026-09-25,4311.5,4312.0,4311.0,4311.7,17,18,77605.9
GCZ6,1790318400000000000,2026-09-25,4312.3,4312.3,4311.9,4312.1,7,7,30184.8
GCZ6,1790318460000000000,2026-09-25,4311.9,4312.7,4311.9,4312.2,12,16,68998.7
GCZ6,1790318520000000000,2026-09-25,4312.1,4313.0,4311.5,4313.0,12,17,73313.1
GCZ6,1790318580000000000,2026-09-25,4313.3,4313.3,4311.8,4311.8,21,22,94874.9
GCZ6,1790318640000000000,2026-09-25,4311.5,4312.8,4311.3,4312.3,19,19,81928.9
GCZ6,1790318700000000000,2026-09-25,4312.0,4312.0,4311.2,4311.4,33,38,163844.0
GCZ6,1790318760000000000,2026-09-25,4311.8,4313.1,4311.8,4313.1,15,16,69000.5
GCZ6,1790318820000000000,2026-09-25,4312.9,4312.9,4310.9,4310.9,27,29,125046.0
GCZ6,1790318880000000000,2026-09-25,4310.5,4312.1,4310.5,4312.1,14,14,60360.7
GCZ6,1790318940000000000,2026-09-25,4312.3,4312.3,4311.5,4311.5,4,4,17247.3
GCZ6,1790319000000000000,2026-09-25,4311.9,4311.9,4310.8,4310.8,17,23,99162.7
GCZ6,1790319060000000000,2026-09-25,4310.6,4311.2,4310.2,4311.0,39,45,193975.8
GCZ6,1790319120000000000,2026-09-25,4311.4,4312.0,4310.0,4310.8,33,51,219848.4
GCZ6,1790319180000000000,2026-09-25,4311.2,4311.2,4309.6,4310.8,63,132,568958.7
GCZ6,1790319240000000000,2026-09-25,4310.7,4311.7,4310.4,4311.6,24,28,120708.2
GCZ6,1790319300000000000,2026-09-25,4311.3,4312.4,4309.8,4312.2,29,36,155193.6
GCZ6,1790319360000000000,2026-09-25,4312.1,4312.9,4311.4,4312.7,13,16,68994.9
GCZ6,1790319420000000000,2026-09-25,4312.9,4313.2,4312.0,4313.1,26,36,155252.2
GCZ6,1790319480000000000,2026-09-25,4313.0,4313.0,4311.4,4311.8,28,29,125056.8
GCZ6,1790319540000000000,2026-09-25,4311.4,4311.8,4310.4,4311.0,30,39,168132.3
GCZ6,1790319600000000000,2026-09-25,4310.9,4315.6,4310.9,4314.8,109,133,573773.2
GCZ6,1790319660000000000,2026-09-25,4315.1,4315.1,4312.5,4312.9,47,54,232957.7
GCZ6,1790319720000000000,2026-09-25,4313.2,4313.3,4311.0,4311.3,18,23,99175.7
GCZ6,1790319780000000000,2026-09-25,4311.4,4311.9,4309.8,4311.7,50,58,250031.0
GCZ6,1790319840000000000,2026-09-25,4311.7,4311.7,4308.6,4309.4,39,52,224096.8
GCZ6,1790319900000000000,2026-09-25,4309.5,4313.1,4309.2,4312.1,46,58,250050.2
GCZ6,1790319960000000000,2026-09-25,4312.5,4312.7,4311.4,4312.3,22,27,116426.1
GCZ6,1790320020000000000,2026-09-25,4312.4,4314.3,4312.4,4313.1,49,67,289007.5
GCZ6,1790320080000000000,2026-09-25,4313.3,4313.8,4311.4,4311.8,32,38,163883.1
GCZ6,1790320140000000000,2026-09-25,4312.1,4312.2,4310.9,4312.1,11,11,47428.7
GCZ6,1790320200000000000,2026-09-25,4312.6,4312.9,4310.2,4310.4,23,36,155218.9
GCZ6,1790320260000000000,2026-09-25,4310.2,4312.6,4310.1,4312.4,35,42,181082.5
GCZ6,1790320320000000000,2026-09-25,4311.9,4311.9,4309.6,4310.4,28,41,176720.8
GCZ6,1790320380000000000,2026-09-25,4311.3,4312.2,4310.8,4311.6,25,25,107787.3
GCZ6,1790320440000000000,2026-09-25,4311.5,4311.5,4309.8,4311.0,21,25,107772.4
GCZ6,1790320500000000000,2026-09-25,4310.7,4311.8,4310.7,4311.5,35,38,163835.9
GCZ6,1790320560000000000,2026-09-25,4311.8,4312.8,4310.9,4310.9,29,33,142288.5
GCZ6,1790320620000000000,2026-09-25,4311.0,4311.4,4309.5,4310.8,62,111,478422.4
GCZ6,1790320680000000000,2026-09-25,4310.7,4310.7,4309.0,4309.2,27,29,124984.3
GCZ6,1790320740000000000,2026-09-25,4309.7,4310.5,4307.8,4308.0,53,68,293000.6
GCZ6,1790320800000000000,2026-09-25,4308.2,4310.0,4307.3,4309.6,44,53,228357.4
GCZ6,1790320860000000000,2026-09-25,4309.9,4310.5,4309.2,4309.5,27,38,163768.3
GCZ6,1790320920000000000,2026-09-25,4309.6,4310.3,4309.4,4309.5,15,19,81885.5
GCZ6,1790320980000000000,2026-09-25,4309.8,4311.0,4309.1,4311.0,35,47,202571.0
GCZ6,1790321040000000000,2026-09-25,4310.8,4310.8,4309.3,4309.5,46,65,280155.6
GCZ6,1790321100000000000,2026-09-25,4309.7,4310.9,4309.4,4309.4,29,38,163783.1
GCZ6,1790321160000000000,2026-09-25,4309.0,4309.8,4307.5,4307.5,29,37,159413.1
GCZ6,1790321220000000000,2026-09-25,4307.5,4309.2,4306.8,4309.2,44,60,258460.5
GCZ6,1790321280000000000,2026-09-25,4309.5,4309.5,4308.4,4308.7,9,9,38780.0
GCZ6,1790321340000000000,2026-09-25,4308.5,4309.3,4307.6,4309.3,43,67,288644.1
GCZ6,1790321400000000000,2026-09-25,4309.3,4310.6,4309.1,4310.5,24,29,124984.8
GCZ6,1790321460000000000,2026-09-25,4310.6,4313.6,4310.6,4312.0,66,87,375153.2
GCZ6,1790321520000000000,2026-09-25,4311.9,4312.1,4308.5,4308.5,35,44,189684.2
GCZ6,1790321580000000000,2026-09-25,4308.4,4309.7,4307.6,4307.6,39,47,202514.0
GCZ6,1790321640000000000,2026-09-25,4307.4,4310.8,4306.2,4310.4,97,116,499811.9
GCZ6,1790321700000000000,2026-09-25,4311.1,4315.2,4310.8,4313.7,95,130,560686.0
GCZ6,1790321760000000000,2026-09-25,4313.3,4313.7,4312.9,4313.5,45,56,241544.2
GCZ6,1790321820000000000,2026-09-25,4313.4,4314.5,4312.9,4314.2,39,49,211366.0
GCZ6,1790321880000000000,2026-09-25,4314.5,4315.2,4313.0,4313.7,56,72,310624.8
GCZ6,1790321940000000000,2026-09-25,4313.1,4313.7,4311.1,4311.5,46,55,237194.1
GCZ6,1790322000000000000,2026-09-25,4311.4,4311.7,4310.0,4310.0,34,39,168119.2
GCZ6,1790322060000000000,2026-09-25,4309.9,4311.5,4309.7,4311.5,23,32,137937.8
GCZ6,1790322120000000000,2026-09-25,4311.1,4312.2,4311.1,4312.2,17,19,81923.8
GCZ6,1790322180000000000,2026-09-25,4312.1,4312.8,4311.4,4312.0,37,43,185421.6
GCZ6,1790322240000000000,2026-09-25,4311.4,4311.9,4310.8,4311.9,35,36,155210.0
GCZ6,1790322300000000000,2026-09-25,4312.1,4313.8,4312.1,4313.5,37,44,189769.0
GCZ6,1790322360000000000,2026-09-25,4313.2,4315.8,4313.2,4315.1,62,81,349500.4
GCZ6,1790322420000000000,2026-09-25,4315.1,4315.7,4314.3,4314.5,32,38,163968.0
GCZ6,1790322480000000000,2026-09-25,4314.4,4314.4,4312.2,4312.3,34,47,202724.2
GCZ6,1790322540000000000,2026-09-25,4312.3,4314.5,4312.3,4314.2,15,18,77639.6
GCZ6,1790322600000000000,2026-09-25,4314.0,4314.0,4313.1,4313.4,26,33,142354.9
GCZ6,1790322660000000000,2026-09-25,4313.3,4313.5,4312.8,4313.5,11,12,51758.5
GCZ6,1790322720000000000,2026-09-25,4313.1,4314.7,4312.9,4314.7,18,25,107846.2
GCZ6,1790322780000000000,2026-09-25,4314.6,4315.4,4314.4,4314.7,39,55,237323.5
GCZ6,1790322840000000000,2026-09-25,4314.8,4314.8,4312.8,4313.2,37,44,189801.2
GCZ6,1790322900000000000,2026-09-25,4313.7,4315.0,4313.7,4315.0,29,35,150997.4
GCZ6,1790322960000000000,2026-09-25,4315.0,4315.6,4314.3,4315.5,35,37,159648.1
GCZ6,1790323020000000000,2026-09-25,4315.3,4317.0,4315.1,4315.4,54,70,302123.6
GCZ6,1790323080000000000,2026-09-25,4314.7,4315.2,4314.5,4314.6,25,29,125130.1
GCZ6,1790323140000000000,2026-09-25,4314.8,4315.6,4314.7,4314.8,25,29,125137.5
GCZ6,1790323200000000000,2026-09-25,4314.5,4316.7,4314.3,4315.8,75,104,448819.1
GCZ6,1790323260000000000,2026-09-25,4315.7,4315.7,4313.7,4313.8,41,51,220046.6
GCZ6,1790323320000000000,2026-09-25,4313.6,4313.8,4311.1,4311.1,69,82,353616.1
GCZ6,1790323380000000000,2026-09-25,4311.5,4311.7,4310.0,4310.3,53,62,267276.4
GCZ6,1790323440000000000,2026-09-25,4310.6,4311.4,4310.3,4310.3,42,52,224159.3
GCZ6,1790323500000000000,2026-09-25,4310.7,4312.3,4310.4,4311.5,68,95,409587.1
GCZ6,1790323560000000000,2026-09-25,4311.0,4313.0,4310.9,4312.4,42,64,275971.3
GCZ6,1790323620000000000,2026-09-25,4312.0,4313.0,4311.7,4313.0,38,46,198372.3
GCZ6,1790323680000000000,2026-09-25,4312.7,4313.7,4312.6,4312.8,41,54,232906.9
GCZ6,1790323740000000000,2026-09-25,4312.9,4314.2,4312.8,4313.2,39,48,207046.5
GCZ6,1790323800000000000,2026-09-25,4313.2,4314.9,4313.2,4313.7,32,37,159626.2
GCZ6,1790323860000000000,2026-09-25,4314.4,4315.0,4314.3,4314.9,27,28,120809.0
GCZ6,1790323920000000000,2026-09-25,4315.3,4316.5,4314.4,4316.1,74,103,444476.0
GCZ6,1790323980000000000,2026-09-25,4316.2,4317.4,4315.6,4316.0,57,70,302153.3
GCZ6,1790324040000000000,2026-09-25,4316.1,4317.4,4316.1,4317.1,32,37,159724.2
GCZ6,1790324100000000000,2026-09-25,4316.9,4319.0,4316.8,4318.8,89,115,496572.9
GCZ6,1790324160000000000,2026-09-25,4318.8,4319.4,4317.6,4318.2,49,55,237517.2
GCZ6,1790324220000000000,2026-09-25,4317.9,4318.1,4316.2,4316.2,41,49,211551.2
GCZ6,1790324280000000000,2026-09-25,4316.4,4316.6,4315.9,4316.1,27,31,133803.6
GCZ6,1790324340000000000,2026-09-25,4316.2,4316.6,4315.8,4316.3,27,35,151069.2
GCZ6,1790324400000000000,2026-09-25,4316.3,4316.8,4315.3,4315.3,46,71,306441.1
GCZ6,1790324460000000000,2026-09-25,4315.2,4315.5,4314.7,4315.4,19,22,94932.9
GCZ6,1790324520000000000,2026-09-25,4315.6,4316.1,4314.3,4316.0,28,36,155344.8
GCZ6,1790324580000000000,2026-09-25,4315.9,4315.9,4314.5,4315.3,20,23,99242.7
GCZ6,1790324640000000000,2026-09-25,4315.2,4316.7,4314.8,4316.4,34,38,163997.0
GCZ6,1790324700000000000,2026-09-25,4316.5,4316.5,4313.9,4314.6,45,53,228685.5
GCZ6,1790324760000000000,2026-09-25,4314.9,4315.2,4313.9,4315.1,14,17,73349.7
GCZ6,1790324820000000000,2026-09-25,4315.0,4315.2,4314.5,4315.0,16,18,77668.2
GCZ6,1790324880000000000,2026-09-25,4315.3,4318.8,4315.3,4318.6,83,112,483539.8
GCZ6,1790324940000000000,2026-09-25,4319.0,4319.6,4318.6,4318.9,36,41,177081.7
GCZ6,1790325000000000000,2026-09-25,4319.0,4319.5,4318.7,4319.0,35,46,198680.4
GCZ6,1790325060000000000,2026-09-25,4319.2,4321.9,4319.1,4321.0,75,119,514148.4
GCZ6,1790325120000000000,2026-09-25,4320.9,4321.7,4320.6,4321.4,52,65,280868.5
GCZ6,1790325180000000000,2026-09-25,4321.7,4324.3,4321.7,4324.1,58,72,311259.1
GCZ6,1790325240000000000,2026-09-25,4324.1,4324.3,4322.1,4323.0,47,62,268024.5
GCZ6,1790325300000000000,2026-09-25,4322.7,4324.3,4322.7,4323.2,52,82,354530.2
GCZ6,1790325360000000000,2026-09-25,4323.0,4324.3,4321.3,4321.5,58,72,311267.1
GCZ6,1790325420000000000,2026-09-25,4321.6,4322.5,4321.0,4321.4,38,47,203127.1
GCZ6,1790325480000000000,2026-09-25,4321.4,4322.2,4320.5,4321.9,37,44,190135.6
GCZ6,1790325540000000000,2026-09-25,4321.3,4322.3,4320.9,4322.2,28,35,151256.5
GCZ6,1790325600000000000,2026-09-25,4322.0,4323.1,4321.5,4323.0,30,36,155595.4
GCZ6,1790325660000000000,2026-09-25,4322.9,4323.5,4322.2,4323.4,37,42,181568.4
GCZ6,1790325720000000000,2026-09-25,4323.2,4325.1,4323.2,4324.3,70,91,393522.9
GCZ6,1790325780000000000,2026-09-25,4324.4,4325.3,4323.7,4325.3,51,64,276764.1
GCZ6,1790325840000000000,2026-09-25,4325.4,4327.8,4325.2,4327.5,148,184,796073.0
GCZ6,1790325900000000000,2026-09-25,4327.6,4329.0,4326.8,4328.7,114,153,662153.7
GCZ6,1790325960000000000,2026-09-25,4328.6,4332.7,4328.3,4330.4,281,487,2109252.4
GCZ6,1790326020000000000,2026-09-25,4330.8,4331.1,4327.4,4327.4,93,113,489174.6
GCZ6,1790326080000000000,2026-09-25,4327.5,4327.6,4325.4,4326.3,93,141,610031.9
GCZ6,1790326140000000000,2026-09-25,4326.5,4327.2,4326.3,4326.8,34,41,177401.6
GCZ6,1790326200000000000,2026-09-25,4326.5,4326.9,4325.7,4326.0,48,57,246597.6
GCZ6,1790326260000000000,2026-09-25,4326.3,4327.6,4325.8,4327.6,58,71,307186.1
GCZ6,1790326320000000000,2026-09-25,4327.4,4328.9,4327.3,4328.2,100,173,748766.8
GCZ6,1790326380000000000,2026-09-25,4327.9,4328.3,4327.3,4327.8,34,44,190424.7
GCZ6,1790326440000000000,2026-09-25,4327.7,4327.9,4326.6,4327.9,45,51,220697.3
GCZ6,1790326500000000000,2026-09-25,4327.7,4328.9,4327.5,4328.4,58,81,350571.3
GCZ6,1790326560000000000,2026-09-25,4328.6,4329.5,4328.1,4329.3,38,44,190473.9
GCZ6,1790326620000000000,2026-09-25,4329.1,4329.2,4328.5,4329.2,26,31,134196.8
GCZ6,1790326680000000000,2026-09-25,4329.0,4330.1,4328.9,4329.8,73,93,402661.7
GCZ6,1790326740000000000,2026-09-25,4329.9,4330.0,4328.6,4328.9,45,53,229454.8
GCZ6,1790326800000000000,2026-09-25,4329.0,4332.1,4328.4,4332.1,89,105,454670.8
GCZ6,1790326860000000000,2026-09-25,4332.2,4332.9,4330.0,4330.5,113,165,714733.2
GCZ6,1790326920000000000,2026-09-25,4331.1,4332.3,4331.1,4331.7,25,29,125618.5
GCZ6,1790326980000000000,2026-09-25,4331.7,4333.3,4330.9,4332.6,85,122,528550.9
GCZ6,1790327040000000000,2026-09-25,4332.7,4333.3,4330.7,4331.1,64,124,537176.8
