R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,h1_state,h4_state,h1_h4_aligned,with_h1,with_h4,with_aligned,ret15_atr,ret30_atr,ret60_atr,eff30,eff60,range15_atr,range60_atr,close_loc15,close_loc60,pullback60_atr,atr_pct,delta_abs_z,regime,oi_ch30,oi_ch60,taker_delta15,taker_delta30,taker_delta60,vol_exp15,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,dataset,year
-1.0020929939289438,1610132100,1610132400,2172,-1,1.358039633266048,1.3667588314522874,5.0,0.8139195010854301,0.10715752940304128,7.595541797427705,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.7988147894667406,0.559097519751574,1.8138299225196939,0.23747129913519016,0.4377348467685865,1.616889828137536,2.3166195372453475,0.6867267267267206,0.7813502127391965,0.25326418449145827,0.015463145330691222,0.00871919818623934,ALIGNED_COUNTER,-0.008934129950406988,0.0037738039985073524,-0.0435915218057665,-0.0061802673087035815,-0.03999759164346594,1.418453989212629,-0.8787529162051909,-0.24199936646958878,1.197000210406083,0,-0.8645100428442267,-0.24199936646958878,1.197000210406083,0,-0.5879393383075404,-0.24199936646958878,1.3429411071059416,0,1.6115325655438106,1.725265146347846,1.3429411071059416,0,historical,2021
1.3343492762093103,1610148600,1610150400,2232,-1,1.5001114798608968,1.1662103229481726,30.0,0.39154187358106196,0.22558318096700372,1.7356873423229449,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.23693414950438033,0.41411454121740826,0.12622742700208983,0.27261530727661026,0.039940560327640436,0.47915641112003177,0.9335331488812201,0.7113032391728487,0.48372188139058103,0.24098136888196198,0.012890062353448502,-0.33390115691272415,ALIGNED_COUNTER,-0.003793235545521134,-0.002165346789048894,-0.23877448440993765,-0.06782439372424577,-0.027382186758835518,0.7860105491455966,-0.45781305610062006,-0.005288112111243336,0.7450319973054808,0,-0.3353273979570161,-0.005288112111243336,0.7802351696273045,0,0.6974580789616942,1.1885270603251143,0.7802351696273045,0,0.682395550240483,1.585288193928357,0.7802351696273045,0,historical,2021
-1.0030375747858686,1610172600,1610173200,2308,-1,1.6968708922754836,1.505619449205204,10.0,1.0060282357783676,0.3395563138798903,2.962772864743291,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.558724462912453,1.1205303843819387,1.7066144641797203,0.5379236148466957,0.4588108298083356,1.3518265312247815,2.2225720174215797,0.6449540650687464,0.5648895050836131,0.48353220524380847,0.010922996441314604,-0.19125144307027964,ALIGNED_COUNTER,0.014753953443711332,0.014822977725842623,0.039422557953601445,-0.07191254450966489,-0.08473408110768452,1.0632949573389003,-0.38018662166759004,0.7403204183313361,0.42552141346905553,0,-0.45316116295046854,0.7403204183313361,0.6705907462865792,0,-0.5090476158715231,1.1295179718399988,0.6705907462865792,0,-1.0828758945901102,1.1295179718399988,1.4864535880316656,0,historical,2021
1.0170062473973727,1610181900,1610182500,2339,1,-1.9095747371277905,-1.1456371266218666,10.0,0.5317896685240519,0.004263755564388383,124.72327171903976,1.0,1.0,1.0,1.0,1.0,1.0,0.5163490779850375,1.2887925617867513,1.4840974040470158,0.8616242545006696,0.42284443867832744,0.8056635210874048,2.075496859102396,0.5358766859344763,0.8198372491922246,0.18696361171439096,0.012005717882465137,-0.7639376105059239,ALIGNED_WITH,-0.00022705619280849465,0.005059451178854646,0.20209459002776758,0.18151416921534977,0.07993610483270046,1.4445636997119413,0.830459536457038,1.0672635530212176,0.17110906432445563,1,0.7120885749387578,1.284942763073284,0.17110906432445563,1,0.1539505528541681,1.284942763073284,0.17110906432445563,1,0.2645805212603837,1.284942763073284,0.18145798559725465,1,historical,2021
-1.00436215126268,1610242500,1610243100,2541,1,-2.351315934755114,-2.3447751630039457,10.0,0.41275192808737243,0.06494824161595156,6.355090014183061,1.0,1.0,1.0,1.0,1.0,1.0,0.17982393768550078,2.162864521929814,1.9791551027335879,0.8696690725509657,0.5228182681867546,0.6824639549339155,2.762416797023737,0.7741495318307907,0.9442029153976683,0.07706740186521462,0.007528301365510667,-0.006540771751168073,ALIGNED_WITH,0.02598294723068051,0.03132967135111686,0.11420377847286843,0.1541763922347618,0.11813039814087513,0.9943057447987818,-0.8261946594125474,0.14809785725099583,0.9792697863673243,0,-0.5330495295677344,0.14809785725099583,1.1062383309402681,0,-0.8290525755650472,0.14809785725099583,1.3840020918294793,0,-2.336651513135858,0.14809785725099583,3.455702299636235,0,historical,2021
-1.0042247419862809,1610251800,1610253000,2574,-1,1.3503425823312916,1.2153568131832344,20.0,0.604797139727269,0.23023313642077234,2.6268900580629553,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.7260618836893248,-0.0559775601937367,0.37772657583887737,-0.037117903930132146,0.11163976823191206,0.8117660894107802,1.298703787588414,0.9139906103286607,0.49492910132406953,0.3279687445555583,0.008116146384466632,-0.13498576914805716,ALIGNED_COUNTER,-0.013524586546396433,-0.030327353048673955,-0.05499692920886359,0.09333923997279367,0.047051740394726094,0.4876191407503382,0.3588539670371699,0.9508258127460898,0.3333042963169437,0,0.03865988361963917,0.9508258127460898,0.3504695285549928,0,-0.4821814348932059,0.9508258127460898,0.878506219728908,0,-0.8923786543085189,0.9508258127460898,1.1833948918080743,0,historical,2021
-1.0051926442049997,1610268000,1610268600,2626,1,-1.014693775380026,-1.0084730311922832,10.0,0.6682761267354455,0.5315191978465742,1.2572944273426836,1.0,1.0,1.0,1.0,1.0,1.0,0.2146554444131574,0.21298404495722192,-0.24219374021108792,0.17994754892070344,-0.07800164052086404,1.2530322540299894,2.28874278356232,0.46752628068725643,-0.19656425503799635,1.369313901893417,0.006146602016757628,-0.006220744187742877,ALIGNED_WITH,0.00869742968298537,0.0059843633360292525,-0.014305767377629775,-0.03214687349442402,-0.008362822695151904,0.8835340198776658,0.11472963408291195,0.4607889119132733,0.3468949775583291,0,0.8401567931870692,1.0658355149644345,0.3468949775583291,1,0.444950412306978,1.0658355149644345,0.3468949775583291,1,-1.5515362378162574,1.0658355149644345,3.51061537630649,1,historical,2021
-1.0014048881305382,1610336700,1610337000,2854,1,-1.014828508078546,-1.2006727154998724,5.0,1.268620072389312,0.0041528963417254375,305.4783126091501,-1.0,1.0,0.0,-1.0,1.0,0.0,0.6671921189003843,-0.546590572976595,-1.6432783432183304,-0.16278920560464438,-0.331516070462797,1.9866881634760556,3.779183542972817,0.9471204819277104,0.023586489071298455,1.845022935819028,0.0237266815832705,0.18584420742132646,CONFLICT_FOLLOW_H4,-0.07963388677730698,-0.0685689444881129,-0.031706649807287476,-0.0611195202193685,-0.07423618343837525,2.4699703801022337,0.5613471181908499,0.938159629197135,0.4300222433846849,0,0.21869128199516358,0.9417859334955266,0.4300222433846849,0,0.08667226313188704,0.9417859334955266,1.054500566770331,0,-0.40158627304481703,0.9417859334955266,1.054500566770331,0,historical,2021
0.25758186837766545,1610346000,1610346300,2885,1,-2.174996078906604,-1.1662387551757287,5.0,0.5022258548969849,0.09807946422484616,5.120601481111641,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.11690678815163179,-0.5827697829094247,-1.0440729598395802,-0.3482177830003866,-0.3351881998303969,0.7991731456890023,2.0820918697938593,0.27317249698432455,-0.5113158625798664,1.5733492350840166,0.030385493041397364,-1.0087573237308753,MIXED_NEUTRAL,0.024036594857866245,0.022388720380039917,-0.0299254019310689,-0.030138501977224928,-0.03475947589701956,1.7733561404343594,-0.268489400248306,0.5255744358241052,0.4229447939784542,0,-0.7525820261098165,0.5255744358241052,1.4178141381896128,0,-0.8072227183868405,0.5255744358241052,1.4833675445911232,0,1.2960968868329168,1.4812563392967122,1.4833675445911232,0,historical,2021
-1.000970002576957,1610380200,1610380500,2999,1,-1.7927330598287627,-1.820139830395172,5.0,0.6297377450156559,0.05054154891522018,12.459802797341904,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.24250893962938289,-0.7878599445135366,-1.0286494760330034,-0.3437844283948619,-0.32197475052190033,0.9247700776448509,2.0460956508024317,0.3827184656032847,-0.3750552852720038,1.4067473194039717,0.034364169874564386,0.027406770566409167,ALIGNED_COUNTER,0.02011498353329877,0.042180367048687994,-0.024130810587743586,-0.04522777572895042,-0.03670939468377016,1.3276201600348922,-0.7560056468982128,0.1322767807509013,1.001328986118041,0,-0.4433448563841747,0.1322767807509013,1.4085572226775696,0,-0.5398941465142537,0.1322767807509013,1.5461098714710104,0,0.4191554991325391,1.2796740105646642,1.5461098714710104,0,historical,2021
-0.9248136724403516,1610409600,1610409900,3097,-1,1.5032536486473587,1.1186505108680227,5.0,0.40705405560543406,0.19421721665239425,2.095870080550585,-1.0,-1.0,1.0,1.0,1.0,1.0,0.5302195213613302,-0.301537808382083,-0.5553438814201281,-0.15571389421759563,-0.1513608675168821,0.7262865701966906,1.4712534129295463,0.8597912317327696,-0.08191112210405027,0.7958827154410103,0.01875041681040957,-0.38460313777933597,ALIGNED_WITH,0.010562110015449155,0.004661497133444881,-0.059926098740083415,0.013401349228105673,0.009354141375920704,1.2859865861113686,0.7358541448479322,1.1229087852949193,0.4813354315426666,1,0.3860387490022471,1.3131382489627195,0.4813354315426666,1,0.1528234309188415,1.3131382489627195,0.4813354315426666,1,1.1965684963182106,1.8506661237026574,0.49493624685512,1,historical,2021
