flow_id,signal_time,period,policy,entry_time,entry_price,risk_dist,parent_exit_time,parent_exit_price,exit_time,exit_price,exit_reason,early_exit,sequence_state,state_time,state_price,parent_frozen_net_r_5bps,net_r_0bps,net_r_5bps,net_r_10bps,h4_open,available_time,regime,regime_confidence,bias,atr_ratio,adx14,rsi14,ema20,ema50,ema200,score_expansion,score_pullback,score_reversal,score_range,is_primary,is_strict
371,2021-07-28 16:30:00+00:00,2021,PERSISTENT_EXIT,2021-07-28 17:30:00+00:00,39186.55,644.6053571428547,2021-07-28 18:30:00+00:00,39831.15535714286,2021-07-28 18:30:00+00:00,39831.15535714286,SL,False,,,,-1.030395768174883,-1.0000000000000029,-1.030395768174883,-1.060791536349763,2021-07-28 12:00:00+00:00,2021-07-28 16:00:00+00:00,EXPANSION,0.3166666666666667,BULL,2.245389923424731,63.5298499896978,65.80576167809349,37848.061305441166,35577.29786511001,34350.39447974887,80.0,45.0,25.0,0.0,True,False
375,2021-08-01 07:30:00+00:00,2021,PERSISTENT_EXIT,2021-08-01 16:15:00+00:00,40882.99,481.9910714285716,2021-08-01 16:45:00+00:00,41364.98107142857,2021-08-01 16:45:00+00:00,41364.98107142857,SL,False,UNRESOLVED,,,-1.0424105262767926,-1.0000000000000018,-1.0424105262767926,-1.0848210525535835,2021-08-01 12:00:00+00:00,2021-08-01 16:00:00+00:00,PULLBACK,0.4666666666666666,BULL,0.8312584110886917,48.58250674396989,57.61419021064225,40819.893403550705,38819.840473118296,35699.746722338314,40.0,100.0,15.0,15.0,True,False
376,2021-08-01 23:00:00+00:00,2021,PERSISTENT_EXIT,2021-08-01 23:15:00+00:00,39708.86,749.8732142857132,2021-08-02 11:00:00+00:00,39500.46,2021-08-02 11:00:00+00:00,39500.46,TIME,False,RECOVERED_FIRST,2021-08-02 00:30:00+00:00,39645.03,0.2514365980915844,0.2779136473070471,0.2514365980915844,0.2249595488761218,2021-08-01 16:00:00+00:00,2021-08-01 20:00:00+00:00,PULLBACK,0.5000000000000001,BULL,0.8273438497494314,46.91368066685089,57.27982400313501,40862.48355559349,38915.81104279993,35755.143172862314,50.0,100.0,30.0,15.0,True,False
389,2021-08-12 01:15:00+00:00,2021,PERSISTENT_EXIT,2021-08-12 05:15:00+00:00,45192.04,637.4535714285723,2021-08-12 13:15:00+00:00,44715.04,2021-08-12 13:15:00+00:00,44715.04,TIME,False,,,,0.7128424725610258,0.7482897914133791,0.7128424725610258,0.6773951537086724,2021-08-12 00:00:00+00:00,2021-08-12 04:00:00+00:00,PULLBACK,0.4000000000000001,BULL,0.9118690333492621,22.847098661145925,58.6958506536855,45380.14563121211,43632.63442043716,38992.09855628206,50.0,100.0,15.0,40.0,True,False
396,2021-08-16 14:00:00+00:00,2021,PERSISTENT_EXIT,2021-08-16 14:30:00+00:00,46242.9,660.0464285714303,2021-08-17 00:15:00+00:00,45252.830357142855,2021-08-17 00:15:00+00:00,45252.830357142855,TP,False,,,,1.4649699642341194,1.5000000000000016,1.4649699642341194,1.4299399284682373,2021-08-16 08:00:00+00:00,2021-08-16 12:00:00+00:00,PULLBACK,0.35,BULL,0.9015049237245865,16.42608848439119,61.775031845165856,46632.995434931465,45496.092355880624,40681.42406697437,35.0,75.0,15.0,40.0,True,False
401,2021-08-19 03:30:00+00:00,2021,PERSISTENT_EXIT,2021-08-19 03:45:00+00:00,44058.62,583.6946428571446,2021-08-19 07:45:00+00:00,44642.31464285715,2021-08-19 05:45:00+00:00,44404.65,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2021-08-19 05:45:00+00:00,44404.65,-1.037741155019292,-0.5928270958702072,-0.6305682508894962,-0.6683094059087852,2021-08-18 20:00:00+00:00,2021-08-19 00:00:00+00:00,PULLBACK,0.11666666666666664,NEUTRAL,1.0110067352017886,16.592932775803867,41.93767432731452,45658.86474490182,45499.397385624594,41362.27494802832,10.0,45.0,0.0,40.0,True,False
406,2021-08-22 13:30:00+00:00,2021,PERSISTENT_EXIT,2021-08-22 14:45:00+00:00,48290.01,464.046428571428,2021-08-22 16:30:00+00:00,48754.05642857143,2021-08-22 16:30:00+00:00,48754.05642857143,SL,False,UNRESOLVED,,,-1.0520314423587502,-0.9999999999999958,-1.05203144235875,-1.1040628847175042,2021-08-22 08:00:00+00:00,2021-08-22 12:00:00+00:00,PULLBACK,0.25,BULL,0.8860788253576606,37.719163423120534,63.516809155031105,48071.292297224,46916.62434885271,42569.98526777689,50.0,75.0,15.0,15.0,True,False
408,2021-08-23 15:00:00+00:00,2021,PERSISTENT_EXIT,2021-08-23 15:30:00+00:00,49607.01,462.2214285714277,2021-08-24 01:00:00+00:00,48913.67785714286,2021-08-24 01:00:00+00:00,48913.67785714286,TP,False,RECOVERED_FIRST,2021-08-23 17:15:00+00:00,49580.01,1.4463384787748643,1.5000000000000042,1.4463384787748643,1.392676957549725,2021-08-23 08:00:00+00:00,2021-08-23 12:00:00+00:00,PULLBACK,0.05,BULL,0.9039637229808557,38.10890640122893,68.10449211657286,48802.07502688594,47492.961353529965,42978.246176256165,50.0,60.0,30.0,15.0,True,False
410,2021-08-24 21:30:00+00:00,2021,PERSISTENT_EXIT,2021-08-24 23:45:00+00:00,47719.36,567.9035714285692,2021-08-25 02:00:00+00:00,48287.26357142857,2021-08-25 00:30:00+00:00,48000.0,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2021-08-25 00:30:00+00:00,48000.0,-1.0420136114657326,-0.4941684013256787,-0.5361820127914081,-0.5781956242571374,2021-08-24 16:00:00+00:00,2021-08-24 20:00:00+00:00,PULLBACK,0.43333333333333335,BULL,0.8982539483215154,28.667452012056497,45.778785290183215,48974.619501491456,47952.383499646974,43456.338132331046,60.0,100.0,60.0,40.0,True,False
417,2021-08-28 20:45:00+00:00,2021,PERSISTENT_EXIT,2021-08-29 03:15:00+00:00,48247.36,342.38214285714093,2021-08-29 07:15:00+00:00,48589.74214285714,2021-08-29 07:15:00+00:00,48589.74214285714,SL,False,,,,-1.0704583475022638,-0.9999999999999948,-1.0704583475022638,-1.140916695004533,2021-08-28 20:00:00+00:00,2021-08-29 00:00:00+00:00,PULLBACK,0.13333333333333328,BULL,0.8791991587367783,15.358777608582939,57.340660013955585,48355.08157440398,48060.87948918043,44472.10481234636,35.0,75.0,15.0,65.0,True,False
426,2021-09-02 21:45:00+00:00,2021,PERSISTENT_EXIT,2021-09-03 00:30:00+00:00,48650.01,364.5732142857144,2021-09-03 02:45:00+00:00,49014.58321428572,2021-09-03 02:45:00+00:00,49014.58321428572,SL,False,,,,-1.0667218655864776,-1.0000000000000042,-1.0667218655864776,-1.133443731172951,2021-09-02 20:00:00+00:00,2021-09-03 00:00:00+00:00,PULLBACK,0.36666666666666664,BULL,0.9850026379345039,21.791716187322898,58.17713754529472,48660.36497061413,48302.496428659564,45463.95485530335,50.0,90.0,15.0,0.0,True,False
429,2021-09-04 11:30:00+00:00,2021,PERSISTENT_EXIT,2021-09-04 17:15:00+00:00,49603.24,491.3964285714272,2021-09-04 20:00:00+00:00,50094.63642857142,2021-09-04 18:15:00+00:00,49929.94,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2021-09-04 18:15:00+00:00,49929.94,-1.0504717139929158,-0.6648399968021271,-0.7153117107950483,-0.7657834247879696,2021-09-04 12:00:00+00:00,2021-09-04 16:00:00+00:00,PULLBACK,0.5000000000000001,BULL,0.9707728822785153,20.429013542003336,57.10946155750539,49562.19506494443,48887.15882169235,45902.05446044961,40.0,100.0,30.0,0.0,True,False
433,2021-09-07 08:45:00+00:00,2021,PERSISTENT_EXIT,2021-09-07 09:30:00+00:00,50823.57,641.3410714285758,2021-09-07 14:15:00+00:00,49861.558392857136,2021-09-07 14:15:00+00:00,49861.558392857136,TP,False,RECOVERED_FIRST,2021-09-07 12:15:00+00:00,50787.8,1.4603771126907628,1.5000000000000002,1.4603771126907628,1.4207542253815255,2021-09-07 04:00:00+00:00,2021-09-07 08:00:00+00:00,PULLBACK,0.05,BULL,0.906294218059489,23.098091034010725,69.05520179781946,51170.409598005645,50043.31186620318,46685.84185527828,50.0,60.0,25.0,15.0,True,False
439,2021-09-10 17:30:00+00:00,2021,PERSISTENT_EXIT,2021-09-10 21:30:00+00:00,44608.96,788.8821428571425,2021-09-11 01:15:00+00:00,45397.84214285714,2021-09-11 01:15:00+00:00,45397.84214285714,SL,False,,,,-1.028273526282665,-0.9999999999999956,-1.028273526282665,-1.0565470525653344,2021-09-10 16:00:00+00:00,2021-09-10 20:00:00+00:00,PULLBACK,0.06666666666666664,NEUTRAL,1.2784673237813862,46.187124481235024,37.05544112739253,46880.20506878709,47976.29658458685,46647.490920753946,45.0,45.0,25.0,15.0,True,False
450,2021-09-18 21:15:00+00:00,2021,PERSISTENT_EXIT,2021-09-19 01:15:00+00:00,47722.53,389.7303571428568,2021-09-19 06:00:00+00:00,48112.260357142855,2021-09-19 02:45:00+00:00,48008.17,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2021-09-19 02:45:00+00:00,48008.17,-1.0612250612832126,-0.732916989310374,-0.7941420505935872,-0.8553671118768005,2021-09-18 20:00:00+00:00,2021-09-19 00:00:00+00:00,PULLBACK,0.4,BULL,0.8127970854259254,20.982571673558752,59.11689205579019,47789.33654250561,47347.03009928227,46706.65812931012,50.0,90.0,30.0,40.0,True,False
473,2021-10-03 17:45:00+00:00,2021,PERSISTENT_EXIT,2021-10-04 03:00:00+00:00,47532.47,510.6642857142846,2021-10-04 05:45:00+00:00,47758.2,2021-10-04 05:45:00+00:00,47758.2,TIME,False,,,,-0.4885719287202874,-0.4420320870574671,-0.4885719287202874,-0.5351117703831076,2021-10-03 20:00:00+00:00,2021-10-04 00:00:00+00:00,EXPANSION,0.1,BULL,0.8717116347841987,38.92156109789057,65.03837794447927,46969.13017542784,45401.87080330204,45308.40411960921,60.0,60.0,40.0,15.0,True,False
485,2021-10-12 10:30:00+00:00,2021,PERSISTENT_EXIT,2021-10-12 14:45:00+00:00,56419.19,641.6178571428579,2021-10-12 19:45:00+00:00,55456.76321428572,2021-10-12 19:45:00+00:00,55456.76321428572,TP,False,,,,1.456033650426095,1.4999999999999956,1.456033650426095,1.412067300852194,2021-10-12 08:00:00+00:00,2021-10-12 12:00:00+00:00,PULLBACK,0.2,BULL,1.0023625306171218,41.49108153612208,64.18879077429676,56086.38359522813,53759.377613919205,48795.833203444345,60.0,75.0,30.0,25.0,True,False
492,2021-10-16 10:15:00+00:00,2021,PERSISTENT_EXIT,2021-10-16 12:45:00+00:00,60723.66,586.1160714285713,2021-10-16 14:00:00+00:00,61309.776071428576,2021-10-16 14:00:00+00:00,61309.776071428576,SL,False,UNRESOLVED,,,-1.0518017360042673,-1.000000000000002,-1.0518017360042673,-1.1036034720085328,2021-10-16 08:00:00+00:00,2021-10-16 12:00:00+00:00,EXPANSION,0.0,BULL,1.0814004063483411,34.83148857463411,72.53644385074193,59291.91791365516,56870.474223828474,50837.47466519519,60.0,60.0,40.0,0.0,True,False
501,2021-10-22 03:30:00+00:00,2021,PERSISTENT_EXIT,2021-10-22 14:15:00+00:00,61875.13,778.6874999999976,2021-10-22 15:15:00+00:00,60707.098750000005,2021-10-22 15:15:00+00:00,60707.098750000005,TP,False,,,,1.4602696010915757,1.4999999999999951,1.4602696010915757,1.4205392021831558,2021-10-22 08:00:00+00:00,2021-10-22 12:00:00+00:00,PULLBACK,0.6,BULL,1.0998990911385875,17.201493112979943,51.455047831145045,63528.553188974685,61762.946431816425,54499.540631654585,35.0,85.0,30.0,25.0,True,False
