trades,retention,ev,pf,cumr,cumr_per_baseline_trade,maxdd_r,dd_pct_025,dd_pct_050,win_rate,loss_streak,recovery_factor,regime
49,0.14984709480122324,0.11422644172090837,1.2487488105024653,5.597095644324511,0.01711650044135936,4.763770434561019,1.1909426086402548,2.3818852172805096,0.4489795918367347,6,1.174929758100378,EXPANSION
242,0.7400611620795107,0.10181305158976892,1.228608741494798,24.63875848472408,0.07534788527438556,12.03805235844008,3.00951308961002,6.01902617922004,0.4380165289256198,9,2.0467396013151107,PULLBACK
36,0.11009174311926606,0.08151127190613931,1.1964886845325504,2.934405788621015,0.008973718008015337,3.934640640228707,0.9836601600571767,1.9673203201143534,0.4444444444444444,4,0.7457874954624696,RANGE
