flow_id,signal_time,touch_time,class_time,side,state,activation_state,high_volume,atr14,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell,fut_elasticity_15,fut_elasticity_30,fut_elasticity_60,spot_elasticity_15,spot_elasticity_30,spot_elasticity_60,fut_minus_spot_elasticity_60,fut_elasticity_accel_15_60,pressure_mag_60,response_60,prior_n,pressure_med90,response_med90,elasticity_med90,book_state,elasticity_state,response_router
79,2021-02-10 08:00:00+00:00,2021-02-10 12:30:00+00:00,2021-02-10 12:30:00+00:00,-1,ACCEPT,IGNITION,True,316.06785714285746,0.214479259652654,1.2767666759507204,0.2214081515045236,0.1734131659879486,1.0553585244461967,4.862717632771213,1.3969468581565845,0.2872769845286037,3.465770774614629,3.8739517429232,1.1714573046023171,0.302393365312899,2.702494438320884,3.0610708873056667,0.3130656843580058,0.1022732553030041,2.748005202947661,3.84066759959707,1.4235867071944208,0.3706612640322665,2.417080892402649,1.939598449912017,1.090841704426034,0.5624059477236208,0.8487567454859832,1.934353293011183,1.8537376928349,ABSORPTION,0.1734131659879485,0.2872769845286037,0.302393365312899,0.1022732553030041,0.3706612640322665,0.5624059477236208,-0.2600125824107218,0.1289801993249504,3.8739517429232,1.1714573046023171,43,1.3415933151195265,0.947736479594984,0.5330780427030655,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
83,2021-02-12 09:00:00+00:00,2021-02-12 14:30:00+00:00,2021-02-12 15:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,374.553571428572,-1.840991656734193,7.761545768015608,0.8937306317044086,0.1151485359253261,6.8678151363112,5.112269223402024,1.2435871275327774,0.2432554063937221,3.868682095869247,3.5316517651555914,1.1507566150178876,0.3258409071844572,2.380895150137704,9.032219604831512,0.930494398092958,0.1030194613066336,8.101725206738555,7.3007021745835345,1.306008104886763,0.1788880129138077,5.994694069696771,3.900384786612325,1.1781225268176296,0.3020528976683059,2.722262259794695,-0.368733021456733,-0.341367109656991,ABSORPTION,0.1151485359253261,0.2432554063937221,0.3258409071844572,0.1030194613066336,0.1788880129138076,0.3020528976683059,0.0237880095161513,0.210692371259131,3.5316517651555914,1.1507566150178876,45,1.3672694807227903,0.968733045312982,0.5330780427030655,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
85,2021-02-13 09:00:00+00:00,2021-02-13 11:00:00+00:00,2021-02-13 11:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,301.56785714285746,-0.9829960089532156,4.224706015539329,1.125219389144831,0.2663426484602821,3.0994866263944982,3.519951876560444,1.434900934402352,0.4076478840399601,2.085050942158092,4.322927286956077,1.6766707327182833,0.3878554094068247,2.6462565542377936,4.870080650217068,0.9758002818602904,0.2003663495422395,3.894280368356778,3.21809293503426,1.3315411125191048,0.4137671407879739,1.886551822515156,1.5741467692144566,1.6459313824180772,1.0456022364670885,-0.0717846132036206,2.74878051774162,2.718041167441414,ABSORPTION,0.2663426484602821,0.4076478840399601,0.3878554094068247,0.2003663495422395,0.4137671407879739,1.0456022364670885,-0.6577468270602636,0.1215127609465425,4.322927286956077,1.6766707327182833,46,1.3976946514997537,1.0597448301654349,0.5226104752443284,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
88,2021-02-14 23:15:00+00:00,2021-02-15 01:15:00+00:00,2021-02-15 01:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,225.45500000000013,0.235257590206475,4.108303404060042,1.4591825419706623,0.3551788654481121,2.64912086208938,3.1321232456681085,1.952141225521701,0.6232644990013133,1.1799820201464075,1.6157970858084691,1.3006143132775754,0.8049366623450797,0.3151827725308938,4.512044057312821,1.5502428422523424,0.3435788353484297,2.961801215060478,3.034652155188992,2.031935419485043,0.6695777030031629,1.0027167357039488,1.5424824857488482,1.4116786054866677,0.9151991147577422,0.1308038802621807,0.0733146000596209,0.184378892268713,WEAK,0.355178865448112,0.6232644990013133,0.8049366623450797,0.3435788353484297,0.6695777030031629,0.9151991147577424,-0.1102624524126626,0.4497577968969676,1.6157970858084691,1.3006143132775754,48,1.3976946514997537,1.0597448301654349,0.5101610223969903,DRIVEN_MOVE,HIGH_ELASTICITY,HIGH_RESPONSE
94,2021-02-18 07:30:00+00:00,2021-02-18 07:30:00+00:00,2021-02-18 08:15:00+00:00,-1,REJECT,LOWVOL_REJECT,False,226.65285714285605,-0.7063665643495056,11.122670875109796,2.141998146945929,0.1925794776270213,8.980672728163869,8.519345580214665,2.26743225952842,0.2661509899063499,6.251913320686246,6.160698784981838,2.5269039500305954,0.4101651514257639,3.6337948349512414,8.433608899745273,2.0800531965183047,0.2466385649660764,6.353555703226968,3.6419451303741446,2.1932218559534453,0.6022116691604662,1.4487232744206993,3.3099048124758155,2.56537688220504,0.7750606218449324,0.7445279302707757,2.8507939725060223,2.8892669046804667,EFFICIENT_IGNITION,0.1925794776270213,0.2661509899063499,0.4101651514257639,0.2466385649660764,0.6022116691604662,0.7750606218449324,-0.3648954704191685,0.2175856737987425,6.160698784981838,2.5269039500305954,52,1.3976946514997537,1.1575245701258083,0.5359069002376426,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
98,2021-02-20 13:15:00+00:00,2021-02-20 22:30:00+00:00,2021-02-20 22:30:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,379.8928571428577,-2.803790542446173,4.164731664765605,0.3343574316066471,0.0802830670785761,3.830374233158958,4.377187039515696,1.339588229764014,0.3060386082821423,3.0375988097516817,2.529640635885083,1.5121632039108728,0.5977778750307708,1.01747743197421,2.550849767361614,0.3463344928081213,0.1357722031455975,2.2045152745534926,1.7415168967693695,1.2427977813293136,0.7136294707417348,0.4987191154400561,1.708235610598491,1.4714411958258833,0.8613807057390371,0.2367944147726077,0.8214050252865919,0.7806830172016024,WEAK,0.0802830670785761,0.3060386082821423,0.5977778750307708,0.1357722031455975,0.7136294707417349,0.8613807057390371,-0.2636028307082663,0.5174948079521947,2.529640635885083,1.5121632039108728,55,1.428119822276717,1.164292525233729,0.5330780427030655,DRIVEN_MOVE,HIGH_ELASTICITY,HIGH_RESPONSE
101,2021-02-22 01:15:00+00:00,2021-02-22 03:30:00+00:00,2021-02-22 03:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,400.0364285714287,7.043908501190067,4.6632274921009245,0.786553367461181,0.1686714552943277,3.876674124639744,3.683905985606584,0.905117569649911,0.2456950783180413,2.7787884159566727,2.426938558945333,1.352751802960805,0.55739021409288,1.074186755984528,0.4349543360234112,0.8202253009101019,1.8857733628064204,-0.3852709648866907,-0.4673419387123131,0.9580127524100612,2.049918214166085,-1.4253546911223742,0.5873277494247552,1.3890234996455764,2.3649887154251164,-0.8016957502208212,1.8396108095205777,1.875882506205349,WEAK,0.1686714552943277,0.2456950783180413,0.55739021409288,1.8857733628064204,2.0499182141660857,2.3649887154251164,-1.807598501332236,0.3887187587985523,2.426938558945333,1.352751802960805,57,1.4566311915451526,1.1714573046023171,0.5330780427030655,DRIVEN_MOVE,HIGH_ELASTICITY,HIGH_RESPONSE
112,2021-02-27 15:30:00+00:00,2021-02-27 22:45:00+00:00,2021-02-27 22:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,436.83428571428624,2.6862360358946207,-2.082881501301622,-0.4726506292023148,-0.2269215166138586,-1.610230872099307,-0.1203352436385743,0.0783363419930434,0.3133453679721736,-0.1986715856316177,-0.4683091570818021,0.4338716217983904,0.9264641001299144,-0.9021807788801924,-0.164144298002921,-0.4893388797321025,-1.9573555189284104,0.3251945817291815,2.2606257802226173,0.0882027836642831,0.0390169768193996,2.172422996558334,1.6836785854595857,0.4051192998979693,0.240615580311242,1.278559285561616,-2.151987742541388,-2.1807400644418085,WEAK,-0.2269215166138586,0.3133453679721736,0.9264641001299142,-1.95735551892841,0.0390169768193996,0.240615580311242,0.6858485198186721,1.1533856167437728,0.4683091570818021,0.4338716217983904,60,1.4423755069109347,1.1799937045375302,0.54806298593255,WEAK,HIGH_ELASTICITY,LOW_RESPONSE
120,2021-03-03 22:15:00+00:00,2021-03-04 00:00:00+00:00,2021-03-04 00:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,437.2371428571428,2.454937823868053,3.1332787095221324,0.581515098050752,0.1855931603797355,2.5517636114713804,2.585800514178113,1.2835597550855071,0.4963877716195295,1.3022407590926055,1.2919488634493586,0.4967784726170153,0.3845186807863838,0.7951703908323433,3.311604859990537,0.6216077578038744,0.1877058961091302,2.6899971021866627,2.47480520237026,1.2891631216796338,0.5209149877513308,1.1856420806906265,0.8353100215612812,0.5213875438630744,0.6241844709208049,0.3139224776982068,0.4566388418880773,0.4812479131341365,WEAK,0.1855931603797355,0.4963877716195295,0.3845186807863838,0.1877058961091302,0.5209149877513308,0.6241844709208049,-0.239665790134421,0.1989255204066483,1.2919488634493586,0.4967784726170153,65,1.428119822276717,1.1885301044727432,0.5977778750307708,WEAK,LOW_ELASTICITY,LOW_RESPONSE
122,2021-03-04 23:00:00+00:00,2021-03-05 00:00:00+00:00,2021-03-05 00:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,335.5478571428565,0.1191186268937616,0.3943115244394586,0.3851313523512822,0.9767184788696536,0.0091801720881763,-0.2605220875932399,0.4149631625891297,1.5928137472820454,-0.6754852501823696,-1.3575550658483548,-0.3175403976865003,-0.2339060902019948,-1.0400146681618545,0.8645521846882218,0.3752668876272877,0.4340592670673985,0.4892852970609341,1.7219694144779538,0.4145757364821308,0.2407567364416963,1.3073936779958228,-1.3156583688262868,-0.3698429221294775,-0.2811086303957603,-0.9458154466968092,-0.041896697022068,-0.0941992214650452,WEAK,0.9767184788696536,1.5928137472820452,-0.2339060902019948,0.4340592670673985,0.2407567364416963,-0.2811086303957603,0.0472025401937654,-1.2106245690716482,1.3575550658483548,-0.3175403976865003,66,1.3976946514997537,1.1799937045375302,0.5775840445618254,WEAK,LOW_ELASTICITY,LOW_RESPONSE
