R,signal_ts,entry_ts,exit_ts,side,response_ratio,confirm_min,abs_z,branch,align_tf,entry_overlap,lane,policy
-1.002774672359223,1617400200,1617400800,1617437400,-1,5.100558623914871,10.0,1.1212396133687932,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0022195785140713,1617473400,1617474660,1617489120,1,0.82395460216585,21.0,1.161937619136516,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.4532997508932247,1617489300,1617489360,1617575760,1,570662145.822593,1.0,1.634785616292408,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0043230766613358,1617581400,1617581460,1617632760,-1,502758544.78988796,1.0,1.13674553343855,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
0.5979208655132595,1617722700,1617723120,1617809520,-1,4.269376146896518,7.0,1.8496891413936878,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.013245240992067397,1617925500,1617926280,1618012680,1,0.7661764690620096,13.0,1.3787627429519245,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.4805690789038939,1618431000,1618431300,1618517700,-1,393170848.2272664,5.0,1.646353648749975,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.3728459543334323,1618554300,1618554360,1618640760,-1,3.4988752430527668,1.0,1.1692310291417625,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
2.2202712186298905,1618672200,1618672680,1618716000,-1,3.1290106771807498,8.0,1.5177646409949264,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
1.3212603447542164,1618950300,1618950360,1619036760,-1,5.710083942447051,1.0,1.2057057652434628,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-1.0023374928832303,1619302200,1619302320,1619322420,1,4.197932764219217,2.0,1.8698728632240675,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0010215364731692,1619404200,1619404440,1619457720,-1,75.62457057297958,4.0,2.0331166798693867,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.002469332210997,1619672400,1619672460,1619719200,1,504719324.3914488,1.0,1.1150375043912026,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0029669157551069,1619762700,1619762940,1619789880,-1,399098075.49569,4.0,1.4681228349805562,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0020025880123309,1619950500,1619955600,1620006000,-1,0.7557342392779655,85.0,1.6782590987660875,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.22045313908915,1620081000,1620081060,1620146880,-1,346477446.7270561,1.0,1.7942717862658295,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-0.22718227494181284,1620230100,1620230280,1620316680,1,4.581561652998918,3.0,2.014162412437253,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0014975381024287,1620330900,1620331080,1620403980,-1,374105601.9523766,3.0,1.3554269632432783,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0017229624439214,1620564900,1620564960,1620598740,-1,1315922671.7660456,1.0,2.0022500970298993,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.2206239740143525,1620650700,1620650760,1620677100,-1,482988531.0748513,1.0,1.553488591561578,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
2.21998563805128,1620789000,1620789660,1620843300,-1,0.9786368238716336,11.0,1.037455876226848,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.9596743263736487,1621009800,1621010220,1621096620,-1,0.970543226692633,7.0,1.0658646465155213,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.2206645458273306,1621154700,1621154940,1621191540,-1,0.8834388875649527,4.0,2.035988358001398,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.1847749806762862,1621513800,1621514100,1621600500,-1,543813203.1877836,5.0,1.0435677367923968,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
0.6219697657360995,1621848600,1621848780,1621935180,1,453041319.8824437,3.0,1.0609184452075993,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-1.000848891738937,1621953000,1621953120,1622010300,-1,399404378.48252034,2.0,1.2325004606318724,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-1.0013035986602574,1622010600,1622010660,1622037360,1,496969395.1448056,1.0,1.7687355798323634,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0013885736145611,1622038200,1622039520,1622080380,1,0.9639598337436988,22.0,1.67335031815834,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.001116503680444,1622122500,1622124960,1622148480,1,0.6138124224744331,41.0,1.788606897727618,MID_RESPONSE_0.50_1.00,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
2.220751129992823,1622151600,1622151660,1622192100,-1,524772546.5091518,1.0,1.436271247366983,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.20693867091282303,1622358000,1622358840,1622445240,-1,0.679460793293408,14.0,1.0301270956592192,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.6407205522245448,1622460900,1622463000,1622549400,1,0.6564393133877686,35.0,1.175368669202463,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.9136589425826013,1622549700,1622550120,1622636520,1,3.5433803400109287,7.0,1.600073224082565,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
0.6616170549470507,1622641200,1622643480,1622729880,1,0.8006549038745526,38.0,1.4167759148020493,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.26162157607777936,1622783400,1622783460,1622869860,-1,12.700421694117386,1.0,1.006192438927281,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
0.27395054663099094,1622889600,1622889780,1622976180,-1,509769315.54443735,3.0,1.7325351900667518,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.2203376786302997,1623081300,1623082800,1623100500,-1,0.9506612396369231,25.0,1.6975257461057194,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.220889860607312,1623239400,1623239460,1623319260,1,633720644.4700096,1.0,1.0884446725295298,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
0.2068392051054702,1623467100,1623467340,1623553740,-1,4.37152997029301,4.0,1.1706725985679691,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
2.22000731236092,1623600600,1623600780,1623614760,1,13.50065411099877,3.0,1.0838162432671534,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
0.32858636949650283,1623850200,1623850260,1623936660,-1,426665671.1217199,1.0,1.4932628182675833,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
1.713923552799361,1623948600,1623949920,1624036320,-1,0.7437493283555532,22.0,1.9176908997616668,MID_RESPONSE_0.50_1.00,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
2.220890701910695,1624223400,1624227120,1624257300,-1,0.6099641099810893,62.0,1.5335243272437962,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.1713001938958602,1624449900,1624449960,1624536360,-1,373855685.00770855,1.0,1.7389417564577738,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0015060290118751,1624536600,1624536720,1624557600,-1,4.6373306980015485,2.0,1.7365594557143433,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0011082115875185,1624558500,1624559520,1624619940,1,3.1358879230214476,17.0,1.0142183968047636,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.001280624478133,1624752900,1624754400,1624797180,-1,0.6655710755675054,25.0,1.4658733856280917,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.7243591464938459,1624799400,1624799520,1624885920,1,516442473.560549,2.0,1.3774150974195036,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.6191196029287732,1625030100,1625031060,1625117460,1,0.8222424777143336,16.0,1.6963362661162957,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.6972843422118775,1625117700,1625120760,1625207160,-1,0.5458381275605423,51.0,1.2387377847384669,MID_RESPONSE_0.50_1.00,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0026090918268957,1625288400,1625288520,1625297700,-1,127.44676971618492,2.0,1.061252603505501,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.5030958941577048,1625312400,1625312700,1625399100,1,538090382.0368731,5.0,1.2390883555886527,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0017669549618085,1625451900,1625452020,1625484840,1,361219702.8928798,2.0,1.478268038697098,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-0.10173133547585542,1625548800,1625552100,1625638500,-1,0.9898449265777629,55.0,1.8859651781725157,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.8616957219260598,1625703900,1625703960,1625790360,-1,21.284122017730216,1.0,2.008305838595285,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0024729261137368,1625880000,1625880180,1625938500,1,368462416.49670947,3.0,1.2267807432326436,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-0.0961729316417269,1625995800,1625998500,1626084900,1,0.5553827344661636,45.0,1.90955017187401,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.3188315382553448,1626097800,1626099420,1626185820,-1,0.5122125786795977,27.0,1.9507623602718667,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.2989413571256796,1626271500,1626272160,1626358560,-1,0.7006802710845366,11.0,1.031618113158445,MID_RESPONSE_0.50_1.00,H4_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0019547336654353,1626458700,1626463140,1626480660,1,0.6786298666560437,74.0,1.3297587603056618,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.003174117223421,1626552000,1626552060,1626619200,1,409778842.39719117,1.0,1.3825091310937556,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-1.0034056962074007,1626680400,1626680520,1626692100,1,462965269.9915436,2.0,1.4162787786682731,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
-1.0019005668812146,1626846600,1626846960,1626862020,-1,497102218.10944545,6.0,1.022460075228179,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0021263094902897,1626862500,1626862620,1626885000,-1,638563554.1932514,2.0,1.2239126040988102,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.24755958118267823,1626888300,1626889440,1626975840,1,2.970927129453554,19.0,1.6854113569214608,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.001717425568983,1627639200,1627639380,1627675140,-1,409907120.74303603,3.0,1.2413079827448472,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
1.05966239032497,1627856400,1627856460,1627942860,-1,715192318.0349249,1.0,1.326703882305978,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.7144565646454828,1627943700,1627946820,1628033220,-1,0.8181264725983235,52.0,1.937822972329098,MID_RESPONSE_0.50_1.00,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.002233485853324,1628100600,1628105400,1628148300,1,0.5158059463923192,80.0,1.790905833318688,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0024219037021598,1628155500,1628155560,1628174940,-1,17.866052850382868,1.0,1.0669345536230628,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
0.9961322028656598,1628186400,1628188020,1628274420,1,0.5282646671190648,27.0,1.9141008455645623,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0015793462206037,1628479800,1628482740,1628500980,-1,0.5003887541337136,49.0,1.2165089142860603,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-0.6662360645362049,1628749200,1628749980,1628836380,-1,0.664801689856234,13.0,1.9291406513234362,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0020786200225513,1629025200,1629025500,1629063960,-1,398801945.0910798,5.0,1.435309400584358,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.3879108891463387,1629132000,1629134760,1629221160,-1,0.9336093317857561,46.0,2.023858092207104,MID_RESPONSE_0.50_1.00,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-0.06717703925770936,1629221400,1629221460,1629307860,-1,372371898.5444419,1.0,1.7461839609395131,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.220160344561568,1629393000,1629393060,1629469200,1,379559196.4111455,1.0,1.6654961901815675,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0029656792222283,1629669300,1629669600,1629674460,-1,651621925.4709458,5.0,1.4498045595700653,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.003017530447935,1629778800,1629779400,1629812100,1,2.575730326557948,10.0,1.1046645713232168,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
1.0098667213024934,1629814200,1629814260,1629900660,-1,367056365.09066254,1.0,2.0190043893055494,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
-1.0021139343683996,1629912900,1629913140,1629949980,1,3.2865890825337702,4.0,1.8732625314896003,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,ALLOW_ALL
0.4048523321270593,1629955500,1629955620,1630042020,-1,615476477.6839503,2.0,1.8732771864995894,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.25384853521871514,1630077000,1630077300,1630163700,1,399513320.1372871,5.0,1.5454416660143335,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
0.714234385168367,1630300200,1630303440,1630389840,-1,0.6468092176702114,54.0,2.0261781313575646,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
2.2190460367442046,1630498200,1630498320,1630546380,1,578421809.220659,2.0,1.6188810043518462,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,ALLOW_ALL
-1.0034956965319317,1630822800,1630822860,1630834800,-1,568142443.7853382,1.0,1.500228792830869,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_SAME,G1_RESPONSE,ALLOW_ALL
