R,signal_ts,entry_ts,exit_ts,side,response_ratio,confirm_min,abs_z,branch,align_tf,entry_overlap,lane,policy
-1.0031913888803288,1772355300,1772355316,1772395809,1,4.144230723053654,0.26666666666666666,1.0963588763731107,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
0.06805614670575001,1772818500,1772818587,1772904987,-1,14.006992561453256,1.45,1.3635926164728536,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-0.5217340547002206,1773452700,1773455532,1773541932,-1,0.7102702687918345,47.2,1.6243126904061753,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
2.218993965593681,1773835500,1773835513,1773903706,-1,334397446.1293005,0.21666666666666667,1.5380205739397343,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0078381454312348,1774074900,1774075001,1774110531,1,11.405405096256654,1.6833333333333333,1.2969718145588733,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-0.029680914278740044,1774271400,1774271876,1774358276,1,31.269838042687365,7.933333333333334,1.4360786958416096,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.0036261004548297,1774435800,1774437318,1774451811,1,0.9399249035525932,25.3,1.2027165185790183,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
-1.002625939823671,1774923000,1774923308,1774948285,1,5.965517123123953,5.133333333333334,1.1440435385136185,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
0.4543655840182282,1774977000,1774977055,1775063455,1,7.530973282778917,0.9166666666666666,1.8754577683847249,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
2.2182897677291176,1775413200,1775413908,1775433644,1,17.314284773446186,11.8,1.0344823917967705,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_ANY_CORE_OPEN
