signal_ts,entry_ts,exit_ts,side,R,entry_overlap,any_lifetime_overlap,same_core_overlap_count,opposite_core_overlap_count,later_core_same_entries,later_core_opposite_entries,branch,align_tf,response_ratio,confirm_min,abs_z
1632476400,1632476640,1632563040,-1,0.15295004051420277,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,15.731999491747759,4.0,1.9722781267129372
1632688800,1632689940,1632697020,1,-1.003641750711657,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7646221126866258,19.0,1.1685369136417352
1632698100,1632699720,1632786120,1,-0.8672466844049846,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8524931157680572,27.0,1.51762287886348
1632899400,1632900060,1632932460,1,-1.002382379458821,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.784332866750672,11.0,1.5771656856832514
1632971100,1632973800,1633060200,1,0.13765889347905763,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.680746560788968,45.0,1.760643405579167
1633726800,1633726860,1633813260,1,0.4858089653872915,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,372267423.7642301,1.0,1.0101866255005079
1634058900,1634059860,1634144520,-1,-1.0016998355485136,CORE_SAME,True,2,1,1,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.813908332247847,16.0,1.0807009879190643
1634504400,1634504520,1634590920,1,1.0131250326816168,CORE_OPPOSITE,True,0,2,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.693333289662928,2.0,1.9443656314134585
1634834100,1634834760,1634921160,-1,0.5767754697221298,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,17.757325075997294,11.0,1.2753752066874369
1634922300,1634922960,1635009360,-1,-0.08526557810158401,CORE_SAME,True,1,2,0,2,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.672999926100047,11.0,2.024136427525463
1635131400,1635131940,1635160920,-1,-1.002607251035286,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.9830229514124553,9.0,1.3351302343616753
1635285600,1635285720,1635372120,-1,1.0325655624068575,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,8.24533115905073,2.0,1.9101442276406118
1635412500,1635412620,1635451500,-1,-1.0020313016753957,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,487316381.62458295,2.0,1.8557447797069815
1635471300,1635471600,1635558000,-1,-0.2781647879331176,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,358270355.6807476,5.0,1.385002116567441
1635615900,1635616200,1635687360,1,-1.0023526473115567,CORE_OPPOSITE,True,0,2,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.736226164092819,5.0,1.3916696226790315
1635687900,1635688080,1635729300,-1,-1.0019896798584536,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,11.489361467036304,3.0,1.196539711655347
1635732000,1635732300,1635733140,1,-1.0028115090583218,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8693196610384024,5.0,1.513763110573521
1635760200,1635763980,1635793200,1,-1.0017315634626114,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7041426478406061,63.0,1.4032677043737019
1635801000,1635801120,1635845640,-1,-1.0019978120176833,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,549527094.0775771,2.0,1.6923550337098823
1636006800,1636007400,1636039260,-1,2.2178196725405956,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6164670299202406,10.0,1.1583180300732399
1636095300,1636096980,1636111380,1,-1.0030661012750834,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8207402520214985,28.0,1.1397511083684404
1636243800,1636243980,1636320300,1,2.217316821690729,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,9.159825216005895,3.0,2.0176056380339533
1636582200,1636583340,1636669740,-1,-0.18730974645400647,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6574000238925445,19.0,2.0487457185017104
1636731000,1636733040,1636814520,-1,-1.0017540542518124,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.657967032147137,34.0,1.831374875304868
1636822800,1636826460,1636912860,1,-0.4133480789395272,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8570112379915749,61.0,1.2897056536630302
1636914000,1636914060,1636933200,-1,-1.0027313686786872,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,512796286.6324291,1.0,1.7783961133593
1637014500,1637014680,1637033340,-1,2.2197699886901727,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,384617865.44479334,3.0,1.0231646763300963
1637381700,1637383200,1637423040,1,-1.0031423750277062,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.833656296047681,25.0,1.2872692600724338
1637457000,1637457120,1637491320,1,-1.0034994432703903,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,408692556.4872384,2.0,1.2796881061224294
1637493900,1637493960,1637513580,-1,-1.0026922401337444,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,325594848.093104,1.0,1.4364253706076044
1637514600,1637514660,1637538840,1,-1.002659832732133,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,554226655.4913205,1.0,1.886407507343699
1637704500,1637704560,1637720640,1,-1.0024412458535195,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,344927756.98494846,1.0,1.1304836167090384
1637721600,1637721780,1637799780,-1,-1.002405822976636,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.8015509844918443,3.0,1.0253083266691407
1637800200,1637800320,1637886720,1,1.4093148560004671,CORE_OPPOSITE,True,0,2,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.946043110416885,2.0,1.002337709699549
1637912400,1637912520,1637915820,-1,2.219387238193097,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.224523563816163,2.0,1.4491637936074684
1638146100,1638148260,1638234660,1,-0.26211920471880146,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6027126238237869,36.0,1.713497127409738
1638260100,1638260580,1638273720,-1,-1.0019876343456562,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.326077959803339,8.0,1.2950351517745815
1638350100,1638354960,1638368760,-1,-1.001823033143638,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8514368926377057,81.0,1.440813112538485
1638410400,1638410700,1638497100,-1,0.45288047741092363,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.925734654423197,5.0,1.0693726166728224
1638833100,1638833280,1638919680,-1,-0.08342345099633601,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,577022994.5920968,3.0,1.1847766032737308
1638920700,1638920760,1639007160,-1,0.0889152479018548,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,430491910.546368,1.0,1.2626908416292606
1639015200,1639016400,1639102800,-1,1.0086865470728286,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,6.369021239281702,20.0,2.014998969417251
1639245000,1639245900,1639332300,1,1.50599041531807,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6956157307522849,15.0,1.9699295682554006
1639529100,1639529220,1639581540,1,-1.0017891610985017,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,308505464.3245421,2.0,1.0759706650919405
1639595400,1639595460,1639681860,-1,0.613865884844111,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,2.919170731494236,1.0,1.6500663347413265
1639893600,1639899240,1639941660,1,-1.0022093660460623,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7586366519185886,94.0,1.8309045055577287
1639942200,1639942260,1639954620,-1,-1.0025249850661264,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,492694782.584477,1.0,1.441388555131692
1639956600,1639956780,1640043180,-1,-0.05317810757774101,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.4308883798625285,3.0,1.2236189822239805
1640057100,1640057280,1640074200,1,2.2191727851710614,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.859987480900629,3.0,1.090055136876096
1640086200,1640088060,1640174460,1,0.20620348110858308,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8717339651276962,31.0,1.6533163115141347
1640230200,1640238180,1640280720,-1,-1.0024336091029946,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5064216823822829,133.0,1.3704799777370276
1640481300,1640482200,1640558280,-1,-1.0030629277651633,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7370867754681667,15.0,2.045660866732296
1640655900,1640657760,1640744160,-1,1.392975506371913,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.864439139309017,31.0,1.7184426882034187
1642679400,1642679820,1642691220,1,2.218323554329048,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.0153845968129356,7.0,2.015395612831193
1642695000,1642696200,1642714560,1,-1.002038211828374,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.713333332209103,20.0,1.8587794104260162
1643056800,1643057400,1643143800,1,0.0025590436780950996,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.5998564997798885,10.0,1.579864400186999
1643189700,1643189760,1643228220,1,-1.0021549555037694,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,398172443.5310722,1.0,1.3873321952098296
1643298600,1643301300,1643317140,1,-1.0016461689168472,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5296194580969507,45.0,1.9000546937291132
1643328900,1643329020,1643415420,-1,-0.3850244724401952,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,383757499.4670483,2.0,1.1778117423108472
1643416800,1643418720,1643505120,1,0.08184682406974823,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.633528963930539,32.0,1.0006089131894031
1643648400,1643649000,1643735400,1,0.5007212860528143,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9743891205992623,10.0,1.4104055702330023
1643818200,1643818500,1643904900,-1,0.09966220909461108,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.551972007283966,5.0,1.7787786919278643
1643952000,1643952060,1643987640,1,2.218632823766948,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.664288879781847,1.0,1.6050058562647238
1643988600,1643988780,1644075180,1,1.3179322232066562,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.644553761573835,3.0,1.0022533963716305
1644339600,1644339660,1644426060,1,0.7338236549154253,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,621165688.3748126,1.0,1.207374998543092
1644534900,1644535740,1644622140,-1,0.8069065718921526,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.908283017928119,14.0,1.8244491135866772
1644622800,1644623280,1644709680,-1,0.10738146532998281,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.542450602035394,8.0,1.0080284585323132
1644751800,1644761700,1644771720,1,-1.0040294818738194,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7198700271531342,165.0,1.7193471223362886
1644772200,1644777480,1644861000,-1,-1.0025251960337782,CORE_OPPOSITE,True,1,1,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7168594300149141,88.0,1.723303081286729
1644871800,1644872280,1644888900,-1,-1.0019820288384302,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,439764894.9215611,8.0,1.866231769388006
1645089900,1645089960,1645121640,-1,2.2191447596026306,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,556453093.445927,1.0,1.9590659909835304
1645121700,1645121760,1645208160,-1,0.9298172564260984,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.7499999647037,1.0,1.1377961013421205
1645582200,1645582920,1645607460,-1,-1.0023863362393743,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.6219621952288922,12.0,1.4312336614739414
1645630800,1645634040,1645640820,1,-1.002363244334344,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5240527880153409,54.0,1.6626668549657353
1645641000,1645642980,1645671600,-1,2.2202258181074415,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5381715357550647,33.0,1.199769181721018
1645735800,1645742520,1645828920,-1,-0.4234566886140593,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5224137925546243,112.0,1.4980306245542667
1645960200,1645960740,1645969500,1,-1.0023501549901683,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8388195214968036,9.0,1.4690071305148047
1646288400,1646288760,1646323560,1,-1.0024282693807356,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,440127342.44990176,6.0,1.1396424633944733
1646327700,1646328120,1646414520,-1,0.9308625674538337,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,7.131687143998008,7.0,1.9604914385768903
1646751300,1646751420,1646798520,1,2.2206391474665823,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.957446751111241,2.0,1.9292521574568633
1646801100,1646810700,1646886660,1,-1.001248580015189,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9872448964018032,160.0,1.3068868722098024
1646888400,1646888760,1646975160,-1,0.6297805806353576,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,156.91661887286284,6.0,1.4586941693541278
1647250200,1647250380,1647328380,1,-1.0022326874714234,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,367798353.90946424,3.0,2.011169826898619
1647367200,1647370680,1647396480,1,2.219974416735022,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6083188897894152,58.0,1.3371986817730237
1647606300,1647610440,1647618360,-1,-1.0029503174528478,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5869140620647252,69.0,1.9899669591893852
1647618900,1647619020,1647705420,1,1.2021297343326984,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,514207215.67492485,2.0,1.3900670211971728
1647785100,1647787260,1647873660,-1,0.8465730316535173,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8005922989460004,36.0,1.2310094129491154
1647881100,1647881160,1647916080,-1,-1.001957520767475,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,301761300.6527899,1.0,1.0840251242155385
1648657500,1648657800,1648744200,-1,1.6109908541409557,NONE,True,2,0,2,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,8.42465733164752,5.0,1.1297152067331029
1648746900,1648750200,1648836600,-1,-0.5098476150678963,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9681372522429617,55.0,1.1292018097486298
1648927500,1648928100,1649014500,1,0.30245793296461626,CORE_OPPOSITE,True,0,2,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.529540460151956,10.0,1.6589320539599277
1649040300,1649044980,1649112540,-1,-1.0023597265861852,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6666666660028648,78.0,1.8490364829726114
1649180400,1649180820,1649253840,-1,2.2198789438843036,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9762845821735419,7.0,1.5138100279426774
1649612400,1649612460,1649630700,-1,2.2180859129792543,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,409255954.21256655,1.0,1.1702112601930017
1649896800,1649897100,1649954160,-1,2.2187844009744966,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,674118658.6414325,5.0,1.2894528552449314
1650056100,1650060360,1650146760,-1,-0.6597432074581899,CORE_OPPOSITE,True,0,2,0,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5372208430890572,71.0,1.227560034317612
1650148200,1650148260,1650234660,-1,0.38736491290410824,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,426277566.79322565,1.0,1.9488965561158589
1650323100,1650327180,1650413580,1,0.5887248399261644,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8484536074613772,68.0,1.2736202782928416
1650571500,1650571560,1650657960,-1,1.8576831208544171,NONE,True,2,0,2,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,405126475.54807544,1.0,1.6293349824043557
1650923400,1650923640,1650985140,1,-1.0019796199033943,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,350819464.6585972,4.0,1.7491278295713046
1651106700,1651106880,1651193280,1,0.5795866384236613,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,689105498.4113438,3.0,1.0375304949220576
1651205400,1651205580,1651291980,-1,1.2423274536516615,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.9666666296935564,3.0,1.7568740531461344
1651452900,1651453740,1651540140,1,-0.39807354281522983,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.450495007066985,14.0,1.2740607989822417
1651542000,1651545240,1651631640,-1,0.825498969722045,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5667870031154925,54.0,1.0895046876373604
1651660500,1651660800,1651747200,1,0.7878950170302808,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,353769676.88483846,5.0,1.8297529320558428
1651770300,1651771560,1651857960,-1,0.33210657158439005,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.036206859283519,21.0,1.9802691715348046
1652403600,1652404620,1652418900,-1,-1.0010205370895369,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.8050808302188945,17.0,1.6279216600028352
1652419500,1652419800,1652506200,-1,0.8448666756185796,CORE_OPPOSITE,True,1,2,1,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,552126973.8962382,5.0,1.7702834787748623
1652569800,1652569920,1652645520,-1,-1.0016089294073405,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,56.866658825027145,2.0,1.0103318347654067
1652647800,1652648400,1652681100,1,-1.0014690627901879,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.4487804138686355,10.0,1.6825871431091168
1652683500,1652683680,1652758620,-1,-1.0015731488452375,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,473821093.69653684,3.0,1.1920382118028972
1652766900,1652770140,1652811420,1,-1.002220865457648,CORE_OPPOSITE,True,1,1,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9653179176564093,54.0,1.4764079718939858
1652841300,1652843400,1652929800,-1,1.2736073239497976,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.9526184521334021,35.0,1.02140453130548
1652975700,1652975940,1653059040,1,-1.001381168609806,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.74193546224948,4.0,1.5851930567462722
1653221100,1653221940,1653308340,1,0.6162678729743465,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.946107711749236,14.0,2.04573309965702
1653343500,1653344700,1653431100,-1,-0.45325679901056487,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9316154588734076,20.0,1.5292409777181668
1653443700,1653443760,1653530160,1,-0.14906612587708418,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,442526000.9516703,1.0,1.780332938293724
1653552900,1653553140,1653570900,-1,2.2192219030624836,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.371621589303112,4.0,1.0803827495524938
1653594000,1653594240,1653629940,1,-1.002089869251261,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,354115395.13262165,4.0,1.3178844116435284
1653768000,1653768240,1653825960,-1,-1.0057036446917373,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.223880569834776,4.0,1.0105463106480936
1653826200,1653826260,1653876300,1,2.2183817159167196,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2422263263.935501,1.0,2.0173758816269864
1653879600,1653879720,1653945420,1,2.2197897603485846,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,1743137254.901952,2.0,1.1129067747585963
1654104000,1654104060,1654190460,-1,-0.19175749423013708,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,745400593.4718158,1.0,1.798460095109899
1654234200,1654235640,1654247940,1,-1.0047270255032705,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.9266666644490407,24.0,1.5989453617758995
1654248000,1654248060,1654252440,1,-1.003724173604524,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,1139740752.4502015,1.0,1.7547940781822675
1654267500,1654267620,1654354020,-1,-0.5409308289849402,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,14.076922654971188,2.0,1.58833256163931
1654450500,1654450680,1654504200,1,2.2198234841237303,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,27.740739308820636,3.0,1.3222398556269002
1654575300,1654579620,1654629000,-1,-1.0014189292239808,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9787422477828001,72.0,1.8074254487180763
1654639200,1654639440,1654642200,1,-1.0013703975227102,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,345122838.4352869,4.0,2.018448294399307
1654643100,1654643280,1654729680,1,-0.5597769943064079,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,523.3327300441075,3.0,1.6335186479284936
1654736400,1654739220,1654767360,-1,-1.003077984011425,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5147637789757733,47.0,1.2554704603326767
1654768500,1654770540,1654777140,1,-1.0032837978626268,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6703296690595509,34.0,1.150447508281265
1654782600,1654783740,1654870140,-1,1.1622945929767448,CORE_SAME,True,2,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6445725255384757,19.0,1.8067561702398582
1655331300,1655331660,1655418060,-1,1.0102932706942989,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.4828495693378687,6.0,1.348660456159264
1655659200,1655659680,1655746080,1,0.8055787009155827,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.155555492369272,8.0,1.0299117545004242
1655748000,1655748120,1655789820,-1,-1.0009476842338443,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,2.721603549357787,2.0,1.5370609954461538
1655790900,1655791200,1655877600,1,-0.7596837271388501,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.021276567155727,5.0,1.6141582223536775
1655977200,1655977560,1656063960,1,0.6035718198859986,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.666666648226455,6.0,1.7166041082020154
1656069000,1656069120,1656109260,-1,-1.0022075313055046,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,434342753.0855879,2.0,1.1170286149437174
1656109500,1656110100,1656196500,1,0.09534161079824444,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8671874985964143,10.0,1.7734147232507456
1656288900,1656292380,1656319020,-1,-1.0019459228265923,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.837813619174547,58.0,1.070861245929742
1656324000,1656325140,1656336780,1,-1.0028843051478329,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7440677955668779,19.0,2.0034716509548867
1656343500,1656346140,1656432540,-1,0.1165882527881077,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5460060659915207,44.0,2.0235600058519965
1656878700,1656878820,1656887520,1,-1.0025599101868914,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.8869257863631796,2.0,1.427283651401267
1656899700,1656901500,1656931380,-1,-1.002740119259128,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7787114828985167,30.0,1.1120724639457926
1656936000,1656936120,1657022520,1,-0.6778770929771142,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.6422535130872715,2.0,1.9910182865253023
1657027800,1657027920,1657046160,-1,-1.0019503807938688,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,731729459.82753,2.0,2.025260975227428
1657048500,1657049760,1657136160,1,0.19970794699556338,NONE,True,1,1,1,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8229398651808826,21.0,1.3623649707786794
1657429800,1657435980,1657522380,-1,1.843399975701803,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6255924160286128,103.0,1.5434568329049254
1657768500,1657768680,1657788660,1,-1.0019429540460483,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.1506848335179845,3.0,1.520326732251469
